Location,Site,Section,sample,min_depth,max_depth,midpoint,depth,depth_err,SH20_min_age_95CI,SH20_max_age_95CI,SH20_median_age,SH20_mean_age,SH20_mean_95CI,accrate,accrate_err,kcps,cps,MSE,K,Ca,Ti,Mn,Fe,Zn,Rb,Sr,Zr,Mo_inc,Mo_coh,inc_coh,Ln_inc_coh,coh_inc,Ln_coh_inc,Total_scatter,kcps_sd,cps_sd,MSE_sd,K_sd,Ca_sd,Ti_sd,Mn_sd,Fe_sd,Zn_sd,Rb_sd,Sr_sd,Zr_sd,Mo_inc_sd,Mo_coh_sd,inc_coh_sd,Ln_inc_coh_sd,coh_inc_sd,Ln_coh_inc_sd,Total_scatter_sd,Water_Content_pc,Dry_mass_pc,Dry_mass_pc_err,LOI550_pc,LOI550_err,C_org,C_org_err,Ln_C_org,Ln_C_org_err,Volume_cm3,Volume_err_cm3,Wet_density_g_cm3,Dry_density_g_cm3,Dry_density_err_g_cm3,DMAR_g_cm2_yr,DMAR_err_g_cm2_yr-1,DMAR_err_pc
Bird Island,BI10,BI10.1,31,37.4,38.4,37.9,37.9,0.5,189.4,481.5,365,357.1,146.1,0.07126,0.03009,22644.36364,60271.63636,1.399090909,18,211.2727273,79.81818182,42.72727273,10333.90909,107.1818182,49,181.3636364,758.4545455,39515,6113.545455,6.46823129,1.866709609,0.154661719,-1.866709609,45628.54545,793.0811147,3774.16675,0.053935989,13.47590442,31.8907225,31.99005527,20.45527271,1965.976981,39.899419,54.61684722,110.0447843,135.9333393,1380.026811,301.5710078,0.132797262,0.020651215,0.00321275,0.020651215,1664.571318,78.12,21.88,1.09,40.61,2.03,20.3,1.02,3.010620886,0.151272577,5.5127,0.3473,1.3006,0.2846,0.0285,0.0203,0.0033,16.3
Bird Island,BI10,BI10.1,32,38.6,39.6,39.1,39.1,0.5,195.6,499.2,383,374,151.8,0.07326,0.03068,21626.54545,57417.63636,1.369090909,28.27272727,186.6363636,73.36363636,47.18181818,10433.27273,53,79.18181818,368.3636364,765.7272727,36517.27273,5931.454545,6.163084185,1.817747221,0.162523609,-1.817747222,42448.72727,417.4899672,1528.287753,0.10568392,19.56062836,41.96015426,30.07415079,15.76590106,1049.939245,52.02691611,74.7807705,119.0086322,122.9398966,749.3598723,180.4706977,0.265721604,0.042545534,0.006819572,0.042545534,705.4137922,83.07,16.93,0.85,75.64,3.78,37.82,1.89,3.632838063,0.181545847,5.6172,0.3567,1.2664,0.2144,0.0214,0.0157,0.0026,16.4
Bird Island,BI10,BI10.1,33,39.8,40.7,40.3,40.3,0.45,209.7,517.1,398.9,390.4,153.7,0.07983,0.03232,22153.9,60541.6,1.324,25.4,217.8,70.4,45.8,12335.2,30,121.6,387.9,838.5,37382.5,6155.3,6.07689019,1.803665438,0.16483064,-1.803665438,43537.8,335.932351,1795.837174,0.070742098,12.79062156,20.11522364,44.17943212,25.44187275,1546.366982,44.79087209,97.63218959,130.766501,64.58629025,1051.923872,106.2910574,0.260416436,0.042903366,0.007076786,0.042903365,972.3703912,85.2,14.8,0.74,70.05,3.5,35.02,1.75,3.555919327,0.177694427,4.4156,0.2605,1.2414,0.1837,0.0184,0.0147,0.0023,15.9
Bird Island,BI10,BI10.1,34,40.9,41.9,41.4,41.4,0.5,243.7,520,411.3,404.1,138.2,0.07979,0.02824,23491.90909,61638.18182,1.349090909,11.09090909,171.7272727,33.09090909,36.45454545,10621.27273,17.45454545,5.636363636,148.1818182,831.4545455,40697.09091,6303.272727,6.45711632,1.864969006,0.154934023,-1.864969007,47000.36364,847.1868099,2006.333812,0.064413437,8.141922936,21.74898117,12.9340987,17.27057403,985.4789791,19.22167337,9.902249515,98.66794635,100.5160322,1249.597652,167.3362429,0.140283271,0.021670954,0.003348951,0.021670954,1375.404542,80.53,19.47,0.97,46.97,2.35,23.49,1.17,3.156574799,0.157224032,4.9063,0.2944,1.3332,0.2596,0.026,0.0207,0.0033,16
Bird Island,BI10,BI10.1,35,42.1,43.1,42.6,42.6,0.48,276.6,524.2,425.3,419.2,123.8,0.07984,0.02447,23554.9,60498.8,1.409,8.3,156.9,26,33.5,8458.6,36.2,14.1,157.5,855.9,41552.9,6443.3,6.451177832,1.864056916,0.155074332,-1.864056916,47996.2,397.5529175,1014.357684,0.120226638,10.13300438,20.09671062,13.6300322,12.42086059,1125.518073,36.75383578,22.76181012,96.62901566,140.739673,280.8441442,117.8577768,0.13783463,0.021396256,0.003322769,0.021396255,268.845598,84.25,15.75,0.79,76.56,3.83,38.28,1.91,3.644927567,0.181865508,4.4764,0.2619,1.3328,0.2099,0.021,0.0168,0.0027,15.9
Bird Island,BI10,BI10.1,36,43.3,44.2,43.8,43.8,0.48,311.7,528.1,439.7,434.2,108.2,0.07984,0.02076,23001.5,59503.25,1.3875,9.75,173.5,46.875,22.875,7852.25,123.625,58.875,244.625,798.125,41025.375,6414.5,6.399057871,1.855767826,0.156392763,-1.855767826,47439.875,769.6154884,1495.683862,0.085981726,8.207139749,39.37729585,34.61394228,18.2947104,744.6035858,103.7537435,49.99839283,95.25595219,116.4025497,927.3994266,183.2328729,0.189276911,0.029589591,0.00462872,0.029589591,1008.418201,83.29,16.71,0.84,61.9,3.1,30.95,1.55,3.432372999,0.171895901,4.5682,0.2695,1.2514,0.2091,0.0209,0.0167,0.0027,15.9
Bird Island,BI10,BI10.2,49,43.7,44.7,44.2,44.2,0.5,322.2,531.3,444.1,439.2,104.5,0.07983,0.0199,23381,59938,1.367777778,12.66666667,216.7777778,34.11111111,30,7081.777778,205.3333333,54.77777778,301.7777778,836.4444444,41729.44444,6568.777778,6.352762678,1.848754083,0.157454791,-1.848754082,48298.22222,876.8068487,2000.824518,0.100221976,8.689073598,51.96098964,15.37404017,15.99218559,1248.136288,105.5580409,51.28785865,113.7901333,123.3887263,1148.35416,144.6606182,0.110409515,0.017521175,0.002781301,0.017521174,1264.128334,83.76,16.24,0.81,84.15,4.21,42.08,2.1,3.739572568,0.186623156,5.7227,0.3662,1.1522,0.1871,0.0187,0.0149,0.0024,16.4
Bird Island,BI10,BI10.2,50,44.8,45.8,45.3,45.3,0.5,348,535.2,457.2,453,93.6,0.07983,0.01738,23957.36364,62848,1.370909091,7.818181818,256.7272727,37,33.72727273,8810.454545,205.1818182,46,300.5454545,852.7272727,42547.18182,6717.181818,6.335173834,1.845948979,0.157901783,-1.845948979,49264.36364,293.4945562,1565.954022,0.101632135,11.01651653,34.76518635,25.70213999,17.42464295,2023.674053,72.77337175,61.68143967,101.915027,99.39023182,758.6172709,121.0023291,0.122395674,0.019201716,0.003013647,0.019201715,817.241858,85.9,14.1,0.7,85.88,4.29,42.94,2.15,3.759803792,0.188252868,6.3762,0.4272,1.0978,0.1548,0.0155,0.0124,0.0021,16.7
Bird Island,BI10,BI10.2,51,45.9,46.9,46.4,46.4,0.5,374.3,543.7,470.2,466.8,84.7,0.07984,0.01535,24155,62053.09091,1.374545455,10.72727273,228.9090909,50.18181818,39.36363636,8172.090909,197.3636364,63.54545455,302.9090909,884.0909091,42397,6672.272727,6.357444179,1.849253461,0.157412858,-1.849253462,49069.27273,453.4772321,1133.338295,0.091253892,11.06427502,30.83976182,21.8806681,16.80043289,673.6131612,115.5216627,56.88473193,69.39806128,64.28756419,762.7776871,166.4602601,0.182779022,0.028592983,0.004475297,0.028592983,803.3255991,84.86,15.14,0.76,86.82,4.34,43.41,2.17,3.770689829,0.18849106,5.8291,0.376,1.1803,0.1787,0.0179,0.0143,0.0023,16.5
Bird Island,BI10,BI10.2,52,47.1,48.1,47.6,47.6,0.5,397.3,564.9,483.6,481.8,83.8,0.07983,0.01472,23439.45455,59324.54545,1.358181818,12.54545455,258.4545455,42.63636364,33.09090909,7171.090909,38.09090909,61.90909091,346.5454545,834.4545455,41171.18182,6346.909091,6.487740236,1.869696694,0.154203575,-1.869696695,47518.09091,838.6515801,2511.4443,0.091522476,12.3074257,25.65682613,11.5349272,17.02618305,1075.098177,34.32332893,63.4577884,58.08849049,56.75273321,1506.076746,217.0255536,0.142776223,0.021815497,0.003334757,0.021815497,1687.893981,85.55,14.45,0.72,81.13,4.06,40.57,2.03,3.703028877,0.185288356,5.8291,0.376,1.1536,0.1667,0.0167,0.0133,0.0022,16.5
Bird Island,BI10,BI10.2,53,48.2,49.2,48.7,48.7,0.5,414.6,590.2,496.1,495.6,87.8,0.07983,0.01496,22690.81818,58001.27273,1.298181818,38.90909091,232.6363636,69.72727273,40.54545455,7027.636364,26.72727273,89.63636364,474.2727273,855.1818182,39999.81818,6372.909091,6.278146456,1.836836531,0.159357947,-1.836836531,46372.72727,380.0686302,1342.73021,0.099379896,44.98989786,26.49253754,33.29892163,21.55626886,968.5812586,39.40581406,60.79189539,89.23238303,131.6281263,1081.968652,175.9394524,0.145017571,0.02279516,0.003586593,0.02279516,1206.858574,83.57,16.43,0.82,60.2,3.01,30.1,1.51,3.404525172,0.170791794,5.6172,0.3567,1.1247,0.1848,0.0185,0.0147,0.0024,16.4
Bird Island,BI10,BI10.2,54,49.3,50.3,49.8,49.8,0.5,431.1,612.5,508.8,509.4,90.7,0.04431,0.00833,23782.54545,58865.81818,1.302727273,12.54545455,216,30.36363636,32,4413.272727,14.63636364,48.09090909,221,970.5454545,43566.63636,6609.090909,6.592927335,1.885875918,0.1517146,-1.885875918,50175.72727,415.853427,920.7227398,0.071005762,9.511715264,27.06288972,18.22236388,18.89973545,708.4610209,40.27970389,65.10369351,105.8621745,90.8166985,549.8352977,99.84733802,0.107707507,0.016359697,0.002485303,0.016359698,588.7108103,77.63,22.37,1.12,49.27,2.46,24.64,1.23,3.204371139,0.159958462,5.7227,0.3662,1.2381,0.2769,0.0277,0.0123,0.002,16.4
Bird Island,BI10,BI10.2,55,50.5,51.5,51,51,0.5,454.9,635.7,535.4,536.4,90.4,0.04071,0.00726,23702.09091,57402.09091,1.29,6.818181818,196.8181818,28.54545455,30.36363636,2451.181818,15.90909091,30.27272727,243,974.9090909,44039.36364,6768.545455,6.508490196,1.872894696,0.15371097,-1.872894696,50807.90909,304.301316,538.0545427,0.078993671,6.353238258,23.87809951,14.13763514,13.52237204,470.1350483,26.20097153,45.38301645,81.23669122,82.59231749,637.4090167,140.634536,0.140620798,0.021653959,0.003335766,0.021653958,689.5677566,86.19,13.81,0.69,61.69,3.08,30.85,1.54,3.42913675,0.17117895,5.9366,0.3859,1.1903,0.1644,0.0164,0.0067,0.0011,16.5
Bird Island,BI10,BI10.2,56,51.6,52.6,52.1,52.1,0.5,470.8,657.5,562.2,563.5,93.3,0.0407,0.00713,24220.27273,57781.36364,1.309090909,12.18181818,203.7272727,15.36363636,35.81818182,1270.181818,4.636363636,16,312.6363636,945.6363636,45279,6780,6.681686054,1.899127992,0.149735425,-1.899127993,52059,162.0858358,793.1871498,0.075293366,7.277611996,20.298231,14.19346841,20.09884664,355.5035353,11.33377896,26.20686933,93.08412617,107.2718721,327.7572272,169.548813,0.154218022,0.023097483,0.003461369,0.023097484,425.4167369,86.81,13.19,0.66,82.85,4.14,41.42,2.07,3.723763856,0.18609829,5.8291,0.376,1.2156,0.1604,0.016,0.0065,0.0011,16.5
Bird Island,BI10,BI10.2,57,52.7,53.7,53.2,53.2,0.5,483.3,707.2,588.2,590.5,111.9,0.04071,0.0081,24227.18182,56961.45455,1.340909091,3.454545455,168.5454545,17.18181818,31.09090909,944.8181818,2.636363636,58.18181818,252.6363636,902.9090909,45065.18182,6667.181818,6.761273378,1.91107097,0.147942655,-1.91107097,51732.36364,185.9692545,591.5121915,0.094599635,6.517110347,30.80702399,15.73415509,15.86476943,197.5261087,8.743828993,76.48897722,109.9038423,114.2737542,382.1140715,136.5912283,0.118706483,0.017572073,0.00260167,0.017572073,468.737298,86.45,13.55,0.68,88.55,4.43,44.27,2.21,3.790307247,0.189215699,4.4279,0.2546,1.7263,0.2338,0.0234,0.0095,0.0015,15.8
Bird Island,BI10,BI10.2,58,53.9,54.9,54.4,54.4,0.5,498.3,763.2,617.4,620,132.5,0.0407,0.00907,24410,57361,1.314545455,12.18181818,186.9090909,28.45454545,34.36363636,840.9090909,3.454545455,30,244.3636364,927.0909091,45569,6684.818182,6.819021098,1.919552978,0.146696176,-1.919552977,52253.81818,163.024538,584.7897058,0.069478577,9.568888983,29.67980642,24.07223976,16.59682335,62.78766526,10.20160415,44.39369325,124.8377128,103.3512985,392.2945322,139.4136422,0.129772586,0.018886186,0.002749931,0.018886186,469.8590891,87.12,12.88,0.64,89.44,4.47,44.72,2.24,3.800420829,0.190360972,6.2648,0.4166,1.2608,0.1624,0.0162,0.0066,0.0011,16.7
Bird Island,BI10,BI10.2,59,55,56,55.5,55.5,0.5,504.6,819.5,643,647,157.4,0.04071,0.01027,24585,57080.18182,1.415454545,6.818181818,185.9090909,16.72727273,32.90909091,844.8181818,8.636363636,13.81818182,157,938.6363636,45516.72727,6659.636364,6.837328336,1.922226073,0.146305552,-1.922226073,52176.36364,231.1748256,700.7765433,0.083948036,7.277611996,20.34430901,19.09497792,14.93622807,73.32778216,14.92831355,25.93383189,87.14011705,73.82854831,422.7091414,155.1517146,0.133765541,0.019311555,0.002788928,0.019311555,532.7690443,86.98,13.02,0.65,85.88,4.29,42.94,2.15,3.759803792,0.188252868,5.8291,0.376,1.2494,0.1626,0.0163,0.0066,0.0011,16.5
Bird Island,BI10,BI10.2,60,56.2,57.2,56.7,56.7,0.5,509.8,880.8,670.8,676.5,185.5,0.0407,0.01152,24233.09091,57267.18182,1.330909091,10,173.5454545,21,36.45454545,993,28.63636364,43.18181818,214.5454545,932.4545455,45203.27273,6755.727273,6.691657977,1.900814024,0.149454072,-1.900814024,51959,275.198639,690.0212777,0.102416263,11.93314711,20.37333373,22.47220505,20.52492941,158.5528303,23.58928879,48.21995061,94.27445427,79.68232381,507.4126705,96.17909431,0.068344645,0.010251037,0.001537666,0.010251038,578.7123638,86.85,13.15,0.66,90.7,4.54,45.35,2.27,3.814410177,0.190930785,6.1544,0.4062,1.2647,0.1663,0.0166,0.0068,0.0011,16.6
Bird Island,BI10,BI10.2,61,57.3,58.3,57.8,57.8,0.5,513.5,939.2,696.9,703.5,212.8,0.04071,0.01267,24232.09091,57341.36364,1.270909091,3.909090909,161.0909091,5.363636364,30.36363636,920.9090909,35,63.72727273,152.4545455,977.1818182,45651.72727,6738.545455,6.77662447,1.913332331,0.1476093,-1.91333233,52390.27273,133.6483854,467.1060421,0.067298521,5.855844012,24.43135095,6.771598442,20.91541406,72.40919078,19.16768113,59.52829732,86.85547034,121.7290583,335.7868642,125.9804458,0.122115181,0.017945186,0.002637861,0.017945187,393.1234134,86.56,13.44,0.67,89.9,4.5,44.95,2.25,3.805550761,0.190489193,5.9366,0.3859,1.2541,0.1685,0.0169,0.0069,0.0011,16.5
Bird Island,BI10,BI10.2,62,58.4,59.4,58.9,58.9,0.5,516.8,999.9,723.1,730.5,241.6,0.04011,0.0136,23787.45455,55955.63636,1.37,5,181.7272727,17.09090909,39.81818182,1072.818182,143.5454545,15.63636364,213.9090909,884.8181818,44227.81818,6491.090909,6.816632467,1.919182655,0.146753534,-1.919182654,50718.90909,321.6977972,1024.875531,0.086139422,6.340346994,38.05283408,10.77454914,17.18614664,146.8930347,47.36953375,23.04895975,66.89462541,75.60134679,670.183679,182.7842742,0.137121981,0.020033304,0.002927739,0.020033305,814.1142984,87.79,12.21,0.61,89.03,4.45,44.52,2.23,3.795938526,0.190137981,5.7227,0.3662,1.1775,0.1438,0.0144,0.0058,9.00E-04,16.4
Bird Island,BI10,BI10.2,63,59.6,60.6,60.1,60.1,0.5,524,1059.6,751.7,760.5,267.8,0.03457,0.01246,23591.90909,56521,1.400909091,6.636363636,187.6363636,19.36363636,31.81818182,1820.272727,246.0909091,63.90909091,276.8181818,883.7272727,43727.90909,6499.909091,6.73000824,1.906391466,0.148642916,-1.906391466,50227.81818,157.9882619,856.1903994,0.092785187,7.513623989,20.89149457,19.74979862,8.158654078,618.8331101,25.24858232,86.6619346,104.7881846,96.59719552,460.5313137,149.8188603,0.13642126,0.020119028,0.002968654,0.020119029,551.2149886,86.48,13.52,0.68,67.05,3.35,33.53,1.68,3.51244056,0.175988671,5.6172,0.3567,1.2655,0.1711,0.0171,0.0059,0.001,16.4
Bird Island,BI10,BI10.2,64,60.7,61.7,61.2,61.2,0.5,576.7,1070.3,782.2,792.3,246.8,0.03456,0.01105,23300.72727,56377.72727,1.273636364,9.818181818,198.3636364,19.90909091,40.45454545,2609.909091,179.3636364,64.45454545,282.2727273,889.0909091,43050.81818,6462.727273,6.663580219,1.896500268,0.150116803,-1.896500269,49513.54545,282.2609045,750.1545295,0.071172007,7.440674456,29.23447529,15.9527712,20.89192972,264.8027396,50.63649421,67.2716339,119.8816841,99.58559589,615.7963654,155.0090906,0.122917152,0.01862343,0.002822923,0.018623429,723.7254125,85.64,14.36,0.72,83.31,4.17,41.65,2.08,3.729301369,0.186241221,5.6172,0.3567,1.2979,0.1864,0.0186,0.0064,0.0011,16.4
Bird Island,BI10,BI10.2,65,61.8,62.8,62.3,62.3,0.5,626.4,1084.5,812.7,824.1,229,0.03457,0.00989,23382.27273,57272.27273,1.309090909,8.636363636,198.5454545,26.18181818,45.27272727,2823.363636,288.6363636,35.09090909,245.1818182,938.8181818,43221.18182,6445.636364,6.709707537,1.903236954,0.149132848,-1.903236955,49666.81818,224.6780323,1024.102348,0.043001057,8.789456494,49.81237524,18.41096511,29.01065635,305.050577,104.9192763,42.74916267,74.72458522,81.69188232,303.0392114,174.2580114,0.17736952,0.026483737,0.003956626,0.026483737,379.0793632,86.28,13.72,0.69,82.08,4.1,41.04,2.05,3.714547201,0.185546339,5.8291,0.376,1.2653,0.1736,0.0174,0.006,0.001,16.5
Bird Island,BI10,BI10.2,66,63,64,63.5,63.5,0.5,672.9,1098.2,849.1,858.8,212.7,0.03457,0.00883,23150.72727,56701.90909,1.306363636,9.454545455,245.8181818,30.63636364,40.90909091,2931.454545,474.2727273,83.18181818,445.3636364,889.6363636,41976.18182,6436,6.523748755,1.8752023,0.15336205,-1.8752023,48412.18182,340.7403971,1260.524054,0.078647661,6.408800767,27.50570189,15.46785523,18.11879988,205.6552278,68.03541858,78.40640048,97.69060623,84.82956174,912.5437872,141.4948762,0.151540689,0.023343421,0.003597455,0.02334342,982.073604,84.31,15.69,0.78,85.31,4.27,42.65,2.13,3.753027274,0.187431374,5.205,0.3201,1.3615,0.2137,0.0214,0.0074,0.0012,16.2
Bird Island,BI10,BI10.2,67,64.1,65.2,64.6,64.6,0.52,706.7,1112.1,882.6,890.6,202.7,0.03456,0.00815,22661.41667,55280.33333,1.319166667,17.83333333,251.6666667,54.5,49.16666667,2572.333333,464.9166667,122.3333333,570.1666667,903.1666667,40818.83333,6431.916667,6.347789481,1.847722769,0.157657004,-1.847722769,47250.75,631.5493874,1314.721079,0.083389375,18.62468222,43.75621168,47.49066894,36.82349382,329.9077924,57.30216295,97.9956709,167.2058249,129.0967455,1324.429746,173.9291697,0.182454354,0.029041933,0.004628057,0.029041933,1425.894432,77.02,22.98,1.15,80.57,4.03,40.28,2.01,3.695855068,0.184425737,5.5719,0.3482,1.3629,0.3133,0.0313,0.0108,0.0018,16.3
Bird Island,BI10,BI10.2,68,65.3,66.3,65.8,65.8,0.48,745.8,1128,918.4,925.4,191.1,0.03457,0.00739,20705.72727,51237,1.251818182,32.54545455,305.6363636,76.18181818,41.18181818,2818.727273,470.4545455,172.0909091,682.8181818,841.5454545,36891.90909,5911.181818,6.245344513,1.831418479,0.16025324,-1.831418478,42803.09091,669.577791,1753.774159,0.072085807,25.42189464,36.57395994,24.66097395,21.00389574,239.7824393,81.48418698,98.77900034,99.38995742,104.4235257,1387.844621,266.3804866,0.189186661,0.030332457,0.004866416,0.030332457,1594.1955,80.73,19.27,0.96,52.45,2.62,26.23,1.31,3.266903794,0.163158367,5.4365,0.3452,1.2512,0.2411,0.0241,0.0083,0.0014,16.4
Bird Island,BI10,BI10.2,69,66.4,67.4,66.9,66.9,0.5,773,1143.8,953.9,957.2,185.4,0.03456,0.00695,20926.54545,52668.36364,1.342727273,68,255.9090909,127.3636364,88.45454545,4817.818182,405.4545455,336.4545455,836.8181818,860.5454545,35888.18182,6168.545455,5.81782803,1.760327561,0.172092247,-1.760327561,42056.72727,998.7444482,2831.512786,0.09155227,58.02068597,30.82678882,73.73909781,38.57036074,1579.285397,78.48995303,154.3686261,145.9258841,105.4081246,2133.610546,286.9530845,0.210676229,0.036369043,0.006286367,0.036369044,2367.715654,78.86,21.14,1.06,40.5,2.02,20.25,1.01,3.008154794,0.150036363,4.8086,0.2861,1.3261,0.2803,0.028,0.0097,0.0015,16
Bird Island,BI10,BI10.2,70,67.5,68.5,68,68,0.5,798.9,1162.5,988.5,989,181.8,0.03457,0.00661,23560.27273,57817.63636,1.287272727,23.72727273,241.6363636,76.81818182,38.18181818,3165.272727,283.1818182,120.9090909,556.4545455,937.7272727,42176.36364,6695.818182,6.300799534,1.839968061,0.158936539,-1.839968061,48872.18182,1001.908987,1973.39972,0.056936967,16.77552329,42.40347327,37.54415582,29.34558973,462.0926511,111.9542926,88.50249098,149.7213169,131.6465654,1857.676305,219.495703,0.247119729,0.039611306,0.006356716,0.039611305,1978.015562,81.98,18.02,0.9,77.42,3.87,38.71,1.94,3.656097965,0.183229916,5.1045,0.3114,1.2539,0.226,0.0226,0.0078,0.0013,16.1
Bird Island,BI10,BI10.2,71,68.7,69.8,69.2,69.2,0.55,826.5,1194.4,1026.8,1023.7,183.9,0.0397,0.00745,24090.25,59035.08333,1.284166667,18.16666667,302.75,41,41.41666667,2420,143.4166667,62.58333333,498,953.8333333,44307.25,6735.5,6.580597868,1.88383042,0.152050972,-1.883830419,51042.75,282.6350442,1145.288567,0.106724653,13.14833784,36.45202326,19.59127821,17.0371697,331.6956436,53.64946553,92.78465619,133.9966078,94.65807686,855.8962474,156.2407815,0.168230835,0.02528636,0.003803778,0.025286361,914.2364052,76.84,23.16,1.16,65.27,3.26,32.63,1.63,3.485232111,0.17410139,5.7255,0.3578,1.3106,0.3035,0.0303,0.012,0.002,16.3
Bird Island,BI10,BI10.2,72,69.9,70.9,70.4,70.4,0.5,858.9,1223.5,1058.1,1053.9,182.3,0.0565,0.01017,23393.09091,57486.27273,1.314545455,33.72727273,391.9090909,50.18181818,45.45454545,2331,162.0909091,53.27272727,444.8181818,932.7272727,43369.09091,6526.909091,6.646268317,1.893842362,0.1505249,-1.893842362,49896,586.3342826,1431.227521,0.097197082,13.98635699,52.30383264,21.29703351,20.52005671,311.4723102,70.13480526,61.68158706,76.58827349,151.8038807,1035.719407,163.0352444,0.143139617,0.021717501,0.00329726,0.0217175,1142.01296,82.45,17.55,0.88,86.37,4.32,43.19,2.16,3.765608987,0.188324043,5.4091,0.3381,1.2836,0.2253,0.0225,0.0127,0.0021,16.3
Bird Island,BI10,BI10.2,73,71,72.1,71.6,71.6,0.55,908.7,1230.4,1074.5,1075.2,160.9,0.05647,0.00888,22358,54797.33333,1.255,16.33333333,293.25,36.5,31.08333333,1529.416667,56.83333333,43.83333333,475.1666667,888.25,42146.08333,6417.75,6.568463656,1.882161797,0.152278615,-1.882161796,48563.83333,489.4046476,1022.374183,0.067621944,9.028574168,72.98209619,15.22856168,12.33220716,195.855911,45.18413505,59.09135198,73.98873788,90.92666876,698.5248689,138.5949789,0.105389032,0.016063032,0.002449044,0.016063031,798.5264649,83.95,16.05,0.8,84.44,4.22,42.22,2.11,3.742894042,0.18705605,6.0639,0.3881,1.189,0.1909,0.0191,0.0108,0.0018,16.4
Bird Island,BI10,BI10.2,74,72.3,73.3,72.8,72.8,0.52,945.7,1238.8,1091.9,1096.4,146.6,0.05647,0.00796,22936.81818,55037.45455,1.275454545,10.36363636,227.5454545,21.72727273,31.09090909,1222,29.45454545,33.45454545,471.0909091,880.1818182,42857.45455,6456.909091,6.642236166,1.89310324,0.150655967,-1.89310324,49314.36364,514.3160153,1191.633447,0.092559563,9.113426658,45.63192662,18.75148479,21.32817172,285.7379919,39.02400194,61.78246294,74.48416549,54.99966942,676.1263733,212.658155,0.182766242,0.027595369,0.004170505,0.02759537,811.0159398,85.15,14.85,0.74,69.51,3.48,34.75,1.74,3.548179572,0.177664243,5.3597,0.3296,1.1961,0.1777,0.0178,0.01,0.0016,16.2
Bird Island,BI10,BI10.2,75,73.5,74.5,74,74,0.52,976.9,1247.9,1109.6,1117.7,135.5,0.0565,0.00725,22486.81818,55054,1.304545455,24.81818182,250.1818182,52,37.90909091,1984,13,52.09090909,420.8181818,957.6363636,42047.45455,6403.090909,6.57081814,1.882398277,0.152261079,-1.882398278,48450.54545,787.6245068,1918.424823,0.080791539,25.79852004,37.27953375,27.62607464,17.03792561,427.2767253,21.81284026,67.68966619,64.80249715,124.5730892,1290.016772,269.2587806,0.151142069,0.022972502,0.003493561,0.0229725,1525.334741,84.37,15.63,0.78,84.05,4.2,42.02,2.1,3.738145695,0.186818324,5.7883,0.3676,1.2934,0.2021,0.0202,0.0114,0.0019,16.4
Bird Island,BI10,BI10.2,76,74.6,75.6,75.1,75.1,0.5,996.4,1259.6,1126.6,1137.2,131.6,0.05647,0.00691,21994.81818,53444.36364,1.296363636,13,230.4545455,34.72727273,38.18181818,1901.818182,10.90909091,42.54545455,394.8181818,868,40949.72727,6149.727273,6.660568701,1.896096732,0.150169728,-1.896096732,47099.45455,566.2387868,1204.768548,0.094368716,9.455157323,41.59895104,11.99242185,9.76543068,243.8580809,20.88757787,52.83438963,110.5756015,130.5771802,756.5248299,161.5197145,0.102977691,0.015406078,0.002305289,0.015406078,894.2205951,84.11,15.89,0.79,79.55,3.98,39.78,1.99,3.683364273,0.184260807,4.4279,0.2546,1.4062,0.2235,0.0223,0.0126,0.002,15.8
Bird Island,BI10,BI10.2,77,75.8,76.8,76.3,76.3,0.5,1016.5,1276.6,1149.7,1158.4,130.1,0.05647,0.00671,22405.09091,54730.27273,1.264545455,25.09090909,306.6363636,50.45454545,35.45454545,2236,6,61.72727273,482.3636364,941.6363636,41484.81818,6264.636364,6.624053263,1.890473473,0.151035585,-1.890473474,47749.45455,309.3604547,919.514447,0.068755165,15.14895736,32.22506083,19.92166477,8.801859308,241.3031289,12.4498996,54.27723447,115.2903055,159.1039112,581.9377661,115.3778772,0.150382501,0.0226814,0.00342184,0.0226814,598.4059431,84.47,15.53,0.78,58.96,2.95,29.48,1.47,3.383712067,0.168726484,4.712,0.278,1.3443,0.2087,0.0209,0.0118,0.0019,15.9
Bird Island,BI10,BI10.2,78,76.9,77.9,77.4,77.4,0.5,1032.1,1302.5,1173.7,1177.9,135.2,0.0565,0.00685,22754.09091,55848.09091,1.272727273,28.81818182,278.2727273,52.36363636,43,2247.818182,24.45454545,85.72727273,476,927.6363636,42304.36364,6482.727273,6.526596246,1.875788343,0.153248976,-1.875788343,48787.09091,249.8593422,539.8947035,0.102380751,12.51253917,33.1363574,16.45765917,24.26520142,184.9188028,43.68378106,71.73435845,158.3432979,120.6526193,364.8792328,82.11953593,0.095577576,0.014614799,0.002235296,0.014614799,381.9747255,82.55,17.45,0.87,73.29,3.66,36.64,1.83,3.60114054,0.179860458,4.3352,0.2471,1.2669,0.2211,0.0221,0.0125,0.002,15.7
