"Location","Site","Section","site_depth","uid","sample","min_depth","max_depth","midpoint","depth","depth_err","SH20_min_age_95CI","SH20_max_age_95CI","SH20_median_age","SH20_mean_age","SH20_mean_95CI","accrate","accrate_err","kcps","cps","MSE","K","K_ICP","Ca","Ca_ICP","Ti","Ti_ICP","Mn","Mn_ICP","Fe","Fe_ICP","Co","Co_ICP","Ni","Ni_ICP","Cu","Cu_ICP","Zn","Zn_ICP","Rb","Rb_ICP","Sr","Sr_ICP","Zr","Zr_ICP","Mo_inc","Mo_coh","inc_coh","coh_inc","C_org_pc","Dry_mass"
"Kerguelen","KER1","CAT1.1A",3.0293,"KER1_3.0293",20,28.6,30,29.3,29.3,0.7,525,645,568,573,60,0.05172,0.00665,22599.8,56713.0666666667,1.3,7.46666666666667,2197.636489,118.2,5707.668952,102.466666666667,2119.195067,41,70.00844714,6654.93333333333,11359.78762,96.6,5.66932153,235.8,15.34618164,125.866666666667,18.88934963,2.66666666666667,29.368275,28.3333333333333,3.67902566,198.133333333333,64.93648567,911.6,51.11187666,39933.7333333333,6159,6.48685894786667,0.154267967,47.39,18.17
"Kerguelen","KER1","CAT1.1A",3.0337,"KER1_3.0337",23,33,34.4,33.7,33.7,0.675,557,763,653,655,103,0.05357,0.0095,16717.4666666667,50758.2666666667,1.342,88.9333333333333,12528.03678,637.4,27130.75859,732.466666666667,12890.21714,136.066666666667,417.5692893,17414.8666666667,33851.35179,175.533333333333,18.88507004,189.866666666667,39.37891077,117.733333333333,37.94363653,36.6,93.54908632,108.733333333333,7.20558062,1101.8,171.3250337,707.066666666667,160.3937624,23130.7333333333,4665.06666666667,4.9377418318,0.204718977266667,8.39,42.21
"Kerguelen","KER1","CAT1.1A",3.0366,"KER1_3.0366",25,35.9,37.2,36.6,36.6,0.625,599,838,708,710,120,0.05185,0.00961,16771.3571428571,52420.3571428571,1.32714285714286,94.4285714285714,3483.960682,645.857142857143,10116.20827,819.357142857143,4855.040059,132.285714285714,141.6979167,18397.8571428571,14577.34124,159.571428571429,7.044092268,182.285714285714,18.00861913,100.714285714286,18.73001453,31.8571428571429,40.14643479,102.357142857143,2.109290233,1007.92857142857,69.55534929,712.428571428571,63.51816441,23955,4661.78571428571,5.13507576971429,0.195298392071429,16.38,30.87
"Kerguelen","KER1","CAT1.1A",3.038,"KER1_3.038",26,37.3,38.7,38,38,0.7,614,859,738,737,123,0.05185,0.00957,17734.8666666667,51774.8666666667,1.346,46.2,11659.94441,449.666666666667,21714.33708,543.266666666667,10403.61788,109.6,371.3797605,16626.7333333333,29657.04588,186.933333333333,14.92378146,196.266666666667,32.14134367,118.6,34.08990898,22.6666666666667,81.59730828,71.8,3.963633199,896.133333333333,130.2536735,721.866666666667,121.174026,25354.3333333333,4805.86666666667,5.2743759144,0.190547722666667,11.1,45.92
"Kerguelen","KER1","CAT1.1A",3.0394,"KER1_3.0394",27,38.8,40.1,39.4,39.4,0.675,624,899,763,764,138,0.05556,0.01095,15955.7857142857,48824.7857142857,1.31857142857143,71.3571428571429,7647.184074,459.071428571429,20341.20911,587.071428571429,9675.703494,110.571428571429,341.5130418,17408.7857142857,27516.05179,193.357142857143,16.64731905,173.642857142857,38.36122731,123.357142857143,29.17767688,13.4285714285714,79.93730908,106,4.206801091,1016.28571428571,131.8879867,722.428571428571,116.499276,22037.2857142857,4461.57142857143,4.93817030535714,0.2031916305,11.91,37.28
"Kerguelen","KER1","CAT1.1A",3.0409,"KER1_3.0409",28,40.2,41.6,40.9,40.9,0.675,654,927,791,791,137,0.05769,0.01091,16688.2,50340.7333333333,1.35533333333333,44.2,5002.720293,415,12514.93162,478.8,8232.043472,109.8,241.2793604,16520.4,18335.53114,233.2,10.18252838,186.666666666667,22.13806966,140.8,20.22360626,21.6,53.3476494,112,1.945757248,937.333333333333,87.98899619,715.133333333333,91.14020217,24122.2,4729.86666666667,5.0673808518,0.1990067366,5.33,54.65
"Kerguelen","KER1","CAT1.1B",3.0456,"KER1_3.0456",36,45.1,46.2,45.6,45.6,0.55,779,1017,901,897,119,0.05417,0.00784,15616.0833333333,49393.8333333333,1.42166666666667,77,9110.578774,524.666666666667,26333.16952,610.25,13294.3136,144.5,477.955413,19037.3333333333,37854.28444,316,19.97407233,185.666666666667,43.41924078,122.25,37.92341421,17.9166666666667,105.4949459,137.833333333333,5.765444277,1089,183.5186364,685.583333333333,153.3915035,20472.4166666667,4455,4.59266136141667,0.218104391583333,5.99,54.99
"Kerguelen","KER1","CAT1.1B",3.0514,"KER1_3.0514",40,50.7,52.1,51.4,51.4,0.7,975,1321,1107,1117,173,0.00994,0.00167,17542.0666666667,52529.0666666667,1.40733333333333,54.2666666666667,9163.233327,416.133333333333,20694.032,529.466666666667,10841.15992,127.466666666667,375.4268958,17317.9333333333,31170.92403,233.333333333333,19.40135717,185.4,37.71061641,146.333333333333,31.57899132,42.1333333333333,88.37360202,81.3333333333333,2.362468842,924.066666666667,127.4096231,761,135.8916128,24853.1333333333,4822.2,5.14619343346667,0.194959698466667,12.54,40.2
"Kerguelen","KER1","CAT1.1B",3.053,"KER1_3.053",41,52.3,53.6,53,53,0.65,995,1716,1252,1278,361,0.00993,0.00292,15258.5,51210.8571428571,1.39,84.0714285714286,12647.00276,590.785714285714,27857.81305,774,11278.11655,163.928571428571,457.3151082,22231.7857142857,33869.91213,275.571428571429,16.69197316,184.642857142857,33.88638281,131.285714285714,33.08146631,27.4285714285714,81.69604829,129.357142857143,14.53891486,1241.35714285714,171.3204442,677.071428571429,150.100816,18871.4285714286,4335.5,4.34797649707143,0.231535365142857,6.71,52.07
"Kerguelen","KER1","CAT1.1B",3.0605,"KER1_3.0605",46,59.9,61.2,60.5,60.5,0.65,1310,2620,1964,1957,655,0.01485,0.00513,20697.5,57365.5,1.32714285714286,27.2857142857143,3713.686646,227.571428571429,7587.711479,318.285714285714,3746.441884,79,143.4324445,12460.3571428571,12808.45152,165.5,6.554846441,209.214285714286,13.83972022,144.857142857143,14.52619027,10.5,30.18599746,39,7.56864323,286.285714285714,76.14964032,939.571428571429,105.1968675,34586.5714285714,5638.64285714286,6.13366929064286,0.163122270928571,35.04,21.38
"Kerguelen","KER1","CAT1.1B",3.0651,"KER1_3.0651",49,64.4,65.8,65.1,65.1,0.7,1560,2881,2280,2268,661,0.01356,0.00409,18806.4666666667,52188.2,1.29533333333333,83,15479.98661,217.866666666667,4034.917626,268.333333333333,2161.427163,131.066666666667,346.3897576,10805.7333333333,14380.32761,153.4,1.249641147,183.866666666667,9.064108327,91.3333333333333,4.195291116,31.6,64.2076509,239.933333333333,36.56109383,145.866666666667,34.6500895,1402.33333333333,338.8652331,31054.2666666667,5426,5.70994379753333,0.176164447933333,25.4,27.75
"Kerguelen","KER1","CAT1.1B",3.0683,"KER1_3.0683",51,67.6,68.9,68.3,68.3,0.65,1810,2966,2543,2504,578,0.01359,0.00327,23322.5714285714,61836.2142857143,1.35642857142857,105.5,1332.507255,181,3370.327372,199.285714285714,1321.532644,110.714285714286,59.66146775,9963,4883.677754,148.357142857143,1.332416753,241,11.80880582,122.142857142857,2.938278701,9.92857142857143,10.51247544,29.4285714285714,2.802966071,138.428571428571,47.97809994,1065.07142857143,48.56850259,40818.7857142857,6144.21428571429,6.6454237295,0.150520748928571,51.15,17.98
"Kerguelen","KER1","CAT1.1B",3.0772,"KER1_3.0772",57,76.5,77.9,77.2,77.2,0.7,2999,3259,3139,3132,130,0.02353,0.00119,23107.9333333333,57691.7333333333,1.32666666666667,14.0666666666667,442.9078563,157.666666666667,5249.86072,87.2,498.7916112,46.7333333333333,76.30468085,5039.93333333333,8920.913751,94.9333333333333,3.179077437,232.866666666667,9.288903341,114.8,5.504167322,0.192307692307692,11.403039,26.6,1.221309035,63.0666666666667,70.88337203,906.733333333333,20.51940777,42678,6341.6,6.7332373246,0.148592771333333,54.88,13.13
"Kerguelen","KER1","CAT1.1B",3.0867,"KER1_3.0867",63,86,87.4,86.7,86.7,0.7,3234,3725,3434,3445,246,0.02394,0.0019,23445.6666666667,58353.6,1.42466666666667,14.6666666666667,323.9790116,158.2,3883.986282,68.7333333333333,291.56336,42.9333333333333,55.46225053,5047.8,6816.274673,37.6666666666667,2.133265234,235.066666666667,4.959823644,103.466666666667,4.052348853,0.192307692307692,8.987606637,53.6666666666667,0.934094849,131.6,56.90823166,923.6,13.72149586,43312.7333333333,6316.53333333333,6.85915132886667,0.145830306133333,53.2,12.04
"Kerguelen","KER1","CAT1.1C",3.0931,"KER1_3.0931",73,92.4,93.7,93.1,93.1,0.65,3350,3971,3639,3646,311,0.03659,0.00337,21919.6428571429,55028.5,1.29571428571429,16.2142857142857,487.3846201,142.857142857143,3407.375544,70.0714285714286,755.0023464,42.0714285714286,56.20523213,4582.57142857143,5710.94941,56.5,1.579837083,207.428571428571,3.437486028,95.3571428571429,4.450254187,1.21428571428571,9.510397791,28.7857142857143,1.203244441,88.6428571428571,52.38105472,881.285714285714,16.75001654,40754.6428571429,6081.42857142857,6.70408479621429,0.149229965142857,54.1,13.47
"Kerguelen","KER1","CAT1.1C",3.1038,"KER1_3.1038",80,103.1,104.5,103.8,103.8,0.7,3646,4196,3946,3939,275,0.03636,0.00278,22842.7333333333,56752.8,1.34466666666667,18,196.5150343,156.6,2189.505993,90.2666666666667,223.979161,36.2666666666667,29.73641755,4491.66666666667,3225.774563,88.8666666666667,0.923007687,231.733333333333,2.13136205,118,2.622442469,13.1333333333333,5.963937738,27.4,0.700899472,68.2666666666667,36.49555291,957.066666666667,8.929101824,42424.2,6334.13333333333,6.69979428906667,0.149304916066667,54.59,12.26
"Kerguelen","KER1","CAT1.1C",3.1129,"KER1_3.1129",86,112.2,113.6,112.9,112.9,0.7,4013,4339,4207,4199,163,0.03556,0.0016,23327.1333333333,56259.4666666667,1.338,6.8,299.9494325,130.8,3711.15207,37.1333333333333,334.2205693,25.2666666666667,46.8799998,3302.53333333333,4542.425909,102.6,1.049747683,217.733333333333,2.791826174,117.333333333333,5.41452311,0.192307692307692,10.45252365,38.9333333333333,1.072921849,54.8666666666667,65.73504848,993.466666666667,14.23345251,43221.4,6328.06666666667,6.83343592013333,0.146391761066667,54.64,13.93
"Kerguelen","KER1","CAT1.1C",3.1235,"KER1_3.1235",93,122.9,124.1,123.5,123.5,0.6,4330,4622,4465,4468,146,0.04667,0.00175,23905.4615384615,57464.4615384615,1.32,6.84615384615385,167.7999201,167,4217.700826,33.8461538461538,237.3718165,28.3076923076923,46.78120576,3430.07692307692,4414.084703,98,1.050225297,228.384615384615,2.843511196,120.538461538462,4.038560617,0.192307692307692,9.118797628,19.3846153846154,0.714706415,43.3076923076923,78.06690295,967.230769230769,10.592352,44027.9230769231,6353.23076923077,6.93204569138462,0.144297710153846,53.86,12.12
"Kerguelen","KER1","CAT1.1D",3.1308,"KER1_3.1308",105,130.3,131.4,130.8,130.8,0.55,4437,4813,4621,4622,188,0.04516,0.00203,22628.8333333333,55695.0833333333,1.30666666666667,12,335.8691783,128.75,4013.123051,38.75,393.3367813,30.0833333333333,45.78783303,3587.41666666667,3780.979575,70.9166666666667,0.930570105,215.416666666667,3.315937291,122.583333333333,3.510172288,0.192307692307692,11.7594545,13.25,1.060803729,161.916666666667,78.12846424,988.916666666667,16.12570153,41852.1666666667,6051.58333333333,6.92074758916667,0.144591799083333,54.57,13.01
"Kerguelen","KER1","CAT1.1D",3.1352,"KER1_3.1352",108,134.6,135.8,135.2,135.2,0.6,4518,4906,4719,4718,194,0.04286,0.00195,22323.4615384615,54924.6153846154,1.44076923076923,13.1538461538462,238.5346084,162.461538461538,3486.528107,56.0769230769231,386.7326744,22.2307692307692,38.5256522,3247.53846153846,3167.607313,85.9230769230769,0.814471895,208.307692307692,3.032224277,120.076923076923,3.038249121,0.384615384615385,5.798802064,3,0.994535425,74.3076923076923,70.05573441,928.615384615385,13.26053158,41812.0769230769,6176.84615384615,6.77185181,0.147728606076923,53.74,11.61
"Kerguelen","KER1","CAT1.1D",3.1382,"KER1_3.1382",110,137.6,138.8,138.2,138.2,0.6,4615,4948,4790,4787,167,0.04286,0.00168,22217.8461538462,54839.1538461538,1.28769230769231,10.9230769230769,35.89186233,140.461538461538,2595.371312,52.5384615384615,218.0937453,31.3076923076923,28.24261491,3051,2284.889729,85.8461538461538,0.611487721,227.846153846154,2.520712809,97.4615384615385,2.972262265,5.53846153846154,4.641441298,30.2307692307692,0.562762357,81.6923076923077,53.9478412,936.461538461538,10.56346884,42000.5384615385,6175.84615384615,6.80496227569231,0.147029775230769,54.26,12.07
"Kerguelen","KER1","CAT1.1D",3.144,"KER1_3.144",114,143.4,144.6,144,144,0.6,4852,5039,4930,4932,94,0.03333,0.00077,22964,55507.5384615385,1.30307692307692,6.15384615384615,157.0594404,146.615384615385,3949.674648,55.9230769230769,441.6354183,25.1538461538462,41.11180496,2559.61538461538,3412.493629,73.5384615384615,0.910381859,219.153846153846,5.705617692,106.615384615385,5.962629521,2.23076923076923,6.264222559,20.2307692307692,0.765652204,113.384615384615,79.92720242,955.769230769231,23.41796688,43080.0769230769,6317,6.82401971307692,0.146626676230769,54.74,10.35
"Kerguelen","KER1","CAT1.1D",3.1484,"KER1_3.1484",117,147.8,148.9,148.4,148.4,0.55,4920,5373,5079,5096,227,0.025,0.0012,22267.9166666667,55087.5,1.34666666666667,22.5833333333333,7255.583194,199.5,5683.67778,205.75,2787.737038,63.0833333333333,103.2608758,3836.66666666667,4977.113764,47.1666666666667,1.191415297,228.416666666667,6.225778674,85.1666666666667,7.391036368,5,28.72260097,80.5,10.74847022,345.666666666667,109.6646554,954.75,97.07584026,40863.0833333333,6265,6.5201526845,0.153631200916667,32.84,15.67
"Kerguelen","KER1","CAT1.1D",3.1513,"KER1_3.1513",119,150.7,151.8,151.3,151.3,0.55,4977,5594,5189,5215,309,0.02414,0.00152,23072.1666666667,55131.5,1.3725,13.3333333333333,293.8266765,161.833333333333,3599.827864,86.5,435.4794317,29.5833333333333,33.50696137,2368.33333333333,2637.046993,52.4166666666667,0.767742407,209.583333333333,6.625024494,93,5.924549608,3.33333333333333,21.92880594,24.3333333333333,0.706861739,92.9166666666667,74.39152898,906.583333333333,23.61796449,43054.3333333333,6227.08333333333,6.91562326283333,0.144629064583333,54.55,10.16
"Kerguelen","KER1","CAT1.1D",3.1571,"KER1_3.1571",123,156.5,157.7,157.1,157.1,0.6,5113,5889,5437,5456,388,0.02381,0.00178,23160.6923076923,55187.4615384615,1.34769230769231,4.38461538461539,199.7601332,140.846153846154,4640.523522,43.6923076923077,337.7373781,38.1538461538462,41.49307617,2061.84615384615,3560.842802,31.6153846153846,1.008260928,241.461538461538,7.365820821,87.1538461538462,6.211413657,6.61538461538462,9.708856297,9.53846153846154,0.749489114,152.230769230769,89.12411225,894.692307692308,16.00076454,43283.8461538462,6268.07692307692,6.90855357676923,0.144808216692308,54.8,11.98
"Kerguelen","KER1","CAT1.1D",3.1586,"KER1_3.1586",124,158,159.2,158.6,158.6,0.6,5141,5958,5502,5519,409,0.02419,0.00188,23511.7692307692,56021.4615384615,1.39538461538462,6,973.6824666,131.615384615385,3761.690452,37.0769230769231,439.2617094,34.8461538461538,42.17796203,1867.30769230769,2748.553456,33.2307692307692,0.858721787,229.538461538462,5.849088818,79,4.744298227,0.192307692307692,10.21776865,44.0769230769231,1.919467031,113,71.42068742,940.538461538462,20.00078753,44059,6357.76923076923,6.93287124530769,0.144329003307692,55.03,13.99
"Kerguelen","KER1","CAT1.1D",3.1617,"KER1_3.1617",126,161,162.3,161.7,161.7,0.65,5253,6130,5628,5646,439,0.02459,0.00201,23652,56386.8571428571,1.35928571428571,13.2857142857143,4674.018055,148.214285714286,15500.47502,37.5,4823.395579,30.7142857142857,275.8213156,1555.57142857143,24110.30848,52.5,9.64091711,232.214285714286,25.33147037,99,19.09702535,0.192307692307692,53.70010907,37.2857142857143,6.739390951,89.2857142857143,139.1876948,962.428571428571,82.65655708,44798,6569.07142857143,6.82222018071429,0.146645263142857,56.67,10.3
"Kerguelen","KER1","CAT1.1E",3.1694,"KER1_3.1694",137,168.8,170,169.4,169.4,0.6,5485,6395,5956,5954,455,0.02273,0.00182,23243.1538461538,57024.6923076923,1.37384615384615,35.3076923076923,214.2359607,158.230769230769,3865.367321,109.692307692308,314.2119789,56.7692307692308,40.30371929,4515.15384615385,2886.473191,46.0769230769231,0.797101318,210.076923076923,3.074840014,89.9230769230769,4.308979567,0.192307692307692,10.03284659,42.5384615384615,0.841708562,129.923076923077,71.47093889,1001.15384615385,15.55587576,42551.1538461538,6192.69230769231,6.87520785030769,0.145546949846154,54.66,11.8
"Kerguelen","KER1","CAT1.1E",3.1796,"KER1_3.1796",144,179,180.2,179.6,179.6,0.6,5995,6716,6406,6389,361,0.02545,0.00152,22715.7692307692,55020.9230769231,1.34692307692308,14,4531.40776,177.384615384615,3481.392137,89.1538461538462,904.1879244,52.8461538461538,84.65981172,2592.23076923077,3168.819664,54.4615384615385,0.546046302,221.461538461538,3.299582559,97.5384615384615,5.064349607,0.192307692307692,18.29158675,34.1538461538462,7.805442382,150,46.22785062,977.923076923077,83.4623728,42318.3846153846,6246.38461538462,6.77699731130769,0.147650222923077,49.34,14.9
"Kerguelen","KER1","CAT1.1E",3.181,"KER1_3.181",145,180.4,181.6,181,181,0.6,6060,6742,6462,6444,341,0.02642,0.00149,18555.6923076923,44574.5384615385,1.39384615384615,60.5384615384615,23278.04767,203.307692307692,3903.380519,196,2923.188804,79.0769230769231,121.9300211,3589.30769230769,4456.928381,59.3076923076923,0.855150174,189.692307692308,2.425675008,104.076923076923,3.767313027,9.07692307692308,30.48216342,169.538461538462,16.42557783,352.461538461538,35.5730101,866,90.16911624,31582.7692307692,5394.23076923077,5.80799732992308,0.174344314153846,4.47,41.87
"Kerguelen","KER1","CAT1.1E",3.1824,"KER1_3.1824",146,181.9,183,182.4,182.4,0.55,6128,6764,6520,6497,318,0.02593,0.00135,13949,38376,1.41166666666667,464.166666666667,34328.60153,364.333333333333,4312.186563,523.583333333333,3433.05248,172.666666666667,397.1365916,8320,13289.58227,109.916666666667,0.757047602,155.666666666667,2.230484241,66.6666666666667,6.015402464,36.8333333333333,87.59499317,391.5,53.67294845,449.5,37.52281834,827,334.5208848,20285.25,4924.75,4.103599356,0.244724512083333,8.51,35.96
"Kerguelen","KER1","CAT1.1E",3.1838,"KER1_3.1838",147,183.3,184.4,183.8,183.8,0.55,6175,6792,6577,6551,309,0.02545,0.00127,22427.0833333333,57499.5,1.2675,143.166666666667,1154.260764,195.25,4541.333436,247.833333333333,1119.777227,121,77.89836317,5463.16666666667,3562.901422,80.75,0.996950957,224.416666666667,7.771363798,92,8.155143454,34.75,34.97989363,84.25,2.833581675,126,86.72448526,1174.16666666667,123.6786369,41365.9166666667,6449.58333333333,6.41595888383333,0.156258563333333,53.43,11.79
"Kerguelen","KER1","CAT1.1E",3.1897,"KER1_3.1897",151,189,190.3,189.7,189.7,0.65,6698,6912,6805,6805,107,0.04324,0.00083,23247.1428571429,55625.6428571429,1.31928571428571,7.85714285714286,519.0692231,143.785714285714,4164.183528,69.2857142857143,617.9743965,31.2142857142857,48.62589017,1883.64285714286,2793.818462,61.4285714285714,0.972163333,220.642857142857,5.453440209,113.714285714286,7.040465601,0.192307692307692,8.670290595,19.3571428571429,1.131785621,100.285714285714,76.44263413,947.214285714286,32.53643781,43516.4285714286,6467.14285714286,6.73044821892857,0.148631763142857,55.7,11.99
"Kerguelen","KER1","CAT1.1E",3.199,"KER1_3.199",157,198.4,199.7,199,199,0.625,6818,7203,6977,6984,193,0.05357,0.00164,23330.9285714286,56708.8571428571,1.285,10.7857142857143,510.1301471,226.214285714286,4449.195182,72.3571428571429,449.3132406,42.6428571428571,54.95773967,2470.35714285714,3045.373357,54.8571428571429,0.973653446,222.071428571429,4.062914553,124.5,4.561717881,1.78571428571429,8.265161932,33.4285714285714,1.396313321,159.071428571429,83.80568894,1007.28571428571,18.45759727,43491.4285714286,6470.5,6.72411352407143,0.148796514642857,54.62,12.08
"Kerguelen","KER1","CAT1.1F",3.205,"KER1_3.205",166,204.4,205.7,205,205,0.65,6884,7326,7081,7089,221,0.05769,0.00198,22544.0714285714,56444.3571428571,1.30642857142857,14.8571428571429,714.0118801,183.928571428571,4530.875865,97.1428571428571,602.974911,46,66.72545229,3490.14285714286,3136.839356,94.0714285714286,0.850620155,208.071428571429,2.965078694,93.8571428571429,4.921011171,3.64285714285714,6.808603707,31.1428571428571,2.016254156,234.357142857143,85.69090324,964.5,24.14841652,41752.2142857143,6226,6.70802668378571,0.149164643571429,53.77,16.4
"Kerguelen","KER1","CAT1.1F",3.211,"KER1_3.211",170,210.3,211.7,211,211,0.7,6974,7445,7190,7193,236,0.05556,0.002,21787.1333333333,53540,1.36,7.13333333333333,104.6756783,225.6,3609.129673,57.8666666666667,168.1798853,37.4,45.5523502,2783.46666666667,2342.824007,84.2,0.669698406,220.266666666667,2.182200699,116.333333333333,4.093699078,0.192307692307692,3.679275906,38.1333333333333,0.501927094,119.933333333333,65.96855978,930.066666666667,7.956881626,40604.4,5896.53333333333,6.8945280008,0.145198940866667,55.23,14.89
"Kerguelen","KER1","CAT1.1F",3.2216,"KER1_3.2216",177,220.9,222.2,221.6,221.6,0.65,7133,7630,7384,7382,249,0.05556,0.00203,23521.6428571429,57297.1428571429,1.33142857142857,10.4285714285714,265.0120521,163.642857142857,4843.721178,38.3571428571429,347.1872575,41.9285714285714,63.73055929,2087.92857142857,3080.073609,60.5,1.071221581,232,3.17180271,119.428571428571,6.998565891,0.192307692307692,6.792163379,51.2857142857143,0.931349705,164.142857142857,88.8200419,1015.28571428571,16.13112281,44417.5714285714,6560.14285714286,6.77254141914286,0.147714315571429,54.82,6.9
"Kerguelen","KER1","CAT1.1F",3.2247,"KER1_3.2247",179,224,225.4,224.7,224.7,0.7,7184,7679,7443,7438,248,0.05556,0.00202,23158.4666666667,56412.7333333333,1.29733333333333,7.93333333333333,407.8905822,192.733333333333,4217.330448,54.8,426.0420821,52.4666666666667,57.48518576,2727,2688.500619,73.6666666666667,0.845840342,221.6,5.35028394,106.666666666667,5.640790304,0.192307692307692,6.692282931,25.2666666666667,1.320375223,219.2,81.43967116,987.866666666667,30.53520566,42823.1333333333,6404.26666666667,6.69285389453333,0.1494778174,53.58,15.13
"Kerguelen","KER1","CAT1.1F",3.2262,"KER1_3.2262",180,225.6,226.8,226.2,226.2,0.6,7218,7697,7470,7465,240,0.05769,0.002,21060.3846153846,54913.4615384615,1.32230769230769,102.538461538462,11517.71875,204.846153846154,5766.308811,115.461538461538,1197.40653,155.615384615385,302.9854865,6905.61538461538,9844.625786,159,0.946267633,200,3.627263811,98.6923076923077,6.197858783,11.3846153846154,34.35259618,155.076923076923,27.76757005,170.923076923077,77.12979485,1171.69230769231,206.5821768,37253.1538461538,6019.69230769231,6.18418023461538,0.162081096846154,42.68,19.85
"Kerguelen","KER1","CAT1.1F",3.2338,"KER1_3.2338",185,233.2,234.5,233.8,233.8,0.65,7343,7816,7606,7601,237,0.05556,0.00188,16788.1428571429,47972.7857142857,1.37285714285714,314.071428571429,14262.12932,197.785714285714,4269.933331,336.857142857143,1951.217642,253.714285714286,266.7521665,11141.7857142857,8604.12931,200.642857142857,0.775500382,152.214285714286,4.268992381,72.7142857142857,3.773884291,51.7142857142857,38.16917132,413.642857142857,28.3155083,200.285714285714,50.91367477,1391.21428571429,239.7215992,25927.5714285714,5199.07142857143,4.96954432978571,0.203764710214286,19.83,30.51
"Kerguelen","KER1","CAT1.1F",3.2353,"KER1_3.2353",186,234.7,235.9,235.3,235.3,0.6,7374,7842,7636,7628,234,0.05769,0.00192,21977.5384615385,58320.8461538462,1.34692307692308,182.076923076923,12958.49641,198.230769230769,4367.99759,255.153846153846,2239.96755,146.076923076923,230.5568311,6947.92307692308,7609.566894,106.923076923077,0.799271713,197.538461538462,4.531502978,88.1538461538462,3.210467452,6.69230769230769,34.52282262,123.153846153846,27.8515667,315.307692307692,78.81628528,1237.30769230769,218.7388146,39065.9230769231,6056.92307692308,6.45546161376923,0.155197158153846,26.77,32.25
"Kerguelen","KER1","CAT1.1F",3.2384,"KER1_3.2384",188,237.8,239.1,238.4,238.4,0.65,7437,7877,7690,7681,220,0.05769,0.00181,22949.0714285714,56888.2142857143,1.28285714285714,68.3571428571429,88.32467556,194.642857142857,3298.121333,139.857142857143,436.639577,76.6428571428571,45.81121632,3832.78571428571,2064.749015,97.9285714285714,0.598889202,223.785714285714,8.680238524,109.857142857143,4.370193647,1.71428571428571,3.835435411,25,0.79837406,198,59.19980605,1049.35714285714,27.53210666,42459.3571428571,6253.64285714286,6.79229226878571,0.147301620928571,53.9,17.33
"Kerguelen","KER1","CAT1.1G",3.2426,"KER1_3.2426",218,241.9,243.3,242.6,242.6,0.7,7527,7935,7755,7750,204,0.05833,0.0017,23093.8571428571,56028.7142857143,1.30214285714286,16.5,-28.65886723,238.428571428571,3835.783216,74.8571428571429,238.2842793,55.5,55.07802735,3141.14285714286,2497.527268,117.785714285714,0.803358665,228.285714285714,14.23964041,118.714285714286,3.643171487,5.5,5.547621978,21.0714285714286,0.651451824,198.928571428571,67.02513333,979.714285714286,17.73546585,42303.5714285714,6187.85714285714,6.83781324728571,0.14627783,55.73,16.02
"Kerguelen","KER3","CAT2.3A",4.0085,"KER3_4.0085",6,7.9,9.1,8.5,8.5,0.6,-55,274,46,65,165,0.06315,0.16546,22243.6153846154,53274.6923076923,1.31384615384615,19.4615384615385,2433.469353,94.4615384615385,8525.391032,47.3076923076923,1493.72135,31.8461538461538,73.97054275,1533.30769230769,7043.906744,43.6153846153846,2.360731307,220.538461538462,7.989049521,130.769230769231,8.840919501,1.46153846153846,33.9867472,59.2307692307692,6.303556106,81.0769230769231,77.55523489,986.615384615385,51.12144032,41542.6923076923,6149.15384615385,6.75740778453846,0.148017348461538,57.8,13.41
"Kerguelen","KER3","CAT2.3A",4.0129,"KER3_4.0129",9,12.3,13.5,12.9,12.9,0.6,-8,384,128,144,196,0.05291,0.07412,22313.8461538462,53827.8461538462,1.33230769230769,13.2307692307692,1807.885973,83.7692307692308,7727.272205,35.7692307692308,1028.300333,26,53.9884387,1979.76923076923,5806.724977,48.1538461538462,2.063027935,224.769230769231,6.820390916,115.076923076923,7.875132613,0.181818181818182,22.83873715,43.6923076923077,3.688021304,72.6923076923077,68.05571381,935.076923076923,28.2096257,41663.6923076923,6181.92307692308,6.74280432253846,0.148379162307692,52.08,12.35
"Kerguelen","KER3","CAT2.3A",4.0187,"KER3_4.0187",13,18.1,19.3,18.7,18.7,0.625,32,522,246,258,245,0.05085,0.04989,22491.4615384615,54693.8461538462,1.41,13.1538461538462,2390.397694,65.1538461538462,8370.564722,42.1538461538462,1383.034771,27.1538461538462,65.55518428,2056.69230769231,5950.241077,44.0769230769231,2.117141394,203.230769230769,6.393762065,82.9230769230769,6.48426444,0.181818181818182,21.31018792,47.6153846153846,6.207609895,48.6153846153846,78.5344764,973.384615384615,45.24542121,42155.0769230769,6218.76923076923,6.78123892061538,0.147539399,49.27,13.8
"Kerguelen","KER3","CAT2.3A",4.0216,"KER3_4.0216",15,21,22.1,21.6,21.6,0.55,80,587,298,312,253,0.05623,0.04707,22178.8333333333,54848.75,1.3525,13,2551.414712,70.0833333333333,8528.540345,35.8333333333333,1475.406854,25.1666666666667,59.93308415,2116.75,6187.963748,36.25,2.279411544,198.166666666667,7.850724687,75.1666666666667,6.918225269,0.833333333333333,19.50535782,32.25,5.547019557,84.75,79.19188077,946.75,39.22303086,41939.5833333333,6185.75,6.783090733,0.147500188333333,51.2,13.11
