Location,Site,Section,sample,min_depth,max_depth,depth,SH20_age,kcps,cps,MSE,K,Ca,Ti,Mn,Fe,Co,Ni,Cu,Zn,Rb,Sr,Zr,K_sd,Ca_sd,Ti_sd,Mn_sd,Fe_sd,Co_sd,Ni_sd,Cu_sd,Zn_sd,Rb_sd,Sr_sd,Zr_sd,K_ICP,Ca_ICP,Ti_ICP,Mn_ICP,Fe_ICP,Co_ICP,Ni_ICP,Cu_ICP,Zn_ICP,Rb_ICP,Sr_ICP,Zr_ICP,K_ICP_sd,Ca_ICP_sd,Ti_ICP_sd,Mn_ICP_sd,Fe_ICP_sd,Co_ICP_sd,Ni_ICP_sd,Cu_ICP_sd,Zn_ICP_sd,Rb_ICP_sd,Sr_ICP_sd,Zr_ICP_sd,Mo_inc,Mo_coh,Mo_inc_sd,Mo_coh_sd,coh_inc,coh_inc_sd,dry_mass_pc,dry_mass_err
Kerguelen,KER1,CAT1-S1-1F,180,225.6,226.8,226.2,7531.692308,21060.38462,54913.46154,1.322307692,-0.639073963,0.052947303,-0.520374451,-0.221924446,3.570778258,-0.200407723,0.029005441,-0.677304918,-2.837049009,-0.225390654,-0.128098313,1.796892474,-0.031953698,0.002647365,-0.026018723,-0.011096222,0.178538913,-0.010020386,0.001450272,-0.033865246,-0.14185245,-0.011269533,-0.006404916,0.089844624,4.38481727,3.692962815,2.121088653,0.746860286,4.22785636,-5.022054459,-3.678346026,-3.142620745,-1.430147023,-1.642955825,-0.621334969,0.363873664,0.219240864,0.184648141,0.106054433,0.037343014,0.211392818,-0.251102723,-0.183917301,-0.157131037,-0.071507351,-0.082147791,-0.031066748,0.018193683,37253.15385,6019.692308,3092.930914,310.4739347,0.162081097,0.008090586,19.85120557,1.985120557
Kerguelen,KER1,CAT1-S1-1F,185,233.2,234.5,233.8,7669.85,16788.14286,47972.78571,1.372857143,0.01354561,-0.448890636,0.083584102,-0.199866055,3.582382968,-0.434548332,-0.710785527,-1.449536962,-1.790340767,0.288928108,-0.436329911,1.501857402,0.00067728,-0.022444532,0.004179205,-0.009993303,0.179119148,-0.021727417,-0.035539276,-0.072476848,-0.089517038,0.014446405,-0.021816496,0.07509287,4.643069144,3.437059632,2.653915028,0.664026152,4.137703659,-5.176540664,-3.470916037,-3.594189073,-1.280265704,-1.578884209,-0.992162313,0.557184386,0.232153457,0.171852982,0.132695751,0.033201308,0.206885183,-0.258827033,-0.173545802,-0.179709454,-0.064013285,-0.07894421,-0.049608116,0.027859219,25927.57143,5199.071429,4249.713107,369.4268876,0.20376471,0.023188333,30.50661116,3.050661116
Kerguelen,KER1,CAT1-S1-1F,186,234.7,235.9,235.3,7695.938462,21977.53846,58320.84615,1.346923077,-0.119889154,-0.034886553,0.217548275,-0.340185053,3.52187965,-0.652208737,-0.038385099,-0.845234866,-3.423359645,-0.510884051,0.429230557,1.796374676,-0.005994458,-0.001744328,0.010877414,-0.017009253,0.176093982,-0.032610437,-0.001919255,-0.042261743,-0.171167982,-0.025544203,0.021461528,0.089818734,4.55114309,3.46369611,2.795852802,0.522133532,4.018797681,-5.14241818,-3.407310188,-3.751947306,-1.376743225,-1.591474636,-0.551244214,0.469514535,0.227557154,0.173184805,0.13979264,0.026106677,0.200939884,-0.257120909,-0.170365509,-0.187597365,-0.068837161,-0.079573732,-0.027562211,0.023475727,39065.92308,6056.923077,1082.891304,160.7422686,0.155197158,0.007201084,32.25214894,3.225214894
Kerguelen,KER1,CAT1-S1-1F,188,237.8,239.1,238.4,7751.907143,22949.07143,56888.21429,1.282857143,-0.585522105,0.460898211,0.130353327,-0.471111754,3.441078991,-0.226029817,0.600420794,-0.111087346,-4.271271666,-1.591392342,0.477998864,2.145664844,-0.029276105,0.023044911,0.006517666,-0.023555588,0.17205395,-0.011301491,0.03002104,-0.005554367,-0.213563583,-0.079569617,0.023899943,0.107283242,1.001262645,4.621351417,2.599351213,0.344772084,4.153007081,-3.992435544,-1.318707867,-2.004949554,-2.13547391,-3.704934919,0.601161391,-0.164404036,0.050063132,0.231067571,0.129967561,0.017238604,0.207650354,-0.199621777,-0.065935393,-0.100247478,-0.106773696,-0.185246746,0.03005807,-0.008220202,42459.35714,6253.642857,687.6167993,150.2892632,0.147301621,0.003474289,17.3303958,1.73303958
Kerguelen,KER1,CAT1-S1-1F,191,242.3,243.6,242.9,7831.4,23330.15385,56634.07692,1.31,-1.594149718,0.869530527,-0.01441696,-0.516072032,3.588044819,0.173611342,0.886343413,0.105411256,-4.10374898,-2.524770275,0.722963476,2.407253131,-0.079707486,0.043476526,-0.000720848,-0.025803602,0.179402241,0.008680567,0.044317171,0.005270563,-0.205187449,-0.126238514,0.036148174,0.120362657,-0.490982073,4.873783436,2.095118926,0.630405373,4.444710943,-3.597299494,-0.722315832,-2.085490896,-1.664976122,-3.806897317,0.826722188,-0.502779131,-0.024549104,0.243689172,0.104755946,0.031520269,0.222235547,-0.179864975,-0.036115792,-0.104274545,-0.083248806,-0.190344866,0.041336109,-0.025138957,42746.84615,6283.384615,1564.197177,277.6729306,0.146971235,0.00256725,16.59501019,1.659501019
Kerguelen,KER3,CAT2-S3-1A,6,7.9,9.1,8.5,386.2769231,22243.61538,53274.69231,1.313846154,-1.361970755,0.217781865,-0.473737976,-0.86949427,3.004771685,-0.55500094,1.065661222,0.543023286,-3.950921265,-0.248969729,0.064987485,2.563869396,-0.068098538,0.010889093,-0.023686899,-0.043474714,0.150238584,-0.027750047,0.053283061,0.027151164,-0.197546063,-0.012448486,0.003249374,0.12819347,3.122973109,4.376704044,2.634925709,-0.370433183,4.185818104,-3.815128679,-2.596028332,-2.494709239,-1.148129466,-2.832986191,-0.323109735,-0.739896141,0.156148655,0.218835202,0.131746285,-0.018521659,0.209290905,-0.190756434,-0.129801417,-0.124735462,-0.057406473,-0.14164931,-0.016155487,-0.036994807,41542.69231,6149.153846,494.3651459,125.2908923,0.148017348,0.002253382,13.4102451,1.34102451
Kerguelen,KER3,CAT2-S3-1A,9,12.3,13.5,12.9,621.7076923,22313.84615,53827.84615,1.332307692,-1.473362833,0.372157814,-0.478819904,-0.797811414,3.534827615,-0.181506938,1.359166283,0.689692849,-5.760656044,-0.278735891,0.230327618,2.784720845,-0.073668142,0.018607891,-0.023940995,-0.039890571,0.176741381,-0.009075347,0.067958314,0.034484642,-0.288032802,-0.013936795,0.011516381,0.139236042,3.104499399,4.557097123,2.540248484,-0.406644146,4.271357932,-3.671239297,-2.475497282,-2.331704047,-1.26695598,-3.09032399,-0.175087381,-1.055750815,0.15522497,0.227854856,0.127012424,-0.020332207,0.213567897,-0.183561965,-0.123774864,-0.116585202,-0.063347799,-0.154516199,-0.008754369,-0.052787541,41663.69231,6181.923077,756.8350089,178.8511772,0.148379162,0.003437259,12.34589333,1.234589333
Kerguelen,KER3,CAT2-S3-1A,13,18.1,19.3,18.7,928.8076923,22491.46154,54693.84615,1.41,-1.412159425,0.187877713,-0.247547695,-0.687354925,3.639980671,-0.202937265,1.325468503,0.42903977,-5.693621717,-0.125717709,-0.104933588,2.891905668,-0.070607971,0.009393886,-0.012377385,-0.034367746,0.181999034,-0.010146863,0.066273425,0.021451988,-0.284681086,-0.006285885,-0.005246679,0.144595283,3.241450459,4.49471206,2.694270902,-0.354872275,4.153422444,-3.787697791,-2.682441733,-2.668386184,-1.478579306,-2.711988629,-0.174226853,-0.725663095,0.162072523,0.224735603,0.134713545,-0.017743614,0.207671122,-0.18938489,-0.134122087,-0.133419309,-0.073928965,-0.135599431,-0.008711343,-0.036283155,42155.07692,6218.769231,573.9132428,133.3473871,0.147539399,0.003451937,13.79694563,1.379694563
Kerguelen,KER3,CAT2-S3-1A,15,21,22.1,21.6,1082.7,22178.83333,54848.75,1.3525,-1.523372596,0.161363056,-0.509443395,-0.862801586,3.569315219,-0.497882572,1.200786474,0.231385917,-4.270643511,-0.614803911,0.351383792,2.764713113,-0.07616863,0.008068153,-0.02547217,-0.043140079,0.178465761,-0.024894129,0.060039324,0.011569296,-0.213532176,-0.030740196,0.01756919,0.138235656,3.297767762,4.504537995,2.750053553,-0.453406835,4.183725842,-3.722718196,-2.486029667,-2.612476238,-1.575946323,-2.833374744,-0.174761733,-0.877371415,0.164888388,0.2252269,0.137502678,-0.022670342,0.209186292,-0.18613591,-0.124301483,-0.130623812,-0.078797316,-0.141668737,-0.008738087,-0.043868571,41939.58333,6185.75,544.2418343,152.0216043,0.147500188,0.003483993,13.10608249,1.310608249
Kerguelen,KER3,CAT2-S3-1A,20,28.2,29.4,28.8,1469.792308,22745.53846,55251.15385,1.305384615,-1.787213681,0.51782741,-0.229932248,-0.829183343,3.747082543,0.014063195,1.267792254,0.778365995,-5.731033461,-1.026714319,0.406361257,2.872584397,-0.089360684,0.02589137,-0.011496612,-0.041459167,0.187354127,0.00070316,0.063389613,0.0389183,-0.286551673,-0.051335716,0.020318063,0.14362922,2.990643132,4.623064272,2.545182094,-0.665783777,4.23355509,-3.722096911,-2.150177888,-2.436588923,-1.632780614,-3.22388335,-0.020783537,-0.540349585,0.149532157,0.231153214,0.127259105,-0.033289189,0.211677754,-0.186104846,-0.107508894,-0.121829446,-0.081639031,-0.161194168,-0.001039177,-0.027017479,41845.07692,6153.769231,246.3873852,129.3909798,0.147061793,0.00302662,14.61049746,1.461049746
Kerguelen,KER3,CAT2-S3-1A,21,29.6,30.7,30.2,1540.333333,22410.91667,54173.41667,1.308333333,-2.072068095,0.153390995,-0.297640082,-0.933046268,3.558552299,-0.026705867,1.169234766,0.472856565,-4.34419398,-0.353359794,-0.050998559,2.72397802,-0.103603405,0.00766955,-0.014882004,-0.046652313,0.177927615,-0.001335293,0.058461738,0.023642828,-0.217209699,-0.01766799,-0.002549928,0.136198901,3.091840886,4.491226622,2.736521277,-0.511873309,4.188662233,-3.870430429,-2.274297128,-2.623839226,-1.800099127,-2.845583174,-0.215616903,-0.366511722,0.154592044,0.224561331,0.136826064,-0.025593665,0.209433112,-0.193521521,-0.113714856,-0.131191961,-0.090004956,-0.142279159,-0.010780845,-0.018325586,41017.16667,6018.5,470.5736989,161.6800994,0.146726372,0.003331754,15.61380337,1.561380337
Kerguelen,KER3,CAT2-S3-1A,22,31,32.1,31.6,1613.258333,21431.16667,52867.91667,1.346666667,-1.112706761,0.14230694,0.364010606,-0.613940947,3.757251345,-0.689523629,0.858126796,0.267258465,-6.091449978,-0.138206643,0.702949949,2.553923858,-0.055635338,0.007115347,0.01820053,-0.030697047,0.187862567,-0.034476181,0.04290634,0.013362923,-0.304572499,-0.006910332,0.035147497,0.127696193,3.561576684,4.132569986,2.857240163,-0.056546681,3.936290665,-4.301798001,-2.749898907,-3.038413227,-1.60627558,-1.995088197,-0.62758386,-0.112073046,0.178078834,0.206628499,0.142862008,-0.002827334,0.196814533,-0.2150899,-0.137494945,-0.151920661,-0.080313779,-0.09975441,-0.031379193,-0.005603652,38993.33333,5853,546.2294445,202.4392165,0.150084063,0.004085979,18.93835055,1.893835055
Kerguelen,KER3,CAT2-S3-1A,27,38.2,39.3,38.7,1994.208333,22003.58333,55134,1.405,-0.42551585,0.208437878,0.570320442,-0.543392805,3.506633826,-1.451685178,0.155654098,-0.594552638,-3.130565299,-0.437609724,0.256677491,1.88559776,-0.021275793,0.010421894,0.028516022,-0.02716964,0.175331691,-0.072584259,0.007782705,-0.029727632,-0.156528265,-0.021880486,0.012833875,0.094279888,3.461035016,4.224593876,2.884135048,-0.257996636,3.866382607,-4.387754898,-2.710187158,-2.765664544,-1.686916014,-2.180945221,-0.484831829,0.038149752,0.173051751,0.211229694,0.144206752,-0.012899832,0.19331913,-0.219387745,-0.135509358,-0.138283227,-0.084345801,-0.109047261,-0.024241591,0.001907488,38935.66667,5856.166667,1591.5309,156.1548377,0.150540635,0.004662891,19.02491136,1.902491136
Kerguelen,KER3,CAT2-S3-1A,28,39.5,40.7,40.1,2065.984615,21501.84615,54318.69231,1.364615385,-0.460814317,0.118502402,0.606283462,-0.581323839,3.483998511,-1.235765933,0.064558447,-0.781829081,-2.87133015,-0.524165425,0.36850104,1.813384883,-0.023040716,0.00592512,0.030314173,-0.029066192,0.174199926,-0.061788297,0.003227922,-0.039091454,-0.143566507,-0.026208271,0.018425052,0.090669244,3.970627327,4.06024116,2.974288024,0.203240917,3.88418101,-4.592247063,-3.256536387,-3.254212485,-1.456914358,-1.725935478,-0.746775975,-0.059956692,0.198531366,0.203012058,0.148714401,0.010162046,0.194209051,-0.229612353,-0.162826819,-0.162710624,-0.072845718,-0.086296774,-0.037338799,-0.002997835,37608.07692,5983.769231,3335.587866,286.7650472,0.159710844,0.008069577,25.06461337,2.506461337
Kerguelen,KER3,CAT2-S3-1A,32,45.1,47,46.1,2386.005,22434,54874.75,1.336,-1.089183064,0.183567245,0.694242085,-0.694997119,3.55327772,-0.152904991,0.717051661,-0.000489703,-5.214972459,-0.837121196,0.539978302,2.301551518,-0.054459153,0.009178362,0.034712104,-0.034749856,0.177663886,-0.00764525,0.035852583,-2.44851E-05,-0.260748623,-0.04185606,0.026998915,0.115077576,3.461310758,4.216574451,3.204585559,-0.258736548,3.745377354,-4.212418821,-2.656485902,-2.748482098,-1.694055466,-2.364712375,-0.454375926,-0.238580987,0.173065538,0.210828723,0.160229278,-0.012936827,0.187268868,-0.210620941,-0.132824295,-0.137424105,-0.084702773,-0.118235619,-0.022718796,-0.011929049,40482,6210.3,827.0512617,173.6981956,0.153425936,0.003743359,22.31134245,2.231134245
Kerguelen,KER3,CAT2-S3-1B,38,46.4,47.6,47,2436.8,22132.07692,54216.69231,1.357692308,-0.979936229,0.205920445,0.748328172,-0.691834781,3.536476089,-0.420320441,0.588749597,-0.278434781,-4.885270246,-0.59595301,0.56469467,2.207580516,-0.048996811,0.010296022,0.037416409,-0.034591739,0.176823804,-0.021016022,0.02943748,-0.013921739,-0.244263512,-0.02979765,0.028234733,0.110379026,3.389423262,4.232930041,3.079346284,-0.36447299,3.639401743,-4.317633856,-2.547580552,-2.492885063,-1.730257328,-2.326040571,-0.441672011,-0.120558961,0.169471163,0.211646502,0.153967314,-0.018223649,0.181970087,-0.215881693,-0.127379028,-0.124644253,-0.086512866,-0.116302029,-0.022083601,-0.006027948,39486.23077,6091.692308,1086.720154,140.4963728,0.154355481,0.004671109,18.0088382,1.80088382
Kerguelen,KER3,CAT2-S3-1B,42,51.6,52.7,52.2,2712.458333,21397.16667,52463.33333,1.356666667,-1.022170361,0.272675918,0.707713704,-0.646716332,3.40095649,-0.57748454,0.419928841,-0.297356007,-4.978645129,-0.202582082,0.859085318,2.06459418,-0.051108518,0.013633796,0.035385685,-0.032335817,0.170047825,-0.028874227,0.020996442,-0.0148678,-0.248932256,-0.010129104,0.042954266,0.103229709,3.32924568,4.318947983,3.113513747,-0.379730789,3.720157671,-4.158998922,-2.387894153,-2.597979266,-1.80611332,-2.501030626,-0.380324297,-0.269793708,0.166462284,0.215947399,0.155675687,-0.018986539,0.186007884,-0.207949946,-0.119394708,-0.129898963,-0.090305666,-0.125051531,-0.019016215,-0.013489685,38108.83333,5952.666667,1414.433573,163.4121022,0.156329378,0.005310872,19.1959703,1.91959703
Kerguelen,KER3,CAT2-S3-1B,45,55.3,56.5,55.9,2912.561538,16595.23077,45664.38462,1.433076923,-0.766942197,0.511115005,1.002100612,-0.641487891,3.567381759,-1.254928329,-0.48339407,-1.045498454,-2.763046135,-0.59642454,1.426608607,1.044515635,-0.03834711,0.02555575,0.050105031,-0.032074395,0.178369088,-0.062746416,-0.024169704,-0.052274923,-0.138152307,-0.029821227,0.07133043,0.052225782,4.039061157,4.257283076,3.47025424,-0.140881591,3.9409118,-3.849228002,-2.908454581,-2.931520998,-1.773213344,-2.748020915,-0.488684653,-0.86750619,0.201953058,0.212864154,0.173512712,-0.00704408,0.19704559,-0.1924614,-0.145422729,-0.14657605,-0.088660667,-0.137401046,-0.024434233,-0.04337531,24373.69231,4755.307692,3171.573988,419.6098157,0.196528091,0.016702691,29.96977482,2.996977482
Kerguelen,KER3,CAT2-S3-1B,47,58.1,59.3,58.7,3063.315385,24017.23077,56447.46154,1.308461538,-1.874523098,0.96263697,0.296209864,-0.649759524,3.213384424,-0.447070665,1.34098572,0.87307097,-5.793445326,-0.77591081,-0.024283338,2.878704813,-0.093726155,0.048131849,0.014810493,-0.032487976,0.160669221,-0.022353533,0.067049286,0.043653548,-0.289672266,-0.03879554,-0.001214167,0.143935241,2.868202752,4.565583083,2.884744799,-0.746142199,3.652888714,-3.972441259,-1.957328792,-2.246035112,-1.097880314,-3.315485988,-0.048789255,-0.587316428,0.143410138,0.228279154,0.14423724,-0.03730711,0.182644436,-0.198622063,-0.09786644,-0.112301756,-0.054894016,-0.165774299,-0.002439463,-0.029365821,44530.84615,6783.230769,501.475464,97.57659713,0.152334579,0.002125656,14.71602085,1.471602085
Kerguelen,KER3,CAT2-S3-1B,52,64.6,65.7,65.1,3406.908333,23295.83333,55432.33333,1.344166667,-1.799616562,0.615180522,-0.215496457,-0.71411062,2.968615375,-0.363788265,1.367965969,0.350509129,-3.818433482,-1.458689975,0.306801568,2.761062798,-0.089980828,0.030759026,-0.010774823,-0.035705531,0.148430769,-0.018189413,0.068398298,0.017525456,-0.190921674,-0.072934499,0.015340078,0.13805314,2.872578551,4.672182068,2.350039138,-0.648529912,3.52738546,-3.93203195,-1.646919893,-3.034794228,-0.653024927,-3.225473959,0.160511497,-0.441921846,0.143628928,0.233609103,0.117501957,-0.032426496,0.176369273,-0.196601598,-0.082345995,-0.151739711,-0.032651246,-0.161273698,0.008025575,-0.022096092,43549.16667,6502.25,707.7605955,231.2378252,0.149286388,0.003854316,13.88321811,1.388321811
Kerguelen,KER3,CAT2-S3-1B,55,68.3,69.4,68.9,3606.608333,22198.66667,55549.16667,1.315,-0.739937355,-0.218751384,-0.646242249,-0.540020036,3.354841038,-0.601977911,0.383223215,-0.27512469,-2.258918157,-0.053916095,-0.623865183,2.220688806,-0.036996868,-0.010937569,-0.032312112,-0.027001002,0.167742052,-0.030098896,0.019161161,-0.013756234,-0.112945908,-0.002695805,-0.031193259,0.11103444,4.976968731,3.563627918,2.067860944,0.815841812,4.314573513,-4.667285146,-3.557351309,-4.000674734,-0.760442234,-1.01494258,-2.195031006,0.456854091,0.248848437,0.178181396,0.103393047,0.040792091,0.215728676,-0.233364257,-0.177867565,-0.200033737,-0.038022112,-0.050747129,-0.10975155,0.022842705,40367.25,6222,3288.378852,195.2425065,0.154840937,0.009815744,26.92078395,2.692078395
Kerguelen,KER3,CAT2-S3-1B,56,69.5,70.7,70.1,3672.846154,23282.23077,56379.30769,1.284615385,-2.310924928,0.214415292,-0.927060701,-0.725063746,3.334727788,-0.091299413,1.083453139,0.272522923,-3.053833618,-0.568926968,0.14858093,2.623409302,-0.115546246,0.010720765,-0.046353035,-0.036253187,0.166736389,-0.004564971,0.054172657,0.013626146,-0.152691681,-0.028446348,0.007429047,0.131170465,2.643853038,4.267855625,1.994579424,-1.117657932,3.81012387,-2.609090491,-1.469290224,-3.097149172,-0.522594205,-3.582376923,-0.33875066,0.02049765,0.132192652,0.213392781,0.099728971,-0.055882897,0.190506194,-0.130454525,-0.073464511,-0.154857459,-0.02612971,-0.179118846,-0.016937533,0.001024882,43208.46154,6354.846154,465.3182809,135.818412,0.14707253,0.002614932,13.15041361,1.315041361
Kerguelen,KER3,CAT2-S3-1B,62,77.2,78.2,77.7,4072.190909,22610.54545,53901.36364,1.286363636,-1.909393437,0.840811204,-0.198979607,-0.633099971,2.928623076,-0.174792382,1.276873104,0.755372249,-5.780594448,-0.692998113,0.802122972,2.786055352,-0.095469672,0.04204056,-0.00994898,-0.031654999,0.146431154,-0.008739619,0.063843655,0.037768612,-0.289029722,-0.034649906,0.040106149,0.139302768,2.989789739,4.714088002,2.521177892,-0.900700593,4.624603927,-2.556369725,-2.270070102,-3.131073874,-1.481749123,-3.453424177,0.103436669,-1.159708634,0.149489487,0.2357044,0.126058895,-0.04503503,0.231230196,-0.127818486,-0.113503505,-0.156553694,-0.074087456,-0.172671209,0.005171833,-0.057985432,42425.72727,6407.909091,1280.208115,202.2416646,0.151061059,0.003106547,14.68590832,1.468590832
Kerguelen,KER3,CAT2-S3-1B,65,80.8,81.9,81.4,4264.508333,23337,55047.25,1.4025,-1.423645451,1.093929743,-0.450363404,-1.277041977,3.205813818,0.407431121,1.598428542,0.925938012,-5.533836022,-1.679265591,-0.011375604,3.143986815,-0.071182273,0.054696487,-0.02251817,-0.063852099,0.160290691,0.020371556,0.079921427,0.046296901,-0.276691801,-0.08396328,-0.00056878,0.157199341,2.935317227,5.07209405,2.132887301,-0.738012038,4.108227947,-2.707997744,-2.251707705,-2.752495351,-1.658369646,-3.672832641,0.587566982,-1.054678384,0.146765861,0.253604703,0.106644365,-0.036900602,0.205411397,-0.135399887,-0.112585385,-0.137624768,-0.082918482,-0.183641632,0.029378349,-0.052733919,43874.58333,6320.333333,822.7654541,159.5677874,0.144091434,0.004194013,5.7020243,0.57020243
Kerguelen,KER3,CAT2-S3-1B,68,84.5,85.6,85.1,4460.441667,23430.83333,55713.66667,1.3025,-1.714340788,0.89864765,0.094863968,-0.975662222,2.99842964,0.068058239,1.107112039,0.534004537,-6.015586595,-0.718102909,1.060574419,2.662002023,-0.085717039,0.044932383,0.004743198,-0.048783111,0.149921482,0.003402912,0.055355602,0.026700227,-0.30077933,-0.035905145,0.053028721,0.133100101,3.041720324,5.066972444,2.780569262,-0.601107888,3.665725804,-3.466578764,-2.316400202,-2.783749158,-1.891737859,-3.296566827,0.576567377,-0.775414512,0.152086016,0.253348622,0.139028463,-0.030055394,0.18328629,-0.173328938,-0.11582001,-0.139187458,-0.094586893,-0.164828341,0.028828369,-0.038770726,43386.58333,6448.833333,806.8675072,154.0612826,0.148645353,0.002805371,15.19207832,1.519207832
Kerguelen,KER3,CAT2-S3-1C,78,89.2,90.2,89.7,4699.990909,23606.90909,56772.27273,1.369090909,-1.534260677,0.714006708,0.199134251,-0.777600091,3.25435748,-0.52415119,0.828370278,-0.025639883,-4.466479545,-0.851412249,0.954735958,2.228938963,-0.076713034,0.035700335,0.009956713,-0.038880005,0.162717874,-0.02620756,0.041418514,-0.001281994,-0.223323977,-0.042570612,0.047736798,0.111446948,2.982130793,4.973924339,2.719216531,-0.69667537,3.762556448,-3.003567807,-2.41687932,-2.545142472,-2.001489974,-3.369177382,0.486635663,-0.891531448,0.14910654,0.248696217,0.135960827,-0.034833768,0.188127822,-0.15017839,-0.120843966,-0.127257124,-0.100074499,-0.168458869,0.024331783,-0.044576572,43350.63636,6477,352.6259414,96.45206063,0.149408723,0.00179068,14.54897049,1.454897049
