"Location","Site","Section","sample","min_depth","max_depth","midpoint","depth","depth_err","SH20_min_age_95CI","SH20_max_age_95CI","SH20_median_age","SH20_mean_age","SH20_mean_95CI","accrate","accrate_err","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","inc_coh","Ln_inc_coh","coh_inc","Ln_coh_inc","Total_scatter","kcps_sd","cps_sd","MSE_sd","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_inc_sd","Mo_coh_sd","inc_coh_sd","Ln_inc_coh_sd","coh_inc_sd","Ln_coh_inc_sd","Total_scatter_sd","Water_Content_pc","Dry_mass","Dry_mass_err","LOI550","LOI550_err","C_org_pc","C_org_pc_err","Ln_C_org","Ln_C_org_err","Volume_cm3","Volume_err_cm3","Wet_density_g_cm3","Dry_density_g_cm3","Dry_density_err_g_cm3","DMAR_g_cm2_yr","DMAR_err_g_cm2_yr","DMAR_err_pc","P_ICP","P_ICP_sd","K_ICP","K_ICP_sd","Ca_ICP","Ca_ICP_sd","Ti_ICP","Ti_ICP_sd","Mn_ICP","Mn_ICP_sd","Fe_ICP","Fe_ICP_sd","Co_ICP","Co_ICP_sd","Ni_ICP","Ni_ICP_sd","Cu_ICP","Cu_ICP_sd","Zn_ICP","Zn_ICP_sd","As_ICP","As_ICP_sd","Rb_ICP","Rb_ICP_sd","Sr_ICP","Sr_ICP_sd","Zr_ICP","Zr_ICP_sd","Pb_ICP","Pb_ICP_sd","Th_ICP","Th_ICP_sd"
"Kerguelen","KER1","CAT1.1B",49,64.4,65.8,65.1,65.1,0.7,1560,2881,2280,2268,661,0.01356,0.00409,18806.4666666667,52188.2,1.29533333333333,83,217.866666666667,268.333333333333,131.066666666667,10805.7333333333,31.6,239.933333333333,145.866666666667,1402.33333333333,31054.2666666667,5426,5.70994379753333,1.73928392446956,0.176164447933333,-1.73928392504054,36480.2666666667,1473.93268244549,2565.84520187793,0.0688545741469104,31.2981058304081,47.0787587326761,56.7685358862343,50.8393361014687,1570.15883940205,33.9217587145141,123.984714879736,98.3556713933574,197.124567819679,3604.98499039211,249.476594951453,0.450575580377849,0.0793321512828303,0.0140538069357017,0.0793321508876301,3824.82377683071,72.25,27.75,1.39,43.94,2.2,25.4,2.2,3.23474917402449,0.280175125309208,5.0801,2.7077,1.1266,0.5385,0.3139,0.0073,0.0065,88.5,806.4630816,9.343521454,15479.98661,2786.39759,4034.917626,524.5392914,2161.427163,302.5998028,346.3897576,41.56677091,14380.32761,2588.45897,1.249641147,0.08747488,9.064108327,4.894618497,4.195291116,0.587340756,64.2076509,5.778688581,2.126892667,0.008844154,36.56109383,5.849775013,34.6500895,0.69300179,338.8652331,16.94326166,6.712487791,0.047348505,5.187565044,0.068701706
"Kerguelen","KER1","CAT1.1B",51,67.6,68.9,68.3,68.3,0.65,1810,2966,2543,2504,578,0.01359,0.00327,23322.5714285714,61836.2142857143,1.35642857142857,105.5,181,199.285714285714,110.714285714286,9963,9.92857142857143,29.4285714285714,138.428571428571,1065.07142857143,40818.7857142857,6144.21428571429,6.6454237295,1.89379143320754,0.150520748928571,-1.89379143408275,46963,282.392992472905,871.873595158189,0.0850888352847181,33.1494285830784,25.2769277587898,29.1690789164685,30.3984528235556,658.305283401133,20.8269953729225,45.1147499088786,76.8652309972704,106.768235182361,454.054076510281,133.027572949502,0.114134664395365,0.017181725661361,0.00258724462945239,0.0171817256696878,545.85613771114,82.02,17.98,0.9,88.5,4.42,51.15,4.43,3.93476249239764,0.340781971482337,5.1663,2.8673,0.9913,0.4004,0.2422,0.0054,0.0046,84.5,972.383618,15.84273379,1332.507255,239.8513059,3370.327372,438.1425584,1321.532644,185.0145702,59.66146775,7.15937613,4883.677754,879.0619957,1.332416753,0.093269173,11.80880582,6.376755143,2.938278701,0.411359018,10.51247544,0.94612279,1.764186714,0.090850711,2.802966071,0.448474571,47.97809994,0.959561999,48.56850259,2.42842513,0.967797072,0.007910503,1.071067919,0.012078129
"Kerguelen","KER1","CAT1.1B",57,76.5,77.9,77.2,77.2,0.7,2999,3259,3139,3132,130,0.02353,0.00119,23107.9333333333,57691.7333333333,1.32666666666667,14.0666666666667,157.666666666667,87.2,46.7333333333333,5039.93333333333,0.192307692307692,26.6,63.0666666666667,906.733333333333,42678,6341.6,6.7332373246,1.90680159242745,0.148592771333333,-1.90680159205951,49019.6,364.100744823397,851.271441237556,0.0639940473422184,10.5658930165933,30.9300285590988,29.5180332291006,17.6208750661038,412.713229160163,0.693375245281536,35.8445054566048,67.6550775907435,80.4180742536569,515.924136172862,166.731092309914,0.15683612342251,0.0233818622590413,0.00348841416857201,0.0233818621686089,608.154327218253,86.87,13.13,0.66,94.94,4.75,54.88,4.75,4.00514898341763,0.34665556981111,5.0801,3.1141,1.0827,0.368,0.244,0.0087,0.0062,71.4,513.0398018,21.03485366,442.9078563,79.72341413,5249.86072,682.4818936,498.7916112,69.83082557,76.30468085,9.156561702,8920.913751,1605.764475,3.179077437,0.222535421,9.288903341,5.016007804,5.504167322,0.770583425,11.403039,1.02627351,2.424840438,0.11036281,1.221309035,0.195409446,70.88337203,1.417667441,20.51940777,1.025970389,0.743462003,0.001174233,0.430177137,0.005489888
"Kerguelen","KER1","CAT1.1B",63,86,87.4,86.7,86.7,0.7,3234,3725,3434,3445,246,0.02394,0.0019,23445.6666666667,58353.6,1.42466666666667,14.6666666666667,158.2,68.7333333333333,42.9333333333333,5047.8,0.192307692307692,53.6666666666667,131.6,923.6,43312.7333333333,6316.53333333333,6.85915132886667,1.92544776683041,0.145830306133333,-1.92544776616904,49629.2666666667,428.789936360229,1190.42788225795,0.09311027767934,5.74041644415986,21.630666061999,25.2345190637934,18.9226495678239,504.705034082851,0.693375245281536,54.7679085735781,80.0158912788132,127.515713317446,572.357588858407,146.981955484662,0.116988519149775,0.0170747119908852,0.00249252430442516,0.0170747122405612,682.260577226982,87.96,12.04,0.6,92.03,4.6,53.2,4.6,3.9740583963476,0.343621590661634,5.8137,3.9301,0.9216,0.3084,0.2239,0.0074,0.0059,80.5,497.9986173,9.972433234,323.9790116,58.31622209,3883.986282,504.9182167,291.56336,40.8188704,55.46225053,6.655470064,6816.274673,1226.929441,2.133265234,0.149328566,4.959823644,2.678304768,4.052348853,0.567328839,8.987606637,0.808884597,1.99297207,0.067684798,0.934094849,0.149455176,56.90823166,1.138164633,13.72149586,0.686074793,0.314813019,0.001520897,0.290615627,0.001311434
"Kerguelen","KER1","CAT1.1C",73,92.4,93.7,93.1,93.1,0.65,3350,3971,3639,3646,311,0.03659,0.00337,21919.6428571429,55028.5,1.29571428571429,16.2142857142857,142.857142857143,70.0714285714286,42.0714285714286,4582.57142857143,1.21428571428571,28.7857142857143,88.6428571428571,881.285714285714,40754.6428571429,6081.42857142857,6.70408479621429,1.90249309290443,0.149229965142857,-1.90249309173855,46836.0714285714,454.356790866598,1142.97962496141,0.0788098281370351,9.37409336275388,29.811864295063,17.8819388284307,24.534008690338,391.981105173689,3.14223270519966,38.1659908445052,99.5309052450599,65.2456053001963,598.736696610565,145.133208989701,0.146457299226684,0.0220197134632545,0.00331263857893249,0.0220197129903712,672.684686025471,86.53,13.47,0.67,93.59,4.68,54.1,4.68,3.99083418585244,0.345232975781689,5.3984,4.1892,1.1048,0.3614,0.2985,0.0132,0.0121,91.8,480.0573451,12.0904326,487.3846201,87.72923162,3407.375544,442.9588207,755.0023464,105.7003285,56.20523213,6.744627856,5710.94941,1027.970894,1.579837083,0.110588596,3.437486028,1.856242455,4.450254187,0.623035586,9.510397791,0.855935801,1.465269214,0.068452901,1.203244441,0.192519111,52.38105472,1.047621094,16.75001654,0.837500827,0.319751461,0.007815248,0.315510786,0.000624041
"Kerguelen","KER1","CAT1.1C",80,103.1,104.5,103.8,103.8,0.7,3646,4196,3946,3939,275,0.03636,0.00278,22842.7333333333,56752.8,1.34466666666667,18,156.6,90.2666666666667,36.2666666666667,4491.66666666667,13.1333333333333,27.4,68.2666666666667,957.066666666667,42424.2,6334.13333333333,6.69979428906667,1.90192081106613,0.149304916066667,-1.90192081013166,48758.3333333333,310.196358702647,1564.16076082808,0.0587812733380121,32.7239536556502,33.8985882554759,81.3690592886744,16.2413346859472,1303.04679592905,26.4382479067913,55.1462989303388,68.5872402405107,84.7883639815433,564.28946472533,143.634390364001,0.122449037371042,0.0182886258092252,0.00273273465683978,0.0182886259424496,658.436965924027,87.74,12.26,0.61,94.44,4.72,54.59,4.72,3.99985071579367,0.345837980922259,6.0692,5.1406,0.9614,0.3069,0.2753,0.0112,0.0109,97.4,345.730491,1.750039606,196.5150343,35.37270617,2189.505993,284.6357791,223.979161,31.35708254,29.73641755,3.568370106,3225.774563,580.6394213,0.923007687,0.064610538,2.13136205,1.150935507,2.622442469,0.367141946,5.963937738,0.536754396,1.120314178,0.031472784,0.700899472,0.112143916,36.49555291,0.729911058,8.929101824,0.446455091,0.179617133,0.003025055,0.166787898,0.001906893
"Kerguelen","KER1","CAT1.1C",86,112.2,113.6,112.9,112.9,0.7,4013,4339,4207,4199,163,0.03556,0.0016,23327.1333333333,56259.4666666667,1.338,6.8,130.8,37.1333333333333,25.2666666666667,3302.53333333333,0.192307692307692,38.9333333333333,54.8666666666667,993.466666666667,43221.4,6328.06666666667,6.83343592013333,1.92164763139809,0.146391761066667,-1.9216476325492,49549.4666666667,435.057445577456,1038.33148207433,0.0890585682089521,7.2820719186624,23.3550239318469,25.8259743742797,16.8457992502865,287.436419470629,0.693375245281536,62.3245728501398,71.2960294092442,99.2844878307257,818.434551009251,201.124150239408,0.134695437952555,0.0196028725537888,0.0028543143326219,0.019602872795516,990.438205086636,86.07,13.93,0.7,94.53,4.73,54.64,4.73,4.00076621526253,0.34633280011332,5.5637,5.0351,1.1158,0.3617,0.3454,0.0129,0.0129,100,591.9905518,6.267225698,299.9494325,53.99089785,3711.15207,482.4497691,334.2205693,46.7908797,46.8799998,5.625599976,4542.425909,817.6366636,1.049747683,0.073482338,2.791826174,1.507586134,5.41452311,0.758033235,10.45252365,0.940727129,1.499496878,0.052332993,1.072921849,0.171667496,65.73504848,1.31470097,14.23345251,0.711672626,0.304017311,0.001071613,0.304152866,0.006685523
"Kerguelen","KER1","CAT1.1C",93,122.9,124.1,123.5,123.5,0.6,4330,4622,4465,4468,146,0.04667,0.00175,23905.4615384615,57464.4615384615,1.32,6.84615384615385,167,33.8461538461538,28.3076923076923,3430.07692307692,0.192307692307692,19.3846153846154,43.3076923076923,967.230769230769,44027.9230769231,6353.23076923077,6.93204569138462,1.93601601637305,0.144297710153846,-1.93601601639191,50381.1538461538,412.184751332178,1006.56334586094,0.0938971068066885,8.5522526647092,31.1474985619498,19.0999395891111,21.7423726679213,242.527820238717,0.693375245281536,29.7224338997175,55.9037634621388,93.5682939944169,474.945516443459,135.357030260809,0.120107735281657,0.017363160905894,0.00251063402377569,0.0173631603724636,564.369832372628,87.88,12.12,0.61,93.18,4.66,53.86,4.66,3.98638808738345,0.344904724975991,4.3544,4.2368,1.1588,0.404,0.4133,0.0189,0.02,106.1,630.4189958,8.260995754,167.7999201,30.20398562,4217.700826,548.3011074,237.3718165,33.23205431,46.78120576,5.613744691,4414.084703,794.5352465,1.050225297,0.073515771,2.843511196,1.535496046,4.038560617,0.565398486,9.118797628,0.820691787,1.65768929,0.051866478,0.714706415,0.114353026,78.06690295,1.561338059,10.592352,0.5296176,0.232814865,0.003724308,0.228581279,0.003447345
"Kerguelen","KER1","CAT1.1D",105,130.3,131.4,130.8,130.8,0.55,4437,4813,4621,4622,188,0.04516,0.00203,22628.8333333333,55695.0833333333,1.30666666666667,12,128.75,38.75,30.0833333333333,3587.41666666667,0.192307692307692,13.25,161.916666666667,988.916666666667,41852.1666666667,6051.58333333333,6.92074758916667,1.93417984231974,0.144591799083333,-1.93417984184219,47903.75,213.097857731365,828.032438795105,0.0819460280620819,8.63397096042456,15.7371881512896,23.6263527751226,13.9379034117457,272.965351891652,0.693375245281536,29.2609730777113,118.675614660938,118.605118955399,374.732106330845,175.829182774508,0.190931865416542,0.0272987360759667,0.00390588017756653,0.027298735438523,470.861710059334,86.99,13.01,0.65,94.4,4.72,54.57,4.72,3.99948428119814,0.345933036599876,3.808,4.1584,1.4528,0.4904,0.5601,0.0221,0.0263,118.7,785.8172852,14.03913743,335.8691783,60.45645209,4013.123051,521.7059966,393.3367813,55.06714938,45.78783303,5.494539964,3780.979575,680.5763235,0.930570105,0.065139907,3.315937291,1.790606137,3.510172288,0.49142412,11.7594545,1.058350905,1.681733541,0.046882704,1.060803729,0.169728597,78.12846424,1.562569285,16.12570153,0.806285077,0.320872417,0.001780943,0.323772608,0.004952193
"Kerguelen","KER1","CAT1.1D",108,134.6,135.8,135.2,135.2,0.6,4518,4906,4719,4718,194,0.04286,0.00195,22323.4615384615,54924.6153846154,1.44076923076923,13.1538461538462,162.461538461538,56.0769230769231,22.2307692307692,3247.53846153846,0.384615384615385,3,74.3076923076923,928.615384615385,41812.0769230769,6176.84615384615,6.77185181,1.91257641687653,0.147728606076923,-1.91257641695848,47988.9230769231,489.633130582585,1226.51827941682,0.0778311782494156,9.02631480585288,32.4155708073949,25.2139562493392,16.9811358383052,549.897053302497,1.38675049056307,7.6594168620507,85.7791589056695,124.227974883235,1023.08768453951,197.258225917977,0.140387494565005,0.0207164500222584,0.00305842526360649,0.0207164509590729,1181.1760002598,88.39,11.61,0.58,92.97,4.65,53.74,4.65,3.98415760318735,0.344740097782307,4.5593,5.1246,1.1761,0.3882,0.4558,0.0166,0.0203,122,565.5024661,2.237850022,238.5346084,42.93622951,3486.528107,453.2486539,386.7326744,54.14257442,38.5256522,4.623078264,3167.607313,570.1693163,0.814471895,0.057013033,3.032224277,1.63740111,3.038249121,0.425354877,5.798802064,0.521892186,1.509515972,0.049513866,0.994535425,0.159125668,70.05573441,1.401114688,13.26053158,0.663026579,0.286292813,0.002454716,0.26074383,0.001711369
"Kerguelen","KER1","CAT1.1D",110,137.6,138.8,138.2,138.2,0.6,4615,4948,4790,4787,167,0.04286,0.00168,22217.8461538462,54839.1538461538,1.28769230769231,10.9230769230769,140.461538461538,52.5384615384615,31.3076923076923,3051,5.53846153846154,30.2307692307692,81.6923076923077,936.461538461538,42000.5384615385,6175.84615384615,6.80496227569231,1.91738666720869,0.147029775230769,-1.91738666705704,48176.3846153846,241.001329925046,680.621388408397,0.114101843846762,9.50843080693426,13.2011071796736,17.3619093833569,18.8829050350867,207.666399143755,9.08859527664006,46.0183909724396,61.1288047423698,57.3318052867333,323.28512064549,176.99004028186,0.162887496975714,0.0240051916856377,0.00354092844079092,0.0240051921067962,462.27274389,87.93,12.07,0.6,93.88,4.69,54.26,4.69,3.99378730723079,0.345205721911397,3.582,4.0798,1.4593,0.4965,0.5904,0.0213,0.0261,122.8,442.1118449,4.428268077,35.89186233,6.460535219,2595.371312,337.3982706,218.0937453,30.53312434,28.24261491,3.389113789,2284.889729,411.2801512,0.611487721,0.04280414,2.520712809,1.361184917,2.972262265,0.416116717,4.641441298,0.417729717,1.134356857,0.021990399,0.562762357,0.090041977,53.9478412,1.078956824,10.56346884,0.528173442,0.195604182,0.004466095,0.21328797,0.000310239
"Kerguelen","KER1","CAT1.1D",114,143.4,144.6,144,144,0.6,4852,5039,4930,4932,94,0.03333,0.00077,22964,55507.5384615385,1.30307692307692,6.15384615384615,146.615384615385,55.9230769230769,25.1538461538462,2559.61538461538,2.23076923076923,20.2307692307692,113.384615384615,955.769230769231,43080.0769230769,6317,6.82401971307692,1.92015813874336,0.146626676230769,-1.92015813801264,49397.0769230769,272.580874848793,858.297308181011,0.101930091679266,5.91391232386472,20.918645835468,19.263357004347,19.3814608747903,111.784419353756,8.04315284526582,29.8249164462474,89.9004435116409,79.8781925247789,599.129988892013,193.862064365363,0.170612477779843,0.0251354931257764,0.00370455560448162,0.02513549282807,727.978074479635,89.65,10.35,0.52,94.7,4.73,54.74,4.74,4.00259470361253,0.346589311200647,4.1542,4.9103,1.1914,0.3995,0.4922,0.0133,0.0167,125.5,614.8442797,4.395341606,157.0594404,28.27069927,3949.674648,513.4577042,441.6354183,61.82895856,41.11180496,4.933416595,3412.493629,614.2488532,0.910381859,0.06372673,5.705617692,3.081033554,5.962629521,0.834768133,6.264222559,0.56378003,1.957177567,0.056187664,0.765652204,0.122504353,79.92720242,1.598544048,23.41796688,1.170898344,0.301473477,0.001016326,0.528543858,0.003970185
"Kerguelen","KER1","CAT1.1D",117,147.8,148.9,148.4,148.4,0.55,4920,5373,5079,5096,227,0.025,0.0012,22267.9166666667,55087.5,1.34666666666667,22.5833333333333,199.5,205.75,63.0833333333333,3836.66666666667,5,80.5,345.666666666667,954.75,40863.0833333333,6265,6.5201526845,1.87405618596294,0.153631200916667,-1.87405618623595,47128.0833333333,1007.48954051267,2049.96893546308,0.0863747999164459,9.76504278567486,32.0071014847416,112.672594877209,19.1428046455312,763.988735439724,9.11542149825827,71.1151435094076,200.36481878329,118.716717824025,2470.86615134831,212.308951551956,0.277074213170735,0.0430338346055933,0.00669488555972763,0.0430338349434815,2632.70567558214,84.33,15.67,0.78,56.81,2.84,32.84,2.84,3.49164728458423,0.301957316937247,3.808,4.6153,1.5252,0.5404,0.682,0.0135,0.0177,131,703.8825978,12.01755573,7255.583194,1306.004975,5683.67778,738.8781114,2787.737038,390.2831853,103.2608758,12.3913051,4977.113764,895.8804775,1.191415297,0.083399071,6.225778674,3.361920484,7.391036368,1.034745092,28.72260097,2.585034087,2.035936011,0.060969538,10.74847022,1.719755235,109.6646554,2.193293108,97.07584026,4.853792013,2.032385066,0.018798722,1.648071409,0.00388062
"Kerguelen","KER1","CAT1.1D",119,150.7,151.8,151.3,151.3,0.55,4977,5594,5189,5215,309,0.02414,0.00152,23072.1666666667,55131.5,1.3725,13.3333333333333,161.833333333333,86.5,29.5833333333333,2368.33333333333,3.33333333333333,24.3333333333333,92.9166666666667,906.583333333333,43054.3333333333,6227.08333333333,6.91562326283333,1.93368299717259,0.144629064583333,-1.93368299666652,49281.4166666667,384.692045273839,646.808739469826,0.0681075352926265,17.925772879665,47.6632759972275,32.2870646769654,22.8133068558017,233.529571159758,7.83156008298049,42.3370315731304,103.838562055226,116.933126446726,589.730960744479,134.606806753011,0.102242662946916,0.0147749563678318,0.00213539541234044,0.0147749560461103,695.378308853708,89.84,10.16,0.51,94.37,4.72,54.55,4.72,3.99911771227908,0.346028150356687,4.1793,5.1573,1.2497,0.4015,0.5156,0.0097,0.0131,134.7,610.582386,12.11887965,293.8266765,52.88880177,3599.827864,467.9776223,435.4794317,60.96712044,33.50696137,4.020835364,2637.046993,474.6684587,0.767742407,0.053741968,6.625024494,3.577513227,5.924549608,0.829436945,21.92880594,1.973592535,2.217616267,0.036112484,0.706861739,0.113097878,74.39152898,1.48783058,23.61796449,1.180898225,0.283433035,0.001790811,0.513351231,0.007447494
"Kerguelen","KER1","CAT1.1D",123,156.5,157.7,157.1,157.1,0.6,5113,5889,5437,5456,388,0.02381,0.00178,23160.6923076923,55187.4615384615,1.34769230769231,4.38461538461539,140.846153846154,43.6923076923077,38.1538461538462,2061.84615384615,6.61538461538462,9.53846153846154,152.230769230769,894.692307692308,43283.8461538462,6268.07692307692,6.90855357676923,1.93255367882137,0.144808216692308,-1.9325536785853,49551.9230769231,417.998083052898,1046.073022896,0.0832820354932409,7.28627089736194,28.576931704454,16.5750043508522,19.0737435315591,214.112838690976,16.2303135189397,23.4009094716971,88.3064303492426,92.7967174485756,772.208504459109,182.303986763163,0.145468145489217,0.0212095826721705,0.00309369685332711,0.0212095830550956,906.834095589197,88.02,11.98,0.6,94.8,4.74,54.8,4.74,4.00369019395397,0.346304589769011,3.768,4.7854,1.4783,0.4816,0.6357,0.0115,0.016,139.5,708.9793163,16.75371889,199.7601332,35.95682398,4640.523522,603.2680579,337.7373781,47.28323293,41.49307617,4.97916914,3560.842802,640.9517044,1.008260928,0.070578265,7.365820821,3.977543243,6.211413657,0.869597912,9.708856297,0.873797067,1.625262915,0.033316663,0.749489114,0.119918258,89.12411225,1.782482245,16.00076454,0.800038227,0.386986683,0.003292803,0.321946425,0.003844
"Kerguelen","KER1","CAT1.1D",124,158,159.2,158.6,158.6,0.6,5141,5958,5502,5519,409,0.02419,0.00188,23511.7692307692,56021.4615384615,1.39538461538462,6,131.615384615385,37.0769230769231,34.8461538461538,1867.30769230769,0.192307692307692,44.0769230769231,113,940.538461538462,44059,6357.76923076923,6.93287124530769,1.93596474675578,0.144329003307692,-1.93596474673044,50416.7692307692,447.195362574001,703.146454088646,0.0853048830778348,9.69535971483266,29.5678272833228,19.9184233749459,18.6540708418929,173.208633645182,0.693375245281536,58.4714482154346,72.6555801940452,114.464416148,822.236786657793,155.362025522194,0.180763502301551,0.025795389136833,0.00368322543450346,0.025795389327117,883.239034637675,86.01,13.99,0.7,95.2,4.76,55.03,4.76,4.00787849107167,0.346674570552447,3.224,4.117,1.5809,0.5771,0.7658,0.014,0.0196,140.5,665.8579482,3.08983947,973.6824666,175.262844,3761.690452,489.0197588,439.2617094,61.49663932,42.17796203,5.061355444,2748.553456,494.7396221,0.858721787,0.060110525,5.849088818,3.158507962,4.744298227,0.664201752,10.21776865,0.919599179,1.546124958,0.028432108,1.919467031,0.307114725,71.42068742,1.428413748,20.00078753,1.000039377,0.384542382,0.010143263,0.453688245,0.007886097
"Kerguelen","KER1","CAT1.1D",126,161,162.3,161.7,161.7,0.65,5253,6130,5628,5646,439,0.02459,0.00201,23652,56386.8571428571,1.35928571428571,13.2857142857143,148.214285714286,37.5,30.7142857142857,1555.57142857143,0.192307692307692,37.2857142857143,89.2857142857143,962.428571428571,44798,6569.07142857143,6.82222018071429,1.91996111719564,0.146645263142857,-1.91996111646888,51367.0714285714,418.099178517398,785.973365877071,0.069555101091955,13.2921525224968,20.5844548195909,17.8874687550122,11.1936009977444,95.9115893259671,0.693375245281536,54.2464866943595,83.0944120785587,121.132930341781,693.041124320916,161.256348371498,0.150301670830294,0.0219205770996951,0.00319814957220984,0.0219205772471097,783.186633056133,89.7,10.3,0.51,98.04,4.9,56.67,4.9,4.03724497018153,0.349082413161981,3.8805,5.0407,1.2027,0.4196,0.5661,0.0103,0.0148,143.1,1254.57739,18.5943659,4674.018055,841.3232499,15500.47502,2015.061753,4823.395579,675.2753811,275.8213156,33.09855787,24110.30848,4339.855526,9.64091711,0.674864198,25.33147037,13.678994,19.09702535,2.673583549,53.70010907,4.833009816,3.159336038,0.046774746,6.739390951,1.078302552,139.1876948,2.783753896,82.65655708,4.132827854,1.537559513,0.009320954,1.373276488,0.012253556
