"depth","SH20_age","surface","kcps","cps","cps_acf_sum","MSE","Mg","Al","Si","S","Cl","K","Ca","Ti","V","Cr","Mn","Fe","Co","Ni","Cu","Zn","Br","Rb","Sr","Zr","Pb","Mo_inc","Mo_coh","coh_inc","sum","scatter_sum"
338.4,8694.21,7.42,53496,324169,308913,2.04,0,0,0.0190992285853946,0.0922589855396179,0.00776917772965204,0.0815763661613464,0.360619332951349,0.37130195232962,0.0139197767656266,0.0547079598462998,0.123011980719491,12.9576935901047,0.0576214014949193,0.00161857869367751,0.139197767656266,0,0.43895854172534,0.13531317879144,0.148585524079595,0.981506119846041,0.470682684121419,71.2126067857293,12.3319510671289,0.173170898015774,100,83.5445578528582
338.6,8707.43,7.44,52371,327747,313076,2.18,0,0,0,0.0715481225006069,0.00606881396210505,0.0734645900675874,0.325160663864365,0.35263003232442,0.0169287968416614,0.043759342779389,0.118182166630467,14.7350802999911,0.122334513025591,0.0297052472881984,0.214005544979494,0,0.518085065607073,0.130000383293513,0.440148717883198,1.01700545554434,0.537888563799205,68.8858296388098,12.362174040808,0.179458882989822,100,81.2480036796177
338.8,8720.65,7.46,52338,329251,314168,2.16,0,0,0.00318301036388175,0.0919889995161824,0.0152784497466324,0.111723663772249,0.423340378396272,0.431934506378753,0.0175065570013496,0.0432889409487917,0.137187746683303,15.7247077996486,0.121272694863894,0.0175065570013496,0.125728909373329,0,0.437027322960964,0.0996282243894986,0.401695907921876,1.06185225739095,0.474586845254768,68.0750426523389,12.1855185760485,0.179001262449151,100,80.2605612283874
339,8733.87,7.46,52538,340998,326313,2.42,0,0,0.00582263041926004,0.102968622151125,0.00153227116296317,0.123194601502239,0.429342379862279,0.398696956603016,0.0281937893985223,0.0695651107985278,0.150469028202983,20.850226622905,0.116759062617793,0,0.0992911713600132,0.00704844734963057,0.427197200234131,0.177130546438542,0.340164198177823,0.987395537413465,0.460294257354135,63.87394924505,11.3507583209986,0.177705597589587,100,75.2247075660486
339.2,8747.09,7.43,52413,336300,320809,2.21,0,0.0031171195321827,0.0183910052398779,0.117827118316506,0,0.108787471673176,0.424239968330066,0.391821925195365,0.0364702985265376,0.0517441842342328,0.141205514807876,19.2397968884913,0.0882144827607704,0.0386522821990655,0.112528015111795,0.0031171195321827,0.370937224329741,0.132789292070983,0.305477714153905,0.974099853807094,0.509649043511872,65.235700993426,11.6954324847495,0.179279632266511,100,76.9311334781755
339.4,8760.31,7.42,50293,361715,348372,2.47,0,0.0132042758889922,0.0172229685508594,0.114532740863215,0,0.206675622610313,0.56720976427497,0.624906708920349,0.0304272444398517,0.0579839941212267,0.202943979424294,29.8485526965428,0.0909946838437073,0,0.130607511510684,0,0.351061508961685,0.177396576073852,0.52558759027706,0.874065653956116,0.439759796998611,55.4025581849288,10.3243084978127,0.186350754117726,100,65.7268666827414
339.6,8773.53,7.39,49673,343524,329197,2.2,0,0.0103281621642968,0.0267317138370034,0.114521092233526,0.00546785055756887,0.114824861708946,0.42497349611327,0.397330473850005,0.0148847042956042,0.0671330540679289,0.109964550102218,24.5792033341738,0.0798913720355896,0.0340221812470952,0.0877893783965224,0.0449578823622329,0.344778354602259,0.168895828333794,0.400975707555051,0.889437024031203,0.442592125687658,60.3753983177246,11.2658985349198,0.186597502440202,100,71.6412968526445
339.8,8786.75,7.36,52208,329816,313637,2.17,0,0.00988403791644481,0.0156231567066386,0.102028778492334,0.0127535973115417,0.0765215838692501,0.312144294199983,0.294608097896613,0.0344347127411626,0.0366665922706823,0.0822607026594439,16.9801394605866,0.14220261002369,0.0328405130772198,0.173130083504178,0.0730143446085762,0.379419520018365,0.107449057349739,0.211072035506015,0.94918647991149,0.612810350819578,67.4815152548966,11.8802947356339,0.176052578113557,100,79.3618099905304
340,8799.97,7.36,49371,333035,318319,2.37,0,0.00471225405960687,0.0188490162384275,0.105554490935194,0.010995259472416,0.186919411031073,0.520546998451239,0.571125192024353,0.0298442757108435,0.0672281579170581,0.188176012113634,21.7938608754111,0.156132684508308,0.00911035784857329,0.170583596957769,0.0248178713805962,0.337397390667852,0.0741394638711481,0.336769090126571,0.99428560657705,0.54190921685479,62.3698239816034,11.487218796239,0.184179111995366,100,73.8570427778424
340.2,8801.41,7.37,49201,338021,324255,2.11,0.0234383432792093,0.0144947649226689,0.0197375522351236,0.127060492513608,0.0160367611910379,0.173320380564679,0.454888899168864,0.455814096929885,0.0289895298453378,0.060446253720066,0.158208817134663,23.342122712063,0.145256048480363,0,0.144330850719341,0.0104855746249094,0.354659141724877,0.14587284698771,0.465991272301121,0.991503600561287,0.498681593190544,61.0152503430942,11.3534101247475,0.186074957668882,100,72.3686604678417
340.4,8802.85,7.37,51463,349852,335058,2.11,0,0,0.0193996263333512,0.111025553784718,0.00746139474359663,0.149526350661676,0.424105677226033,0.454548167779907,0.0262641094974601,0.0382023410872148,0.156689289615529,25.1034149311463,0.196980821230951,0.0128335989589862,0.122963785374472,0.0468575589897868,0.361429961379821,0.158778480143736,0.455145079359395,0.926406771364958,0.533937407851775,59.5434223328498,11.1506067606205,0.187268489511541,100,70.6940290934704
340.6,8804.3,7.37,52219,332010,317194,2.16,0,0,0.00252211580294709,0.110657830854304,0.0189158685221032,0.0936335491844108,0.398494296865641,0.305806541107335,0.0113495211132619,0.0621071016475721,0.113810475607988,17.4142638259236,0.145652187620195,0.0100884632117884,0.133987402031564,0.0564323410909412,0.267029010637023,0.0299501251599967,0.318732384597439,0.961556649873579,0.356248857166277,67.1024672597842,12.0862941921978,0.180116986539501,100,79.1887614519821
340.8,8805.74,7.37,53394,330037,315487,2.29,0.00380364325629899,0.00919213786938923,0.0253576217086599,0.0944571408647583,0.0237727703518687,0.129323870714166,0.443758379901549,0.422204401449188,0.0167994243819872,0.0570546488444849,0.100479576020565,15.4221885529356,0.091604408422534,0,0.133444484241823,0,0.381315236443974,0.0912874381511758,0.123301435558359,0.940767765391284,0.452950517770938,68.9404000798765,12.0965364658449,0.175463682424666,100,81.0369365457214
341,8807.19,7.37,51831,329582,314909,2.32,0,0.00412817671136741,0.00476328082080855,0.104792178057788,0.0139722904077051,0.17846425475296,0.524278442343661,0.469024384822282,0.0288972369795719,0.0571593698497026,0.121622436957978,16.6854551632376,0.0714492123121283,0,0.158776027360285,0,0.416628295793388,0.0479503602628061,0.204821075294768,0.945670018957858,0.448701053320166,67.6814571828687,11.8319895588884,0.174818776831586,100,79.5134467417571
341.2,8808.63,7.39,48807,330033,315448,2.17,0,0,0.0339200121731632,0.119512566254977,0,0.150262483832518,0.47836727447947,0.462516801501357,0.0177525297354873,0.0634018919124547,0.130290887880094,22.1954173112526,0.182280439248307,0,0.135680048692653,0,0.3319089041617,0.106198168953362,0.258362709543253,0.960538662473688,0.562057771803911,62.4708351297203,11.3406964063808,0.181535854016228,100,73.811531536101
341.4,8810.07,7.41,47942,335198,320602,2.18,0,0.00530252462554819,0.0184028795827849,0.0901429186343192,0,0.121334239961073,0.382093686252737,0.413596920792759,0.0171552267297147,0.0620707294402406,0.144415817742871,23.6492598299449,0.19276236579934,0.0286960156206137,0.0970050093262051,0,0.336242443902409,0.126324851373354,0.377103074840456,0.964747568636503,0.433559366441881,61.0591948896139,11.4805896407384,0.188023927624555,100,72.5397845303523
341.6,8811.52,7.39,52758,342735,327432,2.32,0,0.00183244154511471,0.0082459869530162,0.0907058564831782,0.00366488309022942,0.0839869041510909,0.310293434972758,0.337474651225293,0.0253487747074202,0.0604705709887855,0.117276258887342,22.489860490117,0.160033228273351,0,0.116360038114784,0,0.307544772655086,0.120635735053385,0.1869090376017,0.885680080138777,0.418407486134526,62.7553201886193,11.5199491802878,0.183569283778062,100,74.2752693689071
341.8,8812.96,7.38,51936,337369,322431,2.14,0,0,0,0.0958344576048829,0.00279129488169562,0.116924241155472,0.421795671011782,0.396363873200778,0.0170579131659177,0.0471418691130816,0.146077765475404,20.5076434958177,0.0992460402380664,0.0387679844679947,0.124987981924815,0,0.352943730596624,0.0465215813615936,0.178022584677032,0.946869252646303,0.561980702848051,64.4237061572864,11.4753234025264,0.178122683201587,100,75.8990295598128
342,8814.41,7.39,51552,330379,315563,2.16,0.00665477258106939,0.00475340898647814,0.0180629541486169,0.102356740175496,0.0250346206621182,0.109011512756565,0.352386052864246,0.436679838891125,0,0.0709842408647402,0.14703878464839,17.0900897760511,0.187918101932102,0,0.110279088486293,0,0.385976809702025,0.125489997243023,0.253198252013069,0.935470888538897,0.551712336363896,67.1022901924497,11.9846116306411,0.17860212514758,100,79.0869018230908
342.2,8815.85,7.39,54041,329690,313786,2.16,0,0,0.0127475413179683,0.069155411649978,0.0181652463781048,0.0975186910824575,0.328886566003582,0.34992000917823,0.0270885253006826,0.0560891817990605,0.109310166801578,14.1210888949794,0.0997495108131019,0,0.112178363598121,0,0.338765910525007,0.101342953477848,0.278533777797607,1.04051806007916,0.580969195566405,70.0920372483157,12.165934745336,0.173570853736718,100,82.2579719936517
342.4,8817.29,7.41,54048,333498,318333,2.28,0,0.00534031972808348,0.0241885070036723,0.0819896146488112,0.0182199143664025,0.107748803925449,0.34649250941624,0.366911378964795,0.017277505002623,0.0402094661879227,0.108377076834635,15.2431573226778,0.0681676106467127,0.0125654581837258,0.174345732299196,0,0.309424407774249,0.0769634313753208,0.180628461391059,0.950891048053453,0.511728284532235,69.1367216091326,12.218651537855,0.176731717291047,100,81.3553731469876
342.6,8818.74,7.41,55075,328334,313171,2.31,0,0,0.0108566885184133,0.0820637926244767,0.00478971552282938,0.069929846633309,0.335918715334434,0.339431173384509,0.00798285920471564,0.0744002477879497,0.110482771393264,11.9104259334357,0.0846183075699857,0,0.171152501349103,0,0.382219298721785,0.0948363673520217,0.248107264082562,1.14506132432441,0.594882667935409,71.6164651260813,12.7163753987438,0.177562176188905,100,84.3328405248251
342.8,8820.18,7.4,55252,335866,320072,2.08,0,0,0.00968532080281937,0.0827938713789397,0.0171836336824215,0.0937289109950261,0.352420705341298,0.333362493438976,0.0187457821990052,0.0637356594766178,0.129658326876453,15.345609737809,0.0996650753580444,0.0602989327401335,0.204329025969157,0.00156214851658377,0.457709515359044,0.0606113624434502,0.385225824189557,0.986340573370991,0.401784598465345,68.8170161713614,12.0785323302257,0.17551665274398,100,80.8955485015871
343,8821.63,7.38,50445,331585,318085,2.04,0.00345819513652011,0.00125752550418913,0.0323812817328701,0.10531776097584,0.00471572064070924,0.173224138202053,0.486662370121194,0.473458352327208,0.0270367983400663,0.0518729270478017,0.131725796563812,17.8203939198642,0.134555228948237,0,0.153732492887121,0.045585299526856,0.358080387317855,0.160020120408067,0.213779335712152,1.05097694012607,0.51841488910197,66.1577880126381,11.8955625068771,0.179805928587042,100,78.0533505195152
343.2,8823.07,7.37,53755,338239,323175,2.15,0,0,0.0074263170109074,0.104277868028158,0.018875222402723,0.107372166782703,0.385240194940822,0.408447435599907,0.0136149145199969,0.0513653593254429,0.102111858899977,17.2723756478688,0.10922874603543,0.00959232613908873,0.162141254738145,0.0303241277945386,0.33604084474356,0.144813181712694,0.224955519455403,1.08640829272066,0.350274619014466,67.0274619014466,12.04765220082,0.179742031982864,100,79.0751141022666
343.4,8824.51,7.32,54717,340014,324581,2.03,0,0.00184853703697998,0.0126316697526966,0.112452669749616,0.00862650617257326,0.110912222218799,0.312094669743454,0.367858870359017,0.0203339074067798,0.0369707407395997,0.134635114193375,18.0001293975926,0.162363169748075,0.00246471604930664,0.127240966045456,0.0656230648127894,0.278512913571651,0.179924271599385,0.304084342583207,0.990815851821271,0.494791746898309,66.4718514022694,11.8038332496357,0.177576417695998,100,78.2756846519051
343.6,8825.96,7.32,52236,327737,312518,2.21,0,0.00959944707184866,0.0217587466961903,0.0873549683538228,0,0.12223295938154,0.363179080884941,0.322221440045053,0.00543968667404757,0.0825552448178985,0.12223295938154,15.8886848117548,0.129272553900895,0.0233586545414984,0.146871540199285,0.0211187835580671,0.185909291624802,0.125432775072156,0.125432775072156,0.953865057372695,0.409896389967938,68.6802040202484,12.1733788133803,0.17724727215125,100,80.8535828336288
343.8,8827.4,7.3,51163,324496,309887,2.18,0,0,0.0112944395860427,0.0951959907966452,0.00935824994272106,0.133274387115303,0.295268920606544,0.332056523829654,0.0203299912548768,0.0564721979302133,0.1852288092111,16.302394098494,0.0829334563889418,0.0261385601848416,0.162639930039014,0.00903555166883412,0.241701007141313,0.0645396547773866,0.199750231536012,1.05006018322808,0.424348230161317,68.0664242126969,12.2315553734103,0.179700278292696,100,80.2979795861072
344,8828.85,7.29,53122,323972,308349,2.2,0,0,0,0.0694018790396596,0.0145938530690873,0.0502677161268563,0.225069645109924,0.198800709585567,0.025296011986418,0.0385926336715864,0.0856172713386455,14.0428540387678,0.163126846527798,0.00972923537939153,0.138803758079319,0.052862178894694,0.261067816013673,0.0843200399547266,0.231880109875498,1.09129590172175,0.556512263701196,70.0877901339067,12.5721179572497,0.17937672072739,100,82.6599080911565
344.2,8830.29,7.29,54943,336197,320231,2.16,0,0.0062454915357976,0.0184242000306029,0.0858755086172169,0,0.0699495052009331,0.321642814093576,0.305092261523713,0.0196732983377624,0.0677635831634039,0.110545200183617,17.0342658893112,0.127408027330271,0.0128032576483851,0.137400813787547,0.0212346712217118,0.28479441403237,0.120225712064104,0.264496566541028,1.01239417795279,0.686067245207366,67.2739366269974,12.0197607352193,0.178668907126147,100,79.2936973622166
344.4,8831.73,7.32,53101,350583,336131,2.23,0,0.00565255808003427,0.00476004890950254,0.0880609048257971,0.00595006113687818,0.0794333161773237,0.342723521484183,0.383481440271799,0.0220152262064493,0.0318328270822983,0.16511419654837,24.2274589371406,0.133578872522915,0,0.144883988682984,0,0.281735394831182,0.0565255808003427,0.278462861205899,0.921961973159274,0.532827974807441,61.1636534565393,11.1298868595875,0.181968967362226,100,72.2935403161268
344.6,8833.18,7.32,51267,345138,330503,2.39,0,0,0.00847193520179847,0.0844167829036348,0.00272312202914951,0.0813910917601353,0.320723261210942,0.356426416704236,0.016338732174897,0.0568829934977897,0.123145629540428,24.3492494773119,0.169136134921619,0,0.144628036659274,0,0.285927813060698,0.151889695403673,0.398483523598878,0.83267020269105,0.532521641255904,60.8617773514915,11.2231961585825,0.184404673129505,100,72.084973510074
344.8,8834.62,7.3,51462,339449,324164,2.33,0.0107970039856369,0.0151158055798917,0.022827951283918,0.108587011512691,0.0182006638615022,0.146839254204662,0.4800039486186,0.496045211682975,0.0138818622672474,0.0471983317086413,0.151158055798917,21.3493787095421,0.118150072185684,0,0.147764711689145,0,0.242161375106428,0.11105489813798,0.30725188484841,0.928850828592934,0.521649535420343,63.1556866277563,11.607396256216,0.183790199679575,100,74.7630828839723
345,8836.07,7.27,51799,338383,323855,2.34,0,0.00771950409905668,0.0027790214756604,0.101279893779624,0.0148214478701888,0.07626870049868,0.34737768445755,0.347068904293588,0.0271726544286795,0.0509487270537741,0.140494974602832,20.0148214478702,0.104985255747171,0.0114248660666039,0.107455497058869,0.00926340491886801,0.250729493137361,0.173843232310756,0.407589816430192,0.967408253693783,0.51350141266925,64.4822528600763,11.8407929474611,0.183628710571808,100,76.3230458075373
345.2,8837.51,7.28,52733,329073,314516,2.18,0,0,0.0133538516323494,0.0836205471263783,0.0127179539355708,0.0654974627681899,0.263897544163095,0.247364204046853,0.0232102659324168,0.0753538770682573,0.102061580332956,14.4059443716695,0.13544620941383,0.0206666751453026,0.138307749049333,0.0372000152615447,0.283928321611619,0.146892367955843,0.418420684480281,1.05431838125882,0.621907947449414,69.6695875567539,12.1803024329446,0.174829547010341,100,81.8498899896985
345.4,8838.95,7.32,51753,319611,304746,2.02,0,0,0,0.0580811561103345,0.00262513699933715,0.0331423546166316,0.199510411949624,0.241184461814101,0.0118131164970172,0.0521745978618259,0.0735038359814403,11.1929278809238,0.118787449220006,0.0508620293621573,0.25168500981145,0,0.237903040564929,0.11255274884658,0.157836362085146,0.952268446509552,0.459727117008919,73.112690568539,12.6807242752981,0.173440810024775,100,85.7934148438372
