Site,depth,SH20_age,Ti,Ti_convert_WLS,Ti_ppm_WLS,Ti_lower_RMSE_WLS,Ti_upper_RMSE_WLS
BI10,34.7,306.29,-6.865636713,6.331367035,561.9242392,362.4066903,871.2831718
BI10,34.8,307.7,-6.542712085,6.550955782,699.9128184,451.4008657,1085.239286
BI10,34.9,309.11,-5.562347805,7.217603493,1363.21818,879.1921659,2113.717432
BI10,35,310.52,-5.890940326,6.994160578,1090.248116,703.1432062,1690.467807
BI10,35.1,311.93,-6.164261724,6.808302028,905.332272,583.8838218,1403.749328
BI10,35.2,313.34,-6.518804836,6.567212712,711.3842441,458.7992321,1103.026133
BI10,35.3,314.75,-6.8568128,6.337367296,565.306067,364.587762,876.526814
BI10,35.4,316.16,-6.966495774,6.262782874,524.6770202,338.3845172,813.530057
BI10,35.5,317.57,-6.52234249,6.564807107,709.6749915,457.6968689,1100.375877
BI10,35.6,318.98,-5.848493133,7.02302467,1122.1757,723.7345414,1739.972643
BI10,35.7,320.39,-6.168644704,6.805321601,902.6380128,582.1461897,1399.571785
BI10,35.8,321.8,-6.783641198,6.387123985,594.1453494,383.1873313,921.2431292
BI10,35.9,323.21,-6.475735334,6.596499973,732.5268334,472.4349062,1135.808457
BI10,36,324.62,-5.774092353,7.0736172,1180.410101,761.2921599,1830.267116
BI10,36.1,326.04,-6.542314757,6.551225965,700.1019486,451.522843,1085.532539
BI10,36.2,327.45,-6.074901836,6.869066752,962.0503147,620.4634827,1491.692636
BI10,36.3,328.86,-6.177366186,6.799390994,897.3006633,578.7039265,1391.296039
BI10,36.4,330.27,-6.377001214,6.663639174,783.3966731,505.2428347,1214.683921
BI10,36.5,331.68,-6.250266098,6.749819053,853.9042374,550.7158918,1324.008364
BI10,36.6,333.09,-6.050937611,6.885362425,977.8560045,630.6571838,1516.19991
BI10,36.7,334.5,-5.689249906,7.131310064,1250.514148,806.5049732,1938.965891
BI10,36.8,335.91,-6.645896887,6.480790117,652.4862831,420.8136575,1011.702786
BI10,36.9,337.32,-5.989874742,6.926885175,1019.314045,657.3950789,1580.482052
BI10,37,338.73,-6.195017449,6.787388135,886.5948687,571.7993452,1374.69633
BI10,37.1,340.14,-7.058454632,6.20025085,492.8726628,317.8726562,764.2162893
BI10,37.2,341.55,-6.566220248,6.534970231,688.813279,444.2423431,1068.029063
BI10,37.3,342.96,-7.018749893,6.227250073,506.361111,326.5718784,785.1305995
BI10,37.4,344.38,-6.00214983,6.918538116,1010.841181,651.9306007,1567.344579
BI10,37.5,345.79,-5.822439445,7.040741177,1142.233891,736.6708447,1771.073568
BI10,37.6,347.2,-6.25106056,6.749278819,853.4430538,550.4184566,1323.293282
BI10,37.7,348.61,-6.83570958,6.351717486,573.4768018,369.8573851,889.1958239
BI10,37.8,350.02,-6.084920242,6.862254235,955.5186054,616.2509306,1481.564992
BI10,37.9,351.43,-6.152194226,6.816507926,912.7919015,588.6948255,1415.315745
BI10,38,352.84,-5.716000859,7.113119416,1227.972134,791.9667558,1904.01371
BI10,38.1,354.25,-6.483718785,6.591071226,728.5609056,469.8771259,1129.659147
BI10,38.2,355.66,-6.058352641,6.880320204,972.9378486,627.4852747,1508.574138
BI10,38.3,357.07,-6.441782858,6.619587657,749.6359259,483.4692222,1162.336702
BI10,38.4,358.48,-7.531230786,5.878763066,357.3669287,230.4797637,554.1099127
BI10,38.5,359.89,-6.604542978,6.508910775,671.0950458,432.8151688,1040.556323
BI10,38.6,361.3,-6.725513719,6.426650671,618.1002561,398.6367778,958.3860494
BI10,38.7,362.71,-7.176336442,6.120091219,454.9061889,293.3866077,705.3479446
BI10,38.8,364.13,-6.437138128,6.622746073,752.0073313,484.9986333,1166.013649
BI10,38.9,365.54,-6.204476951,6.780955673,880.9101843,568.1330722,1365.882028
BI10,39,366.95,-6.054115512,6.883201452,975.7451659,629.2958223,1512.926981
BI10,39.1,368.36,-5.589311961,7.199267867,1338.450481,863.2185181,2075.314249
BI10,39.2,369.77,-5.866241402,7.010955847,1108.713759,715.0524142,1719.099432
BI10,39.3,371.18,-5.903590568,6.985558414,1080.909844,697.1205935,1675.98849
BI10,39.4,372.59,-6.481303629,6.592713532,729.7584086,470.6494419,1131.515917
BI10,39.5,374,-6.311734809,6.70802033,818.9477872,528.1711241,1269.807166
BI10,39.6,375.41,-6.441869476,6.619528756,749.5917735,483.4407466,1162.268243
BI10,39.7,376.82,-5.907533819,6.982877003,1078.015363,695.2538308,1671.500497
BI10,39.8,378.23,-6.263398263,6.740889181,846.3129269,545.8199618,1312.237771
BI10,39.9,379.64,-5.267913584,7.417818763,1665.396917,1074.078929,2582.256125
BI10,40,381.05,-6.180043197,6.797570626,895.6687322,577.6514309,1388.765672
BI10,40.1,382.34,-6.900893956,6.30739211,548.6123609,353.8213448,850.6426392
BI10,40.2,383.63,-6.119591703,6.838677642,933.2542222,601.8917681,1447.043288
BI10,40.3,384.92,-6.387707366,6.656358991,777.7141118,501.577931,1205.872911
BI10,40.4,386.21,-7.036281744,6.215328414,500.3602876,322.7017152,775.8261131
BI10,40.5,387.49,-6.973777075,6.257831589,522.0856156,336.7132201,809.5119935
BI10,40.6,388.78,-6.336981888,6.690852316,805.0080812,519.1808682,1248.193164
BI10,40.7,390.07,-6.58043364,6.525305125,682.1878943,439.9693761,1057.756172
BI10,40.8,391.36,-6.782088979,6.388179494,594.7728062,383.5920025,922.2160229
BI10,40.9,392.64,-6.746934254,6.412084707,609.1622833,392.8723332,944.5274101
BI10,41,393.93,-6.705508875,6.440253965,626.5659054,404.0966027,971.5123344
BI10,41.1,395.22,-7.388451538,5.975852954,393.8038545,253.9793474,610.6066396
BI10,41.2,396.51,-7.040901181,6.212187197,498.7910133,321.6896294,773.3928985
BI10,41.3,397.8,-7.692353528,5.769199601,320.2812772,206.5617917,496.6073139
BI10,41.4,399.08,-7.27811121,6.050884377,424.4882718,273.7689157,658.1839011
BI10,41.5,400.37,-7.28716971,6.044724597,421.8815541,272.0877426,654.1420941
BI10,41.6,401.66,-6.771123848,6.395635783,599.2241789,386.4628651,929.1180319
BI10,41.7,402.95,-6.949856455,6.274097611,530.6473151,342.2349914,822.7872079
BI10,41.8,404.23,-8.677415199,5.099357665,163.9165841,105.7161492,254.1583924
BI10,41.9,405.52,-6.922764033,6.292520458,540.5139562,348.5983701,838.0857796
BI10,42,406.81,-8.136640184,5.467084675,236.7689272,152.701445,367.1184966
BI10,42.1,408.1,-7.301123707,6.035235879,417.8973713,269.5181889,647.9644795
BI10,42.2,409.39,-8.694597918,5.087673416,162.0124875,104.4881237,251.2060241
BI10,42.3,410.67,-7.024985609,6.223009786,504.2185403,325.1900517,781.8084689
BI10,42.4,411.96,-7.578900272,5.846347815,345.9685293,223.1284947,536.436296
BI10,42.5,413.25,-7.016076273,6.229068134,507.282544,327.1661462,786.5593137
BI10,42.6,414.54,NA,NA,NA,NA,NA
BI10,42.7,415.83,-6.97869156,6.254489739,520.343796,335.5898532,806.8112413
BI10,42.8,417.11,-7.144144057,6.141982041,464.9742563,299.879894,720.9588349
BI10,42.9,418.4,-7.01675511,6.228606525,507.0484318,327.0151582,786.1963145
BI10,43,419.69,-7.597013957,5.834030509,341.7332662,220.3970096,529.8693725
BI10,43.2,422.26,-8.726318951,5.066103113,158.55525,102.2584174,245.8454566
BI10,43.3,423.55,-7.126016342,6.154308887,470.7413947,303.5993448,729.9009846
BI10,43.4,424.84,-5.896406528,6.990443561,1086.203167,700.5344621,1684.195972
BI10,43.5,426.13,-6.285924584,6.725571283,833.4479751,537.5228565,1292.290214
BI10,43.6,427.42,-6.803357263,6.373717061,586.2328474,378.0842526,908.9745183
BI10,43.8,429.99,-6.598080034,6.513305577,674.050866,434.7214916,1045.139425
BI10,43.9,431.28,-8.80834424,5.010325917,149.9536006,96.71088075,232.5082985
BI10,44.1,433.85,-7.449473766,5.934357839,377.7973116,243.6561083,585.7879354
BI10,44.2,435.14,-7.556380447,5.861661296,351.3072849,226.5716649,544.7142232
BI10,44.3,436.43,-6.807652783,6.370796108,584.5229869,376.9814973,906.3233199
BI10,44.4,437.72,-6.807582231,6.370844083,584.5510303,376.9995836,906.3668021
BI10,44.5,439.01,-6.880757739,6.321084737,556.1759703,358.6994092,862.3702799
BI10,44.6,440.29,-7.120682111,6.157936165,472.4520047,304.7025834,732.5533453
BI10,44.7,441.58,-7.290645645,6.042360961,420.8855573,271.4453857,652.5977663
BI10,44.8,442.87,-6.833581838,6.35316435,574.3071457,370.3929059,890.483301
BI10,44.9,444.16,-6.421003732,6.633717462,760.3033225,490.3490391,1178.876874
BI10,45,445.45,-7.318356599,6.023517513,413.0288779,266.378309,640.4157102
BI10,45.1,446.73,-6.175890895,6.800394191,898.2012851,579.2847723,1392.692484
BI10,45.2,448.02,-6.9714521,6.259412572,522.9116769,337.245979,810.7928305
BI10,45.3,449.31,-7.755076949,5.726547675,306.9078914,197.9367776,475.8714119
BI10,45.4,450.6,NA,NA,NA,NA,NA
BI10,45.5,451.88,-7.762406986,5.72156325,305.3819382,196.9526313,473.505368
BI10,45.6,453.17,-6.72331383,6.428146596,619.0255794,399.2335546,959.8207954
BI10,45.7,454.46,-7.464796327,5.923938498,373.8813487,241.1305523,579.7160981
BI10,45.8,455.75,-7.560151485,5.85909699,350.4075796,225.9914101,543.3191987
BI10,45.9,457.04,-6.612895997,6.503230722,667.2939957,430.3637245,1034.662662
BI10,46,458.32,-6.764341887,6.400247517,601.9940231,388.2492448,933.4127721
BI10,46.1,459.61,-7.949585554,5.594281823,268.8844742,173.4140042,416.9147745
BI10,46.2,460.9,-7.108127229,6.166473484,476.5027452,307.3150627,738.8341599
BI10,46.3,462.19,-7.124478262,6.155354782,471.2339981,303.9170438,730.6647833
BI10,46.4,463.47,-6.266497511,6.738781693,844.5312101,544.6708638,1309.475157
BI10,46.5,464.76,-6.13741846,6.826555447,922.0094262,594.639564,1429.607839
BI10,46.6,466.05,-6.830780325,6.355069379,575.4022601,371.0991876,892.1813142
BI10,46.7,467.34,-6.758805338,6.40401237,604.264714,389.7137012,936.9335577
BI10,46.8,468.63,-7.117348616,6.160202941,473.5241626,305.3940595,734.2157635
BI10,46.9,469.91,-6.538713936,6.553674524,701.8182894,452.6297777,1088.193786
BI10,47,471.2,-7.208415273,6.098277614,445.090492,287.0560849,690.1283635
BI10,47.1,472.49,-7.426022377,5.950304784,383.8703186,247.5728256,595.204345
BI10,47.2,473.78,-7.078318158,6.186743653,486.2600935,313.6079543,753.9632694
BI10,47.3,475.07,-6.881644616,6.320481661,555.8406548,358.4831513,861.8503616
BI10,47.4,476.35,-6.558954018,6.539911268,692.2251526,446.4427925,1073.319292
BI10,47.5,477.64,-6.637597763,6.486433521,656.1789367,423.1951927,1017.428374
BI10,47.6,478.93,-6.549037433,6.546654546,696.9087929,449.4634534,1080.58144
BI10,47.7,480.22,-6.637711603,6.48635611,656.1281431,423.162434,1017.349617
BI10,47.8,481.5,-6.863305681,6.332952137,562.8156526,362.9815973,872.6653394
BI10,47.9,482.79,-6.999373147,6.24042626,513.0771686,330.9033239,795.5440817
BI10,48,484.08,-7.250439707,6.069700999,432.5513291,278.9690934,670.6859531
BI10,48.1,485.37,-7.093253603,6.17658755,481.3465794,310.4390389,746.3446941
BI10,48.2,486.66,-7.164171367,6.12836347,458.6848947,295.8236413,711.20696
BI10,48.3,487.94,-6.188764824,6.79163992,890.3725046,574.2356888,1380.553686
BI10,48.4,489.23,-7.819837166,5.682510727,293.6858701,189.4093843,455.3702057
BI10,48.5,490.52,-6.197182145,6.785916141,885.2907671,570.9582796,1372.674275
BI10,48.6,491.81,-6.600973728,6.511337865,672.7258321,433.866926,1043.084914
BI10,48.7,493.09,-6.455748726,6.610090866,742.5504885,478.8995493,1151.350484
BI10,48.8,494.38,-6.232448017,6.761935348,864.3133256,557.4291157,1340.148019
BI10,48.9,495.67,-6.618095944,6.499694758,664.9386349,428.8446611,1031.010593
BI10,49,496.96,-6.125985618,6.83432978,929.2053697,599.2805065,1440.765401
BI10,49.1,498.25,-5.68058112,7.137204838,1257.907416,811.2731781,1950.429412
BI10,49.2,499.53,-6.219439781,6.770780949,871.9926098,562.3817833,1352.055017
BI10,49.3,500.82,-6.547279209,6.547850138,697.74251,450.0011498,1081.874147
BI10,49.4,502.11,-6.973706864,6.257879332,522.1105424,336.7292963,809.5506434
BI10,49.5,503.4,-7.497322765,5.90182052,365.7026311,235.8557808,567.0347106
BI10,49.6,504.69,NA,NA,NA,NA,NA
BI10,49.7,505.97,-7.917468046,5.616121729,274.8214815,177.24301,426.1203119
BI10,49.8,507.26,-7.867803927,5.64989333,284.261142,183.3310124,440.7568354
BI10,49.9,508.55,-6.711028578,6.436500567,624.2185622,402.5827102,967.8726967
BI10,50,509.84,-7.104942642,6.168639003,477.5357391,307.9812805,740.4358531
BI10,50.1,512.62,-7.981323227,5.572700206,263.1436829,169.7115457,408.013477
BI10,50.2,515.41,-6.917682584,6.295975843,542.3848706,349.8049953,840.9866979
BI10,50.3,518.19,-7.319385253,6.022818028,412.7400715,266.1920466,639.9679058
BI10,50.4,520.98,-8.598681008,5.152896915,172.9317338,111.5303682,268.1366972
BI10,50.5,523.77,-7.638794452,5.805619773,332.1609939,214.2234807,515.0272298
BI10,50.6,526.55,-8.389109789,5.295405343,199.4184426,128.6126718,309.2052647
BI10,50.7,529.34,-7.727581481,5.745244593,312.7001027,201.6723988,484.8524379
BI10,50.8,532.12,-7.281981953,6.048252272,423.3724432,273.0492746,656.4537697
BI10,50.9,534.91,-6.629270547,6.492096028,659.9050942,425.5983359,1023.205912
BI10,51,537.7,-7.466479241,5.922794116,373.4537305,240.8547648,579.0530611
BI10,51.1,540.48,-7.307738724,6.030737668,416.0218021,268.3085617,645.0563438
BI10,51.2,543.27,-7.710250016,5.757029989,316.4071992,204.0632488,490.6004206
BI10,51.3,546.05,-6.77715516,6.391534491,596.7716182,384.8811138,925.3152509
BI10,51.4,548.84,-7.23332003,6.08134238,437.6162477,282.2356555,678.5392865
BI10,51.5,551.63,-7.764899244,5.719868514,304.8648349,196.6191314,472.7035813
BI10,51.6,554.41,NA,NA,NA,NA,NA
BI10,51.7,557.2,-7.552106045,5.864567889,352.3298777,227.2311746,546.2997891
BI10,51.8,559.98,-7.512202385,5.891702378,362.0210568,233.481391,561.326301
BI10,51.9,562.77,-7.538561522,5.873778165,355.5899229,229.3337039,551.3546031
BI10,52,565.56,NA,NA,NA,NA,NA
BI10,52.1,568.34,-6.97714807,6.255539312,520.8902216,335.9422642,807.6584933
BI10,52.2,571.13,-8.91896259,4.935105439,139.087807,89.70310993,215.6605058
BI10,52.3,573.92,-7.889921873,5.634853126,280.0177871,180.5943085,434.1773653
BI10,52.4,576.7,-9.331229689,4.654763811,105.0843973,67.77299498,162.9370307
BI10,52.5,579.49,NA,NA,NA,NA,NA
BI10,52.6,582.27,-7.433075349,5.945508763,382.0336763,246.3883039,592.356567
BI10,52.7,585.06,-8.64938306,5.118419519,167.0711082,107.7506239,259.0495922
BI10,52.8,587.85,-7.500617928,5.899579809,364.8841146,235.3278878,565.7655722
BI10,52.9,590.63,NA,NA,NA,NA,NA
BI10,53,593.42,-6.743503439,6.414417661,610.5850901,393.7899564,946.7335217
BI10,53.1,596.2,NA,NA,NA,NA,NA
BI10,53.2,598.99,-7.62148464,5.817390445,336.0938528,216.7599337,521.125265
BI10,53.3,601.78,NA,NA,NA,NA,NA
BI10,53.4,604.56,-8.077402797,5.507366098,246.5010118,158.978043,382.2084338
BI10,53.5,607.35,-7.708904483,5.757944952,316.6968324,204.2500445,491.049507
BI10,53.6,610.13,-7.369488193,5.988748029,398.9148672,257.2756373,618.5314434
BI10,53.7,612.92,-7.766528399,5.718760689,304.5272849,196.4014323,472.1801982
BI10,53.8,615.71,-7.395590056,5.970998762,391.896887,252.7494702,607.6498199
BI10,53.9,618.49,-8.255157206,5.3864931,218.4360075,140.8778355,338.6926639
BI10,54,621.28,-6.811772873,6.367994446,582.8876434,375.926801,903.7876627
BI10,54.1,624.06,-6.363268145,6.672977661,790.7466782,509.9831375,1226.080361
BI10,54.2,626.85,-7.059154925,6.199774651,492.6380131,317.7213215,763.8524567
BI10,54.3,629.64,-7.841798608,5.667576947,289.332616,186.6018022,448.620333
BI10,54.4,632.42,-6.861929467,6.333887962,563.3425964,363.3214438,873.4823842
BI10,54.5,635.21,-7.897230868,5.62988301,278.6295188,179.6989606,432.0248068
BI10,54.6,637.99,-7.219952565,6.090432256,441.6122594,284.812838,684.7352422
BI10,54.7,640.78,-7.875834477,5.644432556,282.7130868,182.3326116,438.3565216
BI10,54.8,643.57,NA,NA,NA,NA,NA
BI10,54.9,646.35,NA,NA,NA,NA,NA
BI10,55,649.14,-6.928559583,6.288579484,538.3879966,347.2272565,834.7894051
BI10,55.1,651.92,-6.725470085,6.426680342,618.1185961,398.648606,958.4144862
BI10,55.2,654.71,-7.329749689,6.015770211,409.8413819,264.3225695,635.4733864
BI10,55.3,657.5,NA,NA,NA,NA,NA
BI10,55.4,660.28,NA,NA,NA,NA,NA
BI10,55.5,663.07,-8.082755252,5.503726429,245.6054603,158.4004672,380.81985
BI10,55.6,665.85,-7.886899289,5.636908483,280.5939155,180.9658761,435.0706725
BI10,55.7,668.64,NA,NA,NA,NA,NA
BI10,55.8,671.43,NA,NA,NA,NA,NA
BI10,55.9,674.21,-8.654996696,5.114602247,166.4345679,107.3400945,258.0626143
BI10,56,677,-8.023508704,5.544014081,255.7023522,164.9123435,396.4754337
BI10,56.1,679.78,-8.235669893,5.399744473,221.3498481,142.757084,343.2106755
BI10,56.2,682.57,-7.405518178,5.964247639,389.2600538,251.0488744,603.5613178
BI10,56.3,685.36,NA,NA,NA,NA,NA
BI10,56.4,688.14,-6.669676184,6.464620195,642.0204745,414.0638524,995.4751839
BI10,56.5,690.93,-6.566144865,6.535021492,688.8485888,444.2651158,1068.083812
BI10,56.6,693.71,NA,NA,NA,NA,NA
BI10,56.7,696.5,NA,NA,NA,NA,NA
BI10,56.8,699.29,-7.175577151,6.120607537,455.1411257,293.5381276,705.7122223
BI10,56.9,702.07,-7.938088727,5.602099666,270.994809,174.7750408,420.1869224
BI10,57,704.86,-8.328451067,5.336653274,207.8160419,134.0286086,322.226036
BI10,57.1,707.64,-8.218854539,5.411178913,223.8953854,144.3987996,347.1576201
BI10,57.2,710.43,-8.516170446,5.209004097,182.911805,117.9669024,283.6111463
BI10,57.3,713.22,-8.013276976,5.550971656,257.4876239,166.0637343,399.2435598
BI10,57.4,716,-8.0239455,5.54371706,255.6264144,164.8633683,396.3576895
BI10,57.5,718.79,NA,NA,NA,NA,NA
BI10,57.6,721.57,-8.924722834,4.931188473,138.5440704,89.35243315,214.8174232
BI10,57.7,724.36,NA,NA,NA,NA,NA
BI10,57.8,727.15,-8.02582155,5.542441346,255.3005162,164.6531839,395.8523729
BI10,57.9,729.93,NA,NA,NA,NA,NA
BI10,58,732.72,-8.65449559,5.114942999,166.4912905,107.376677,258.1505647
BI10,58.1,735.5,NA,NA,NA,NA,NA
BI10,58.2,738.29,NA,NA,NA,NA,NA
BI10,58.3,741.08,NA,NA,NA,NA,NA
BI10,58.4,743.86,-8.075582637,5.508603807,246.8062971,159.1749333,382.6817894
BI10,58.5,746.65,-8.322769609,5.340516666,208.6204695,134.5474151,323.4733292
BI10,58.6,749.43,-8.004677251,5.556819469,258.9977746,167.037689,401.5851013
BI10,58.7,752.22,-8.904652723,4.944836148,140.4478364,90.58024549,217.7692788
BI10,58.8,755.01,-7.469312039,5.920867813,372.7350381,240.3912522,577.9387033
BI10,58.9,757.79,-8.600706792,5.151519381,172.6936787,111.3768372,267.7675843
BI10,59,760.58,-7.068839396,6.193189211,489.4044338,315.6358611,758.838679
BI10,59.1,763.36,-8.743577201,5.054367503,156.7053834,101.0653668,242.9771736
BI10,59.2,766.15,-7.313197398,6.027025769,414.4804339,267.3144737,642.6663986
BI10,59.3,768.94,-7.362169269,5.993724897,400.9051626,258.5592558,621.617466
BI10,59.4,771.72,-8.630722749,5.131108531,169.2045826,109.1265841,262.3576189
BI10,59.5,774.51,-7.091539729,6.177752984,481.9078843,310.8010461,747.2150169
BI10,59.6,777.29,NA,NA,NA,NA,NA
BI10,59.7,780.08,NA,NA,NA,NA,NA
BI10,59.8,782.87,-7.479367394,5.914030172,370.195103,238.7531498,574.0004453
BI10,59.9,785.65,-6.712821184,6.435281595,623.4581208,402.0922721,966.6936057
BI10,60,788.44,-9.076145902,4.828220787,124.9883817,80.60984485,193.7988541
BI10,60.1,791.23,-6.744240379,6.413916542,610.2791908,393.5926701,946.2592142
BI10,60.2,794.01,NA,NA,NA,NA,NA
BI10,60.3,796.8,-7.203870443,6.101368099,446.468165,287.9445995,692.2644936
BI10,60.4,799.59,-7.648807879,5.798810642,329.9069491,212.76976,511.5322546
BI10,60.5,802.38,-8.118207049,5.479619207,239.7553927,154.6275322,371.7491157
BI10,60.6,805.16,-8.278451344,5.370653086,215.0032375,138.6639092,333.3700339
BI10,60.7,807.95,-7.615556468,5.821421602,337.4514344,217.6354906,523.2302427
BI10,60.8,810.74,-7.711124821,5.756435122,316.2190348,203.9418944,490.3086652
BI10,60.9,813.53,-6.719523986,6.43072369,620.6229238,400.2637439,962.2975338
BI10,61,816.31,-7.23394441,6.080917801,437.4304848,282.1158497,678.2512545
BI10,61.1,819.1,-7.766463978,5.718804495,304.5406254,196.4100361,472.2008832
BI10,61.2,821.89,-7.387617559,5.97642006,394.0272463,254.1234214,610.9530163
BI10,61.3,824.68,NA,NA,NA,NA,NA
BI10,61.4,827.46,-7.744980019,5.733413587,309.0223447,199.3004703,479.1499455
BI10,61.5,830.25,NA,NA,NA,NA,NA
BI10,61.6,833.04,NA,NA,NA,NA,NA
BI10,61.7,835.83,-7.18071228,6.11711565,453.5545956,292.5149129,703.252252
BI10,61.8,838.61,-6.903677207,6.305499499,547.5750332,353.152332,849.0342264
BI10,61.9,841.4,-7.63083105,5.811034886,333.9645621,215.3866717,517.8237255
BI10,62,844.19,-6.981191597,6.252789714,519.4599499,335.0198266,805.4408071
BI10,62.1,846.98,-9.289959913,4.682827259,108.0751976,69.70187784,167.5743711
BI10,62.2,849.76,-9.064574442,4.836089379,125.9757439,81.24663293,195.3297936
BI10,62.3,852.55,-8.881373235,4.9606662,142.6888236,92.02554488,221.2440078
BI10,62.4,855.34,-7.26929172,6.05688163,427.0416846,275.4157104,662.1430567
BI10,62.5,858.13,-7.114420956,6.16219375,474.4677977,306.0026463,735.6789026
BI10,62.6,860.91,-8.746761772,5.052201995,156.3664037,100.8467457,242.4515739
BI10,62.7,863.7,-6.666031081,6.467098865,643.6138052,415.0914531,997.9456989
BI10,62.8,866.49,-6.93703665,6.282815078,535.2934376,345.2314556,829.9911831
BI10,62.9,869.28,-7.486566601,5.909134711,368.3872561,237.5871994,571.1973155
BI10,63,872.06,-7.54147549,5.871796667,354.8860198,228.8797295,550.2631767
BI10,63.1,874.85,-7.724655941,5.74723396,313.3227972,202.0739986,485.8179475
BI10,63.2,877.64,-8.368762786,5.309241306,202.1967646,130.4045192,313.5131502
