Location,Site,Section,sample,min_depth,max_depth,depth,SH20_age,kcps,cps,MSE,K,Ca,Ti,Mn,Fe,Co,Ni,Cu,Zn,Rb,Sr,Zr,Mo_inc,Mo_coh,coh_inc,K_sd,Ca_sd,Ti_sd,Mn_sd,Fe_sd,Co_sd,Ni_sd,Cu_sd,Zn_sd,Rb_sd,Sr_sd,Zr_sd,Mo_inc_sd,Mo_coh_sd,coh_inc_sd,water_content_pc,water_content_err,dry_mass_pc,dry_mass_err,density_gcm3,density_gcm3_err,P_ICP,P_ICP_sd,K_ICP,K_ICP_sd,Ca_ICP,Ca_ICP_sd,Ti_ICP,Ti_ICP_sd,Mn_ICP,Mn_ICP_sd,Fe_ICP,Fe_ICP_sd,Co_ICP,Co_ICP_sd,Ni_ICP,Ni_ICP_sd,Cu_ICP,Cu_ICP_sd,Zn_ICP,Zn_ICP_sd,As_ICP,As_ICP_sd,Rb_ICP,Rb_ICP_sd,Sr_ICP,Sr_ICP_sd,Zr_ICP,Zr_ICP_sd,Pb_ICP,Pb_ICP_sd,Th_ICP,Th_ICP_sd
Marion Island,PB1,PB1_1B,66,83,84.1,83.6,3107.49,18904.33333,63114.5,1.319166667,0.001614035,0.035445517,0.078762823,0.005592558,0.877433896,0.005752275,0.006470361,0.004777633,0.002271863,0.001335978,0.058653656,0.03532011,1,0.189224261,0.18922426,0.000713286,0.009204502,0.015570004,0.001342643,0.137494834,0.001890657,0.001089656,0.001679661,0.001083935,0.001632542,0.006826158,0.003071544,0,0.008258043,0.008258043,76.8334819,3.841674095,23.1665181,2.31665181,0.298078963,0.029807896,4253.96919,91.03494066,4009.199321,66.95362866,33623.07526,537.9692041,16696.80175,200.361621,479.1042361,9.294622181,43807.25015,280.3664009,18.06270504,0.254684141,29.45980204,0.206218614,41.21203391,0.502786814,79.16775438,1.662522842,2.218773296,0.020856469,7.807503175,0.064802276,400.1003901,5.161295033,227.6687595,6.169823382,2.690829471,0.036057115,2.696839445,0.038025436
Marion Island,PB1,PB1_1B,67,84.3,85.4,84.9,3155.81,17636.09091,64678.36364,1.339090909,0.002248545,0.051758216,0.114869256,0.008673799,1.303593145,0.00733413,0.007203387,0.00505874,0.002322026,0.003011208,0.080855749,0.042161453,1,0.208509625,0.208509625,0.001151869,0.017336368,0.023490219,0.001776684,0.304400788,0.003692885,0.001304299,0.001914437,0.0021975,0.00223327,0.01376145,0.004763289,0,0.00925991,0.00925991,76.8334819,3.841674095,23.1665181,2.31665181,0.298078963,0.029807896,3314.053547,45.73393895,4866.164345,83.69802674,61232.19139,949.0989665,18645.98996,193.9182955,767.6621211,14.89264515,56835.40498,437.6326183,26.84557695,0.502012289,61.39360058,2.259284501,36.60114857,0.534376769,82.38325202,0.82383252,1.690277067,0.062878307,9.523142377,0.158084163,414.5633709,3.067768944,232.1064193,0.626687332,2.372715135,0.05647062,2.639363121,0.028505122
Marion Island,PB1,PB1_1B,68,85.6,86.6,86.1,3200.37,18191.66667,64933,1.381666667,0.001570892,0.051083877,0.14614821,0.008149188,1.2056201,0.01084082,0.0078247,0.006345038,0.005392424,0.002076886,0.086594891,0.041609405,1,0.207835867,0.207835867,0.00045853,0.005767717,0.015786316,0.000865503,0.063931883,0.00250797,0.001289406,0.002403249,0.002772832,0.002947165,0.013573406,0.004966785,0,0.004995657,0.004995657,75.97706345,3.798853173,24.02293655,2.402293655,0.402971752,0.040297175,4692.676971,60.53553292,3482.606716,28.2091144,34472.38333,337.8293567,18764.10578,127.5959193,454.0828716,6.130118766,40065.30353,500.8162941,15.24613069,0.128067498,29.45950461,0.789514723,39.07498882,0.308692412,74.93381275,0.164854388,2.235753343,0.100385325,6.271993137,0.079027114,399.5212471,2.916505104,254.9353,3.39063949,2.962455706,0.113758299,3.094497667,0.061271054
Marion Island,PB1,PB1_1C,77,89.2,90.3,89.7,3335.04,17434.41667,64597.41667,1.366666667,0.0022329,0.060911781,0.179051761,0.007807715,1.290733338,0.00967254,0.007778204,0.006497107,0.00677263,0.002869779,0.102523268,0.049630779,1,0.218045056,0.218045056,0.000630925,0.009408447,0.020632471,0.001091841,0.067759887,0.003835657,0.001053649,0.001964396,0.001121596,0.002026853,0.007068683,0.003125837,0,0.005548709,0.005548709,84.55037578,4.227518789,15.44962422,1.544962422,0.187676057,0.018767606,4898.459749,4.408613774,3031.680891,1.212672356,32998.88575,108.896323,22143.81355,327.7284405,373.9562367,4.225705474,37869.32381,374.9063057,12.54971777,0.205815371,28.70889717,0.749302216,46.39592631,0.45931967,102.1457624,0.49029966,2.559315118,0.124638646,5.218707731,0.029224763,450.2820056,4.86304566,313.6428668,1.066385747,3.522727796,0.067284101,3.832300845,0.050586371
Marion Island,PB1,PB1_1C,79,91.8,92.9,92.4,3436.21,17075.33333,66607.58333,1.385833333,0.00185928,0.066537641,0.201473598,0.009577472,1.592732452,0.012349286,0.007933624,0.006672199,0.007238471,0.002103132,0.115019379,0.054418034,1,0.227481383,0.227481383,0.000717237,0.007252455,0.014028487,0.001292739,0.104834358,0.002413901,0.000805437,0.001385316,0.00286668,0.002020371,0.005568322,0.003818667,0,0.006979592,0.006979592,80.12840061,4.006420031,19.87159939,1.987159939,0.317513884,0.031751388,4473.398835,48.7600473,2909.478926,26.76720612,32868.11347,177.4878127,24511.61008,257.3719059,353.6966545,6.684866771,37601.26579,454.975316,12.3637857,0.196584193,25.05151339,0.849246304,47.36751669,0.217890577,119.2586413,1.574214065,2.425965521,0.016496566,4.718754893,0.030671907,473.1352636,3.595828004,351.2970843,3.267062884,3.718134099,0.059861959,4.326425157,0.038937826
Marion Island,PB1,PB1_1C,81,94.5,95.6,95.1,3538.8,17447,69952.9,1.418,0.002934777,0.086127621,0.235211846,0.011276165,1.773774419,0.01002053,0.008300864,0.007966166,0.009831569,0.003249488,0.135080447,0.057340004,1,0.235304157,0.235304158,0.001328921,0.022194656,0.048121656,0.002038823,0.326589111,0.003730258,0.001498431,0.002458404,0.002731443,0.002920969,0.012774967,0.006653213,0,0.009803607,0.009803607,84.05430901,4.202715451,15.94569099,1.594569099,0.223349145,0.022334914,4018.357445,14.4660868,3170.339497,4.438475295,35958.92568,320.0344385,25718.47587,216.0351973,369.9655871,0.776927733,37546.25716,446.8004602,13.46452387,0.14676331,30.9684049,0.88259954,46.29202129,0.476807819,129.1482542,1.291482542,2.739845316,0.049865185,4.905904271,0.082419192,531.0457626,4.035947796,370.5832258,4.632290323,4.085062426,0.147470754,4.35126471,0.060047453
Marion Island,PB1,PB1_1C,84,98.5,99.6,99.1,3690.04,17307.42857,67550.85714,1.354285714,0.002920176,0.076128322,0.22879295,0.008379519,1.519056789,0.009347703,0.007540476,0.006593056,0.011201909,0.000473296,0.125887115,0.063589446,1,0.230503511,0.230503511,0.000403065,0.010966221,0.028552905,0.001352346,0.137732153,0.004387479,0.001146227,0.001757098,0.002203623,0.000738723,0.010049267,0.005083105,0,0.009527891,0.009527891,69.43733975,3.471866988,30.56266025,3.056266025,0.509389576,0.050938958,3804.558184,70.76478223,3088.798418,20.6949494,32164.29416,340.9415181,22742.68935,179.6672459,351.2738566,4.074776737,36608.93142,168.4010845,12.41035079,0.172503876,27.5785573,0.328184832,44.25396404,0.420412658,134.7501137,1.293601092,3.030434494,0.095155643,4.98017436,0.036355273,493.0148139,1.626948886,379.5579119,6.186793964,3.475539582,0.024328777,4.386273335,0.021492739
Marion Island,PB1,PB1_1C,86,101.2,102.3,101.8,3791.98,15458.1,64199,1.393,0.004579944,0.101696851,0.27384273,0.010852754,1.942251604,0.013453645,0.008211317,0.005474891,0.015155293,0.003157939,0.160295977,0.070426025,1,0.246268089,0.246268089,0.001232422,0.021454589,0.043657075,0.003444176,0.325042745,0.003373904,0.00158961,0.001906865,0.001609117,0.002974193,0.009556008,0.002801159,0,0.005831168,0.005831168,79.71111846,3.985555923,20.28888154,2.028888154,0.343529575,0.034352957,3246.145166,45.1214178,4067.195364,30.50396523,40201.01523,112.5628426,24341.33179,150.9162571,491.8690066,2.656092636,45780.92185,471.5434951,18.13350728,0.417070668,30.79651788,0.29256692,45.27192781,0.090543856,148.6548013,1.902781457,2.590636954,0.020984159,6.283935762,0.038960402,580.8240397,0.87123606,387.168457,3.794250878,3.542503377,0.040738789,4.386862649,0.056151842
Marion Island,PB1,PB1_1C,87,102.6,103.7,103.1,3841.55,16703.16667,70746.25,1.3775,0.0051954,0.121599117,0.297498019,0.012828489,2.107306952,0.012095585,0.008306225,0.005762871,0.01568687,0.002045859,0.154494715,0.069991223,1,0.247231843,0.247231843,0.001687234,0.031236289,0.037205792,0.002850085,0.210599107,0.0041709,0.001685222,0.001510573,0.002197764,0.00169861,0.017774894,0.004495795,0,0.014684839,0.014684839,85.36560999,4.268280499,14.63439001,1.463439001,0.21879694,0.021879694,3317.338124,78.62091353,3202.886124,60.21425913,33421.16392,608.2651833,24341.69856,219.075287,357.7509938,3.649060137,38376.81753,145.8319066,13.00859072,0.018212027,28.65429711,0.383967581,39.09656722,0.367507732,145.9557979,1.649300517,2.80879367,0.053928838,5.159189381,0.080483354,528.0720887,7.92108133,405.9506247,9.012103869,3.763346948,0.085051641,4.727929526,0.107324
Marion Island,PB1,PB1_1C,88,103.9,105,104.4,3891.1,17387.11111,70293.22222,1.427777778,0.00370591,0.086587172,0.241861078,0.008786046,1.712626294,0.012732125,0.007331965,0.005677256,0.016016616,0.001557958,0.14371741,0.071098164,1,0.230948309,0.230948309,0.000823057,0.017136951,0.052000286,0.001723061,0.308995938,0.004865295,0.001467162,0.00298536,0.004190439,0.001673891,0.003864093,0.005703468,0,0.005492985,0.005492986,83.11089897,4.155544949,16.88910103,1.688910103,0.254796532,0.025479653,3354.842272,82.52911988,2975.878148,38.0912403,32805.93815,482.2472908,24549.50975,282.3193622,333.761663,3.33761663,37284.60506,514.5275499,12.74697506,0.214149181,29.91321827,0.771761031,41.1989837,0.477908211,150.0412815,0.735202279,2.882028099,0.069168674,4.813081963,0.090485941,528.8866074,1.322216519,415.553763,5.402198919,4.00347679,0.10529144,4.821991778,0.027003154
South Georgia,POB4,POB_1A,16,31.5,32.9,32.2,-17.69,44267,285528.3333,2.106666667,0.000554043,0.002354785,0.002316007,0.00028738,0.058441954,0.000363949,0.000289045,0.00199003,2.22202E-05,0.000291361,0.000973475,0.013695763,1,0.167566239,0.167566239,0.000345661,0.00068204,0.001319207,9.75534E-05,0.020936529,0.000428335,0.00011454,0.000309862,1.88277E-05,0.000486738,0.000902863,0.001000545,0,0.000666783,0.000666783,86.57066984,4.328533492,13.42933016,1.342933016,0.227620798,0.02276208,2008.828127,62.5916054,3544.338812,606.1221898,8147.851933,90.75336626,1433.304327,16.28919251,55.99665262,0.420128014,5244.470443,27.24487432,1.547300194,0.007500271,5.377096226,0.048082894,19.13155615,0.101062596,25.16989811,0.077839906,2.394824774,0.021513096,10.62932459,0.007552022,68.40901103,1.525239966,25.7005601,1.033289863,29.17530872,0.057445879,1.229997239,0.012913019
South Georgia,POB4,POB_1A,19,36.1,37.4,36.8,-1.785,47201.5,290670,2.37,0.000484399,0.001949302,0.002566349,0.000496116,0.06412619,0.000638272,4.82998E-05,0.001693196,1.135E-05,0.000994506,0.00153915,0.013648842,1,0.170669536,0.170669536,5.95676E-05,0.000452345,0.000205709,0.000306576,0.013227909,0.000652463,5.67889E-05,0.000643208,0,0.000432019,0.000529318,3.11446E-05,0,0.000880247,0.000880247,82.88293446,4.144146723,17.11706554,1.711706554,0.353840775,0.035384077,2231.066565,59.9771842,3651.465906,731.6866913,8012.02176,78.9580102,1715.231415,16.92975969,81.9905042,0.838900435,4933.407235,21.71424332,1.231904717,0.010262711,3.206884305,0.012684849,12.90608826,0.04407562,10.81225849,0.033361483,2.183842448,0.05133278,10.48840983,0.055718217,59.5129419,1.773754751,31.58940291,1.14949967,15.97939879,0.106041706,1.426380876,0.018198067
South Georgia,POB4,POB_1A,21,39.2,40.6,39.9,17.43666667,52613.33333,309983.3333,2.213333333,0.001151662,0.003244999,0.005496535,0.000656187,0.076225181,0.000185947,0.000104273,0.001589201,1.135E-05,0.000769427,0.002962839,0.014213643,1,0.166692421,0.166692421,0.000682803,0.000245438,0.00104111,0.000268628,0.007015076,0.000307845,0.0001665,0.00023812,0,0.000357057,0.001019672,0.000180405,0,0.002282058,0.002282058,80.56500294,4.028250147,19.43499706,1.943499706,0.387821946,0.038782195,1729.067606,54.83609426,5174.632753,853.1197494,9920.866738,107.0417876,3407.847355,14.69738857,166.6758881,0.286439586,9924.075645,33.09076413,2.172669917,0.017679999,3.283013484,0.0085671,14.36589299,0.063158779,14.76699588,0.059434745,2.108195242,0.028593466,13.77189749,0.129930246,122.9882961,3.003480471,38.30388391,1.17314976,9.011207172,0.113395503,1.441766139,0.02403531
South Georgia,POB4,POB_1A,24,43.8,45.1,44.4,249.3233333,57701,317832.6667,2.313333333,0.00141283,0.003813094,0.005499599,0.000631292,0.075345365,0.000213012,0.000378507,0.002073267,1.135E-05,0.000497045,0.000895544,0.014038624,1,0.168713306,0.168713306,0.001063239,0.001480615,0.003675178,0.000497968,0.023724193,0.000354722,0.000158755,9.46274E-05,0,0.000423483,0.000799307,0.000788734,0,0.001898358,0.001898358,76.58466676,3.829233338,23.41533324,2.341533324,0.472476347,0.047247635,2170.917687,68.19357041,7122.822788,1113.55447,10188.18441,113.1202672,3497.062219,47.57087945,169.9904676,2.008391761,9286.226748,52.89163723,1.822061766,0.018143107,4.003302375,0.01303687,17.60350666,0.055916446,12.98468362,0.038736948,2.384540089,0.027573287,5.751736844,0.031056177,130.7410525,3.61161766,74.87357579,2.455824743,12.32866657,0.090157301,1.561973031,0.011050293
South Georgia,POB4,POB_1A,28,49.9,51.2,50.5,569.63,53284,310762.6667,2.223333333,0.000431299,0.002146877,0.001910802,0.000247343,0.04264392,0.000353644,0.000144518,0.001853447,1.135E-05,0.000111444,0.000396722,0.014075473,1,0.165954338,0.165954338,0.000441367,0.000121149,0.000679929,9.30251E-05,0.001479416,0.000299843,0.000163884,0.000194282,0,0.000175113,0.000238334,0.000703805,0,0.00124629,0.00124629,87.59589429,4.379794715,12.40410571,1.240410571,0.244004662,0.024400466,2171.860898,69.99185723,3469.760214,548.5435634,8486.165584,113.5689994,895.9237859,3.712913435,20.82763897,0.033753854,5236.857966,7.904742031,1.744792146,0.016065056,4.960356243,0.04228838,15.80996096,0.131657593,11.42068754,0.030793824,2.849946484,0.059820102,7.570509804,0.155315079,72.8129235,1.847012294,17.18374497,0.569492015,29.57490275,0.314279561,0.888794411,0.004728319
South Georgia,POB4,POB_1E,170,200.2,201.3,200.7,3778.715,56279.5,308607,2.585,0.000147891,0.002108325,0.001368059,0.00028241,0.047495448,0.000317155,0.00029089,0.002018518,1.135E-05,1.0342E-05,0.000308261,0.015157908,1,0.163121003,0.163121003,0.000172552,0.000202362,0.000110951,0.000119077,0.00193961,7.03501E-05,0.000399864,0.000365985,0,0,0.000424095,8.18662E-05,0,0.000581029,0.000581029,90.43033688,4.521516844,9.569663124,0.956966312,0.19553168,0.019553168,1174.207943,27.83118166,2400.357628,469.7919771,8642.477927,44.44094574,801.6977423,5.447919707,36.65682759,0.143526014,4216.267239,32.77760325,2.271954503,0.026351824,5.449026456,0.081194255,21.7488349,0.236147769,13.08869613,0.221798509,1.471227527,0.026968532,7.201458477,0.064793003,74.88881968,1.125564608,61.85187886,3.055895553,25.45986142,0.240470523,1.206578596,0.004531403
South Georgia,POB4,POB_1E,174,205.3,206.4,205.9,3794.655,61768,316590,2.785,9.65524E-05,0.002577331,0.001319712,0.000174779,0.037265096,0.000222318,0.000181111,0.001847898,1.135E-05,1.0342E-05,8.38054E-06,0.013532863,1,0.164974559,0.164974559,5.50295E-05,0.000296908,5.50991E-05,5.55997E-05,0.00026146,0.00030279,0.000244613,2.80928E-05,0,0,0,0.000750625,0,0.001247893,0.001247893,92.65904727,4.632952364,7.340952726,0.734095273,0.11158136,0.011158136,671.203386,21.6162379,1952.523172,218.6404276,8972.566944,34.12967311,425.2372973,0.497018146,16.04081162,0.113906463,4463.205174,10.69801489,2.357841082,0.017253038,5.732386915,0.045233891,16.99716777,0.060197834,22.19696967,0.067312524,1.345030318,0.019990451,4.507072476,0.042549091,72.70995502,1.557929404,15.96434618,0.56108485,24.59674485,0.057426185,0.498424917,0.001616171
South Georgia,POB4,POB_1E,177,209.4,210.5,209.9,3808.206667,59408.66667,313049.3333,2.496666667,0.000216804,0.001915283,0.001093063,0.000360426,0.046623613,0.000399327,0.00016041,0.001598886,1.135E-05,5.70321E-05,8.38054E-06,0.014003703,1,0.162175866,0.162175866,8.92893E-05,0.000331588,0.000117225,7.87175E-05,0.0073886,0.000375184,0.000146986,0.000660767,0,8.08697E-05,0,0.000280514,0,0.000566302,0.000566302,91.19679578,4.559839789,8.803204222,0.880320422,0.184025974,0.018402597,966.3699976,20.32549599,1898.735746,293.3554931,8491.223715,50.45533399,479.5621493,2.570425078,18.24332469,0.019603571,3877.868341,26.08294331,2.288764835,0.008064611,5.73476091,0.060947191,15.82014281,0.080391758,207.3506979,1.608385462,1.34312097,0.020569108,4.923991974,0.042179663,67.97188086,1.69098108,17.51428395,0.596695235,16.06999202,0.145313495,0.615251165,0.00252605
South Georgia,POB4,POB_1E,183,217.6,218.5,218.1,3834.505,59044,317910,2.3,0.000482441,0.001511803,0.001049129,0.000276339,0.039712233,0.000162334,0.000448951,0.001825255,1.135E-05,0.000474891,8.38054E-06,0.014536096,1,0.166168051,0.166168051,0.000468532,4.56369E-05,0.000103025,0.000106007,0.003436259,0.000217961,0.000138104,4.13893E-05,0,0.000183376,0,0.001389553,0,0.001057753,0.001057753,93.17786444,4.658893222,6.822135563,0.682213556,0.106073404,0.01060734,830.0212998,22.185493,2695.909694,365.6885155,9941.343133,67.8628497,529.7623669,7.137702191,32.86168706,0.264664564,4178.753143,39.54682775,1.831540327,0.004141929,4.562006327,0.01793847,11.60136026,0.043405677,57.54928203,0.147104951,1.317793379,0.019651115,7.110169989,0.061757612,70.86899848,1.037513405,22.20522155,0.796323366,115.411572,0.355868611,0.641280303,0.004974302
South Georgia,POB4,POB_1F,196,225.1,226.2,225.7,3857.985,60935.5,318950.5,2.57,0.000130968,0.001269798,0.000668136,9.06754E-05,0.031059301,0.000253516,0.000426411,0.001726429,1.135E-05,1.0342E-05,8.38054E-06,0.014048447,1,0.166809489,0.166809489,0.000104923,0.00016695,0.000113273,7.08817E-05,0.000302045,0.000346911,0.000102402,9.00798E-05,0,0,0,0.001170534,0,0.001920068,0.001920068,91.46775887,4.573387944,8.532241127,0.853224113,0.159526515,0.015952652,332.5460231,9.544861073,1636.161804,330.2882839,8036.188927,71.09665906,239.9609433,1.838223974,13.73734444,0.177944148,3149.824249,10.20555269,1.671684594,0.012563671,2.913948883,0.024228913,9.523847911,0.044199036,35.48721301,0.197163042,0.884469773,0.011338154,1.954388234,0.03161487,60.2839156,1.59581613,6.231949264,0.630685992,48.65092158,0.270511984,0.284786898,0.002578236
South Georgia,POB4,POB_1F,202,232.5,233.6,233,3880.55,59481.33333,318309.3333,2.546666667,8.3252E-05,0.001403645,0.000589894,0.000187084,0.028570424,0.000323547,0.000288748,0.002058818,1.135E-05,5.65698E-05,6.62205E-05,0.013714266,1,0.164132513,0.164132513,2.6653E-05,8.55716E-05,0.000184697,0.000155425,0.002172137,0.000136257,8.90172E-05,0.000189388,0,8.00688E-05,0.000100182,0.00111284,0,0.000610012,0.000610012,92.54821457,4.627410728,7.451785434,0.745178543,0.12286014,0.012286014,578.8355274,17.08665057,2275.428244,335.7237129,9021.726802,87.07837543,404.7141991,1.946380242,23.62240835,0.300946853,4389.785606,53.91268519,1.860401504,0.008647389,3.683960219,0.016726932,13.80788066,0.118811064,42.23221979,0.200230784,0.954620511,0.010520703,5.415923636,0.05655589,67.43528434,1.624750722,13.29588723,0.500118861,72.78166024,0.353590613,0.422268804,0.001741391
South Georgia,POB4,POB_1F,208,240,241.2,240.6,3906.24,62434.66667,320157.6667,2.416666667,0.000145202,0.001389918,0.000341102,8.68163E-05,0.0267123,0.000123963,0.000208928,0.001671107,1.135E-05,1.0342E-05,8.38054E-06,0.014296403,1,0.164664257,0.164664257,3.35431E-05,0.000353899,0.000140283,9.17044E-05,0.001696184,0.000170223,0.000205291,0.000451368,0,0,0,0.00055876,0,0.001053146,0.001053146,94.84422598,4.742211299,5.155774016,0.515577402,0.082653186,0.008265319,887.8556839,18.59079547,2277.679057,409.3428005,10544.59845,185.3980177,635.2336126,11.43720276,24.65931035,0.432931421,5231.685567,38.91101832,2.802748414,0.028989916,5.391831445,0.055316285,14.92214734,0.091409847,46.48458085,0.433257479,1.363549419,0.014129066,4.959223953,0.106128167,82.83945348,1.83486614,20.32915458,0.469652725,90.03156615,0.924335535,0.741534111,0.002353096
South Georgia,POB4,POB_1F,214,247.5,248.6,248.1,3964.74,59137,314336.6667,2.483333333,0.000108774,0.000745861,0.000189475,3.76552E-05,0.017255307,0.000393818,0.000220086,0.00158151,1.135E-05,1.0342E-05,8.38054E-06,0.014129317,1,0.165063497,0.165063497,3.58345E-05,8.18831E-05,4.21103E-05,3.79448E-05,0.001414748,9.4157E-05,0.000207387,0.00035917,0,0,0,0.000232478,0,0.000254395,0.000254395,94.34611577,4.717305788,5.653884233,0.565388423,0.106683317,0.010668332,464.6930334,12.47778153,2042.795722,337.5356297,8968.649431,53.72699921,459.637987,4.080039089,13.50241736,0.076947181,3241.653667,18.75671053,1.926502972,0.015298528,4.02395169,0.040652938,10.17779359,0.076637077,23.71024737,0.207637432,0.862529439,0.005120218,1.945082871,0.016322407,55.84615278,1.731725308,6.052702857,0.214294128,44.76418348,0.152521811,0.318385384,0.001225597
