Location,Site,Section,Sample_ID,field_min_depth,field_max_depth,field_depth_mid,strat_min_depth,strat_max_depth,strat_depth_mid,depth,SH20_min_age_95CI,SH20_max_age_95CI,SH20_median_age,SH20_mean_age,accrate_cmyr-1,kcps,cps,MSE,K,K_sd,Ca,Ca_sd,Ti,Ti_sd,Mn,Mn_sd,Fe,Fe_sd,Co,Co_sd,Ni,Ni_sd,Cu,Cu_sd,Zn,Zn_sd,Rb,Rb_sd,Sr,Sr_sd,Zr,Zr_sd,Mo_inc,Mo_coh,coh_inc,Mo_inc_sd,Mo_coh_sd,coh_inc_sd,K_ICP,K_ICP_sd,Ca_ICP,Ca_ICP_sd,Ti_ICP,Ti_ICP_sd,Mn_ICP,Mn_ICP_sd,Fe_ICP,Fe_ICP_sd,Co_ICP,Co_ICP_sd,Ni_ICP,Ni_ICP_sd,Cu_ICP,Cu_ICP_sd,Zn_ICP,Zn_ICP_sd,Rb_ICP,Rb_ICP_sd,Sr_ICP,Sr_ICP_sd,Zr_ICP,Zr_ICP_sd,dry_mass_pc,dry_mass_err
Kerguelen,KER3,CAT2-S3-1A,6,7.9,9.1,8.5,7.9,9.1,8.5,8.5,-56.04,390.9,68.66,92.39,0.06355,22243.61538,53274.69231,1.313846154,19.46153846,1.946153846,94.46153846,9.446153846,47.30769231,4.730769231,31.84615385,3.184615385,1533.307692,153.3307692,43.61538462,4.361538462,220.5384615,22.05384615,130.7692308,13.07692308,1.461538462,0.146153846,59.23076923,5.923076923,81.07692308,8.107692308,986.6153846,98.66153846,41542.69231,6149.153846,0.148017348,494.3651459,125.2908923,0.002253382,2433.469353,438.0244835,8525.391032,1108.300834,1493.72135,209.120989,73.97054275,8.87646513,7043.906744,1267.903214,2.360731307,0.165251191,7.989049521,4.314086741,8.840919501,1.23772873,33.9867472,3.058807248,6.303556106,1.008568977,77.55523489,1.551104698,51.12144032,2.556072016,13.4102451,1.34102451
Kerguelen,KER3,CAT2-S3-1A,9,12.3,13.5,12.9,12.3,13.5,12.9,12.9,-26.09,492.55,138.96,161.63,0.07023,22313.84615,53827.84615,1.332307692,13.23076923,1.323076923,83.76923077,8.376923077,35.76923077,3.576923077,26,2.6,1979.769231,197.9769231,48.15384615,4.815384615,224.7692308,22.47692308,115.0769231,11.50769231,0.181818182,0.018181818,43.69230769,4.369230769,72.69230769,7.269230769,935.0769231,93.50769231,41663.69231,6181.923077,0.148379162,756.8350089,178.8511772,0.003437259,1807.885973,325.4194751,7727.272205,1004.545387,1028.300333,143.9620466,53.9884387,6.478612644,5806.724977,1045.210496,2.063027935,0.144411955,6.820390916,3.683011095,7.875132613,1.102518566,22.83873715,2.055486344,3.688021304,0.590083409,68.05571381,1.361114276,28.2096257,1.410481285,12.34589333,1.234589333
Kerguelen,KER3,CAT2-S3-1A,13,18.1,19.3,18.7,18.1,19.3,18.7,18.7,-0.26,574.22,231,244.21,0.06478,22491.46154,54693.84615,1.41,13.15384615,1.315384615,65.15384615,6.515384615,42.15384615,4.215384615,27.15384615,2.715384615,2056.692308,205.6692308,44.07692308,4.407692308,203.2307692,20.32307692,82.92307692,8.292307692,0.181818182,0.018181818,47.61538462,4.761538462,48.61538462,4.861538462,973.3846154,97.33846154,42155.07692,6218.769231,0.147539399,573.9132428,133.3473871,0.003451937,2390.397694,430.2715849,8370.564722,1088.173414,1383.034771,193.6248679,65.55518428,7.866622114,5950.241077,1071.043394,2.117141394,0.148199898,6.393762065,3.452631515,6.48426444,0.907797022,21.31018792,1.917916913,6.207609895,0.993217583,78.5344764,1.570689528,45.24542121,2.262271061,13.79694563,1.379694563
Kerguelen,KER3,CAT2-S3-1A,15,21,22.1,21.6,21,22.1,21.6,21.6,37.37,605.67,275.2,288.98,0.06093,22178.83333,54848.75,1.3525,13,1.3,70.08333333,7.008333333,35.83333333,3.583333333,25.16666667,2.516666667,2116.75,211.675,36.25,3.625,198.1666667,19.81666667,75.16666667,7.516666667,0.833333333,0.083333333,32.25,3.225,84.75,8.475,946.75,94.675,41939.58333,6185.75,0.147500188,544.2418343,152.0216043,0.003483993,2551.414712,459.2546482,8528.540345,1108.710245,1475.406854,206.5569596,59.93308415,7.191970098,6187.963748,1113.833475,2.279411544,0.159558808,7.850724687,4.239391331,6.918225269,0.968551538,19.50535782,1.755482204,5.547019557,0.887523129,79.19188077,1.583837615,39.22303086,1.961151543,13.10608249,1.310608249
Kerguelen,KER3,CAT2-S3-1A,20,28.2,29.4,28.8,28.2,29.4,28.8,28.8,107.12,687.44,408.74,407.14,0.05932,22745.53846,55251.15385,1.305384615,9.384615385,0.938461539,94.07692308,9.407692308,44.53846154,4.453846154,24.46153846,2.446153846,2376.461538,237.6461538,56.84615385,5.684615385,199.1538462,19.91538462,122.0769231,12.20769231,0.181818182,0.018181818,20.07692308,2.007692308,84.15384615,8.415384615,991.1538462,99.11538462,41845.07692,6153.769231,0.147061793,246.3873852,129.3909798,0.00302662,1463.774697,263.4794455,7489.032735,973.5742556,937.5899962,131.2625995,37.80142795,4.536171354,5072.990401,913.1382722,1.778968575,0.1245278,8.567301171,4.626342632,6.433648096,0.900710733,14.3729798,1.293568182,2.92778834,0.468446134,72.04904865,1.440980973,42.85323212,2.142661606,14.61049746,1.461049746
Kerguelen,KER3,CAT2-S3-1A,21,29.6,30.7,30.2,29.6,30.7,30.2,30.2,123.64,712.06,433.15,430.74,0.05111,22410.91667,54173.41667,1.308333333,8.083333333,0.808333333,74.83333333,7.483333333,47.66666667,4.766666667,25.25,2.525,2253.916667,225.3916667,62.5,6.25,206.6666667,20.66666667,103,10.3,0.833333333,0.083333333,45.08333333,4.508333333,61,6.1,978.3333333,97.83333333,41017.16667,6018.5,0.146726372,470.5736989,161.6800994,0.003331754,1742.201387,313.5962497,7060.636584,917.8827559,1221.194979,170.9672971,47.42694669,5.691233603,5217.251998,939.1053596,1.649765973,0.115483618,8.139809229,4.395496984,5.73865376,0.803411526,13.07843571,1.177059214,4.597352978,0.735576476,63.78046606,1.275609321,54.84725556,2.742362778,15.61380337,1.561380337
Kerguelen,KER3,CAT2-S3-1A,22,31,32.1,31.6,31,32.1,31.6,31.6,179.53,724.22,459.3,458.13,0.05113,21431.16667,52867.91667,1.346666667,26.41666667,2.641666667,92.66666667,9.266666667,115.6666667,11.56666667,43.5,4.35,3442.5,344.25,40.33333333,4.033333333,189.5833333,18.95833333,105,10.5,0.181818182,0.018181818,70,7,162.3333333,16.23333333,1033.416667,103.3416667,38993.33333,5853,0.150084063,546.2294445,202.4392165,0.004085979,4461.087959,802.9958326,7896.234296,1026.510458,2205.724776,308.8014686,119.7043062,14.36451674,6488.988438,1168.017919,1.71561783,0.120093248,8.098447371,4.37316158,6.068782697,0.849629578,25.41388525,2.287249673,17.22708873,2.756334197,67.625654,1.35251308,113.2387274,5.66193637,18.93835055,1.893835055
Kerguelen,KER3,CAT2-S3-1A,27,38.2,39.3,38.7,38.2,39.3,38.7,38.7,317.48,813.87,616.84,596.99,0.05058,22003.58333,55134,1.405,110.9166667,11.09166667,209.0833333,20.90833333,300.25,30.025,98.58333333,9.858333333,5658.583333,565.8583333,39.75,3.975,198.3333333,19.83333333,93.66666667,9.366666667,7.416666667,0.741666667,109.5833333,10.95833333,219.4166667,21.94166667,1118.666667,111.8666667,38935.66667,5856.166667,0.150540635,1591.5309,156.1548377,0.004662891,3566.70755,642.007359,7653.796312,994.9935206,2003.194081,280.4471713,86.51921621,10.38230595,5349.432635,962.8978743,1.391814484,0.097427014,7.449716815,4.02284708,7.047681054,0.986675348,20.72720657,1.865448591,12.64697374,2.023515798,68.96032566,1.379206513,116.3395336,5.81697668,19.02491136,1.902491136
Kerguelen,KER3,CAT2-S3-1A,28,39.5,40.7,40.1,39.5,40.7,40.1,40.1,337.11,847.63,648.54,624.67,0.04433,21501.84615,54318.69231,1.364615385,116.5384615,11.65384615,208,20.8,338.7692308,33.87692308,103.3076923,10.33076923,6021.153846,602.1153846,53.69230769,5.369230769,197.0769231,19.70769231,84.53846154,8.453846154,10.46153846,1.046153846,109.3846154,10.93846154,267.0769231,26.70769231,1132.769231,113.2769231,37608.07692,5983.769231,0.159710844,3335.587866,286.7650472,0.008069577,8937.293284,1608.712791,9775.180899,1270.773517,3299.904326,461.9866056,206.5622145,24.78746574,8197.149421,1475.486896,1.707642336,0.119534964,6.49364719,3.506569483,6.508755339,0.911225747,39.26943077,3.534248769,30.0068369,4.801093904,79.88473282,1.597694656,158.7616528,7.93808264,25.06461337,2.506461337
Kerguelen,KER3,CAT2-S3-1A,32,45.1,47,46.1,45.1,47,46.1,46.1,660.27,879.79,750.35,760.02,0.04431,22434,54874.75,1.336,37.15,3.715,132.65,13.265,221.05,22.105,55.1,5.51,3856.15,385.615,94.75,9.475,226.15,22.615,110.35,11.035,0.6,0.06,47.8,4.78,189.45,18.945,1102.9,110.29,40482,6210.3,0.153425936,827.0512617,173.6981956,0.003743359,4770.599596,858.7079273,10152.65951,1319.845736,3690.444085,516.6621719,115.6050883,13.8726106,6337.843662,1140.811859,2.217760046,0.155243203,10.51108713,5.67598705,9.587253172,1.342215444,27.51857011,2.47667131,14.07224116,2.251558586,95.06307262,1.901261452,117.9588143,5.897940715,22.31134245,2.231134245
Kerguelen,KER3,CAT2-S3-1B,38,46.4,47.6,47,46.4,47.6,47,47.0,694.13,888.01,765.33,780.33,0.03840,22132.07692,54216.69231,1.357692308,45.84615385,4.584615385,150.0769231,15.00769231,258.1538462,25.81538462,61.15384615,6.115384615,4195.230769,419.5230769,80.23076923,8.023076923,220.0769231,22.00769231,92.46153846,9.246153846,0.923076923,0.092307692,67.30769231,6.730769231,214.8461538,21.48461538,1110.769231,111.0769231,39486.23077,6091.692308,0.154355481,1086.720154,140.4963728,0.004671109,3732.955372,671.931967,8677.270529,1128.045169,2737.714004,383.2799606,87.44930657,10.49391679,4793.106432,862.7591578,1.678496422,0.11749475,9.854731646,5.321555089,10.40875416,1.457225582,22.31535337,2.008381803,12.29867694,1.96778831,80.95231282,1.619046256,111.6058313,5.580291565,18.0088382,1.80088382
Kerguelen,KER3,CAT2-S3-1B,42,51.6,52.7,52.2,51.6,52.7,52.2,52.2,787.29,1070.32,911.17,915.74,0.03248,21397.16667,52463.33333,1.356666667,47.91666667,4.791666667,174.9166667,17.49166667,270.25,27.025,69.75,6.975,3994.166667,399.4166667,74.75,7.475,202.6666667,20.26666667,98.91666667,9.891666667,0.916666667,0.091666667,108.75,10.875,314.4166667,31.44166667,1049.666667,104.9666667,38108.83333,5952.666667,0.156329378,1414.433573,163.4121022,0.005310872,3515.939224,632.8690603,9459.400389,1229.722051,2833.675864,396.714621,86.14961589,10.33795391,5197.712813,935.5883063,1.967605598,0.137732392,11.56429275,6.244718085,9.373035718,1.312225001,20.69108587,1.862197728,10.32724622,1.652359395,86.09850052,1.72197001,96.16087645,4.808043823,19.1959703,1.91959703
Kerguelen,KER3,CAT2-S3-1B,45,55.3,56.5,55.9,55.3,56.5,55.9,55.9,817.38,1321.27,1012.14,1029.66,0.03248,16595.23077,45664.38462,1.433076923,139.8461538,13.98461538,502,50.2,820.2307692,82.02307692,158.5384615,15.85384615,10666.53846,1066.653846,85.84615385,8.584615385,185.6923077,18.56923077,105.8461538,10.58461538,19,1.9,165.8461538,16.58461538,1254,125.4,855.7692308,85.57692308,24373.69231,4755.307692,0.196528091,3171.573988,419.6098157,0.016702691,13911.44149,2504.059468,17303.92837,2249.510688,7876.665965,1102.733235,212.8364779,25.54037735,12610.90951,2269.963712,5.218331686,0.365283218,13.36916814,7.219350796,13.06431875,1.829004625,41.60383738,3.744345364,15.69566935,2.511307096,150.3131973,3.006263946,102.9146045,5.145730225,29.96977482,2.996977482
Kerguelen,KER3,CAT2-S3-1B,47,58.1,59.3,58.7,58.1,59.3,58.7,58.7,833.53,1532.71,1079.25,1115.88,0.03102,24017.23077,56447.46154,1.308461538,9.153846154,0.915384615,156.2307692,15.62307692,80.23076923,8.023076923,31.15384615,3.115384615,1483.384615,148.3384615,38.15384615,3.815384615,228.0769231,22.80769231,142.8461538,14.28461538,0.181818182,0.018181818,27.46153846,2.746153846,58.23076923,5.823076923,1061.461538,106.1461538,44530.84615,6783.230769,0.152334579,501.475464,97.57659713,0.002125656,1680.089191,302.4160544,9172.659013,1192.445672,1708.112446,239.1357424,45.25246798,5.430296158,3682.282642,662.8108756,1.796711679,0.125769818,13.47816025,7.278206535,10.09827176,1.413758046,31.83349681,2.865014713,3.465695798,0.554511328,90.88637985,1.817727597,53.04194313,2.652097157,14.71602085,1.471602085
Kerguelen,KER3,CAT2-S3-1B,52,64.6,65.7,65.1,64.6,65.7,65.1,65.1,967.85,1759.56,1301.87,1322.21,0.03066,23295.83333,55432.33333,1.344166667,10.66666667,1.066666667,119.3333333,11.93333333,52,5.2,31.58333333,3.158333333,1255.583333,125.5583333,44.83333333,4.483333333,253.3333333,25.33333333,91.58333333,9.158333333,1.416666667,0.141666667,15,1.5,87.66666667,8.766666667,1020.25,102.025,43549.16667,6502.25,0.149286388,707.7605955,231.2378252,0.003854316,1510.227592,271.8409666,9132.722834,1187.253968,895.5841879,125.3817863,44.65236078,5.358283294,2906.84201,523.2315618,1.674316698,0.117202169,16.45315411,8.884703219,4.106794771,0.574951268,44.45209818,4.000688836,3.393843761,0.543015002,100.2782265,2.00556453,54.90010413,2.745005207,13.88321811,1.388321811
Kerguelen,KER3,CAT2-S3-1B,55,68.3,69.4,68.9,68.3,69.4,68.9,68.9,1035.75,1878.83,1447.06,1446.13,0.03032,22198.66667,55549.16667,1.315,70.41666667,7.041666667,118.5833333,11.85833333,77.33333333,7.733333333,86,8.6,4226.833333,422.6833333,80.83333333,8.083333333,216.5,21.65,112.0833333,11.20833333,15.41666667,1.541666667,139.8333333,13.98333333,79.08333333,7.908333333,1359.75,135.975,40367.25,6222,0.154840937,3288.378852,195.2425065,0.009815744,33527.2042,6034.896756,8158.141307,1060.55837,1828.049201,255.9268881,522.6884223,62.72261068,17287.12417,3111.682351,2.172456549,0.152071958,6.591575629,3.55945084,4.231129546,0.592358136,108.0616059,9.725544531,83.78057199,13.40489152,25.74171216,0.514834243,365.03667,18.2518335,26.92078395,2.692078395
Kerguelen,KER3,CAT2-S3-1B,56,69.5,70.7,70.1,69.5,70.7,70.1,70.1,1062.05,1922,1485.23,1485.71,0.02695,23282.23077,56379.30769,1.284615385,7.923076923,0.792307692,99,9.9,31.61538462,3.161538462,38.69230769,3.869230769,2242.692308,224.2692308,72.92307692,7.292307692,236.0769231,23.60769231,104.9230769,10.49230769,3.769230769,0.376923077,45.23076923,4.523076923,92.69230769,9.269230769,1101.153846,110.1153846,43208.46154,6354.846154,0.14707253,465.3182809,135.818412,0.002614932,1775.555422,319.599976,9008.025253,1171.043283,927.5947566,129.8632659,41.27915274,4.953498329,5699.532307,1025.915815,9.289874448,0.650291211,29.04148441,15.68240158,5.702281494,0.798319409,74.84515086,6.736063577,3.510079214,0.561612674,89.95098118,1.799019624,128.8325087,6.441625435,13.15041361,1.315041361
Kerguelen,KER3,CAT2-S3-1B,62,77.2,78.2,77.7,77.2,78.2,77.7,77.7,1367.45,2109.83,1795.02,1767.72,0.02464,22610.54545,53901.36364,1.286363636,8.727272727,0.872727273,136.5454545,13.65454545,48.27272727,4.827272727,31.27272727,3.127272727,1101.545455,110.1545455,49.45454545,4.945454545,211.1818182,21.11818182,125.3636364,12.53636364,0.181818182,0.018181818,29.45454545,2.945454545,131.3636364,13.13636364,955.1818182,95.51818182,42425.72727,6407.909091,0.151061059,1280.208115,202.2416646,0.003106547,1616.540504,290.9772907,9066.503042,1178.645395,1011.744965,141.6442951,33.03452813,3.964143376,8290.436014,1492.278483,6.308413318,0.441588932,8.399597711,4.535782764,3.550825248,0.497115535,18.47659493,1.662893544,2.572375363,0.411580058,90.16944152,1.80338883,25.49660435,1.274830218,14.68590832,1.468590832
Kerguelen,KER3,CAT2-S3-1B,65,80.8,81.9,81.4,80.8,81.9,81.4,81.4,1579.1,2222.07,1938.46,1917.89,0.02159,23337,55047.25,1.4025,11.08333333,1.108333333,137.4166667,13.74166667,29.33333333,2.933333333,12.83333333,1.283333333,1135.583333,113.5583333,69.16666667,6.916666667,227.5833333,22.75833333,116.1666667,11.61666667,0.181818182,0.018181818,8.583333333,0.858333333,45.5,4.55,1067.5,106.75,43874.58333,6320.333333,0.144091434,822.7654541,159.5677874,0.004194013,1287.60712,231.7692816,10908.71895,1418.133464,577.1550241,80.80170337,32.69465354,3.923358425,4160.753842,748.9356916,4.559558768,0.319169114,7.195932222,3.8858034,4.361117146,0.6105564,13.02478337,1.172230503,1.737402116,0.277984339,123.0745887,2.461491774,23.82046817,1.191023409,5.7020243,0.57020243
Kerguelen,KER3,CAT2-S3-1B,68,84.5,85.6,85.1,84.5,85.6,85.1,85.1,1956.14,2273.78,2067.28,2089.24,0.02159,23430.83333,55713.66667,1.3025,13.41666667,1.341666667,183,18.3,81.91666667,8.191666667,28.08333333,2.808333333,1494.083333,149.4083333,79.75,7.975,225.4166667,22.54166667,127.0833333,12.70833333,0.181818182,0.018181818,36.33333333,3.633333333,215.1666667,21.51666667,1067.25,106.725,43386.58333,6448.833333,0.148645353,806.8675072,154.0612826,0.002805371,1236.883197,222.6389755,9373.127177,1218.506533,952.6036137,133.3645059,32.37937778,3.885525334,2308.505037,415.5309067,1.84420973,0.129094681,5.8254102,3.145721508,3.650559565,0.511078339,8.90748345,0.801673511,2.185976834,0.349756293,105.1299282,2.102598564,27.19994924,1.359997462,15.19207832,1.519207832
Kerguelen,KER3,CAT2-S3-1C,78,89.2,90.2,89.7,89.2,90.2,89.7,89.7,2086.1,2678.25,2278.3,2302.26,0.00841,23606.90909,56772.27273,1.369090909,22.18181818,2.218181818,210.0909091,21.00909091,125.5454545,12.55454545,47.27272727,4.727272727,2664.818182,266.4818182,60.90909091,6.090909091,235.5454545,23.55454545,100.2727273,10.02727273,1.181818182,0.118181818,43.90909091,4.390909091,267.2727273,26.72727273,955.7272727,95.57272727,43350.63636,6477,0.149408723,352.6259414,96.45206063,0.00179068,1349.077299,242.8339138,9886.937315,1285.301851,1037.181165,145.2053631,34.06839062,4.088206874,2944.227671,529.9609808,3.39219619,0.237453733,6.099251399,3.293595755,5.365034951,0.751104893,9.240124767,0.831611229,2.353416213,0.376546594,111.2389984,2.224779968,28.03668733,1.401834367,14.54897049,1.454897049
Kerguelen,KER3,CAT2-S3-1C,83,95.7,96.8,96.2,95.7,96.8,96.2,96.2,2314.71,4051.97,2967.63,3075.09,0.00817,24161.16667,57379.91667,1.331666667,10.66666667,1.066666667,152.25,15.225,79.33333333,7.933333333,20.08333333,2.008333333,1765.666667,176.5666667,75.5,7.55,231.1666667,23.11666667,92.41666667,9.241666667,1.416666667,0.141666667,36.25,3.625,201.5833333,20.15833333,987,98.7,44643.41667,6662.5,0.149243395,393.6065082,164.9878783,0.003707613,1255.647618,226.0165712,10946.62033,1423.060643,583.3137913,81.66393078,32.56708798,3.908050558,5323.150885,958.1671593,4.562528403,0.319376988,8.079913573,4.363153329,5.664348023,0.793008723,15.43833055,1.38944975,1.352744031,0.216439045,133.8523408,2.677046816,21.02405945,1.051202973,11.93101203,1.193101203
Kerguelen,KER3,CAT2-S3-1C,85,98.3,99.3,98.8,98.3,99.3,98.8,98.8,2364.39,4670.34,3241.21,3393.35,0.01017,23974.90909,56141,1.311818182,5.727272727,0.572727273,165.6363636,16.56363636,79.63636364,7.963636364,26.72727273,2.672727273,1471.090909,147.1090909,54.18181818,5.418181818,230.3636364,23.03636364,99.54545455,9.954545455,0.363636364,0.036363636,21,2.1,169.3636364,16.93636364,997.6363636,99.76363636,44076.63636,6605,0.149864645,326.5052137,165.7341244,0.004107482,1448.382036,260.7087665,11092.71634,1442.053124,1077.5868,150.862152,38.34074029,4.600888835,8013.424384,1442.416389,3.856589078,0.269961235,7.426131353,4.010110931,5.281383866,0.739393741,12.52057742,1.126851968,2.218682082,0.354989133,134.8474469,2.696948938,27.13714506,1.356857253,12.40622005,1.240622005
Kerguelen,KER3,CAT2-S3-1C,89,103.5,104.7,104.1,103.5,104.7,104.1,104.1,2479.22,5181.63,3872.17,3914.27,0.01096,23488.76923,57193.53846,1.295384615,12.30769231,1.230769231,153.3846154,15.33846154,74.30769231,7.430769231,37.15384615,3.715384615,3526.230769,352.6230769,123.6153846,12.36153846,220.4615385,22.04615385,94.69230769,9.469230769,2.230769231,0.223076923,37.38461538,3.738461538,151.7692308,15.17692308,964.9230769,96.49230769,43168,6521.307692,0.151085723,689.070872,131.4061037,0.003033895,1497.257302,269.5063144,10339.94536,1344.192897,788.19654,110.3475156,34.08187302,4.089824762,6526.147644,1174.706576,3.291192016,0.230383441,6.698435927,3.617155401,6.171535738,0.864015003,319.6209724,28.76588752,2.192335728,0.350773716,116.7067894,2.334135788,25.82706213,1.291353107,11.60857847,1.160857847
Kerguelen,KER3,CAT2-S3-1C,91,106.1,107.2,106.7,106.1,107.2,106.7,106.7,2537.29,5372.6,4172.95,4151.46,0.01231,24314.41667,59259.91667,1.325833333,45.66666667,4.566666667,240.9166667,24.09166667,229.5833333,22.95833333,43.58333333,4.358333333,3079,307.9,83.16666667,8.316666667,228.5833333,22.85833333,113.3333333,11.33333333,4.25,0.425,21.25,2.125,236.75,23.675,1065.083333,106.5083333,44531,6737.416667,0.151307792,374.8007956,108.8280197,0.002800501,1476.40484,265.7528712,9977.828112,1297.117655,1181.094722,165.3532611,43.07396664,5.168875997,2614.362638,470.5852748,1.312310319,0.091861722,6.116139247,3.302715193,5.342532785,0.74795459,10.57375526,0.951637973,3.100416737,0.496066678,116.4661719,2.329323438,29.63852974,1.481926487,14.63049159,1.463049159
Kerguelen,KER3,CAT2-S3-1C,96,112.8,113.9,113.3,112.8,113.9,113.3,113.3,3138.31,5759.97,4745.81,4687.81,0.01402,23448.08333,57685,1.2825,45.66666667,4.566666667,262.0833333,26.20833333,225,22.5,60.91666667,6.091666667,3184.583333,318.4583333,83.33333333,8.333333333,221.9166667,22.19166667,113.8333333,11.38333333,0.181818182,0.018181818,32.25,3.225,264.0833333,26.40833333,1021.166667,102.1166667,43069.66667,6516.666667,0.151296956,471.0078813,145.725354,0.002436576,1832.481065,329.8465917,10347.70994,1345.202292,1033.481684,144.6874358,44.78488634,5.374186361,1688.980811,304.016546,0.758966661,0.053127666,3.994200434,2.156868234,4.933715765,0.690720207,12.60844943,1.134760449,3.23903741,0.518245986,111.5989159,2.231978318,39.55317102,1.977658551,16.49151474,1.649151474
