"Location","Site","Section","sample","min_depth","max_depth","depth","SH20_age","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_coh","coh_inc","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Co_sd","Ni_sd","Cu_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_coh_sd","coh_inc_sd","K_ICP","K_ICP_sd","Ca_ICP","Ca_ICP_sd","Ti_ICP","Ti_ICP_sd","Mn_ICP","Mn_ICP_sd","Fe_ICP","Fe_ICP_sd","Co_ICP","Co_ICP_sd","Ni_ICP","Ni_ICP_sd","Cu_ICP","Cu_ICP_sd","Zn_ICP","Zn_ICP_sd","Rb_ICP","Rb_ICP_sd","Sr_ICP","Sr_ICP_sd","Zr_ICP","dry_mass_pc","K_ICP_sd_FDV2023","Ca_ICP_sd_FDV2023","Ti_ICP_sd_FDV2023","Mn_ICP_sd_FDV2023","Fe_ICP_sd_FDV2023","Co_ICP_sd_FDV2023","Ni_ICP_sd_FDV2023","Cu_ICP_sd_FDV2023","Zn_ICP_sd_FDV2023","Rb_ICP_sd_FDV2023","Sr_ICP_sd_FDV2023","Zr_ICP_sd","dry_mass_err"
"South Georgia","POB4","POB_1A",28,49.9,51.2,50.5,569.63,53284,310762.6667,2.223333333,-7.748708643,-6.143741014,-6.260232376,-8.304732699,-3.154870581,-7.947220421,-8.84210498,-6.29070836,-11.38629137,-9.10198986,-7.832273631,-4.263321493,-1.796042602,0.165954338,-7.725634602,-9.018489957,-7.293522764,-9.28264107,-6.516108033,-8.112252809,-8.716352925,-8.546201826,-11.88715831,-8.6500765,-8.341837668,-7.259009479,-6.687584167,0.00124629,8.151840768,1.46733133824,9.046192538,1.17600502994,6.797855349,0.95169974886,3.036280901,0.36435370812,8.563476973,1.54142585514,0.556635435,0.03896448045,1.601477561,0.86479788294,2.760640182,0.38648962548,2.435426407,0.21918837663,2.02426041,0.3238816656,4.28789346,0.0857578692,2.843963877,12.40410571,6.307266699,4.732410576,1.311816861,-3.388660676,2.067462836,-4.131108801,-3.163242935,-2.027550719,-3.480441129,-1.862299458,0.613569357,-0.563010517,1.240410571
"South Georgia","POB4","POB_1E",170,200.2,201.3,200.7,3778.715,56279.5,308607,2.585,-8.819036357,-6.161861503,-6.59436254,-8.172150242,-3.047121409,-8.056120887,-8.142563863,-6.205391494,-11.38629137,-11.47929422,-8.084563936,-4.189232905,-1.813263002,0.163121003,-8.66481387,-8.50545005,-9.106423861,-9.035743128,-6.245268207,-9.562026244,-7.824386516,-7.912918843,-11.88715831,-10.12577124,-7.765553262,-9.410424716,-7.450710003,0.000581029,7.783373017,1.40100714306,9.064444618,1.17837780034,6.686731657,0.93614243198,3.601599703,0.43219196436,8.346705475,1.5024069855,0.820640476,0.05744483332,1.695436961,0.91553595894,3.079560188,0.43113842632,2.571748967,0.23145740703,1.974283572,0.31588537152,4.316004609,0.08632009218,4.124742476,9.569663124,6.152289995,3.794161246,1.695233831,-1.941238978,3.489745454,-3.636217784,-2.510910786,-1.44329753,-1.505985926,-2.73655766,0.118284784,1.117072693,0.956966312
"South Georgia","POB4","POB_1E",174,205.3,206.4,205.9,3794.655,61768,316590,2.785,-9.245424836,-5.961001012,-6.630341502,-8.651988072,-3.289698163,-8.411403334,-8.61639905,-6.293706622,-11.38629137,-11.47929422,-11.68959776,-4.302634225,-1.801964007,0.164974559,-9.80764195,-8.122089057,-9.80637708,-9.797332329,-8.249227688,-8.102471946,-8.31583478,-10.47999556,-11.88715831,-10.12577124,-9.901671289,-7.194604655,-6.686298611,0.001247893,7.57687775,1.363837995,9.101927084,1.18325052092,6.05264736,0.8473706304,2.775136201,0.33301634412,8.403622436,1.51265203848,0.857746405,0.06004224835,1.746132009,0.94291128486,2.833046728,0.39662654192,3.099955778,0.27899602002,1.505647824,0.24090365184,4.286478308,0.08572956616,2.770357872,7.340952726,5.387428497,3.530167185,-0.699128742,-2.172377667,2.3700582,-4.059767035,-3.095908672,-2.810118907,-2.698408968,-3.157096787,0.443357634,-0.577883137,0.734095273
"South Georgia","POB4","POB_1E",177,209.4,210.5,209.9,3808.206667,59408.66667,313049.3333,2.496666667,-8.436516038,-6.257889739,-6.818771696,-7.928225274,-3.065648149,-7.825730569,-8.737774452,-6.43844787,-11.38629137,-9.771895449,-11.68959776,-4.268433516,-1.819073943,0.162175866,-9.323629083,-8.011618116,-9.051418603,-9.44964561,-4.907817065,-7.888092791,-8.82517313,-7.32210877,-11.88715831,-9.422671913,-9.901671289,-8.178887674,-7.476382711,0.000566302,7.548943547,1.35880983846,9.046788405,1.17608249265,6.172873499,0.86420228986,2.903799243,0.34845590916,8.263040885,1.4873473593,0.828012299,0.05796086093,1.74654606,0.9431348724,2.761283989,0.38657975846,5.334411552,0.48009703968,1.594119578,0.25505913248,4.219094103,0.08438188206,2.863016774,8.803204222,5.681385161,3.921088469,0.944071285,-3.932043535,3.261281588,-4.820269802,-2.797747511,-2.52084362,0.475230857,-3.165817094,0.525308881,-0.51634879,0.880320422
"South Georgia","POB4","POB_1E",183,217.6,218.5,218.1,3834.505,59044,317910,2.3,-7.636651212,-6.494452096,-6.859794716,-8.193882109,-3.226096005,-8.725852537,-7.70859632,-6.306035314,-11.38629137,-7.652424968,-11.68959776,-4.231120324,-1.794755648,0.166168051,-7.665906999,-9.994793236,-9.180534343,-9.152007365,-5.673371807,-8.431196633,-8.887505585,-10.09248811,-11.88715831,-8.603969346,-9.901671289,-6.578773243,-6.851608227,0.001057753,7.899490975,1.4219083755,9.204457415,1.19657946395,6.272428542,0.87813999588,3.492307452,0.41907689424,8.33776819,1.5007982742,0.605157322,0.04236101254,1.517762511,0.81959175594,2.451122355,0.3431571297,4.05264166,0.3647377494,1.961526152,0.31384418432,4.260833081,0.08521666162,3.100327466,6.822135563,5.901781921,4.217488752,1.965390903,-1.329292051,3.677485482,-5.486593658,-4.02080771,-3.13716504,-1.916608995,-2.78453804,0.036826894,-0.227749937,0.682213556
"South Georgia","POB4","POB_1F",196,225.1,226.2,225.7,3857.985,60935.5,318950.5,2.57,-8.940555127,-6.668897305,-7.311019053,-9.308224435,-3.471856964,-8.280081956,-7.760106769,-6.361700215,-11.38629137,-11.47929422,-11.68959776,-4.265243438,-1.790902905,0.166809489,-9.162279681,-8.69781601,-9.085709044,-9.554498048,-8.104933259,-7.96644098,-9.186608932,-9.314814709,-11.88715831,-10.12577124,-9.901671289,-6.750295082,-6.255394623,0.001920068,7.400108414,1.33201951452,8.991710236,1.16892233068,5.480476174,0.76726666436,2.620117996,0.31441415952,8.055101936,1.44991834848,0.513831857,0.03596822999,1.069509166,0.57753494964,2.253798959,0.31553185426,3.569172435,0.32122551915,0.670077221,0.10721235536,4.099065329,0.08198130658,1.829689167,8.532241127,5.799965861,4.264040346,0.608799874,-1.726285553,2.322931954,-4.376945884,-3.720208607,-3.1190523,-1.623724268,-3.454127699,0.467385286,-0.460947176,0.853224113
"South Georgia","POB4","POB_1F",202,232.5,233.6,233,3880.55,59481.33333,318309.3333,2.546666667,-9.393638314,-6.568682717,-7.435568282,-8.583951348,-3.555383214,-8.03616728,-8.149956074,-6.185623267,-11.38629137,-9.780035535,-9.622520053,-4.289318644,-1.80708117,0.164132513,-10.53261014,-9.366156635,-8.596791248,-8.769348231,-6.132043746,-8.900966689,-9.326680862,-8.571713303,-11.88715831,-9.432624057,-9.208524109,-6.800839687,-7.402032351,0.000610012,7.729923553,1.39138623954,9.107391036,1.18396083468,6.003181137,0.84044535918,3.162195768,0.37946349216,8.387035668,1.50966642024,0.620792327,0.04345546289,1.30398832,0.7041536928,2.625239491,0.36753352874,3.743183432,0.33688650888,1.689343436,0.27029494976,4.211168387,0.08422336774,2.587454757,7.451785434,5.816288539,4.46680858,0.665971361,-1.200821598,3.987365797,-4.750497853,-4.090735164,-2.130220745,-1.608284658,-2.872525926,0.485354402,-0.692909487,0.745178543
"South Georgia","POB4","POB_1F",208,240,241.2,240.6,3906.24,62434.66667,320157.6667,2.416666667,-8.837384136,-6.578510424,-7.983328522,-9.351715856,-3.62263115,-8.995523723,-8.473521434,-6.394269078,-11.38629137,-11.47929422,-11.68959776,-4.247747284,-1.803846683,0.164664257,-10.30267837,-7.946498689,-8.871849709,-9.296939899,-6.379373992,-8.678402029,-8.491083983,-7.703226781,-11.88715831,-10.12577124,-9.901671289,-7.489790431,-6.855973636,0.001053146,7.730912246,1.39156420428,9.263369013,1.20423797169,6.453992825,0.9035589955,3.205154531,0.38461854372,8.562488793,1.54124798274,1.030600512,0.07214203584,1.684885113,0.90983796102,2.702846508,0.37839851112,3.839120663,0.34552085967,1.601249267,0.25619988272,4.416904439,0.08833808878,3.012056042,5.155774016,6.014552948,5.222504961,2.436871442,-0.837175945,3.661277458,-3.540807234,-2.894687929,-2.392402071,-0.836423088,-2.243107793,0.606971531,-0.75576174,0.515577402
"South Georgia","POB4","POB_1F",214,247.5,248.6,248.1,3964.74,59137,314336.6667,2.483333333,-9.126236687,-7.20097191,-8.571251084,-10.18703863,-4.059635554,-7.839621868,-8.421490189,-6.449375127,-11.38629137,-11.47929422,-11.68959776,-4.259503427,-1.80142505,0.165063497,-10.23660079,-9.410218535,-10.07521877,-10.17937725,-6.560803785,-9.270546498,-8.480924484,-7.931715824,-11.88715831,-10.12577124,-9.901671289,-8.366716655,-8.276620424,0.000254395,7.622074601,1.37197342818,9.101490379,1.18319374927,6.130439195,0.8582614873,2.602868733,0.31234424796,8.08383887,1.4550909966,0.655706428,0.04589944996,1.392264427,0.75182279058,2.320208248,0.32482915472,3.165907333,0.28493165997,0.665304583,0.10644873328,4.022600638,0.08045201276,1.800504926,5.653884233,5.821671074,3.983915654,1.406106569,-2.564636054,2.931551583,-4.179998664,-3.20268417,-2.568674285,-1.571961836,-4.115216453,0.549118199,-1.540405778,0.565388423
"South Georgia","POB4","POB_1F",219,253.8,254.8,254.3,4013.88,59583.5,312864.5,2.833333333,-8.678898005,-6.173890864,-7.51262864,-8.674219683,-3.543649223,-9.406664026,-7.857774215,-6.028070937,-11.38629137,-8.366369099,-11.68959776,-4.292511383,-1.82007152,0.162014163,-9.187806247,-7.781802068,-8.205309252,-8.912361793,-5.369996186,-9.095165128,-8.183599578,-7.777294788,-11.88715831,-7.965597891,-9.901671289,-7.056346231,-6.918259049,0.000989551,7.158623874,1.28855229732,8.383364572,1.08983739436,5.467115099,0.76539611386,2.899980996,0.34799771952,7.49948831,1.3499078958,-0.434534532,-0.03041741724,0.459178186,0.24795622044,2.083581478,0.29170140692,3.234565096,0.29111085864,0.820597137,0.13129554192,3.251647019,0.06503294038,1.711011296,5.147792125,5.334610221,3.229251721,-0.823418553,-1.810888094,2.723106467,-5.283200012,-5.263954781,-4.297441545,-1.552353999,-4.284480194,-0.197629542,-1.970203282,0.514779213
"South Georgia","POB4","POB_1G",233,261.6,262.8,262.2,4076.151667,53339.16667,306210,2.3,-9.470577902,-6.577623156,-7.637533283,-8.966246547,-3.877252341,-8.576892562,-8.017917563,-6.422826679,-11.38629137,-8.421411896,-9.90357529,-4.307214165,-1.794441796,0.166220211,-9.645446633,-8.100861293,-8.136732636,-9.274881832,-5.523480871,-8.447931875,-8.253594976,-8.256525985,-11.88715831,-8.010903281,-9.191168472,-7.564246679,-6.878377823,0.001029813,7.575698908,1.36362580344,8.88971193,1.1556625509,6.353600364,0.88950405096,3.18768869,0.3825226428,8.291801418,1.49252425524,0.366909684,0.02568367788,2.302535127,1.24336896858,2.326508442,0.32571118188,3.452903835,0.31076134515,1.353562678,0.21657002848,3.946533904,0.07893067808,2.252992581,8.654970326,6.019216628,4.819431324,2.111042582,-1.001859249,3.835870152,-3.701696523,-2.039406837,-1.976648194,-0.990360238,-2.989555927,0.102631086,-1.205056421,0.865497033
"South Georgia","POB4","POB_1G",239,269.2,270.5,269.8,4137.684286,54929.57143,311937,2.198571429,-9.852787945,-6.483953001,-7.839964513,-9.4979684,-3.851554889,-8.590383854,-8.018902538,-6.36015501,-11.38629137,-8.193309238,-11.68959776,-4.284948524,-1.809462286,0.16374216,-9.54361156,-8.351622474,-9.06570626,-9.513068056,-6.0432864,-8.542045384,-8.329631339,-8.243022396,-11.88715831,-7.927945647,-9.901671289,-7.934643208,-6.574777701,0.001395116,7.357565348,1.32436176264,8.917666553,1.15929665189,5.846515683,0.81851219562,2.678561006,0.32142732072,7.900947307,1.42217051526,0.375753812,0.02630276684,2.840622601,1.53393620454,2.28869447,0.3204172258,2.715385,0.24438465,0.836410197,0.13382563152,3.873940181,0.07747880362,1.722850825,6.80156695,5.649814313,4.666656941,0.776810827,-1.840723817,2.661661511,-4.142601251,-1.609752247,-2.338859869,-1.959575465,-3.738879186,0.385918356,-1.513407778,0.680156695
"South Georgia","POB4","POB_1G",247,279.3,280.2,279.8,4218.848,48832.2,300257.6,2.178,-8.418540034,-6.068532668,-6.46591314,-7.91695369,-2.875698118,-8.367241847,-8.691057801,-6.194911281,-11.38629137,-8.37731178,-8.978533252,-4.26739102,-1.803399157,0.164737965,-9.525928482,-8.10614937,-8.13017966,-8.728839115,-5.437495652,-8.535459389,-10.08499043,-8.227233581,-11.88715831,-8.422988674,-8.242592207,-8.373457543,-6.040316247,0.002380806,7.667891095,1.3802203971,9.026808054,1.17348504702,5.987369229,0.83823169206,3.00321598,0.3603859176,8.092070209,1.45657263762,0.968171483,0.06777200381,1.202775023,0.64949851242,2.517248297,0.35241476158,3.677404029,0.33096636261,1.34061096,0.2144977536,4.097774903,0.08195549806,2.237590622,6.355304561,5.997354326,4.809120313,1.571944884,-2.073860449,2.7957582,-4.911640049,-4.037683172,-2.874110624,-1.979373636,-2.899426517,0.493829634,-1.115805108,0.635530456
"South Georgia","POB4","POB_1G",255,289.2,290.5,289.9,4348.3,56636.85714,306180.8571,2.635714286,-8.955880218,-6.356595645,-7.205992664,-8.16246204,-3.516896036,-7.637515309,-8.988549611,-6.083791619,-8.882077847,-7.670899747,-7.133253661,-4.250259852,-1.790127112,0.166938948,-9.027124341,-7.857629616,-8.891492079,-8.682570798,-5.309997789,-7.844551576,-9.131279997,-7.880902829,-8.504277305,-7.686229766,-7.012405445,-6.878012914,-6.014048801,0.002444172,9.663376392,1.73940775056,9.51769154,1.2372999002,8.500884165,1.1901237831,5.86518733,0.7038224796,9.816970441,1.76705467938,1.939519248,0.13576634736,2.489120199,1.34412490746,3.007386396,0.42103409544,4.246900843,0.38222107587,3.184554323,0.50952869168,5.287791538,0.10575583076,4.711714557,16.56609017,8.045561724,4.97468916,3.637273248,1.729322214,4.327517775,-3.03368304,-2.256774296,-3.606302471,-0.954826636,-1.040817021,1.361925911,1.178428002,1.656609017
"South Georgia","POB4","POB_1G",256,290.6,291.8,291.2,4366.591429,59661.57143,314192.7143,2.511428571,-8.59393324,-6.331209177,-7.047222479,-8.331447211,-3.31180517,-8.390567327,-9.257760207,-6.397169532,-11.38629137,-7.332437508,-9.006451234,-4.275481946,-1.784302879,0.167914077,-8.578195368,-7.564052591,-7.302523798,-9.198585473,-4.428019297,-8.000232636,-9.027088569,-8.226090165,-11.88715831,-7.724777377,-8.341412666,-6.780372003,-6.736858402,0.001186368,8.747503437,1.57455061866,9.241011053,1.20133143689,7.726958095,1.0817741333,4.764852434,0.57178229208,8.841114019,1.59140052342,1.373665516,0.09615658612,3.7442515,2.02189581,2.676362128,0.37469069792,4.024875616,0.36223880544,2.536164831,0.40578637296,4.79102897,0.0958205794,3.760390737,10.40528727,7.217710943,4.066157904,1.458242237,0.340572107,3.730474168,-4.149756664,-1.722072901,-2.580553589,-1.703214526,-5.69777754,0.766318852,0.458063487,1.040528727
"South Georgia","POB4","POB_1G",261,297.2,298.5,297.9,4452.818571,50312.71429,343976.8571,2.315714286,-6.484278951,-5.067129131,-5.247603466,-6.426071475,-0.837445714,-5.984342005,-7.705635443,-6.222778327,-6.741086555,-6.44940697,-5.347340396,-4.293993399,-1.700833005,0.182531411,-7.905804438,-6.680575893,-7.045497874,-8.054538142,-2.926318128,-7.539602151,-7.494323175,-7.968412461,-6.430505478,-7.084116722,-6.903411015,-7.003216848,-5.714429784,0.003298031,9.320165063,1.67762971134,9.325773096,1.21235050248,8.216063248,1.15024885472,5.673745677,0.68084948124,9.564327013,1.72157886234,2.291434252,0.16040039764,2.274405221,1.22817881934,3.20372951,0.4485221314,4.384669222,0.39462022998,2.28188059,0.3651008944,4.721024271,0.09442048542,4.395245544,26.36261878,7.741870016,4.830367849,6.3920621,1.1616292,4.308159095,-3.185353045,-3.782084064,-3.206141082,-0.889888535,-1.922669177,1.204770181,0.995144552,2.636261878
"South Georgia","POB4","POB_1H",270,299.6,300.9,300.3,4523.25,51475.71429,324223,2.22,-6.856293082,-5.220253293,-5.511916718,-6.636405557,-1.46372429,-7.025093733,-8.510814618,-6.106184219,-11.38629137,-6.883252275,-6.023468795,-4.267433353,-1.73757708,0.175946188,-7.937857053,-7.005450644,-7.194764412,-8.307318917,-3.349260574,-7.654412843,-8.739046614,-7.498981905,-11.88715831,-7.05766997,-6.756419235,-6.861682938,-5.383157983,0.004593293,9.433500525,1.6980300945,9.734267466,1.26545477058,8.2016063,1.148224882,5.850013803,0.70200165636,10.37592202,1.8676659636,3.059443305,0.21416103135,3.528991591,1.90565545914,3.654047825,0.5115666955,4.466362333,0.40197260997,2.890948174,0.46255170784,4.897445019,0.09794890038,4.229802726,14.95874073,7.853873826,4.750495055,3.506505848,1.373307233,6.041314787,-0.980612021,-0.900066234,-1.297145044,-0.547296696,-1.950071228,1.305828315,1.050936199,1.495874073
"South Georgia","POB4","POB_1H",272,302.4,303.6,303,4931.037143,47650.85714,336142.7143,2.381428571,-6.972951753,-5.314840197,-5.293282819,-6.311341489,-0.743202897,-5.861460198,-9.216571913,-6.367983093,-7.340990336,-5.961514648,-5.027367543,-4.14406707,-1.668898373,0.188454558,-7.60883975,-6.570243992,-6.374135002,-7.254216689,-1.821919657,-7.482125363,-9.155647007,-7.625878701,-7.053221753,-7.167257658,-5.724048361,-6.076916319,-4.72528002,0.00886823,9.715339424,1.74876109632,9.550919897,1.24161958661,8.485195404,1.18792735656,6.194612407,0.74335348884,10.51297846,1.8923361228,2.742328012,0.19196296084,3.164945179,1.70907039666,3.504481292,0.49062738088,4.36974889,0.3932774001,2.617040504,0.41872648064,4.848924051,0.09697848102,4.751714992,21.09853252,8.091175696,4.843458077,4.136038538,1.933760097,5.87161408,-2.775999621,-3.148406923,-2.900658431,-0.324943458,-2.969449901,1.497093357,1.30274046,2.109853252
"South Georgia","POB4","POB_1H",274,305.3,306.6,305.9,5380.512857,49935.28571,318569.5714,2.027142857,-6.532457513,-5.118069738,-5.293183028,-6.560488865,-1.609426743,-6.701052851,-7.979408177,-6.085131133,-11.38629137,-6.838819875,-5.798775183,-4.257553243,-1.738109982,0.175852451,-8.016519447,-7.297239729,-7.130416726,-8.230888871,-3.850207988,-7.662012328,-8.533379165,-7.714606789,-11.88715831,-7.098069231,-6.831980947,-6.677891719,-6.395196458,0.001669558,9.017679873,1.62318237714,9.519646512,1.23755404656,8.132279298,1.13851910172,5.476841704,0.65722100448,10.16666965,1.830000537,3.076363203,0.21534542421,3.560354295,1.9225913193,3.813248265,0.5338547571,4.61790818,0.4156117362,3.07860149,0.4925762384,4.858494104,0.09716988208,4.012104231,13.6233494,7.365089839,5.125616725,3.424782803,-0.852301893,5.234162725,-1.86434124,-2.161827968,-0.988196855,-0.360351761,-2.616221648,1.252627894,0.417437225,1.36233494
"South Georgia","POB4","POB_1H",276,308.2,309.4,308.8,5800.021429,47798.28571,324343.1429,2.224285714,-6.284886187,-5.135042716,-5.006583598,-6.257653898,-1.164438994,-6.222492816,-8.113554109,-5.972108929,-8.942969857,-5.999511141,-5.373791364,-4.166406835,-1.708519249,0.181133808,-7.117028699,-6.731728974,-6.362458365,-6.90259359,-3.067544761,-6.902970695,-8.020230454,-7.629831552,-8.876543504,-6.551976793,-5.907492002,-6.858754985,-5.198380243,0.005525507,9.597291257,1.72751242626,9.877873286,1.28412352718,8.394126192,1.17517766688,6.294680073,0.75536160876,10.49717332,1.8894911976,2.22901417,0.1560309919,2.642530944,1.42696670976,3.368062718,0.47152878052,3.956130165,0.35605171485,2.230369362,0.35685909792,4.897391629,0.09794783258,4.535710244,34.83024942,7.88576576,5.859596426,4.263882842,1.764630999,5.878397367,-2.268543277,-2.870865339,-1.432513063,-0.458137541,-2.370913046,0.814597626,0.888481616,3.483024942
"South Georgia","POB4","POB_1H",277,309.6,310.8,310.2,6009.772857,46088.28571,316243.7143,2.261428571,-6.70619108,-5.352439324,-5.058412201,-6.1049912,-1.077566022,-5.887575845,-8.639713971,-6.199458942,-6.455134038,-6.101667725,-5.123631043,-4.164295277,-1.681306479,0.186130641,-7.399211964,-6.697102617,-6.33684663,-7.143648252,-2.698688704,-6.72782989,-8.583197136,-7.547911858,-7.010786793,-6.688538715,-5.650903288,-6.60061407,-4.634657426,0.009709433,8.971873883,1.61493729894,9.406360839,1.22282690907,7.872984965,1.1022178951,5.49440936,0.6593291232,9.903917502,1.78270515036,2.670028348,0.18690198436,2.993184992,1.61631989568,3.335576865,0.4669807611,4.212408489,0.37911676401,2.457198488,0.39315175808,4.654030865,0.0930806173,4.118326234,17.81569627,7.336942901,5.565138465,3.065642038,0.731101846,4.030931143,-2.958041653,-1.782461107,-2.684776355,-0.600908876,-1.844117391,1.004729359,0.619875762,1.781569627
"South Georgia","POB4","POB_1H",278,311,312.3,311.6,6219.527143,53835.28571,338040.8571,2.274285714,-6.770889701,-5.485684203,-5.143379299,-6.641688504,-1.237457966,-6.255337021,-9.322024589,-6.339085818,-7.686317137,-6.855828488,-6.015601648,-4.286255939,-1.728499114,0.177550693,-7.856318805,-7.299262854,-6.996765728,-8.227951568,-4.246352186,-7.410690562,-9.151688828,-7.571602848,-7.577933113,-7.58302955,-6.990536328,-6.924995988,-6.423826504,0.001622436,9.584479503,1.72520631054,9.667387508,1.25676037604,8.406143655,1.1768601117,6.047634915,0.7257161898,10.40523397,1.8729421146,2.530686666,0.17714806662,2.751764631,1.48595290074,3.242502515,0.4539503521,4.151027114,0.37359244026,2.477916122,0.39646657952,4.835985045,0.0967197009,4.746946736,26.17983058,7.923954964,5.14920524,3.280725416,-0.074603521,4.935898573,-3.540091034,-2.811683925,-2.18335443,-1.316276587,-1.658761086,1.073913879,1.205550386,2.617983058
"South Georgia","POB4","POB_1H",280,313.9,315,314.5,6654.02,55175.5,339274.5,2.318333333,-7.039834515,-5.460179493,-5.486123587,-6.691464492,-1.264896026,-6.06261855,-9.897742166,-6.432529353,-7.93327641,-6.362064901,-5.564564472,-4.243674311,-1.724368288,0.178285641,-7.823181498,-6.638333997,-6.790500911,-7.824205585,-3.119563732,-7.50168693,-9.178536663,-7.709329112,-7.069558433,-7.208360746,-6.320719304,-6.908077778,-5.669810753,0.003448518,8.880982389,1.59857683002,9.33050767,1.2129659971,8.038130813,1.12533831382,5.250822096,0.63009865152,9.948728454,1.79077112172,2.67310396,0.1871172772,2.937950034,1.58649301836,3.40800756,0.4771210584,4.415974066,0.39743766594,2.991353542,0.47861656672,4.689389907,0.09378779814,4.183015805,16.44549966,7.29010908,3.875933352,3.018474408,-0.588979459,4.107213701,-2.761629902,-3.623488197,-3.852053327,-1.863418829,-1.590263576,1.168345729,0.506986402,1.644549966
