"Location","Site","Section","sample","min_depth","max_depth","depth","SH20_age","kcps","cps","MSE","K","K_sd","Ca","Ca_sd","Ti","Ti_sd","Mn","Mn_sd","Fe","Fe_sd","Co","Co_sd","Ni","Ni_sd","Cu","Cu_sd","Zn","Zn_sd","Rb","Rb_sd","Sr","Sr_sd","Zr","Zr_sd","Mo_inc","Mo_coh","coh_inc","Mo_inc_sd","Mo_coh_sd","coh_inc_sd","K_ICP","K_ICP_sd","Ca_ICP","Ca_ICP_sd","Ti_ICP","Ti_ICP_sd","Mn_ICP","Mn_ICP_sd","Fe_ICP","Fe_ICP_sd","Co_ICP","Co_ICP_sd","Ni_ICP","Ni_ICP_sd","Cu_ICP","Cu_ICP_sd","Zn_ICP","Zn_ICP_sd","Rb_ICP","Rb_ICP_sd","Sr_ICP","Sr_ICP_sd","Zr_ICP","Zr_ICP_sd","dry_mass_pc","K_ICP_sd_FDV2023","Ca_ICP_sd_FDV2023","Ti_ICP_sd_FDV2023","Mn_ICP_sd_FDV2023","Fe_ICP_sd_FDV2023","Co_ICP_sd_FDV2023","Ni_ICP_sd_FDV2023","Cu_ICP_sd_FDV2023","Zn_ICP_sd_FDV2023","Rb_ICP_sd_FDV2023","Sr_ICP_sd_FDV2023","Zr_ICP_sd_FDV2023","dry_mass_err"
"South Georgia","POB4","POB_1A",19,36.1,37.4,36.8,-1.785,47201.5,290670,2.37,104,10.4,418.5,41.85,551,55.1,106.5,10.65,13767.5,1376.75,137,13.7,9.5,0.95,363.5,36.35,0.181818182,0.0181818182,213.5,21.35,330.5,33.05,2930.5,293.05,214707,36644,0.170669536,127.2792206,210.7178208,0.000880247,3651.465906,657.26386308,8012.02176,1041.5628288,1715.231415,240.1323981,81.9905042,9.838860504,4933.407235,888.0133023,1.231904717,0.08623333019,3.206884305,1.7317175247,12.90608826,1.8068523564,10.81225849,0.9731032641,10.48840983,1.6781455728,59.5129419,1.190258838,31.58940291,1.5794701455,17.11706554,731.6866913,78.9580102,16.92975969,0.838900435,21.71424332,0.010262711,0.012684849,0.04407562,0.033361483,0.055718217,1.773754751,1.14949967,1.711706554
"South Georgia","POB4","POB_1A",21,39.2,40.6,39.9,17.43666667,52613.33333,309983.3333,2.213333333,261,26.1,737.3333333,73.73333333,1247.666667,124.7666667,148.6666667,14.86666667,17317,1731.7,40.66666667,4.066666667,22.33333333,2.233333333,361.6666667,36.16666667,0.181818182,0.0181818182,174.3333333,17.43333333,672,67.2,3231.333333,323.1333333,227365.6667,37899.66667,0.166692421,3003.652832,680.8467767,0.002282058,5174.632753,931.43389554,9920.866738,1289.71267594,3407.847355,477.0986297,166.6758881,20.001106572,9924.075645,1786.3336161,2.172669917,0.15208689419,3.283013484,1.77282728136,14.36589299,2.0112250186,14.76699588,1.3290296292,13.77189749,2.2035035984,122.9882961,2.459765922,38.30388391,1.9151941955,19.43499706,853.1197494,107.0417876,14.69738857,0.286439586,33.09076413,0.017679999,0.0085671,0.063158779,0.059434745,0.129930246,3.003480471,1.17314976,1.943499706
"South Georgia","POB4","POB_1A",24,43.8,45.1,44.4,249.3233333,57701,317832.6667,2.313333333,321.3333333,32.13333333,879.3333333,87.93333333,1254.333333,125.4333333,144,14.4,17432.33333,1743.233333,51.33333333,5.133333333,90,9,485.3333333,48.53333333,0.181818182,0.0181818182,118.6666667,11.86666667,202,20.2,3288.333333,328.8333333,234041.3333,39479.66667,0.168713306,13387.25036,2148.452078,0.001898358,7122.822788,1282.10810184,10188.18441,1324.4639733,3497.062219,489.58871066,169.9904676,20.398856112,9286.226748,1671.52081464,1.822061766,0.12754432362,4.003302375,2.1617832825,17.60350666,2.4644909324,12.98468362,1.1686215258,5.751736844,0.92027789504,130.7410525,2.61482105,74.87357579,3.7436787895,23.41533324,1113.55447,113.1202672,47.57087945,2.008391761,52.89163723,0.018143107,0.01303687,0.055916446,0.038736948,0.031056177,3.61161766,2.455824743,2.341533324
"South Georgia","POB4","POB_1A",28,49.9,51.2,50.5,569.63,53284,310762.6667,2.223333333,102.3333333,10.23333333,513.3333333,51.33333333,455.6666667,45.56666667,59.33333333,5.933333333,10197.66667,1019.766667,83.33333333,8.333333333,33.66666667,3.366666667,443.3333333,44.33333333,0.181818182,0.0181818182,25,2.5,95,9.5,3364.333333,336.4333333,239099.3333,39678,0.165954338,3127.061613,414.2933743,0.00124629,3469.760214,624.55683852,8486.165584,1103.20152592,895.9237859,125.429330026,20.82763897,2.4993166764,5236.857966,942.63443388,1.744792146,0.12213545022,4.960356243,2.67859237122,15.80996096,2.2133945344,11.42068754,1.0278618786,7.570509804,1.21128156864,72.8129235,1.45625847,17.18374497,0.8591872485,12.40410571,548.5435634,113.5689994,3.712913435,0.033753854,7.904742031,0.016065056,0.04228838,0.131657593,0.030793824,0.155315079,1.847012294,0.569492015,1.240410571
"South Georgia","POB4","POB_1E",170,200.2,201.3,200.7,3778.715,56279.5,308607,2.585,35,3.5,494,49.4,321,32.1,66,6.6,11133.5,1113.35,74.5,7.45,66.5,6.65,474,47.4,0.181818182,0.0181818182,1.5,0.15,70.5,7.05,3554.5,355.45,234488,38251,0.163121003,3725.038523,743.8763338,0.000581029,2400.357628,432.06437304,8642.477927,1123.52213051,801.6977423,112.237683922,36.65682759,4.3988193108,4216.267239,758.92810302,2.271954503,0.15903681521,5.449026456,2.94247428624,21.7488349,3.044836886,13.08869613,1.1779826517,7.201458477,1.15223335632,74.88881968,1.4977763936,61.85187886,3.092593943,9.569663124,469.7919771,44.44094574,5.447919707,0.143526014,32.77760325,0.026351824,0.081194255,0.236147769,0.221798509,0.064793003,1.125564608,3.055895553,0.956966312
"South Georgia","POB4","POB_1E",174,205.3,206.4,205.9,3794.655,61768,316590,2.785,23.5,2.35,627,62.7,321,32.1,42.5,4.25,9064.5,906.45,53,5.3,43,4.3,449.5,44.95,0.181818182,0.0181818182,1.5,0.15,1.041666667,0.1041666667,3292,329.2,243245.5,40129,0.164974559,511.2382028,219.2031022,0.001247893,1952.523172,351.45417096,8972.566944,1166.43370272,425.2372973,59.533221622,16.04081162,1.9248973944,4463.205174,803.37693132,2.357841082,0.16504887574,5.732386915,3.0954889341,16.99716777,2.3796034878,22.19696967,1.9977272703,4.507072476,0.72113159616,72.70995502,1.4541991004,15.96434618,0.798217309,7.340952726,218.6404276,34.12967311,0.497018146,0.113906463,10.69801489,0.017253038,0.045233891,0.060197834,0.067312524,0.042549091,1.557929404,0.56108485,0.734095273
"South Georgia","POB4","POB_1E",177,209.4,210.5,209.9,3808.206667,59408.66667,313049.3333,2.496666667,51.66666667,5.166666667,456.6666667,45.66666667,260.6666667,26.06666667,86,8.6,11118.66667,1111.866667,94.66666667,9.466666667,38.33333333,3.833333333,381,38.1,0.181818182,0.0181818182,12,1.2,1.041666667,0.1041666667,3340.333333,334.0333333,238533.6667,38684.66667,0.162175866,886.2529737,263.6082953,0.000566302,1898.735746,341.77243428,8491.223715,1103.85908295,479.5621493,67.138700902,18.24332469,2.1891989628,3877.868341,698.01630138,2.288764835,0.16021353845,5.73476091,3.0967708914,15.82014281,2.2148199934,207.3506979,18.661562811,4.923991974,0.78783871584,67.97188086,1.3594376172,17.51428395,0.8757141975,8.803204222,293.3554931,50.45533399,2.570425078,0.019603571,26.08294331,0.008064611,0.060947191,0.080391758,1.608385462,0.042179663,1.69098108,0.596695235,0.880320422
"South Georgia","POB4","POB_1E",183,217.6,218.5,218.1,3834.505,59044,317910,2.3,117.5,11.75,369,36.9,256,25.6,67.5,6.75,9690.5,969.05,38.5,3.85,109.5,10.95,445.5,44.55,0.181818182,0.0181818182,116,11.6,1.041666667,0.1041666667,3547,354.7,244063.5,40555,0.166168051,1051.467784,83.43860018,0.001057753,2695.909694,485.26374492,9941.343133,1292.37460729,529.7623669,74.166731366,32.86168706,3.9434024472,4178.753143,752.17556574,1.831540327,0.12820782289,4.562006327,2.46348341658,11.60136026,1.6241904364,57.54928203,5.1794353827,7.110169989,1.13762719824,70.86899848,1.4173799696,22.20522155,1.1102610775,6.822135563,365.6885155,67.8628497,7.137702191,0.264664564,39.54682775,0.004141929,0.01793847,0.043405677,0.147104951,0.061757612,1.037513405,0.796323366,0.682213556
"South Georgia","POB4","POB_1F",196,225.1,226.2,225.7,3857.985,60935.5,318950.5,2.57,32.5,3.25,314.5,31.45,165.5,16.55,22.5,2.25,7690,769,61.5,6.15,105.5,10.55,427.5,42.75,0.181818182,0.0181818182,1.5,0.15,1.041666667,0.1041666667,3479,347.9,247584,41298,0.166809489,1417.041989,239.002092,0.001920068,1636.161804,294.50912472,8036.188927,1044.70456051,239.9609433,33.594532062,13.73734444,1.6484813328,3149.824249,566.96836482,1.671684594,0.11701792158,2.913948883,1.57353239682,9.523847911,1.33333870754,35.48721301,3.1938491709,1.954388234,0.31270211744,60.2839156,1.205678312,6.231949264,0.3115974632,8.532241127,330.2882839,71.09665906,1.838223974,0.177944148,10.20555269,0.012563671,0.024228913,0.044199036,0.197163042,0.03161487,1.59581613,0.630685992,0.853224113
"South Georgia","POB4","POB_1F",202,232.5,233.6,233,3880.55,59481.33333,318309.3333,2.546666667,20.66666667,2.066666667,348.3333333,34.83333333,146.3333333,14.63333333,45.66666667,4.566666667,7089,708.9,80.33333333,8.033333333,71.66666667,7.166666667,511,51.1,0.181818182,0.0181818182,12.33333333,1.233333333,15,1.5,3403,340.3,248157.6667,40731,0.164132513,716.3772284,261.4708397,0.000610012,2275.428244,409.57708392,9021.726802,1172.82448426,404.7141991,56.659987874,23.62240835,2.834689002,4389.785606,790.16140908,1.860401504,0.13022810528,3.683960219,1.98933851826,13.80788066,1.9331032924,42.23221979,3.8008997811,5.415923636,0.86654778176,67.43528434,1.3487056868,13.29588723,0.6647943615,7.451785434,335.7237129,87.07837543,1.946380242,0.300946853,53.91268519,0.008647389,0.016726932,0.118811064,0.200230784,0.05655589,1.624750722,0.500118861,0.745178543
"South Georgia","POB4","POB_1F",208,240,241.2,240.6,3906.24,62434.66667,320157.6667,2.416666667,36.33333333,3.633333333,347.3333333,34.73333333,85.33333333,8.533333333,21,2.1,6679.333333,667.9333333,30.33333333,3.033333333,52.33333333,5.233333333,418.3333333,41.83333333,0.181818182,0.0181818182,1.5,0.15,1.041666667,0.1041666667,3575.666667,357.5666667,250084.6667,41181,0.164664257,1418.342107,496.1118825,0.001053146,2277.679057,409.98223026,10544.59845,1370.7977985,635.2336126,88.932705764,24.65931035,2.959117242,5231.685567,941.70340206,2.802748414,0.19619238898,5.391831445,2.9115889803,14.92214734,2.0891006276,46.48458085,4.1836122765,4.959223953,0.79347583248,82.83945348,1.6567890696,20.32915458,1.016457729,5.155774016,409.3428005,185.3980177,11.43720276,0.432931421,38.91101832,0.028989916,0.055316285,0.091409847,0.433257479,0.106128167,1.83486614,0.469652725,0.515577402
"South Georgia","POB4","POB_1F",214,247.5,248.6,248.1,3964.74,59137,314336.6667,2.483333333,27,2.7,185,18.5,47,4.7,8.666666667,0.8666666667,4280.666667,428.0666667,97.66666667,9.766666667,53.66666667,5.366666667,392.6666667,39.26666667,0.181818182,0.0181818182,1.5,0.15,1.041666667,0.1041666667,3505.333333,350.5333333,248072.3333,40948,0.165063497,1853.106671,368.6800781,0.000254395,2042.795722,367.70322996,8968.649431,1165.92442603,459.637987,64.34931818,13.50241736,1.6202900832,3241.653667,583.49766006,1.926502972,0.13485520804,4.02395169,2.1729339126,10.17779359,1.4248911026,23.71024737,2.1339222633,1.945082871,0.31121325936,55.84615278,1.1169230556,6.052702857,0.30263514285,5.653884233,337.5356297,53.72699921,4.080039089,0.076947181,18.75671053,0.015298528,0.040652938,0.076637077,0.207637432,0.016322407,1.731725308,0.214294128,0.565388423
"South Georgia","POB4","POB_1F",219,253.8,254.8,254.3,4013.88,59583.5,312864.5,2.833333333,41.16666667,4.116666667,504.5,50.45,132.1666667,13.21666667,41.33333333,4.133333333,6999.666667,699.9666667,19,1.9,93.33333333,9.333333333,583.5,58.35,0.181818182,0.0181818182,54.66666667,5.466666667,1.041666667,0.1041666667,3312.666667,331.2666667,242256.6667,39250,0.162014163,1396.48282,449.6514205,0.000989551,1285.141199,231.32541582,4373.699825,568.58097725,236.7761308,33.148658312,18.17379999,2.1808559988,1807.117493,325.28114874,0.647566018,0.04532962126,1.582772706,0.85469726124,8.033188139,1.12464633946,25.39532485,2.2855792365,2.271856043,0.36349696688,25.8328521,0.516657042,5.534555725,0.27672778625,5.147792125,207.391896,25.26074781,0.438928586,0.163508861,15.22755273,0.005076161,0.005174799,0.013603318,0.21174893,0.013780783,0.820673822,0.13942851,0.514779213
"South Georgia","POB4","POB_1G",233,261.6,262.8,262.2,4076.151667,53339.16667,306210,2.3,18,1.8,335.1666667,33.51666667,116,11.6,30.33333333,3.033333333,4989.5,498.95,44.5,4.45,78.66666667,7.866666667,391.5,39.15,0.181818182,0.0181818182,51.83333333,5.183333333,10.33333333,1.033333333,3246.666667,324.6666667,240990.1667,40058.16667,0.166220211,2015.473584,492.7479748,0.001029813,1950.222813,351.04010634,7256.928377,943.40068901,574.5576061,80.438064854,24.23235418,2.9078825016,3991.017213,718.38309834,1.443267563,0.10102872941,9.999500351,5.39973018954,10.24211808,1.4338965312,31.59199718,2.8432797462,3.871192804,0.61939084864,51.75566547,1.0351133094,9.516171179,0.47580855895,8.654970326,411.2563028,123.8946148,8.256845235,0.367196097,46.33372753,0.024681618,0.130105862,0.138532795,0.371442859,0.050309773,1.108082547,0.299675091,0.865497033
"South Georgia","POB4","POB_1G",239,269.2,270.5,269.8,4137.684286,54929.57143,311937,2.198571429,12,1.2,375.5714286,37.55714286,96.71428571,9.671428571,17.57142857,1.757142857,5220.857143,522.0857143,44.71428571,4.471428571,80.85714286,8.085714286,424.8571429,42.48571429,0.181818182,0.0181818182,67,6.7,1.041666667,0.1041666667,3384.428571,338.4428571,245723.5714,40234.42857,0.16374216,1146.522257,264.4862045,0.001395116,1568.014343,282.24258174,7462.65519,970.1451747,346.0266111,48.443725554,14.56412053,1.7476944636,2699.838692,485.97096456,1.456088618,0.10192620326,17.12642515,9.248269581,9.86205407,1.3806875698,15.11042647,1.3599383823,2.308066582,0.36929065312,48.13166038,0.9626332076,5.600471694,0.2800235847,6.80156695,284.2386816,106.3416412,2.174526254,0.158702513,14.32006228,0.015881486,0.199937143,0.096437527,0.140918233,0.023780742,1.47096457,0.220158447,0.680156695
"South Georgia","POB4","POB_1G",247,279.3,280.2,279.8,4218.848,48832.2,300257.6,2.178,50.6,5.06,529.2,52.92,355.8,35.58,83,8.3,12876.8,1287.68,52.4,5.24,38.4,3.84,465.2,46.52,0.181818182,0.0181818182,51.8,5.18,27.4,2.74,3203.6,320.36,228563.4,37647,0.164737965,5507.765908,742.578952,0.002380806,2138.566653,384.94199754,8323.24976,1082.0224688,398.3652226,55.771131164,20.15023558,2.4180282696,3268.44694,588.3204492,2.63312534,0.1843187738,3.329343119,1.79784528426,12.39444387,1.7352221418,39.54360665,3.5589245985,3.821377503,0.61142040048,60.20617388,1.2041234776,9.370726445,0.46853632225,6.355304561,402.3628632,122.6236996,4.816005665,0.125699587,16.37503961,0.007360407,0.01763829,0.056466337,0.138155746,0.055054784,1.638579378,0.327651378,0.635530456
"South Georgia","POB4","POB_1G",255,289.2,290.5,289.9,4348.3,56636.85714,306180.8571,2.635714286,30,3,408.7142857,40.87142857,174.8571429,17.48571429,67.14285714,6.714285714,6995.142857,699.5142857,113.2857143,11.32857143,28.85714286,2.885714286,536.2857143,53.62857143,31,3.1,109.7142857,10.97142857,188.7142857,18.87142857,3357.142857,335.7142857,235406.5714,39300.57143,0.166938948,2412.780958,823.9431326,0.002444172,15730.80848,2831.5455264,13598.18409,1767.7639317,4919.116227,688.67627178,352.5481927,42.305783124,18342.39711,3301.6314798,6.955406341,0.48687844387,12.05066927,6.5073614058,20.23444592,2.8328224288,69.88848099,6.2899632891,24.15652,3.8650432,197.9058749,3.958117498,111.2427285,5.562136425,16.56609017,3119.917143,144.7038384,37.98811121,5.636832047,75.75600954,0.048138017,0.104687632,0.027152057,0.384878863,0.35316602,3.903704254,3.249262351,1.656609017
"South Georgia","POB4","POB_1G",256,290.6,291.8,291.2,4366.591429,59661.57143,314192.7143,2.511428571,44.57142857,4.457142857,428.4285714,42.84285714,209.2857143,20.92857143,58,5.8,8775.714286,877.5714286,53.71428571,5.371428571,22.14285714,2.214285714,401.1428571,40.11428571,0.181818182,0.0181818182,157.5714286,15.75714286,28.14285714,2.814285714,3347,334.7,240726.2857,40421.14286,0.167914077,953.6611408,299.5710425,0.001186368,6294.95273,1133.0914914,10311.45872,1340.4896336,2268.690552,317.61667728,117.3138045,14.07765654,6912.68922,1244.2840596,3.949802257,0.27648615799,42.27735077,22.8297694158,14.53213098,2.0344983372,55.97334616,5.0376011544,12.63113542,2.0209816672,120.4252189,2.408504378,42.9652108,2.14826054,10.40528727,1363.364667,58.33241274,4.298397322,1.405751601,41.69887575,0.015768253,0.178695346,0.075732068,0.182097226,0.00335341,2.151830449,1.581009373,1.040528727
"South Georgia","POB4","POB_1G",261,297.2,298.5,297.9,4452.818571,50312.71429,343976.8571,2.315714286,299.8571429,29.98571429,1239.142857,123.9142857,1035.285714,103.5285714,318.2857143,31.82857143,85087.85714,8508.785714,494.7142857,49.47142857,88.71428571,8.871428571,390.7142857,39.07142857,235.7142857,23.57142857,311.5714286,31.15714286,933.7142857,93.37142857,2686.142857,268.6142857,197013.1429,35945.71429,0.182531411,6817.281067,804.3628357,0.003298031,11160.82394,2008.9483092,11223.59004,1459.0667052,3699.908054,517.98712756,291.1229472,34.934753664,14247.36154,2564.5250772,9.889110995,0.69223776965,9.722134768,5.24995277472,24.62419533,3.4473873462,80.21168655,7.2190517895,9.795083632,1.56721338112,112.2832022,2.245664044,81.06453324,4.053226662,26.36261878,2302.774585,125.2570279,597.086563,3.195134552,74.30357715,0.04136364,0.022775177,0.040512647,0.410701529,0.146216164,3.335992316,2.705115344,2.636261878
"South Georgia","POB4","POB_1H",270,299.6,300.9,300.3,4523.25,51475.71429,324223,2.22,222.1428571,22.21428571,1146.142857,114.6142857,855.8571429,85.58571429,277.5714286,27.75714286,48938.28571,4893.828571,186.5714286,18.65714286,43.57142857,4.357142857,476,47.6,0.181818182,0.0181818182,216.5714286,21.65714286,504.7142857,50.47142857,2980.714286,298.0714286,212913.1429,37419.42857,0.175946188,12264.05586,1389.475783,0.004593293,12500.20752,2250.0373536,16886.46117,2195.2399521,3646.803466,510.55248524,347.2391734,41.668700808,32077.88146,5774.0186628,21.31568752,1.4920981264,34.08957406,18.4083699924,38.63072038,5.4083008532,87.03952565,7.8335573085,18.01037848,2.8816605568,133.9471098,2.678942196,68.70367736,3.435183868,14.95874073,2575.692802,115.6415193,33.33159839,3.948387362,420.4454677,0.375081471,0.406542732,0.273310971,0.578511591,0.142263938,3.690744929,2.860327702,1.495874073
"South Georgia","POB4","POB_1H",272,302.4,303.6,303,4931.037143,47650.85714,336142.7143,2.381428571,170.2857143,17.02857143,908.1428571,90.81428571,924.2857143,92.42857143,332.2857143,33.22857143,87275.42857,8727.542857,534.4285714,53.44285714,18.14285714,1.814285714,325.2857143,32.52857143,131.5714286,13.15714286,475.8571429,47.58571429,1192.142857,119.2142857,2956.285714,295.6285714,188092.1429,35333.71429,0.188454558,16239.97922,1624.873709,0.00886823,16569.8395,2982.57111,14057.62029,1827.4906377,4842.543624,677.95610736,490.1014482,58.812173784,36789.89387,6622.1808966,15.52308099,1.0866156693,23.68744542,12.7912205268,33.26418497,4.6569858958,79.02378554,7.1121406986,13.69513286,2.1912212576,127.6030216,2.552060432,115.7826807,5.789134035,21.09853252,3265.524578,126.9074495,62.55452259,6.915464233,354.8212281,0.062287182,0.042920448,0.054987003,0.722568208,0.05133154,4.468681315,3.67936602,2.109853252
"South Georgia","POB4","POB_1H",274,305.3,306.6,305.9,5380.512857,49935.28571,318569.5714,2.027142857,309.8571429,30.98571429,1276.571429,127.6571429,1072.428571,107.2428571,301.5714286,30.15714286,42619.71429,4261.971429,262,26.2,72.71428571,7.271428571,486.7142857,48.67142857,0.181818182,0.0181818182,227.4285714,22.74285714,645.7142857,64.57142857,3019.714286,301.9714286,213158.8571,37477.28571,0.175852451,5154.83758,573.8218987,0.001669558,8247.619338,1484.57148084,13624.79416,1771.2232408,3402.546149,476.35646086,239.0903954,28.690847448,26021.27236,4683.8290248,21.67941523,1.5175590661,35.17565751,18.9948550554,45.29733791,6.3416273074,101.2819468,9.115375212,21.72799433,3.4764790928,128.8300513,2.576601026,55.26303448,2.763151724,13.6233494,1579.857353,168.2778909,30.71597271,0.4264322,187.5719913,0.154998283,0.115114503,0.372247302,0.697430954,0.073078458,3.49952727,1.518066105,1.36233494
"South Georgia","POB4","POB_1H",276,308.2,309.4,308.8,5800.021429,47798.28571,324343.1429,2.224285714,367.5714286,36.75714286,1170,117,1326.285714,132.6285714,376.1428571,37.61428571,62211.14286,6221.114286,393.8571429,39.38571429,58.42857143,5.842857143,506,50.6,25.71428571,2.571428571,487.5714286,48.75714286,910,91,3090.857143,309.0857143,199503.5714,36105.57143,0.181133808,7645.542162,700.4605288,0.005525507,14724.84168,2650.4715024,19494.21991,2534.2485883,4421.022099,618.94309386,541.6825199,65.001902388,36212.99526,6518.3391468,9.290702511,0.65034917577,14.04871516,7.5863061864,29.02224828,4.0631147592,52.25471702,4.7029245318,9.303301727,1.48852827632,133.9399585,2.67879917,93.28975023,4.6644875115,34.83024942,2659.160526,350.5826293,71.0854619,5.839417212,357.2362642,0.103462787,0.056649884,0.238708279,0.632460481,0.093395413,2.258266822,2.431434994,3.483024942
"South Georgia","POB4","POB_1H",277,309.6,310.8,310.2,6009.772857,46088.28571,316243.7143,2.261428571,229.7142857,22.97142857,888.1428571,88.81428571,1192.142857,119.2142857,413.7142857,41.37142857,64059.57143,6405.957143,520.5714286,52.05714286,34.57142857,3.457142857,382.4285714,38.24285714,295.7142857,29.57142857,415,41.5,1091.142857,109.1142857,2949.857143,294.9857143,190755,35376.28571,0.186130641,18232.10721,2116.944946,0.009709433,7878.350892,1418.10316056,12165.51804,1581.5173452,2625.390604,367.55468456,243.3277645,29.19933174,20008.60084,3601.5481512,14.44037855,1.0108264985,19.94911921,10.7725243734,28.09458533,3.9332419462,67.51896284,6.0767066556,11.67206626,1.8675306016,105.0074043,2.100148086,61.45629267,3.0728146335,17.81569627,1536.009196,261.1613629,21.44822814,2.077368288,56.31332258,0.051920496,0.168223621,0.068236453,0.548313061,0.158164857,2.731168008,1.858697107,1.781569627
