"depth","SH20_mean_age","surface","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","inc_coh","coh_inc","Total_scatter"
123,1883.8,7.49,24370,57980,1.21,17,171,24,0,1279,58,0,140,882,45771,6964,6.572515796,0.15214874,52735
123.1,1885.6,7.48,25128,58826,1.27,0,223,20,46,1237,80,78,167,881,46591,6842,6.809558609,0.146852396,53433
123.2,1887.2,7.48,24982,58544,1.42,39,212,31,55,1155,92,0,200,1105,46238,6995,6.610150107,0.151282495,53233
123.3,1888.9,7.48,24233,56951,1.45,0,188,41,31,897,49,71,236,775,45459,6824,6.661635404,0.150113289,52283
123.4,1890.3,7.48,24803,58748,1.36,23,198,37,51,1046,8,0,144,915,46473,7102,6.543649676,0.152819917,53575
123.5,1891.8,7.47,24830,58189,1.27,24,184,14,35,1347,11,87,221,931,46319,6763,6.848883632,0.146009197,53082
123.6,1893.4,7.47,24344,57563,1.32,13,224,37,58,1822,139,15,277,992,44827,6681,6.709624308,0.149039641,51508
123.7,1894.8,7.47,24299,58211,1.41,0,172,53,30,1998,194,0,268,848,45493,6650,6.841052632,0.146176335,52143
123.8,1896.3,7.47,24463,58940,1.49,11,361,12,35,2238,245,57,455,936,45465,6686,6.800029913,0.147058177,52151
123.9,1897.8,7.47,22380,52593,1.36,0,391,33,0,1187,111,0,198,796,42061,6104,6.890727392,0.14512256,48165
124.1,1900.9,7.52,23810,57250,1.43,0,189,4,51,3605,543,0,244,687,42558,6321,6.732795444,0.148526716,48879
124.2,1902.5,7.52,23956,58940,1.36,8,184,14,26,4108,448,186,399,777,43114,6565,6.567250571,0.152270724,49679
124.3,1904.1,7.52,23847,58449,1.43,0,175,12,21,4909,388,75,368,800,42483,6588,6.448542805,0.155073794,49071
124.4,1905.6,7.52,23992,60375,1.44,17,250,21,55,6108,711,99,387,792,42519,6170,6.891247974,0.145111597,48689
124.5,1907,7.51,24000,60195,1.49,0,259,35,20,6849,734,48,425,531,42084,6135,6.859657702,0.145779869,48219
124.6,1908.5,7.5,23723,59104,1.49,18,233,46,63,5727,716,157,355,707,41656,6231,6.685283261,0.149582293,47887
124.7,1910.1,7.51,23086,59239,1.28,13,278,52,57,6731,826,130,433,880,40765,6192,6.583494832,0.151895008,46957
124.8,1911.7,7.51,23040,58263,1.4,0,245,31,52,6043,816,0,403,874,41070,6055,6.782824112,0.147431215,47125
124.9,1913.1,7.51,22840,57230,1.37,9,232,52,8,5323,813,0,443,905,40588,6174,6.574020084,0.152113925,46762
125,1914.6,7.52,22538,56464,1.28,0,261,34,44,5254,766,31,341,860,40064,6218,6.443229334,0.155201677,46282
125.1,1916.2,7.53,21776,54960,1.27,27,301,39,42,5858,743,0,400,874,37943,6022,6.300730654,0.158711752,43965
125.2,1917.6,7.53,20100,50592,1.41,23,319,29,26,5099,710,163,430,748,35058,5435,6.450413983,0.155028809,40493
125.3,1919.1,7.54,19566,52377,1.38,227,423,253,79,7455,451,429,831,808,32833,5944,5.5237214,0.181037371,38777
125.4,1920.6,7.55,20550,57749,1.28,582,582,606,65,10005,618,412,861,797,34480,6003,5.743794769,0.174100928,40483
125.5,1922.1,7.53,21422,58503,1.3,57,435,110,67,10753,877,214,631,728,35691,6085,5.865406738,0.17049116,41776
125.6,1923.6,7.51,21101,58932,1.42,78,415,167,84,11566,878,257,729,879,35514,5869,6.051116033,0.165258771,41383
125.7,1925,7.48,19662,54493,1.26,36,296,85,43,7868,757,223,542,982,35480,6057,5.857685323,0.170715896,41537
125.8,1926.4,7.44,20646,55924,1.32,30,293,172,39,7488,1063,268,902,1013,36254,6069,5.973636513,0.167402218,42323
125.9,1927.8,7.43,21768,58411,1.34,40,350,145,64,9605,1378,242,910,735,35778,6351,5.633443552,0.17751132,42129
126,1929.3,7.46,21537,58975,1.3,44,392,56,63,10747,1176,120,777,894,35852,6083,5.8938024,0.169669753,41935
126.1,1930.7,7.49,21367,58235,1.31,41,311,88,49,10694,870,351,759,677,35365,5979,5.914868707,0.16906546,41344
126.2,1932.1,7.52,21208,60080,1.23,119,429,202,107,12064,993,179,679,897,35526,6208,5.722615979,0.174745257,41734
126.3,1933.7,7.53,21802,62531,1.2,116,425,263,134,13102,1089,351,595,919,36826,6123,6.01437204,0.166268397,42949
126.4,1935.2,7.53,22818,63046,1.29,63,477,169,63,12043,1270,156,562,754,38611,6158,6.270055213,0.159488229,44769
126.5,1936.8,7.53,22395,62638,1.24,52,384,55,34,12099,1246,0,301,734,38373,6481,5.920845549,0.168894796,44854
126.6,1938.2,7.52,22744,62697,1.31,18,285,23,53,11515,1092,49,167,862,39434,6441,6.122341251,0.163336207,45875
126.7,1939.6,7.51,23325,64224,1.37,14,277,36,45,11548,1071,101,338,840,40358,6545,6.166233766,0.162173547,46903
126.8,1941,7.51,23583,64123,1.45,30,279,46,60,11470,778,0,390,784,40960,6487,6.314166795,0.158374023,47447
126.9,1942.4,7.52,23260,63022,1.4,5,272,49,38,10567,624,34,470,939,40614,6486,6.261794635,0.159698626,47100
127,1943.8,7.54,23122,62379,1.5,15,198,26,10,10854,455,0,291,712,40651,6193,6.564023898,0.152345576,46844
127.1,1945.3,7.57,23045,62661,1.3,0,255,0,25,11227,445,0,200,900,40340,6374,6.328835896,0.158006941,46714
127.2,1946.8,7.59,23294,61885,1.26,0,227,12,48,10462,459,147,255,731,40036,6348,6.306868305,0.158557298,46384
127.3,1948.3,7.61,23449,63467,1.21,26,268,28,59,11845,466,65,244,682,40323,6442,6.259391493,0.159759938,46765
127.4,1949.7,7.62,22974,60145,1.42,24,212,24,32,9338,264,0,284,992,40203,6220,6.463504823,0.154714822,46423
127.5,1951.1,7.63,23066,62615,1.24,14,281,32,34,11323,297,105,281,802,40179,6479,6.201419972,0.161253391,46658
127.6,1952.6,7.63,22274,60729,1.26,8,312,64,30,12153,189,93,362,655,38310,5895,6.498727735,0.153876273,44205
127.7,1954,7.62,21480,57923,1.3,0,321,25,38,11536,312,0,200,765,36247,5673,6.389388331,0.156509504,41920
127.8,1955.5,7.62,20739,56120,1.47,0,248,27,26,10439,269,0,299,662,36077,5570,6.477019749,0.154391995,41647
127.9,1956.9,7.6,21294,57021,1.34,12,251,16,50,10244,231,99,0,831,36775,5869,6.26597376,0.159592114,42644
128,1958.4,7.56,21534,58695,1.27,20,280,21,43,11913,234,0,379,625,36774,5977,6.152584909,0.162533312,42751
128.1,1959.9,7.54,22254,59952,1.39,23,283,22,15,12088,284,78,266,689,37636,5855,6.428010248,0.155569136,43491
128.2,1961.3,7.54,22241,61363,1.32,9,296,15,71,13650,206,69,396,759,36925,6133,6.020707647,0.166093433,43058
128.3,1962.8,7.56,22295,62627,1.39,0,329,43,73,14925,226,67,286,758,37180,5872,6.331743869,0.157934373,43052
128.4,1964.3,7.59,21876,62504,1.44,0,347,65,7,17174,180,0,113,560,35589,5720,6.221853147,0.160723819,41309
128.5,1965.9,7.6,20849,60575,1.5,21,333,30,50,16676,68,29,380,667,34091,5527,6.168083952,0.162124901,39618
128.6,1967.2,7.61,20163,58008,1.37,20,267,21,17,15011,11,0,340,585,33918,5447,6.226913898,0.160593195,39365
128.7,1968.7,7.61,21049,61296,1.42,0,206,14,43,15514,25,123,233,693,35945,5916,6.075895876,0.164584782,41861
128.8,1970.4,7.61,22494,63645,1.3,16,248,8,41,15727,121,145,262,578,37806,5903,6.404540064,0.156139237,43709
128.9,1971.9,7.62,23117,67697,1.49,12,297,43,82,19402,75,0,296,717,37989,6002,6.329390203,0.157993103,43991
129,1973.5,7.64,22984,67023,1.34,15,287,21,22,19188,79,0,408,552,37494,6042,6.205561072,0.161145783,43536
129.1,1975,7.65,22562,67194,1.41,0,225,0,55,19861,20,61,236,746,37418,5851,6.395146129,0.156368593,43269
129.2,1976.4,7.65,22940,66714,1.51,14,239,11,0,18740,52,83,182,562,37900,6094,6.219232032,0.160791557,43994
129.3,1977.8,7.66,23489,67847,1.39,0,247,41,17,19203,51,181,320,711,38251,6036,6.337143804,0.157799796,44287
129.4,1979.3,7.67,22460,63255,1.56,0,232,102,60,14574,122,43,470,786,38162,6136,6.219361147,0.160788219,44298
129.5,1980.7,7.68,22356,61259,1.47,16,180,33,29,14248,0,0,226,693,37386,5810,6.434767642,0.155405767,43196
129.6,1982.2,7.67,22989,64537,1.35,4,212,54,5,15286,57,43,129,846,38950,6198,6.284285253,0.159127086,45148
129.7,1983.6,7.67,23533,66095,1.46,0,280,40,46,16776,149,0,269,674,39159,5990,6.537395659,0.152966113,45149
129.8,1985.1,7.67,23486,64776,1.45,13,257,61,42,15745,76,0,146,763,38872,6080,6.393421053,0.156410784,44952
129.9,1986.5,7.67,22936,63776,1.43,24,216,36,72,14534,132,0,249,704,38692,6117,6.325322871,0.158094697,44809
130,1988.1,7.67,22898,63522,1.33,11,232,11,64,13889,98,24,286,893,38840,6190,6.274636511,0.159371782,45030
130.1,1989.5,7.67,23685,68450,1.4,6,235,23,29,17072,66,4,366,864,40219,6310,6.37385103,0.156891022,46529
130.2,1991,7.66,23888,69491,1.5,0,225,36,67,18482,179,62,240,948,39882,6242,6.389298302,0.15651171,46124
130.3,1992.5,7.65,23772,67203,1.41,0,229,39,30,17665,46,0,260,848,39011,6028,6.471632382,0.15452052,45039
130.4,1994,7.66,23253,63953,1.41,0,180,14,56,13485,62,0,261,820,39598,6400,6.1871875,0.161624324,45998
130.5,1995.5,7.66,23142,63561,1.33,12,155,39,39,13818,4,0,194,872,39620,6182,6.408929149,0.156032307,45802
130.6,1997,7.66,22918,63080,1.5,7,204,22,32,13715,0,65,298,766,39315,6097,6.448253239,0.155080758,45412
130.7,1998.4,7.65,22874,61769,1.36,0,176,5,0,12519,108,0,139,778,38918,6378,6.101912825,0.163883036,45296
130.8,2000.1,7.66,23012,62714,1.4,0,164,0,81,13130,75,0,219,855,39466,6011,6.565629679,0.152308316,45477
130.9,2001.6,7.67,23283,65189,1.39,10,233,34,0,15498,19,0,256,809,39195,6212,6.309562138,0.158489603,45407
131,2003.1,7.69,23013,63434,1.39,0,205,21,44,14953,169,0,220,691,38416,6125,6.272,0.159438776,44541
131.1,2004.6,7.7,22950,63232,1.4,0,202,37,13,13774,47,0,259,767,39234,6359,6.169838025,0.162078809,45593
131.2,2006.2,7.7,23090,65146,1.52,19,197,56,25,15683,0,0,218,880,39097,6386,6.122298779,0.16333734,45483
131.3,2007.6,7.7,23332,66020,1.29,6,224,48,35,17194,0,29,126,674,38904,5830,6.673070326,0.149856056,44734
131.4,2009,7.7,23613,67973,1.33,0,234,31,35,17785,54,42,174,854,39657,6304,6.290767766,0.158963109,45961
131.5,2010.6,7.7,23579,67661,1.3,10,221,22,43,18500,0,0,343,709,39109,5956,6.566319678,0.152292311,45065
131.6,2012,7.69,23092,64658,1.43,0,231,62,68,15842,6,0,239,706,39116,6050,6.465454545,0.154668166,45166
131.7,2013.7,7.69,22346,59033,1.46,0,149,23,24,11501,37,25,160,799,37932,6205,6.113134569,0.1635822,44137
131.8,2015.3,7.69,22168,59926,1.41,0,156,34,39,12084,24,0,311,671,38224,5925,6.451308017,0.155007325,44149
131.9,2016.8,7.68,22422,60917,1.42,8,209,22,32,13862,0,0,200,688,37395,5979,6.254390366,0.159887686,43374
132,2018.2,7.67,22539,62048,1.26,25,191,22,13,13808,0,0,426,896,37878,5892,6.428716904,0.155552035,43770
132.1,2019.8,7.67,21762,58741,1.6,19,156,68,89,11578,0,288,187,796,36986,6094,6.069248441,0.164765046,43080
132.2,2021.3,7.67,22143,60101,1.4,0,180,54,32,12706,0,26,48,684,37709,6263,6.020916494,0.166087671,43972
132.3,2022.8,7.65,22845,62236,1.47,0,199,35,38,14455,0,122,131,696,38136,5943,6.416961131,0.155837004,44079
132.4,2024.4,7.66,23000,64091,1.35,7,201,0,34,15741,0,0,135,765,38780,5982,6.482781678,0.154254771,44762
132.5,2025.9,7.66,22932,62860,1.54,0,197,43,19,14475,56,0,270,639,38177,6132,6.225864318,0.160620269,44309
132.6,2027.4,7.66,23163,64297,1.49,0,220,46,0,15940,0,0,137,853,38543,6033,6.388695508,0.156526477,44576
132.7,2029,7.66,23206,64385,1.68,8,197,32,29,15718,0,24,85,865,38783,5866,6.611489942,0.151251837,44649
132.8,2030.5,7.66,23500,66730,1.46,21,277,25,44,17008,0,13,185,742,39671,6191,6.407850105,0.156058582,45862
132.9,2032.2,7.66,23765,68917,1.49,11,239,43,0,18948,0,20,199,678,39314,6307,6.23339147,0.160426311,45621
133,2033.7,7.66,23482,63781,1.4,19,223,39,71,14865,0,0,55,753,39172,6005,6.523230641,0.153298274,45177
133.1,2035.1,7.65,23455,63634,1.65,4,238,52,59,14454,0,167,78,693,39013,6137,6.357014828,0.157306539,45150
133.2,2036.5,7.65,23307,63567,1.47,0,182,20,40,14839,0,47,54,632,38976,6274,6.21230475,0.160970854,45250
133.3,2038,7.66,23369,65848,1.37,6,215,27,35,17039,0,0,186,656,38880,6163,6.308615934,0.158513374,45043
133.4,2039.5,7.66,23347,65837,1.3,0,214,0,30,16171,0,0,282,758,39212,6193,6.331664783,0.157936346,45405
133.5,2041,7.66,23139,64297,1.36,18,153,49,30,15410,0,64,296,948,38757,6159,6.292742328,0.158913229,44916
133.6,2042.5,7.66,23058,64536,1.35,0,105,43,7,14747,0,225,253,752,39345,6334,6.211714556,0.160986148,45679
133.7,2043.9,7.65,23391,65147,1.4,6,176,18,44,15180,0,0,268,691,39402,6315,6.239429929,0.160271052,45717
133.8,2045.6,7.65,23576,65003,1.43,14,171,19,33,15500,0,0,326,610,39216,6349,6.176720743,0.161898205,45565
133.9,2047.1,7.65,22958,60784,1.43,24,150,27,18,11225,0,127,234,918,39376,6080,6.476315789,0.154408777,45456
134,2048.6,7.64,23125,63214,1.29,0,156,22,46,14177,0,43,330,728,38986,6047,6.447163883,0.155106961,45033
134.1,2050.1,7.63,22894,62121,1.63,25,154,44,20,12572,0,130,312,946,39170,6222,6.295403407,0.158846056,45392
134.2,2051.5,7.62,23530,65128,1.37,0,179,30,24,14322,8,124,206,805,40229,6203,6.485410285,0.154192249,46432
134.3,2053.1,7.62,23935,66407,1.37,5,186,29,60,15729,0,0,268,877,40121,6510,6.162980031,0.162259166,46631
134.4,2054.6,7.63,23866,65165,1.37,8,177,60,44,14244,0,91,227,857,40448,6415,6.305222136,0.158598695,46863
134.5,2056.2,7.64,23329,62402,1.35,0,148,5,42,11646,12,0,105,793,40432,6308,6.409638554,0.156015038,46740
134.6,2057.8,7.65,23302,61787,1.29,7,168,28,40,11763,0,0,158,909,40174,6001,6.694550908,0.149375218,46175
134.7,2059.3,7.65,23595,64610,1.38,12,218,15,10,13577,0,0,439,912,39952,6268,6.373962987,0.156888266,46220
134.8,2060.7,7.66,23392,64895,1.44,9,165,19,45,13998,13,67,169,754,40134,6194,6.479496287,0.154332985,46328
134.9,2062.1,7.67,23102,63517,1.37,0,131,0,11,13704,0,21,165,888,39677,6297,6.300936954,0.158706555,45974
135,2063.6,7.66,23911,67607,1.47,26,202,17,47,16057,0,18,256,888,40506,6449,6.280973794,0.159210981,46955
135.1,2065.1,7.65,24128,67714,1.45,6,231,46,39,15704,0,43,286,918,40639,6274,6.477366911,0.15438372,46913
135.2,2066.7,7.65,24195,67249,1.44,5,246,0,46,16045,53,0,199,843,40429,6090,6.638587849,0.150634446,46519
135.3,2068.3,7.66,24159,66583,1.39,14,229,36,63,15664,0,0,401,1039,39696,6010,6.604991681,0.151400645,45706
135.4,2069.8,7.65,23654,64191,1.38,14,164,30,31,13429,8,0,172,858,39992,6078,6.579795986,0.151980396,46070
135.5,2071.4,7.65,23503,63292,1.38,0,152,37,0,12500,0,149,210,630,40052,6314,6.343363953,0.157645061,46366
135.6,2072.9,7.65,23334,62979,1.5,14,156,38,24,12034,0,0,309,666,40185,6255,6.424460432,0.155655095,46440
135.7,2074.4,7.64,22819,59473,1.38,0,144,47,19,9322,23,0,171,752,39723,6040,6.576655629,0.152052967,45763
135.8,2075.9,7.63,23721,62398,1.43,0,197,30,25,10483,153,41,290,820,40862,6238,6.550496954,0.152660173,47100
135.9,2077.5,7.63,24182,65154,1.55,6,233,54,15,12388,88,84,434,944,40907,6340,6.452208202,0.154985699,47247
136,2079,7.63,24160,63383,1.41,6,201,31,37,11501,16,0,359,681,40860,6425,6.359533074,0.157244249,47285
136.1,2080.5,7.64,23822,62606,1.35,12,164,69,35,10699,116,0,156,652,41123,6150,6.686666667,0.149551346,47273
136.2,2082.2,7.65,23629,62486,1.37,14,174,25,14,10321,77,0,374,909,40932,6393,6.402627874,0.156185869,47325
136.3,2083.7,7.65,23837,62307,1.5,0,170,38,44,9889,138,37,143,921,41754,6212,6.721506761,0.148776165,47966
136.4,2085.2,7.65,23656,62700,1.26,0,202,32,54,10854,183,0,251,988,40711,6337,6.424333281,0.155658176,47048
136.5,2086.7,7.66,23338,60907,1.3,7,184,64,34,9475,124,0,224,775,40397,6629,6.093980993,0.164096344,47026
136.6,2088.3,7.67,23462,60766,1.24,0,154,25,32,9336,44,0,98,939,41296,6405,6.44746292,0.155099768,47701
136.7,2089.8,7.66,23892,63303,1.3,0,220,19,0,10553,179,10,146,870,41562,6457,6.436735326,0.15535826,48019
136.8,2091.3,7.66,23599,61137,1.33,6,173,36,38,9043,81,62,133,836,41285,6393,6.457844517,0.15485043,47678
136.9,2092.9,7.67,23346,60823,1.32,7,196,57,0,8776,116,0,62,846,41388,6516,6.35174954,0.157436938,47904
137,2094.4,7.68,23385,61607,1.25,24,190,0,62,9129,134,0,0,967,41506,6523,6.363023149,0.157158001,48029
137.1,2095.9,7.68,23662,62936,1.46,0,214,30,41,9455,162,222,293,965,41784,6595,6.33570887,0.157835535,48379
137.2,2097.5,7.69,23684,62405,1.36,0,194,22,41,8591,132,18,293,1019,42287,6678,6.332285115,0.157920874,48965
137.3,2099.1,7.68,23781,62171,1.21,0,181,34,9,8866,4,212,338,763,42058,6519,6.451603007,0.155000238,48577
137.4,2100.6,7.68,23903,62489,1.41,24,219,49,34,9837,0,0,231,874,41983,6396,6.563946216,0.152347379,48379
137.5,2102.1,7.68,23584,60205,1.41,0,195,29,23,8699,0,6,204,925,41549,6244,6.654228059,0.150280392,47793
137.6,2103.6,7.67,23217,60352,1.32,0,219,14,15,8942,0,0,284,1018,41228,6147,6.70701155,0.149097701,47375
137.7,2105.2,7.67,22940,59258,1.46,0,143,73,10,7651,0,14,405,963,40904,6366,6.425384857,0.155632701,47270
137.8,2106.8,7.66,23319,60315,1.31,7,170,48,51,7261,107,25,435,857,41918,6352,6.59918136,0.151533947,48270
137.9,2108.4,7.66,23363,58997,1.41,0,112,17,10,6176,0,0,408,893,42307,6448,6.561259305,0.152409767,48755
138,2109.9,7.65,23907,60652,1.39,20,188,52,59,7172,95,92,143,831,42650,6330,6.737756714,0.148417351,48980
138.1,2111.4,7.65,23940,61885,1.38,7,221,19,46,7567,83,0,425,739,42991,6759,6.360556295,0.157218953,49750
138.2,2113,7.65,23697,59799,1.33,4,179,30,26,6308,118,118,384,846,42379,6322,6.70341664,0.149177659,48701
138.3,2114.6,7.66,23461,59288,1.34,7,172,37,53,6264,156,20,252,914,42453,6275,6.765418327,0.14781052,48728
138.4,2116,7.66,23271,58643,1.34,9,231,10,55,5419,165,0,356,1152,42054,6358,6.614344133,0.15118657,48412
138.5,2117.5,7.65,23347,57654,1.33,0,205,36,29,5077,105,0,228,838,42192,6239,6.762622215,0.147871634,48431
138.6,2119,7.65,23582,60553,1.48,0,205,43,42,5603,175,197,469,862,43249,6458,6.696965005,0.149321372,49707
138.7,2120.5,7.64,23690,58713,1.38,9,227,23,15,5178,171,0,378,814,43065,6201,6.944847605,0.143991641,49266
138.8,2122.1,7.64,23655,59154,1.26,7,209,60,25,4728,128,102,351,1068,43157,6371,6.773975828,0.147623792,49528
138.9,2123.6,7.63,23566,57997,1.38,0,173,25,16,4273,61,0,215,685,42878,6412,6.687149095,0.149540557,49290
139,2125.3,7.62,24034,59130,1.38,0,193,37,42,4589,77,0,166,912,43588,6533,6.67197306,0.149880701,50121
139.1,2126.8,7.62,24025,58951,1.28,0,188,10,41,4239,58,40,390,965,43751,6342,6.898612425,0.144956687,50093
139.2,2128.4,7.63,23662,57922,1.37,8,199,0,21,4060,108,46,459,777,43066,6310,6.82503962,0.146519296,49376
139.3,2130,7.63,23775,58458,1.45,0,166,17,20,3912,146,171,319,969,43645,6327,6.898214003,0.144965059,49972
139.4,2131.5,7.62,24070,58722,1.41,4,194,34,48,4109,204,21,352,849,43398,6381,6.80112835,0.147034426,49779
139.5,2133.1,7.61,23893,57749,1.23,0,179,13,49,3657,268,0,320,789,43181,6223,6.938936204,0.14411431,49404
139.6,2134.7,7.6,23387,57689,1.44,9,164,57,42,3199,149,47,461,1078,42832,6551,6.538238437,0.152946395,49383
139.7,2136.2,7.61,23320,57365,1.28,0,149,15,44,3395,280,78,403,825,42860,6396,6.701063164,0.149230051,49256
139.8,2137.8,7.62,23599,57864,1.28,0,169,44,70,3332,166,0,447,958,42983,6315,6.806492478,0.146918549,49298
139.9,2139.2,7.62,23700,58101,1.38,20,183,24,67,3198,352,108,287,853,43192,6359,6.792262934,0.147226338,49551
140,2140.8,7.61,23594,56777,1.37,13,221,23,68,2936,245,93,553,711,42157,6441,6.545101692,0.152786014,48598
140.1,2142.1,7.61,23554,55985,1.41,25,206,61,42,3307,137,0,278,943,41674,6234,6.684953481,0.149589672,47908
140.2,2143.7,7.61,23184,55327,1.37,0,175,34,0,3301,178,40,402,858,40933,6092,6.719139856,0.148828574,47025
140.3,2145.2,7.62,22746,53499,1.31,6,175,43,12,2917,164,179,193,864,39604,6321,6.265464325,0.15960509,45925
140.4,2146.7,7.62,21865,52106,1.24,11,166,12,0,2109,175,62,319,899,39170,6465,6.058778036,0.165049783,45635
140.5,2148.2,7.61,21918,52069,1.34,10,145,13,45,1662,184,52,493,743,39597,6368,6.218121859,0.160820264,45965
140.6,2149.7,7.6,23562,57142,1.51,24,211,64,32,2827,219,71,338,871,42480,6816,6.232394366,0.160451977,49296
140.7,2151,7.6,24581,59297,1.24,21,288,58,34,2967,300,0,202,1014,44826,6507,6.888888889,0.14516129,51333
140.8,2152.6,7.61,24647,60469,1.49,9,274,69,36,3008,393,0,600,916,44682,6972,6.408777969,0.156035988,51654
140.9,2154.1,7.63,23986,58325,1.35,6,156,32,49,2410,242,118,458,914,44270,6443,6.871022815,0.14553874,50713
141,2155.6,7.64,23925,57591,1.38,0,183,0,17,2036,187,47,313,1069,44017,6776,6.496015348,0.153940523,50793
141.1,2157.1,7.62,23880,57060,1.21,13,145,9,46,2066,235,44,454,898,43560,6679,6.521934421,0.153328742,50239
141.2,2158.6,7.62,24009,57337,1.35,7,231,39,38,2870,110,0,466,1015,43388,6474,6.701884461,0.149211764,49862
141.3,2160.2,7.62,23911,57523,1.27,8,209,44,42,3112,261,0,450,825,43459,6201,7.008385744,0.14268621,49660
141.4,2161.4,7.62,23749,57284,1.34,17,189,0,0,2959,111,0,301,881,43782,6431,6.807961437,0.146886848,50213
141.5,2163,7.62,23949,58447,1.44,0,226,64,33,2598,213,0,500,990,44021,6675,6.594906367,0.151632176,50696
141.6,2164.6,7.61,23975,57273,1.15,0,205,12,6,2109,185,0,306,1041,44018,6633,6.636212875,0.150688355,50651
141.7,2166,7.61,24231,59332,1.29,19,256,20,20,2694,206,90,542,916,44736,6699,6.678011644,0.149745172,51435
141.8,2167.4,7.6,24318,59358,1.28,16,200,26,45,2991,243,0,335,940,44743,6639,6.739418587,0.148380752,51382
141.9,2168.7,7.6,24076,58203,1.41,10,182,12,28,3218,221,74,292,1033,43822,6356,6.894587791,0.145041303,50178
142,2170.1,7.6,23678,57374,1.35,0,202,42,55,2785,207,0,387,994,43234,6410,6.744773791,0.148262941,49644
142.1,2171.7,7.61,23425,56039,1.42,0,202,13,16,2237,153,0,285,855,42783,6413,6.671292687,0.149895987,49196
142.2,2173.2,7.62,23662,56507,1.35,0,251,11,25,2183,196,106,503,976,43367,6404,6.771861337,0.147669887,49771
142.3,2174.7,7.62,23472,56325,1.21,16,216,26,44,2083,161,0,265,935,42871,6459,6.637405171,0.150661286,49330
142.4,2176.1,7.62,22937,54671,1.26,5,196,63,65,2221,293,85,204,787,41754,6127,6.814754366,0.146740432,47881
142.5,2177.5,7.62,22586,54201,1.32,16,269,45,15,2344,150,32,379,918,41242,6332,6.513265951,0.153532806,47574
142.6,2179.1,7.61,21942,52023,1.41,30,127,10,18,1783,55,90,200,824,40433,5876,6.881041525,0.145326837,46309
142.7,2180.5,7.61,21852,51789,1.28,10,122,18,18,1345,0,31,113,956,40733,5941,6.856253156,0.145852257,46674
142.8,2181.9,7.6,22181,52871,1.18,26,127,11,0,1283,124,18,366,841,41461,6084,6.814760026,0.14674031,47545
142.9,2183.4,7.59,22541,53921,1.29,0,242,38,40,1671,196,26,370,806,41633,6198,6.717166828,0.148872289,47831
143,2184.9,7.6,22906,54819,1.24,36,257,32,9,2111,206,154,353,977,41435,6175,6.710121457,0.149028599,47610
143.1,2186.5,7.61,22554,54053,1.31,0,207,70,27,1823,182,11,450,853,41439,6163,6.723835794,0.148724631,47602
