Location,Site,label,ID,section_depth,field_depth,depth,SH20_age,surface,validity,qc,kcps,cps,MSE,K,Ca,Ti,Mn,Fe,Zn,Rb,Sr,Zr,Mo_inc,Mo_coh,inc_coh,coh_inc,Total_scatter,cps_sum2
Bird Island,BI10,BI10.03,ACE_ITRAX_883,8.2,88.2,88.2,1367.8,7.88,1,TRUE,23037,55663,1.21,0,0.438352227,0.021558306,0.026947883,3.361299247,0.071861021,0,0.666510968,1.769577637,77.4446221,11.16720263,0.012458916,0.000259052,49324,94.98064999
Bird Island,BI10,BI10.03,ACE_ITRAX_884,8.3,88.3,88.3,1369.3,7.89,1,TRUE,22435,54937,1.29,0.014562135,0.411380308,0,0.074630941,3.314705936,0,0,0.549720589,1.579991627,76.81526112,11.87360067,0.011776063,0.000281365,48723,94.64591075
Bird Island,BI10,BI10.03,ACE_ITRAX_885,8.4,88.4,88.4,1370.8,7.88,1,TRUE,22325,53360,1.34,0,0.451649175,0.065592204,0.110569715,3.337706147,0.168665667,0,0.665292354,1.744752624,77.33508246,11.55922039,0.012538113,0.000280115,47434,95.45134896
Bird Island,BI10,BI10.03,ACE_ITRAX_886,8.5,88.5,88.5,1372.3,7.88,1,TRUE,22318,53617,1.18,0.013055561,0.400992223,0.024246041,0.087658765,3.219128262,0.039166682,0,0.591230393,1.630080012,77.25348304,11.3247664,0.012722906,0.000273406,47493,94.59680369
Bird Island,BI10,BI10.03,ACE_ITRAX_887,8.6,88.6,88.6,1373.8,7.87,1,TRUE,22526,53493,1.39,0,0.458003851,0.016824631,0.157029892,3.239676219,0.100947788,0.108425401,0.693548689,1.226328679,77.06241938,11.74546202,0.012265227,0.000284925,47506,94.82121671
Bird Island,BI10,BI10.03,ACE_ITRAX_888,8.7,88.7,88.7,1375.4,7.86,1,TRUE,22525,54356,1.21,0.020236956,0.474648613,0,0.062550592,3.053940687,0.149017588,0.047832806,0.745087939,1.451541688,76.88203694,11.78158805,0.012005315,0.000281924,48194,94.6807691
Bird Island,BI10,BI10.03,ACE_ITRAX_889,8.8,88.8,88.8,1376.9,7.85,1,TRUE,22317,53489,1.31,0.037390865,0.40569089,0.033651779,0.10282488,3.019312382,0.196302043,0.181345697,0.689861467,1.374114304,76.78027258,11.49208248,0.01249069,0.000279824,47216,94.32561988
Bird Island,BI10,BI10.03,ACE_ITRAX_890,8.9,88.9,88.9,1378.4,7.84,1,TRUE,22322,54537,1.34,0.049507674,0.480407797,0.166859197,0.077011937,3.806590021,0.031171498,0.181528137,0.495076737,1.743770284,75.87509397,11.48944753,0.012109016,0.000277657,47646,94.40885146
Bird Island,BI10,BI10.03,ACE_ITRAX_891,9,89,89,1380,7.84,1,TRUE,22486,53778,1.3,0.020454461,0.505783034,0.040908922,0.105991298,3.313622671,0.14132173,0.048346908,0.860946856,1.240284131,77.0166239,11.61813381,0.012326604,0.000280509,47666,94.92502483
Bird Island,BI10,BI10.03,ACE_ITRAX_892,9.1,89.1,89.1,1381.4,7.85,1,TRUE,22786,54523,1.26,0.009170442,0.388826734,0.023843149,0.06786127,3.07576619,0.210920162,0.020174972,0.671276342,1.579150083,77.62228784,11.55108853,0.012324911,0.000272933,48620,95.23296356
Bird Island,BI10,BI10.03,ACE_ITRAX_893,9.2,89.2,89.2,1382.9,7.85,1,TRUE,23162,55721,1.22,0.019741211,0.491735611,0.053839665,0.064607599,3.041941099,0.021535866,0.102295364,0.631718742,1.656467041,77.20787495,11.63475171,0.011909282,0.000270444,49504,94.93868858
Bird Island,BI10,BI10.03,ACE_ITRAX_894,9.3,89.3,89.3,1384.4,7.84,1,TRUE,22999,55325,1.2,0.019882512,0.506100316,0.103027564,0.077722549,3.181201988,0.124717578,0.034342521,0.609127881,1.69543606,77.10980569,11.69453231,0.011918053,0.000274127,49131,95.16808915
Bird Island,BI10,BI10.03,ACE_ITRAX_895,9.4,89.4,89.4,1386,7.84,1,TRUE,22872,55423,1.23,0.037890407,0.382512675,0.021651661,0.073976508,3.085361673,0.146148711,0.019847356,0.564747488,1.483138769,77.10878155,11.53672663,0.012059553,0.000269953,49130,94.47311294
Bird Island,BI10,BI10.03,ACE_ITRAX_896,9.5,89.5,89.5,1387.4,7.85,1,TRUE,22812,55733,1.31,0.05921088,0.473687044,0.048445266,0.055622342,3.410905568,0.130981645,0.150718605,0.80203829,1.674053074,75.96576535,11.56765292,0.011783119,0.000273222,48785,94.35113732
Bird Island,BI10,BI10.03,ACE_ITRAX_897,9.6,89.6,89.6,1389,7.83,1,TRUE,21918,52666,1.38,0.03227889,0.571526222,0.08544412,0.119621767,3.998784795,0.108229218,0.279117457,0.643679034,1.615843239,75.41297991,11.58812137,0.012356707,0.000291767,45820,94.46827449
Bird Island,BI10,BI10.03,ACE_ITRAX_898,9.7,89.7,89.7,1390.5,7.83,1,TRUE,20235,49336,1.25,0.048646019,0.480379439,0.034457597,0.072969029,3.210637263,0.121615048,0,0.970893465,1.828279552,76.94786768,11.861521,0.013148986,0.00031245,43815,95.59072753
Bird Island,BI10,BI10.03,ACE_ITRAX_899,9.8,89.8,89.8,1392,7.82,1,TRUE,20561,50465,1.27,0.04359457,0.390369563,0.077281284,0,3.006043793,0.170415139,0.15654414,0.582581988,1.563459824,77.75289805,11.74279203,0.013120638,0.000299271,45164,95.49940029
Bird Island,BI10,BI10.03,ACE_ITRAX_900,9.9,89.9,89.9,1393.5,7.81,1,TRUE,21967,52861,1.11,0.026484554,0.438886892,0.009458769,0,3.904579936,0.045402092,0,0.845613969,1.596640245,77.38975804,11.40160042,0.012840511,0.000278706,46936,95.67154414
Bird Island,BI10,BI10.03,ACE_ITRAX_901,10,90,90,1394.9,7.81,1,TRUE,22264,53687,1.18,0.013038538,0.627712482,0.052154153,0.067055339,4.690148453,0.147149217,0,0.890345894,1.898038631,75.1559968,11.11069719,0.012599497,0.000275365,46314,94.66521155
Bird Island,BI10,BI10.03,ACE_ITRAX_902,10.1,90.1,90.1,1396.3,7.8,1,TRUE,21769,53736,1.13,0.033497097,0.524787852,0.10607414,0.098630341,4.937099896,0.165624535,0,0.956528212,1.713934792,74.85112401,11.29782641,0.012329291,0.000280887,46293,94.69773747
Bird Island,BI10,BI10.03,ACE_ITRAX_903,10.2,90.2,90.2,1397.8,7.82,1,TRUE,20813,52615,1.24,0.085526941,0.459944883,0.140644303,0.079825145,6.830751687,0,0.184358073,0.961702936,1.97092084,72.60096931,11.7361969,0.011757242,0.000307238,44374,95.0629055
Bird Island,BI10,BI10.03,ACE_ITRAX_904,10.3,90.3,90.3,1399.3,7.79,1,TRUE,21300,52148,1.32,0.046022858,0.621308583,0.06328143,0.149574289,5.135383907,0.10546905,0,0.88018716,1.413285265,74.67016952,11.79527499,0.012139517,0.000302917,45090,94.89239948
Bird Island,BI10,BI10.03,ACE_ITRAX_905,10.4,90.4,90.4,1400.8,7.76,1,TRUE,21939,53741,1.27,0.050240971,0.483801939,0.059544854,0.055823301,4.854766379,0.057684077,0,0.668018831,1.992891833,74.28034462,11.81034964,0.011703221,0.000295858,46266,94.32546552
Bird Island,BI10,BI10.03,ACE_ITRAX_906,10.5,90.5,90.5,1402.2,7.74,1,TRUE,22302,54214,1.41,0.075626222,0.505404508,0.112517062,0.088538016,5.528092375,0.06455897,0.088538016,0.63636699,1.04216623,74.80355628,11.59110193,0.011903812,0.000285819,46838,94.54865623
Bird Island,BI10,BI10.03,ACE_ITRAX_907,10.6,90.6,90.6,1403.6,7.73,1,TRUE,22370,54086,1.35,0.02033798,0.412306327,0.086898643,0.077654106,4.794216618,0.070258477,0,1.040934808,1.440298783,75.55559664,11.55751951,0.012086962,0.000282822,47116,95.06839167
Bird Island,BI10,BI10.03,ACE_ITRAX_908,10.7,90.7,90.7,1405,7.72,1,TRUE,22442,54764,1.15,0.040172376,0.483894529,0.049302461,0.062084581,5.949163684,0.136951282,0.073040684,0.980571178,1.367686802,74.06507925,10.75524067,0.012574716,0.000265162,46451,93.97602737
Bird Island,BI10,BI10.03,ACE_ITRAX_909,10.8,90.8,90.8,1406.5,7.72,1,TRUE,22362,54200,1.41,0.027675277,0.442804428,0.119926199,0.090405904,6.234317343,0.151291513,0.365313653,0.837638376,1.394833948,73.48708487,11.36162362,0.011933596,0.000285253,45988,94.52513398
Bird Island,BI10,BI10.03,ACE_ITRAX_910,10.9,90.9,90.9,1407.9,7.74,1,TRUE,21786,53124,1.3,0.033882991,0.429184549,0.082825088,0.060236428,6.328589715,0.116708079,0.06964837,0.952488517,1.822151946,73.50538363,11.18515172,0.012370479,0.000286439,44991,94.59890795
Bird Island,BI10,BI10.03,ACE_ITRAX_911,11,91,91,1409.3,7.75,1,TRUE,21341,51159,1.45,0.013682832,0.525811685,0.080142301,0.111417346,6.78472996,0,0,0.621591509,1.514884966,74.10817256,11.22187689,0.012908583,0.00029599,43654,94.99551463
Bird Island,BI10,BI10.03,ACE_ITRAX_912,11.1,91.1,91.1,1410.8,7.76,1,TRUE,21367,51610,1.49,0.032939353,0.474714203,0.093005232,0.108506103,8.029451657,0.098818059,0,0.693664019,1.542336756,72.72815346,10.91455144,0.012911087,0.000290783,43168,94.72934215
Bird Island,BI10,BI10.03,ACE_ITRAX_913,11.2,91.2,91.2,1412.2,7.76,1,TRUE,20998,53335,1.4,0.024374238,0.487484766,0.043123652,0.095622012,8.917221337,0.118121309,0.088122246,1.154963907,1.700571857,70.19405644,11.34902034,0.011596573,0.000303142,43491,94.18458182
Bird Island,BI10,BI10.03,ACE_ITRAX_914,11.3,91.3,91.3,1413.7,7.76,1,TRUE,21087,53853,1.49,0.038995042,0.488366479,0.037138135,0.079846991,12.38185431,0.111414406,0.289677455,0.677770969,1.418676768,68.8169647,10.76448852,0.011871134,0.000290461,42857,95.11735536
Bird Island,BI10,BI10.03,ACE_ITRAX_915,11.4,91.4,91.4,1415.1,7.76,1,TRUE,21276,55515,1.43,0.034224984,0.470143205,0.084661803,0.055840764,15.45888499,0.381878772,0,0.734936504,1.671620283,65.73718815,10.77186346,0.010992841,0.000295168,42474,95.41253092
Bird Island,BI10,BI10.03,ACE_ITRAX_916,11.5,91.5,91.5,1416.5,7.76,1,TRUE,21483,58492,1.27,0.037611981,0.512890652,0.147028653,0.04957943,18.72905697,0.290638036,0.223962251,0.557341175,1.372837311,63.23257881,10.4150995,0.010379609,0.000281596,43078,95.57928597
Bird Island,BI10,BI10.03,ACE_ITRAX_917,11.6,91.6,91.6,1417.9,7.75,1,TRUE,21522,59834,1.29,0.036768393,0.462947488,0.282448106,0.101948725,18.98586088,0.101948725,0.041782264,1.181602433,1.388842464,62.45445733,10.2099141,0.010223352,0.000273219,43478,95.25901748
Bird Island,BI10,BI10.03,ACE_ITRAX_918,11.7,91.7,91.7,1419.3,7.75,1,TRUE,22310,60330,1.3,0.006630201,0.419360186,0.082877507,0.081219957,18.68224764,0.12265871,0.023205702,0.623238853,1.433780872,64.26487651,9.980109398,0.010673456,0.000257412,44792,95.7311364
Bird Island,BI10,BI10.03,ACE_ITRAX_919,11.8,91.8,91.8,1420.8,7.77,1,TRUE,22630,61088,1.36,0.045835516,0.376506024,0.039287585,0.081849136,18.30310372,0.142417496,0,0.59095076,1.258839707,64.89163174,10.19021739,0.010424359,0.000257063,45866,95.9313205
Bird Island,BI10,BI10.03,ACE_ITRAX_920,11.9,91.9,91.9,1422.2,7.78,1,TRUE,22549,59745,1.54,0.056908528,0.443551762,0.127207298,0.06862499,15.17114403,0.07029877,0,0.485396267,1.350740648,67.87011465,10.51301364,0.010805622,0.000259267,46830,96.16806548
Bird Island,BI10,BI10.03,ACE_ITRAX_921,12,92,92,1423.6,7.79,1,TRUE,22356,56770,1.3,0.022899419,0.457988374,0.100405144,0.09864365,11.41271798,0.228994187,0,0.510833187,1.268275498,70.25893958,10.97058305,0.01128114,0.000275048,46114,95.34183627
Bird Island,BI10,BI10.03,ACE_ITRAX_922,12.1,92.1,92.1,1425.2,7.79,1,TRUE,22116,55301,1.27,0.063289995,0.461112819,0.083181136,0.041590568,9.686985769,0.32187483,0,0.670873944,1.672664147,72.17410173,10.76653225,0.012121952,0.00026975,45867,95.9545989
Bird Island,BI10,BI10.03,ACE_ITRAX_923,12.2,92.2,92.2,1426.7,7.79,1,TRUE,22156,54688,1.4,0.025599766,0.477252779,0.104227618,0.098741954,9.111688122,0.133484494,0.082284962,0.649136922,1.556100059,72.73807782,11.09749854,0.011985183,0.000278979,45848,96.0863572
Bird Island,BI10,BI10.03,ACE_ITRAX_924,12.3,92.3,92.3,1428.2,7.79,1,TRUE,22274,54994,1.41,0.023638942,0.418227443,0.09273739,0.081827108,8.320907735,0.254573226,0.016365422,0.632796305,1.425610067,73.38073244,11.24486308,0.011866225,0.000278649,46539,95.90442403
Bird Island,BI10,BI10.03,ACE_ITRAX_925,12.4,92.4,92.4,1429.5,7.79,1,TRUE,22740,56646,1.32,0.024714896,0.43251068,0.072379338,0.033541645,9.291035554,0.24714896,0.141227977,0.690251739,1.196907107,72.47290188,10.82159376,0.011822659,0.000263601,47183,95.4362998
Bird Island,BI10,BI10.03,ACE_ITRAX_926,12.5,92.5,92.5,1430.8,7.79,1,TRUE,22778,55560,1.22,0,0.460763139,0.082793377,0.01799856,7.483801296,0.233981281,0.122390209,0.838732901,1.445284377,74.00467963,11.19330454,0.011899772,0.000272231,47336,95.8959013
Bird Island,BI10,BI10.03,ACE_ITRAX_927,12.6,92.6,92.6,1432.2,7.79,1,TRUE,22597,56112,1.19,0.0463359,0.424151697,0.065939549,0.071285999,7.235528942,0.174650699,0.229897348,0.748502994,1.728685486,73.61883376,11.42714571,0.011481415,0.000276626,47721,95.78271613
Bird Island,BI10,BI10.03,ACE_ITRAX_928,12.7,92.7,92.7,1433.6,7.79,1,TRUE,22353,55034,1.37,0.023621761,0.379765236,0.103572337,0.043609405,6.924810117,0.170803503,0.045426464,0.972126322,1.535414471,74.76469092,11.3657012,0.011952788,0.000276229,47401,96.34177075
Bird Island,BI10,BI10.03,ACE_ITRAX_929,12.8,92.8,92.8,1435.1,7.79,1,TRUE,21934,54635,1.3,0.009151643,0.426466551,0.071382813,0.095177084,6.464720417,0,0,0.510661664,1.585064519,75.1203441,11.48531161,0.01197137,0.000279843,47317,95.78053162
Bird Island,BI10,BI10.03,ACE_ITRAX_930,12.9,92.9,92.9,1436.5,7.8,1,TRUE,21793,54879,1.22,0.021866288,0.413637275,0.076532007,0.052843528,6.570819439,0,0,0.821807978,1.379398313,73.91534102,11.40326901,0.011811336,0.000281118,46822,94.66760731
Bird Island,BI10,BI10.03,ACE_ITRAX_931,13,93,93,1437.9,7.78,1,TRUE,22189,56294,1.32,0.053291647,0.426333179,0.092372189,0.028422212,7.695313888,0,0.305538779,0.687462252,1.371371727,73.38792767,11.62823747,0.01121111,0.000281467,47859,95.68776358
Bird Island,BI10,BI10.03,ACE_ITRAX_932,13.1,93.1,93.1,1439.1,7.78,1,TRUE,22268,55573,1.33,0.023392655,0.417468915,0.064779659,0.02159322,7.645799219,0.03238983,0.115163839,0.417468915,1.394562107,74.72153744,10.99454771,0.012229384,0.000264769,47635,95.86119766
Bird Island,BI10,BI10.03,ACE_ITRAX_933,13.2,93.2,93.2,1440.5,7.77,1,TRUE,21571,52687,1.23,0.028470021,0.423254313,0.087308065,0.066430049,4.915823638,0,0.098696073,0.658606487,1.543075142,75.33167575,11.37851842,0.012565751,0.000286685,45685,94.54471039
Bird Island,BI10,BI10.03,ACE_ITRAX_934,13.3,93.3,93.3,1442,7.76,1,TRUE,21362,51451,1.41,0.013605178,0.419816913,0.130220987,0.112728616,4.705447902,0.015548775,0.126333793,0.932926474,1.541272278,76.18510816,11.43612369,0.012947843,0.000291753,45082,95.63237236
Bird Island,BI10,BI10.03,ACE_ITRAX_935,13.4,93.4,93.4,1443.3,7.75,1,TRUE,21441,51980,1.4,0.025009619,0.359753751,0.092343209,0.082724125,4.111196614,0,0,1.113889958,1.464024625,75.93882262,11.59099654,0.012603954,0.000293644,45498,94.79165866
Bird Island,BI10,BI10.03,ACE_ITRAX_936,13.5,93.5,93.5,1444.5,7.72,1,TRUE,21499,52439,1.46,0.038139553,0.396651347,0.1449303,0.106790747,4.801769675,0.057209329,0.011441866,1.294837812,1.735349644,74.19287172,11.45521463,0.012351069,0.000294433,44913,94.24785212
Bird Island,BI10,BI10.03,ACE_ITRAX_937,13.6,93.6,93.6,1445.9,7.71,1,TRUE,20630,51029,1.38,0.07250779,0.605538027,0.556546278,0.146975249,6.633482921,0,0.272394129,1.826412432,1.887162202,71.68864763,11.91871289,0.011787019,0.000325808,42664,95.62049238
Bird Island,BI10,BI10.03,ACE_ITRAX_938,13.7,93.7,93.7,1447.2,7.72,1,TRUE,20848,50681,1.25,0.069059411,0.562340917,0.309780786,0.1440382,6.874371066,0,0.558394665,1.398946351,1.913932243,72.3328269,11.69669107,0.012201894,0.000319067,42587,95.87290256
Bird Island,BI10,BI10.03,ACE_ITRAX_939,13.8,93.8,93.8,1448.5,7.72,1,TRUE,20796,51079,1.28,0.133127117,0.526635212,0.26233873,0.127253862,6.877581785,0,0.197732924,1.597525402,1.574032381,72.68153253,11.65645373,0.012207177,0.000313979,43079,95.64673482
Bird Island,BI10,BI10.03,ACE_ITRAX_940,13.9,93.9,93.9,1449.9,7.73,1,TRUE,19672,47846,1.19,0.054341011,0.55804038,0.194373615,0.14839276,6.803076537,0,0.257074782,1.561259039,1.509008068,72.78769385,11.17125779,0.013617903,0.000320773,40171,95.0584565
Bird Island,BI10,BI10.03,ACE_ITRAX_941,14,94,94,1451.2,7.74,1,TRUE,19659,49687,1.26,0.058365367,0.454847344,0.233461469,0.144907119,5.796284742,0,0.350192203,2.6687061,1.805301185,71.36675589,11.79584197,0.012176549,0.000332652,41321,94.68717259
Bird Island,BI10,BI10.03,ACE_ITRAX_942,14.1,94.1,94.1,1452.7,7.74,1,TRUE,21084,50127,1.3,0.039898657,0.450854829,0.139645301,0.121690905,6.194266563,0,0,0.835876873,1.484230056,74.55064137,11.36912243,0.013081355,0.000304231,43069,95.19961257
Bird Island,BI10,BI10.03,ACE_ITRAX_943,14.2,94.2,94.2,1453.8,7.74,1,TRUE,19678,48608,1.21,0.148123766,0.479344964,0.362080316,0.092577354,7.142857143,0,0.160467413,1.415404872,1.501810402,72.27411126,11.36438446,0.013083655,0.000323486,40655,94.95456909
Bird Island,BI10,BI10.03,ACE_ITRAX_944,14.3,94.3,94.3,1455.2,7.74,1,TRUE,18619,47103,1.13,0.254760843,0.596564975,0.424601405,0.038214126,7.761713691,0,0.360911195,1.617731355,1.596501284,70.20996539,11.63620152,0.0128097,0.000351855,38552,94.51032734
Bird Island,BI10,BI10.03,ACE_ITRAX_945,14.4,94.4,94.4,1456.6,7.73,1,TRUE,18175,46705,1.25,0.269778396,0.725832352,0.35756343,0.098490526,9.189594262,0,0.888555829,2.353067123,1.560860722,67.24761803,11.32212825,0.012717023,0.000360485,36696,94.02656643
Bird Island,BI10,BI10.03,ACE_ITRAX_946,14.5,94.5,94.5,1457.9,7.73,1,TRUE,18087,44865,1.28,0.225119804,0.737768862,0.325420707,0.19168617,9.515212304,0,0.323191798,1.916861696,1.537947175,68.616962,11.54797727,0.013243961,0.000375117,35966,94.95176685
Bird Island,BI10,BI10.03,ACE_ITRAX_947,14.6,94.6,94.6,1459.1,7.72,1,TRUE,17483,44303,1.17,0.056429587,0.480780083,0.158002844,0.058686771,7.902399386,0.018057468,0.514637835,2.130781211,1.661287046,68.93438368,11.89084261,0.013085494,0.000389353,35808,93.81976336
Bird Island,BI10,BI10.03,ACE_ITRAX_948,14.7,94.7,94.7,1460.4,7.71,1,TRUE,18398,46434,1.27,0.111986906,0.353189473,0.208898652,0.211052246,8.887883878,0,0.986346212,1.793944093,1.83701598,68.68673817,12.2345695,0.012090607,0.000383601,37575,95.32409931
Bird Island,BI10,BI10.03,ACE_ITRAX_949,14.8,94.8,94.8,1461.8,7.69,1,TRUE,19705,51154,1.31,0.1466161,0.578644876,0.279548031,0.091879423,11.24252258,0,0.664659655,1.937287407,1.806310357,66.95664073,11.30703366,0.011576183,0.000330123,40035,95.02304913
Bird Island,BI10,BI10.03,ACE_ITRAX_950,14.9,94.9,94.9,1463.1,7.68,1,TRUE,19686,50500,1.24,0.217821782,0.43960396,0.253465347,0.16039604,9.998019802,0.02970297,0.392079208,1.895049505,1.403960396,68.14455446,11.83762376,0.011399223,0.000343987,40391,94.78402044
Bird Island,BI10,BI10.03,ACE_ITRAX_951,15,95,95,1464.7,7.7,1,TRUE,19636,51033,1.24,0.215546803,0.501636196,0.237101483,0.213587287,10.18164717,0.045068877,0.505555229,1.904649932,1.967354457,67.47006839,11.83155997,0.011174241,0.000343621,40470,95.08529365
Bird Island,BI10,BI10.03,ACE_ITRAX_952,15.1,95.1,95.1,1466.1,7.72,1,TRUE,20092,51003,1.23,0.090190773,0.464678548,0.119600808,0.082348097,8.346567849,0.274493657,0.547026645,2.17242123,1.633237261,69.87824246,11.90714272,0.011506379,0.000334095,41713,95.52779052
Bird Island,BI10,BI10.03,ACE_ITRAX_953,15.2,95.2,95.2,1467.6,7.72,1,TRUE,20949,52775,1.24,0.062529607,0.3315964,0.136428233,0.115585031,6.474656561,0.327806727,0.403600189,1.665561345,1.405968735,72.00568451,11.8654666,0.011498832,0.000312241,44263,94.80669501
Bird Island,BI10,BI10.03,ACE_ITRAX_954,15.3,95.3,95.3,1469.1,7.72,1,TRUE,21632,55694,1.34,0.041297088,0.396811147,0.116709161,0.025137358,7.948791611,0.303443818,0.199303336,1.285596294,1.921212339,70.43846734,11.64757424,0.010858404,0.000296905,45717,94.33549904
Bird Island,BI10,BI10.03,ACE_ITRAX_955,15.4,95.4,95.4,1470.6,7.73,1,TRUE,21829,56026,1.33,0.010709314,0.342698033,0.058901224,0.091029165,9.133259558,0.282011923,0,0.942419591,1.613536572,71.96123229,11.41791311,0.011249216,0.000283203,46714,95.8652432
Bird Island,BI10,BI10.03,ACE_ITRAX_956,15.5,95.5,95.5,1472.1,7.73,1,TRUE,22408,57528,1.19,0.010429704,0.344180225,0.019121124,0.046933667,10.00034766,0.250312891,0.206855792,0.601446252,1.640940064,71.47302183,11.19628703,0.011096572,0.000272303,47558,95.80124511
Bird Island,BI10,BI10.03,ACE_ITRAX_957,15.6,95.6,95.6,1473.7,7.73,1,TRUE,22938,58562,1.26,0.023906287,0.334688023,0.071718862,0.097332741,11.6730986,0.121239029,0,0.486663707,1.309723029,70.66015505,10.93541887,0.011033753,0.000264268,47784,95.72524222
Bird Island,BI10,BI10.03,ACE_ITRAX_958,15.7,95.7,95.7,1475.3,7.72,1,TRUE,22485,56735,1.21,0.038776769,0.341940601,0.08636644,0.022913545,7.68132546,0.026438706,0.172732881,0.539349608,1.707940425,73.39737376,11.18357275,0.01156775,0.000268565,47987,95.21056726
Bird Island,BI10,BI10.03,ACE_ITRAX_959,15.8,95.8,95.8,1476.8,7.74,1,TRUE,22145,53511,1.32,0.011212648,0.455981013,0.121470352,0.093438732,4.324344527,0.054194465,0,0.633514604,1.775335912,76.34691932,11.37523126,0.012542619,0.000278436,46941,95.20446389
Bird Island,BI10,BI10.03,ACE_ITRAX_960,15.9,95.9,95.9,1478.3,7.74,1,TRUE,21666,50953,1.25,0.037289267,0.459246757,0.143269287,0.056915196,3.287343238,0,0.339528585,0.624104567,1.381665456,77.32420073,11.5694856,0.013116913,0.000293649,45294,95.23645925
Bird Island,BI10,BI10.03,ACE_ITRAX_961,16,96,96,1479.8,7.75,1,TRUE,21265,51386,1.26,0,0.350289962,0.044759273,0.064219826,3.530144397,0,0,0.53516522,1.344724244,76.73880045,11.9760246,0.012469743,0.000303706,45587,94.59690142
Bird Island,BI10,BI10.03,ACE_ITRAX_962,16.1,96.1,96.1,1481.4,7.75,1,TRUE,20750,49690,1.41,0.032199638,0.346146106,0.102636345,0.044274502,3.719058161,0,0,0.615818072,1.477158382,77.05373315,11.97021534,0.012954562,0.000312636,44236,95.37450688
Bird Island,BI10,BI10.03,ACE_ITRAX_963,16.2,96.2,96.2,1483.1,7.74,1,TRUE,21169,51533,1.25,0.015524033,0.457958978,0.108668232,0.153299827,5.540139328,0.128073273,0,0.783963674,1.486426174,74.88599538,11.67019192,0.012451945,0.000302407,44605,95.24299517
Bird Island,BI10,BI10.03,ACE_ITRAX_964,16.3,96.3,96.3,1484.6,7.74,1,TRUE,20756,49535,1.26,0.044413041,0.520843848,0.135257898,0.161501968,5.658625214,0,0.266478248,0.971030584,1.792671848,73.68527304,11.84011305,0.012563559,0.000324387,42365,95.08909669
Bird Island,BI10,BI10.03,ACE_ITRAX_965,16.4,96.4,96.4,1486.2,7.74,1,TRUE,19487,46594,1.29,0.032192986,0.510795381,0.118040949,0.124479547,5.597287204,0,0.553719363,1.386444607,1.77490664,71.9534704,11.97364468,0.012897198,0.000357145,39105,94.0382361
Bird Island,BI10,BI10.03,ACE_ITRAX_966,16.5,96.5,96.5,1487.7,7.75,1,TRUE,18375,43812,1.24,0.018259837,0.372044189,0.118688944,0.123253903,5.877385191,0,0.607139596,1.536108829,1.96293253,71.99397425,12.2363736,0.013429206,0.000387939,36903,94.85997801
Bird Island,BI10,BI10.03,ACE_ITRAX_967,16.6,96.6,96.6,1489.2,7.74,1,TRUE,18926,45412,1.32,0.041839161,0.323702986,0.110103056,0.138729851,6.544525676,0,0.689245133,1.706597375,1.970844711,71.78058663,12.23905576,0.012914823,0.000375466,38155,95.55852062
