Location,Site,Section,sample,min_depth,max_depth,midpoint,SH20_age,kcps,cps,MSE,K,Ca,Ti,Mn,Fe,Co,Ni,Cu,Zn,Rb,Sr,Zr,Mo_coh,coh_inc,K_sd,Ca_sd,Ti_sd,Mn_sd,Fe_sd,Co_sd,Ni_sd,Cu_sd,Zn_sd,Rb_sd,Sr_sd,Zr_sd,Mo_coh_sd,coh_inc_sd,water_content_pc,water_content_err,dry_mass_pc,dry_mass_err,density_gcm3,density_gcm3_err,P_ICP,P_ICP_sd,K_ICP,K_ICP_sd,Ca_ICP,Ca_ICP_sd,Ti_ICP,Ti_ICP_sd,Mn_ICP,Mn_ICP_sd,Fe_ICP,Fe_ICP_sd,Co_ICP,Co_ICP_sd,Ni_ICP,Ni_ICP_sd,Cu_ICP,Cu_ICP_sd,Zn_ICP,Zn_ICP_sd,As_ICP,As_ICP_sd,Rb_ICP,Rb_ICP_sd,Sr_ICP,Sr_ICP_sd,Zr_ICP,Zr_ICP_sd,Pb_ICP,Pb_ICP_sd,Th_ICP,Th_ICP_sd
Bird Island,BI10,BI10.5,194,190.3,191.3,190.8,2903.109091,21500.09091,61427.81818,1.414545455,-8.784356905,-5.26359483,-6.983354835,-7.163988842,-0.773413214,-5.006379178,-5.291584408,-5.521055726,-8.321201534,-7.880502918,-5.160037351,-3.928363672,-1.817436409,-1.817436409,-8.920057892,-6.819972928,-7.577117383,-7.810305566,-2.967329131,-6.635301749,-6.868244841,-6.719089643,-8.009590075,-7.317367887,-6.177588793,-6.076605659,-5.430502713,-5.430502734,64.49599226,3.224799613,35.50400774,3.550400774,0.424637677,0.042463768,7.907981996,4.239000326,9.964416906,8.442000628,9.179603981,4.26436897,7.694828214,3.024617315,5.495692562,0.363534882,10.12041603,5.370690396,1.369460676,-3.645716483,1.603822812,-3.182204416,3.29325928,-3.10633591,4.32066545,-1.304791203,1.797884646,-3.409465367,4.075953721,-0.18737236,4.800191443,0.864790502,3.549863136,0.063038728,1.110282008,-5.856298541,1.247690553,-3.508320617
Bird Island,BI10,BI10.5,197,194,195,194.5,2954.418182,21368,63253.63636,1.329090909,-8.587209374,-5.097691425,-6.844437357,-7.181772573,-0.613316933,-5.175312996,-5.182011948,-5.494899926,-6.869666377,-6.839340926,-4.92995734,-3.994983049,-1.827501289,-1.827501289,-8.464568851,-6.532351962,-7.78436737,-7.498447594,-2.508600415,-6.129355328,-7.303875011,-6.484838763,-7.115386972,-6.75611182,-5.93679328,-5.690989709,-5.590391799,-5.590391785,84.6167805,4.230839025,15.3832195,1.53832195,0.178709685,0.017870968,8.206330354,4.606716688,8.44295623,7.237032993,8.894075166,4.720821217,6.493733139,1.487490806,4.216413111,-0.450747267,10.20564683,5.850544593,1.749621785,-2.67144733,1.911229494,-2.960136565,3.844366223,-2.083269443,4.873462692,-0.142324946,2.231581813,-2.687587101,2.539515838,-1.158485909,4.778255336,0.096859297,2.507220385,-1.163172711,1.386469079,-4.016729457,0.089872297,-5.242631603
Bird Island,BI10,BI10.5,202,199.9,200.8,200.3,3041.911111,20677.77778,62829.77778,1.47,-8.147381152,-4.785086013,-6.436433794,-6.539822974,-0.373030121,-5.060795601,-5.122451571,-5.438924907,-7.278370269,-6.29411012,-4.648737919,-3.944243616,-1.773984203,-1.773984203,-8.651713252,-6.319463698,-7.438852587,-7.78035413,-1.601196743,-6.334460081,-7.472759203,-6.768868294,-7.876479576,-6.361616912,-6.489936223,-6.048668805,-5.332772069,-5.332772053,83.13688985,4.156844492,16.86311015,1.686311015,0.188368399,0.01883684,8.255326722,3.718265768,7.769694063,6.217367308,8.677030499,2.965496413,5.459085403,1.114993392,3.743368901,-0.676621859,11.16100732,6.750096573,1.919349575,-2.95743079,2.387147822,-3.149671246,4.220879697,-0.203044292,4.502894458,-0.056505767,2.51308439,-1.786456992,0.937504569,-2.710432602,4.45197816,0.280656911,1.663020157,-2.123265195,1.36367759,-3.252185922,-0.642919762,-4.843361514
Bird Island,BI10,BI10.6,218,209.5,210.5,210,3183,22777.27273,67689.90909,1.406363636,-7.680382938,-4.862013386,-6.630457578,-6.759117222,-0.521442659,-5.332641305,-5.21107344,-5.612099739,-4.137550533,-6.45038103,-4.636190677,-3.937804813,-1.825238504,-1.825238504,-8.436392613,-6.254319848,-7.760966817,-7.580549109,-2.700223154,-6.243828669,-7.325887853,-7.402320643,-5.8760275,-6.438928118,-5.700209614,-6.458822786,-5.310298525,-5.310298538,79.05956449,3.952978225,20.94043551,2.094043551,0.264956368,0.026495637,8.014390997,3.362750159,9.974298678,8.124593356,8.819444823,5.049674934,7.164897856,3.307784164,5.078470748,1.450989174,11.58296807,7.414069676,2.472278369,-1.700506825,2.272390644,-2.275329796,3.539912171,-1.7648232,5.543549485,-1.648932335,2.668942341,-2.670965971,3.24673919,-0.825745927,4.711588371,0.314048937,2.81065611,-1.485775505,1.020047253,-3.449313098,0.533319723,-3.827308949
Bird Island,BI10,BI10.6,228,221.4,222.4,221.9,3362.6,22133.63636,59188.27273,1.385454545,-8.055558167,-5.049587655,-6.894649481,-6.901051657,-1.233033698,-5.686310521,-5.257221871,-5.539789618,-4.070777262,-6.855833857,-4.64413631,-3.896259104,-1.865102974,-1.865102974,-8.270538631,-7.298066994,-8.280076474,-7.803142009,-3.504801153,-6.602212213,-7.334390222,-6.963960528,-5.431628265,-7.15434778,-6.218173009,-6.574495567,-6.161991044,-6.161991039,84.98142525,4.249071263,15.01857475,1.501857475,0.168317087,0.016831709,8.217727264,4.459159119,8.245441404,6.877586549,9.04275541,4.720227342,6.064753414,2.176009856,4.299141954,-0.779840094,10.73990984,6.261742731,2.370665283,-2.325850864,2.123595827,-3.738297792,4.09771294,-0.601321532,5.989134594,0.134088022,2.861211035,-1.618668564,1.816342239,-2.242910023,4.91382517,0.884159888,2.104704269,-1.588894026,1.321521307,-3.702977811,-0.290835669,-5.299154117
Bird Island,BI10,BI10.6,239,234.2,235.2,234.7,3550.090909,21143.36364,63280.36364,1.398181818,-8.356472408,-4.762217913,-6.775906936,-6.830904955,-0.491534311,-5.075772438,-5.150389644,-5.447171607,-6.516613611,-6.598689877,-4.508846244,-3.920142893,-1.815150917,-1.815150917,-8.166718787,-6.566045119,-7.8929411,-8.0647592,-2.738857101,-6.313701431,-7.169821162,-6.902129806,-7.112905999,-6.951041547,-5.982784891,-6.213724269,-5.382065907,-5.382065883,81.1801616,4.05900808,18.8198384,1.88198384,0.221334128,0.022133413,8.924174367,5.411110673,7.686964288,6.335924697,8.881589356,3.436961042,5.965284367,0.186294455,3.937979893,-1.270635019,10.25194187,5.011786677,1.82916412,-2.568766125,2.040361142,-2.032387757,4.293159166,-0.401206142,3.880384131,-0.110695969,2.059076735,-2.082235609,1.511778867,-3.140973953,4.760391011,0.305915697,2.235226785,-1.774205963,1.228435516,-2.715536992,-0.288534066,-4.90397765
Bird Island,BI10,BI10.6,247,243.9,245,244.5,3699.925,21494.83333,55564,1.42,-8.89702167,-5.639056548,-7.620778836,-7.355134057,-1.542912852,-5.89665055,-5.302402216,-5.686857249,-6.578287873,-6.786994515,-5.282061683,-3.94961938,-1.886137652,-1.886137652,-8.641120609,-7.099431885,-7.937650527,-7.698909346,-3.034602069,-6.544027541,-7.043634896,-6.606364445,-6.751765077,-6.908762085,-6.57851928,-6.121454549,-5.544204979,-5.544204978,83.17463361,4.158731681,16.82536639,1.682536639,0.198638202,0.01986382,8.273326979,4.30697315,7.863896803,6.338022251,8.783366394,4.961260555,5.708117853,1.421855792,4.171487801,0.002181888,11.13109955,6.911957228,2.774312854,-1.554403839,2.564301862,-1.933737387,4.761411168,-0.172960836,5.44675605,0.228748439,2.705008274,-1.773227095,1.11103113,-3.124038893,4.55468304,-0.357900294,1.606448306,-2.058951363,1.128414251,-3.9028942,-0.802111279,-5.238766827
Bird Island,BI10,BI10.7,259,250.7,251.7,251.2,3790.45,22053.5,55644.7,1.456,-8.619408694,-5.218031279,-7.466616546,-7.178422474,-1.893361354,-6.526167738,-5.328747899,-6.044379344,-10.0399833,-6.981081439,-4.860199412,-3.939115337,-1.897978426,-1.897978427,-8.665606854,-7.146486404,-7.753266864,-8.316123247,-3.591814766,-6.774597197,-6.995226756,-6.693265377,-11.88715831,-6.685922002,-6.140803909,-6.204816805,-5.594559639,-5.594559621,84.44773905,4.222386952,15.55226095,1.555226095,0.177747431,0.017774743,8.451075768,6.37357855,7.67796019,6.222780176,8.738893079,4.69045623,5.842324661,0.764762285,3.715314048,-1.591150894,10.07659702,4.434555398,-0.013530793,-4.053259607,1.505360884,-3.257526766,3.495780731,-1.590639289,3.394817423,-0.694720383,1.915981893,-2.66638001,1.614790955,-1.965029172,4.618016981,-0.208428347,2.018512599,-1.837767752,0.574671086,-3.918659529,-0.35967173,-6.567035647
Bird Island,BI10,BI10.7,271,265,266,265.5,3978.945455,21318.45455,65289.27273,1.384545455,-8.133980676,-4.977702632,-6.930231721,-6.764234172,-0.387954262,-4.822784757,-5.124178307,-5.408946495,-5.498067083,-7.770517416,-5.217709375,-3.90667696,-1.811925466,-1.811925465,-8.177534007,-6.744687664,-7.500250877,-7.412818958,-2.404384627,-6.213449503,-6.762427321,-6.204644425,-6.041744062,-7.038784784,-6.247064481,-5.908597752,-5.964795971,-5.964795963,85.67958003,4.283979001,14.32041997,1.432041997,0.148754132,0.014875413,8.466586746,6.481956354,7.666671526,6.299328798,8.95819998,4.643920787,5.448090598,0.95984193,4.040784123,-0.261034216,10.98100356,6.554179636,3.171551781,-1.826261788,2.685804247,-3.13603433,4.9804062,-0.503751314,5.756338022,0.360007867,2.719618613,-1.915898917,0.993016131,-3.132094962,4.784970077,0.600669744,1.77172983,-1.981244029,1.150542363,-5.189180132,-0.695057222,-4.832378236
Bird Island,BI10,BI10.7,280,275.9,276.9,276.4,4128.554545,22988.54545,61328.09091,1.342727273,-8.037293703,-5.232798835,-7.179129982,-7.40258365,-1.23931534,-5.278229945,-5.150544698,-5.6005296,-4.878595291,-7.143192754,-4.885802311,-3.905806176,-1.860337411,-1.860337412,-8.630191601,-7.081498554,-8.152131731,-7.978945822,-3.467777084,-6.458405222,-7.108029503,-6.547415563,-6.299475463,-7.301637509,-5.865439182,-6.17672221,-5.464040359,-5.46404041,84.86245119,4.24312256,15.13754881,1.513754881,0.207020337,0.020702034,8.220514405,4.155980242,7.57172874,6.201031928,8.731757047,4.683772465,5.426766944,1.037389312,3.67060435,-1.25589748,10.8172296,5.275679601,3.593004031,-1.430836291,2.714873062,-1.86697168,3.906128385,-0.506974296,5.324320846,1.296772644,2.546938918,-3.132663473,0.920959691,-2.942782411,4.603531106,0.287930675,1.680188585,-2.017434414,0.220415202,-4.315456953,-0.846048564,-5.743162384
Bird Island,BI10,BI10.8,300,289.7,290.8,290.3,4314.733333,21941.25,90008.25,1.515,-8.712308326,-4.794429497,-6.776966451,-6.423396682,0.747267803,-4.128600698,-5.084101453,-5.033795677,-4.608099785,-6.908418462,-4.744545107,-4.023672829,-1.661706076,-1.661706075,-8.460557949,-6.797394202,-7.433873816,-7.227418192,-1.206230176,-5.276275157,-6.875312406,-6.272188363,-5.361332001,-6.473450493,-5.873939692,-5.854602352,-5.211871174,-5.211871178,81.18525035,4.059262517,18.81474965,1.881474965,0.208570691,0.020857069,8.342766153,4.3971308,6.466382028,5.66595127,8.813679988,4.341122065,5.575553033,1.314580812,4.018303259,-0.204152828,11.19876489,7.008788747,3.559083128,-1.081181463,2.669429312,-2.382903301,4.386523367,-0.057785462,5.328205452,0.692265457,2.828579578,-1.335232889,1.208727361,-2.58526852,4.704714293,0.227197873,1.870563968,-3.269072905,1.250781838,-3.223234862,-0.493302639,-6.616037611
Bird Island,BI10,BI10.8,303,293.4,294.4,293.9,4365.281818,22949.09091,77882.81818,1.480909091,-7.90682791,-4.923789547,-6.543883802,-6.764980459,0.076491924,-4.379425407,-5.137494276,-5.079560916,-4.620609818,-6.925766626,-4.62161411,-3.96361676,-1.763478729,-1.763478729,-7.125087295,-6.787428834,-6.978654148,-7.308632327,-1.830900039,-5.85224693,-7.303443013,-6.572480407,-6.444385946,-6.52648402,-6.146239613,-5.82826191,-5.512580711,-5.512580722,80.63662046,4.031831023,19.36337954,1.936337954,0.217571512,0.021757151,8.047985707,3.556092565,6.495221509,5.784071536,8.692877153,4.297870742,5.626038343,1.173917207,4.00298409,-0.283484951,11.22305898,7.318925645,2.822540743,-1.378239417,2.538413203,-2.186871361,4.363448998,-0.899804984,4.612346561,0.064204215,2.718779544,-1.105120336,1.13803483,-2.786152115,4.554428582,-1.782826509,1.84354067,-3.969630932,1.354356402,-3.472042113,-0.592784958,-5.393986991
Bird Island,BI10,BI10.8,311,303.1,304,303.6,4492.98,22421.4,74987.1,1.433,-6.869468065,-4.466997418,-5.706732584,-6.15826736,-0.014389834,-4.72225688,-5.113248041,-5.477699281,-6.247956735,-6.537718279,-4.088676273,-3.977883638,-1.760167391,-1.760167391,-7.822971267,-6.418694803,-6.925982209,-7.789745763,-2.11393042,-5.919208534,-6.677204341,-6.652652489,-6.839884646,-6.454141186,-6.09394472,-5.889709181,-5.330619247,-5.330619263,79.31158754,3.965579377,20.68841246,2.068841246,0.286703829,0.028670383,7.721500844,3.499248691,7.464615003,6.455712652,8.803075571,4.99921411,6.538843233,2.951619755,4.389809589,0.617895838,11.0838039,6.677661891,3.225320472,-1.387655856,2.489820975,-2.119394031,3.933014098,-0.94719354,4.874616614,0.321036233,2.645187937,-1.34462534,2.205819459,-2.397681389,4.699659954,-0.040327763,2.573342405,-2.153752061,1.407688574,-5.045639868,-0.02692636,-4.671368965
Bird Island,BI10,BI10.8,318,311.7,312.8,312.2,4610.666667,22422,70225.66667,1.4325,-8.096741377,-4.955659666,-6.687809158,-6.737297461,-0.288598592,-5.108620641,-5.148153092,-5.711839209,-8.409403484,-7.487114585,-4.432203544,-3.972558381,-1.813598953,-1.813598954,-8.358885849,-7.086831009,-7.740492721,-8.008692022,-2.562449909,-6.284377128,-6.909554729,-6.605538299,-7.778474022,-6.705088428,-5.968296451,-5.798610703,-5.374166071,-5.374166072,85.15747699,4.257873849,14.84252301,1.484252301,0.17652867,0.017652867,7.556846398,3.465407282,6.297979457,5.773446195,8.724984552,5.357912231,5.498280886,2.133115238,4.262125735,0.686899612,11.39516501,7.415080854,2.447028475,-2.250877152,2.215420518,-2.464047134,3.922787437,-0.489261498,4.423038594,0.279976008,2.868936865,-0.837663702,0.87552106,-2.928058709,4.53250399,-0.269873776,1.573415632,-3.670342804,1.503896966,-3.784215714,-0.828806651,-5.06331418
Bird Island,BI10,BI10.8,326,321.7,322.8,322.2,4729.333333,21681.08333,58369,1.370833333,-8.124912393,-5.372323721,-6.748500677,-7.123918516,-1.437722559,-5.305548385,-5.284839367,-5.580614277,-7.37064306,-6.495357036,-4.534673831,-3.807570623,-1.852571448,-1.852571448,-8.306987045,-7.253703643,-7.734922903,-7.710836451,-2.342593363,-6.31361393,-7.606791044,-6.935913675,-7.302295479,-6.450079963,-5.462089673,-6.283076116,-5.379735472,-5.37973545,82.30218853,4.115109426,17.69781147,1.769781147,0.241308675,0.024130868,6.968390111,2.701655872,7.902530325,6.828473817,8.369660595,4.784057046,5.966825691,1.980110316,5.60776647,1.551402026,11.24109635,6.050497133,2.592903883,-2.381317342,2.201240448,-3.441934661,3.563668693,-0.985788409,4.954031306,0.258798105,2.802201894,-2.494341829,2.586276677,-2.240970966,4.006869124,-0.100802093,2.705102697,-1.895076601,1.208689563,-3.274838345,-0.204122454,-4.576757866
Bird Island,BI10,BI10.9,342,332.1,333.1,332.6,4891.354545,18258.63636,68171.27273,1.489090909,-7.7012584,-4.753331632,-6.110363484,-6.685238088,0.524888786,-4.443482661,-5.129895058,-5.218902509,-5.704875162,-6.737503068,-4.173041568,-4.072118471,-1.660200318,-1.660200318,-7.792160457,-6.238636137,-7.014421663,-7.226352384,-0.381738247,-5.204890099,-6.922142275,-6.402337276,-6.324781386,-6.423261503,-5.924174771,-5.478778757,-4.319888238,-4.319888239,54.15974773,2.707987387,45.84025227,4.584025227,0.283876328,0.028387633,7.553710392,2.947849442,6.160776057,5.407195476,8.121600795,3.773165221,5.070927025,0.744546847,3.876698969,-0.297184887,12.40804335,7.832597101,3.205634834,-0.946650171,2.917519337,-1.779753747,3.993741789,-0.795398747,4.690701626,-0.443675514,3.395038961,-0.257299923,0.704587584,-4.283535628,3.98120094,-0.668511563,1.256219443,-3.204066009,1.370413318,-3.946300938,-1.005890815,-5.773626887
Bird Island,BI10,BI10.9,348,339.5,340.5,340,5008.745455,22654.72727,67323.54545,1.418181818,-8.020098423,-5.252761618,-6.757482175,-7.057330882,-0.552059906,-4.69104596,-5.12154175,-5.087049005,-5.160558276,-6.214156804,-4.409171841,-3.922600046,-1.818721828,-1.818721828,-7.62109741,-6.759777216,-7.368250073,-7.905430287,-2.06835167,-6.284643608,-7.013488247,-6.502984634,-6.424507854,-6.692360929,-6.036512753,-5.793068323,-5.950503515,-5.95050353,79.92749239,3.996374619,20.07250761,2.007250761,0.233658379,0.023365838,8.227035037,3.915429245,6.25299818,5.552414018,8.760318349,5.019942278,5.510740577,1.631094362,4.266215172,0.130701831,10.40606439,6.01879524,3.40861512,-1.058266112,2.742574747,-1.875963151,4.533345412,-0.008716623,5.49042891,1.387381561,2.594348666,-1.756232525,1.109692613,-2.923064919,4.838633777,-0.094916377,1.888725064,-2.361431238,1.249896826,-2.933349913,-0.629542051,-5.31204861
Bird Island,BI10,BI10.9,361,355.7,356.7,356.2,5262.190909,21037,62387.36364,1.343636364,-6.966676348,-4.883028884,-5.860095196,-6.825313692,-0.638930185,-5.586359751,-5.340716399,-5.356712101,-8.013969429,-6.750009353,-4.054057078,-3.854736468,-1.835077561,-1.83507756,-7.544407682,-6.925868424,-7.19875642,-7.362592456,-1.939797997,-6.133555639,-7.171169004,-6.70235405,-7.252077245,-6.598755633,-5.957187551,-6.138552366,-5.693509806,-5.693509766,75.51545368,3.775772684,24.48454632,2.448454632,0.271119644,0.027111964,8.46839684,3.413223454,7.764489593,6.705513855,8.850195773,5.614739657,6.683603318,3.137653941,4.145880186,0.032231379,9.900522197,5.274333896,1.633339826,-3.113457833,2.181066838,-2.815126438,4.114130171,-0.725463615,3.92048494,-0.294066566,1.702374151,-2.420896106,2.501273867,-0.776966305,5.027570337,0.270360653,3.231207413,-1.049018005,1.635325016,-2.938681938,0.219294885,-3.608522039
Bird Island,BI10,BI10.9,365,360.7,361.7,361.2,5341.56,20858.5,76598.3,1.446,-6.714174476,-4.339209299,-5.72630167,-6.254804777,0.361844737,-4.368109887,-5.055949401,-5.349456553,-5.145773051,-6.928555108,-3.69699445,-4.067675842,-1.707107599,-1.707107598,-7.406600646,-5.881978603,-6.84036926,-7.75186861,-1.825042292,-6.262998624,-6.975751961,-6.573897368,-6.061506573,-6.775373332,-4.929590014,-5.790345049,-5.348441677,-5.348441698,75.42653024,3.771326512,24.57346976,2.457346976,0.306744795,0.030674479,8.436229577,3.502473787,6.976240856,6.058982415,8.831941795,4.986007312,6.17881975,2.586352295,4.254775837,0.439774392,11.42674169,7.700767011,4.340498087,0.688638604,3.426961098,-0.084021663,4.432608253,0.053509054,5.295389344,0.676467206,2.308603033,-1.58047182,1.608031607,-2.082691369,4.927968208,1.33525562,2.270204248,-2.790286455,1.798659278,-3.542230845,-0.207071575,-5.111100644
Bird Island,BI10,BI10.9,372,369.1,371,370.1,5483.135,20704.7,67593,1.402,-7.786780968,-4.820999885,-6.288612176,-6.663601165,-0.088518212,-4.94273239,-5.165126489,-5.13040371,-6.171262854,-7.145500408,-4.085950403,-4.031902657,-1.791027298,-1.791027298,-8.084277597,-7.049910126,-7.169195399,-7.291252719,-1.517920054,-5.884262154,-6.757200012,-6.616675624,-6.321554969,-6.744179118,-6.083601613,-6.359094421,-5.436088987,-5.436089019,77.82667862,3.891333931,22.17332138,2.217332138,0.217762879,0.021776288,8.608173682,3.796869204,7.461501364,6.441117869,8.981492129,4.72654503,6.832419013,2.556114207,4.612054553,0.164844283,11.05612588,6.707761175,3.505778176,-1.083853871,2.941772431,-1.88061629,4.241116766,-0.165581912,5.047827214,-0.41699226,2.889745232,-2.216758321,2.216545496,-4.680500058,5.151222721,0.754487378,2.899831602,-0.839863162,2.389616516,-2.896231994,0.28194194,-3.965215681
Bird Island,BI10,BI10.10,379,367.3,368.4,367.9,5447.309091,21103.36364,67035.90909,1.454545455,-7.339681844,-4.831104412,-6.223449015,-6.405650895,-0.187278463,-4.921542314,-5.1589054,-5.515457446,-6.898367425,-5.791053697,-3.91386241,-4.063334786,-1.773904351,-1.773904352,-7.859638455,-6.847676094,-6.760172276,-7.242288197,-2.397047527,-5.828363326,-6.756437738,-6.467640537,-6.565541779,-6.57577915,-5.357932809,-5.694411101,-5.435503202,-5.435503196,77.00109282,3.850054641,22.99890718,2.299890718,0.291571616,0.029157162,8.516407914,3.953477544,7.277435066,6.154797899,8.84077688,4.599842636,6.294642275,1.866971269,4.238204574,-0.210968115,11.15462278,6.479965728,2.850622129,-3.005636721,2.818058216,-2.719928495,4.564841805,-0.178756742,4.667516718,-0.55718009,2.560997661,-1.646662251,2.019824291,-1.812458116,4.961272397,0.658357125,2.329788633,-1.675472576,1.977343988,-2.500636953,-0.011853374,-4.033670775
Bird Island,BI10,BI10.10,386,375.7,376.6,376.1,5581.52,20316.6,60603.4,1.385,-7.367702274,-4.848939696,-6.185149002,-6.633532749,-0.47973645,-5.44019736,-5.116716266,-5.184249669,-7.123946839,-5.562478661,-3.917920926,-3.978770925,-1.789553124,-1.789553124,-8.49838782,-7.259813962,-7.307830277,-7.302330329,-1.856738293,-6.477339218,-6.836497587,-6.399847779,-7.187997677,-6.11412688,-5.833192336,-6.025289053,-5.058134765,-5.058134753,72.13219103,3.606609551,27.86780897,2.786780897,0.364923014,0.036492301,8.413128169,3.450072007,7.195950938,6.301609874,8.703378416,4.5724126,6.425936986,1.222186457,4.255066763,-0.588525538,10.89762208,6.033983454,3.210825291,-1.673108235,2.851389629,-1.849656637,4.317172938,-1.512955692,5.032749295,0.256840439,2.403688791,-1.838410344,1.959771774,-1.68968268,4.865212942,-0.00387427,2.549217257,-1.717866976,1.834528959,-3.159314333,0.05077255,-4.788558071
Bird Island,BI10,BI10.10,390,380.5,381.5,381,5660.045455,20289.72727,62960.63636,1.430909091,-7.64161618,-4.973202355,-6.178323772,-6.882313004,-0.395411124,-5.348259801,-5.213970785,-5.331170266,-7.438848409,-6.995554369,-4.185902838,-3.838143578,-1.801936608,-1.801936608,-7.675655059,-6.520772607,-7.281316064,-7.381507814,-1.630045437,-6.69727175,-6.985276645,-6.631321695,-7.231607773,-6.912900705,-6.187531185,-5.829379371,-5.322676858,-5.322676856,78.69058332,3.934529166,21.30941668,2.130941668,0.239273227,0.023927323,8.71045549,3.711404985,8.090225178,6.913123819,8.987879441,4.991850668,6.759934402,2.728935369,4.583903056,0.365947666,10.59993051,5.687683573,2.201663353,-2.167403136,2.303388208,-2.96129108,4.010188227,-2.129148466,4.154685315,-0.154499214,2.153060172,-1.460577858,2.664536223,-1.552776154,5.032720698,0.773787974,2.905566238,-1.513435441,1.453842674,-3.571343027,0.394519364,-5.477541884
