Location,Site,Section,sample,min_depth,max_depth,depth,depth_err,SH20_mean_95CI,SH20_min_age_95CI,SH20_max_age_95CI,SH20_median_age,SH20_mean_age,accrate,accrate_err,kcps,cps,MSE, K, Ca, Ti, Mn, Fe, Zn, Rb, Sr, Zr,Mo_inc,Mo_coh,inc_coh,Ln_inc_coh,coh_inc,Ln_coh_inc,Total_scatter,kcps_sd,cps_sd,MSE_sd, K_sd, Ca_sd, Ti_sd, Mn_sd, Fe_sd, Zn_sd, Rb_sd, Sr_sd, Zr_sd,Mo_inc_sd,Mo_coh_sd,inc_coh_sd,Ln_inc_coh_sd,coh_inc_sd,Ln_coh_inc_sd,Total_scatter_sd,Water_Content_pc,Dry_mass,Dry_mass_err,LOI550,LOI550_err,C_org_pc,C_org_pc_err,Ln_C_org,Ln_C_org_err,Volume_cm3,Volume_err_cm3,Wet_density_g_cm3,Dry_density_g_cm3,Dry_density_err_g_cm3,DMAR_g_cm2_yr,DMAR_err_g_cm2_yr,DMAR_err_pc, P_ICP,P_ICP_sd,K_ICP,K_ICP_sd, Ca_ICP, Ca_ICP_sd, Ti_ICP, Ti_ICP_sd, Mn_ICP, Mn_ICP_sd, Fe_ICP, Fe_ICP_sd, Co_ICP, Co_ICP_sd, Ni_ICP, Ni_ICP_sd, Cu_ICP, Cu_ICP_sd, Zn_ICP, Zn_ICP_sd, As_ICP, As_ICP_sd, Rb_ICP, Rb_ICP_sd, Sr_ICP, Sr_ICP_sd, Zr_ICP, Zr_ICP_sd, Pb_ICP, Pb_ICP_sd, Th_ICP, Th_ICP_sd
Bird Island,BI10,BI10.5,175,159.9,161,160.5,0.55,181,2377,2740,2532,2532,0.15064,0.01131,23440.33333,57598.5,1.340833333,15.83333333,234.0833333,46.75,31.25,4480.25,118.3333333,49.75,238.6666667,841.9166667,42478.16667,6370.916667,6.671444659,1.897428131,0.150016337,-1.897428131,48849.08333,434.8927419,1053.131823,0.083389375,9.427554714,37.55833846,23.15216463,13.28105281,597.6972668,64.03455507,67.63824228,118.9807726,101.1160075,683.7220107,164.7744786,0.197060651,0.030005258,0.004574536,0.030005258,702.2156439,85.73,14.27,0.71,84.28,4.21,42.14,4.22,3.740997408,0.374632394,5.9501,10.725,0.8793,0.1463,0.271,0.022,0.0425,192.8,1694.735519,33.88377561,21023.43508,3784.218314,6500.001765,845.0002295,1574.554031,220.4375643,219.4284939,26.33141927,51904.82693,9342.868847,14.16367715,0.991457401,12.29132094,6.637313308,34.00992075,4.761388905,148.2023206,13.33820885,15.12156246,0.095879915,43.16608535,6.906573656,121.2110164,2.424220328,16.90685979,0.84534299,2.340809011,0.027559605,2.295847112,0.022916539
Bird Island,BI10,BI10.5,181,167.1,168.1,167.6,0.5,203,2411,2817,2574,2579,0.15064,0.01229,22774.81818,56605,1.321818182,8.818181818,213.1818182,44.72727273,42,5498.181818,60.36363636,47.90909091,268.1818182,872.3636364,40605.81818,6218.545455,6.531406881,1.876296201,0.153206189,-1.8762962,46824.36364,876.0623058,2030.65226,0.087842835,8.170901808,33.27406853,21.13334289,19.28730152,384.610405,42.2143879,55.37409962,111.0313633,126.0478264,1578.421985,227.4209153,0.175114066,0.026776157,0.00409643,0.026776157,1755.79596,85.62,14.38,0.72,87.27,4.36,43.63,4.36,3.775744987,0.377314878,5.6172,10.4676,0.9271,0.1557,0.298,0.0235,0.0468,199.5,2752.727597,75.0445044,1243.638909,223.8550036,6176.904031,802.997524,227.5458294,31.85641612,41.17278862,4.940734634,34127.39087,6142.930357,6.771422937,0.473999606,8.534630865,4.608700667,31.39605337,4.395447472,72.11422012,6.490279811,12.77033613,0.179389774,2.564526013,0.410324162,95.32051892,1.906410378,5.156965844,0.257848292,1.427389453,0.026999745,0.435568334,0.001231962
Bird Island,BI10,BI10.5,191,179.1,180.1,179.6,0.5,253,2468,2973,2645,2658,0.11483,0.01123,22504.90909,58725.63636,1.375454545,18.81818182,221.0909091,44.27272727,44.27272727,10223.72727,130.0909091,84,456.2727273,814,37830.09091,6131.181818,6.169881969,1.81892949,0.162323613,-1.818929489,43961.27273,906.1215652,4185.815291,0.089706592,17.06937715,40.7736546,23.82054117,17.81623366,3086.625442,60.73294748,77.20233157,187.2789849,82.49848483,1941.035675,192.936683,0.248063111,0.040841765,0.006735486,0.040841765,2067.413606,79.81,20.19,1.01,71.14,3.56,35.57,3.56,3.571502586,0.357451482,4.1527,8.1226,1.1133,0.2816,0.565,0.0323,0.068,210.4,1749.918156,38.72164841,11337.75217,2040.795391,6093.055388,792.0972004,915.5577505,128.1780851,122.3868181,14.68641817,29114.97389,5240.6953,5.562421054,0.389369474,5.623618255,3.036753858,28.97367916,4.056315082,93.7163573,8.434472157,5.880620616,0.031702243,24.03856275,3.84617004,119.1548845,2.38309769,15.8979202,0.79489601,2.455216785,0.026686848,1.603626604,0.009780705
Bird Island,BI10,BI10.5,194,182.8,183.8,183.3,0.5,245,2514,3004,2673,2693,0.10213,0.00957,22651.54545,56036,1.316363636,3.636363636,177.4545455,35.72727273,26.54545455,5216.727273,138.0909091,81,339.1818182,846.5454545,40127.27273,6327.818182,6.343787676,1.84723704,0.157710389,-1.84723704,46455.09091,381.5485195,983.9852641,0.087666724,5.220588612,20.9062844,18.20489445,12.05291364,598.5987121,75.54793782,84.39075779,62.18652295,58.07643866,524.6486617,137.0341696,0.144521593,0.023004395,0.003664243,0.023004396,568.2598797,64.5,35.5,1.78,77.78,3.89,38.89,3.89,3.660737148,0.366167845,4.3352,8.614,0.7714,0.4246,0.865,0.0434,0.0924,213.1,2718.898178,69.33850126,21256.47654,3826.165777,9697.311696,1260.65052,2196.956371,307.5738919,243.6402038,29.23682446,24845.10488,4472.118878,3.933228837,0.275326019,4.972003175,2.684881715,26.9304948,3.770269272,75.23867924,6.771481132,6.036863844,0.03305887,58.90663431,9.42506149,121.5336821,2.430673642,34.80855314,1.740427657,3.035214228,0.002861817,3.482291497,0.029947165
Bird Island,BI10,BI10.5,197,186.5,187.5,187,0.5,248,2550,3047,2708,2729,0.10214,0.00957,21576.81818,58939.54545,1.309090909,10.54545455,219.5454545,41.81818182,31.81818182,11936.72727,22.18181818,19.90909091,382.9090909,737.1818182,37035.45455,5849.727273,6.337129586,1.845923487,0.157959377,-1.845923487,42885.18182,604.7662058,2859.090917,0.071337864,10.30886644,53.16834328,18.89877341,20.37556469,2019.269774,28.8472466,48.75336818,105.5257831,90.43319986,636.9057016,208.731929,0.20995974,0.033307738,0.005290845,0.033307739,741.6705223,84.62,15.38,0.77,80.22,4.01,40.11,4.01,3.69162568,0.36907053,4.712,9.5135,0.983,0.1787,0.3698,0.0183,0.0395,216.3,3664.07192,100.1547698,4642.258304,835.6064947,7288.66125,947.5259625,660.9863166,92.53808432,67.78989286,8.134787143,27055.53366,4869.996059,5.752426608,0.402669863,6.761396788,3.651154266,46.72905914,6.54206828,130.7729603,11.76956643,9.314588371,0.068044927,12.67353344,2.02776535,118.8967341,2.377934682,12.27077458,0.613538729,4.000698932,0.018011777,1.094034563,0.005286327
Bird Island,BI10,BI10.5,202,192.4,193.3,192.8,0.475,256,2624,3136,2799,2816,0.04843,0.00452,20937.6,62954,1.343,41.1,216.7,50.4,27.1,19501.7,48,63.8,307.2,658.5,33850.5,5552.6,6.099346671,1.807875395,0.164053074,-1.807875396,39403.1,558.4176454,2331.113659,0.077610137,56.09802928,52.43631057,41.92108989,14.28635713,1767.568452,48.68264578,56.15019541,144.665745,105.4895993,956.475155,193.5270294,0.158134854,0.026170247,0.004333749,0.026170248,1095.642627,83.14,16.86,0.84,77.46,3.87,38.73,3.87,3.656614494,0.36537821,4.6609,9.6481,0.9287,0.1884,0.3993,0.0091,0.0202,221.3,3848.06892,41.19289408,2367.746797,426.1944235,5866.599826,762.6579774,234.8825033,32.88355046,42.2400533,5.068806396,70333.76898,12660.07842,6.816523388,0.477156637,10.88241106,5.876501972,68.09335946,9.533070324,90.27805952,8.125025357,12.34294185,0.16755276,2.553601126,0.40857618,85.79649547,1.715929909,5.275218799,0.26376094,3.910548282,0.038689543,0.525755101,0.007880519
Bird Island,BI10,BI10.6,221,205.5,206.6,206,0.525,299,2807,3404,3080,3085,0.05,0.00497,22371.83333,81956.66667,1.5275,24.66666667,355.5,65,44.41666667,41775.58333,243.6666667,64.83333333,323.6666667,582,30418.16667,5392.916667,5.640560097,1.729631456,0.177411935,-1.729631456,35811.08333,867.578745,6018.163346,0.075453176,16.58221026,54.8526953,19.14537685,16.05365058,6373.701785,112.8742932,43.89001405,63.71717812,66.52135679,1321.100356,181.7072863,0.156607521,0.027682748,0.004896626,0.027682748,1464.012448,85.64,14.36,0.72,79.39,3.97,39.7,3.97,3.681351188,0.368135119,5.049,11.4083,1.0727,0.198,0.4574,0.0099,0.0239,240.9,3024.167109,28.86847469,21467.56946,3864.162503,6764.508083,879.3860508,1293.229498,181.0521297,160.5283798,19.26340558,107255.388,19305.96984,11.84941346,0.829458942,9.702568502,5.239386991,34.46389212,4.824944897,255.5835815,23.00252234,14.42470471,0.069185362,25.70637949,4.113020718,111.2286921,2.224573842,16.62081972,0.831040986,2.773325809,0.03176745,1.704581666,0.021768116
Bird Island,BI10,BI10.6,231,217,218,217.5,0.5,291,2987,3570,3316,3305,0.05329,0.00482,22900.27273,68445.90909,1.427272727,15.09090909,217.7272727,47,59.18181818,21076.36364,436.1818182,42.54545455,400.5454545,725.9090909,36831.72727,5925,6.218436489,1.827190379,0.160917066,-1.82719038,42756.72727,492.9381484,3397.006284,0.066796843,10.35813251,42.57955122,24.75883681,17.76411091,3403.510607,77.70562165,37.44159088,78.15416001,65.18351716,900.6346752,148.6384876,0.168082524,0.026787967,0.004271956,0.026787968,972.820959,83.6,16.4,0.82,83.74,4.19,41.87,4.19,3.73456958,0.373724541,5.0049,11.814,0.946,0.1855,0.4472,0.0099,0.0247,250.1,3706.069884,86.41481399,3810.216932,685.8390478,8457.047616,1099.41619,430.4165299,60.25831419,73.63658302,8.836389962,46161.88967,8309.140141,10.70451145,0.749315802,8.361148745,4.515020322,60.20244341,8.428342077,399.0691035,35.91621932,17.48268627,0.198162364,6.149324503,0.98389192,136.1592518,2.723185036,8.204676276,0.410233814,3.749120605,0.024650014,0.747638528,0.004995818
Bird Island,BI10,BI10.6,242,230.4,231.5,230.9,0.525,213,3307,3734,3577,3561,0.07807,0.00486,23546.91667,68270.5,1.4125,17.83333333,336.8333333,41.91666667,41.41666667,18747,29.58333333,30.16666667,395.6666667,803.9166667,38686.16667,6079.083333,6.364727444,1.85043836,0.157220291,-1.85043836,44765.25,313.9546749,2268.15133,0.077003542,10.45191008,60.39691945,9.238834375,16.09888948,3407.078327,25.40028036,29.88411963,60.15787311,53.81020237,1358.90416,173.4775114,0.172101765,0.026916105,0.00421265,0.026916105,1477.855641,81.24,18.76,0.94,81.1,4.06,40.55,4.06,3.702535781,0.370710118,4.4556,10.9897,0.9729,0.2246,0.5652,0.0175,0.0452,257.9,7511.379127,223.8801072,2179.747422,392.354536,7198.222186,935.7688842,389.6638198,54.55293477,51.31483509,6.157780211,28337.51625,5100.752925,6.228678054,0.436007464,7.693387104,4.154429036,73.19734621,10.24762847,48.4428199,4.359853791,7.838729242,0.124651229,4.534790413,0.725566466,116.7915838,2.335831676,9.348601732,0.467430087,3.415881262,0.066169411,0.749361277,0.007417022
Bird Island,BI10,BI10.6,250,240.2,242,241.1,0.925,163,3501,3826,3691,3684,0.16685,0.008,22340.94737,66589.26316,1.409473684,4.578947368,205.1578947,31.05263158,35.42105263,21261.36842,87.21052632,20.73684211,228.5263158,694.2631579,35777.05263,5731.210526,6.244756707,1.831550443,0.160195735,-1.831550443,41508.26316,608.9180271,3476.368169,0.054718845,5.37810158,39.51829837,13.86231376,12.44684605,3202.692343,54.03556334,15.37979232,64.07926378,59.51829047,516.8003562,137.0865821,0.125694614,0.020115297,0.003220188,0.020115297,601.9093548,84.58,15.42,0.77,79.86,3.99,39.93,3.99,3.687127921,0.368435773,9.4433,24.0897,0.8893,0.1621,0.4217,0.0271,0.0717,264.9,3917.962311,74.2155094,2601.638721,468.2949698,6524.805309,848.2246902,301.303437,42.18248118,64.81180749,7.777416899,68261.38783,12287.04981,16.02760991,1.121932694,12.99158529,7.015456057,116.9107903,16.36751064,232.0043335,20.88039002,14.95444042,0.169784194,3.037488827,0.485998212,95.07661499,1.9015323,4.985074292,0.249253715,3.090751455,0.020183412,0.448381306,0.005306797
Bird Island,BI10,BI10.7,259,252.7,253.7,253.2,0.5,160,3586,3905,3760,3756,0.17647,0.00785,23187,58870.45455,1.395454545,10,196.1818182,36,29.09090909,6707.545455,1.090909091,85.09090909,261.4545455,859.4545455,41279,6347.636364,6.506311309,1.872504155,0.153779594,-1.872504156,47626.63636,519.0215795,1658.285643,0.086065514,8.087026648,41.09943596,18.52025918,15.15555704,898.5656752,3.618136135,77.56346375,92.75814103,114.8802539,582.3172675,167.9203816,0.157917728,0.024322396,0.003747602,0.024322396,669.9080941,84.45,15.55,0.78,86.09,4.3,43.05,4.31,3.762362231,0.376673199,4.9063,12.9525,0.9652,0.1777,0.4781,0.0314,0.0858,273.4,4680.104734,586.151653,2160.208858,388.8375944,6240.983611,811.3278694,344.5794406,48.24112168,41.07148346,4.928578015,23779.92504,4280.386507,0.986560337,0.069059224,4.505779401,2.433120877,32.9760233,4.616643262,29.80921049,2.682828944,6.793606115,0.069503372,5.026836978,0.804293916,101.292967,2.02585934,7.527120756,0.376356038,1.7765461,0.019867709,0.69790539,0.001405959
Bird Island,BI10,BI10.7,271,267,268,267.5,0.5,157,3684,3998,3837,3839,0.16949,0.00726,20938.72727,61362,1.385454545,6.181818182,217.1818182,24,30,17880.72727,138.5454545,19.81818182,228.3636364,634.4545455,34199.36364,5456.727273,6.268735081,1.835433343,0.15956697,-1.835433343,39656.09091,444.4882655,1668.092563,0.121273545,9.978157964,28.23408643,16.22960258,18.62256696,1593.275814,42.06034626,43.7762908,49.79612982,97.47857573,540.8430961,111.332916,0.110301974,0.017644522,0.002823209,0.017644523,608.8217234,85.68,14.32,0.72,83.02,4.15,41.51,4.15,3.725934362,0.372503676,4.3352,11.952,0.89,0.1488,0.4176,0.0252,0.0719,285,4753.263651,653.2476809,2135.960113,384.4728203,7771.356271,1010.276315,232.314161,32.52398254,56.87091915,6.824510298,58747.48129,10574.54663,23.84445704,1.669111993,14.66999494,7.921797268,145.5334854,20.37468796,316.1883316,28.45694984,15.17453377,0.147209444,2.699363842,0.431898215,119.6977813,2.393955626,5.881017729,0.294050886,3.15990626,0.005576577,0.499045891,0.00796755
Bird Island,BI10,BI10.7,280,277.9,278.9,278.4,0.5,155,3766,4076,3903,3910,0.14981,0.00622,22731,61159.09091,1.427272727,11.18181818,211.3636364,34.63636364,38.18181818,12464.54545,328.5454545,31.72727273,287.0909091,804.2727273,38471.54545,5968.272727,6.450708215,1.863677779,0.155181694,-1.863677778,44439.81818,786.8652998,2228.895262,0.117566229,10.1470999,25.562757,14.20755241,19.64086649,1350.368865,52.04491068,39.11033344,81.97860031,106.5524199,830.8222871,182.9257177,0.215096437,0.033681321,0.005280962,0.033681321,888.3386537,84.86,15.14,0.76,84.07,4.2,42.03,4.2,3.738383649,0.373571528,4.2434,12.0789,1.1606,0.207,0.5996,0.031,0.0911,293.8,3716.413631,63.81448751,1942.49545,349.649181,6196.60628,805.5588164,227.4128172,31.83779441,39.2756349,4.713076188,49872.72804,8977.091047,36.34308788,2.544016152,15.10269284,8.155454134,49.70613596,6.958859034,205.2689039,18.47420135,12.76796013,0.043601511,2.511699688,0.40187195,99.83622626,1.996724525,5.366567931,0.268328397,1.246594212,0.013360443,0.429107176,0.003204618
Bird Island,BI10,BI10.8,300,293.7,294.8,294.3,0.525,202,3864,4267,4033,4041,0.1194,0.00617,23009.75,76577.83333,1.456666667,4.75,235.5,34.33333333,41.58333333,33287.91667,353.5,19.41666667,330.6666667,617.9166667,33209.41667,5644.5,5.883245564,1.771915616,0.170039657,-1.771915617,38853.91667,443.5565199,5874.817503,0.073525918,6.21032864,22.05571458,17.05250359,21.180859,6636.729513,99.22655436,34.95310711,66.47122868,104.6452521,980.2999966,107.902734,0.121016907,0.020493503,0.003472191,0.020493503,1061.402713,81.19,18.81,0.94,77.72,3.89,38.86,3.89,3.659965444,0.366373278,5.3597,16.3524,0.9,0.2086,0.6468,0.0249,0.0785,315.3,4199.690674,81.21750475,643.1526044,115.7674688,6725.623999,874.3311199,263.8954581,36.94536413,55.60667563,6.672801076,73040.17367,13147.23126,35.13097178,2.459168025,14.43173082,7.793134643,80.36054861,11.25047681,206.0678435,18.54610592,16.9214082,0.263096896,3.349219592,0.535875135,110.4667193,2.209334386,6.491956622,0.324597831,3.493072909,0.039826018,0.610606448,0.001338725
Bird Island,BI10,BI10.8,303,297.4,298.4,297.9,0.5,212,3881,4306,4064,4071,0.1194,0.00643,21616.63636,78639.63636,1.585454545,5.545454545,209.4545455,38.90909091,35.54545455,40362.36364,195.6363636,44.81818182,285.4545455,519.4545455,28926.63636,5198.636364,5.562038579,1.715553973,0.179937245,-1.715553973,34125.27273,524.8922314,9770.884016,0.080419355,7.132511989,24.81275332,7.660999223,12.64407874,11069.35346,186.5525517,51.44087515,70.91595538,88.1627627,1468.869856,143.7221435,0.167994628,0.029989256,0.005358141,0.029989256,1594.433322,80.64,19.36,0.97,76.15,3.81,38.07,3.81,3.63942657,0.364229452,4.6163,14.2113,0.9061,0.2176,0.6807,0.026,0.0827,318.2,3127.488942,35.02606732,661.9708417,119.1547515,5960.306307,774.8398199,277.5603378,38.85844729,54.76131918,6.571358302,74836.34761,13470.54257,16.81953054,1.177367138,12.65956686,6.836166104,78.52750915,10.99385128,100.7202187,9.064819683,15.16180663,0.331171028,3.120629768,0.499300763,95.05242503,1.901048501,6.318871737,0.315943587,3.874266683,0.031053551,0.552785654,0.004543821
Bird Island,BI10,BI10.8,311,307.1,308,307.6,0.475,236,3938,4410,4143,4149,0.12543,0.00734,22302.1,75887.4,1.534,13.3,255.9,49.8,51.6,34432.4,52.4,50,366.9,606.9,31508.9,5565.6,5.664546711,1.733631173,0.176750901,-1.733631173,37074.5,300.9730331,3605.881929,0.091433036,9.753062197,23.75546721,21.88251458,13.20101006,4387.708341,41.40638705,51.0794588,91.47367563,85.45362615,1126.928614,192.676009,0.202486955,0.036709284,0.006664785,0.036709284,1224.384222,79.31,20.69,1.03,60.59,3.03,30.3,3.03,3.411147713,0.341114771,4.0312,12.7246,1.0991,0.2867,0.9193,0.036,0.1174,326.5,2256.343461,33.09058136,1745.183529,314.1330352,6654.679504,865.1083355,691.4862269,96.80807177,80.6250656,9.675007872,65108.07757,11719.45396,25.16163647,1.761314553,12.05911704,6.511923202,51.06064778,7.148490689,130.9239492,11.78315543,14.08609213,0.26063734,9.077687309,1.452429969,109.9097917,2.198195834,13.10956878,0.655478439,4.086498841,0.00643734,0.973432922,0.009359448
Bird Island,BI10,BI10.8,318,315.7,316.8,316.2,0.55,248,3995,4491,4215,4222,0.11586,0.00701,23562.25,78443.75,1.446666667,3.833333333,174.25,29.08333333,36.91666667,33224.08333,7.5,18.41666667,118.1666667,674.6666667,35797,5963.75,6.000622522,1.791449672,0.166787316,-1.791449671,41760.75,845.8208627,5258.364006,0.084243514,5.024183938,37.92846137,12.63083049,17.09576414,5152.036957,13.26307245,43.82912758,66.34871148,101.961074,1694.305918,154.7832062,0.180170622,0.030044668,0.005013121,0.030044668,1822.111319,85.16,14.84,0.74,76.31,3.82,38.15,3.82,3.641525758,0.36462984,4.1793,13.4742,1.0128,0.1765,0.578,0.0205,0.0682,333.4,1913.800621,31.98948586,543.4726901,97.82508422,6154.781584,800.1216059,244.2716404,34.19802966,70.96066682,8.515280018,88890.89611,16000.3613,11.55396277,0.808777394,9.165262456,4.949241726,50.54112884,7.075758038,83.34916521,7.501424869,17.61827763,0.432720307,2.400125578,0.384020092,92.99111859,1.859822372,4.823094008,0.2411547,4.499188133,0.02272668,0.436569956,0.006324564
Bird Island,BI10,BI10.9,337,326,327.1,326.5,0.525,265,4086,4617,4320,4329,0.08832,0.00555,19750.27273,58742.36364,1.363636364,10.45454545,196.4545455,37.45454545,30.63636364,18705,146.1818182,15.09090909,354.4545455,561,30717.36364,5208.181818,5.898769759,1.774333436,0.169666508,-1.774333437,35925.54545,530.7726615,2236.623226,0.118006163,8.869764781,44.95634246,19.48005973,13.35120015,1883.423532,48.02877925,21.42640682,100.5021031,67.79823007,940.3302901,97.5036596,0.176755049,0.030093214,0.005131853,0.030093213,977.0647229,81.83,18.17,0.91,79.06,3.95,39.53,3.95,3.677059877,0.367426929,4.4556,15.2225,0.7735,0.1718,0.5954,0.0152,0.0535,352.9,1062.510848,14.90439106,2704.115972,486.740875,4314.171561,560.8423029,390.264881,54.63708334,272.5348429,32.70418115,76198.44633,13715.72034,13.36853596,0.935797517,9.036215502,4.879556371,35.29243706,4.940941188,141.7452321,12.75707089,16.48089604,0.082550766,13.28023284,2.124837254,54.97448254,1.099489651,14.95585253,0.747792627,3.349093001,0.037822983,0.815362521,0.010288198
Bird Island,BI10,BI10.9,342,332.1,333.1,332.6,0.5,285,4137,4707,4387,4397,0.08975,0.00596,18258.63636,68171.27273,1.489090909,10.45454545,195.3636364,51.54545455,29.18181818,37166,79.36363636,25,357.5454545,403.6363636,23115.54545,4356.545455,5.283324242,1.662393865,0.190100896,-1.662393865,27472.09091,827.8143841,7023.061741,0.09332251,9.522222812,32.65661565,23.20501513,18.38922609,9923.626263,46.60530598,29.72541001,86.02367539,141.0625909,3376.492984,386.113031,0.361650021,0.069227372,0.01330137,0.069227372,3747.939579,54.16,45.84,2.29,68.98,3.45,34.49,3.45,3.540669427,0.354169601,4.4279,15.3537,0.3354,0.2839,0.9985,0.0255,0.0913,358.4,1907.808331,19.06490942,473.7956247,85.28321245,3366.405358,437.6326965,159.3219544,22.30507362,48.26462876,5.791755451,244762.4318,44057.23772,24.67115714,1.726981,18.49534977,9.987488876,54.25753022,7.596054231,108.9295808,9.803662272,29.81581511,0.773136298,2.02301219,0.32368195,53.58134359,1.071626872,3.512118591,0.17560593,3.936977584,0.019326058,0.365718702,0.003108463
Bird Island,BI10,BI10.9,348,339.5,340.5,340,0.5,310,4191,4812,4471,4480,0.0916,0.00648,22654.72727,67323.54545,1.418181818,11.36363636,188,42.18181818,31.27272727,20682.90909,207.3636364,72.54545455,439.8181818,714,36083.63636,5854.727273,6.165409381,1.818838446,0.16223298,-1.818838446,41938.36364,540.9456703,3768.578866,0.074002457,17.83969017,38.77886022,23.00790378,14.10029013,4122.547258,60.20842587,45.53320467,92.40651295,113.2280884,1342.231073,256.8194272,0.098313138,0.015999453,0.002604529,0.015999453,1584.77874,79.93,20.07,1,78.64,3.93,39.32,3.93,3.671733295,0.366986568,4.8086,16.972,0.9304,0.2337,0.8364,0.0214,0.0781,365,3740.72618,50.17060239,519.5682507,93.52228513,6376.14109,828.8983417,247.3342292,34.62679209,71.25145017,8.55017402,33059.50476,5950.710857,30.22335953,2.115635167,15.52691154,8.384532232,93.06939632,13.02971548,242.3611357,21.81250221,13.38786455,0.172694261,3.033425815,0.48534813,126.2966844,2.525933688,6.610934788,0.330546739,3.489982864,0.053218462,0.532835757,0.004931813
Bird Island,BI10,BI10.9,353,345.7,346.7,346.2,0.525,304,4263,4871,4541,4547,0.0916,0.00626,20510.42857,119772.8571,1.71,17,140.4285714,65.85714286,14.85714286,100544,9,40.28571429,140,215.2857143,13119,3405.428571,3.762866721,1.289233656,0.28528776,-1.289233657,16524.42857,1038.949767,5921.261252,0.143759058,9.237604307,17.93374048,19.40299437,10.93051648,10759.50835,15.39480432,36.12346553,104.6661359,114.5552476,5060.385361,410.854742,1.090423749,0.289102642,0.079406971,0.289102643,5426.213808,59.15,40.85,2.04,63.91,3.2,31.95,3.2,3.464172181,0.346959342,4.5519,16.2822,0.7785,0.5376,1.9498,0.0492,0.182,369.5,726.3242938,7.848344827,590.2581944,106.246475,1649.910749,214.4883974,196.7910903,27.55075264,40.04154754,4.804985705,259743.8529,46753.89352,31.69988747,2.218992123,16.50037866,8.910204476,46.16790206,6.463506288,46.41044203,4.176939783,33.63062821,0.630236272,2.023599773,0.323775964,26.73253921,0.534650784,3.215918511,0.160795926,3.841771896,0.06841699,0.221542724,0.000709409
Bird Island,BI10,BI10.9,361,355.7,356.7,356.2,0.5,302,4359,4962,4647,4652,0.09848,0.00652,21037,62387.36364,1.343636364,32.09090909,257.8181818,97.09090909,36.72727273,17928.18182,10.09090909,39.63636364,589.7272727,720.6363636,33994.27273,5425,6.268131796,1.835278617,0.159601123,-1.835278617,39419.27273,676.043046,4663.338745,0.065768188,18.23981659,36.52346693,26.40247922,22.00950208,4783.008401,24.41906855,47.3967778,86.42926693,81.41163643,647.4493171,131.2867092,0.130961616,0.020997158,0.003367752,0.020997159,728.1622197,75.52,24.48,1.22,75.72,3.79,37.86,3.79,3.633895146,0.363773444,4.2434,15.516,0.8362,0.2711,1.0049,0.0267,0.1007,377.3,4761.875299,30.36296028,2355.45594,423.9820692,6975.754499,906.8480849,799.193679,111.8871151,63.1732016,7.580784192,19940.78074,3589.340533,5.120949268,0.358466449,8.855748872,4.782104391,61.1989585,8.56785419,50.4248919,4.538240271,5.486958807,0.08884197,12.19802273,1.951683637,152.5618881,3.051237762,25.31019839,1.26550992,5.131125425,0.052935455,1.245198413,0.027091858
