"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_coh","coh_inc","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Co_sd","Ni_sd","Cu_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_coh_sd","coh_inc_sd","K_ICP","Ca_ICP","Ti_ICP","Mn_ICP","Fe_ICP","Co_ICP","Ni_ICP","Cu_ICP","Zn_ICP","Rb_ICP","Sr_ICP","Zr_ICP","dry_mass_pc","K_ICP_sd","Ca_ICP_sd","Ti_ICP_sd","Mn_ICP_sd","Fe_ICP_sd","Co_ICP_sd","Ni_ICP_sd","Cu_ICP_sd","Zn_ICP_sd","Rb_ICP_sd","Sr_ICP_sd","Zr_ICP_sd","dry_mass_err"
"Kerguelen","KER1","CAT1-S1-1B",36,45.1,46.2,45.6,888.225,15616.0833333333,49393.8333333333,1.42166666666667,0.00383017015908332,0.0262545584900565,0.0306508139473954,0.00717615203997684,0.943994146520768,0.0155791580117072,0.00911583945577091,0.00603291722951606,0.00092075365333016,0.00673880429901799,0.0537570492288907,0.0337927513424593,0.218104391567436,0.218104391583333,0.00275464796122255,0.0123649222757212,0.0143702757018274,0.00205595624299934,0.227958199807569,0.00499755010663551,0.00176634804840967,0.00157153831811391,0.00130315486556624,0.00227647010678752,0.00827802686638785,0.00614014514015868,0.00928985768217835,0.00928985768977189,9110.578774,26333.16952,13294.3136,477.955413,37854.28444,19.97407233,43.41924078,37.92341421,105.4949459,5.765444277,183.5186364,153.3915035,54.98885363,2763.677538,223.1480952,138.4755692,3.028332467,235.7764508,0.056478506,0.469946319,0.429757144,0.961084227,0.078340462,7.306522756,7.789540979,5.498885363
"Kerguelen","KER1","CAT1-S1-1B",40,50.7,52.1,51.4,1089.45333333333,17542.0666666667,52529.0666666667,1.40733333333333,0.00219091877661229,0.0170750414487238,0.0216978853262855,0.0052350940948895,0.710975196878917,0.00956701871228215,0.00751337353341176,0.00601283579479262,0.00173567013290662,0.00336713010129029,0.0380253369516327,0.0308575465910404,0.194959698447282,0.194959698466667,0.0011456077419373,0.00593763607730567,0.00730805274939359,0.00174777301518236,0.175220904927349,0.00248463713474767,0.00179381712553041,0.00283321843920382,0.00170463154051181,0.00277940137299607,0.0117129359552165,0.00478122334266018,0.0115298926514206,0.0115298927532115,9163.233327,20694.032,10841.15992,375.4268958,31170.92403,19.40135717,37.71061641,31.57899132,88.37360202,2.362468842,127.4096231,135.8916128,40.20040958,2655.178009,39.14844249,130.6451559,6.296867091,513.3314228,0.312621445,0.920295627,0.217195633,2.113767288,0.050752787,2.739950494,5.21794709,4.020040958
"Kerguelen","KER1","CAT1-S1-1B",41,52.3,53.6,53,1213.32142857143,15258.5,51210.8571428571,1.39,0.00449183601134156,0.0314011425594146,0.0412384292036601,0.00877114846243221,1.1946851816668,0.0147828341506979,0.00987935044189569,0.00704535631985006,0.00146693495896641,0.00701112828277095,0.0671200497472872,0.036192003919879,0.231535365016797,0.231535365142857,0.00263543342787689,0.00857127472583832,0.0159013438415681,0.00180024739531198,0.268732721013067,0.00494876361008879,0.00164244815945102,0.0026510538148449,0.00152111336553077,0.00466169317076042,0.0154577333993237,0.00515577417597119,0.0197150727461445,0.0197150725475098,12647.00276,27857.81305,11278.11655,457.3151082,33869.91213,16.69197316,33.88638281,33.08146631,81.69604829,14.53891486,171.3204442,150.100816,52.07309242,3438.356828,654.0277488,175.8665955,6.7296966,564.3448783,0.148497839,0.331823463,0.222861529,0.669962803,0.264350315,6.260687092,6.648722512,5.207309242
"Kerguelen","KER1","CAT1-S1-1B",46,59.9,61.2,60.5,1808.84285714286,20697.5,57365.5,1.32714285714286,0.00078532905259277,0.0065890890143301,0.00922368720922212,0.00228887361883271,0.361747548984184,0.00481111901242454,0.00604670418330724,0.00420044108659234,0.00034910666148487,0.0011783666576342,0.00835648758093003,0.0271736651037872,0.163122270821886,0.163122270928571,0.00040040010600756,0.00097633852490178,0.00136800874950096,0.00072736754498214,0.0625581515374575,0.00153627312065724,0.00089069573742909,0.0007812230113419,0.00065157008194693,0.001409521185199,0.00411714463284814,0.00258229723014546,0.00391810278635079,0.00391810276153579,3713.686646,7587.711479,3746.441884,143.4324445,12808.45152,6.554846441,13.83972022,14.52619027,30.18599746,7.56864323,76.14964032,105.1968675,21.37694093,1197.639786,189.2791492,59.23831837,2.745857023,155.8409567,0.087370293,0.185515164,0.072743303,0.312888828,0.254801003,1.933172921,4.11158064,2.137694093
"Kerguelen","KER1","CAT1-S1-1B",49,64.4,65.8,65.1,2110.62666666667,18806.4666666667,52188.2,1.29533333333333,0.00280400400637723,0.00713351717688933,0.00874638029694397,0.00443213282752406,0.35682340845175,0.00510014948922396,0.00596337444881824,0.00298995560040067,0.00110808608650007,0.00821971227539406,0.00487376446244597,0.0462787724050145,0.176164448040197,0.176164447933333,0.00131990004840339,0.00192072442967232,0.00215892268878224,0.00215444088577045,0.0912893388818327,0.00226276539049868,0.00100841139434629,0.00109099793396731,0.00121372516133115,0.00495495834624623,0.00352154273196533,0.0111849551712057,0.014053807020299,0.0140538069357017,15479.98661,4034.917626,2161.427163,346.3897576,14380.32761,1.249641147,9.064108327,4.195291116,64.2076509,36.56109383,34.6500895,338.8652331,27.74511597,4690.122304,33.47703592,2.306044471,2.28996156,84.43624491,0.005086433,0.0922759,0.039434945,0.983473977,0.912413514,0.973343211,14.72743525,2.774511597
"Kerguelen","KER1","CAT1-S1-1B",51,67.6,68.9,68.3,2364.32142857143,23322.5714285714,61836.2142857143,1.35642857142857,0.00258811833299437,0.00443654398414102,0.0048834951563515,0.00271363791159327,0.24413728820214,0.00363958463279253,0.00590556380080093,0.00298933886971521,0.0002706643042263,0.00075491410635123,0.00338711693049556,0.0261004140465287,0.150520749058344,0.150520748928571,0.00082650527849651,0.00063415150345618,0.00072089743844354,0.00075005173193722,0.0168782924131349,0.00152328355112488,0.00062275749146101,0.00116434801635849,0.00050000400310864,0.00109206954612736,0.0018726178993168,0.00268819128536234,0.00258724463312704,0.00258724462945239,1332.507255,3370.327372,1321.532644,59.66146775,4883.677754,1.332416753,11.80880582,2.938278701,10.51247544,2.802966071,47.97809994,48.56850259,17.98223463,500.4474263,73.61854793,26.45067866,0.738292129,28.13610288,0.015849868,0.078581954,0.035397825,0.113252779,0.034857543,0.295823984,0.143823469,1.798223463
"Kerguelen","KER1","CAT1-S1-1B",57,76.5,77.9,77.2,3056.76,23107.9333333333,57691.7333333333,1.32666666666667,0.00033807135805101,0.00369659673542498,0.002043435228633,0.00109541640938824,0.118072006217968,0.0022256817721482,0.0054538402443278,0.00268634481432747,0.00004538337606934,0.00064392487322327,0.0014870274317506,0.0212595355588011,0.148592771280188,0.148592771333333,0.00023363970653979,0.00073759838369391,0.00068663269681506,0.00041162522364114,0.00928078279833905,0.00123270828731257,0.00089054397906688,0.00115021749417967,0.000006878167364215,0.0008264595389289,0.00156707551894278,0.00202922180082728,0.00348841417808905,0.00348841416857201,442.9078563,5249.86072,498.7916112,76.30468085,8920.913751,3.179077437,9.288903341,5.504167322,11.403039,1.221309035,70.88337203,20.51940777,13.12565828,296.6069678,175.8882384,15.46904819,2.226362168,261.941093,0.038353696,0.036993918,0.043984322,0.023987942,0.010561385,0.693696694,0.615202156,1.312565828
"Kerguelen","KER1","CAT1-S1-1C",69,86.1,87.5,86.8,3452.74666666667,23417.1333333333,58329,1.412,0.00035519685756395,0.00375842602879901,0.00175521027153026,0.00103560511849062,0.118948691191309,0.0009512694566749,0.00548900398514776,0.00235042812815281,0.00004538337606934,0.00105504115355571,0.00290638866437516,0.0212213039107737,0.145892130603302,0.145892130733333,0.00015042986029714,0.00065466567152761,0.00092601914261991,0.00048228148118835,0.0156504114284871,0.00091667305961707,0.00077882829362985,0.00102651783074656,0.000006878167364215,0.00117986611325482,0.00183089284060396,0.00279320989621929,0.00256106959293517,0.00256106966412763,323.9790116,3883.986282,291.56336,55.46225053,6816.274673,2.133265234,4.959823644,4.052348853,8.987606637,0.934094849,56.90823166,13.72149586,12.56793451,259.1559924,72.63749019,2.633210049,1.39598335,92.89896956,0.03359726,0.076279173,0.080249406,0.174366221,0.015066063,0.823351056,0.490283027,1.256793451
"Kerguelen","KER1","CAT1-S1-1C",73,92.4,93.7,93.1,3631.13571428571,21919.6428571429,55028.5,1.29571428571429,0.00040072279433996,0.00350439483563314,0.00171941666775891,0.00103576025263956,0.112364452466112,0.0013842280405953,0.00508957065464633,0.00234155663409198,0.0000692455949802,0.00072650606159287,0.00218994200989756,0.0216256648247206,0.149229964970699,0.149229965142857,0.00022460992104245,0.00072186833366996,0.00043935375940548,0.00059644296408655,0.00845395044929921,0.00075558269887692,0.00065437044886425,0.00078631517643928,0.00006226029495485,0.00091938538180464,0.0024401676768102,0.00158686664670334,0.00331263864430762,0.00331263857893249,487.3846201,3407.375544,755.0023464,56.20523213,5710.94941,1.579837083,3.437486028,4.450254187,9.510397791,1.203244441,52.38105472,16.75001654,13.46785804,303.2847,62.86312354,16.03135126,1.1653151,95.31310828,0.025874662,0.007161326,0.056354536,0.055405562,0.007084839,0.990931332,0.321749848,1.346785804
"Kerguelen","KER1","CAT1-S1-1C",80,103.1,104.5,103.8,3940.82666666667,22842.7333333333,56752.8,1.34466666666667,0.00044676997905855,0.00369477600484429,0.00213249413625302,0.00085372072318707,0.106007296532461,0.00209610920600216,0.00546028705531664,0.00278033914645982,0.00034325990036182,0.00066914522440349,0.00161891954175879,0.0225710864826037,0.149304915924074,0.149304916066667,0.00077051832613642,0.00082374168193972,0.00194399128686457,0.00037899634722716,0.0315724461337823,0.00117742351776229,0.00069302540275434,0.00080498129126759,0.0006065542190224,0.00126469817271425,0.00159934243590572,0.00210254269359037,0.00273273463532423,0.00273273465683978,196.5150343,2189.505993,223.979161,29.73641755,3225.774563,0.923007687,2.13136205,2.622442469,5.963937738,0.700899472,36.49555291,8.929101824,12.25687847,191.5053837,32.85207386,4.416598968,0.524097846,68.32973981,0.017314455,0.036233417,0.027138847,0.025577129,0.003215039,0.116935077,0.094618257,1.225687847
"Kerguelen","KER1","CAT1-S1-1C",86,112.2,113.6,112.9,4208.64,23327.1333333333,56259.4666666667,1.338,0.00017739387658945,0.00302896253304443,0.000857079740482,0.00058791062184729,0.0764693416163554,0.00236906288787034,0.00503912430119274,0.0027226585096522,0.00004538337606934,0.00091912981615695,0.00127519437960854,0.0229845251838243,0.146391761235891,0.146391761066667,0.00014646357671211,0.00055320029161819,0.00058852088342431,0.00038400717461061,0.00724867336369666,0.00094597110952366,0.00055350622931736,0.00099213300206103,0.000006878167364215,0.00141416164040745,0.00161478266949673,0.0022153606953119,0.002854314301748,0.0028543143326219,299.9494325,3711.15207,334.2205693,46.8799998,4542.425909,1.049747683,2.791826174,5.41452311,10.45252365,1.072921849,65.73504848,14.23345251,13.92959389,205.5788987,106.3870844,6.961726331,0.996486006,37.35777084,0.004983547,0.030081004,0.007968769,0.130952766,0.004038338,0.581975022,0.170296554,1.392959389
"Kerguelen","KER1","CAT1-S1-1C",93,122.9,124.1,123.5,4497.10769230769,23905.4615384615,57464.4615384615,1.32,0.00017890993612283,0.00379030969993262,0.00076992303488808,0.00064987363401421,0.0778754766753175,0.00222178276310251,0.00518666193171635,0.00274652852012668,0.00004538337606934,0.00046147956949608,0.00099832841306302,0.0219673625691831,0.144297710156134,0.144297710153846,0.00017386119559919,0.00069145004632037,0.00043681453775263,0.00047413981392528,0.00494329625165176,0.00097369051377756,0.00081821679448881,0.0012941839004664,0.000006878167364215,0.00065240063622101,0.00124513632646854,0.00210216318501333,0.00251063410716233,0.00251063402377569,167.7999201,4217.700826,237.3718165,46.78120576,4414.084703,1.050225297,2.843511196,4.038560617,9.118797628,0.714706415,78.06690295,10.592352,12.11978687,206.6572639,50.2785658,2.315375042,0.804152565,51.03978495,0.014156455,0.045295099,0.060109751,0.147479116,0.006330412,0.162916633,0.163054645,1.211978687
"Kerguelen","KER1","CAT1-S1-1D",105,130.3,131.4,130.8,4654.675,22628.8333333333,55695.0833333333,1.30666666666667,0.00029382113707957,0.00307705889889809,0.00092831149037489,0.00071991210728944,0.0857252018282889,0.00170069775067529,0.00514878184808382,0.00292767096077384,0.00004538337606934,0.00034917665590677,0.00387943907142931,0.0236174210215335,0.144591799015774,0.144591799083333,0.00019556531476703,0.00038204741708599,0.00055272410255743,0.00033474337527245,0.006587476000201,0.00095317782369468,0.00078420976168871,0.00084878802580559,0.000006878167364215,0.00068234167040403,0.00284025839233696,0.0027163443087363,0.00390588026788761,0.00390588017756653,335.8691783,4013.123051,393.3367813,45.78783303,3780.979575,0.930570105,3.315937291,3.510172288,11.7594545,1.060803729,78.12846424,16.12570153,13.01429456,217.6595685,37.50970772,9.38595087,0.73313968,30.53025131,0.010595202,0.04688002,0.029526189,0.04012809,0.017051544,0.573784212,0.219705011,1.301429456
"Kerguelen","KER1","CAT1-S1-1D",108,134.6,135.8,135.2,4745.8,22323.4615384615,54924.6153846154,1.44076923076923,0.00032098436331309,0.00389539171310263,0.00134973605624011,0.00054284037765106,0.0777846730926561,0.00205481552933152,0.00498097264028185,0.00288400674671279,0.00005121861737894,0.00010824666440101,0.00180871183974307,0.0222234619045842,0.147728606088096,0.147728606076923,0.000207895789807,0.00081975596999893,0.00062054025420384,0.00040444541868673,0.013674464887695,0.00118133692032734,0.00060937837351685,0.00096634833317365,0.00002103926174645,0.00016472544711857,0.00205301020786874,0.00305818297666314,0.00305842512432633,0.00305842526360649,238.5346084,3486.528107,386.7326744,38.5256522,3167.607313,0.814471895,3.032224277,3.038249121,5.798802064,0.994535425,70.05573441,13.26053158,11.60860149,206.9599076,93.38353963,7.70046112,0.466129212,47.14163657,0.00909909,0.012421038,0.01986838,0.133579217,0.022361288,0.531498179,0.190513613,1.160860149
"Kerguelen","KER1","CAT1-S1-1D",110,137.6,138.8,138.2,4810.63076923077,22217.8461538462,54839.1538461538,1.28769230769231,0.00027280836799265,0.00334520091384846,0.00124937763076179,0.00074757280024103,0.0726288406462587,0.00204179063538956,0.00542626801766244,0.00232168317000712,0.00016368776332995,0.00074174485212213,0.00195065704188919,0.02229587416999,0.14702977520711,0.147029775230769,0.00020907858115519,0.00032427383056423,0.00040680913632239,0.00043934696649204,0.00468859470849931,0.00101182139226658,0.00096698420483329,0.00113502292784087,0.00019670281395797,0.00108520205385833,0.00144393249515934,0.00134999105642146,0.00354092837580153,0.00354092844079092,35.89186233,2595.371312,218.0937453,28.24261491,2284.889729,0.611487721,2.520712809,2.972262265,4.641441298,0.562762357,53.9478412,10.56346884,12.0714856,186.0023139,19.60075045,1.218257687,0.206348674,28.98397658,0.006965903,0.046532686,0.023071922,0.066323119,0.014474014,0.881024174,0.243980703,1.20714856
"Kerguelen","KER1","CAT1-S1-1D",114,143.4,144.6,144,4936.93076923077,22964,55507.5384615385,1.30307692307692,0.00016028209251181,0.0034063047104425,0.00129748579261504,0.00058532070111486,0.0594268975758404,0.0017129497165079,0.00508834088700519,0.00247902248708982,0.00009402530415821,0.00049567977480182,0.00262233655699005,0.0221818022857579,0.146626676127896,0.146626676230769,0.00011910509099259,0.00050456879450838,0.00043998924106075,0.00043906980951029,0.00276532617718321,0.00077221255751157,0.00058006871939735,0.00147134600294695,0.00017538096586183,0.000670402305216,0.00206051183573826,0.00175656416100216,0.00370455564384834,0.00370455560448162,157.0594404,3949.674648,441.6354183,41.11180496,3412.493629,0.910381859,5.705617692,5.962629521,6.264222559,0.765652204,79.92720242,23.41796688,10.34845519,200.016727,42.83076251,3.726801625,0.161053209,30.7799401,0.006646955,0.048933219,0.022947646,0.084999184,0.002890113,1.001958291,0.204597872,1.034845519
"Kerguelen","KER1","CAT1-S1-1D",117,147.8,148.9,148.4,5072.725,22267.9166666667,55087.5,1.34666666666667,0.00055794642229998,0.00493421367185272,0.00502499756824993,0.00154550253281536,0.0950609904797807,0.00117977669990345,0.00561293192541979,0.00211998140969281,0.00015298404676448,0.00202961453792248,0.00871891793981297,0.0233978461264205,0.153631200958811,0.153631200916667,0.00025574362705004,0.00106164065557105,0.00260760265569486,0.00045736797179105,0.0240006741474184,0.00093900504555073,0.00099406713941904,0.00100341014219492,0.00019690461479788,0.00175858996069987,0.00569441263966002,0.00284607696789435,0.00669488550803816,0.00669488555972763,7255.583194,5683.67778,2787.737038,103.2608758,4977.113764,1.191415297,6.225778674,7.391036368,28.72260097,10.74847022,109.6646554,97.07584026,15.67137024,2014.293918,65.29379887,26.53025849,1.199696853,41.06758826,0.020650204,0.034384999,0.048550012,0.157111928,0.148107154,2.228401166,1.090708744,1.567137024
"Kerguelen","KER1","CAT1-S1-1D",119,150.7,151.8,151.3,5184.44166666667,23072.1666666667,55131.5,1.3725,0.00032511721596562,0.00377005083995997,0.00201496770511432,0.00069596598409742,0.0550564394996525,0.00123024381765446,0.00486645846394069,0.00215573763120724,0.00011519709469194,0.00058584287184306,0.00217461509230536,0.0210593819832561,0.144629064508895,0.144629064583333,0.00040607675302412,0.0011403155281927,0.00076661166933783,0.00052332553461439,0.00587761266117646,0.00114262536430278,0.00066878085594468,0.00082640809933887,0.00016409182282433,0.00095988154800603,0.00241211751636623,0.00274320550012378,0.00213539545815446,0.00213539541234044,293.8266765,3599.827864,435.4794317,33.50696137,2637.046993,0.767742407,6.625024494,5.924549608,21.92880594,0.706861739,74.39152898,23.61796449,10.15673365,214.5612668,77.24643191,8.232842168,0.982277396,44.32058868,0.008962163,0.06070631,0.069898106,0.771044273,0.012775555,0.715396099,0.250319871,1.015673365
"Kerguelen","KER1","CAT1-S1-1D",123,156.5,157.7,157.1,5436.62307692308,23160.6923076923,55187.4615384615,1.34769230769231,0.00013155040165951,0.00325322518029329,0.00100902763907513,0.00088741256334733,0.0476141965197663,0.00074058795177419,0.00557717555780031,0.00201488193911675,0.00019083512920088,0.00025374424288653,0.00352574734345355,0.0206748326323693,0.144808216658733,0.144808216692308,0.00014908666886938,0.00065457502968006,0.00038096869242529,0.00043798044765309,0.00463855708141176,0.00079028783606876,0.0006821872011408,0.00087972505033678,0.00035637945486562,0.00052326133987638,0.00204856156239774,0.00215717197143721,0.00309369679674128,0.00309369685332711,199.7601332,4640.523522,337.7373781,41.49307617,3560.842802,1.008260928,7.365820821,6.211413657,9.708856297,0.749489114,89.12411225,16.00076454,11.97580925,247.9286391,108.2639191,5.496537482,0.629608913,36.86802119,0.010698193,0.096946552,0.115546166,0.229171541,0.014813114,2.309353539,0.483891328,1.197580925
