"Site","depth","SH20_age","Ti","Ca","Sr","Ti_pred_cps","Ti_ppm_PLS_cps","Ti_upper_PLS_cps","Ti_lower_PLS_cps"
"HER42PB",258.8,3067.17,46,253,429,1407.60865884188,1407.60865884188,3221.53713188913,-406.319814205378
"HER42PB",258.9,3068.15,41,228,618,1906.8716052721,1906.8716052721,3720.80007831935,92.9431322248411
"HER42PB",259,3069.14,57,272,541,1713.07236670287,1713.07236670287,3527.00083975012,-100.856106344391
"HER42PB",259.1,3070.13,59,248,483,1621.06359066588,1621.06359066588,3434.99206371313,-192.864882381379
"HER42PB",259.2,3071.12,31,219,500,1572.82951967365,1572.82951967365,3386.7579927209,-241.098953373609
"HER42PB",259.3,3072.1,32,203,577,1802.7681950097,1802.7681950097,3616.69666805696,-11.1602780375567
"HER42PB",259.4,3073.09,71,216,394,1517.20779273621,1517.20779273621,3331.13626578347,-296.720680311043
"HER42PB",259.5,3074.08,36,168,384,1399.56388787594,1399.56388787594,3213.4923609232,-414.364585171313
"HER42PB",259.6,3075.07,34,206,335,1194.53397963901,1194.53397963901,3008.46245268626,-619.39449340825
"HER42PB",259.7,3076.05,15,224,452,1359.02415248116,1359.02415248116,3172.95262552842,-454.904320566098
"HER42PB",259.8,3077.04,57,191,381,1458.11773517181,1458.11773517181,3272.04620821907,-355.810737875448
"HER42PB",259.9,3078.03,31,250,519,1563.41658356607,1563.41658356607,3377.34505661333,-250.511889481184
"HER42PB",260,3079.02,0,206,392,1162.69729390166,1162.69729390166,2976.62576694892,-651.231179145592
"HER42PB",260.1,3080,61,191,348,1395.2552439333,1395.2552439333,3209.18371698056,-418.673229113956
"HER42PB",260.2,3080.98,35,225,535,1671.08645804349,1671.08645804349,3485.01493109075,-142.842015003763
"HER42PB",260.3,3081.95,18,226,402,1244.20176199511,1244.20176199511,3058.13023504237,-569.726711052143
"HER42PB",260.4,3082.93,61,211,516,1783.70622319071,1783.70622319071,3597.63469623796,-30.2222498565504
"HER42PB",260.5,3083.91,53,221,373,1361.43216128951,1361.43216128951,3175.36063433676,-452.49631175775
"HER42PB",260.6,3084.89,46,244,474,1538.30837620074,1538.30837620074,3352.23684924799,-275.62009684652
"HER42PB",260.7,3085.87,0,258,400,1086.43816699424,1086.43816699424,2900.3666400415,-727.490306053017
"HER42PB",260.8,3086.85,16,257,420,1221.88925462925,1221.88925462925,3035.8177276765,-592.03921841801
"HER42PB",260.9,3087.83,5,237,365,1062.67359345062,1062.67359345062,2876.60206649788,-751.254879596637
"HER42PB",261,3088.81,38,287,464,1391.69249900327,1391.69249900327,3205.62097205053,-422.235974043982
"HER42PB",261.1,3089.79,0,182,403,1235.11221411657,1235.11221411657,3049.04068716383,-578.816258930687
"HER42PB",261.2,3090.77,39,245,399,1310.18058184439,1310.18058184439,3124.10905489164,-503.74789120287
"HER42PB",261.3,3091.75,44,277,417,1322.29416736868,1322.29416736868,3136.22264041594,-491.634305678576
"HER42PB",261.4,3092.72,14,275,466,1294.63721506603,1294.63721506603,3108.56568811329,-519.291257981228
"HER42PB",261.5,3093.7,60,234,296,1178.52774225824,1178.52774225824,2992.4562153055,-635.400730789016
"HER42PB",261.6,3094.68,38,235,370,1250.09732582676,1250.09732582676,3064.02579887401,-563.8311472205
"HER42PB",261.7,3095.66,26,233,311,1042.15333915314,1042.15333915314,2856.0818122004,-771.775133894118
"HER42PB",261.8,3096.64,31,214,379,1275.59480152637,1275.59480152637,3089.52327457363,-538.333671520884
"HER42PB",261.9,3097.62,41,229,376,1291.98349445568,1291.98349445568,3105.91196750293,-521.944978591581
"HER42PB",262,3098.6,34,233,249,926.561114819561,926.561114819561,2740.48958786682,-887.367358227696
"HER42PB",262.1,3099.58,56,242,165,811.097204508927,811.097204508927,2625.02567755618,-1002.83126853833
"HER42PB",262.2,3100.56,14,223,309,993.451101130344,993.451101130344,2807.3795741776,-820.477371916912
"HER42PB",262.3,3101.54,36,281,429,1303.80194235586,1303.80194235586,3117.73041540312,-510.126530691396
"HER42PB",262.4,3102.52,42,196,546,1789.06492997867,1789.06492997867,3602.99340302593,-24.8635430685845
"HER42PB",262.5,3103.49,25,216,525,1610.6288423179,1610.6288423179,3424.55731536516,-203.299630729355
"HER42PB",262.6,3104.47,50,293,550,1660.6076305917,1660.6076305917,3474.53610363896,-153.320842455558
"HER42PB",262.7,3105.45,57,255,415,1425.44661853652,1425.44661853652,3239.37509158377,-388.481854510741
"HER42PB",262.8,3106.43,41,230,451,1480.11646650681,1480.11646650681,3294.04493955406,-333.812006540448
"HER42PB",262.9,3107.41,0,218,263,813.640926115527,813.640926115527,2627.56939916278,-1000.28754693173
"HER42PB",263,3108.39,18,276,378,1090.59305621688,1090.59305621688,2904.52152926414,-723.335416830377
"HER42PB",263.1,3109.37,46,273,350,1170.36182274191,1170.36182274191,2984.29029578917,-643.566650305342
"HER42PB",263.2,3110.35,44,280,556,1668.83878343814,1668.83878343814,3482.76725648539,-145.089689609121
"HER42PB",263.3,3111.33,69,291,444,1494.28265243037,1494.28265243037,3308.21112547763,-319.645820616884
"HER42PB",263.4,3112.31,54,313,433,1347.83235557393,1347.83235557393,3161.76082862118,-466.096117473328
"HER42PB",263.5,3113.29,86,309,384,1396.99314842912,1396.99314842912,3210.92162147638,-416.935324618132
"HER42PB",263.6,3114.26,36,369,537,1414.03701605374,1414.03701605374,3227.965489101,-399.891456993512
"HER42PB",263.7,3115.24,49,255,585,1814.62331274295,1814.62331274295,3628.55178579021,0.6948396956941
"HER42PB",263.8,3116.22,48,337,728,2019.47428816482,2019.47428816482,3833.40276121208,205.545815117566
"HER42PB",263.9,3117.2,46,310,336,1066.21617312085,1066.21617312085,2880.14464616811,-747.712299926402
"HER42PB",264,3118.18,22,252,356,1100.14548519328,1100.14548519328,2914.07395824053,-713.78298785398
"HER42PB",264.1,3119.16,56,323,566,1676.55051418219,1676.55051418219,3490.47898722945,-137.377958865063
"HER42PB",264.2,3120.14,107,334,734,2346.05041560679,2346.05041560679,4159.97888865405,532.121942559536
"HER42PB",264.3,3121.12,72,331,411,1351.98724479657,1351.98724479657,3165.91571784383,-461.941228250688
"HER42PB",264.4,3122.1,69,366,489,1469.05794616766,1469.05794616766,3282.98641921492,-344.870526879592
"HER42PB",264.5,3123.08,14,297,541,1443.78908121177,1443.78908121177,3257.71755425903,-370.139391835487
"HER42PB",264.6,3124.05,56,300,362,1202.47344104889,1202.47344104889,3016.40191409615,-611.455031998366
"HER42PB",264.7,3125.03,56,268,395,1345.46847615953,1345.46847615953,3159.39694920678,-468.459996887729
"HER42PB",264.8,3126.01,73,253,320,1271.437152686,1271.437152686,3085.36562573326,-542.491320361258
"HER42PB",264.9,3126.99,36,243,403,1308.47625368088,1308.47625368088,3122.40472672814,-505.452219366375
"HER42PB",265,3127.97,70,301,368,1288.38100718272,1288.38100718272,3102.30948022998,-525.547465864532
"HER42PB",265.1,3128.95,26,296,322,953.075106331421,953.075106331421,2767.00357937868,-860.853366715835
"HER42PB",265.2,3129.93,10,270,298,857.609825288479,857.609825288479,2671.53829833574,-956.318647758778
"HER42PB",265.3,3130.91,94,253,364,1491.74450034937,1491.74450034937,3305.67297339663,-322.183972697888
"HER42PB",265.4,3131.89,64,380,407,1209.43304598415,1209.43304598415,3023.36151903141,-604.495427063104
"HER42PB",265.5,3132.87,30,215,457,1466.14415132387,1466.14415132387,3280.07262437113,-347.784321723388
"HER42PB",265.6,3133.85,9,255,465,1303.31293399113,1303.31293399113,3117.24140703838,-510.615539056129
"HER42PB",265.7,3134.82,50,221,461,1568.80326786152,1568.80326786152,3382.73174090878,-245.125205185737
"HER42PB",265.8,3135.8,78,246,613,2052.57134296746,2052.57134296746,3866.49981601472,238.642869920205
"HER42PB",265.9,3136.78,60,209,409,1511.1842382692,1511.1842382692,3325.11271131645,-302.74423477806
"HER42PB",266,3137.76,36,269,464,1414.73849377118,1414.73849377118,3228.66696681843,-399.189979276079
"HER42PB",266.1,3138.74,52,314,407,1269.74680278079,1269.74680278079,3083.67527582805,-544.181670266467
"HER42PB",266.2,3139.72,311,345,814,3585.65783964181,3585.65783964181,5399.58631268906,1771.72936659455
"HER42PB",266.3,3140.7,151,294,790,2790.21915304253,2790.21915304253,4604.14762608979,976.290679995276
"HER42PB",266.4,3141.68,156,361,809,2739.89741826037,2739.89741826037,4553.82589130762,925.96894521311
"HER42PB",266.5,3142.66,59,343,476,1426.98816577142,1426.98816577142,3240.91663881868,-386.940307275836
"HER42PB",266.6,3143.64,61,394,687,1877.18913950432,1877.18913950432,3691.11761255157,63.2606664570619
"HER42PB",266.7,3144.62,83,335,599,1877.81700445818,1877.81700445818,3691.74547750544,63.888531410923
"HER42PB",266.8,3145.59,129,322,641,2246.76890537881,2246.76890537881,4060.69737842607,432.840432331555
"HER42PB",266.9,3146.57,99,371,651,2025.64916112168,2025.64916112168,3839.57763416893,211.72068807442
"HER42PB",267,3147.55,79,351,513,1609.53005071574,1609.53005071574,3423.458523763,-204.398422331516
"HER42PB",267.1,3148.53,49,374,552,1510.13512459569,1510.13512459569,3324.06359764295,-303.793348451565
"HER42PB",267.2,3149.51,53,342,714,2000.64437327711,2000.64437327711,3814.57284632436,186.71590022985
"HER42PB",267.3,3150.49,78,318,457,1523.74426941199,1523.74426941199,3337.67274245925,-290.184203635265
"HER42PB",267.4,3151.47,22,300,591,1606.34535547943,1606.34535547943,3420.27382852669,-207.583117567824
"HER42PB",267.5,3152.45,55,329,239,831.876886264713,831.876886264713,2645.80535931197,-982.051586782544
"HER42PB",267.6,3153.43,33,274,578,1678.69131258379,1678.69131258379,3492.61978563104,-135.237160463471
"HER42PB",267.7,3154.41,33,252,507,1539.67220458148,1539.67220458148,3353.60067762874,-274.256268465773
"HER42PB",267.8,3155.39,43,232,494,1595.69751199451,1595.69751199451,3409.62598504176,-218.230961052749
"HER42PB",267.9,3156.36,15,182,340,1153.26913627565,1153.26913627565,2967.1976093229,-660.659336771611
"HER42PB",268,3157.34,46,226,424,1445.06127589808,1445.06127589808,3258.98974894534,-368.867197149174
"HER42PB",268.1,3158.32,38,219,298,1097.40756945848,1097.40756945848,2911.33604250574,-716.520903588774
"HER42PB",268.2,3159.3,63,259,506,1679.64103891365,1679.64103891365,3493.5695119609,-134.287434133611
"HER42PB",268.3,3160.28,56,247,286,1108.3319226562,1108.3319226562,2922.26039570346,-705.596550391055
"HER42PB",268.4,3161.26,43,196,413,1457.33391257054,1457.33391257054,3271.26238561779,-356.594560476721
"HER42PB",268.5,3162.24,50,260,456,1483.74383778649,1483.74383778649,3297.67231083375,-330.184635260763
"HER42PB",268.6,3163.22,41,286,457,1391.36598797426,1391.36598797426,3205.29446102151,-422.562485073
"HER42PB",268.7,3164.2,12,235,591,1675.16925086015,1675.16925086015,3489.09772390741,-138.759222187107
"HER42PB",268.8,3165.18,31,234,164,693.834188549478,693.834188549478,2507.76266159673,-1120.09428449778
"HER42PB",268.9,3166.15,26,214,327,1117.95299135558,1117.95299135558,2931.88146440284,-695.975481691674
"HER42PB",269,3167.13,55,226,522,1739.96256816329,1739.96256816329,3553.89104121054,-73.9659048839685
"HER42PB",269.1,3168.11,41,208,333,1222.0374503191,1222.0374503191,3035.96592336635,-591.89102272816
"HER42PB",269.2,3169.09,17,240,385,1169.96694508735,1169.96694508735,2983.89541813461,-643.961527959903
"HER42PB",269.3,3170.07,16,236,421,1263.4035500705,1263.4035500705,3077.33202311775,-550.524922976759
"HER42PB",269.4,3171.05,16,215,325,1059.19846053335,1059.19846053335,2873.12693358061,-754.730012513907
"HER42PB",269.5,3172.03,30,262,370,1158.51323420152,1158.51323420152,2972.44170724878,-655.415238845733
"HER42PB",269.6,3173.01,25,221,485,1500.02004519175,1500.02004519175,3313.94851823901,-313.908427855507
"HER42PB",269.7,3173.99,14,227,445,1330.53990545387,1330.53990545387,3144.46837850112,-483.388567593388
"HER42PB",269.8,3174.97,66,206,337,1365.46246626964,1365.46246626964,3179.3909393169,-448.466006777612
"HER42PB",269.9,3175.95,10,258,320,935.614912737618,935.614912737618,2749.54338578487,-878.313560309639
"HER42PB",270,3176.92,58,281,545,1711.68212746235,1711.68212746235,3525.61060050961,-102.246345584904
"HER42PB",270.1,3177.9,45,343,509,1438.01874839777,1438.01874839777,3251.94722144502,-375.909724649489
"HER42PB",270.2,3178.87,48,321,809,2254.3625307831,2254.3625307831,4068.29100383035,440.43405773584
"HER42PB",270.3,3179.84,47,329,596,1694.76002367693,1694.76002367693,3508.68849672419,-119.168449370327
"HER42PB",270.4,3180.82,89,268,502,1787.56505491666,1787.56505491666,3601.49352796392,-26.3634181305968
"HER42PB",270.5,3181.79,60,337,637,1851.15233073618,1851.15233073618,3665.08080378343,37.2238576889188
"HER42PB",270.6,3182.76,56,330,473,1427.97018537877,1427.97018537877,3241.89865842602,-385.958287668488
"HER42PB",270.7,3183.73,15,299,448,1209.67315896132,1209.67315896132,3023.60163200858,-604.255314085935
"HER42PB",270.8,3184.71,50,300,550,1647.61392862323,1647.61392862323,3461.54240167049,-166.314544424022
"HER42PB",270.9,3185.68,33,303,366,1087.8240799693,1087.8240799693,2901.75255301656,-726.104393077955
"HER42PB",271,3186.65,52,270,487,1554.07666373706,1554.07666373706,3368.00513678432,-259.851809310197
"HER42PB",271.1,3187.62,66,285,522,1687.4593224739,1687.4593224739,3501.38779552116,-126.469150573357
"HER42PB",271.2,3188.6,41,241,343,1186.11332211208,1186.11332211208,3000.04179515934,-627.815150935178
"HER42PB",271.3,3189.57,46,308,472,1414.44243627449,1414.44243627449,3228.37090932175,-399.486036772766
"HER42PB",271.4,3190.54,22,312,419,1148.36183765133,1148.36183765133,2962.29031069858,-665.566635395932
"HER42PB",271.5,3191.52,84,303,452,1570.02111397527,1570.02111397527,3383.94958702253,-243.907359071987
"HER42PB",271.6,3192.49,51,319,633,1827.78323133213,1827.78323133213,3641.71170437938,13.8547582848698
"HER42PB",271.7,3193.46,38,277,630,1830.76439333952,1830.76439333952,3644.69286638678,16.8359202922629
"HER42PB",271.8,3194.43,36,312,504,1436.24762025643,1436.24762025643,3250.17609330369,-377.680852790823
"HER42PB",271.9,3195.41,46,325,432,1281.55872148811,1281.55872148811,3095.48719453537,-532.369751559142
"HER42PB",272,3196.38,40,306,376,1143.86958194136,1143.86958194136,2957.79805498861,-670.058891105899
"HER42PB",272.1,3197.35,38,277,414,1283.5954535938,1283.5954535938,3097.52392664106,-530.333019453452
"HER42PB",272.2,3198.32,50,243,538,1723.02151307898,1723.02151307898,3536.94998612624,-90.9069599682764
"HER42PB",272.3,3199.3,47,313,406,1243.1539020772,1243.1539020772,3057.08237512446,-570.774570970056
"HER42PB",272.4,3200.27,34,225,545,1691.23516254088,1691.23516254088,3505.16363558813,-122.693310506381
"HER42PB",272.5,3201.24,105,289,480,1775.78483300181,1775.78483300181,3589.71330604907,-38.143640045445
"HER42PB",272.6,3202.21,38,268,785,2240.11495964296,2240.11495964296,4054.04343269021,426.186486595698
"HER42PB",272.7,3203.19,37,315,425,1235.74010836967,1235.74010836967,3049.66858141693,-578.188364677586
"HER42PB",272.8,3204.16,24,311,408,1132.71937761765,1132.71937761765,2946.64785066491,-681.209095429605
"HER42PB",272.9,3205.13,29,333,400,1097.53246659311,1097.53246659311,2911.46093964037,-716.396006454146
"HER42PB",273,3206.11,73,297,551,1774.92923738212,1774.92923738212,3588.85771042938,-38.9992356651337
"HER42PB",273.1,3207.08,56,223,504,1705.11707679408,1705.11707679408,3519.04554984134,-108.811396253173
"HER42PB",273.2,3208.05,63,252,501,1679.96879320281,1679.96879320281,3493.89726625007,-133.959679844446
"HER42PB",273.3,3209.02,68,359,397,1243.81501997581,1243.81501997581,3057.74349302307,-570.113453071446
"HER42PB",273.4,3210,46,353,426,1214.3847763991,1214.3847763991,3028.31324944636,-599.543696648156
"HER42PB",273.5,3210.97,66,328,491,1529.11199191311,1529.11199191311,3343.04046496037,-284.816481134146
"HER42PB",273.6,3211.94,40,327,321,965.563051563677,965.563051563677,2779.49152461093,-848.36542148358
"HER42PB",273.7,3212.91,39,368,565,1502.37213877982,1502.37213877982,3316.30061182708,-311.556334267438
"HER42PB",273.8,3213.89,79,341,394,1326.64292733195,1326.64292733195,3140.5714003792,-487.285545715311
"HER42PB",273.9,3214.86,63,318,395,1288.93865527044,1288.93865527044,3102.8671283177,-524.989817776815
"HER42PB",274,3215.83,48,270,374,1247.09348274004,1247.09348274004,3061.0219557873,-566.834990307218
"HER42PB",274.1,3216.81,46,292,464,1423.87681020124,1423.87681020124,3237.8052832485,-390.051662846013
"HER42PB",274.2,3217.78,59,275,718,2166.24456685743,2166.24456685743,3980.17303990468,352.316093810169
"HER42PB",274.3,3218.75,37,205,603,1890.83459097143,1890.83459097143,3704.76306401869,76.9061179241749
"HER42PB",274.4,3219.72,52,232,522,1713.27553674953,1713.27553674953,3527.20400979678,-100.652936297729
"HER42PB",274.5,3220.7,67,220,365,1415.58756019801,1415.58756019801,3229.51603324526,-398.34091284925
"HER42PB",274.6,3221.67,37,294,476,1403.91388060391,1403.91388060391,3217.84235365117,-410.014592443345
"HER42PB",274.7,3222.64,28,351,428,1129.86620624563,1129.86620624563,2943.79467929289,-684.062266801624
"HER42PB",274.8,3223.61,55,236,455,1551.67643787716,1551.67643787716,3365.60491092442,-262.252035170094
"HER42PB",274.9,3224.59,61,244,449,1552.72650072248,1552.72650072248,3366.65497376974,-261.201972324772
"HER42PB",275,3225.56,42,192,548,1801.5562816038,1801.5562816038,3615.48475465106,-12.372191443457
"HER42PB",275.1,3226.53,17,236,538,1564.96991662731,1564.96991662731,3378.89838967457,-248.958556419947
"HER42PB",275.2,3227.51,45,255,531,1657.09831436166,1657.09831436166,3471.02678740891,-156.8301586856
"HER42PB",275.3,3228.48,57,339,646,1854.68897769856,1854.68897769856,3668.61745074582,40.7605046513045
"HER42PB",275.4,3229.45,27,287,622,1734.92134619574,1734.92134619574,3548.849819243,-79.0071268515132
"HER42PB",275.5,3230.42,18,251,544,1557.5085976284,1557.5085976284,3371.43707067566,-256.419875418852
"HER42PB",275.6,3231.4,55,268,318,1145.22969103711,1145.22969103711,2959.15816408436,-668.698782010149
"HER42PB",275.7,3232.37,40,258,294,1025.24771064175,1025.24771064175,2839.17618368901,-788.680762405507
"HER42PB",275.8,3233.34,27,243,478,1451.81675111942,1451.81675111942,3265.74522416668,-362.111721927836
"HER42PB",275.9,3234.31,37,254,367,1202.04594672927,1202.04594672927,3015.97441977653,-611.882526317983
"HER42PB",276,3235.29,36,249,319,1084.55087383855,1084.55087383855,2898.4793468858,-729.37759920871
"HER42PB",276.1,3236.26,31,210,359,1232.35598336258,1232.35598336258,3046.28445640984,-581.572489684672
"HER42PB",276.2,3237.23,33,273,442,1336.03377884521,1336.03377884521,3149.96225189246,-477.894694202051
"HER42PB",276.3,3238.2,62,303,402,1329.33143823552,1329.33143823552,3143.25991128278,-484.597034811733
"HER42PB",276.4,3239.18,28,288,202,674.308688857494,674.308688857494,2488.23716190475,-1139.61978418976
