"Location","Site","label","ID","section_depth","field_depth","depth","SH20_age","surface","validity","qc","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","inc_coh","coh_inc","Total_scatter","cps_sum2"
"Bird Island","BI10","BI10.05","ACE_ITRAX_1980",45.4,205.4,197.9,3004.9,6.81,1,TRUE,22357,63573,1.26,0.00943796894908216,0.390102716562062,0.0314598964969405,0.0298869016720935,24.1580545200006,0.17460242555802,0,0.482909411228037,1.34491057524421,59.6306608151259,9.56380853506992,0.00980767447617202,0.000252283324146507,43989,95.8258937237072
"Bird Island","BI10","BI10.05","ACE_ITRAX_1981",45.5,205.5,198,3006.4,6.81,1,TRUE,22460,63004,1.35,0,0.385689797473176,0,0.0380928195035236,23.4318455971049,0.131737667449686,0.0619008316932258,0.407910608850232,1.28245825661863,60.2025268236937,9.9707955050473,0.0095833376032623,0.000262873596231144,44212,95.9228041186339
"Bird Island","BI10","BI10.05","ACE_ITRAX_1982",45.6,205.6,198.1,3007.9,6.79,1,TRUE,22531,64791,1.32,0.0293250605794015,0.367334969363029,0.0432158787485916,0.00771712120510565,27.028445308762,0.118843666558627,0,0.458396999583275,1.17145899893504,57.3351237054529,9.32536926424966,0.00948942795522227,0.000251032875639325,43190,95.8949714342685
"Bird Island","BI10","BI10.05","ACE_ITRAX_1983",45.7,205.7,198.2,3009.4,6.77,1,TRUE,21724,60478,1.33,0,0.355501173980621,0.0644862594662522,0.0198419259896161,22.5983002083402,0.0909421607857403,0,0.656437051489798,1.13429676907305,61.1478554184993,9.70931578425212,0.0104134631162294,0.000262548762452398,42853,95.7876527637554
"Bird Island","BI10","BI10.05","ACE_ITRAX_1984",45.8,205.8,198.3,3010.9,6.76,1,TRUE,21948,59862,1.28,0,0.325749223213391,0.0350806855768267,0.0735023888276369,21.6765226688049,0.158698339514216,0.0451037385987772,0.492800106912566,1.54020914770639,61.5799672580268,9.80421636430457,0.0104924122095803,0.00026596360481525,42732,95.7426082973005
"Bird Island","BI10","BI10.05","ACE_ITRAX_1985",45.9,205.9,198.4,3012.4,6.75,1,TRUE,22450,61643,1.33,0,0.339049040442548,0.0502895705919569,0.0616452800804633,23.1753808218289,0.199536038155184,0,0.463961844816119,1.30266210275295,60.0019466930552,9.45930600392583,0.0102901640701518,0.000255746776000375,42818,95.0643233064953
"Bird Island","BI10","BI10.05","ACE_ITRAX_1986",46,206,198.5,3013.9,6.74,1,TRUE,22235,61522,1.34,0,0.349468482819154,0.0601410877409707,0.0325086960762004,24.4790481453789,0.159292610773382,0,0.513637398003966,1.00289327395078,59.2552257728942,9.70709664835343,0.0099221744428825,0.000266276139030405,42427,95.5695005665729
"Bird Island","BI10","BI10.05","ACE_ITRAX_1987",46.1,206.1,198.6,3015.4,6.75,1,TRUE,22276,62865,1.38,0.0190885230255309,0.300644237652112,0.0986240356319096,0.0827169331106339,24.2487870834328,0.219518014793605,0.264057901853177,0.434263898830828,1.3441501630478,58.9883082796469,9.54903364352183,0.0098264714775357,0.000257504345482346,43086,95.5592766903701
"Bird Island","BI10","BI10.05","ACE_ITRAX_1988",46.2,206.2,198.7,3017,6.74,1,TRUE,22044,60784,1.52,0,0.39648591734667,0.0608712819162938,0.0625164516978152,22.7938273229797,0.251710976572782,0.171097657278231,0.228678599631482,1.29803895762043,60.3004080021058,9.91708344301132,0.0100033855345232,0.000270566759692557,42681,95.4909925624548
"Bird Island","BI10","BI10.05","ACE_ITRAX_1989",46.3,206.3,198.8,3018.4,6.73,1,TRUE,22806,63974,1.54,0.0265732954012568,0.375152405664801,0.0859724262981836,0.0187576202832401,26.1027917591522,0.0468940507081002,0,0.229780848469691,1.01134836027136,58.7176040266358,9.51323975364992,0.00964797962974627,0.000253254172975452,43650,96.1380157803373
"Bird Island","BI10","BI10.05","ACE_ITRAX_1990",46.4,206.4,198.9,3019.9,6.73,1,TRUE,22907,65691,1.37,0,0.348601787155014,0.0578465847680809,0.0395792422097395,27.1224368634973,0.152227854652844,0,0.433849385760606,1.02297118326711,57.2498515778417,9.22500799196237,0.00944717022736663,0.000245293767069836,43668,95.6620649351092
"Bird Island","BI10","BI10.05","ACE_ITRAX_1991",46.5,206.5,199,3021.5,6.72,1,TRUE,22843,66288,1.3,0,0.380159304851557,0.0693941588221096,0.0874969828626599,28.6069876900797,0,0.0165942553705045,0.351496500120686,1.03186097031137,56.2349143132995,9.03330919623461,0.00939126825539404,0.000242329296784468,43265,95.8218469695049
"Bird Island","BI10","BI10.05","ACE_ITRAX_1992",46.6,206.6,199.1,3023,6.72,1,TRUE,22985,68560,1.39,0.014585764294049,0.393815635939323,0,0.0525087514585764,32.0653442240373,0.0787631271878646,0.0539673278879813,0.323803967327888,0.96120186697783,53.3955659276546,8.97170361726955,0.00868079433062179,0.000245074945838875,42759,96.3201860793115
"Bird Island","BI10","BI10.05","ACE_ITRAX_1993",46.7,206.7,199.2,3024.5,6.72,1,TRUE,22990,68743,1.37,0,0.376765634319131,0.0421861134951922,0.0465501942015914,31.6294022664126,0.173108534687168,0,0.209475873907161,1.05319814381101,53.8105698034709,8.54341532956083,0.00916236502698295,0.000230959296303448,42864,95.8940652181888
"Bird Island","BI10","BI10.05","ACE_ITRAX_1994",46.8,206.8,199.3,3026,6.71,1,TRUE,22436,64556,1.36,0,0.365574075221513,0.0557655368981969,0.0371770245987979,26.0672904145238,0.128570543404176,0.130119586095793,0.385711630212529,0.97434785302683,57.8706859161038,9.1176652828552,0.00983192081483245,0.000244055389139302,43245,95.1429838391447
"Bird Island","BI10","BI10.05","ACE_ITRAX_1995",46.9,206.9,199.4,3027.4,6.69,1,TRUE,23065,65758,1.36,0.0182487301925241,0.320873505885215,0.0243316402566988,0.0228109127406551,25.6379451929803,0.115575291219319,0.0152072751604368,0.293500410596429,0.93524742236686,58.5829861005505,9.42242768940661,0.00945496870570537,0.00024459226149071,44719,95.3988537323228
"Bird Island","BI10","BI10.05","ACE_ITRAX_1996",47,207,199.5,3029,6.69,1,TRUE,23446,66472,1.52,0,0.4212299915754,0.061680105909255,0.06619328439042,27.0294259236972,0.151943675532555,0,0.335479600433265,1.25917679624504,56.8946323263931,9.53634613070165,0.00897533243830148,0.000252157543316894,44158,95.7653353248594
"Bird Island","BI10","BI10.05","ACE_ITRAX_1997",47.1,207.1,199.6,3030.4,6.71,1,TRUE,22721,64958,1.31,0.0138551063764278,0.321746359185936,0.080051725730472,0.0569598817697589,26.6156593491179,0,0,0.515717848455925,1.08377720988947,58.1237107053789,9.55540503094307,0.00936421954331865,0.000253083086951559,43963,96.3765005194781
"Bird Island","BI10","BI10.05","ACE_ITRAX_1998",47.2,207.2,199.7,3031.9,6.73,1,TRUE,21327,59588,1.39,0.0553802779083037,0.318856145532658,0.050345707189367,0.129220648452709,23.5366181110291,0.120829697254481,0.0688057998254682,0.901188158689669,1.27710277237028,59.7788145264147,9.73685977042357,0.0103031393530532,0.000273346053463506,41423,95.9845981004968
"Bird Island","BI10","BI10.05","ACE_ITRAX_1999",47.3,207.3,199.8,3033.4,6.72,1,TRUE,21443,60052,1.51,0.0316392459868114,0.334709918071005,0.0682741623925931,0.0133217877839206,23.1649237327649,0.043295810297742,0,0.369679611003797,1.31719176713515,60.0379670951842,9.70991807100513,0.0102963414671899,0.000269315972458121,41885,95.1014868590649
"Bird Island","BI10","BI10.05","ACE_ITRAX_2000",47.4,207.4,199.9,3034.9,6.7,1,TRUE,21692,60247,1.31,0,0.263913555861703,0.0398360084319551,0.0929506863412286,23.411954122197,0.081331850548575,0,0.492970604345445,1.44903480671237,60.1922087406842,9.63699437316381,0.0103672422908516,0.000265745487898848,42070,95.671827736065
