"Location","Site","Section","sample","min_depth","max_depth","depth","SH20_age","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","coh_inc","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Co_sd","Ni_sd","Cu_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_inc_sd","Mo_coh_sd","coh_inc_sd","K_ICP","Ca_ICP","Ti_ICP","Mn_ICP","Fe_ICP","Co_ICP","Ni_ICP","Cu_ICP","Zn_ICP","Rb_ICP","Sr_ICP","Zr_ICP","dry_mass_pc","K_ICP_sd_5pc","Ca_ICP_sd_5pc","Ti_ICP_sd_5pc","Mn_ICP_sd_5pc","Fe_ICP_sd_5pc","Co_ICP_sd_5pc","Ni_ICP_sd_5pc","Cu_ICP_sd_5pc","Zn_ICP_sd_5pc","Rb_ICP_sd_5pc","Sr_ICP_sd_5pc","Zr_ICP_sd","dry_mass_err","K_ICP_sd","Ca_ICP_sd","Ti_ICP_sd","Mn_ICP_sd","Fe_ICP_sd","Co_ICP_sd","Ni_ICP_sd","Cu_ICP_sd","Zn_ICP_sd","Rb_ICP_sd","Sr_ICP_sd"
"Bird Island","BI10","BI10.2",67,70.1,71.2,70.6,1100.566667,23119.33333,56701.33333,1.278333333,24.75,387.8333333,40.25,41.33333333,2063.416667,64.75,221.0833333,155.6666667,121.0833333,45.91666667,449,904,42998.16667,6520.5,0.151652695,15.43976566,65.15133897,15.05218196,19.22277689,370.9987646,34.10978265,27.53001117,37.59916182,57.90188933,52.90894122,84.36931799,140.3411428,738.9956124,154.9589388,0.002941087,7766.606331,9084.977882,1442.000824,88.46094721,6242.966621,4.068857773,5.960197779,36.59073739,261.6355831,30.36236272,168.0404108,30.42377281,22.9846784,2010.436754,46.04204392,11.02828725,0.148073757,15.13819392,0.02443965,0.068926753,0.331067449,2.462160119,0.256345549,1.955006557,3.299014819,2.29846784,1397.98913958,1181.04712466,201.88011536,10.6153136652,1123.73399178,0.28482004411,3.21850680066,5.1227032346,23.547202479,4.8579780352,3.360808216
"Bird Island","BI10","BI10.2",71,74.7,75.8,75.2,1174.816667,22181.16667,53873,1.321666667,17.58333333,238.5,41.75,39.08333333,1999.833333,94.75,221.25,190.3333333,10,36.58333333,402.3333333,866.8333333,41187.16667,6174.333333,0.149898092,11.17186672,43.05915593,15.33934335,11.95033916,256.1572079,37.82044901,31.0779811,43.34918125,20.16297236,51.91681867,105.8148755,131.1583591,748.5769327,163.8199307,0.00220137,1973.319538,6626.492173,461.9149499,46.49996193,3694.801697,2.041238975,6.674238754,34.06414422,140.4650062,7.795499709,114.9998151,21.97235957,23.15568582,728.4065428,12.55357407,4.1315028,0.203261185,28.74082309,0.011991471,0.048794576,0.025144385,0.492872097,0.115748702,1.529219743,0.521915705,2.315568582,355.19751684,861.44398249,64.668092986,5.5799954316,665.06430546,0.14288672825,3.60408892716,4.7689801908,12.641850558,1.24727995344,2.299996302
"Bird Island","BI10","BI10.2",81,86.5,87.5,87,1349.672727,22325.90909,53674.81818,1.295454545,12.45454545,217.3636364,28.36363636,42.90909091,1678.181818,73.18181818,213.4545455,171.5454545,73.36363636,53.27272727,395.0909091,873.9090909,41158.81818,6136.545455,0.149104333,11.84367879,28.00811571,15.98294546,13.96033342,299.3849756,50.73030294,44.4147805,48.62584423,45.61419237,38.75845949,102.3654771,98.45451188,1029.405345,242.7893588,0.004918526,14359.67839,9905.624178,2197.326275,125.5077224,6284.597012,2.439569014,6.367819135,39.61078518,67.51751759,50.21714125,209.897137,39.24997232,24.17673458,3663.807136,61.39912548,24.940646,1.234445563,38.94604963,0.01043611,0.01977015,0.154761353,0.138761249,0.70380336,2.629036009,1.135258391,2.417673458,2584.7421102,1287.73114314,307.6256785,15.060926688,1131.22746216,0.17076983098,3.4386223329,5.5455099252,6.0765765831,8.0347426,4.19794274
"Bird Island","BI10","BI10.3",88,84.8,85.8,85.3,1324,21329.45455,51592.63636,1.240909091,3.636363636,223.5454545,23.45454545,21.45454545,1101.818182,54.36363636,215.9090909,128.9090909,36.45454545,48.45454545,379.7272727,907.8181818,40259.81818,6034.909091,0.149911105,5.005451573,26.12417898,17.85140687,15.15495718,119.6334553,34.65623386,16.93785432,34.92121002,39.97340025,67.97111686,88.63531002,62.34551817,896.363522,199.4965937,0.004174895,3095.570446,7180.738417,574.7925663,57.22472424,3753.765384,2.601276107,5.912256586,37.01157435,65.03458094,13.30255749,130.9618352,13.33706426,16.6231038,982.5430133,69.86799065,2.379383359,0.585720892,11.81590071,0.027240957,0.047824043,0.426171368,0.286572998,0.023181323,0.711514938,0.180364254,1.66231038,557.20268028,933.49599421,80.470959282,6.8669669088,675.67776912,0.18208932749,3.19261855644,5.181620409,5.8531122846,2.1284091984,2.619236704
"Bird Island","BI10","BI10.3",95,93,94,93.5,1444.545455,21085,51886,1.319090909,26.63636364,242,100.8181818,52.36363636,3160.363636,60.09090909,200.4545455,99.09090909,5.090909091,107.1818182,657.6363636,834.5454545,38250.63636,5976.090909,0.156443694,16.8598501,36.4280112,72.27975952,22.839758,725.0415537,38.72326057,23.19208329,68.64612814,10.01453489,83.24279931,307.6992924,85.4977937,2260.375291,279.3658728,0.006363537,3134.001598,6732.62029,606.0238476,60.2997145,11390.75321,5.745017677,7.120078834,25.20300712,71.97280393,10.28410137,119.867266,13.96054981,15.49312409,945.8757012,14.01324671,2.682720915,0.569052976,93.133272,0.069473871,0.066671523,0.083140624,0.774294779,0.050822268,2.07053159,0.385854347,1.549312409,564.12028764,875.2406377,84.843338664,7.23596574,2050.3355778,0.40215123739,3.84484257036,3.5284209968,6.4775523537,1.6454562192,2.39734532
"Bird Island","BI10","BI10.3",98,96.3,97.3,96.8,1492.281818,20358.09091,49648.18182,1.288181818,39.81818182,210.3636364,79.90909091,54.63636364,3007.090909,90.09090909,208.6363636,94.09090909,11.36363636,179,687.0909091,857.9090909,36182.81818,5897.909091,0.163261797,24.97926413,43.64693054,24.39038559,16.42116151,344.6869462,38.94985121,20.99177328,41.05960191,33.31147768,105.1655837,135.9481184,86.34865899,2511.390484,285.0955821,0.004797626,3044.618396,6605.365982,562.7226914,54.01867077,7073.372392,3.633220643,5.857915852,18.81424853,41.79884834,9.694363956,112.4064678,13.08141258,27.34117399,864.5444411,65.89419971,3.077677491,0.421691157,64.24483976,0.018650539,0.041156676,0.085012501,0.244174097,0.203712654,0.932757371,0.324463031,2.734117399,548.03131128,858.69757766,78.781176796,6.4822404924,1273.20703056,0.25432544501,3.16327456008,2.6339947942,3.7618963506,1.55109823296,2.248129356
"Bird Island","BI10","BI10.3",104,103.2,104.2,103.7,1595.6,23485.90909,56468.36364,1.455454545,19.63636364,254.2727273,62.90909091,50.54545455,1610.090909,64.36363636,216.0909091,103.3636364,24.72727273,59.54545455,547.2727273,914.3636364,43429,6444.272727,0.148378059,18.67764828,55.96086295,77.92747211,9.595453469,562.2788373,29.1454035,19.98726868,42.24753893,30.60748572,72.52911641,137.9138071,104.60332,552.6917767,162.0747302,0.002752184,1424.582603,7089.603048,441.0920959,47.40786167,1987.252608,1.389287804,4.568507031,19.39416739,45.72842227,6.266500548,127.1397723,11.39582517,16.82974775,617.0473108,60.94161611,6.868091078,0.811856875,27.50554815,0.01419095,0.022190259,0.073912797,0.254790732,0.095875453,0.326624311,0.228978244,1.682974775,256.42486854,921.64839624,61.752893426,5.6889434004,357.70546944,0.09725014628,2.46699379674,2.7151834346,4.1155580043,1.00264008768,2.542795446
"Bird Island","BI10","BI10.3",114,114.9,115.9,115.4,1769.918182,23787.45455,60059.36364,1.378181818,8.545454545,203.5454545,30.63636364,33.09090909,7030.181818,135.0909091,225,134.1818182,1.545454545,32,219.7272727,866.5454545,42366.36364,6354.727273,0.149992787,9.201778484,31.02374457,21.72681628,13.0648731,810.6680971,51.37208297,29.92657682,45.84935808,5.125692858,44.28769581,87.07593342,82.28774348,428.9103106,141.9909088,0.002882752,1716.680373,5586.311354,354.6954517,38.81328375,15892.74003,1.543818014,5.784125479,42.10225675,35.80217711,6.037782671,94.40874214,8.138802933,13.84436494,574.2556523,64.02588147,1.783713254,0.081961578,5.384076861,0.018208205,0.017909738,0.101834918,0.124414396,0.042295483,1.478332239,0.19067742,1.384436494,309.00246714,726.22047602,49.657363238,4.65759405,2860.6932054,0.10806726098,3.12342775866,5.894315945,3.2221959399,0.96604522736,1.8881748428
"Bird Island","BI10","BI10.3",120,121.8,122.7,122.3,1872.71,23463.2,55879.5,1.243,7.7,187.9,16.6,26.1,1472,49.9,229.7,169,41.3,48.3,143.2,945.1,44116.7,6464.9,0.146557429,9.393259995,22.80570104,12.68595023,19.3186726,564.7396647,38.44028558,31.25184439,40.04441978,30.39389559,63.36499209,55.86849639,54.88260198,1115.395301,212.4897122,0.003832888,683.2265993,5350.125775,192.9637106,32.12024806,4238.013215,0.741821487,6.534750001,62.86286744,87.02811474,2.592646444,91.74775016,5.71655892,12.21081609,330.288126,88.24884284,2.274240107,0.26750503,41.30378848,0.012050585,0.055133377,0.567434644,1.036590908,0.02182641,0.40610632,0.108668636,1.221081609,122.980787874,695.51635075,27.014919484,3.8544297672,762.8423787,0.05192750409,3.52876500054,8.8008014416,7.8325303266,0.41482343104,1.8349550032
"Bird Island","BI10","BI10.4",135,129.4,130.4,129.9,1986.590909,23205.09091,65119.72727,1.433636364,6.727272727,225.2727273,40.81818182,45.45454545,15614.18182,180.1818182,198.8181818,161.4545455,89.72727273,16,263.8181818,803.5454545,38979.18182,6136.454545,0.157428366,8.223027534,29.26120609,25.22228452,20.65121612,1662.979243,65.16259384,44.13120932,39.96839661,51.89815201,23.06078923,93.6843831,87.99814048,780.3019695,161.467869,0.002657515,1641.390095,5647.265231,401.5251511,37.52718028,3019.385269,1.001920559,9.469595678,77.32937965,126.1466188,6.954876946,100.7977844,10.71344504,16.79692387,595.6836327,93.13022455,5.219646629,0.316767608,15.63993365,0.002420104,0.030083547,0.189230748,1.544773235,0.093655521,1.025597866,0.348935486,1.679692387,295.4502171,734.14448003,56.213521154,4.5032616336,543.48934842,0.07013443913,5.11358166612,10.826113151,11.353195692,1.11278031136,2.015955688
"Bird Island","BI10","BI10.4",145,141,142,141.5,2162.972727,23972.81818,57889.27273,1.315454545,8.181818182,202.5454545,24.36363636,30,2676.181818,63.81818182,233.4545455,166.3636364,198.0909091,23.18181818,395.0909091,963.8181818,43889.09091,6543,0.149073162,7.427222655,29.27580447,20.57315108,17.52712184,426.8826111,62.67985032,40.84939078,39.82278927,48.85172371,34.36515148,90.5179038,77.03092649,498.626003,178.5463525,0.003382222,5412.77206,5488.24581,523.0275133,51.81193098,36760.73258,3.769043144,7.155451754,40.6484082,36.99629166,9.787053209,91.25190224,9.674570314,14.8081316,1133.053064,18.21293292,1.869875762,0.049962394,176.9107347,0.04959872,0.030710634,0.139015902,0.295665893,0.059603308,0.699750267,0.181126451,1.48081316,974.2989708,713.4719553,73.223851862,6.2174317176,6616.9318644,0.26383302008,3.86394394716,5.690777148,3.3296662494,1.56592851344,1.8250380448
"Bird Island","BI10","BI10.4",155,152.7,153.8,153.2,2335.408333,23105.16667,59388.66667,1.445,3.333333333,163.6666667,21.91666667,37.08333333,7485.25,241.3333333,224.6666667,194.5,335.9166667,23.08333333,209.3333333,889.5833333,41299.08333,6409.916667,0.155222517,7.796658181,21.93516618,13.78707124,18.55928257,1804.052364,73.49252693,43.51036101,48.11066788,87.61014712,36.67909569,95.65594914,112.9388075,461.5002134,152.3157357,0.003991243,5594.694254,6436.237221,1149.476822,82.80022216,6074.810846,1.250579343,6.317256008,67.58862806,145.146567,20.81297886,121.0153008,58.14267286,16.33050513,1512.473246,74.4489504,20.0568356,1.100044802,90.83067827,0.003346293,0.021906999,0.371106986,1.516565475,0.274237825,1.039947828,6.463462839,1.633050513,1007.04496572,836.71083873,160.92675508,9.9360266592,1093.46595228,0.08754055401,3.41131824432,9.4624079284,13.06319103,3.3300766176,2.420306016
"Bird Island","BI10","BI10.4",165,164.8,165.8,165.3,2517.272727,22003.36364,55622.63636,1.340909091,22.36363636,298.7272727,77,45.72727273,5640.909091,97.45454545,219.6363636,153.9090909,107.3636364,18.36363636,341.1818182,842,39460.90909,6059.454545,0.153574041,29.26524467,40.17235594,60.43839839,17.73747958,2883.757877,54.66692535,32.16915519,62.8258777,72.57585374,30.47711511,66.89666387,120.6673112,1155.963361,195.2973956,0.003237462,2804.420041,5642.915643,253.7523195,42.83579617,49049.46764,16.76515491,16.20702482,58.21751812,148.0981288,4.260143181,85.39705279,5.057282645,15.40632226,585.0799774,47.45052762,4.53576382,0.699855742,602.4649613,0.107585917,0.031666011,0.419583377,0.616201008,0.051289903,1.57965392,0.115798204,1.540632226,504.79560738,733.57903359,35.52532473,5.1402955404,8828.9041752,1.1735608437,8.7517934028,8.1504525368,13.328831592,0.68162290896,1.7079410558
"Bird Island","BI10","BI10.4",168,168.4,170,169.2,2576.011765,23517.94118,58045.35294,1.348823529,14.70588235,221.5294118,53.11764706,52.58823529,5513.470588,93.94117647,223.5882353,128.1176471,68.88235294,47.94117647,306.8235294,807.4705882,41957.52941,6396.058824,0.152447822,10.46879115,30.48179302,36.85085201,14.91668036,425.4353825,58.15654584,36.42982779,45.56435333,47.6233692,47.87022899,104.5204736,98.3311482,646.1320606,215.9295228,0.004793828,21023.43508,6500.001765,1574.554031,219.4284939,51904.82693,14.16367715,12.29132094,34.00992075,148.2023206,43.16608535,121.2110164,16.90685979,18.59519446,4080.69295,157.0216455,8.965107785,1.571294805,633.5042142,0.137185591,0.371333453,0.690963856,1.199008089,0.550658986,1.417347214,0.392208159,1.859519446,3784.2183144,845.00022945,220.43756434,26.331419268,9342.8688474,0.9914574005,6.6373133076,4.761388905,13.338208854,6.906573656,2.424220328
"Bird Island","BI10","BI10.5",181,174.6,175.6,175.1,2667,23704.54545,59517.81818,1.359090909,25.63636364,234.4545455,59.27272727,34.18181818,6844.727273,139.0909091,239.5454545,158.7272727,107.4545455,30.63636364,331.3636364,889,41661.81818,6516.909091,0.156416456,26.5603943,45.61000688,39.01817758,14.71610126,887.9271469,45.50923982,26.90488296,33.82038116,47.13462344,32.15671851,116.1871531,109.0128433,698.4810403,165.7784392,0.00248921,1243.638909,6176.904031,227.5458294,41.17278862,34127.39087,6.771422937,8.534630865,31.39605337,72.11422012,2.564526013,95.32051892,5.156965844,14.38022471,437.7130837,61.73924486,2.628673775,0.168930879,180.3909133,0.061270999,0.135962996,0.356175262,0.027502016,0.044583218,1.284724348,0.162421667,1.438022471,223.85500362,802.99752403,31.856416116,4.9407346344,6142.9303566,0.47399960559,4.6087006671,4.3954474718,6.4902798108,0.41032416208,1.9064103784
"Bird Island","BI10","BI10.5",191,186.6,187.6,187.1,2847.454545,21510,58730.81818,1.32,8,223.3636364,42.27272727,35.81818182,11848.63636,215.5454545,186.6363636,161.3636364,20.18181818,17.36363636,409.8181818,739,36929.18182,5825.272727,0.157757844,8.933084574,49.10656316,18.40158096,22.27024105,2059.334615,65.5932369,43.17006539,60.12366045,25.11102619,49.01892028,79.49190925,90.36481616,652.108552,199.2370904,0.005194461,11337.75217,6093.055388,915.5577505,122.3868181,29114.97389,5.562421054,5.623618255,28.97367916,93.7163573,24.03856275,119.1548845,15.8979202,20.19056256,2616.583382,99.46457719,17.12303214,1.392426748,241.7735926,0.040340228,0.058556283,0.196486418,0.254401542,0.33159449,2.957478603,0.224859279,2.019056256,2040.7953906,792.09720044,128.17808507,14.686418172,5240.6953002,0.38936947378,3.0367538577,4.0563150824,8.434472157,3.84617004,2.38309769
"Bird Island","BI10","BI10.5",194,190.3,191.3,190.8,2903.109091,21500.09091,61427.81818,1.414545455,5.090909091,184,32.72727273,27.63636364,16426.63636,237.9090909,179.2727273,142.3636364,7.727272727,12.81818182,203.9090909,700.2727273,35551.54545,5773.636364,0.162441652,5.243177385,38.34318714,18.34715732,14.69879401,2073.301728,46.17023835,38.69390368,43.96196703,12.13334998,24.40007452,73.97358251,90.34610219,762.2013335,147.2387671,0.004380893,21256.47654,9697.311696,2196.956371,243.6402038,24845.10488,3.933228837,4.972003175,26.9304948,75.23867924,58.90663431,121.5336821,34.80855314,35.50400774,4637.824269,71.12002695,20.5861252,1.438405031,215.0112593,0.026102701,0.041494084,0.044764677,0.271229161,0.829134942,2.37450858,1.065068086,3.550400774,3826.1657772,1260.65052048,307.57389194,29.236824456,4472.1188784,0.27532601859,2.6848817145,3.770269272,6.7714811316,9.4250614896,2.430673642
"Bird Island","BI10","BI10.5",197,194,195,194.5,2954.418182,21368,63253.63636,1.329090909,6.181818182,212.7272727,37.18181818,26.45454545,18888.27273,197.8181818,195.9090909,143.0909091,35.54545455,37.36363636,252.1818182,641.3636364,34873.36364,5607.636364,0.160814896,7.846249828,48.77928025,14.71610126,19.45951508,2894.783311,78.00104894,24.1679728,52.63545297,28.10111612,41.80735038,92.71549836,114.0774059,692.400646,152.3169542,0.003733565,4642.258304,7288.66125,660.9863166,67.78989286,27055.53366,5.752426608,6.761396788,46.72905914,130.7729603,12.67353344,118.8967341,12.27077458,15.3832195,1389.963814,112.260405,4.425975943,0.637151851,347.4235335,0.069152067,0.051811841,0.124522427,0.867339372,0.313961187,1.10170535,0.312493156,1.53832195,835.60649472,947.5259625,92.538084324,8.1347871432,4869.9960588,0.40266986256,3.65115426552,6.5420682796,11.769566427,2.0277653504,2.377934682
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,3041.911111,20677.77778,62829.77778,1.47,9,262.6666667,50.33333333,46,21612.11111,199.7777778,188.8888889,138.1111111,22.11111111,56.77777778,303.3333333,617.1111111,31754.11111,5380.777778,0.169655698,5.722761571,48.16378307,17.7270979,13.97318861,5465.668885,49.56757453,15.68792883,38.84727933,13.60555442,53.25828052,45.45327271,105.3831633,1836.138301,193.7335656,0.004830661,2367.746797,5866.599826,234.8825033,42.2400533,70333.76898,6.816523388,10.88241106,68.09335946,90.27805952,2.553601126,85.79649547,5.275218799,16.86311015,501.3815099,19.40433341,3.049548028,0.50833131,854.1412459,0.051952222,0.042866217,0.816242088,0.945061034,0.066508029,1.323999276,0.119640341,1.686311015,426.19442346,762.65797738,32.883550462,5.068806396,12660.0784164,0.47715663716,5.8765019724,9.5330703244,8.1250253568,0.40857618016,1.7159299094
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,3183,22777.27273,67689.90909,1.406363636,16.54545455,277.6363636,47.45454545,41.72727273,21337.36364,173.4545455,196.5454545,131.7272727,572.5454545,56.18181818,347.3636364,701.8181818,35983.63636,5795.545455,0.161179198,7.659812483,68.29241938,15.02906275,18.6445215,2347.554739,70.78893082,26.83417089,24.2160728,90.15915221,56.85387969,113.0303258,67.41931204,1415.962943,168.6542995,0.004940452,21467.56946,6764.508083,1293.229498,160.5283798,107255.388,11.84941346,9.702568502,34.46389212,255.5835815,25.70637949,111.2286921,16.62081972,20.94043551,3376.49462,155.9717551,27.32451171,4.267333565,1659.164889,0.182590959,0.102763012,0.171217055,0.192255063,0.437908223,1.368956728,0.226326755,2.094043551,3864.1625028,879.38605079,181.05212972,19.263405576,19305.96984,0.8294589422,5.23938699108,4.8249448968,23.002522335,4.1130207184,2.224573842
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,3362.6,22133.63636,59188.27273,1.385454545,11.72727273,240.2727273,38.09090909,37.63636364,10933.36364,127.2727273,195.4545455,147.3636364,641.9090909,39.45454545,360.2727273,762.2727273,37510.09091,5808.454545,0.15488026,9.819276033,23.62240847,9.904085475,14.80724638,1181.277637,50.92365052,25.06935833,35.59851887,173.5398828,29.21425555,72.5190884,57.94840966,931.7696555,111.8931308,0.002108052,3810.216932,8457.047616,430.4165299,73.63658302,46161.88967,10.70451145,8.361148745,60.20244341,399.0691035,6.149324503,136.1592518,8.204676276,15.01857475,970.2818044,112.1937561,8.811078548,0.458479319,524.1315649,0.097700279,0.023794572,0.548086843,1.143493468,0.106149158,2.420949669,0.204151273,1.501857475,685.83904776,1099.41619008,60.258314186,8.8363899624,8309.1401406,0.7493158015,4.5150203223,8.4283420774,35.916219315,0.98389192048,2.723185036
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,3550.090909,21143.36364,63280.36364,1.398181818,7.454545455,285.5454545,38.09090909,36,20409.27273,208.1818182,193.4545455,143.7272727,49.18181818,45.45454545,367.0909091,662.3636364,33387.09091,5434.818182,0.162813335,9.811866656,48.52084838,12.40527747,10.36339713,2049.580108,59.16556124,25.07733493,32.78746989,27.4911556,32.13833734,81.42414205,68.29681212,438.7403457,126.3430395,0.004598313,2179.747422,7198.222186,389.6638198,51.31483509,28337.51625,6.228678054,7.693387104,73.19734621,48.4428199,4.534790413,116.7915838,9.348601732,18.8198384,564.4911449,31.09232618,1.204776961,0.280653345,150.1728069,0.076630039,0.131022298,0.669512032,0.895210879,0.043240663,1.35786783,0.169618079,1.88198384,392.35453596,935.76888418,54.552934772,6.1577802108,5100.752925,0.43600746378,4.15442903616,10.2476284694,4.359853791,0.72556646608,2.335831676
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,3699.925,21494.83333,55564,1.42,4.583333333,135.0833333,18.25,24.16666667,8114.75,104.3333333,189.4166667,128.9166667,52.41666667,42.83333333,193.4166667,732.3333333,38027.25,5765.583333,0.151656429,7.178988702,30.75255594,13.67894866,18.08984312,1775.903106,54.33621483,33.42687632,51.19918027,45.51215289,38.3875769,53.55618686,83.30047837,694.6642256,120.8511168,0.003910051,2601.638721,6524.805309,301.303437,64.81180749,68261.38783,16.02760991,12.99158529,116.9107903,232.0043335,3.037488827,95.07661499,4.985074292,16.82536639,565.6764383,142.7736565,4.144805205,1.00218427,1004.21079,0.211315323,0.144606736,0.841170558,1.25702578,0.043979182,0.69914278,0.127587693,1.682536639,468.29496978,848.22469017,42.18248118,7.7774168988,12287.0498094,1.1219326937,7.0154560566,16.367510642,20.880390015,0.48599821232,1.9015322998
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,3790.45,22053.5,55644.7,1.456,6.9,216.5,22.5,30.5,6016.1,58.4,193.8,94.7,0.181818182,36.7,309.4,778.5,39978.3,5991.2,0.149871289,7.140650453,30.89498341,17.58313586,9.766723549,1085.896808,45.29459129,35.87261413,50.22847798,0.603022689,50.00455535,84.42906293,84.16419138,409.0313897,142.4373547,0.003718036,2160.208858,6240.983611,344.5794406,41.07148346,23779.92504,0.986560337,4.505779401,32.9760233,29.80921049,5.026836978,101.292967,7.527120756,15.55226095,504.1027803,108.9028532,2.148483588,0.20369105,84.31463012,0.017365677,0.038483459,0.203795286,0.499214017,0.140151798,0.811859205,0.159172342,1.555226095,388.83759444,811.32786943,48.241121684,4.9285780152,4280.3865072,0.06905922359,2.43312087654,4.616643262,2.6828289441,0.80429391648,2.02585934
"Bird Island","BI10","BI10.7",271,265,266,265.5,3978.945455,21318.45455,65289.27273,1.384545455,9.454545455,229.1818182,32.45454545,38.27272727,22559,268,198,150,134.9090909,13.54545455,179.9090909,669.9090909,33321.45455,5441.545455,0.16333933,9.678467196,36.36156812,18.74760591,20.59655752,2571.744933,66.12866247,37.08908195,69.33685888,75.52410813,30.13756339,62.35616176,92.24039738,783.5076724,100.1123006,0.002567568,2135.960113,7771.356271,232.314161,56.87091915,58747.48129,23.84445704,14.66999494,145.5334854,316.1883316,2.699363842,119.6977813,5.881017729,14.32041997,544.2065152,103.9511198,2.611283675,0.770254564,702.1728764,0.16101435,0.043454784,0.604259635,1.43334069,0.043626306,1.823339563,0.137897582,1.432041997,384.47282034,1010.27631523,32.52398254,6.824510298,10574.5466322,1.6691119928,7.9217972676,20.374687956,28.456949844,0.43189821472,2.393955626
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,4128.554545,22988.54545,61328.09091,1.342727273,12.63636364,210.0909091,30,24,11403,201.1818182,228.2727273,145.4545455,299.6363636,30.63636364,298,792.4545455,39378.72727,6128.090909,0.155620113,7.159227993,31.99829541,11.38419958,13.48332303,1229.139943,62.69580238,32.50258731,56.09877652,72.51658118,26.94168787,113.4892065,82.11256132,414.5496571,177.2780046,0.004236404,1942.49545,6196.60628,227.4128172,39.2756349,49872.72804,36.34308788,15.10269284,49.70613596,205.2689039,2.511699688,99.83622626,5.366567931,15.13754881,493.2577849,108.1773992,2.821840444,0.284820113,195.5233093,0.239108874,0.154591105,0.602315252,3.657473631,0.052718839,1.333664845,0.132996241,1.513754881,349.649181,805.5588164,31.837794408,4.713076188,8977.0910472,2.5440161516,8.1554541336,6.9588590344,18.474201351,0.40187195008,1.9967245252
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,4314.733333,21941.25,90008.25,1.515,3.916666667,215.9166667,29.33333333,42.41666667,54932.25,417.3333333,161.5,168.6666667,259.3333333,27.08333333,230.9166667,469.5,26231.16667,4973.25,0.189814865,5.806866364,22.80533563,15.00504966,18.76872802,5064.948301,120.178907,22.87714222,43.15160027,120.8156622,44.26461409,85.68807951,80.21731847,1786.447813,264.1897132,0.005451463,643.1526044,6725.623999,263.8954581,55.60667563,73040.17367,35.13097178,14.43173082,80.36054861,206.0678435,3.349219592,110.4667193,6.491956622,18.81474965,288.8626367,76.79365852,3.723189943,0.815337755,1106.313667,0.339194543,0.092282265,0.943852418,1.998237331,0.075375837,1.25507819,0.038041679,1.881474965,115.767468792,874.33111987,36.945364134,6.6728010756,13147.2312606,2.4591680246,7.7931346428,11.2504768054,18.546105915,0.53587513472,2.209334386
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,4365.281818,22949.09091,77882.81818,1.480909091,11.45454545,237.0909091,46.81818182,37.45454545,35227.09091,408.6363636,192,203,321.7272727,31.45454545,320.9090909,621.0909091,32668.45455,5599.272727,0.171447406,25.99755233,33.47074707,30.30451512,21.26200196,4911.743915,90.62259401,24.12053067,44.40945845,51.79206678,48.12974888,67.93740434,103.5011638,844.0389047,133.5216019,0.004035679,661.9708417,5960.306307,277.5603378,54.76131918,74836.34761,16.81953054,12.65956686,78.52750915,100.7202187,3.120629768,95.05242503,6.318871737,19.36337954,325.0800747,73.5430348,3.234638602,0.753154456,1508.582346,0.252021868,0.112267444,0.406648955,1.066310133,0.061658011,0.168162163,0.0188804,1.936337954,119.154751506,774.83981991,38.858447292,6.5713583016,13470.5425698,1.1773671378,6.8361661044,10.993851281,9.064819683,0.49930076288,1.9010485006
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,4492.98,22421.4,74987.1,1.433,33.5,371.1,107.2,68.3,31882.8,288.3,194.3,135.2,62.3,46.2,541.9,606,32349.8,5564.9,0.172016068,12.80841737,50.73558909,30.63694212,12.55255618,3888.831895,88.88075657,38.81022202,41.82450106,34.90956571,50.51028498,71.31689842,90.49370758,638.092435,197.5924256,0.004841071,1745.183529,6654.679504,691.4862269,80.6250656,65108.07757,25.16163647,12.05911704,51.06064778,130.9239492,9.077687309,109.9097917,13.10956878,20.68841246,636.3270443,148.2965685,19.13692576,1.855020668,794.4594063,0.249659858,0.120104386,0.387827921,1.378555529,0.090928537,0.96047458,0.116047921,2.068841246,314.13303522,865.10833552,96.808071766,9.675007872,11719.4539626,1.7613145529,6.5119232016,7.1484906892,11.783155428,1.45242996944,2.198195834
