Location,Site,Section,sample,min_depth,max_depth,midpoint,SH20_age,kcps,cps,cps_acf_sum,MSE,K,Ca,Ti,Mn,Fe,Co,Ni,Cu,Zn,Rb,Sr,Zr,Mo_coh,coh_inc,K_sd,Ca_sd,Ti_sd,Mn_sd,Fe_sd,Co_sd,Ni_sd,Cu_sd,Zn_sd,Rb_sd,Sr_sd,Zr_sd,Mo_coh_sd,coh_inc_sd,water_content_pc,water_content_err,dry_mass_pc,dry_mass_err,density_gcm3,density_gcm3_err,P_ICP,P_ICP_sd,K_ICP,K_ICP_sd,Ca_ICP,Ca_ICP_sd,Ti_ICP,Ti_ICP_sd,Mn_ICP,Mn_ICP_sd,Fe_ICP,Fe_ICP_sd,Co_ICP,Co_ICP_sd,Ni_ICP,Ni_ICP_sd,Cu_ICP,Cu_ICP_sd,Zn_ICP,Zn_ICP_sd,As_ICP,As_ICP_sd,Rb_ICP,Rb_ICP_sd,Sr_ICP,Sr_ICP_sd,Zr_ICP,Zr_ICP_sd,Pb_ICP,Pb_ICP_sd,Th_ICP,Th_ICP_sd
Kerguelen,KER3,CAT2-S3-1E,156,174.6,175.7,175.1,9234.5,24150.41667,56959.25,55906.83333,1.314166667,0.014925426,0.384934292,0.102049051,0.079511563,2.476551355,0.175991109,0.425327359,0.224811942,0,0.07185584,0.487852559,1.889158898,11.87623583,0.149494094,0.016037903,0.0554823,0.039075406,0.025673858,0.974270313,0.073215888,0.070506038,0.088391985,0,0.098720258,0.188372881,0.264994785,0.247782312,0.00257635,84.93638482,4.246819241,15.06361518,1.506361518,0.16626258,0.016626258,978.4730299,22.82359474,1283.586316,180.1096332,11679.15184,83.17636523,493.835685,4.310471207,42.00968918,0.654844747,1655.247904,20.62990387,0.727182174,0.006023498,10.59774057,0.080003742,5.900840785,0.077186785,7.409196191,0.122879686,2.59338275,0.003616691,1.239803204,0.012690292,146.3233767,0.198692461,37.80938757,0.770040583,0.311914245,0.00407492,0.838262554,0.031831583
Kerguelen,KER3,CAT2-S3-1E,158,177.2,178.3,177.8,9367.741667,24389.75,65545.75,64514.58333,1.443333333,0.009540202,0.345171056,0.067222808,0.060247683,17.79131925,0.306791444,0.377884017,0.192582674,0.004852122,0.034768316,0.405312683,1.639815882,10.01410257,0.150237827,0.011323157,0.064328741,0.031647178,0.029187547,10.74244932,0.166528853,0.075987942,0.083883977,0.016808245,0.058282971,0.201275267,0.222096095,1.266177448,0.004015724,81.19700028,4.059850014,18.80299972,1.880299972,0.204684829,0.020468483,955.2522967,23.90938159,1186.056597,176.0231241,10593.10427,314.4218665,541.1782668,16.48665431,45.03243353,1.422926696,4196.122168,151.5420431,1.156498194,0.031558029,11.29587326,0.282531611,8.749783869,0.242923555,13.53520131,0.353660616,2.32261959,0.033619508,1.357751212,0.01906806,125.1519053,1.945787526,49.06428939,1.234270189,0.569903606,0.014541604,1.437430765,0.033877526
Kerguelen,KER3,CAT2-S3-1E,159,178.6,179.6,179.1,9437.281818,22739.45455,53365.90909,52385.09091,1.293636364,0.013058972,0.370979083,0.077787335,0.066124404,1.893580296,0.091236779,0.451116533,0.202619116,0.001173648,0.032330049,0.505418183,2.030227921,11.93122233,0.148558148,0.01275961,0.11731104,0.03024224,0.040005236,0.796173403,0.09295731,0.059367179,0.055521755,0.00389255,0.054115762,0.184005722,0.205587446,0.294803538,0.003044998,82.88620776,4.144310388,17.11379224,1.711379224,0.124613079,0.012461308,1353.816198,20.86823734,956.4968488,116.9217153,9607.16883,284.8134894,363.0065924,8.892316598,32.82676736,0.786494454,2097.411436,38.67607616,0.853831839,0.020237256,7.457837511,0.183166908,4.407188324,0.103755273,9.220712284,0.210469594,2.059777014,0.003946069,0.717833958,0.009858614,109.4298921,0.455927084,40.56232656,0.695126718,0.376849951,0.009565165,1.101122384,0.028016613
Kerguelen,KER3,CAT2-S3-1E,163,183.8,184.9,184.3,9717.925,23110.5,55527.41667,54541.33333,1.431666667,0.112762509,0.386910545,0.280288685,0.140251895,4.872509398,0.110698657,0.36396059,0.15861037,0.004161785,0.183073082,0.407218242,2.778553411,11.37490607,0.149359515,0.066398474,0.060847268,0.056559111,0.07045441,2.659413284,0.100793146,0.044978605,0.094449421,0.014416845,0.293003412,0.135997453,0.596181739,0.229572885,0.00933067,70.79523684,3.539761842,29.20476316,2.920476316,0.365683349,0.036568335,1095.369349,5.975903067,28404.1912,4728.7047,9637.612103,234.7397243,2640.113003,66.117107,390.1614629,9.747107964,11542.31551,289.6219109,0.442215771,0.009442753,2.341268423,0.027805512,4.336218703,0.086213799,118.9866526,1.993878014,1.708629311,0.018194985,75.21650139,1.194792062,43.73690339,0.27225223,375.2701178,6.763465324,10.0745645,0.151729759,8.289948824,0.236261752
Kerguelen,KER3,CAT2-S3-1E,165,186.4,187.5,187,9857.625,23307.41667,55448.83333,54349.16667,1.350833333,0.009101065,0.275039674,0.166804832,0.073113207,1.105973406,0.104004938,0.421522486,0.156943392,0,0.069128796,0.492087183,2.216852958,11.98048021,0.149262991,0.012801636,0.037332411,0.031710413,0.022868618,0.145506597,0.058407995,0.063700558,0.082859739,0,0.130121571,0.207803179,0.149248031,0.224449093,0.00283193,87.00061516,4.350030758,12.99938484,1.299938484,0.167867016,0.016786702,2211.185287,111.0532291,997.6136229,124.0107903,9116.045845,183.475466,867.4628485,17.81610152,24.26747918,0.463228233,2793.517809,67.52937068,1.391187562,0.026160504,7.95662022,0.169851539,5.898747032,0.135103178,20.40517355,0.574597453,3.461169831,0.125815508,0.590156647,0.005197337,91.72627388,3.635535922,149.0322419,2.852891533,2.815757104,0.047755871,4.218168915,0.070219455
Kerguelen,KER3,CAT2-S3-1E,168,190.4,191.5,190.9,10071.14167,22089.83333,54170.16667,53099.83333,1.274166667,0.176325867,0.455242963,0.531605301,0.174758669,5.745638961,0.119178967,0.393660278,0.140173669,0.008868097,0.256011114,0.90936497,2.688818744,11.88533234,0.159933655,0.11576306,0.087393674,0.119478893,0.06529632,2.621184745,0.063676223,0.039452737,0.077788103,0.021286888,0.139115962,0.136120025,0.210870738,0.355028988,0.008987334,72.78403766,3.639201883,27.21596234,2.721596234,0.359404485,0.035940448,4466.088948,23.11352038,18363.9166,3496.701486,11081.24965,251.2334361,2657.03495,69.17864037,156.345027,4.457606356,4685.263824,128.2093073,0.770566552,0.019829292,4.147415448,0.088250552,3.077501979,0.072627797,27.9689,0.590361095,1.136569079,0.009248271,35.06414579,0.208148053,94.3121603,0.343663385,181.1907224,0.597147186,4.840212489,0.054031257,4.329985578,0.072571371
Kerguelen,KER3,CAT2-S3-1E,171,194,195,194.5,10256.17273,19908.45455,50475.81818,49478.45455,1.320909091,0.229868339,0.554049188,0.463450516,0.222593399,11.51826888,0.188794026,0.428604069,0.245094772,0.03031057,0.303240715,0.647964348,2.812830333,11.71822058,0.173548204,0.20140552,0.073196554,0.123104322,0.121511922,6.495462087,0.13593052,0.089109228,0.103962655,0.048622404,0.239029103,0.208171035,0.321439256,0.336924607,0.0186866,80.31948753,4.015974377,19.68051247,1.968051247,0.196567954,0.019656795,6639.567284,88.90175615,2582.837915,417.4053604,15402.38837,256.9448329,2445.179433,44.71304475,80.49366959,2.03292089,3019.351972,72.8277006,2.495460469,0.032579844,14.78209106,0.28356527,6.647074218,0.128389626,42.63542732,0.971670563,4.410212004,0.044240702,5.22738231,0.137212202,208.7810778,1.402063318,308.4077906,2.262832175,2.405893941,0.030753315,8.301760139,0.129229767
Kerguelen,KER3,CAT2-S3-1E,174,197.7,198.6,198.1,10446.9,13682.1,38366.3,37447,1.392,1.637022599,1.103606485,1.07233462,0.562554404,22.68772386,0.369507024,0.40556796,0.270195001,0.113792607,1.194299025,0.648627802,2.758059707,13.35688299,0.258095926,0.28552036,0.287377232,0.491059873,0.120652371,2.750662244,0.175253621,0.084025535,0.132038083,0.141599786,0.135227776,0.135593788,0.385048181,0.5884428,0.007975903,38.99424429,1.949712215,61.00575571,6.100575571,1.083642836,0.108364284,1521.028847,12.82669364,38386.72772,6653.241684,11835.48443,548.8419939,2701.145029,85.11701468,296.0413566,12.18262072,10949.68509,474.2242148,2.559258484,0.091147969,4.315492745,0.173279726,6.066381953,0.204705716,54.94178027,1.66359873,1.495458498,0.010342179,56.48226198,0.752100687,50.30182718,0.374690808,236.657087,3.592406704,7.667972698,0.205352673,4.509461909,0.164132689
Kerguelen,KER3,CAT2-S3-1E,177,201.6,202.7,202.1,10658.89167,23686,56209.83333,55163.16667,1.290833333,0.037949848,0.30750055,0.219958115,0.07329805,2.519865194,0.132618866,0.443411218,0.229970759,0.176222541,0.018267612,0.412136135,3.019481495,11.68588587,0.149211874,0.05809623,0.062240711,0.055436443,0.037863056,0.51056786,0.081787391,0.056439397,0.10577787,0.156820733,0.027972198,0.144841094,0.277065191,0.293125816,0.004169422,74.72257607,3.736128804,25.27742393,2.527742393,0.348504425,0.034850443,5811.468602,97.38047203,5185.884967,890.4292688,8912.586825,249.4202862,2013.3191,57.08091674,126.2715705,4.249844111,5241.125535,201.5310017,1.716659161,0.044784633,10.9175411,0.335800782,13.11197215,0.276535738,76.3419094,1.645399394,3.142736893,0.046023733,15.78377328,0.289826678,81.49647786,0.116574638,605.8587744,5.748874233,6.508348334,0.187069301,13.5573061,0.425656905
Kerguelen,KER3,CAT2-S3-1E,181,207,208.1,207.5,10924.02,24427,62999.2,61957.8,1.34,0.003354498,0.313148063,0.117667638,0.05587756,13.98117684,0.116737845,0.442149217,0.21250559,0.089964967,0.005870896,0.316353901,2.069255625,10.4789846,0.149386262,0.004844742,0.023140063,0.012349509,0.027107952,4.435573726,0.092156312,0.048447353,0.106373687,0.135014668,0.008627523,0.225322871,0.12260416,0.617666523,0.005733552,83.44270809,4.172135405,16.55729191,1.655729191,0.205460125,0.020546013,1863.008259,3.652083975,2111.546111,327.664731,9632.985674,295.2253161,925.9678774,26.29557011,54.61148695,1.989134579,9051.448288,357.2531153,10.43196843,0.324993054,27.65214913,0.773345201,5.623204587,0.171863242,89.9339509,3.241544302,3.499726485,0.025692812,2.277013402,0.045192338,91.41696835,0.086427391,195.2366924,3.215205433,0.907326798,0.020335169,4.462238924,0.078849116
Marion Island,PB1,PB1_1A,4,5,6.3,5.7,154.78,21886.23077,51097.61538,50008.84615,1.358461538,0.131826307,0.232700239,0.05973282,0.110942612,2.043326217,0.127566665,0.406520489,0.210113501,0,0.072156157,0.125256531,1.776293567,11.65050957,0.145120525,0.065609886,0.070577126,0.038162349,0.037443368,0.616401258,0.087333714,0.066976707,0.080241466,0,0.104152672,0.108889601,0.11333882,0.199870491,0.002974175,71.58035749,3.579017875,28.41964251,2.841964251,0.360788755,0.036078875,1771.848926,14.3519763,2134.314662,35.21619192,3780.755735,6.049209176,483.9049853,9.53292821,90.58997647,1.648737572,3050.532794,34.77607385,1.690889426,0.04802126,3.447393088,0.054468811,9.794512059,0.108719084,32.22505588,0.447928277,0.439985779,0.031282989,0.868594897,0.021367434,81.06532941,0.899825156,6.897431912,0.080699953,0.673868779,0.02762862,0.096780997,0.006223018
Marion Island,PB1,PB1_1A,7,9.8,11.1,10.4,333.91,23303.71429,57021.57143,55962.57143,1.264285714,0.061539405,0.247910127,0.130116062,0.046074719,5.811346476,0.155864409,0.418148328,0.252058027,0.004127627,0.039853821,0.334329131,1.729692984,11.26221407,0.147880167,0.019170726,0.05127519,0.035220461,0.02791847,0.77562582,0.095353637,0.043899944,0.111695774,0.011927075,0.086834366,0.195566552,0.230133383,0.193784118,0.003362614,29.61002281,1.480501141,70.38997719,7.038997719,1.012276019,0.101227602,2015.155225,11.48638479,2089.942677,39.91790514,6525.57179,142.9100222,1408.35037,17.18187451,86.46016016,2.023167748,7851.216036,252.0240348,2.851308267,0.08953108,5.334838241,0.196855531,13.40015169,0.246562791,31.8213276,0.801897456,0.827647802,0.02805726,1.338842032,0.034006588,104.8784032,2.087080224,17.18644975,0.371227315,1.466127343,0.066708794,0.209170238,0.002593711
Marion Island,PB1,PB1_1A,9,12.6,13.8,13.2,440.63,22344.46154,54220.76923,53193.15385,1.322307692,0.036949604,0.217820643,0.105751397,0.04760771,5.222531669,0.120529522,0.399041756,0.189948309,0.002119802,0.010369083,0.247210219,1.662131326,11.40036438,0.147634556,0.021572694,0.039282243,0.043986537,0.029375612,0.744777549,0.081396727,0.065475504,0.086622568,0.007643055,0.02659682,0.14219945,0.194879133,0.226964673,0.002370346,75.74731616,3.787365808,24.25268384,2.425268384,0.292144605,0.02921446,2317.433526,9.73322081,1779.04261,18.67994741,4940.432966,75.09458109,1241.462931,20.11169948,55.81310149,0.647431977,8344.923993,165.2294951,2.134905215,0.048462348,5.589422519,0.189481423,11.97926549,0.028750237,24.29654636,0.218668917,0.948065571,0.028821193,1.014046175,0.012776982,94.53614478,0.642845784,15.76503787,0.039412595,1.791481576,0.048370003,0.201727586,0.005971137
Marion Island,PB1,PB1_1A,14,19.4,20.7,20.1,704.72,21344,55060.5,54199.21429,1.252142857,0.029427555,0.233592804,0.265164554,0.033142218,10.98859486,0.114180412,0.359249817,0.199618481,0.013916299,0.057570421,0.214154129,1.653627757,10.75231009,0.148946779,0.020027811,0.060961833,0.055200283,0.025706025,3.973718401,0.095891534,0.053446613,0.083359875,0.022916598,0.092639205,0.161961288,0.219474005,0.431567982,0.002973005,71.91050025,3.595525013,28.08949975,2.808949975,0.345137645,0.034513765,2802.907849,40.92245459,1462.794157,26.03773599,6131.18343,113.4268935,2277.256134,12.06945751,62.90213663,0.484346452,10691.94331,204.2161173,2.998855814,0.060277002,8.261052616,0.195786947,11.24002965,0.187708495,21.32425029,0.138607627,1.08566532,0.017044946,1.446039186,0.048731521,92.32272965,0.858601386,27.06353779,0.424897543,1.296380378,0.039021049,0.380536628,0.006811606
Marion Island,PB1,PB1_1A,16,22.3,23.5,22.9,810.69,20499.53846,50354,49372.92308,1.313076923,0.029002821,0.209896831,0.282310006,0.04360898,3.853132404,0.13422647,0.38369071,0.179797196,0.010585289,0.030454699,0.324698688,1.644296094,11.58968549,0.147600634,0.015657702,0.046273843,0.051423377,0.027505954,2.760608512,0.09327726,0.050392215,0.094465042,0.023535329,0.067497793,0.202039152,0.154503617,0.406983111,0.003996293,67.13543578,3.356771789,32.86456422,3.286456422,0.603070633,0.060307063,2178.116521,16.33587391,1354.604703,15.44249361,6943.504909,49.29888485,2862.642661,63.2644028,71.5155,0.75091275,7986.619879,149.3497917,3.571440727,0.072500247,7.700557879,0.206374951,11.60429285,0.204235554,22.50065448,0.389261323,0.920888479,0.033336163,1.729952721,0.020759433,111.3330188,1.213529905,33.63395636,0.605411215,1.292769079,0.059984485,0.46145557,0.006183505
Marion Island,PB1,PB1_1A,17,23.7,24.9,24.3,862.94,21543,53523.92308,52628.38462,1.347692308,0.013479826,0.191419121,0.197891506,0.035604275,7.385320917,0.09611695,0.382028667,0.199571816,0.010749849,0.068040915,0.286270903,1.822869436,11.12816189,0.147154705,0.012807821,0.024079206,0.037709155,0.029094183,6.25187333,0.077780595,0.057843905,0.079613139,0.03026367,0.088714218,0.161146566,0.229542439,0.836271999,0.004268201,68.52043629,3.426021815,31.47956371,3.147956371,0.434378762,0.043437876,1821.540325,33.33418795,1102.266789,25.35213614,6534.507184,106.5124671,2202.675675,10.57284324,65.84935956,0.388511221,8570.237082,29.99582979,3.434464783,0.054951437,8.044716196,0.135151232,11.43140635,0.166898533,21.58351439,0.250368767,0.926562331,0.042529211,1.406166493,0.015186598,101.3618316,1.267022895,27.17845392,0.10599597,1.162250486,0.027661562,0.366802962,0.020394245
Marion Island,PB1,PB1_1A,22,30.4,31.6,31,1116.79,22876.84615,54689.61538,53611.30769,1.250769231,0.019387345,0.286424177,0.253005147,0.062944046,2.615390847,0.095891238,0.438389731,0.231672398,0,0.079806854,0.386642417,1.771649091,11.87240298,0.149119361,0.017495778,0.047376409,0.054898617,0.033257724,0.502108247,0.074383289,0.09216403,0.092635203,0,0.112784581,0.133127983,0.200766717,0.305639225,0.003357047,59.52633489,2.976316744,40.47366511,4.047366511,0.771593844,0.077159384,2089.857912,48.06673198,1144.77978,10.76092993,8345.148352,186.9313231,2912.205495,30.57815769,83.23987912,1.589881691,8371.598901,15.90603791,4.068094505,0.146451402,8.92706044,0.099983077,13.55326154,0.265643926,18.08953077,0.327420507,1.093994725,0.050651956,1.945437912,0.058363137,129.978,1.6117272,34.46506593,0.716873371,1.114361648,0.037331115,0.51366967,0.021368658
Marion Island,PB1,PB1_1A,28,38.5,39.8,39.2,1426.52,21749.42857,56612.21429,55602,1.285,0.032865921,0.664731244,1.360759996,0.145179108,12.92282803,0.173455245,0.375886391,0.215584669,0.013571811,0.024485473,1.219481536,1.635433426,10.80519152,0.158260431,0.021662198,0.078472024,0.137404181,0.036230973,1.858292452,0.067714184,0.060852717,0.097243554,0.024380431,0.035352622,0.21834668,0.129827653,0.299675482,0.003722228,63.18099355,3.159049677,36.81900645,3.681900645,0.587799686,0.058779969,2797.116997,28.81030507,3227.770248,84.89035753,23434.69076,243.720784,10129.00989,111.4191088,323.9125641,1.911084128,26108.88564,754.546795,12.9706968,0.398200392,23.03441319,0.515970855,33.18613386,0.19579819,52.60385462,0.678589725,1.368892536,0.05311303,6.18584993,0.060621329,270.9112707,2.248563547,116.7050439,0.980322369,1.629214904,0.079179844,1.383938431,0.01979032
Marion Island,PB1,PB1_1A,32,44,45.3,44.7,1634.77,17843.81818,53673.90909,52738.54545,1.360909091,0.033751268,1.13300652,2.770274701,0.248035903,29.38074674,0.374779293,0.354846782,0.259065025,0.066695418,0.126517671,2.731199305,1.63564297,9.361023243,0.188784788,0.016960125,0.138386863,0.399274578,0.047608594,4.450706286,0.124157183,0.074068414,0.05719055,0.077920083,0.078400509,0.627869699,0.150393217,0.647981489,0.008324653,58.6261659,2.931308295,41.3738341,4.13738341,0.743284189,0.074328419,3466.27432,21.49090078,4573.268115,49.39129564,37810.7568,552.0370493,15989.14162,182.2762145,523.7464391,2.67110684,41892.79642,20.94639821,18.97802487,0.02277363,31.2414405,0.149958914,45.7672747,0.32494765,87.38332267,1.389394831,1.831382859,0.049081061,8.593039332,0.140925845,385.7181504,2.892886128,197.5983924,1.244869872,2.513567785,0.084455878,2.310849547,0.021721986
Marion Island,PB1,PB1_1B,39,46.4,47.6,47,1723.12,18223.53846,54931,54043.30769,1.334615385,0.036272138,0.935423603,1.908013202,0.22440032,30.84380689,0.325824368,0.343666685,0.222054694,0.075013376,0.071131017,2.220307549,1.51585524,9.214717918,0.183735067,0.020959174,0.197290985,0.389732124,0.058823477,3.703877158,0.089145294,0.056254374,0.056425551,0.080357468,0.081555306,0.166894179,0.135645244,0.528947149,0.008714645,72.32539759,3.61626988,27.67460241,2.767460241,0.506365094,0.050636509,3335.001167,42.35451482,4438.860201,27.52093325,35780.25835,347.068506,14153.99091,191.0788772,517.3790221,8.485015963,41782.67485,71.03054724,22.23236511,0.333485477,41.34347364,0.636689494,44.24220161,0.508785319,77.76789376,0.24885726,1.848744282,0.079680879,8.614199678,0.074082117,341.4057384,3.789603697,176.5003252,0.582451073,2.112265006,0.046047377,2.09557536,0.047779118
Marion Island,PB1,PB1_1B,41,49.3,50.5,49.9,1830.5,16071.90909,66787.09091,66071.63636,1.356363636,0.101447423,2.020988107,3.389007381,0.387065937,57.106588,0.362310242,0.263333756,0.160489747,0.090113433,0.113828177,2.646062559,1.115345307,6.161968834,0.247630758,0.04610606,0.551956917,0.370588696,0.055993753,4.41872455,0.119026118,0.056059966,0.084070052,0.059618849,0.071066395,0.242475307,0.192070564,0.721302529,0.019098787,73.26248768,3.663124384,26.73751232,2.673751232,0.377380815,0.037738081,2971.379152,50.8105835,8579.334172,108.957544,60397.75166,597.9377414,19379.59354,81.39429288,1055.296149,7.281543428,74332.03609,1122.413745,35.14007772,0.45682101,47.34327699,0.577587979,50.31560728,0.130820579,103.8651099,0.51932555,1.56653696,0.01864179,16.4500648,0.17272568,511.7163841,4.963648926,243.6359699,3.021086026,2.406874182,0.036584488,2.656549927,0.046489624
Marion Island,PB1,PB1_1B,42,50.6,51.8,51.2,1878.53,15603.69231,65775.23077,65035.53846,1.354615385,0.123447786,2.363356268,3.842926819,0.395882725,56.58325932,0.299446139,0.263723933,0.192752498,0.1232972,0.093468536,2.511421697,1.098451674,6.030950204,0.242483117,0.038335005,0.445936052,0.207427199,0.08413296,4.183939536,0.075183712,0.049301883,0.048017232,0.04861223,0.077988228,0.404191122,0.227948212,0.665741858,0.02124784,75.70263466,3.785131733,24.29736534,2.429736534,0.371069084,0.037106908,3346.770986,19.74594882,6114.128317,81.92931945,51827.23723,279.867081,18233.81632,85.69893669,880.5487604,9.157707108,65826.87683,1040.064654,32.34773869,0.931614874,72.51241901,2.313146166,51.72438273,0.45000213,95.36897347,0.429160381,1.670242717,0.153328281,11.75398313,0.049366729,440.388663,3.258876106,228.9655343,2.518620877,2.377081663,0.044926843,2.600504483,0.037707315
Marion Island,PB1,PB1_1B,44,53.3,54.5,53.9,1980.2,16945.46154,76043.46154,75280.69231,1.376923077,0.156228809,2.883177171,3.960021045,0.446134371,60.36394019,0.284380265,0.297800334,0.185295907,0.164436514,0.078406631,2.312514759,0.895290353,5.341652361,0.250592846,0.051328032,0.657652542,0.21515728,0.086896869,2.744533253,0.083435179,0.030005018,0.038698208,0.043211716,0.087872201,0.205314601,0.081451408,0.393550361,0.025376638,68.98881969,3.449440984,31.01118031,3.101118031,0.530621874,0.053062187,3365.840353,31.63889932,6085.950991,57.81653441,50668.12079,400.2781543,17231.49344,79.26486983,807.1621441,7.345175512,61529.99604,738.3599524,44.30881777,0.775404311,85.66749658,2.415823403,55.39246919,0.332354815,97.01418486,0.12611844,2.570540656,0.168370413,12.38336299,0.194418799,437.9821679,5.956557484,218.5784771,2.273216162,2.327618375,0.025603802,2.462231359,0.018959181
