Location,Site,label,ID,section_depth,field_depth,depth,SH20_mean_age,surface,validity,qc,kcps,cps,MSE,K,Ca,Ti,Mn,Fe,Zn,Rb,Sr,Zr,Mo_inc,Mo_coh,inc_coh,coh_inc,Total_scatter
Marion Island,PB1,PB1_1A,ACE_ITRAX_16243,18.1,18.1,18.1,84.39,6.47,1,TRUE,22234,55228,1.3,0,0.002107078,0.001987358,0.000478881,0.068911024,0.001077483,0.005411359,0.004645149,0.025715928,1,0.143113686,6.987451899,0.143113686,47741
Marion Island,PB1,PB1_1A,ACE_ITRAX_16244,18.2,18.2,18.2,85.59,6.46,1,TRUE,22018,54686,1.48,0.000456533,0.002090442,0.002763227,0.0013696,0.074222692,0.000144168,0,0.00012014,0.024796963,1,0.142846845,7.000504626,0.142846845,47563
Marion Island,PB1,PB1_1A,ACE_ITRAX_16245,18.3,18.3,18.3,86.79,6.46,1,TRUE,21466,54156,1.37,0.000492199,0.00374071,0.003273121,0.000516809,0.081261997,0,0.001427376,0.00349461,0.022271989,1,0.145149382,6.889454052,0.145149382,46532
Marion Island,PB1,PB1_1A,ACE_ITRAX_16246,18.4,18.4,18.4,87.99,6.45,1,TRUE,21100,53222,1.41,0.000474087,0.003069092,0.004142027,0,0.086234,0,0,0,0.02333009,1,0.144272276,6.931338637,0.144272276,45859
Marion Island,PB1,PB1_1A,ACE_ITRAX_16247,18.5,18.5,18.5,89.19,6.43,1,TRUE,21189,53895,1.26,0,0.003085336,0.00323584,0.000877941,0.108613856,0,0.001730798,0.000326092,0.02202378,1,0.146390408,6.831048663,0.146390408,45702
Marion Island,PB1,PB1_1A,ACE_ITRAX_16248,18.6,18.6,18.6,90.39,6.41,1,TRUE,21752,55335,1.51,0.000388359,0.001723343,0.001771888,0.000509721,0.098910168,0,0.002281609,0.000121362,0.026287046,1,0.141241292,7.080082488,0.141241292,47018
Marion Island,PB1,PB1_1A,ACE_ITRAX_16249,18.7,18.7,18.7,91.59,6.4,1,TRUE,21902,53767,1.37,0,0.00281627,0.002118433,0.000448609,0.099018044,0,0.000772605,0.000448609,0.021956934,1,0.141212242,7.081539005,0.141212242,45790
Marion Island,PB1,PB1_1A,ACE_ITRAX_16250,18.8,18.8,18.8,92.79,6.41,1,TRUE,22235,56100,1.27,0.000441815,0.003190889,0.002847255,0.000539997,0.113939275,0,0.001472718,0.004295427,0.02552711,1,0.152499939,6.557379688,0.152499939,46954
Marion Island,PB1,PB1_1A,ACE_ITRAX_16251,18.9,18.9,18.9,93.99,6.41,1,TRUE,21875,54640,1.18,0.000541099,0.003689311,0.003394166,0.001033007,0.092601702,0,0.000491908,0.002066014,0.023291849,1,0.1461459,6.84247728,0.1461459,46600
Marion Island,PB1,PB1_1A,ACE_ITRAX_16252,19,19,19,95.19,6.41,1,TRUE,21682,54367,1.21,0.000666157,0.003577509,0.003725543,0.000863537,0.08699514,0.000246725,0.001011571,0.002220523,0.027756532,1,0.147294663,6.789112228,0.147294663,46501
Marion Island,PB1,PB1_1A,ACE_ITRAX_16253,19.1,19.1,19.1,96.39,6.42,1,TRUE,21666,53977,1.24,0.00079974,0.003823757,0.0049234,0.000274911,0.0987679,0,0.00039987,0,0.022217779,1,0.148626696,6.728266353,0.148626696,45960
Marion Island,PB1,PB1_1A,ACE_ITRAX_16254,19.2,19.2,19.2,97.59,6.42,1,TRUE,21785,54169,1.48,0.000517803,0.004339678,0.005054739,0.000936976,0.092440083,0,0.000690403,0.002145182,0.024632607,1,0.133814972,7.473005344,0.133814972,45983
Marion Island,PB1,PB1_1A,ACE_ITRAX_16255,19.3,19.3,19.3,98.78,6.42,1,TRUE,21687,54834,1.4,0.000196976,0.003668686,0.003422465,0.000763284,0.087482149,0,0.000664795,0.006450977,0.022947752,1,0.149012656,6.710839392,0.149012656,46666
Marion Island,PB1,PB1_1A,ACE_ITRAX_16256,19.4,19.4,19.4,99.98,6.41,1,TRUE,21492,54567,1.16,0.000552126,0.004467199,0.003739397,0.000702705,0.103372986,0,0,0.00765447,0.02258696,1,0.141946494,7.044908062,0.141946494,45502
Marion Island,PB1,PB1_1A,ACE_ITRAX_16257,19.5,19.5,19.5,101.18,6.42,1,TRUE,21150,52554,1.25,0.000256627,0.003002541,0.004619293,0,0.098288295,0,0,0,0.026381297,1,0.14768907,6.770981755,0.14768907,44722
Marion Island,PB1,PB1_1A,ACE_ITRAX_16258,19.6,19.6,19.6,102.38,6.42,1,TRUE,21012,53166,1.27,0.000406897,0.003331468,0.003890952,0.000254311,0.109862164,0.000406897,0,0.003407762,0.022353899,1,0.145414781,6.876880028,0.145414781,45040
Marion Island,PB1,PB1_1A,ACE_ITRAX_16259,19.7,19.7,19.7,103.58,6.41,1,TRUE,20768,51456,1.36,0.000462749,0.002185202,0.002802201,0,0.070003599,0,0.003650573,0.001465371,0.026479511,1,0.145868682,6.855481142,0.145868682,44572
Marion Island,PB1,PB1_1A,ACE_ITRAX_16260,19.8,19.8,19.8,104.78,6.41,1,TRUE,21850,58693,1.2,0,0.002433954,0.002788905,0.000583135,0.230997414,0,0.002611429,0.000532427,0.020587191,1,0.149130369,6.705542333,0.149130369,45324
Marion Island,PB1,PB1_1A,ACE_ITRAX_16261,19.9,19.9,19.9,105.98,6.43,1,TRUE,21419,55043,1.15,0.000566879,0.002396351,0.002705558,0.000618413,0.160297869,0.001082223,0.000180371,0.003272437,0.02473653,1,0.14991368,6.670505328,0.14991368,44627
Marion Island,PB1,PB1_1A,ACE_ITRAX_16262,20,20,20,107.18,6.45,1,TRUE,21184,58265,1.31,0.000103716,0.002800322,0.004459771,0.000544507,0.253325382,0.000492649,0.001996526,0.002022454,0.024217595,1,0.15150258,6.600547664,0.15150258,44410
Marion Island,PB1,PB1_1A,ACE_ITRAX_16263,20.1,20.1,20.1,108.32,6.47,1,TRUE,21255,57010,1.18,0.000361477,0.002581978,0.003150013,0,0.209501678,0,0.000464756,0.003046734,0.020010328,1,0.151536277,6.599079911,0.151536277,44599
Marion Island,PB1,PB1_1A,ACE_ITRAX_16264,20.2,20.2,20.2,109.46,6.47,1,TRUE,21701,53334,1.25,0.000152948,0.004078615,0.004155089,0.000713758,0.107471513,0.000433353,0.002243238,0.002345204,0.021106834,1,0.152412756,6.561130624,0.152412756,45208
Marion Island,PB1,PB1_1A,ACE_ITRAX_16265,20.3,20.3,20.3,110.6,6.47,1,TRUE,20897,52503,1.31,0.000746614,0.004119252,0.004273724,0.000514907,0.097111374,0.000283199,0,0.000952577,0.026054271,1,0.151202307,6.613655713,0.151202307,44715
Marion Island,PB1,PB1_1A,ACE_ITRAX_16266,20.4,20.4,20.4,111.74,6.47,1,TRUE,21302,57540,1.28,0,0.003658726,0.004800457,0.000207587,0.233483834,0,0,0.001297421,0.022886502,1,0.152057709,6.576450512,0.152057709,44398
Marion Island,PB1,PB1_1A,ACE_ITRAX_16267,20.5,20.5,20.5,112.88,6.48,1,TRUE,21212,52844,1.21,0.000845265,0.004072642,0.003739658,0.000358597,0.103685869,0,0,0.005609487,0.021669527,1,0.147921416,6.76034632,0.147921416,44816
Marion Island,PB1,PB1_1A,ACE_ITRAX_16268,20.6,20.6,20.6,114.02,6.49,1,TRUE,21626,56805,1.29,0.000482736,0.002439086,0.002693158,0.001321172,0.194822023,0,0,0.00561498,0.019512691,1,0.149470261,6.690294068,0.149470261,45242
Marion Island,PB1,PB1_1A,ACE_ITRAX_16269,20.7,20.7,20.7,115.16,6.5,1,TRUE,21948,57067,1.31,0.000685749,0.003555736,0.003555736,0.000660351,0.195667082,0,0,0.004190689,0.021309019,1,0.14918853,6.702928158,0.14918853,45247
Marion Island,PB1,PB1_1A,ACE_ITRAX_16270,20.8,20.8,20.8,116.3,6.52,1,TRUE,21830,57585,1.23,0,0.002536783,0.004363267,0.001014713,0.192541857,0,0,0.009233891,0.023338407,1,0.153602232,6.510322048,0.153602232,45475
Marion Island,PB1,PB1_1A,ACE_ITRAX_16271,20.9,20.9,20.9,117.44,6.54,1,TRUE,21131,53263,1.22,0,0.001770275,0.002745209,0.000205249,0.12381661,0.000769685,0.000718372,0.001231495,0.019344742,1,0.148138646,6.750432975,0.148138646,44751
Marion Island,PB1,PB1_1A,ACE_ITRAX_16272,21,21,21,118.57,6.56,1,TRUE,20990,53310,1.23,0.000529409,0.001455874,0.003467627,0.001085288,0.151675578,0,0,0.00307057,0.019482238,1,0.15667849,6.382497043,0.15667849,43697
Marion Island,PB1,PB1_1A,ACE_ITRAX_16273,21.1,21.1,21.1,119.71,6.58,1,TRUE,20927,52647,1.25,0.00033407,0.002081513,0.002980932,0.00066814,0.098088092,0.000282675,0.001464768,0.003289305,0.022434085,1,0.149766151,6.677076184,0.149766151,44742
Marion Island,PB1,PB1_1A,ACE_ITRAX_16274,21.2,21.2,21.2,120.85,6.59,1,TRUE,21071,50688,1.24,0.00023122,0.001515774,0.002517727,0.001104717,0.060502518,0,0.001361628,0.001438701,0.022556777,1,0.146696126,6.816812609,0.146696126,44634
Marion Island,PB1,PB1_1A,ACE_ITRAX_16275,21.3,21.3,21.3,121.99,6.6,1,TRUE,21166,51526,1.26,0,0.001246597,0.002874806,0.000763223,0.062126339,0,0.000279848,0.005393441,0.019665708,1,0.147963467,6.758425034,0.147963467,45123
Marion Island,PB1,PB1_1A,ACE_ITRAX_16276,21.4,21.4,21.4,123.13,6.61,1,TRUE,20952,52073,1.19,0.000153622,0.003507694,0.003814937,0.000230432,0.079345572,0,0.000665694,0.001024144,0.025859641,1,0.151189287,6.614225233,0.151189287,44962
Marion Island,PB1,PB1_1A,ACE_ITRAX_16277,21.5,21.5,21.5,124.27,6.62,1,TRUE,20795,50787,1.33,0.000406143,0.00225917,0.002005331,0.000482295,0.050894784,0,0.000101536,0.001979947,0.018149511,1,0.143546135,6.966401415,0.143546135,45050
Marion Island,PB1,PB1_1A,ACE_ITRAX_16278,21.6,21.6,21.6,125.41,6.63,1,TRUE,21023,52143,1.14,0.000381078,0.003074031,0.003328083,0.001041614,0.072277831,0,0,0.003785377,0.025379808,1,0.147528073,6.778370932,0.147528073,45169
Marion Island,PB1,PB1_1A,ACE_ITRAX_16279,21.7,21.7,21.7,126.55,6.64,1,TRUE,20797,50745,1.39,0.000510869,0.00408695,0.004367928,0.00163478,0.041022759,0,0,0.005236405,0.025109198,1,0.151063884,6.619715928,0.151063884,45063
Marion Island,PB1,PB1_1A,ACE_ITRAX_16280,21.8,21.8,21.8,127.69,6.65,1,TRUE,20687,51144,1.36,0.000359888,0.003213285,0.004395774,0.0004113,0.044060564,0,0.002647747,0.005886738,0.024729441,1,0.155111694,6.446967186,0.155111694,44935
Marion Island,PB1,PB1_1A,ACE_ITRAX_16281,21.9,21.9,21.9,128.83,6.66,1,TRUE,21001,50929,1.34,0,0.003494987,0.005306258,0.000229598,0.049924743,0,0.001122478,0.002780683,0.024388377,1,0.143498559,6.968711111,0.143498559,44824
Marion Island,PB1,PB1_1A,ACE_ITRAX_16282,22,22,22,129.97,6.68,1,TRUE,20667,50122,1.21,0.000104202,0.002917654,0.005079845,0.000833616,0.051788366,0.001823534,0,0.003855472,0.024253002,1,0.145153307,6.889267767,0.145153307,43959
Marion Island,PB1,PB1_1A,ACE_ITRAX_16283,22.1,22.1,22.1,131.11,6.69,1,TRUE,20564,51390,1.26,0.000287041,0.003131361,0.004853609,0.001356923,0.080971766,0,0.002974793,0.004879704,0.019597098,1,0.146756432,6.81401138,0.146756432,43946
Marion Island,PB1,PB1_1A,ACE_ITRAX_16284,22.2,22.2,22.2,132.25,6.7,1,TRUE,20489,48866,1.23,0.000394997,0.002159315,0.004871626,0.00034233,0.045319289,0,0,0.000236998,0.02638578,1,0.140408163,7.122093023,0.140408163,43307
Marion Island,PB1,PB1_1A,ACE_ITRAX_16285,22.3,22.3,22.3,133.39,6.71,1,TRUE,20417,49362,1.3,0.000312858,0.002581082,0.003702159,0.000391073,0.041453749,0,0,0.004380019,0.021300448,1,0.139847742,7.150633855,0.139847742,43720
Marion Island,PB1,PB1_1A,ACE_ITRAX_16286,22.4,22.4,22.4,134.53,6.72,1,TRUE,20095,48416,1.31,0.000446276,0.00204762,0.003622713,0.000210012,0.031108078,0,0.000551282,0.003255191,0.019951172,1,0.142677132,7.008831647,0.142677132,43528
Marion Island,PB1,PB1_1A,ACE_ITRAX_16287,22.5,22.5,22.5,135.67,6.73,1,TRUE,20240,48491,1.36,0.000342691,0.002187953,0.002767892,0.000448135,0.030025043,0,0,0.005562146,0.024700145,1,0.150652432,6.637795276,0.150652432,43650
Marion Island,PB1,PB1_1A,ACE_ITRAX_16288,22.6,22.6,22.6,136.81,6.74,1,TRUE,20318,49235,1.32,0.000104034,0.001742568,0.002522822,0.000884288,0.026424614,0,0,0.004499467,0.021899139,1,0.155270618,6.440368509,0.155270618,44419
Marion Island,PB1,PB1_1A,ACE_ITRAX_16289,22.7,22.7,22.7,137.95,6.75,1,TRUE,20631,50299,1.62,0.000621746,0.00329007,0.004300407,0.000699464,0.051708505,0,0,0.008212222,0.020284449,1,0.145825238,6.857523539,0.145825238,44230
Marion Island,PB1,PB1_1A,ACE_ITRAX_16290,22.8,22.8,22.8,139.09,6.76,1,TRUE,20247,49717,1.33,0.000283374,0.002627647,0.004379412,0.000798599,0.033051677,0.000875882,0.002962543,0.003606574,0.021845536,1,0.14382503,6.95289271,0.14382503,44401
Marion Island,PB1,PB1_1A,ACE_ITRAX_16291,22.9,22.9,22.9,140.22,6.78,1,TRUE,20226,49475,1.25,0,0.002221935,0.003746286,0,0.030822891,0,0,0.005658184,0.02245188,1,0.149308875,6.697525523,0.149308875,44484
Marion Island,PB1,PB1_1A,ACE_ITRAX_16292,23,23,23,141.36,6.79,1,TRUE,20502,50197,1.19,0.000736452,0.002818833,0.0034791,0.000533293,0.028416883,0.000152369,0,0.001498299,0.021103154,1,0.146655493,6.818701299,0.146655493,45153
Marion Island,PB1,PB1_1A,ACE_ITRAX_16293,23.1,23.1,23.1,142.5,6.79,1,TRUE,20663,50274,1.24,0.0005124,0.0030744,0.004432261,0.00035868,0.037200246,0,0,0.00122976,0.019394343,1,0.149928264,6.669856459,0.149928264,44884
Marion Island,PB1,PB1_1A,ACE_ITRAX_16294,23.2,23.2,23.2,143.64,6.8,1,TRUE,20735,50451,1.32,0.00043168,0.003808943,0.003910515,0.000964932,0.035524745,0,0.001193469,0.002158401,0.018511465,1,0.149234402,6.70086779,0.149234402,45258
Marion Island,PB1,PB1_1A,ACE_ITRAX_16295,23.3,23.3,23.3,144.78,6.82,1,TRUE,20541,51332,1.31,0.000305204,0.002823134,0.003815047,0.000915611,0.043567832,0.000712142,0,0.009435882,0.020474083,1,0.147108195,6.797717842,0.147108195,45102
Marion Island,PB1,PB1_1A,ACE_ITRAX_16296,23.4,23.4,23.4,145.92,6.83,1,TRUE,20774,51844,1.23,0.000415185,0.003269585,0.002984145,0,0.097464774,0,0.00028544,0.002491112,0.017671329,1,0.147780056,6.766812994,0.147780056,44232
Marion Island,PB1,PB1_1A,ACE_ITRAX_16297,23.5,23.5,23.5,147.06,6.84,1,TRUE,21105,55509,1.29,0.000282008,0.002256063,0.002999539,0.00105112,0.164897708,0,0,0.001589499,0.022586269,1,0.150694765,6.635930589,0.150694765,44884
Marion Island,PB1,PB1_1A,ACE_ITRAX_16298,23.6,23.6,23.6,148.2,6.84,1,TRUE,21057,55557,1.23,0.000384152,0.002689067,0.002484186,0.000640254,0.18003944,0.001152457,0.000384152,0.002919558,0.025994315,1,0.147693805,6.770764696,0.147693805,44814
Marion Island,PB1,PB1_1A,ACE_ITRAX_16299,23.7,23.7,23.7,149.34,6.85,1,TRUE,21730,57975,1.29,0.000355754,0.002414047,0.002693568,0.00025411,0.21901761,0.001550072,0.000533631,0.004980561,0.022768277,1,0.149188118,6.702946687,0.149188118,45224
Marion Island,PB1,PB1_1A,ACE_ITRAX_16300,23.8,23.8,23.8,150.48,6.86,1,TRUE,21940,58532,1.37,0,0.002891554,0.002514395,0,0.227527595,0.000477735,0.002715547,0.005305373,0.024590782,1,0.14236504,7.024196397,0.14236504,45433
Marion Island,PB1,PB1_1A,ACE_ITRAX_16301,23.9,23.9,23.9,151.62,6.86,1,TRUE,21750,53767,1.17,0,0.002787873,0.002364713,0.000896102,0.096256285,0,0.000472943,0.003435057,0.019739135,1,0.149922836,6.670097958,0.149922836,46197
Marion Island,PB1,PB1_1A,ACE_ITRAX_16302,24,24,24,152.76,6.87,1,TRUE,21382,51303,1.26,0,0.002655285,0.002134154,0.000843735,0.033823858,0,0.001464129,0.002481574,0.026006899,1,0.146015832,6.8485724,0.146015832,46181
Marion Island,PB1,PB1_1A,ACE_ITRAX_16303,24.1,24.1,24.1,153.9,6.87,1,TRUE,21594,51855,1.19,0,0.002444143,0.001431922,0.000246883,0.037847179,0,0.000641896,0.00686335,0.024737687,1,0.137958277,7.248568361,0.137958277,46093
Marion Island,PB1,PB1_1A,ACE_ITRAX_16304,24.2,24.2,24.2,155.04,6.88,1,TRUE,22059,53832,1.25,0.000317577,0.002467326,0.002467326,0.000757298,0.068083547,0,0,0.003420056,0.024233541,1,0.145108098,6.891414141,0.145108098,46875
Marion Island,PB1,PB1_1A,ACE_ITRAX_16305,24.3,24.3,24.3,156.18,6.88,1,TRUE,21744,52102,1.39,0.000272439,0.001956608,0.002699624,0,0.048667525,0,0.001560333,0,0.021795126,1,0.149370913,6.694743824,0.149370913,46407
Marion Island,PB1,PB1_1A,ACE_ITRAX_16306,24.4,24.4,24.4,157.32,6.9,1,TRUE,21130,51177,1.56,0.000152176,0.002282642,0.00301816,0.000532616,0.035659937,0,0,0.00377904,0.025717764,1,0.149842751,6.67366283,0.149842751,45336
Marion Island,PB1,PB1_1A,ACE_ITRAX_16307,24.5,24.5,24.5,158.46,6.9,1,TRUE,21440,52464,1.36,0.000178768,0.003115663,0.002936895,0.000306459,0.096560002,0,0,0.001276911,0.028577266,1,0.146257374,6.837262092,0.146257374,44884
Marion Island,PB1,PB1_1A,ACE_ITRAX_16308,24.6,24.6,24.6,159.6,6.9,1,TRUE,22175,60965,1.51,0.00039143,0.002792203,0.003679445,0,0.34761619,0,0,0.002922679,0.023198768,1,0.146290546,6.835711737,0.146290546,43927
Marion Island,PB1,PB1_1A,ACE_ITRAX_16309,24.7,24.7,24.7,160.73,6.91,1,TRUE,21134,50533,1.38,0.000485586,0.002172357,0.0025046,0.0003578,0.04781742,0,0,0.0023257,0.02131466,1,0.145982417,6.850140056,0.145982417,44840
Marion Island,PB1,PB1_1A,ACE_ITRAX_16310,24.8,24.8,24.8,161.87,6.91,1,TRUE,20916,50240,1.33,0,0.002827255,0.002416018,0.000642558,0.040147017,0,0.000565451,0.005603105,0.025368186,1,0.148842111,6.718528752,0.148842111,44698
Marion Island,PB1,PB1_1A,ACE_ITRAX_16311,24.9,24.9,24.9,163.01,6.91,1,TRUE,21065,51066,1.46,0.000205629,0.002210513,0.00339288,0.00113096,0.0501735,0,0.003727027,0.006914278,0.025061046,1,0.155866855,6.41573219,0.155866855,44969
Marion Island,PB1,PB1_1A,ACE_ITRAX_16312,25,25,25,164.15,6.91,1,TRUE,21630,52456,1.23,0.000270556,0.003222077,0.003468037,0.001451165,0.04296923,0,0,0.007280419,0.022283986,1,0.146666011,6.818212309,0.146666011,46620
Marion Island,PB1,PB1_1A,ACE_ITRAX_16313,25.1,25.1,25.1,165.44,6.92,1,TRUE,21643,52750,1.24,0,0.002583534,0.003100241,0.00130407,0.047930712,0,0,0.001599331,0.023251808,1,0.147655135,6.77253791,0.147655135,46643
Marion Island,PB1,PB1_1A,ACE_ITRAX_16314,25.2,25.2,25.2,166.73,6.92,1,TRUE,22102,53406,1.38,0.000241932,0.003338656,0.003266076,0.000580636,0.054216867,0,0,0.001790294,0.021072241,1,0.142038032,7.04036791,0.142038032,47205
Marion Island,PB1,PB1_1A,ACE_ITRAX_16315,25.3,25.3,25.3,168.02,6.92,1,TRUE,22371,55219,1.53,0.000431437,0.003691187,0.004530093,0.000647156,0.053018863,0,0,0.006064092,0.023585245,1,0.153280123,6.524003127,0.153280123,48116
Marion Island,PB1,PB1_1A,ACE_ITRAX_16316,25.4,25.4,25.4,169.31,6.91,1,TRUE,22362,54260,1.27,0.000404502,0.003402575,0.004592286,0.00061865,0.040759512,0,0,0.005020582,0.025436029,1,0.143407809,6.973120956,0.143407809,48054
Marion Island,PB1,PB1_1A,ACE_ITRAX_16317,25.5,25.5,25.5,170.6,6.92,1,TRUE,22325,53277,1.38,0.000239086,0.003132023,0.003466743,0.00033472,0.029646631,0.000908526,0,0.006670492,0.01910295,1,0.141945202,7.044972208,0.141945202,47763
Marion Island,PB1,PB1_1A,ACE_ITRAX_16318,25.6,25.6,25.6,171.89,6.92,1,TRUE,22562,52948,1.31,0.000499429,0.003781393,0.002806317,0.001093988,0.019287481,0,0,0,0.018550228,1,0.143740487,6.956982131,0.143740487,48092
Marion Island,PB1,PB1_1A,ACE_ITRAX_16319,25.7,25.7,25.7,173.18,6.91,1,TRUE,22610,54352,1.24,0.000328916,0.003289165,0.003946997,0.000540363,0.030988629,0,0,0.001903017,0.023775961,1,0.147119632,6.797189396,0.147119632,48826
Marion Island,PB1,PB1_1A,ACE_ITRAX_16320,25.8,25.8,25.8,174.47,6.91,1,TRUE,22547,54110,1.49,0,0.003198871,0.003928025,0.000564507,0.019992944,0,0.001364224,0.005339292,0.022415618,1,0.140515112,7.116672246,0.140515112,48489
Marion Island,PB1,PB1_1A,ACE_ITRAX_16321,25.9,25.9,25.9,175.76,6.92,1,TRUE,22565,53891,1.34,0,0.00315757,0.002920159,0.001163315,0.026352651,0,0,0.002492818,0.025426747,1,0.145770518,6.86009772,0.145770518,48261
Marion Island,PB1,PB1_1A,ACE_ITRAX_16322,26,26,26,177.05,6.92,1,TRUE,22606,54114,1.41,0.000471054,0.002284611,0.002473032,0,0.021056103,0,0,0.004946064,0.025012954,1,0.146073767,6.845856175,0.146073767,48660
Marion Island,PB1,PB1_1A,ACE_ITRAX_16323,26.1,26.1,26.1,178.34,6.92,1,TRUE,22511,53238,1.24,0,0.002218088,0.002456592,9.54E-05,0.024327418,0.000405457,0,0.003100553,0.021083763,1,0.147157031,6.795461912,0.147157031,48098
Marion Island,PB1,PB1_1A,ACE_ITRAX_16324,26.2,26.2,26.2,179.63,6.92,1,TRUE,22420,54358,1.31,0.000165114,0.003207925,0.003656092,0.000400991,0.040830287,0,0,0.004953414,0.023516924,1,0.139403232,7.173434856,0.139403232,48305
Marion Island,PB1,PB1_1A,ACE_ITRAX_16325,26.3,26.3,26.3,180.92,6.92,1,TRUE,22276,54236,1.39,0.000454894,0.003280023,0.001987167,0.000239418,0.057412373,0,0.002633595,0.001651982,0.022984103,1,0.140346677,7.125213238,0.140346677,47630
Marion Island,PB1,PB1_1A,ACE_ITRAX_16326,26.4,26.4,26.4,182.21,6.92,1,TRUE,22198,53452,1.22,0,0.003081664,0.002576079,0.001203775,0.054868066,0,0.001011171,0.003779854,0.0216198,1,0.141467643,7.068754255,0.141467643,47412
Marion Island,PB1,PB1_1A,ACE_ITRAX_16327,26.5,26.5,26.5,183.5,6.92,1,TRUE,22317,53222,1.25,0.000266035,0.002031537,0.002297572,0.000919029,0.050957725,0,0.000556254,0.001402728,0.026143949,1,0.140949985,7.094715168,0.140949985,47176
Marion Island,PB1,PB1_1A,ACE_ITRAX_16328,26.6,26.6,26.6,184.79,6.92,1,TRUE,22425,53710,1.26,0.000239286,0.002967146,0.002656074,0.000646072,0.039649685,0,0,0.003948219,0.021942524,1,0.144696226,6.911030263,0.144696226,47838
Marion Island,PB1,PB1_1A,ACE_ITRAX_16329,26.7,26.7,26.7,186.08,6.92,1,TRUE,22495,53815,1.37,0.000314496,0.003459454,0.003701374,0.00084672,0.046811496,0,0,0.005249661,0.02288562,1,0.145272886,6.883597002,0.145272886,47341
Marion Island,PB1,PB1_1A,ACE_ITRAX_16330,26.8,26.8,26.8,187.37,6.92,1,TRUE,22395,53458,1.38,0,0.002973783,0.00273588,0.000333064,0.02966646,0,0,0.005019746,0.020102774,1,0.141219013,7.081199461,0.141219013,47970
Marion Island,PB1,PB1_1A,ACE_ITRAX_16331,26.9,26.9,26.9,188.66,6.92,1,TRUE,22535,53648,1.48,0.000532791,0.003293616,0.002809261,0.000411702,0.046425458,0,0,0.002179599,0.023297491,1,0.146711227,6.816110928,0.146711227,47350
Marion Island,PB1,PB1_1A,ACE_ITRAX_16332,27,27,27,189.95,6.93,1,TRUE,22325,52903,1.32,0.000263694,0.002924607,0.003260218,0.001222582,0.023588637,0,0.001342443,0.003188302,0.020831835,1,0.147357066,6.786237189,0.147357066,47862
Marion Island,PB1,PB1_1A,ACE_ITRAX_16333,27.1,27.1,27.1,191.24,6.94,1,TRUE,22307,53261,1.55,0.000333778,0.003623879,0.002598703,0,0.022768453,0,0,0.003909975,0.02379363,1,0.140091551,7.138189244,0.140091551,47820
Marion Island,PB1,PB1_1A,ACE_ITRAX_16334,27.2,27.2,27.2,192.53,6.94,1,TRUE,22568,53544,1.35,0.00033649,0.002499639,0.002739989,0.0004807,0.040450897,0,0,0.00153824,0.023746575,1,0.147935394,6.759707555,0.147935394,47761
Marion Island,PB1,PB1_1A,ACE_ITRAX_16335,27.3,27.3,27.3,193.82,6.93,1,TRUE,22048,53187,1.31,0.000406757,0.002416615,0.002464469,0.000215342,0.025242858,0,0.000550318,0.003636886,0.024620759,1,0.14576255,6.860472751,0.14576255,47886
Marion Island,PB1,PB1_1A,ACE_ITRAX_16336,27.4,27.4,27.4,195.11,6.94,1,TRUE,22408,53211,1.49,0.00031244,0.00237935,0.003292636,0,0.025427802,0,0,0.002427418,0.025523938,1,0.144683715,6.911627907,0.144683715,47628
Marion Island,PB1,PB1_1A,ACE_ITRAX_16337,27.5,27.5,27.5,196.4,6.93,1,TRUE,22787,55458,1.21,0.000163586,0.003084761,0.002897806,0.000724451,0.039541025,0,0.00350541,0.005561917,0.022621579,1,0.146596247,6.821457038,0.146596247,49064
Marion Island,PB1,PB1_1A,ACE_ITRAX_16338,27.6,27.6,27.6,197.69,6.92,1,TRUE,22732,56015,1.33,0.000328754,0.003076201,0.003921569,0.000657509,0.058753082,0,0.000164377,0.006034989,0.025196665,1,0.147610661,6.774578428,0.147610661,48871
Marion Island,PB1,PB1_1A,ACE_ITRAX_16339,27.7,27.7,27.7,198.98,6.93,1,TRUE,22571,54348,1.31,0,0.002847448,0.003108464,0.001020336,0.046057471,0.000308474,0,0.000308474,0.021498232,1,0.144887644,6.901899771,0.144887644,48249
Marion Island,PB1,PB1_1A,ACE_ITRAX_16340,27.8,27.8,27.8,200.27,6.93,1,TRUE,22310,53903,1.33,0.000193209,0.002704922,0.003284548,0.00067623,0.046080278,0,0.001014346,0.00864609,0.022219002,1,0.147659759,6.77232581,0.147659759,47520
Marion Island,PB1,PB1_1A,ACE_ITRAX_16341,27.9,27.9,27.9,201.56,6.92,1,TRUE,22069,52776,1.3,0.00075066,0.003680655,0.003244788,0.001113882,0.029663172,0,0,0.002179335,0.025522435,1,0.142867521,6.999491525,0.142867521,47197
Marion Island,PB1,PB1_1A,ACE_ITRAX_16342,28,28,28,202.85,6.93,1,TRUE,21518,53880,1.51,0.000451275,0.004613032,0.006317848,0.002281445,0.100784717,0,0.001328754,0.005515582,0.024268559,1,0.144508236,6.920020819,0.144508236,45651
