Location,Site,Section,sample,min_depth,max_depth,depth,SH20_mean_age,kcps,cps,MSE,K,Ca,Ti,Mn,Fe,Co,Ni,Cu,Zn,Rb,Sr,Zr,Mo_coh,coh_inc,K_sd,Ca_sd,Ti_sd,Mn_sd,Fe_sd,Co_sd,Ni_sd,Cu_sd,Zn_sd,Rb_sd,Sr_sd,Zr_sd,Mo_coh_sd,coh_inc_sd,K_ICP,Ca_ICP,Ti_ICP,Mn_ICP,Fe_ICP,Co_ICP,Ni_ICP,Cu_ICP,Zn_ICP,Rb_ICP,Sr_ICP,Zr_ICP,K_ICP_sd,Ca_ICP_sd,Ti_ICP_sd,Mn_ICP_sd,Fe_ICP_sd,Co_ICP_sd,Ni_ICP_sd,Cu_ICP_sd,Zn_ICP_sd,Rb_ICP_sd,Sr_ICP_sd,Zr_ICP_sd
Kerguelen,KER1,CAT1-S1-1F,188,237.8,239.1,238.4,7751.907143,22949.07143,56888.21429,1.282857143,0.6452163,-0.505587949,-0.012544584,0.137392427,-0.448498423,-6.073701874,-5.245353078,-5.957802513,-0.61373775,-0.649152692,-0.316126722,0.199946171,-0.911968921,0.147301621,-7.666500744,-7.295469729,-7.039920862,-7.383876209,-5.160185734,-7.247020184,-7.199602769,-6.871538373,-8.866648116,-7.109119486,-6.006608704,-6.02305385,-5.662365399,0.003474289,-3.134859486,-1.713666344,-0.984755087,-0.96270129,-1.542829722,-0.51267867,2.161049008,1.474807321,-2.432982638,-1.905709031,-1.307207625,0.012884356,5.335697898,2.921117494,2.410062016,0.259152163,3.900196796,-4.389014513,-1.937635332,-2.746252053,-2.259986447,-4.169947007,-0.271319725,-1.348607424
Kerguelen,KER1,CAT1-S1-1F,191,242.3,243.6,242.9,7831.4,23330.15385,56634.07692,1.31,-0.481038367,-0.373181366,-0.307049504,-0.174857943,-0.556270545,-5.956806432,-5.242414828,-6.011987845,-0.656510039,-1.609356317,-0.338154294,0.12879776,-0.928466906,0.146971235,-8.76124731,-7.270683311,-6.579055208,-7.473625882,-3.942160391,-6.589895649,-7.464746714,-6.669421184,-9.08437874,-7.708314823,-5.829721549,-5.83497617,-5.964919931,0.00256725,-4.566173652,-1.488387442,-1.486943567,-0.780327503,-1.371099945,-0.218954008,2.656029654,1.29285459,-2.036360925,-2.089563129,-1.103838696,-0.32731988,5.350213014,4.529839254,0.922874581,-0.551247823,3.137690354,-5.543095517,-4.051103825,-4.56216769,-3.046769937,-3.829856232,-1.993394526,-1.425716053
Kerguelen,KER3,CAT2-S3-1A,6,7.9,9.1,8.5,386.2769231,22243.61538,53274.69231,1.313846154,-0.436256399,-1.242281936,-0.731422737,-0.687379921,-1.140901726,-6.853934305,-5.2388451,-5.760956263,-0.680338869,0.0913987,-0.81588319,0.063787308,-0.876355213,0.148017348,-8.046258572,-7.655709642,-7.5262792,-7.683684909,-5.124729155,-7.115073166,-6.931742587,-6.810929283,-9.427794625,-6.32537567,-6.508797762,-6.376782394,-6.095322987,0.002253382,-0.156604241,-0.296996014,0.035069851,-0.488370016,-0.43538219,0.858971447,2.078071794,2.179390887,-0.088532365,-0.037738469,-0.864802944,0.491607075,6.02282168,5.678282742,3.968710054,0.961093742,5.481871451,-2.661905204,-1.390853984,-1.469777232,-0.187399195,-2.258011281,-0.043786804,0.078705522
Kerguelen,KER3,CAT2-S3-1A,9,12.3,13.5,12.9,621.7076923,22313.84615,53827.84615,1.332307692,-0.761695496,-1.368687268,-0.924882686,-0.874748177,-0.94414055,-6.751751506,-5.223848396,-5.89006213,-0.942547137,-0.15799287,-0.877638644,-0.123665796,-0.858417283,0.148379162,-8.710991035,-7.764138155,-7.719144394,-7.960344172,-5.542205366,-6.81096328,-7.212651733,-7.113493638,-11.88715831,-6.857717733,-6.331923223,-6.082555653,-5.673081002,0.003437259,-0.42349305,-0.443620575,-0.274516042,-0.800107989,-0.609687341,0.724174775,1.919916789,2.063710024,-0.515700951,-0.522315086,-1.078842927,0.031690089,5.761877513,5.558535054,3.737074973,0.601580229,5.576019356,-2.664921619,-1.545248105,-1.207026195,-0.40283715,-2.529088695,-1.554703233,-0.611501857
Kerguelen,KER3,CAT2-S3-1A,13,18.1,19.3,18.7,928.8076923,22491.46154,54693.84615,1.41,-0.762342347,-1.644896558,-0.819819497,-0.844246349,-0.924655111,-6.8547001,-5.33580999,-6.228878658,-0.942547137,-0.104931945,-1.104094547,-0.029504145,-0.900118224,0.147539399,-8.241854324,-7.989603059,-7.735722416,-8.159384045,-4.966246383,-7.025415525,-6.98104489,-7.118564091,-11.88715831,-6.226567733,-6.28737022,-6.376376175,-5.668819771,0.003451937,-0.172643273,-0.324335377,-0.028769127,-0.607933052,-0.587653972,0.75006678,1.855322838,1.869378387,-0.590141807,-0.051604331,-0.844249189,0.397152624,6.052223294,5.718548395,4.005338592,0.927585251,5.470353728,-2.629409502,-1.79078101,-1.710041881,-0.362403229,-1.687372908,0.352280728,0.004977247
Kerguelen,KER3,CAT2-S3-1A,15,21,22.1,21.6,1082.7,22178.83333,54848.75,1.3525,-0.773089037,-1.565447587,-0.927912589,-0.904566552,-0.899198563,-7.051636077,-5.354838256,-6.32516359,-0.777519184,-0.434859488,-0.795146461,-0.104108712,-0.902071139,0.147500188,-8.285855906,-7.518045851,-7.491525042,-7.800559144,-4.637662172,-7.416802198,-7.236852088,-7.159378442,-9.799904204,-7.267089549,-6.264684037,-6.395444809,-5.659576263,0.003483993,-0.114095601,-0.296445072,0.024840429,-0.696697167,-0.552301021,0.823917315,2.060605844,1.934159273,-0.685240043,-0.153320369,-0.830593904,0.286658365,6.125174741,5.836384557,3.89892293,0.726400703,5.577773212,-2.622494974,-1.721981168,-2.011235028,-0.765341147,-2.389687627,-1.390770319,0.040420366
Kerguelen,KER3,CAT2-S3-1A,20,28.2,29.4,28.8,1469.792308,22745.53846,55251.15385,1.305384615,-1.035952315,-1.252758096,-0.7776813,-0.941835572,-0.806784263,-6.60182987,-5.347515403,-5.837186452,-0.942547137,-0.813306378,-0.796901922,0.056416285,-0.923941203,0.147061793,-8.721267583,-7.604872551,-7.425901776,-7.956991184,-5.198158911,-7.258125458,-7.160100814,-6.870822322,-11.88715831,-7.123631717,-6.379721113,-6.038016715,-5.800308886,0.00302662,-0.613124439,-0.490335348,-0.351090785,-1.152955401,-0.731596173,0.576033744,2.147952767,1.861541733,-1.013358704,-0.731001718,-0.985437862,0.355132161,5.372140442,5.593639657,3.25817566,0.352184441,5.404516558,-2.773066772,-1.499364247,-1.757157147,-0.890643231,-3.271092256,-0.118470167,-0.38298931
Kerguelen,KER3,CAT2-S3-1A,21,29.6,30.7,30.2,1540.333333,22410.91667,54173.41667,1.308333333,-1.110290731,-1.472688453,-0.717177411,-0.885885746,-0.831652072,-6.488460355,-5.290728159,-5.987331106,-0.774473537,-0.135587058,-0.969896037,0.080226171,-0.940718261,0.146726372,-8.455122009,-7.897572315,-7.557496991,-7.655710663,-5.045393945,-7.20899711,-7.174631857,-6.996770932,-9.778701589,-6.612604397,-6.620184533,-6.091575695,-5.704256342,0.003331754,-0.456731774,-0.578203648,-0.131961023,-0.928387411,-0.706291101,0.500633443,2.096766743,1.747224646,-1.114785518,-0.323077424,-1.185122286,0.546026082,5.705873591,5.510013164,3.466345672,0.512048408,5.117192548,-2.885443311,-1.295435112,-1.563265032,-1.177188472,-2.23290657,-0.297010576,0.285061173
Kerguelen,KER3,CAT2-S3-1A,22,31,32.1,31.6,1613.258333,21431.16667,52867.91667,1.346666667,-0.11311732,-1.195696124,-0.082690494,-0.324128799,-0.465352454,-6.864286978,-5.32663306,-5.91792103,-0.942547137,0.298306708,-0.378965604,0.431540534,-0.774476518,0.150084063,-8.155895897,-7.51142692,-7.314169013,-7.692347419,-4.712754363,-7.032631776,-6.976609244,-6.825770269,-11.88715831,-6.353917528,-6.0969843,-6.030671379,-5.500193886,0.004085979,0.387731092,-0.411354813,0.358272821,-0.01184135,-0.509434039,0.539773266,2.091672361,1.803158041,-0.400892845,0.871135964,-1.089227294,1.106820317,6.702967827,4.921606605,3.794993114,1.210142603,5.148820561,-4.056119845,-1.662618898,-2.123465214,-0.770893294,-1.669035551,-0.115535373,0.284722233
Kerguelen,KER3,CAT2-S3-1A,27,38.2,39.3,38.7,1994.208333,22003.58333,55134,1.405,1.160718797,-0.331292707,0.571507657,0.473216748,-0.073260164,-6.88558472,-5.279545973,-6.035458103,-0.039896027,0.698763554,-0.20911627,0.711813941,-0.752159023,0.150540635,-6.535383838,-6.46969026,-5.883767984,-6.94192655,-3.224204496,-7.134400478,-7.093008898,-6.911198832,-7.44257654,-6.111129705,-5.739822738,-5.585714778,-5.368119715,0.004662891,0.186774188,-0.457872577,0.278411702,-0.333242427,-0.683712047,0.33060828,2.00817602,1.952698634,-0.61994928,0.591734727,-1.057212398,1.127717999,6.371518647,5.43642274,4.021152021,0.947671383,5.071180979,-3.361496947,-1.733023489,-1.918599153,-0.86200995,-1.827199721,-0.054769604,0.588625264
Kerguelen,KER3,CAT2-S3-1A,28,39.5,40.7,40.1,2065.984615,21501.84615,54318.69231,1.364615385,1.265260949,-0.279216748,0.694034457,0.577301658,0.023321769,-6.529928311,-5.250981059,-6.101591837,0.158319007,0.773502669,-0.048437942,0.906537426,-0.317696917,0.159710844,-6.30792784,-6.173865083,-5.446524988,-6.522636429,-2.600264673,-6.753782801,-7.601235637,-6.806389066,-7.270367833,-5.778574881,-5.324784313,-5.195042768,-4.819654208,0.008069577,1.011789496,-0.092933558,0.692298044,0.528262485,-0.298549286,0.535113668,1.870824344,1.873148246,0.066721811,1.37281514,-0.816324466,1.368213048,7.290022147,5.989159521,4.812010015,1.990805985,5.637136606,-3.129721805,-1.913569052,-1.66395805,-0.555380182,-2.733907108,-0.207507556,1.433135203
Kerguelen,KER3,CAT2-S3-1A,32,45.1,47,46.1,2386.005,22434,54874.75,1.336,0.154965446,-0.856531742,0.331398121,-0.131664784,-0.406033633,-6.057876639,-5.187863362,-5.909983524,-0.810340603,-0.061924165,-0.314919476,0.52334382,-0.612670553,0.153425936,-7.977121857,-7.438077173,-6.820498302,-7.673838689,-4.494716997,-6.786898675,-7.321043986,-6.795014296,-9.797497599,-6.580376436,-5.981922336,-6.341316592,-5.58777184,0.003743359,0.447977207,-0.036414059,0.785044741,-0.046336404,-0.530703077,0.796497698,2.352430617,2.260434422,-0.315391587,0.688271643,-0.531367709,1.138410705,6.69010655,5.877138386,5.002824167,1.381048899,5.318700884,-2.720034269,-1.218542353,-1.283432614,-0.346807594,-1.14398172,-0.171682868,0.664940993
Kerguelen,KER3,CAT2-S3-1B,38,46.4,47.6,47,2436.8,22132.07692,54216.69231,1.357692308,0.365155551,-0.699640415,0.453916692,-0.003583196,-0.320460519,-6.199348835,-5.191262881,-6.061190252,-0.750468094,0.24792444,-0.224767383,0.630879071,-0.568290332,0.154355481,-7.64086152,-7.021237757,-6.841616244,-7.631407578,-4.326033847,-7.056825351,-7.001122652,-6.710523066,-9.582106141,-6.247984192,-5.705084523,-6.739129791,-5.366358695,0.004671109,0.227690701,-0.270655209,0.537431658,-0.322656966,-0.782811881,0.517898406,2.28795171,2.342647198,-0.540613666,0.566488807,-0.794577901,1.095584319,6.398081026,5.296302808,4.424034295,0.807296942,4.81848738,-3.190392917,-1.818093399,-1.823611149,-0.69591173,-1.391872892,0.021631461,0.188916433
Kerguelen,KER3,CAT2-S3-1B,42,51.6,52.7,52.2,2712.458333,21397.16667,52463.33333,1.356666667,0.430276934,-0.501510278,0.511395847,0.159885192,-0.328163546,-6.231352605,-5.235243133,-5.94762873,-0.731187368,0.696849952,0.016909784,0.560576776,-0.474928318,0.156329378,-7.815452817,-7.210151977,-6.168431029,-7.367715708,-3.86872149,-6.907934267,-7.102959566,-6.501009979,-9.507829238,-6.564249914,-5.336804609,-6.171711307,-5.237999256,0.005310872,0.173898363,-0.141917739,0.565998196,-0.337480517,-0.709677227,0.676817371,2.447922139,2.237837026,-0.621823595,0.408550958,-0.693619046,0.980360987,6.280715361,6.11270745,4.675781358,1.317041368,5.165806781,-2.718879916,-1.289228117,-1.304087131,-0.84993783,-2.077874929,-0.881553644,0.407005679
Kerguelen,KER3,CAT2-S3-1B,45,55.3,56.5,55.9,2912.561538,16595.23077,45664.38462,1.433076923,1.783399189,1.093913558,1.576431406,1.402051425,0.795263681,-5.659028525,-4.868785405,-5.417012568,0.646018951,1.483554475,1.077444082,1.403390301,1.206437982,0.196528091,-5.86651051,-4.762933086,-4.222447952,-5.905667012,-1.796411413,-6.351839248,-6.638241039,-6.144470863,-6.64134033,-5.90863996,-4.027467165,-5.051905034,-4.092185459,0.016702691,1.409194084,0.758962231,1.413695192,0.557884815,0.090205102,1.65217775,2.592951171,2.569884754,0.12877593,0.786973241,0.219176984,1.032868364,7.565754469,5.915440576,5.018663904,1.83102218,6.088536694,-2.003651542,-0.644510676,-0.896685759,0.3387556,-2.014911791,0.056556698,0.614862083
Kerguelen,KER3,CAT2-S3-1B,47,58.1,59.3,58.7,3063.315385,24017.23077,56447.46154,1.308461538,-1.112234228,-0.788291361,-0.421237497,-0.759612981,-1.219552447,-7.059461505,-5.274284729,-5.740710032,-0.942547137,-0.612208172,-1.037255715,0.075770097,-0.66512076,0.152334579,-8.768595403,-7.168832474,-7.681556249,-7.524714245,-5.913098639,-7.292998307,-7.232815351,-6.651911117,-11.88715831,-7.040211393,-6.39149234,-5.748004663,-6.153674774,0.002125656,-0.489336312,-0.187835218,0.146278311,-0.974849929,-1.020739571,0.585958149,2.601070616,2.312364296,-0.158866878,-0.578524071,-0.604968186,0.520135442,5.568289992,5.620982532,4.142309107,0.270078578,4.985960625,-2.910833505,-0.928329771,-1.17801951,0.018916452,-3.336089732,-0.679944998,-0.10003853
Kerguelen,KER3,CAT2-S3-1B,52,64.6,65.7,65.1,3406.908333,23295.83333,55432.33333,1.344166667,-0.959923028,-1.0458568,-0.69892104,-0.738257019,-1.331140187,-6.880048965,-5.146359411,-6.163284924,-0.67710533,-1.055378811,-0.794874916,0.020087291,-0.813630702,0.149286388,-8.253273903,-7.73980245,-8.034608547,-8.091935395,-6.001842931,-7.272924284,-6.663762105,-6.956799225,-9.227156199,-7.065642855,-6.624963632,-6.088265746,-5.558561852,0.003854316,-0.585065117,-0.194344045,-0.389097576,-0.988066033,-1.234138342,0.515405141,2.800517198,1.412642863,0.199935943,-0.597463564,-0.443880166,0.5467711,5.389011676,5.789814984,3.353081974,0.528224073,4.781223835,-2.847200189,-0.78110988,-2.015643945,0.296389721,-2.60649517,0.023375252,0.255460474
Kerguelen,KER3,CAT2-S3-1B,55,68.3,69.4,68.9,3606.608333,22198.66667,55549.16667,1.315,0.822235254,-0.957347387,-0.337871513,0.362818207,-0.276832499,-6.155304477,-5.226263224,-5.888998504,0.308766119,0.949883734,-0.818203511,1.312414223,-0.545218861,0.154840937,-5.779600102,-7.25181811,-6.349631364,-6.142245225,-2.20781181,-6.301778894,-7.00760444,-6.774528626,-7.464714775,-5.323888195,-6.230828552,-4.505615499,-4.623767635,0.009815744,2.199232235,-0.362679754,0.202546944,1.44733283,0.374838101,0.775858577,1.885792414,1.44246899,1.154495184,2.301041721,-2.671424954,2.012279975,8.444534898,5.551661948,3.487032258,2.910740394,6.434218725,-2.935527674,-1.769134998,-2.026853281,1.077428559,0.309861996,-1.452027891,1.876944117
Kerguelen,KER3,CAT2-S3-1B,56,69.5,70.7,70.1,3672.846154,23282.23077,56379.30769,1.284615385,-1.170161081,-1.233423634,-1.031587079,-0.53327298,-0.877533603,-6.383003105,-5.210238536,-6.021600143,-0.382413456,-0.161531711,-0.757883271,0.300320813,-0.923404766,0.14707253,-8.604160284,-8.026421301,-8.078911592,-8.143257792,-4.502139765,-6.704253262,-7.047351963,-6.73030495,-8.210674397,-6.729143003,-6.293762697,-5.989150781,-5.946517255,0.002614932,-0.439699763,-0.214852072,-0.359977783,-1.065827606,-0.626502368,2.228925038,3.368725305,1.740866357,0.759814458,-0.567020241,-0.62191478,1.206622008,5.480145674,5.702060512,3.159564584,0.371886917,5.630583127,-1.297123626,-0.318342277,-2.229217528,0.584891593,-3.301187897,0.032697861,-0.207442142
Kerguelen,KER3,CAT2-S3-1B,62,77.2,78.2,77.7,4072.190909,22610.54545,53901.36364,1.286363636,-1.103310081,-0.874726098,-0.731528998,-0.723713124,-1.41109107,-6.75653778,-5.304450507,-5.823523295,-0.942547137,-0.491731446,-0.554482727,-0.112310251,-0.72680283,0.151061059,-8.53427817,-7.730728592,-7.594280605,-8.112626596,-6.097864613,-7.153977556,-7.022560476,-7.348731007,-11.88715831,-6.713764872,-5.891175445,-5.998817471,-5.774243446,0.003106547,-0.523966957,-0.205199574,-0.287974277,-1.28639671,-0.288337051,1.84188419,2.128183813,1.267180041,-0.74346681,-0.847997867,-0.617941219,-0.046531423,5.491468447,4.966753824,2.922035912,-0.301897853,5.524637693,-1.705466715,-1.605577877,-2.472718433,-0.91771463,-2.897237352,0.471564506,0.116268622
Kerguelen,KER3,CAT2-S3-1B,65,80.8,81.9,81.4,4264.508333,23337,55047.25,1.4025,-0.95279042,-0.904897858,-1.091843072,-1.524349655,-1.414036423,-6.450055114,-5.26202841,-5.934021221,-0.942547137,-1.513352568,-1.166080278,0.145470978,-1.07386218,0.144091434,-8.646247793,-7.917748311,-8.048193663,-7.976605027,-5.85529831,-6.957159222,-7.612477852,-7.598526446,-11.88715831,-7.943593391,-6.699942541,-6.186581655,-5.474097293,0.004194013,-0.728294611,0.070730481,-0.753411138,-1.296634719,-0.910492972,1.517225857,1.973515897,1.472728251,-1.119202989,-1.202770615,-0.108328847,-0.099134016,5.150197444,5.77434785,2.657540316,0.00573428,5.066862573,-2.289970404,-2.028032007,-2.596522046,-1.062081693,-3.471097675,0.49814109,-0.157565156
Kerguelen,KER3,CAT2-S3-1B,68,84.5,85.6,85.1,4460.441667,23430.83333,55713.66667,1.3025,-0.777770974,-0.593652144,-0.389716974,-0.836966383,-1.19422337,-6.300001846,-5.259706193,-5.829990066,-0.942547137,-0.352490843,-0.281474288,0.18271839,-0.845248039,0.148645353,-8.305207673,-7.446731423,-8.017585472,-7.615239927,-5.751891302,-7.162611967,-6.929601558,-6.589773162,-11.88715831,-6.675200808,-6.473403153,-6.458552707,-5.876219369,0.002805371,-0.764391347,-0.155585099,-0.337918299,-1.306227342,-1.442123805,0.612050855,1.762229418,1.294880461,-1.527511874,-0.995142543,-0.366482629,0.003495009,5.229093065,5.877507135,3.550466257,0.283659278,4.545089216,-2.662210772,-1.534143802,-1.829356058,-1.216100357,-3.395385434,0.014305497,-0.646363235
Kerguelen,KER3,CAT2-S3-1C,78,89.2,90.2,89.7,4699.990909,23606.90909,56772.27273,1.369090909,-0.348286122,-0.447637902,-0.098664834,-0.343239554,-0.745196036,-6.560793706,-5.215243324,-6.07009766,-0.718864044,-0.201424179,-0.156569229,-0.183187768,-0.807612277,0.149408723,-8.033063332,-6.951735269,-6.808291864,-7.510317593,-4.333260368,-6.755983462,-7.208541056,-6.964215729,-9.482696848,-6.562471498,-6.534966373,-5.727687474,-6.325160181,0.00179068,-0.686409914,-0.075976087,-0.267385631,-1.255889191,-1.222605676,1.221477555,1.808166042,1.679902891,-1.488112995,-0.928421131,-0.27395624,0.026933161,5.357395869,5.530199277,3.140549979,-0.195762373,4.621272079,-2.246625188,-1.909338602,-1.912404554,-1.316914865,-3.153203892,0.399199974,-0.84395614
Kerguelen,KER3,CAT2-S3-1C,83,95.7,96.8,96.2,5048.066667,24161.16667,57379.91667,1.331666667,-0.990190184,-0.816239357,-0.429337419,-1.171349854,-1.086187106,-6.382728539,-5.263786428,-6.176261257,-0.680063927,-0.379327726,-0.336306778,-0.1745727,-0.815746956,0.149243395,-8.533709227,-7.541363266,-7.084978806,-8.092318669,-4.797867131,-7.360951066,-6.914247364,-6.783899926,-9.241276042,-6.731076129,-6.33975979,-6.052336328,-5.597366903,0.003707613,-0.750868343,0.075904311,-0.744609897,-1.300504857,-0.688156717,1.517876944,2.089381176,1.734191799,-0.936520895,-1.429007034,0.029184055,-0.1957353,5.181725927,5.704594584,3.093069424,0.106801299,5.430477691,-1.798563667,-1.545165116,-1.643076509,-0.573806285,-4.072320346,0.651159997,-0.293320874
Kerguelen,KER3,CAT2-S3-1C,85,98.3,99.3,98.8,5181.872727,23974.90909,56141,1.311818182,-1.397075641,-0.714395759,-0.418430354,-0.895859552,-1.217224915,-6.693511169,-5.253950563,-6.093270781,-0.894803824,-0.819013626,-0.42642075,-0.095283028,-0.785225923,0.149864645,-8.536806205,-7.851209394,-7.695319164,-7.673673027,-5.211685886,-6.940640726,-7.082415338,-7.048762488,-11.19401113,-7.144793218,-5.835144997,-6.074538358,-5.494945029,0.004107482,-0.622618966,0.095681312,-0.235696405,-1.138931348,-0.319006314,1.349783134,2.005005044,1.664188159,-1.161628861,-0.981717321,0.041317218,0.001706793,5.291333788,5.983421169,3.723194666,0.238483051,6.005818534,-1.705761231,-1.311201672,-1.651899313,-0.701971178,-2.784196181,1.345133354,-0.261630442
Kerguelen,KER3,CAT2-S3-1C,89,103.5,104.7,104.1,5467.830769,23488.76923,57193.53846,1.295384615,-0.83522668,-0.773519459,-0.452351551,-0.570856607,-0.522749413,-5.853018235,-5.277471683,-6.122977733,-0.550210439,-0.323217093,-0.479019183,-0.139243812,-0.725603311,0.151085723,-8.341750307,-7.392855836,-7.265924975,-7.539601034,-3.409805585,-6.531807038,-7.0975672,-7.145677581,-8.669297752,-6.797374169,-6.381675175,-6.133392131,-5.797907933,0.003033895,-0.592811862,-0.009147261,-0.495007885,-1.255497493,-0.504280888,1.191249814,1.901874055,1.819947711,2.319832642,-0.992516611,-0.195354239,-0.036569754,5.432270568,5.248823061,1.983738122,-4.350208639,4.709707768,-2.854210767,-2.229480711,-2.435057469,1.952510527,-3.266605005,0.843286896,0.006105758
Kerguelen,KER3,CAT2-S3-1C,91,106.1,107.2,106.7,5603.633333,24314.41667,59259.91667,1.325833333,0.248463916,-0.333239901,0.290480592,-0.448462172,-0.654961922,-6.28360644,-5.271355586,-5.972714352,-0.369541417,-0.816214791,-0.241742238,0.087260522,-0.714811982,0.151307792,-7.764857985,-7.758650102,-6.630930389,-8.046634838,-4.565965227,-7.12165684,-7.141903934,-7.02765076,-8.686278908,-7.237028415,-5.847357295,-6.331447048,-5.877956843,0.002800501,-0.605408168,-0.062325424,-0.159645841,-1.023693384,-1.329840586,0.271789186,1.810931055,1.675699845,-1.343235291,-0.679211073,-0.198735037,0.069913525,5.382780406,5.864244653,3.701500946,0.423868909,4.619298353,-2.998520898,-1.623966041,-1.61460714,-1.008113068,-2.812142022,0.693217845,-0.585573186
Kerguelen,KER3,CAT2-S3-1C,96,112.8,113.9,113.3,5955.025,23448.08333,57685,1.2825,0.28170891,-0.208498971,0.30182485,-0.093293345,-0.601045693,-6.247392611,-5.268668368,-5.937052964,-0.942547137,-0.447695103,-0.16054648,0.058456153,-0.715338169,0.151296956,-7.962959698,-6.636560496,-6.376992695,-7.468562105,-3.975584546,-6.974960331,-7.122051463,-6.612806196,-11.88715831,-6.922756914,-6.23890495,-6.043521858,-6.017161438,0.002436576,-0.411356919,-0.008027513,-0.270348492,-0.985132218,-1.724117299,-0.275797427,1.384843418,1.596092409,-1.154113408,-0.639669522,-0.268664674,0.293142226,5.795051904,4.904467773,2.630572362,-1.0641825,2.368782419,-5.18216161,-4.334990999,-3.090479686,-1.929437192,-3.406662639,1.209132687,0.406767601
