Site,depth,SH20_age,Ca,Fe,Mn,Sr,Ti,Zr,OLS_Ti_Pred_ppm,OLS_Ti_L95_ppm,OLS_Ti_U95_ppm,OLS_Ti_L95_log_pc,OLS_Ti_U95_log_pc,OLS_Ti_L95_pc_ppm,OLS_Ti_U95_pc_ppm,OLS_Ti_L95_lognorm_ppm,OLS_Ti_U95_lognorm_ppm,OLS_Ti_L95_lognorm_pc,OLS_Ti_U95_lognorm_pc,OLS_Ti_L95_boot_ppm,OLS_Ti_U95_boot_ppm,OLS_Ti_boot_nsuccess,WLS_Ti_Pred_ppm,WLS_Ti_L95_ppm,WLS_Ti_U95_ppm,WLS_Ti_L95_log_pc,WLS_Ti_U95_log_pc,WLS_Ti_L95_pc_ppm,WLS_Ti_U95_pc_ppm,WLS_Ti_L95_lognorm_ppm,WLS_Ti_U95_lognorm_ppm,WLS_Ti_L95_lognorm_pc,WLS_Ti_U95_lognorm_pc,WLS_Ti_L95_boot_ppm,WLS_Ti_U95_boot_ppm,WLS_Ti_boot_nsuccess,OLS_weighted_Ti_Pred_ppm,OLS_weighted_Ti_L95_ppm,OLS_weighted_Ti_U95_ppm,OLS_weighted_Ti_L95_log_pc,OLS_weighted_Ti_U95_log_pc,OLS_weighted_Ti_L95_pc_ppm,OLS_weighted_Ti_U95_pc_ppm,OLS_weighted_Ti_L95_lognorm_ppm,OLS_weighted_Ti_U95_lognorm_ppm,OLS_weighted_Ti_L95_lognorm_pc,OLS_weighted_Ti_U95_lognorm_pc,OLS_weighted_Ti_L95_boot_ppm,OLS_weighted_Ti_U95_boot_ppm,OLS_weighted_Ti_boot_nsuccess,WLS_weighted_Ti_Pred_ppm,WLS_weighted_Ti_L95_ppm,WLS_weighted_Ti_U95_ppm,WLS_weighted_Ti_L95_log_pc,WLS_weighted_Ti_U95_log_pc,WLS_weighted_Ti_L95_pc_ppm,WLS_weighted_Ti_U95_pc_ppm,WLS_weighted_Ti_L95_lognorm_ppm,WLS_weighted_Ti_U95_lognorm_ppm,WLS_weighted_Ti_L95_lognorm_pc,WLS_weighted_Ti_U95_lognorm_pc,WLS_weighted_Ti_L95_boot_ppm,WLS_weighted_Ti_U95_boot_ppm,WLS_weighted_Ti_boot_nsuccess,Bayes_Ti_Pred_ppm,Bayes_Ti_L95_ppm,Bayes_Ti_U95_ppm,Bayes_Ti_L95_log_pc,Bayes_Ti_U95_log_pc,Bayes_Ti_L95_pc_ppm,Bayes_Ti_U95_pc_ppm,Bayes_Ti_L95_lognorm_ppm,Bayes_Ti_U95_lognorm_ppm,Bayes_Ti_L95_lognorm_pc,Bayes_Ti_U95_lognorm_pc,Bayes_Ti_L95_boot_ppm,Bayes_Ti_U95_boot_ppm,Bayes_Ti_boot_nsuccess,RF_Ti_Pred_ppm,RF_Ti_L95_ppm,RF_Ti_U95_ppm,RF_Ti_L95_log_pc,RF_Ti_U95_log_pc,RF_Ti_L95_pc_ppm,RF_Ti_U95_pc_ppm,RF_Ti_L95_lognorm_ppm,RF_Ti_U95_lognorm_ppm,RF_Ti_L95_lognorm_pc,RF_Ti_U95_lognorm_pc,RF_Ti_L95_boot_ppm,RF_Ti_U95_boot_ppm,RF_Ti_boot_nsuccess,PLS_LOO_Ti_Pred_ppm,PLS_LOO_Ti_L95_ppm,PLS_LOO_Ti_U95_ppm,PLS_LOO_Ti_L95_log_pc,PLS_LOO_Ti_U95_log_pc,PLS_LOO_Ti_L95_pc_ppm,PLS_LOO_Ti_U95_pc_ppm,PLS_LOO_Ti_L95_lognorm_ppm,PLS_LOO_Ti_U95_lognorm_ppm,PLS_LOO_Ti_L95_lognorm_pc,PLS_LOO_Ti_U95_lognorm_pc,PLS_LOO_Ti_L95_boot_ppm,PLS_LOO_Ti_U95_boot_ppm,PLS_LOO_Ti_boot_nsuccess,PLS_kfold_Ti_Pred_ppm,PLS_kfold_Ti_L95_ppm,PLS_kfold_Ti_U95_ppm,PLS_kfold_Ti_L95_log_pc,PLS_kfold_Ti_U95_log_pc,PLS_kfold_Ti_L95_pc_ppm,PLS_kfold_Ti_U95_pc_ppm,PLS_kfold_Ti_L95_lognorm_ppm,PLS_kfold_Ti_U95_lognorm_ppm,PLS_kfold_Ti_L95_lognorm_pc,PLS_kfold_Ti_U95_lognorm_pc,PLS_kfold_Ti_L95_boot_ppm,PLS_kfold_Ti_U95_boot_ppm,PLS_kfold_Ti_boot_nsuccess
KER3,105.1,3867.23,-5.268620662,-2.692011365,-7.785420676,-4.642706212,-6.01235334,-3.757097215,1086.107323,306.060349,3854.236986,18.11886464,18.11886464,889.3170073,1282.897639,310.0497246,3804.644943,71.45312272,250.301012,982.8312007,1205.602176,2000,1107.581865,94.25483673,13015.11551,35.14914874,35.14914874,718.276268,1496.887462,315.451052,3888.836573,71.51894032,251.1105315,982.8312007,1205.602176,2000,949.8333241,248.7833421,3626.381637,19.53979185,19.53979185,764.2378696,1135.428779,264.1549918,3415.356028,72.18933206,259.5742476,982.8312007,1205.602176,2000,1103.754169,98.34995142,12387.12626,34.51009717,34.51009717,722.8475328,1484.660805,314.5513923,3873.049987,71.50168026,250.8978807,982.8312007,1205.602176,2000,1346.055982,410.7039131,4411.612965,16.47567536,16.47567536,1124.284169,1567.827796,410.7039131,4411.612965,69.48834829,227.7436468,1179.973074,1546.728395,2000,848.8083915,246.8627592,2918.527233,18.31304001,18.31304001,693.3657711,1004.251012,246.8627592,2918.527233,70.91655059,243.8381692,629.193253,1213.9829,500,1290.65661,392.2425432,4246.848062,16.62769169,16.62769169,1076.050208,1505.263012,392.2425432,4246.848062,69.60907028,229.045544,1133.417292,1485.955436,2000,1290.65661,392.2425432,4246.848062,16.62769169,16.62769169,1076.050208,1505.263012,392.2425432,4246.848062,69.60907028,229.045544,1133.417292,1485.955436,2000
KER3,105.2,3875.17,-5.53495566,-2.795599866,-8.129061602,-5.594144531,-5.923326335,-3.627543989,1156.563604,325.9359479,4103.994602,17.95647468,17.95647468,948.8855536,1364.241655,330.1627928,4051.45401,71.45312272,250.301012,1049.416747,1279.366859,2000,1176.783619,100.1497739,13827.48691,34.84703231,34.84703231,766.7094513,1586.857787,335.1604449,4131.81122,71.51894032,251.1105315,1049.416747,1279.366859,2000,1014.633731,265.7551694,3873.79711,19.35355007,19.35355007,818.2660835,1211.001378,282.1764176,3648.361602,72.18933206,259.5742476,1049.416747,1279.366859,2000,1173.076404,104.5330778,13164.33303,34.21182562,34.21182562,771.7455501,1574.407257,334.3070644,4116.300239,71.50168026,250.8978807,1049.416747,1279.366859,2000,1249.41189,381.2162042,4094.868091,16.64782975,16.64782975,1041.411925,1457.411854,381.2162042,4094.868091,69.48834829,227.7436468,1073.408685,1442.381354,2000,1427.228347,415.0872343,4907.355818,17.00285932,17.00285932,1184.558719,1669.897975,415.0872343,4907.355818,70.91655059,243.8381692,795.3555996,1695.928563,500,1244.185505,378.1195423,4093.936962,16.71325399,16.71325399,1036.241621,1452.129388,378.1195423,4093.936962,69.60907028,229.045544,1072.551565,1435.445364,2000,1244.185505,378.1195423,4093.936962,16.71325399,16.71325399,1036.241621,1452.129388,378.1195423,4093.936962,69.60907028,229.045544,1072.551565,1435.445364,2000
KER3,105.3,3883.11,-5.569405416,-2.395056666,-7.010424677,-5.540248832,-5.971916312,-3.91597893,1117.560991,314.9338717,3965.729575,18.04471517,18.04471517,915.9002935,1319.221689,319.0287647,3914.827462,71.45312272,250.301012,1012.101159,1238.377188,2000,1138.494713,96.88812984,13378.00837,35.01127459,35.01127459,739.893203,1537.096223,324.2553587,3997.374838,71.51894032,251.1105315,1012.101159,1238.377188,2000,978.7368594,256.3542215,3736.727385,19.45471281,19.45471281,788.3264142,1169.147305,272.193258,3519.285698,72.18933206,259.5742476,1012.101159,1238.377188,2000,1134.718207,101.1117488,12734.28089,34.37397357,34.37397357,744.6704706,1524.765944,323.3756229,3981.702141,71.50168026,250.8978807,1012.101159,1238.377188,2000,1006.333389,307.0489387,3298.193748,17.16878446,17.16878446,833.5581785,1179.1086,307.0489387,3298.193748,69.48834829,227.7436468,804.4193997,1232.277589,2000,744.0575045,216.3975879,2558.353701,18.67784063,18.67784063,605.0836296,883.0313793,216.3975879,2558.353701,70.91655059,243.8381692,450.2732047,1044.783304,500,1066.852334,324.2263429,3510.430065,17.08184265,17.08184265,884.6142968,1249.090371,324.2263429,3510.430065,69.60907028,229.045544,834.8939369,1296.008405,2000,1066.852334,324.2263429,3510.430065,17.08184265,17.08184265,884.6142968,1249.090371,324.2263429,3510.430065,69.60907028,229.045544,834.8939369,1296.008405,2000
KER3,105.4,3891.05,-5.266488734,-2.808868396,NA,-5.656585811,-6.06205092,-3.698610551,1048.660356,295.4950022,3721.513167,18.21089729,18.21089729,857.6898954,1239.630816,299.3597848,3673.467838,71.45312272,250.301012,947.8909878,1165.749305,2000,1070.73692,91.11624852,12582.58072,35.3200987,35.3200987,692.5515832,1448.922257,304.9572212,3759.470091,71.51894032,251.1105315,947.8909878,1165.749305,2000,915.4770516,239.7825701,3495.242509,19.64547971,19.64547971,735.6271931,1095.32691,254.6002829,3291.81972,72.18933206,259.5742476,947.8909878,1165.749305,2000,1066.853933,95.05870388,11973.41503,34.6788862,34.6788862,696.8808714,1436.826994,304.0354449,3743.567839,71.50168026,250.8978807,947.8909878,1165.749305,2000,876.2744196,267.3657989,2871.933739,17.51944711,17.51944711,722.7559862,1029.792853,267.3657989,2871.933739,69.48834829,227.7436468,732.3767204,1040.874842,2000,802.4489702,233.3798403,2759.125848,18.46683887,18.46683887,654.2620119,950.6359285,233.3798403,2759.125848,70.91655059,243.8381692,585.1083641,1125.971779,500,916.3165433,278.4771166,3015.098754,17.46279755,17.46279755,756.3020404,1076.331046,278.4771166,3015.098754,69.60907028,229.045544,765.8829118,1092.202802,2000,916.3165433,278.4771166,3015.098754,17.46279755,17.46279755,756.3020404,1076.331046,278.4771166,3015.098754,69.60907028,229.045544,765.8829118,1092.202802,2000
KER3,105.5,3898.99,-5.50409756,-2.763257536,-7.159520586,-5.949682662,-5.849599204,-3.683725156,1218.358705,343.3649118,4323.091506,17.82434647,17.82434647,1001.194228,1435.523182,347.8033643,4267.922873,71.45312272,250.301012,1107.70431,1344.040059,2000,1237.354079,105.3095244,14538.52467,34.60075735,34.60075735,809.2201969,1665.487962,352.4115538,4344.480485,71.51894032,251.1105315,1107.70431,1344.040059,2000,1071.631461,280.6782195,4091.49663,19.20224469,19.20224469,865.8541661,1277.408757,298.0278673,3853.310764,72.18933206,259.5742476,1107.70431,1344.040059,2000,1233.769296,109.946568,13844.78573,33.96870943,33.96870943,814.6737888,1652.864803,351.6035188,4329.270311,71.50168026,250.8978807,1107.70431,1344.040059,2000,1054.017354,321.5981041,3454.474915,17.05458966,17.05458966,874.2590196,1233.775689,321.5981041,3454.474915,69.48834829,227.7436468,857.6439248,1279.022154,2000,906.1736318,263.5465498,3115.770825,18.13715725,18.13715725,741.8194952,1070.527768,263.5465498,3115.770825,70.91655059,243.8381692,598.4549576,1385.917919,500,1111.872766,337.9084708,3658.567791,16.98117723,16.98117723,923.063681,1300.681851,337.9084708,3658.567791,69.60907028,229.045544,903.4487638,1347.706057,2000,1111.872766,337.9084708,3658.567791,16.98117723,16.98117723,923.063681,1300.681851,337.9084708,3658.567791,69.60907028,229.045544,903.4487638,1347.706057,2000
KER3,105.6,3906.93,-5.614411413,-2.904305713,-7.334711919,-5.070795967,-6.038568655,-3.822651944,1066.190485,300.4411192,3783.643708,18.16728676,18.16728676,872.4926022,1259.888368,304.3640893,3734.876059,71.45312272,250.301012,964.5037651,1184.846807,2000,1087.99098,92.58600905,12785.13227,35.23911668,35.23911668,704.592569,1471.389391,309.8713603,3820.050912,71.51894032,251.1105315,964.5037651,1184.846807,2000,931.5528202,243.9943736,3556.601097,19.59538618,19.59538618,749.0114476,1114.094193,259.0710615,3349.624044,72.18933206,259.5742476,964.5037651,1184.846807,2000,1084.133098,96.59988361,12167.14276,34.59892654,34.59892654,709.034684,1459.231512,308.9597167,3804.200065,71.50168026,250.8978807,964.5037651,1184.846807,2000,1309.485728,399.5457245,4291.75628,16.53890329,16.53890329,1092.91115,1526.060306,399.5457245,4291.75628,69.48834829,227.7436468,1099.406435,1527.7161,2000,655.1430562,190.5381993,2252.63189,19.04439167,19.04439167,530.3750465,779.9110658,190.5381993,2252.63189,70.91655059,243.8381692,549.8134919,904.3688629,500,1281.343377,389.4121653,4216.203286,16.64452011,16.64452011,1068.069921,1494.616834,389.4121653,4216.203286,69.60907028,229.045544,1075.619865,1499.216615,2000,1281.343377,389.4121653,4216.203286,16.64452011,16.64452011,1068.069921,1494.616834,389.4121653,4216.203286,69.60907028,229.045544,1075.619865,1499.216615,2000
KER3,105.7,3914.87,-5.564565482,-2.783921059,-7.522310089,-5.047874739,-5.744536861,-3.869489684,1312.165403,369.8165326,4655.762773,17.6396496,17.6396496,1080.704024,1543.626782,374.5822474,4596.528686,71.45312272,250.301012,1197.018094,1442.751081,2000,1329.093733,113.1245451,15615.44535,34.25579365,34.25579365,873.8021267,1784.38534,378.5399794,4666.588071,71.51894032,251.1105315,1197.018094,1442.751081,2000,1158.430178,303.3944364,4423.154538,18.99108893,18.99108893,938.431673,1378.428684,322.1671702,4165.416598,72.18933206,259.5742476,1197.018094,1442.751081,2000,1325.722792,118.1483993,14875.70659,33.6282075,33.6282075,879.9059808,1771.539604,377.8087203,4651.933182,71.50168026,250.8978807,1197.018094,1442.751081,2000,1503.214167,458.6554709,4926.688929,16.22697189,16.22697189,1259.288026,1747.140307,458.6554709,4926.688929,69.48834829,227.7436468,1204.330668,1820.744422,2000,1013.030932,294.6243388,3483.187011,17.84502375,17.84502375,832.255322,1193.806543,294.6243388,3483.187011,70.91655059,243.8381692,582.479531,1500.102966,500,1513.471019,459.9579136,4980.008947,16.26604482,16.26604482,1267.289145,1759.652893,459.9579136,4980.008947,69.60907028,229.045544,1215.576096,1824.835205,2000,1513.471019,459.9579136,4980.008947,16.26604482,16.26604482,1267.289145,1759.652893,459.9579136,4980.008947,69.60907028,229.045544,1215.576096,1824.835205,2000
KER3,105.8,3922.81,-5.203390931,-2.577760626,-7.132839803,-5.651235262,-5.30829051,-3.859475792,1785.447577,503.1605653,6335.597961,16.91523017,16.91523017,1483.43501,2087.460145,509.6895288,6254.440932,71.45312272,250.301012,1641.957466,1943.285546,2000,1788.67555,152.2756238,21010.32419,32.89441348,32.89441348,1200.301219,2377.049881,509.4337508,6280.228229,71.51894032,251.1105315,1641.957466,1943.285546,2000,1600.728426,418.9798238,6115.644111,18.16688012,18.16688012,1309.926011,1891.53084,445.1732671,5755.807192,72.18933206,259.5742476,1641.957466,1943.285546,2000,1786.821655,159.2763294,20045.2361,32.28486319,32.28486319,1209.948728,2363.694582,509.2141486,6269.91932,71.50168026,250.8978807,1641.957466,1943.285546,2000,1231.999004,375.9032451,4037.798464,16.68066247,16.68066247,1026.493408,1437.504599,375.9032451,4037.798464,69.48834829,227.7436468,897.3439132,1643.419534,2000,1192.786929,346.903583,4101.256737,17.43354868,17.43354868,984.8418388,1400.732018,346.903583,4101.256737,70.91655059,243.8381692,819.8618252,1630.91688,500,1398.044056,424.8785865,4600.201669,16.44420868,16.44420868,1168.146774,1627.941338,424.8785865,4600.201669,69.60907028,229.045544,977.1187174,1845.215869,2000,1398.044056,424.8785865,4600.201669,16.44420868,16.44420868,1168.146774,1627.941338,424.8785865,4600.201669,69.60907028,229.045544,977.1187174,1845.215869,2000
KER3,105.9,3930.75,-5.261864501,-2.543542749,-6.523516417,-4.678512433,-5.394132469,-3.655972691,1680.455043,473.5957303,5962.741998,17.05259915,17.05259915,1393.89378,1967.016305,479.7174388,5886.65102,71.45312272,250.301012,1542.534464,1830.805003,2000,1687.145155,143.6263823,19818.49524,33.1536314,33.1536314,1127.795269,2246.495041,480.5168184,5923.74432,71.51894032,251.1105315,1542.534464,1830.805003,2000,1502.038887,393.2132589,5737.651944,18.32267674,18.32267674,1226.825158,1777.252617,417.7270473,5400.945028,72.18933206,259.5742476,1542.534464,1830.805003,2000,1684.898277,150.185306,18902.52967,32.54059397,32.54059397,1136.62237,2233.174184,480.1676982,5912.272344,71.50168026,250.8978807,1542.534464,1830.805003,2000,2169.66096,661.9993952,7110.925953,15.45185042,15.45185042,1834.408194,2504.913726,661.9993952,7110.925953,69.48834829,227.7436468,1863.884824,2516.050724,2000,1996.733513,580.7189813,6865.531956,16.25157767,16.25157767,1672.232816,2321.234211,580.7189813,6865.531956,70.91655059,243.8381692,1478.017125,2320.223172,500,2093.13886,636.1243598,6887.380148,15.57625629,15.57625629,1767.106187,2419.171534,636.1243598,6887.380148,69.60907028,229.045544,1791.279742,2431.621234,2000,2093.13886,636.1243598,6887.380148,15.57625629,15.57625629,1767.106187,2419.171534,636.1243598,6887.380148,69.60907028,229.045544,1791.279742,2431.621234,2000
KER3,106,3938.69,-5.171533098,-2.739188778,-6.737742276,-4.971958293,-5.290823293,-3.678674127,1807.601811,509.3978148,6414.288036,16.88757554,16.88757554,1502.34169,2112.861933,516.0138708,6332.047438,71.45312272,250.301012,1662.963353,1967.494823,2000,1810.071549,154.0983178,21261.48462,32.84216603,32.84216603,1215.604846,2404.538253,515.5275582,6355.351837,71.51894032,251.1105315,1662.963353,1967.494823,2000,1621.590379,424.4249087,6195.572649,18.13554412,18.13554412,1327.50614,1915.674617,450.9751155,5830.821402,72.18933206,259.5742476,1662.963353,1967.494823,2000,1808.304262,161.1924531,20286.08811,32.23332165,32.23332165,1225.427733,2391.180791,515.3363306,6345.301332,71.50168026,250.8978807,1662.963353,1967.494823,2000,1894.254142,577.9682261,6208.297604,15.72979392,15.72979392,1596.291869,2192.216414,577.9682261,6208.297604,69.48834829,227.7436468,1629.198102,2153.662804,2000,1579.888069,459.4859474,5432.258212,16.76826338,16.76826338,1314.968277,1844.807862,459.4859474,5432.258212,70.91655059,243.8381692,1219.622654,2240.25398,500,1922.54258,584.2785644,6326.040691,15.75138705,15.75138705,1619.715457,2225.369703,584.2785644,6326.040691,69.60907028,229.045544,1647.233177,2183.526021,2000,1922.54258,584.2785644,6326.040691,15.75138705,15.75138705,1619.715457,2225.369703,584.2785644,6326.040691,69.60907028,229.045544,1647.233177,2183.526021,2000
KER3,106.1,3946.63,-5.196003208,-2.741612102,-7.515117603,-4.36702196,-5.237850318,-3.768559037,1876.484306,528.7882638,6658.985439,16.804313,16.804313,1561.154009,2191.814602,535.6776719,6573.343512,71.45312272,250.301012,1727.133105,2041.230188,2000,1876.537161,159.760416,22041.70347,32.68473103,32.68473103,1263.196037,2489.878284,534.4576686,6588.719598,71.51894032,251.1105315,1727.133105,2041.230188,2000,1686.535936,441.3723046,6444.453889,18.0412555,18.0412555,1382.263679,1990.808194,469.036909,6064.348904,72.18933206,259.5742476,1727.133105,2041.230188,2000,1875.047043,167.1454944,21034.37742,32.07801988,32.07801988,1273.56908,2476.525006,534.3569016,6579.500335,71.50168026,250.8978807,1727.133105,2041.230188,2000,2416.181149,737.2167768,7918.880212,15.23838455,15.23838455,2047.994174,2784.368124,737.2167768,7918.880212,69.48834829,227.7436468,1952.133955,2938.42239,2000,1872.711024,544.6489634,6439.0953,16.38988165,16.38988165,1565.775904,2179.646145,544.6489634,6439.0953,70.91655059,243.8381692,1229.687784,2300.531627,500,2358.04988,716.6332817,7759.058054,15.33722423,15.33722423,1996.390483,2719.709277,716.6332817,7759.058054,69.60907028,229.045544,1912.769168,2853.740317,2000,2358.04988,716.6332817,7759.058054,15.33722423,15.33722423,1996.390483,2719.709277,716.6332817,7759.058054,69.60907028,229.045544,1912.769168,2853.740317,2000
KER3,106.2,3954.57,-5.311973693,-2.748093283,-6.317804248,-6.837104499,-5.812054777,-3.812020013,1251.084823,352.5938558,4439.139279,17.75786548,17.75786548,1028.918863,1473.250783,357.1456492,4382.562796,71.45312272,250.301012,1138.662042,1378.120977,2000,1269.386809,108.0382833,14914.55455,34.47668454,34.47668454,831.744323,1707.029294,361.5348145,4456.95077,71.51894032,251.1105315,1138.662042,1378.120977,2000,1101.87603,288.594837,4207.042644,19.126193,19.126193,891.1290941,1312.622967,306.4390839,3962.062445,72.18933206,259.5742476,1138.662042,1378.120977,2000,1265.872899,112.8100561,14204.71057,33.84623637,33.84623637,837.4225654,1694.323232,360.7525062,4441.921174,71.50168026,250.8978807,1138.662042,1378.120977,2000,584.3799329,178.3039698,1915.268103,18.63357641,18.63357641,475.4890515,693.2708142,178.3039698,1915.268103,69.48834829,227.7436468,361.6296191,891.8004683,2000,621.5247091,180.7608244,2137.039181,19.2003606,19.2003606,502.1897238,740.8596945,180.7608244,2137.039181,70.91655059,243.8381692,436.2852856,982.2831811,500,714.2549228,217.0687116,2350.223996,18.12482878,18.12482878,584.797441,843.7124046,217.0687116,2350.223996,69.60907028,229.045544,435.4275899,1092.467869,2000,714.2549228,217.0687116,2350.223996,18.12482878,18.12482878,584.797441,843.7124046,217.0687116,2350.223996,69.60907028,229.045544,435.4275899,1092.467869,2000
KER3,106.3,3962.51,-5.337311276,-2.747987952,-6.909707917,-5.099186171,-5.309402488,-3.819699055,1784.046448,502.7660813,6330.621432,16.91699406,16.91699406,1482.239416,2085.85348,509.2895502,6249.532762,71.45312272,250.301012,1640.629232,1941.651171,2000,1787.322057,152.1603216,20994.436,32.89774526,32.89774526,1199.3334,2375.310714,509.0482616,6275.475972,71.51894032,251.1105315,1640.629232,1941.651171,2000,1599.409459,418.6355466,6110.591037,18.16887914,18.16887914,1308.814688,1890.004231,444.8064538,5751.064529,72.18933206,259.5742476,1640.629232,1941.651171,2000,1785.462727,159.1551208,20030.00051,32.28814999,32.28814999,1208.969844,2361.95561,508.8268769,6265.150869,71.50168026,250.8978807,1640.629232,1941.651171,2000,1765.039016,538.542557,5784.803239,15.87845068,15.87845068,1484.778166,2045.299866,538.542557,5784.803239,69.48834829,227.7436468,1404.886294,2151.883161,2000,1236.598067,359.6453734,4251.896155,17.34522771,17.34522771,1022.107317,1451.088818,359.6453734,4251.896155,70.91655059,243.8381692,901.5762201,1884.096292,500,1845.347208,560.8181731,6072.03276,15.83722125,15.83722125,1553.095488,2137.598929,560.8181731,6072.03276,69.60907028,229.045544,1452.909615,2234.895565,2000,1845.347208,560.8181731,6072.03276,15.83722125,15.83722125,1553.095488,2137.598929,560.8181731,6072.03276,69.60907028,229.045544,1452.909615,2234.895565,2000
KER3,106.4,3970.45,-5.376513711,-2.820566664,-6.875748483,-5.462642864,-5.641794846,-3.682413456,1410.881549,397.6445883,5005.944513,17.46299816,17.46299816,1164.49933,1657.263768,402.7626243,4942.332344,71.45312272,250.301012,1289.721409,1547.262087,2000,1425.381844,121.3271223,16745.74788,33.92506843,33.92506843,941.8200781,1908.94361,405.9638536,5004.665768,71.51894032,251.1105315,1289.721409,1547.262087,2000,1250.107181,327.3753023,4773.628165,18.78951401,18.78951401,1015.218117,1484.996245,347.663157,4495.06349,72.18933206,259.5742476,1289.721409,1547.262087,2000,1422.269882,126.7599977,15958.12287,33.30180085,33.30180085,948.6283986,1895.911366,405.3230187,4990.714875,71.50168026,250.8978807,1289.721409,1547.262087,2000,1378.871381,420.7164332,4519.163349,16.42077976,16.42077976,1152.449948,1605.292814,420.7164332,4519.163349,69.48834829,227.7436468,1178.454844,1593.933737,2000,1276.803691,371.3385557,4390.138437,17.26763205,17.26763205,1056.329928,1497.277455,371.3385557,4390.138437,70.91655059,243.8381692,846.7104293,1864.437343,500,1416.658819,430.5357861,4661.452718,16.41423268,16.41423268,1184.125144,1649.192494,430.5357861,4661.452718,69.60907028,229.045544,1206.260366,1637.130133,2000,1416.658819,430.5357861,4661.452718,16.41423268,16.41423268,1184.125144,1649.192494,430.5357861,4661.452718,69.60907028,229.045544,1206.260366,1637.130133,2000
KER3,106.5,3978.39,-5.202307755,-3.007344088,-7.411802425,-6.082666478,-5.68375877,-3.710957803,1369.695082,386.0351261,4859.828785,17.53468349,17.53468349,1129.523385,1609.86678,391.0051742,4798.055733,71.45312272,250.301012,1250.481423,1504.007189,2000,1385.238696,117.9074052,16274.51848,34.0593713,34.0593713,913.4351051,1857.042287,394.5306596,4863.718947,71.51894032,251.1105315,1250.481423,1504.007189,2000,1211.817249,317.36092,4627.227083,18.87126797,18.87126797,983.1319684,1440.502529,337.0144711,4357.382754,72.18933206,259.5742476,1250.481423,1504.007189,2000,1382.01462,123.1693934,15506.81024,33.43434516,33.43434516,919.947082,1844.082159,393.8509454,4849.460013,71.50168026,250.8978807,1250.481423,1504.007189,2000,891.7646473,272.0921232,2922.701976,17.47425601,17.47425601,735.9354099,1047.593885,272.0921232,2922.701976,69.48834829,227.7436468,657.1153023,1167.715338,2000,907.1722837,263.8369922,3119.204571,18.1342239,18.1342239,742.6636306,1071.680937,263.8369922,3119.204571,70.91655059,243.8381692,574.2960852,1491.845115,500,1001.125936,304.2514797,3294.160283,17.23905881,17.23905881,828.5412473,1173.710625,304.2514797,3294.160283,69.60907028,229.045544,737.9102225,1318.726474,2000,1001.125936,304.2514797,3294.160283,17.23905881,17.23905881,828.5412473,1173.710625,304.2514797,3294.160283,69.60907028,229.045544,737.9102225,1318.726474,2000
KER3,106.6,3986.33,-5.266371438,-2.800568969,-6.915903808,-5.552598965,-5.315598379,-3.801378907,1776.259528,500.5736659,6302.964227,16.92682982,16.92682982,1475.5951,2076.923955,507.0666275,6222.255101,71.45312272,250.301012,1633.248023,1933.32659,2000,1779.799185,151.5194588,20906.12759,32.91632223,32.91632223,1193.95475,2365.64362,506.905668,6249.062378,71.51894032,251.1105315,1633.248023,1933.32659,2000,1592.080113,416.7223935,6082.512305,18.18002675,18.18002675,1302.639523,1881.520703,442.7681136,5724.710087,72.18933206,259.5742476,1633.248023,1933.32659,2000,1777.909741,158.4814373,19945.32042,32.30647624,32.30647624,1203.529753,2352.289729,506.6744028,6238.647602,71.50168026,250.8978807,1633.248023,1933.32659,2000,1397.267535,426.3294037,4579.455575,16.39073,16.39073,1168.245186,1626.289884,426.3294037,4579.455575,69.48834829,227.7436468,1079.589973,1777.799016,2000,1279.21954,372.0411677,4398.445045,17.26306939,17.26306939,1058.386983,1500.052096,372.0411677,4398.445045,70.91655059,243.8381692,938.8405384,1838.725511,500,1534.884426,466.4656472,5050.468809,16.23489414,16.23489414,1285.697564,1784.071288,466.4656472,5050.468809,69.60907028,229.045544,1154.666105,1936.973362,2000,1534.884426,466.4656472,5050.468809,16.23489414,16.23489414,1285.697564,1784.071288,466.4656472,5050.468809,69.60907028,229.045544,1154.666105,1936.973362,2000
