"Site","depth","SH20_age","Ti","Ca","Fe","Sr","Zr","Ti_convert","Ti_ppm"
"HER42PB",22.3,165.32,-5.014251935,-4.119940109,-1.500437819,-3.328457028,-3.810822756,3.61871411023627,37.2895866816289
"HER42PB",22.4,166.35,-5.678950379,-4.065310779,-1.509921569,-3.3280765,-4.141517388,4.44797405294748,85.4536439550183
"HER42PB",22.5,167.38,-5.543394057,-4.468451512,-1.682849035,-3.516862998,-3.748714878,4.58255894110341,97.7642473419527
"HER42PB",22.6,168.42,-5.225711762,-4.253851179,-1.583012245,-3.322441895,-3.647938764,4.0918407284104,59.8499578899388
"HER42PB",22.7,169.45,-4.908009319,-4.219612742,-1.313232244,-3.469770217,-3.572758845,3.56562817590879,35.3616597715603
"HER42PB",22.8,170.48,-5.316325877,-4.157381664,-1.348430525,-3.273943208,-3.805636886,4.08437214698272,59.4046286648105
"HER42PB",22.9,171.51,-4.832905917,-3.995440977,-1.432012995,-3.372911364,-3.91570236,3.2253801753355,25.1631387423068
"HER42PB",23,172.55,-5.342228702,-4.241168431,-1.578637466,-3.272020836,-3.810752331,4.19726287508607,66.504051797145
"HER42PB",23.1,173.58,-5.149844979,-4.162341619,-1.432939334,-3.287242499,-3.689017566,3.905066773787,49.6533953467288
"HER42PB",23.2,174.61,-5.334682548,-4.19773411,-1.424039805,-3.459173721,-3.463411016,4.24572077786759,69.8060566760881
"HER42PB",23.3,175.65,-5.143376144,-4.169033401,-1.296780944,-3.438628052,-3.781810316,3.77086094321584,43.4174286901454
"HER42PB",23.4,176.68,-5.161760054,-4.202718155,-1.533137114,-3.46120045,-3.907356396,3.77279907226543,43.501658868059
"HER42PB",23.5,177.71,-4.798338058,-3.831495047,-1.35260542,-3.249987838,-3.916374682,3.13311777173405,22.9454066781969
"HER42PB",23.6,178.74,-5.103867307,-4.177680948,-1.375581224,-3.229942438,-3.976214865,3.71343457351444,40.9943631667374
"HER42PB",23.7,179.78,-5.230691834,-4.499323441,-1.555542573,-3.469704024,-4.059054411,3.95095420721968,51.9849475882162
"HER42PB",23.8,180.81,-5.315069126,-4.151918316,-1.501919785,-3.1419421,-3.912831115,4.09859123572211,60.2553422037437
"HER42PB",23.9,181.84,-4.317947778,-3.988701281,-1.303297442,-3.099491508,-3.887164862,2.70143015682203,14.9010272990848
"HER42PB",24,182.88,-5.022973826,-4.203014203,-1.588986622,-3.428960384,-3.825655769,3.63766696226905,38.0030706206766
"HER42PB",24.1,183.91,-5.392772772,-4.178328668,-1.360997077,-3.279147764,-3.958762938,4.13382627432357,62.41628845991
"HER42PB",24.2,184.94,-5.121648375,-4.172752169,-1.438786994,-3.393792708,-3.789659359,3.77475702282911,43.5869164033436
"HER42PB",24.3,185.97,-5.576018603,-4.133968442,-1.390403145,-3.237393574,-3.834426393,4.49112367877594,89.2216460417285
"HER42PB",24.4,187.01,-5.216363111,-4.11561635,-1.410840872,-3.3376813,-3.938282334,3.8254069604236,45.851456298041
"HER42PB",24.5,188.04,-4.748476564,-4.097888998,-1.312743573,-3.260265109,-3.845608853,3.23534386273144,25.4151095854611
"HER42PB",24.6,189.07,-4.997799645,-3.901000594,-1.399148198,-3.169575487,-4.045218912,3.41062864634629,30.2842763762318
"HER42PB",24.7,190.11,-5.203010312,-4.09609922,-1.579336268,-3.406056026,-3.884593373,3.81800695790212,45.5134077285827
"HER42PB",24.8,191.14,-4.975629685,-3.710091525,-1.117535021,-3.337604316,-3.524015858,3.44352786129975,31.2971757329167
"HER42PB",24.9,192.17,-4.98118629,-4.205736514,-1.552907949,-3.40160134,-3.869586806,3.56452203671351,35.3225664789744
"HER42PB",25,193.2,-5.364531872,-4.253739165,-1.550543342,-3.415475417,-4.050650089,4.05154743144801,57.4863444313454
"HER42PB",25.1,194.24,-4.876962798,-4.076373936,-1.283335655,-3.396832407,-3.617607848,3.45122954878242,31.5391473985111
"HER42PB",25.2,195.27,-4.343115929,-4.121090321,-1.389020694,-3.313895634,-3.648573075,2.84713247228819,17.2382796554282
"HER42PB",25.3,196.3,-4.631931197,-4.273100305,-1.437230133,-3.363869613,-3.71708035,3.22098007322369,25.052661595994
"HER42PB",25.4,197.34,-5.059695601,-4.189114676,-1.397362205,-3.67739858,-3.778466291,3.5792114327224,35.8452632974594
"HER42PB",25.5,198.37,-4.991705192,-4.173684682,-1.445831854,-3.419401501,-3.811157332,3.5708693129684,35.5474816105724
"HER42PB",25.6,199.4,-5.456678439,-4.109914917,-1.551968934,-3.395819339,-3.630629897,4.34723053295184,77.2641857290225
"HER42PB",25.7,200.43,-5.131317826,-4.191310567,-1.577767297,-3.456627362,-3.715464662,3.8299946744692,46.0622929274014
"HER42PB",25.8,201.47,-5.367064594,-4.126187233,-1.470498784,-3.363757367,-3.648064479,4.20771046960426,67.202501370003
"HER42PB",25.9,202.5,-5.111116875,-4.055818443,-1.571750509,-3.245111816,-3.734989631,3.80525512096592,44.9367129483592
"HER42PB",26,203.53,-5.133787809,-4.059868133,-1.499738062,-3.376140174,-3.629710412,3.83145125397749,46.1294352065476
"HER42PB",26.1,204.57,-5.099942171,-3.826976495,-1.369098518,-3.293793964,-3.684571546,3.64811527316044,38.4022201051391
"HER42PB",26.2,205.6,-4.928075909,-3.484022713,-1.280863401,-3.138119867,-3.847645939,3.19544305404366,24.4209911146304
"HER42PB",26.3,206.63,-4.548734506,-4.085572408,-1.169968658,-3.156096671,-3.64783433,3.10530494960221,22.316023200148
"HER42PB",26.4,207.66,-4.681564173,-3.872904105,-1.313283606,-3.148434454,-3.860257144,3.0701988350236,21.5461863855908
"HER42PB",26.5,208.7,-4.128023867,-3.998812136,-1.239953606,-3.393227448,-3.711130063,2.46108279032535,11.7174922607184
"HER42PB",26.6,209.73,-4.30827687,-3.869580146,-1.165187981,-3.271831488,-3.559189674,2.70912257653764,15.0160942595334
"HER42PB",26.7,210.76,-4.927217271,-4.199498746,-1.28264683,-3.551024005,-3.734361306,3.45997294323563,31.8161156618772
"HER42PB",26.8,211.8,-5.069902594,-3.959594265,-1.294980369,-3.299947755,-4.044493709,3.47568135585333,32.3198423499025
"HER42PB",26.9,212.83,-5.011351883,-4.095061151,-1.33914287,-3.328343778,-3.766299053,3.6030232010956,36.709045684078
"HER42PB",27,213.86,-5.13825531,-4.192111614,-1.310141061,-3.430756184,-3.534896443,3.90862404510341,49.8303404800906
"HER42PB",27.1,214.89,-5.255352667,-4.395414872,-1.393038056,-3.246862861,-3.75738216,4.15894160516529,64.0037455051551
"HER42PB",27.2,215.93,-5.253440145,-4.533624717,-1.254371979,-3.432821847,-3.593925895,4.21871106699079,67.9458501751712
"HER42PB",27.3,216.96,-5.047850793,-4.152226698,-1.03886608,-3.06920319,-3.735227437,3.76571635645793,43.1946375370316
"HER42PB",27.4,217.99,-4.979575896,-4.150585183,-1.163900645,-3.18078652,-3.663125108,3.67824334626297,39.5768102215249
"HER42PB",27.5,219.03,-4.84870348,-3.999337367,-0.975792981,-3.206008346,-3.730951851,3.3508797895112,28.5278210840828
"HER42PB",27.6,220.06,-4.69250364,-3.736669041,-1.094615972,-3.215877091,-3.903282629,2.93321393868416,18.787916779103
"HER42PB",27.7,221.09,-4.928663827,-3.823058503,-0.995806735,-3.117789962,-3.991539008,3.26938748790507,26.2952282643034
"HER42PB",27.8,222.12,-4.102643365,-3.988908918,-1.010568387,-2.936655674,-3.453638078,2.71810284034644,15.1515500514149
"HER42PB",27.9,223.16,-4.317337443,-3.871276355,-0.984729463,-3.075938233,-3.928966768,2.58415229704137,13.2520505247208
"HER42PB",28,224.19,-4.831100548,-3.808147822,-1.000035398,-3.057331396,-4.092490994,3.10375806740249,22.2815296267168
"HER42PB",28.1,225.22,-4.877738621,-4.001453223,-1.006129196,-3.369313391,-3.6083086,3.39167707129189,29.7157459293554
"HER42PB",28.2,226.26,-4.759111484,-3.989242755,-1.008593724,-3.347283821,-3.653340969,3.2152486121485,24.9094839417473
"HER42PB",28.3,227.29,-4.741342937,-3.961899943,-1.149513372,-3.102304555,-4.041778622,3.09561469043472,22.1008195254282
"HER42PB",28.4,228.32,-4.822393334,-3.761708097,-0.956566772,-3.066881655,-3.768453485,3.22622364967213,25.1843721577267
"HER42PB",28.5,229.35,-5.054340932,-3.777480412,-0.908789461,-3.157525871,-4.095084164,3.33800844045011,28.1629825598906
"HER42PB",28.6,230.39,-3.52831673,-3.843548754,-0.768633618,-3.130124381,-3.881503974,1.75081774669591,5.75931040793407
"HER42PB",28.7,231.42,-4.038181128,-3.8595293,-0.728520834,-3.123209948,-3.356083784,2.51908093705783,12.4171792484261
"HER42PB",28.8,232.45,-4.319321295,-3.77956056,-0.810197884,-2.970414466,-3.995599286,2.52330757061965,12.4697731843313
"HER42PB",28.9,233.49,-4.717973523,-3.670416405,-0.539071573,-3.013636869,-3.736013688,3.02534022145606,20.6010124254847
"HER42PB",29,234.52,-4.924962733,-4.15827165,-0.863159487,-3.270249599,-3.807236049,3.45566693933666,31.6794098828253
"HER42PB",29.1,235.55,-5.063385859,-4.163902246,-0.960447379,-3.34359989,-3.999085716,3.53427913297347,34.2703014774959
"HER42PB",29.2,236.58,-5.043207623,-4.263985834,-1.073445848,-3.175736332,-3.655509753,3.82029439604203,45.6176359957085
"HER42PB",29.3,237.62,-4.851485057,-3.97601632,-0.930940325,-3.285780349,-3.993612082,3.16747217715074,23.7473792530215
"HER42PB",29.4,238.65,-4.376298092,-3.578978044,-0.589683561,-3.041765665,-3.771511998,2.54037337703292,12.6844061527085
"HER42PB",29.5,239.68,-4.630602773,-3.737138692,-0.692767919,-3.017281361,-3.740328487,2.96736137069126,19.4405554409852
"HER42PB",29.6,240.72,-4.483228515,-3.381288436,-0.56270838,-3.086983823,-3.888061743,2.47904170192387,11.9298266084216
"HER42PB",29.7,241.75,-4.602033195,-3.534074648,-0.647963285,-3.105109206,-3.955226352,2.67211576287397,14.4705530862465
"HER42PB",29.8,242.78,-3.700486361,-3.661931084,-0.400871409,-3.251937667,-3.996589536,1.6535517386012,5.22550653997222
"HER42PB",29.9,243.81,-4.577284982,-3.723867492,-0.615059121,-3.255529143,-3.69597397,2.8099176785238,16.608550922079
"HER42PB",30,244.85,-4.976151936,-3.785520749,-0.654575805,-3.212907637,-4.038406269,3.20559231823812,24.6701082447189
"HER42PB",30.1,245.85,-4.829502774,-3.916293708,-0.522807739,-3.079634246,-3.922485679,3.17315618671519,23.8827439264292
"HER42PB",30.2,246.86,-4.820780277,-4.119930876,-0.345671811,-3.20517585,-3.780539995,3.26697301303176,26.2318156812219
"HER42PB",30.3,247.87,-4.730319585,-3.797346353,-0.378053876,-3.325506176,-3.856019755,2.89636719597056,18.1082420403317
"HER42PB",30.4,248.88,-4.813892298,-4.068298642,-0.582688553,-3.061353542,-3.497965379,3.46808006485666,32.0751011760948
"HER42PB",30.5,249.88,-5.039708542,-4.081796135,-0.839222519,-3.195198507,-3.821463078,3.59420028504102,36.3865894494751
"HER42PB",30.6,250.89,-4.922383941,-4.133418837,-0.702794083,-3.109435286,-3.550154509,3.61655636119948,37.2092118574187
"HER42PB",30.7,251.9,-4.526808164,-4.022671528,-0.631065109,-2.988746914,-3.585644167,3.07384394468969,21.62486791213
"HER42PB",30.8,252.9,-4.642840111,-4.132841275,-0.737201076,-3.169534372,-3.77393557,3.11655401947809,22.5684749661248
"HER42PB",30.9,253.91,-4.15031249,-3.895486205,-0.541036086,-3.115242443,-3.835944811,2.38537290955699,10.8631128683011
"HER42PB",31,254.92,-4.710786483,-3.88701912,-0.622896817,-2.980572602,-3.677850313,3.1847955720789,24.1623484422681
"HER42PB",31.1,255.93,-4.899096766,-4.081943754,-0.637921422,-2.998331747,-3.700757779,3.51659186791572,33.6694826557627
"HER42PB",31.2,256.93,-4.673388564,-4.05187104,-0.718253102,-2.89321671,-3.594947634,3.31549637286569,27.5360587452688
"HER42PB",31.3,257.94,-4.559019393,-3.894859749,-0.456544704,-2.901763606,-3.671716198,3.01311852321136,20.350765404812
"HER42PB",31.4,258.95,-4.417130182,-3.874888362,-0.505745679,-3.163354556,-3.559250213,2.79197016633711,16.313127737537
"HER42PB",31.5,259.95,-4.821859088,-3.855016077,-0.481357407,-3.202942432,-3.665011169,3.20851713347893,24.7423693770225
"HER42PB",31.6,260.96,-4.72681813,-3.86338523,-0.405771998,-3.080446963,-3.865475095,3.0254782743911,20.6038566520372
"HER42PB",31.7,261.97,-3.58059973,-3.59302225,-0.318829984,-2.849597916,-3.766631866,1.77977442665712,5.92851895191007
"HER42PB",31.8,262.98,-3.871881052,-3.797190159,-0.31775823,-3.235412208,-3.564996772,2.10862045583583,8.2368703166774
"HER42PB",31.9,263.98,-4.367110109,-3.770730481,-0.380706399,-3.313734435,-3.703521731,2.52643270283443,12.5088038304194
"HER42PB",32,264.99,-4.136012759,-3.858300859,-0.34972096,-3.361602615,-3.860306878,2.21149253502782,9.12933207747599
"HER42PB",32.1,266,-4.576618284,-3.912700742,-0.525871628,-3.137231836,-3.522894317,3.03425795684389,20.7855484015696
"HER42PB",32.2,267,-4.598007667,-3.758445638,-0.422535764,-2.947117253,-3.521773934,3.04386950063934,20.9862927966919
"HER42PB",32.3,268.01,-4.613759799,-3.735077347,-0.472193166,-3.110159388,-3.809048211,2.84211056402205,17.1519276038534
"HER42PB",32.4,269.02,-3.30564489,-3.527909578,-0.24974324,-2.991356274,-4.048051278,1.29433918115637,3.64858412418925
"HER42PB",32.5,270.03,-4.436901054,-3.814811795,-0.459753057,-3.089249956,-3.862439844,2.65035463292963,14.1590590237098
"HER42PB",32.6,271.03,-4.637492815,-3.861869412,-0.496083342,-3.205861779,-3.594708975,3.01335716089939,20.355622443931
"HER42PB",32.7,272.04,-4.642089943,-3.929618489,-0.438781608,-3.01812393,-3.699798709,3.06909671959943,21.5224530820656
"HER42PB",32.8,273.05,-4.177326091,-3.76320292,-0.370341592,-3.103164898,-3.920551556,2.28313480676377,9.80737650142458
"HER42PB",32.9,274.05,-4.480162499,-3.542752484,-0.227609999,-3.066575995,-3.157090003,2.9024350646244,18.2184545138315
"HER42PB",33,275.06,-4.240537104,-3.661847772,-0.222150951,-3.039704019,-3.710462205,2.41394691611124,11.1779927931403
"HER42PB",33.1,276.07,-4.519844042,-3.776894039,-0.222935027,-3.178146522,-3.62158729,2.78551723077786,16.2081990884878
"HER42PB",33.2,277.08,-4.719961501,-3.712841553,-0.283436332,-2.87327237,-3.564696897,3.16189170755259,23.6152268043786
"HER42PB",33.3,278.08,-4.879080441,-3.953797998,-0.249249115,-3.15862065,-3.786940667,3.25991807377614,26.0474030897257
"HER42PB",33.4,279.09,-4.781437416,-4.025442332,-0.148126384,-3.401922742,-3.557661985,3.17454357169768,23.9159014825225
"HER42PB",33.5,280.1,-4.837163353,-3.883002347,-0.172511268,-2.847128399,-3.643772658,3.35815601153805,28.7361528592098
"HER42PB",33.6,281.1,-4.352016662,-3.970970081,-0.191695468,-3.056028573,-3.768258568,2.66046393779786,14.3029232263519
"HER42PB",33.7,282.11,-4.319951118,-4.108791311,-0.27569066,-3.457100844,-3.858605551,2.49696845894343,12.1456181535932
"HER42PB",33.8,283.12,-4.555815156,-3.76202445,-0.260104953,-3.27924813,-3.60787377,2.79196722404647,16.3130797396446
"HER42PB",33.9,284.13,-4.110066607,-3.659023991,-0.170851903,-3.242617854,-3.754169168,2.15888136785595,8.66144326839232
"HER42PB",34,285.13,-4.515558027,-3.830379016,-0.3576675,-3.308020157,-3.514109487,2.82927631278228,16.9332020474392
"HER42PB",34.1,286.14,-4.65295292,-3.883497547,-0.347757379,-3.171148159,-3.780793618,2.94167254382394,18.9475103665571
"HER42PB",34.2,287.15,-4.591499937,-3.862420747,-0.423637975,-3.136483744,-3.337576202,3.10875084155378,22.3930544493419
"HER42PB",34.3,288.16,-4.780353532,-4.018887107,-0.406376888,-3.377778285,-3.64051529,3.1713802547948,23.8403674391596
"HER42PB",34.4,289.16,-4.933296,-3.921144275,-0.35316394,-3.058235733,-3.836705956,3.34520376418231,28.3663551249673
"HER42PB",34.5,290.17,-4.174008888,-4.048363701,-0.506043334,-3.173899484,-3.785073082,2.48881409173353,12.0469810313967
"HER42PB",34.6,291.18,-4.928148904,-4.062560275,-0.603867438,-3.153387011,-3.78916416,3.43196031801715,30.9372301546568
"HER42PB",34.7,292.18,-3.454844512,-4.258630731,-0.6429062,-3.17216245,-3.778925016,1.9231377467939,6.84239452272577
"HER42PB",34.8,293.19,-4.950901748,-4.116982014,-0.629390729,-3.34030172,-3.749257233,3.43933171606948,31.1661233878737
"HER42PB",34.9,294.2,-4.53403489,-3.83328311,-0.448315202,-3.409055726,-3.820112647,2.66524559893759,14.3714787325051
"HER42PB",35,295.21,-4.732641587,-3.903881848,-0.334964257,-3.307813562,-3.730610127,3.02170387581001,20.5262360623957
"HER42PB",35.1,296.21,-4.417046361,-3.55697819,-0.213956017,-3.04820445,-3.670014092,2.5753566585337,13.1360013900992
"HER42PB",35.2,297.22,-4.751864565,-3.768599257,-0.309787361,-3.085539278,-3.725735553,3.06536607830135,21.4423101150432
"HER42PB",35.3,298.23,-4.494366554,-3.711825341,-0.395578951,-3.017805941,-3.654182267,2.79275948661034,16.3260091030727
"HER42PB",35.4,299.23,-4.802001352,-4.061285755,-0.576103849,-3.168246132,-3.860392812,3.21627999698885,24.9351884592119
"HER42PB",35.5,300.24,-4.521299938,-4.051764583,-0.634767616,-3.286351206,-3.864381696,2.8168329621937,16.7238018000229
"HER42PB",35.6,301.25,-4.900917473,-3.768464021,-0.595017988,-3.095662522,-4.080371798,3.11214023359281,22.4690820607287
"HER42PB",35.7,302.26,-4.865823586,-3.873159875,-0.674566793,-3.359984074,-3.681082144,3.22983681725393,25.2755321036814
"HER42PB",35.8,303.26,-4.730593576,-4.059818693,-0.745879531,-3.284195291,-3.755866977,3.15280707237486,23.4016626293265
"HER42PB",35.9,304.27,-5.109627751,-4.184678956,-0.92346111,-3.315800028,-3.908765369,3.66436833134149,39.0314734161247
"HER42PB",36,305.28,-5.406735151,-4.077338956,-0.88254469,-3.523426925,-3.806186186,4.01762864875563,55.5691754286608
"HER42PB",36.1,306.28,-5.279880735,-4.340242639,-0.874026083,-3.039841399,-3.707335539,4.20757027711401,67.1930807443509
"HER42PB",36.2,307.29,-5.329694902,-4.364614006,-0.79039746,-3.336129019,-3.599515372,4.21991119301094,68.027442708796
"HER42PB",36.3,308.3,-4.974703285,-4.106614655,-0.568199269,-3.228064251,-3.697042765,3.53128366140558,34.1677993615286
"HER42PB",36.4,309.31,-4.570951343,-3.906203637,-0.548675807,-3.071328296,-3.786136974,2.9173921105059,18.4929968266599
"HER42PB",36.5,310.31,-5.022481516,-4.00634545,-0.704993403,-3.026931224,-3.746769615,3.61984639689306,37.3318330960777
"HER42PB",36.6,311.32,-5.006139607,-3.869177513,-0.739988107,-3.321800386,-4.150936567,3.19969826024987,24.5251288742703
"HER42PB",36.7,312.33,-4.763796549,-3.970804034,-0.675889329,-2.962086749,-3.74856587,3.27477633522277,26.4373117238006
"HER42PB",36.8,313.33,-4.531731965,-3.772283704,-0.678329542,-3.116622893,-3.375662621,3.01144299774972,20.3166957294871
"HER42PB",36.9,314.34,-4.389703188,-3.774808204,-0.52299253,-3.120184305,-3.530191435,2.74270287224826,15.5289010597952
"HER42PB",37,315.35,-4.701330877,-3.067560864,-0.562663068,-2.875669856,-3.162294287,3.04498394938526,21.0096939816692
"HER42PB",37.1,316.36,-4.895391405,-3.763442696,-0.61645229,-3.312285867,-3.632190766,3.24890911829146,25.7622210470894
"HER42PB",37.2,317.36,-4.517042484,-3.372771432,-0.656552036,-2.882173133,-3.482295542,2.82170809976073,16.8055316948094
"HER42PB",37.3,318.37,-3.976838387,-3.472361991,-0.67554682,-3.362679618,-3.367256285,2.1421463130293,8.5176996736324
"HER42PB",37.4,319.38,-4.023287626,-3.894670248,-0.611255902,-3.316078559,-3.740519568,2.22811876252979,9.2823872689984
"HER42PB",37.5,320.38,-4.823510139,-3.885671071,-0.735954245,-3.392441209,-3.555308268,3.24056091819048,25.5480480939289
"HER42PB",37.6,321.39,-4.213499939,-3.310784076,-0.35590939,-2.810492097,-3.75692882,2.28761468075116,9.8514108728707
"HER42PB",37.7,322.4,-4.301333483,-3.337732534,-0.342178001,-3.083788601,-3.739059297,2.29491505364066,9.92359300338342
"HER42PB",37.8,323.41,-4.277808223,-3.476772081,-0.723183751,-2.908267345,-4.181347957,2.23516109182344,9.34798761528074
"HER42PB",37.9,324.41,-4.163853817,-3.520578466,-0.400644408,-3.034196907,-4.350509075,1.95054404835946,7.0325125669311
"HER42PB",38,325.42,-3.555029539,-2.998147238,-0.523788726,-2.956158042,-3.593995508,1.5182993103018,4.56445586733543
"HER42PB",38.1,326.43,-4.068241045,-3.02805984,-0.289409721,-2.856460959,-3.826885956,1.9197885920389,6.81951661678294
"HER42PB",38.2,327.43,-3.731876596,-3.191894388,-0.235428806,-2.996251987,-3.540392672,1.75524535516806,5.78486691484306
"HER42PB",38.3,328.44,-4.077442486,-3.184388844,-0.288933191,-2.653355926,-3.231345827,2.40324999684113,11.0590599482136
"HER42PB",38.4,329.45,-4.252127452,-3.540288138,-0.308410781,-2.699626002,-3.803578757,2.4652335689466,11.766230057015
"HER42PB",38.5,330.46,-4.303181467,-3.42825754,-0.233317121,-2.863594178,-3.784543303,2.39618402624703,10.9811923847582
"HER42PB",38.6,331.46,-4.435673106,-3.559584982,-0.229206552,-2.710519556,-3.748117739,2.69796373603834,14.8494634909179
"HER42PB",38.7,332.47,-4.20707245,-3.490114621,-0.224411341,-2.918802793,-3.444129508,2.47495066868686,11.8811209873425
"HER42PB",38.8,333.48,-4.195818223,-3.754601424,-0.51842692,-3.243406183,-3.839430677,2.30342342725015,10.0083868575648
