"Site","depth","SH20_age","Ti","Ca","Sr","Ti_convert_WLS","Ti_ppm_WLS","Ti_lower_RMSE_WLS","Ti_upper_RMSE_WLS","Ti_convert_PLS","Ti_ppm_PLS","Ti_lower_RMSE_PLS","Ti_upper_RMSE_PLS"
"BI10",19.2,247.3,-7.491668712,-5.907548607,-4.729551289,5.90566527584,367.111374893517,236.764334172368,569.219017075828,6.49497938385828,661.810581188359,355.991581769756,1230.34719864852
"BI10",19.3,249,-6.73571015,-5.88004404,-5.561590309,6.419717098,613.829435984664,395.882360628199,951.763993433184,5.54343316741835,255.553854286314,137.463835424611,475.090573741537
"BI10",19.4,250.8,-6.969485172,-5.716722204,-5.904774435,6.26075008304,523.611544985905,337.697350972881,811.878000383083,5.52139996657939,249.984762643659,134.468190145973,464.737284603647
"BI10",19.5,252.4,-6.557187556,-5.528779526,-4.30322315,6.54111246192,693.057149028257,446.979379161626,1074.60933146424,5.62092872324616,276.145727136207,148.540318025225,513.37215127434
"BI10",19.6,254,-7.095135448,-5.701723619,-5.121054422,6.17530789536,480.731015985735,310.042038193131,745.390241521761,5.88479001913008,359.527266221796,193.39171030151,668.383639378303
"BI10",19.7,255.8,-6.913334922,-6.208353284,-5.551138112,6.29893225304,543.990755442677,350.840692543694,843.47667843644,5.8867575396211,360.235339831417,193.772587022831,669.699992435806
"BI10",19.8,257.5,-6.584410295,-5.675040006,-4.861028123,6.5226009994,680.34566466246,438.781250914896,1054.89973069697,5.53987955920063,254.647327683821,136.97620973788,473.405284177451
"BI10",19.9,259.2,-6.298140096,-5.755815805,-5.433844659,6.71726473472,826.553573366024,533.07638999898,1281.60020301302,5.17819253302493,177.361945244932,95.4039739288094,329.726931967633
"BI10",20,260.8,-6.325494165,-5.440679565,-4.666595623,6.6986639678,811.321149567759,523.252410343015,1257.98179755052,5.27092515659807,194.595910883226,104.674219618634,361.765950302164
"BI10",20.1,262.5,-7.594205082,-5.898589473,-4.784802387,5.83594054424,342.386612412283,220.818377912807,530.882408734331,6.56750941054109,711.595342414923,382.771080920783,1322.90017868776
"BI10",20.2,264,-6.009167741,-5.63511883,-4.431146025,6.91376593612,1006.0287573841,648.826882494147,1559.88274837382,5.24102032319417,188.862705129,101.590296449268,351.107562782395
"BI10",20.3,265.8,-5.609496545,-5.70143404,-4.838387823,7.1855423494,1320.20505656755,851.451337567173,2047.02408051478,4.87770469412052,131.32887772736,70.6425316293088,244.148584816179
"BI10",20.4,267.3,-6.043208498,-5.778515943,-5.077646717,6.89061822136,983.008946532927,633.980515528449,1524.18972712169,5.13072037336291,169.13891733982,90.9807616168793,314.43980958694
"BI10",20.5,269.1,-8.099904615,-5.964373606,-5.180057039,5.4920648618,242.757951316305,156.563998391835,376.404687748206,6.97958820075109,1074.47580754868,577.966495512599,1997.5176242413
"BI10",20.6,270.7,-7.785951774,-5.713478902,-6.938653914,5.70555279368,300.531566089091,193.824438601233,465.984696603616,5.91356433233366,370.022691573087,199.037257801588,687.895290516306
"BI10",20.7,272.3,-7.241366283,-5.684920901,-6.050380675,6.07587092756,435.228389900305,280.695633518702,674.836829489159,5.68746997682132,295.145949133783,158.760642805691,548.694750478545
"BI10",20.8,274,NA,-5.731733338,-6.431997986,NA,NA,NA,NA,NA,NA,NA,NA
"BI10",20.9,275.6,-7.35258354,-5.671686664,NA,6.0002431928,403.526916401534,260.250126300636,625.682586883464,NA,NA,NA,NA
"BI10",21,277.4,-6.813748505,-5.729422173,-4.814571326,6.3666510166,582.105100570163,375.422108875842,902.574302628141,5.76994107565271,320.518845727132,172.40886459164,595.864549711992
"BI10",21.1,279,-6.812942801,-5.707110265,-5.3333165,6.36719889532,582.424110949088,375.627851016037,903.06893936987,5.5802059968712,265.126215332167,142.612861515831,492.886190692945
"BI10",21.2,280.6,-7.198400698,-5.621752609,-5.24789284,6.10508752536,448.131862641537,289.017582499377,694.844114942407,5.88399694981526,359.242249213175,193.238398071978,667.853774960763
"BI10",21.3,282.3,-6.67575184,-5.510245316,-4.922458651,6.4604887488,639.373473234494,412.356698894847,991.370915936508,5.49254486872548,242.87450478515,130.643543013109,451.518871228968
"BI10",21.4,284,-8.011141867,-5.613246594,-5.514400759,5.55242353044,257.861735005839,166.305013062855,399.82363222623,6.56471511233935,709.609708348097,381.70299734467,1319.20876096024
"BI10",21.5,285.6,-7.026677267,-5.998891031,-5.741479023,6.22185945844,503.638857396501,324.816191733101,780.90965024329,5.79273317212267,327.908029802728,176.383547683493,609.601504342397
"BI10",21.6,287.3,-6.420637012,-5.734556999,-5.00314428,6.63396683184,760.492942699711,490.471332503137,1179.17088638889,5.40223888314306,221.9026746222,119.362679266703,412.53092932392
"BI10",21.7,289,-6.907112215,-5.64756956,-5.800594747,6.3031636938,546.29749707674,352.328399502529,847.053361959171,5.4636379367822,235.954251529285,126.921100409699,438.653688275859
"BI10",21.8,290.6,-7.806959691,-5.912785216,-5.504374598,5.69126741012,296.268876961324,191.075265401649,459.375248132805,6.53900919683151,691.600997994993,372.01601217631,1285.72944382024
"BI10",21.9,292.4,-6.553115733,-5.660043291,-5.331270804,6.54388130156,694.978772240861,448.218708345022,1077.58887541486,5.34740545209571,210.062572809856,112.993822841164,390.519440673537
"BI10",22,294,-7.24514875,-5.91696202,-5.642183352,6.07329885,434.110387136431,279.974590265634,673.103327130303,5.96713205061393,390.384460856939,209.989966417962,725.749091150515
"BI10",22.1,295.7,-5.683020483,-5.566760677,-4.672665678,7.13554607156,1255.82257054552,809.928580502541,1947.19678581167,4.90089840669895,134.410480733801,72.3001429758659,249.87747724264
"BI10",22.2,297.4,-7.03859386,-5.904579644,-4.912939475,6.2137561752,499.574219780684,322.194749618865,774.607287563529,6.02758964547731,414.714215423535,223.077076322854,770.979624214927
"BI10",22.3,299,-7.12625276,-5.88192866,-5.354295918,6.1541481232,470.66572242317,303.550540812312,729.783652077551,5.93972601596128,379.830847690731,204.313119369554,706.129265230917
"BI10",22.4,300.6,-7.670358557,-5.965610465,-5.635652909,5.78415618124,325.107592451345,209.674469181052,504.090684394404,6.39202971284482,597.067225657692,321.165771787906,1109.98525767557
"BI10",22.5,302.3,-7.396099306,-5.560445643,-5.345928146,5.97065247192,391.761200560521,252.661960780114,607.439433267869,5.99147595536595,400.004563329215,215.164672887211,743.633462394964
"BI10",22.6,303.9,-7.950243912,-5.731040428,-4.889973118,5.59383413984,268.764125978227,173.336386961888,416.728170460381,6.78368409889515,883.316964066645,475.141093509726,1642.14139687319
"BI10",22.7,305.6,NA,-5.835022939,-5.098476443,NA,NA,NA,NA,NA,NA,NA,NA
"BI10",22.8,307.3,-6.599321357,-5.56719881,-4.965618823,6.51246147724,673.482139952696,434.354698186982,1044.25759575877,5.45188933950304,233.198340794129,125.438680742031,433.530278120288
"BI10",22.9,309,-6.704101926,-5.517933747,-4.966046636,6.44121069032,627.165643730205,404.483397161522,972.442249634419,5.50479543074572,245.868153469049,132.253843241809,457.084251077321
"BI10",23,310.6,-6.559370995,-5.602534169,-5.062985944,6.5396277234,692.028903908994,446.316224087505,1073.01500147033,5.40896213273504,223.399608179071,120.167888128365,415.313822285455
"BI10",23.1,312.4,-6.435980385,-5.79732139,-5.362944938,6.6235333382,752.599593626712,485.380606185543,1166.9319727838,5.32913312354759,206.259095481685,110.947911293709,383.448538803948
"BI10",23.2,314.1,-6.641810538,-5.810513019,-5.043545926,6.48356883416,654.301879338321,421.984605773115,1014.51793133856,5.6033215934728,271.326147474032,145.947839397395,504.412251713091
"BI10",23.3,315.7,-7.878912912,-5.674767892,-5.166704701,5.64233921984,282.121892326253,181.951327472346,437.439854028228,6.58397469699503,723.408953922299,389.125688064375,1344.86242020696
"BI10",23.4,317.4,-6.926385531,-5.74960847,-5.757155675,6.29005783892,539.184514032754,347.74096143996,836.024433155348,5.55501270200507,258.530248352243,139.064854298618,480.623876177582
"BI10",23.5,319,-7.316471507,-5.865037843,-5.089771111,6.02479937524,413.558663591914,266.71998832767,641.237161505179,6.18718044651362,486.472535363063,261.676274562542,904.382822088844
"BI10",23.6,320.7,-6.845986253,-5.607612022,-4.711819811,6.34472934796,569.483237055648,367.281780584747,883.003662122977,5.75861066018491,316.907730390645,170.466425626278,589.15126079741
"BI10",23.7,322.4,-7.08694061,-6.094811802,-5.050058683,6.1808803852,483.417362556063,311.774567067412,749.555515765118,6.13552484288814,461.981498105045,248.502409803522,858.852454429425
"BI10",23.8,324.2,-6.672134206,-5.796665469,-4.910833944,6.46294873992,640.948262490647,413.372341436033,993.812681716033,5.66392265899961,288.277240868998,155.065926538832,535.925392882694
"BI10",23.9,325.8,-8.972768227,-5.997238661,-4.532472685,4.89851760564,134.090856750471,86.4803833069359,207.912559779706,8.22607571363531,3737.13933346536,2010.22797221742,6947.5753948087
"BI10",24,327.4,-7.835356802,-5.871747076,-4.920970168,5.67195737464,290.602796603666,187.420990881724,450.589792512438,6.74064337068446,846.104919877671,455.124528576702,1572.96188293783
"BI10",24.1,329.1,-7.118188087,-5.951256554,-5.023708668,6.15963210084,473.253933079049,305.219778037159,733.796763155768,6.08601577343068,439.666187158318,236.498880293092,817.36689785072
"BI10",24.2,330.8,-6.344474332,-5.583273688,-5.694499323,6.68575745424,800.917106533998,516.542440317423,1241.84996521215,5.02131011980225,151.609800740436,81.5517525882901,281.852087184393
"BI10",24.3,332.5,-7.307972071,-5.662166514,-4.958362039,6.03057899172,415.955794635696,268.265990915222,644.953996966731,6.10346016440882,447.403183420165,240.660653488764,831.750457055265
"BI10",24.4,334.2,-7.908999717,-5.916569552,-4.845608795,5.62188019244,276.408596324723,178.266601756277,428.581188901882,6.86700246532418,960.066415925131,516.425049287532,1784.82342066667
"BI10",24.5,335.9,-6.848474231,-5.719325218,-5.198028295,6.34303752292,568.520585603866,366.66092940549,881.511037402949,5.66227757591532,287.803390724752,154.81103991845,535.044475873923
"BI10",24.6,337.6,-6.677319579,-5.786346656,-4.643158742,6.45942268628,638.692224329878,411.917335109528,990.314615700696,5.75260295720512,315.009550434314,169.445384101187,585.622425722563
"BI10",24.7,339.3,-6.71551513,-5.979808335,-4.360007636,6.4334497116,622.317063715393,401.356360252841,964.924356866739,5.99388353561333,400.968766647438,215.683323199186,745.425976575339
"BI10",24.8,340.9,-7.405394341,-6.072588665,-5.627621114,5.96433184812,389.292834416894,251.070015919623,603.612145294387,6.20900845103272,497.208000706543,267.450940905587,924.340722562149
"BI10",24.9,342.6,-7.657729028,-6.178652934,-4.479675198,5.79274426096,327.91166594169,211.482924702499,508.438498341726,6.89829176156433,990.581120740847,532.839078230795,1841.55216247704
"BI10",25,344.3,-7.458762692,-6.438931282,-5.05263692,5.92804136944,375.41848713616,242.121912372159,582.099484936209,6.67084521780277,789.062252154707,424.440961271686,1466.91600148582
"BI10",25.1,346,-6.829872838,-5.707162998,-4.959948596,6.35568647016,575.757445335777,371.328260338566,892.73204134081,5.72055179830533,305.073215404157,164.100574385349,567.150158405177
"BI10",25.2,347.7,-6.897066781,-5.551046319,-4.538200852,6.30999458892,550.04197248287,354.743356616332,852.859301943352,5.82579812821333,338.931535976731,182.313152786642,630.094890706992
"BI10",25.3,349.4,-6.62905836,-5.916862984,-4.433972821,6.4922403152,660.000316918565,425.659748718224,1023.35355796341,5.86316364343029,351.835467142132,189.254248920782,654.084104557874
"BI10",25.4,351.2,-6.437276537,-5.448665143,-4.280801619,6.62265195484,751.936557105749,484.952988271324,1165.90391148535,5.48957545706154,242.154380100224,130.25618395155,450.180114469917
"BI10",25.5,352.9,-6.78462919,-5.693289661,-5.589390066,6.3864521508,593.746316060548,382.929979301643,920.624414098882,5.46227424418923,235.632701761546,126.74813700644,438.055907177748
"BI10",25.6,354.6,-6.438026612,-5.449415218,-4.496590743,6.62214190384,751.553128905141,484.70570058473,1165.30939265974,5.4174497107817,225.303799343325,121.192163115534,418.853832571214
"BI10",25.7,356.3,-6.366001734,-5.287798317,-5.277541817,6.67111882088,789.278171551785,509.036040679607,1223.80338974903,5.00287701389205,148.840760635907,80.0622705600259,276.704268711266
"BI10",25.8,358,-7.267861367,-5.507452428,-5.290698674,6.05785427044,427.457244470207,275.683721060126,662.787396903321,5.86296433729565,351.765351162649,189.216533146581,653.953754573468
"BI10",25.9,359.7,-8.50671347,-5.773970657,-4.8463621,5.2154348404,184.091854153054,118.727961746614,285.440853754702,7.42683829261451,1680.48596023628,903.942717343948,3124.12834172625
"BI10",26,361.5,-8.044749665,-5.566273906,-5.045178615,5.5295702278,252.035569862833,162.547493669014,390.789959551322,6.7307535430702,837.778330212329,450.64560981963,1557.48223277772
"BI10",26.1,363.1,-6.984570111,-5.739354348,-5.184076961,6.25049232452,518.267917872768,334.251039030424,803.592519787876,5.79178231334955,327.59638376498,176.215911551519,609.022134896802
"BI10",26.2,364.8,-7.067246773,-5.618648529,-4.717232987,6.19427219436,489.934737941554,315.977874698903,759.660934078346,5.94834626074446,383.119235565297,206.081961443425,712.242583640358
"BI10",26.3,366.6,-8.312626026,-5.680737186,-4.837558795,5.34741430232,210.064431918968,135.478682378113,325.712243305427,7.15633854570352,1282.20758314602,689.706569607439,2383.703967345
"BI10",26.4,368.3,-7.05865988,-5.26690041,-4.640198329,6.2001112816,492.803878046062,317.828294198131,764.109636084964,5.75798389562672,316.709166090052,170.359616787827,588.782117362823
"BI10",26.5,370,-6.946803393,-5.727563117,-4.696862034,6.27617369276,531.750126917921,342.946237452631,824.49715610681,5.91826584463904,371.766453758432,199.975237151323,691.137053311931
"BI10",26.6,371.7,-7.403451021,-5.8265363,-4.669083512,5.96565330572,389.807608442674,251.402013612417,604.410320412375,6.38580731042668,593.363567883444,319.173553732067,1103.09992659018
"BI10",26.7,373.4,-8.000756618,-6.054846469,-4.673667208,5.55948549976,259.689191794324,167.483610674765,402.657167845201,7.10146929069923,1213.7491152903,652.882380103348,2256.43540056141
"BI10",26.8,375.1,-6.777978733,-5.861688001,-5.350862377,6.39097446156,596.437502017466,384.665629283637,924.79719198028,5.63787397740725,280.864958028047,151.078818492997,522.145496205038
"BI10",26.9,376.9,-7.473471469,-5.864033557,-5.213445991,5.91803940108,371.682279170269,239.712287250544,576.306363907059,6.28817245920494,538.168904193264,289.48403804461,1000.4896000378
"BI10",27,378.6,-6.661641589,-5.701865745,-5.097666051,6.47008371948,645.537768789177,416.332291678017,1000.92887163216,5.53596583878817,253.652656940713,136.441170829098,471.556129151609
"BI10",27.1,380.4,-6.915771841,-5.709362982,-5.030921949,6.29727514812,543.090052171421,350.259794143671,842.080106535363,5.7684121276362,320.02916351842,172.145461815983,594.954199906711
"BI10",27.2,382.1,-6.965229432,-5.633002293,-5.061552047,6.26364398624,525.129020766475,338.676029835429,814.230899615646,5.75384565826011,315.401256471313,169.656084950741,586.350631706292
"BI10",27.3,383.7,-8.292423318,-5.88547821,-5.584373117,5.36115214376,212.970177412729,137.352710109627,330.217703247417,7.0027494522124,1099.65244768584,591.509149862397,2044.32257046701
"BI10",27.4,385.5,-7.153102116,-5.868590449,-5.136050867,6.13589056112,462.150484060421,298.058734022452,716.580477394074,6.02906358421974,415.325929476461,223.406120704255,772.116838839147
"BI10",27.5,387.1,-6.974453628,-5.432079946,-4.932882361,6.25737153296,521.845482204388,336.558348732229,809.139658317597,5.68572767762841,294.63216429824,158.484275093397,547.739592384844
"BI10",27.6,388.8,-7.262152631,-5.758075234,-4.988555075,6.06173621092,429.11983299798,276.75598874972,665.365298522019,6.10929619357776,450.021875397715,242.069262425752,836.618768971518
"BI10",27.7,390.5,-7.761168854,-5.949991299,-5.418232465,5.72240517928,305.639156587777,197.118521395582,473.90419417879,6.54502779544796,695.776018086917,374.261778636822,1293.49106688945
"BI10",27.8,392.3,-6.901123582,-5.86976352,-5.065619564,6.30723596424,548.526704111839,353.76610139763,850.509825376426,5.83989198002162,343.742207633612,184.900839749024,639.03822973012
"BI10",27.9,394,-8.675295238,-6.067328495,-4.740672401,5.10079923816,164.153052268342,105.868656709287,254.525044584318,7.83358201199968,2523.95403418512,1357.64887187259,4692.18816341872
"BI10",28,395.7,-6.363520593,-5.867083707,-4.701219191,6.67280599676,790.610946642279,509.895598918557,1225.86990410647,5.54078640058959,254.878357157864,137.100481773169,473.834782396843
"BI10",28.1,397.5,-6.032868191,-5.44620449,-4.505495231,6.89764963012,989.945241635889,638.454000699407,1534.94469509783,5.11988453482119,167.316049328162,90.0002308044791,311.05098412026
"BI10",28.2,399.1,-6.895224717,-5.526948862,-4.945918979,6.31124719244,550.731388686189,355.187987808689,853.928265861246,5.67176412686014,290.546643684289,156.286650898417,540.144354434177
"BI10",28.3,400.8,-7.049677049,-5.808564698,-5.218177252,6.20621960668,495.823296741042,319.775634176664,768.791350298246,5.87648362291005,356.553259037255,191.791975344239,662.854774303814
"BI10",28.4,402.6,-6.63596999,-5.988492846,-5.223242372,6.4875404068,656.905653897974,423.663880761883,1018.55517479353,5.64365992349069,282.494737894445,151.955486121268,525.175358751865
"BI10",28.5,404.3,-7.778281265,-5.509597724,-5.17559158,5.7107687398,302.103217807305,194.838057622767,468.421597520909,6.38230361365552,591.288239649987,318.057223166313,1099.24176180574
"BI10",28.6,406,-6.609070368,-5.77916425,-4.769616025,6.50583214976,669.032172737236,431.484742100324,1037.35776606774,5.65193276968355,284.841467092032,153.217804770713,529.538074876852
"BI10",28.7,407.8,-6.563855527,-6.027550817,-4.935247698,6.53657824164,689.921788826534,444.957264018049,1069.74784589267,5.70841323894218,301.392450853329,162.120670721345,560.307387251738
"BI10",28.8,409.5,-6.435593768,-5.806985108,-6.002729685,6.62379623776,752.797477739417,485.508229308638,1167.23879901647,5.11774978838765,166.95925295897,89.8083080588347,310.387677388998
"BI10",28.9,411.2,-7.260499929,-6.079366616,-6.012355906,6.06286004828,429.602364991174,277.067192307819,666.113481241645,5.95186238033937,384.468699664943,206.807845666237,714.751321671858
"BI10",29,413,-7.025948487,-5.762256448,-5.547846577,6.22235502884,503.888507761074,324.977200915562,781.296741858677,5.71704858281344,304.006348014072,163.526700499783,565.166785304124
"BI10",29.1,414.7,-6.880475434,-5.676502629,-5.227552409,6.32127670488,556.282748179956,358.768274403388,862.535842772729,5.65306991701945,285.165558042145,153.392135090064,530.140580191686
"BI10",29.2,416.4,-7.615925411,-5.542181891,-5.565304308,5.82117072052,337.366784742745,217.580896763706,523.098990493005,6.1117923335585,451.14659613932,242.674255949933,838.709695065825
"BI10",29.3,418.2,-6.711334798,-5.501821813,-5.644073039,6.43629233736,624.088594938835,402.498889303338,967.671177942549,5.27116566415654,194.642718299184,104.699397587254,361.852968211421
"BI10",29.4,419.9,-7.537476363,-5.717143521,-6.303522726,5.87451607316,355.852412462905,229.502993539356,551.761602333762,5.89121529055649,361.844763794954,194.638305098068,672.692012088044
"BI10",29.5,421.5,-8.085392006,-5.914142915,-4.959981909,5.50193343592,245.165486080855,158.116710741571,380.137654542413,7.00902592537527,1106.57609206707,595.233416570947,2057.19405773394
"BI10",29.6,423.3,-6.158470554,-5.511843389,-5.347540337,6.81224002328,908.904495571647,586.187687000198,1409.28818600393,4.96167791242199,142.833256639319,76.8308008449399,265.53594362979
"BI10",29.7,425.1,-6.436225486,-5.430322595,-4.884681552,6.62336666952,752.474169298319,485.299715181799,1166.73749797913,5.27320987006578,195.041015055713,104.913643621393,362.593426754327
"BI10",29.8,426.7,-5.73884069,-4.968732469,-4.178593022,7.0975883308,1209.04773248615,779.761677087034,1874.6707646505,4.74901857185353,115.470902504319,62.1124388145651,214.667618590356
"BI10",29.9,428.5,-4.642141297,-3.993445879,-4.190650367,7.84334391804,2548.71328845511,1643.76384390806,3951.86902961894,3.52338807630836,33.8990868114542,18.2345067872604,63.0205192856308
"BI10",30,430.1,-4.635307662,-3.966853094,-3.846603965,7.84799078984,2560.58439274994,1651.41997852136,3970.27559171544,3.6206158436675,37.3605690085974,20.096457257161,69.4556308499995
"BI10",30.1,431.8,-4.831439282,-4.133287921,-3.580110691,7.71462128824,2240.87409169511,1445.22643145611,3474.55359626315,3.91425619878122,50.1117844393302,26.9554067507194,93.1609366134635
"BI10",30.2,433.5,-5.313898473,-4.690860859,-3.763458902,7.38654903836,1614.1262028354,1041.01246057915,2502.75909015569,4.45877150842769,86.3813251566863,46.4649938395958,160.588277738381
