"Site","depth","SH20_age","Ti","Ca","Fe","Sr","Ti_convert","Ti_ppm"
"HER42PB",229.4,2675.52,-5.736687498,-4.555289016,-2.255172721,-3.887108458,3.95314849029406,52.0991425210162
"HER42PB",229.5,2676.99,-5.93167459,-4.907446022,-2.297205905,-4.004369629,4.18472586326326,65.6754943830106
"HER42PB",229.6,2678.47,-6.057771083,-4.736818778,-2.505525937,-3.93413973,4.23030942489708,68.7384982863025
"HER42PB",229.7,2679.94,-5.870665605,-4.725992542,-2.435050531,-3.776186185,4.16932732267136,64.6719341283775
"HER42PB",229.8,2681.41,-5.968117183,-4.761948988,-2.452479751,-4.102249742,4.12679127539666,61.9787308508308
"HER42PB",229.9,2682.89,-5.949669094,-4.530939457,-2.263816193,-4.027588507,4.00535446722386,54.8912781099805
"HER42PB",230,2684.36,-5.601632419,-4.665387072,-2.461766244,-3.981400261,3.93609722378727,51.2183170929218
"HER42PB",230.1,2685.87,-6.290787584,-4.836542561,-2.618847672,-3.978871164,4.40829869075637,82.1296167005348
"HER42PB",230.2,2687.38,-6.282549913,-4.703883659,-2.656190816,-3.836258099,4.39740738650137,81.2399715488785
"HER42PB",230.3,2688.88,-5.701623283,-4.878627955,-2.470387187,-3.999169646,4.08109055906881,59.210006662613
"HER42PB",230.4,2690.39,-5.555147954,-4.563507785,-2.377094123,-4.003891997,3.84421247818499,46.7218753627877
"HER42PB",230.5,2691.9,-6.078604517,-4.789473904,-2.32258576,-4.154085558,4.16052875776327,64.1054098732058
"HER42PB",230.6,2693.41,-5.667916561,-4.699357401,-2.475401406,-3.969842576,3.991431336672,54.1323155069937
"HER42PB",230.7,2694.91,-5.967385757,-4.84345566,-2.368118462,-3.759232109,4.27055445366993,71.5613020481499
"HER42PB",230.8,2696.42,-6.02475709,-4.692856801,-2.32214878,-3.979724328,4.14699262030306,63.243516745282
"HER42PB",230.9,2697.93,-5.741428001,-4.846798766,-2.434410486,-3.913141462,4.11084076235136,60.9979808222803
"HER42PB",231,2699.44,-6.078773875,-4.683030625,-2.318162688,-3.853808268,4.21492763629909,67.6892674477955
"HER42PB",231.1,2700.94,-5.892018221,-4.783043145,-2.32542411,-3.798355367,4.18203619630526,65.4990865213657
"HER42PB",231.2,2702.45,-6.158950572,-4.416323792,-2.078167877,-3.961725995,4.05889329376222,57.9101860375938
"HER42PB",231.3,2703.96,-6.026767726,-4.545710981,-2.205223219,-4.05201758,4.03573839291872,56.5846865483067
"HER42PB",231.4,2705.47,-5.763178077,-4.44268089,-2.07595093,-3.957366854,3.86133430597862,47.5287269427632
"HER42PB",231.5,2706.97,-5.721227027,-4.587212812,-2.058589809,-4.001037751,3.88925658442581,48.8745389213035
"HER42PB",231.6,2708.48,-5.326812813,-4.485449688,-2.008868414,-4.33861433,3.52200441548692,33.8522144083824
"HER42PB",231.7,2709.99,-5.595033314,-4.718908623,-1.883383585,-3.898190401,3.89503445675924,49.1577471501606
"HER42PB",231.8,2711.5,-5.870823477,-4.401351609,-1.802669247,-4.04891097,3.82273324262725,45.7290261880654
"HER42PB",231.9,2713,-5.827917105,-4.76220252,-1.961582284,-4.19734488,3.94203858818893,51.5235295702565
"HER42PB",232,2714.51,-5.949067366,-4.616382455,-1.827086257,-4.033438415,3.97357740311446,53.1744173130399
"HER42PB",232.1,2716.02,-5.300165369,-4.521211776,-1.738725249,-3.900949076,3.63571787488749,37.9290714541165
"HER42PB",232.2,2717.53,-5.705074743,-4.449851748,-1.764665366,-4.032176476,3.7595208092335,42.927850419801
"HER42PB",232.3,2719.04,-5.641125422,-4.359720877,-1.716805453,-4.052236177,3.67056188921983,39.2739672805217
"HER42PB",232.4,2720.54,-4.794779934,-3.900962058,-1.426335339,-3.653865266,3.15469623018875,23.4459138487484
"HER42PB",232.5,2722.05,-5.984283654,-4.736458967,-1.763593416,-3.933998696,4.07293607469517,58.7291428513456
"HER42PB",232.6,2723.56,-6.099786299,-4.477925867,-1.740996306,-4.277255171,3.89168171622087,48.9932099579013
"HER42PB",232.7,2725.07,-5.688840895,-4.584594788,-1.87224672,-4.093055071,3.80993983326854,45.1477223937095
"HER42PB",232.8,2726.57,-6.193314497,-4.793414484,-2.024421747,-4.359090547,4.10676298152092,60.7497508830019
"HER42PB",232.9,2728.08,-6.308462674,-4.977518408,-2.144305064,-4.342965392,4.28191910400096,72.3792100392457
"HER42PB",233,2729.59,-5.472354704,-4.651107521,-1.947171342,-4.217688785,3.7016785039643,40.5152523302969
"HER42PB",233.1,2731.1,-5.606024858,-4.791733294,-2.02778075,-4.561900754,3.72609523401773,41.5166783319237
"HER42PB",233.2,2732.6,-6.580250712,-4.678143186,-1.937014326,-4.271683548,4.29245318280558,73.1456883251569
"HER42PB",233.3,2734.11,-6.521809953,-4.91237204,-2.108545568,-4.374979389,4.35820065564313,78.1164494981455
"HER42PB",233.4,2735.62,-6.208534134,-4.879398186,-2.141408521,-4.155479347,4.24482799200382,69.7437626272426
"HER42PB",233.5,2737.13,-6.056348212,-4.879483727,-2.141538396,-4.142508322,4.16572441318695,64.439346251666
"HER42PB",233.6,2738.63,-5.594191892,-4.6749643,-1.807832155,-4.493131622,3.65482915817095,38.6609156493904
"HER42PB",233.7,2740.14,-6.425920534,-4.748660025,-2.01578394,-3.907941136,4.37381841371717,79.3460299605142
"HER42PB",233.8,2741.65,-5.64957038,-4.597734156,-1.965946649,-4.480890529,3.67592169258992,39.4850331532142
"HER42PB",233.9,2743.16,-5.769381213,-4.591432182,-1.883381981,-4.178462349,3.82629899457404,45.8923756109051
"HER42PB",234,2744.66,-6.254597747,-4.698885234,-2.006322309,-4.090390938,4.18771264237297,65.8719458101199
"HER42PB",234.1,2746.17,-5.857307959,-4.376650837,-1.760708995,-3.923374001,3.84122895686251,46.5826873898063
"HER42PB",234.2,2747.68,-6.06444944,-4.697827844,-1.854344087,-3.629469964,4.21865950333407,67.9423467290034
"HER42PB",234.3,2749.19,-5.97924311,-4.872818281,-1.883135397,-3.896864708,4.16571175394157,64.4385305033332
"HER42PB",234.4,2750.69,-4.726856079,-4.755531878,-1.979539863,-4.114635388,3.45116016863205,31.5369592836287
"HER42PB",234.5,2752.2,-6.356795882,-5.01456151,-2.413207384,-3.96676847,4.50048127120858,90.0604643807408
"HER42PB",234.6,2753.71,-6.080309685,-5.240271384,-2.435752542,-4.45579611,4.28444723036177,72.5624253262349
"HER42PB",234.7,2755.22,-6.143527335,-5.219268433,-2.512276993,-4.228567432,4.40060337208371,81.5000286747118
"HER42PB",234.8,2756.72,-5.973357149,-5.084095089,-2.499666855,-4.556964756,4.12881721804941,62.1044234852682
"HER42PB",234.9,2758.23,-6.662029103,-5.346352309,-2.752737096,-4.815006955,4.59315325323272,98.8054982226979
"HER42PB",235,2759.74,-6.397590356,-5.164728542,-2.557396754,-5.050861596,4.23903972522827,69.3412332208827
"HER42PB",235.1,2761.25,-6.746705857,-4.980264196,-2.236945856,-4.606639694,4.46492669562867,86.9146580818572
"HER42PB",235.2,2762.76,-6.047488916,-5.15367104,-2.755316736,-4.621855141,4.21905622622823,67.9693063608314
"HER42PB",235.3,2764.26,-7.273612932,-5.264280957,-2.634443977,-4.030044495,5.20107585941017,181.467370268913
"HER42PB",235.4,2765.77,-6.587725839,-4.920420544,-2.621456457,-4.166885009,4.55492865133432,95.0999697375658
"HER42PB",235.5,2767.28,-6.516736341,-5.226773089,-2.522099368,-3.823765247,4.75945380188702,116.682176905941
"HER42PB",235.6,2768.79,-7.474593046,-5.265740431,-2.65007598,-4.064661984,5.33055768510212,206.553133647389
"HER42PB",235.7,2770.29,-6.071740021,-4.981938362,-2.552759604,-4.116475267,4.29613397173703,73.4154182700955
"HER42PB",235.8,2771.8,-6.094819675,-5.115681039,-2.462582075,-3.856412808,4.44739087895761,85.403824140746
"HER42PB",235.9,2773.31,-6.440976633,-5.26960499,-2.44954973,-4.049966069,4.64474097051332,104.036413796024
"HER42PB",236,2774.82,-6.260950826,-4.631710286,-2.140559554,-4.089994175,4.18139175597896,65.4568898667486
"HER42PB",236.1,2776.32,-5.809221639,-4.813061075,-1.833011298,-3.503271428,4.17751090533626,65.2033537397695
"HER42PB",236.2,2777.83,-5.410759618,-4.654745159,-1.730120126,-3.612658973,3.84990121721942,46.9884213553979
"HER42PB",236.3,2779.34,-5.4703831,-4.269564872,-1.754892383,-3.997405499,3.56909630852181,35.4845116071555
"HER42PB",236.4,2780.85,-5.845951157,-4.499600662,-1.820384343,-3.763502094,3.95779094549943,52.341572756751
"HER42PB",236.5,2782.35,-5.502295982,-4.498701518,-1.780838952,-3.50867036,3.86596063039966,47.7491196639472
"HER42PB",236.6,2783.86,-5.9257876,-4.546182227,-1.809899009,-3.362891632,4.15942741019394,64.0348464004484
"HER42PB",236.7,2785.37,-5.164587771,-4.574876178,-1.642486559,-3.541372373,3.70743947504079,40.7493331461287
"HER42PB",236.8,2786.88,-4.823409168,-4.547155791,-1.984620727,-3.698962675,3.54118137194529,34.5076615034041
"HER42PB",236.9,2788.38,-5.489004373,-4.471555491,-1.929746912,-3.897467671,3.73492270805602,41.8847880812945
"HER42PB",237,2789.89,-5.253680634,-4.266835033,-1.636815854,-3.689384377,3.55278810068217,34.9105159584347
"HER42PB",237.1,2791.4,-5.466347027,-4.192249916,-1.51238567,-3.438943844,3.68722953387994,39.934057605445
"HER42PB",237.2,2792.91,-4.84542733,-3.948895748,-1.1331817,-2.705361167,3.48303599820805,32.5584194806819
"HER42PB",237.3,2794.41,-5.190989104,-3.78000213,-1.280968101,-2.66710832,3.59637167621761,36.4656848111597
"HER42PB",237.4,2795.92,-5.321341922,-4.463386767,-1.597256212,-3.046642033,3.89405415061147,49.1095811210034
"HER42PB",237.5,2797.43,-5.96034427,-4.524039488,-1.877173008,-3.393424469,4.16749290143713,64.5534073064509
"HER42PB",237.6,2798.94,-5.824461235,-4.512684095,-1.916061808,-3.585563961,4.02987121085289,56.2536659189223
"HER42PB",237.7,2800.44,-5.536326618,-4.538205868,-1.886978003,-3.876991734,3.78960884544785,44.2390925687685
"HER42PB",237.8,2801.95,-5.88410929,-4.530967136,-1.988083119,-3.763411065,4.01903003596523,55.6471039516187
"HER42PB",237.9,2803.46,-6.002789071,-4.604224617,-2.12671313,-3.822162385,4.11775938630396,61.4214661922106
"HER42PB",238,2804.97,-6.024974157,-4.564146744,-2.033787951,-4.253255439,3.94605641683558,51.7309587116707
"HER42PB",238.1,2806.48,-6.351816058,-4.684109237,-2.152611105,-4.109334889,4.25255672479457,70.2848819220608
"HER42PB",238.2,2807.98,-6.100377954,-4.88593385,-2.439180775,-4.094285563,4.25670939424518,70.5773586633679
"HER42PB",238.3,2809.49,-6.162038972,-4.818916783,-2.309795875,-4.019490391,4.26490707490728,71.1583072738554
"HER42PB",238.4,2811,-5.523309954,-5.0412524,-2.152161544,-3.928909919,4.04169220530197,56.9225860527562
"HER42PB",238.5,2812.51,-6.086107838,-4.839075544,-2.219361177,-3.893337611,4.2622360457585,70.9684949708957
"HER42PB",238.6,2814.01,-5.81383198,-4.558215942,-1.841278475,-3.764849646,3.97124398804016,53.0504839763058
"HER42PB",238.7,2815.52,-5.994495663,-4.808541364,-2.041422118,-3.94680282,4.1516108737984,63.5362668142423
"HER42PB",238.8,2817.03,-6.616243661,-4.709173345,-2.053980976,-3.967707587,4.45292715642279,85.8779546557975
"HER42PB",238.9,2818.54,-5.880502951,-4.439292832,-1.971710966,-4.053528575,3.87070058668257,47.9759856463681
"HER42PB",239,2820.04,-5.322762959,-4.323901073,-1.577287837,-3.797807977,3.56477344950627,35.3314481404952
"HER42PB",239.1,2821.55,-5.734043235,-4.398545767,-1.99997398,-3.90979831,3.83034012014652,46.0782076960666
"HER42PB",239.2,2823.06,-5.604475246,-4.573685554,-2.05241126,-3.847465625,3.8765197454077,48.2559793957641
"HER42PB",239.3,2824.57,-5.792445537,-4.594372455,-2.321514817,-3.880726753,4.01279821836147,55.3013996514872
"HER42PB",239.4,2826.07,-5.802179407,-4.528002344,-2.313353555,-3.998704322,3.9444856845131,51.6497670046615
"HER42PB",239.5,2827.58,-6.732119018,-4.846604579,-2.289769466,-3.918708301,4.64175323054852,103.72604392784
"HER42PB",239.6,2829.09,-5.867989942,-4.730708512,-2.228989955,-4.131493151,4.01363472263385,55.3476788622445
"HER42PB",239.7,2830.6,-5.66880088,-4.478838812,-1.935280645,-3.830323786,3.85203041592749,47.0885756277782
"HER42PB",239.8,2832.1,-6.064708643,-4.658074598,-1.963538116,-4.013046666,4.08391834233748,59.3776766843034
"HER42PB",239.9,2833.61,-5.661998957,-3.877707782,-2.022300368,-3.431600605,3.72106286275968,41.308275812393
"HER42PB",240,2835.12,-5.200680954,-4.427902503,-1.925657327,-3.803748194,3.60910010292432,36.9328021353336
"HER42PB",240.1,2836.57,-5.921725715,-4.612502291,-1.913194446,-3.723280881,4.07899505674251,59.0860618645723
"HER42PB",240.2,2838.02,-6.163047904,-4.553609992,-2.080034908,-3.953381487,4.12837007740566,62.0766602808621
"HER42PB",240.3,2839.47,-6.631852048,-4.735869073,-2.488717321,-4.189505012,4.46640602627752,87.0433287491576
"HER42PB",240.4,2840.92,-5.692126016,-4.451451845,-2.026409971,-3.691656883,3.91385074547152,50.0914705689155
"HER42PB",240.5,2842.38,-5.100287979,-4.212046551,-1.777052139,-3.571690965,3.51954846719278,33.7691771295228
"HER42PB",240.6,2843.83,-5.284150827,-4.242696952,-1.668379844,-3.605186852,3.59020806543123,36.2416157694723
"HER42PB",240.7,2845.28,-5.349136284,-4.170481287,-1.698096144,-3.454961809,3.64442416353083,38.2607345806381
"HER42PB",240.8,2846.73,-5.455638929,-4.365325443,-1.776726335,-3.550698365,3.76568628114574,43.193338464358
"HER42PB",240.9,2848.18,-5.423874133,-4.242195245,-1.739334792,-3.392829132,3.74195348429345,42.180308304989
"HER42PB",241,2849.63,-5.12362763,-4.206207593,-1.630721822,-3.57354396,3.50364382140819,33.2363388628704
"HER42PB",241.1,2851.08,-5.566635531,-4.018699819,-1.736089009,-3.364549496,3.71703649559157,41.142287915245
"HER42PB",241.2,2852.54,-5.26480611,-3.589651125,-1.727590911,-3.184578713,3.43258269210392,30.956490678025
"HER42PB",241.3,2853.99,-5.633926135,-4.563484724,-1.999414874,-3.613482934,3.95965107142156,52.4390252819255
"HER42PB",241.4,2855.44,-5.897068012,-4.589298414,-2.111695366,-3.770573926,4.07015263804894,58.56590129459
"HER42PB",241.5,2856.89,-5.889590795,-4.607557444,-2.228571092,-3.94935442,4.03096359330691,56.3151500125051
"HER42PB",241.6,2858.34,-6.038529085,-4.559016595,-2.418026929,-4.233448772,4.01881669292786,55.6352332957468
"HER42PB",241.7,2859.79,-5.979818042,-4.681492454,-2.112792402,-4.072226757,4.05212635623788,57.5196343364617
"HER42PB",241.8,2861.24,-5.817372195,-4.600327309,-2.406282385,-4.313294798,3.89119883438563,48.9695577378359
"HER42PB",241.9,2862.7,-6.203849129,-4.479228963,-2.295469115,-4.209060473,4.06140176976301,58.0556347004417
"HER42PB",242.1,2865.6,-5.67289001,-4.301410735,-1.64021228,-3.91387368,3.6954691744525,40.2644592126708
"HER42PB",242.2,2867.05,-5.620598989,-4.556427191,-2.002318048,-3.956436177,3.8306263020464,46.0913963321723
"HER42PB",242.3,2868.5,-5.661735915,-5.014718506,-2.097527921,-4.168647639,4.00614393686045,54.9346302176971
"HER42PB",242.4,2869.95,-5.884308439,-4.861407972,-2.128939243,-4.202549865,4.04251143862322,56.9692380388037
"HER42PB",242.5,2871.4,-6.609817902,-4.929070962,-2.116794491,-3.975429841,4.55886745053924,95.4752880893408
"HER42PB",242.6,2872.86,-6.017504888,-4.759712571,-2.226121937,-3.955867971,4.1673407450461,64.5435858401851
"HER42PB",242.7,2874.31,-6.257095571,-4.885839087,-2.32439236,-4.132067285,4.3121983916942,74.6043183075232
"HER42PB",242.8,2875.76,-6.29604843,-5.298317367,-2.486695959,-4.107276989,4.56087361034727,95.6670190321169
"HER42PB",242.9,2877.21,-7.202909366,-5.52201249,-2.638561175,-4.108505565,5.24705471529365,190.005822284507
"HER42PB",243,2878.66,-7.025726849,-5.204114417,-2.617899568,-4.561229071,4.82141193415576,124.140244949597
"HER42PB",243.1,2880.11,-6.490190954,-5.073656708,-2.641537562,-4.675309067,4.39466093150511,81.0171557399767
"HER42PB",243.2,2881.56,-6.900267859,-4.985732832,-2.425698999,-4.499918597,4.63029519682698,102.544330403977
"HER42PB",243.3,2883.02,-7.126140862,-5.05506757,-2.387897722,-4.784335056,4.70320579896243,110.300206559332
"HER42PB",243.4,2884.47,-6.433440732,-5.132668544,-2.555432343,-4.706584149,4.3644989957658,78.6100061284468
"HER42PB",243.5,2885.92,-6.473376161,-5.133998719,-2.611594372,-4.563833656,4.44704207329949,85.3740399984011
"HER42PB",243.6,2887.37,-6.462474026,-5.014558531,-2.267696322,-4.990935385,4.18161967128142,65.4718101938216
"HER42PB",243.7,2888.82,-8.12511983,-5.009586357,-2.397680017,-4.667943181,5.44496061002113,231.588157279838
"HER42PB",243.8,2890.27,-6.585508305,-4.999417756,-2.349730956,-4.823019218,4.31870708413663,75.0914785385211
"HER42PB",243.9,2891.72,-6.419942389,-5.021623835,-2.250031625,-4.712266037,4.25448749652155,70.4207170760495
"HER42PB",244,2893.18,-7.314126643,-4.898212865,-2.275098274,-4.898212865,4.69838190181226,109.769410988168
"HER42PB",244.1,2894.63,-7.088570325,-5.025389304,-2.418760817,-4.769984891,4.67461533885392,107.191326822163
"HER42PB",244.2,2896.08,-6.488933509,-5.120657654,-2.417163269,-4.566250211,4.41825957430898,82.9517882282111
"HER42PB",244.3,2897.53,-6.491282439,-5.226066009,-2.452240429,-4.475210511,4.50606976222894,90.5651754503008
"HER42PB",244.4,2898.98,-7.132710522,-5.255793244,-2.30947633,-4.684583123,4.8234435688061,124.3927089432
"HER42PB",244.5,2900.43,NA,-5.618560939,-2.489159414,-4.875224014,NA,NA
"HER42PB",244.6,2901.88,-7.090883802,-5.666270576,-2.700687505,-5.358122673,4.81469428643637,123.309109280082
"HER42PB",244.7,2903.33,-7.525075061,-5.360111346,-2.692200313,-4.903170811,5.1246043455179,168.10761596039
"HER42PB",244.8,2904.79,-8.934955709,-5.089072506,-2.246600995,-4.934921826,6.05307375545248,425.418655341812
"HER42PB",244.9,2906.24,-6.783746508,-5.297922552,-2.597621597,-5.724665058,4.30347421841792,73.9562881811953
"HER42PB",245,2907.69,-7.321056273,-5.303490135,-2.848275275,-4.784189884,5.02268672777971,151.818651721578
"HER42PB",245.1,2909.14,-7.168297371,-5.343748079,-2.710467773,-5.439596038,4.68847383539877,108.687178642434
"HER42PB",245.2,2910.59,-7.785123253,-5.47011564,-3.190634916,-5.234701996,5.32781795750757,205.98800882492
"HER42PB",245.3,2912.04,-8.069733527,-5.312893161,-3.086126905,-5.226764008,5.45734489211216,234.474043277632
"HER42PB",245.4,2913.49,-7.363728651,-5.161885128,-3.225898977,-5.180490316,4.90766289569418,135.322781095674
"HER42PB",245.5,2914.95,-8.942330199,-5.476594297,-3.203824289,-5.283909953,6.27067610848087,528.83480673154
"HER42PB",245.6,2916.4,-7.979259862,-5.513771298,-3.189846889,-4.298102454,5.82097584793468,337.30104761059
"HER42PB",245.7,2917.85,-6.58614563,-5.304164115,-2.962056301,-4.788116548,4.57043562317263,96.5861757860426
"HER42PB",245.8,2919.3,-7.876866139,-5.24737826,-3.348576997,-4.495871465,5.57508771909717,263.772692524596
"HER42PB",245.9,2920.75,-7.11945864,-5.567914706,-3.220647529,-4.707458761,5.09676330775656,163.491877099832
"HER42PB",246,2922.2,-7.567009529,-5.331633185,-3.348237388,-5.234865633,5.12956095451,168.942928129043
"HER42PB",246.1,2923.65,-7.454266948,-5.209863811,-3.402104,-5.048497619,5.0667022893603,158.650281021927
"HER42PB",246.2,2925.11,-7.012740724,-5.42010993,-3.333631062,-4.556004951,5.02905219565317,152.788130792103
"HER42PB",246.3,2926.56,-7.054893675,-5.373799774,-3.32610693,-4.675347541,4.99196908987613,147.226039566093
"HER42PB",246.4,2928.01,-6.883887326,-5.208387663,-3.255975541,-4.654660018,4.80151127195509,121.69419163634
"HER42PB",246.5,2929.46,-7.187052295,-5.412099944,-3.332658402,-4.789157022,5.05812451395397,157.295234494044
"HER42PB",246.6,2930.91,-8.394271978,-5.607889934,-3.281615069,-5.026976148,5.9565495489547,386.274999195859
"HER42PB",246.7,2932.36,-6.881486425,-5.477064679,-3.46096477,-4.354782646,5.06227031735206,157.948703252244
"HER42PB",246.8,2933.81,-7.306556256,-5.496447648,-3.529971221,-5.026444019,5.12646049783392,168.419939071057
"HER42PB",246.9,2935.27,NA,-5.455614113,-3.461108182,-4.842747763,NA,NA
"HER42PB",247,2936.72,-7.191077863,-5.212377891,-3.326146465,-4.932793029,4.91660168438985,136.537825262777
"HER42PB",247.1,2938.17,-7.387263595,-5.402132733,-2.915853399,-4.822314238,5.11152984525906,165.923998849247
"HER42PB",247.2,2939.62,-6.76323202,-5.111234493,-3.210371521,-4.865025668,4.60048652862257,99.5327293853712
"HER42PB",247.3,2941.07,-7.547325859,-5.303581266,-3.14643074,-4.901488842,5.18664090887625,178.866713092023
"HER42PB",247.4,2942.52,-5.134351728,-5.14714508,-2.717379188,-4.443325439,3.81649389270761,45.4445950476297
