Site,depth,SH20_age,Ti,Ca,Sr,Ti_convert_PLS,Ti_ppm_PLS,Ti_lower_RMSE_PLS,Ti_upper_RMSE_PLS
HER42PB,91.1,862.1,-5.080373839,-4.19989256,-3.63552617,4.073672014,58.77237985,31.61398869,109.2615256
HER42PB,91.2,863.13,-5.042959748,-4.347411606,-3.450981057,4.202646381,66.86304222,35.96600079,124.3025723
HER42PB,91.3,864.16,-5.436209834,-4.420775052,-3.516804805,4.455935572,86.13670023,46.3334082,160.1335065
HER42PB,91.4,865.19,-5.278053919,-4.17944163,-3.900728228,4.086796349,59.54881216,32.03163593,110.7049617
HER42PB,91.5,866.23,-5.230704357,-4.497665847,-3.812933863,4.277746551,72.07783315,38.77106573,133.9971944
HER42PB,91.6,867.26,-5.349120156,-4.289728581,-3.537264823,4.318101448,75.04601417,40.36766674,139.5152283
HER42PB,91.7,868.29,-5.596646341,-4.478615966,-3.885046299,4.465618335,86.97479245,46.78422265,161.6915723
HER42PB,91.8,869.32,-5.505517704,-4.305368996,-3.61567605,4.396652039,81.17863032,43.66643494,150.9161449
HER42PB,91.9,870.35,-5.243745275,-4.505881256,-3.693332655,4.330853921,76.00916466,40.88575072,141.3057853
HER42PB,92,871.38,-4.924671689,-4.124813554,-3.611965685,3.949510027,51.90992612,27.92263681,96.50379539
HER42PB,92.1,872.41,-4.641081172,-4.011785464,-3.516464026,3.762236556,43.04459005,23.15392343,80.02258183
HER42PB,92.2,873.45,-5.158009821,-4.199443606,-3.569238545,4.140550588,62.83740947,33.80059064,116.8186696
HER42PB,92.3,874.48,-5.052928206,-4.095495531,-3.377702553,4.083357486,59.34438368,31.92167272,110.3249164
HER42PB,92.4,875.51,-4.848469886,-4.186542723,-3.456046803,3.997228029,54.44701512,29.28735104,101.2204023
HER42PB,92.5,876.54,-4.64610646,-4.679112756,-3.761480642,4.078585531,59.06186955,31.7697068,109.799705
HER42PB,92.6,877.57,-5.531968024,-4.497894257,-3.658964646,4.512957924,91.19115646,49.05222821,169.5300564
HER42PB,92.7,878.6,-5.048174235,-4.345365144,-3.588205422,4.157877354,63.93566566,34.39134873,118.8603964
HER42PB,92.8,879.63,-5.096126241,-4.267218013,-3.781196367,4.073338375,58.75277435,31.60344278,109.2250777
HER42PB,92.9,880.66,-5.207399262,-4.359275978,-3.795425886,4.187712626,65.87194472,35.43288396,122.4600602
HER42PB,93,881.7,-5.112503086,-4.520565808,-3.540106446,4.315075878,74.81930034,40.24571611,139.0937532
HER42PB,93.1,882.73,-5.516598723,-4.474681778,-3.6502627,4.492501998,89.34470671,48.05901266,166.097391
HER42PB,93.2,883.76,-5.707879011,-4.587891862,-3.71671227,4.658982731,105.5286765,56.76445964,196.1844018
HER42PB,93.3,884.79,-5.721343424,-4.500841318,-3.800886759,4.587442929,98.24289467,52.84539725,182.6396783
HER42PB,93.4,885.82,-5.380685304,-4.590435293,-3.661685189,4.473816084,87.69072052,47.16932433,163.0225273
HER42PB,93.5,886.85,-5.083402065,-4.503778711,-3.686191889,4.238907978,69.33209828,37.29411973,128.8927018
HER42PB,93.6,887.88,-5.69769254,-4.614073036,-3.764619538,4.651711496,104.7641356,56.3532089,194.7630726
HER42PB,93.7,888.92,-5.84067132,-4.556341885,-3.813597764,4.694695957,109.3655517,58.82833609,203.3173925
HER42PB,93.8,889.95,-5.735222413,-4.48766779,-3.826353536,4.580019172,97.51626372,52.45453845,181.2888259
HER42PB,93.9,890.98,-5.549306639,-4.374648222,-3.673523792,4.44561716,85.25247598,45.85777908,158.4896784
HER42PB,94,892.01,-5.697437602,-4.359292585,-3.888728575,4.458000992,86.31479259,46.42920507,160.4645914
HER42PB,94.1,893.04,-5.488110938,-4.584311694,-3.780232953,4.495911043,89.64980661,48.22312759,166.6645908
HER42PB,94.2,894.07,-5.791626838,-4.645668429,-3.933909401,4.674508811,107.1799085,57.65266652,199.2541453
HER42PB,94.3,895.1,-6.167628295,-4.825634192,-4.216020124,4.943701695,140.2885952,75.46201246,260.805262
HER42PB,94.4,896.14,-5.57952016,-4.715358494,-4.171635167,4.498402396,89.87343436,48.3434182,167.0803287
HER42PB,94.5,897.17,-5.37762134,-4.527470411,-4.220740143,4.245043841,69.75881836,37.52365482,129.6860011
HER42PB,94.6,898.2,-5.27696991,-4.617724281,-3.728762864,4.405020113,81.86078927,44.03337201,152.184321
HER42PB,94.7,899.23,-4.275408277,-4.49965619,-4.0759424,3.67865833,39.59323736,21.2974217,73.60630159
HER42PB,94.8,900.26,-5.30778539,-4.539603024,-3.512784427,4.450142047,85.63910792,46.06575055,159.2084514
HER42PB,94.9,901.29,-5.389500678,-4.42986764,-3.592163949,4.407266449,82.04488286,44.13239698,152.5265625
HER42PB,95,902.32,-5.376412177,-4.341602845,-3.536177952,4.365815633,78.71357513,42.34046809,146.3334533
HER42PB,95.1,903.36,-5.634235262,-4.376558279,-3.588769591,4.529282298,92.69201194,49.85954669,172.3202405
HER42PB,95.2,904.39,-5.276869484,-4.350869938,-3.731644942,4.245322993,69.77829443,37.53413111,129.7222083
HER42PB,95.3,905.42,-5.402927601,-4.304315312,-3.783814423,4.275837969,71.94039788,38.69713853,133.7416937
HER42PB,95.4,906.45,-4.802163459,-4.08110749,-3.635481156,3.84862248,46.92837393,25.24303229,87.24277867
HER42PB,95.5,907.48,-5.116745529,-4.147704231,-3.744877647,4.026425097,56.06014301,30.15506147,104.2193078
HER42PB,95.6,908.51,-5.345665389,-4.310422714,-3.676222241,4.281226794,72.32911854,38.90623353,134.4643496
HER42PB,95.7,909.54,-4.949131465,-4.371586294,-3.532727302,4.136650991,62.59284606,33.66903863,116.3640109
HER42PB,95.8,910.58,-5.208111456,-4.182891166,-3.943448308,4.033090462,56.43505241,30.35672731,104.9162878
HER42PB,95.9,911.61,-4.965668921,-4.235440066,-3.670028928,4.018378463,55.61085759,29.91338835,103.3840582
HER42PB,96,912.64,-5.171185996,-4.183358814,-3.3916735,4.198821275,66.60777252,35.82868981,123.82801
HER42PB,96.1,913.67,-5.072645369,-4.23841959,-3.530038165,4.127921763,62.04883669,33.37641297,115.3526635
HER42PB,96.2,914.7,-5.182332984,-4.361787309,-3.506659622,4.272426491,71.69539293,38.56534901,133.2862141
HER42PB,96.3,915.73,-5.507013302,-4.297586647,-3.618524206,4.391990825,80.80111985,43.46336996,150.2143293
HER42PB,96.4,916.76,-5.39388004,-4.372228792,-3.592903915,4.375409782,79.47239925,42.74864379,147.7441547
HER42PB,96.5,917.79,-5.385939288,-4.432009704,-3.934999391,4.290180467,72.97963773,39.2561514,135.6737055
HER42PB,96.6,918.83,-5.551420318,-4.512771494,-3.849562401,4.469403764,87.30465328,46.96165662,162.3048042
HER42PB,96.7,919.86,-6.076070064,-4.434284318,-3.600337791,4.85508659,128.3918082,69.06266487,238.6883919
HER42PB,96.8,920.89,-5.383435928,-4.160071934,-3.298763337,4.342612337,76.90818726,41.36933996,142.9771244
HER42PB,96.9,921.92,-5.47249014,-4.226144306,-3.694506719,4.302339759,73.87243533,39.73639218,137.333472
HER42PB,97,922.95,-5.362449555,-4.309299641,-3.546539626,4.334643008,76.29771635,41.04096427,141.8422209
HER42PB,97.1,923.98,-5.170731,-4.103400011,-3.443510052,4.133447805,62.39267027,33.56136296,115.9918716
HER42PB,97.2,925.01,-5.588536219,-4.48195576,-3.608915012,4.556052716,95.20692835,51.21233415,176.9956272
HER42PB,97.3,926.05,-5.719745297,-4.568023183,-3.808184628,4.623873796,101.8879619,54.80609909,189.4160859
HER42PB,97.4,927.08,-5.055771689,-4.467985024,-3.88971812,4.132905224,62.3588264,33.54315816,115.9289537
HER42PB,97.5,928.11,-5.316575592,-4.179613498,-3.514580619,4.240759339,69.46057593,37.36322857,129.1315498
HER42PB,97.6,929.14,-5.169989802,-4.225830171,-3.536920285,4.174149804,64.98456656,34.95555833,120.8103687
HER42PB,97.7,930.17,-5.262415845,-4.39927772,-3.541752297,4.329887157,75.9357173,40.84624298,141.169242
HER42PB,97.8,931.2,-5.205472894,-4.216861501,-3.605167466,4.166393464,64.48247389,34.6854799,119.8769471
HER42PB,97.9,932.23,-5.189721649,-4.266478398,-3.787565384,4.124864372,61.85941884,33.27452406,115.0005239
HER42PB,98,933.27,-5.448388846,-4.489413195,-3.292090697,4.580390609,97.55249166,52.47402565,181.3561759
HER42PB,98.1,934.3,-5.190442708,-4.184507533,-3.750527255,4.089101943,59.68626597,32.10557309,110.9604969
HER42PB,98.2,935.33,-5.426916402,-4.399325383,-3.5991693,4.409568318,82.23395694,44.23410097,152.878063
HER42PB,98.3,936.36,-6.001203554,-4.655350162,-3.941778077,4.81886129,123.8240108,66.60562136,230.1965713
HER42PB,98.4,937.39,-5.12232805,-4.131189428,-3.519127164,4.096331152,60.11931387,32.33851196,111.76556
HER42PB,98.5,938.42,-4.907554082,-4.079395561,-3.4932205,3.953299306,52.10700049,28.02864421,96.87016896
HER42PB,98.6,939.45,-4.993740352,-4.084729944,-3.559396294,3.981971592,53.62265205,28.84392158,99.68785988
HER42PB,98.7,940.49,-4.976397269,-4.111143125,-3.66477389,3.952248524,52.05227614,27.99920768,96.76843297
HER42PB,98.8,941.52,-4.975553843,-4.244282605,-3.518023877,4.080673389,59.1853112,31.83610675,110.0291907
HER42PB,98.9,942.55,-4.669097888,-3.781569341,-3.390935014,3.682575993,39.74865454,21.38102147,73.89523183
HER42PB,99,943.58,-4.931678232,-3.712890342,-3.303511335,3.813018484,45.28693065,24.36009086,84.19123309
HER42PB,99.1,944.61,-4.163071534,-3.883321515,-3.316418835,3.515790087,33.64249792,18.09648599,62.54350523
HER42PB,99.2,945.64,-5.050034054,-3.998824004,-3.489552986,3.986329025,53.85681897,28.96988126,100.1231908
HER42PB,99.3,946.67,-5.053282943,-3.918888662,-3.330321205,3.994614374,54.3048952,29.21090395,100.9561925
HER42PB,99.4,947.71,-5.21392075,-4.225619482,-3.652273501,4.160587165,64.10915421,34.48466918,119.1829225
HER42PB,99.5,948.74,-5.530179557,-4.082730772,-3.190454917,4.423788659,83.41170599,44.86761871,155.067572
HER42PB,99.6,949.77,-5.114756406,-4.342441026,-3.512160025,4.219937191,68.02921133,36.59328962,126.4705535
HER42PB,99.7,950.8,-5.836616058,-4.719450362,-3.431596073,4.91844168,136.7892856,73.57971445,254.2998269
HER42PB,99.8,951.83,-5.284382009,-4.382386518,-3.596789026,4.314234919,74.75640686,40.21188536,138.9768303
HER42PB,99.9,952.86,-5.858305756,-4.950748704,-3.669571223,4.989780638,146.9041948,79.02058014,273.104075
HER42PB,100,953.89,-6.211498792,-5.054899246,-3.780244856,5.259091718,192.3067432,103.4428624,357.5102486
HER42PB,100.1,954.9,-5.770853165,-4.904863171,-3.94660824,4.8106342,122.8094785,66.0598988,228.3104923
HER42PB,100.2,955.91,-6.012218279,-4.886525032,-4.059607937,4.923965181,137.5469318,73.98725653,255.7083385
HER42PB,100.3,956.92,-5.993760759,-4.613230103,-4.188680446,4.705016893,110.5001516,59.43864366,205.4266846
HER42PB,100.4,957.92,-6.091744873,-4.828052834,-3.941175987,4.984662134,146.1541861,78.61714632,271.709762
HER42PB,100.5,958.93,-5.796992549,-4.781901232,-4.078355344,4.710093235,111.0625144,59.7411417,206.4721521
HER42PB,100.6,959.94,-6.168384637,-5.046241851,-4.024962766,5.140158512,170.7428309,91.84351458,317.4215887
HER42PB,100.7,960.95,-3.721507974,-4.957086117,-4.239022586,3.641401659,38.14526592,20.51854984,70.91443222
HER42PB,100.8,961.96,-5.161491517,-4.811817768,-3.568466634,4.506925009,90.64266418,48.75719117,168.510375
HER42PB,100.9,962.96,-5.744587974,-4.419401599,-3.478752423,4.663355751,105.991166,57.01323534,197.0441988
HER42PB,101,963.97,-5.638153212,-4.502499652,-3.530802882,4.626312756,102.1367658,54.93993209,189.8786279
HER42PB,101.1,964.98,-5.780293312,-4.951013957,-3.651317835,4.944362627,140.381347,75.51190421,260.9776935
HER42PB,101.2,965.99,-5.722174393,-4.640036942,-3.696868158,4.705997825,110.608598,59.49697756,205.6282932
HER42PB,101.3,966.99,-5.677482862,-4.830185001,-3.697759348,4.789808319,120.2783114,64.69836999,223.6048945
HER42PB,101.4,968,-5.46741079,-4.410689444,-3.779588349,4.380087404,79.84501187,42.94907418,148.4368649
HER42PB,101.5,969.01,-5.444627168,-4.472963882,-3.685008908,4.435127506,84.36288099,45.37926101,156.8358658
HER42PB,101.6,970.02,-5.410378785,-4.34542352,-3.606868299,4.364796559,78.63340103,42.297342,146.1844046
HER42PB,101.7,971.03,-5.563954956,-4.276666119,-3.645346206,4.406124964,81.95128326,44.08204923,152.352555
HER42PB,101.8,972.03,-5.327015531,-4.328153645,-3.630355293,4.296097111,73.41271219,39.48910456,136.4788179
HER42PB,101.9,973.04,-5.307442274,-4.383771435,-3.671206169,4.303592936,73.96506864,39.78622015,137.5056831
HER42PB,102,974.05,-5.421655719,-4.441682997,-3.911508501,4.325672105,75.61631789,40.67443627,140.5754586
HER42PB,102.1,975.06,-5.706217779,-4.775220899,-4.067580711,4.650365902,104.6232605,56.27743137,194.5011769
HER42PB,102.2,976.07,-6.224432695,-4.842114482,-3.863279247,5.11374246,166.2915312,89.44913579,309.1463444
HER42PB,102.3,977.07,-5.685636369,-4.448025206,-3.681315458,4.573425538,96.87539237,52.10981019,180.0974061
HER42PB,102.4,978.08,-5.863572598,-4.74119009,-3.964392881,4.768787939,117.7764032,63.35257973,218.9536909
HER42PB,102.5,979.09,-6.057643336,-4.795879407,-3.951658472,4.938148044,139.5116408,75.04408438,259.3608552
HER42PB,102.6,980.1,-6.051701901,-4.837653445,-3.687747862,5.04829534,155.7567258,83.78240562,289.5614832
HER42PB,102.7,981.1,-5.749977166,-4.948263605,-3.600778519,4.939961652,139.7648897,75.18030841,259.8316609
HER42PB,102.8,982.11,-6.1202685,-4.933548944,-4.070879303,5.023487676,151.9402993,81.72952864,282.4665078
HER42PB,102.9,983.12,-6.22822511,-4.990060941,-3.75424753,5.241392124,188.9329374,101.6280736,351.2381331
HER42PB,103,984.13,-6.33606691,-4.910857132,-4.142375905,5.141369299,170.9496893,91.95478487,317.8061514
HER42PB,103.1,985.14,-5.905532133,-4.483428319,-3.995989628,4.633036705,102.8258422,55.31059013,191.159664
HER42PB,103.2,986.14,-4.884820087,-4.305786213,-3.956833315,3.918269237,50.31328899,27.06379685,93.53554722
HER42PB,103.3,987.15,-5.16968515,-4.271943777,-3.719274654,4.139585714,62.77680852,33.76799306,116.7060086
HER42PB,103.4,988.16,-4.868251273,-4.10160163,-3.661316757,3.887950786,48.81076029,26.25557834,90.7422525
HER42PB,103.5,989.17,-5.119823768,-3.78327591,-3.610531235,3.857055318,47.32578657,25.45680276,87.9815936
HER42PB,103.6,990.17,-4.730667206,-4.026662155,-3.162233255,3.938348154,51.3337358,27.61270085,95.43262159
HER42PB,103.7,991.18,-5.143585377,-3.841316425,-2.936902745,4.133581821,62.40103248,33.56586104,116.0074175
HER42PB,103.8,992.19,-4.69714888,-3.940988732,-3.029288674,3.91470436,50.13424761,26.96748951,93.20269812
HER42PB,103.9,993.2,-4.853091594,-3.938744497,-3.006243453,4.004864875,54.86441035,29.51187025,101.9963661
HER42PB,104,994.21,-5.036154199,-4.112072666,-3.017162714,4.205901183,67.08102273,36.08325372,124.7078117
HER42PB,104.1,995.21,-5.413942188,-4.200314648,-3.316932002,4.378963585,79.75533091,42.9008343,148.2701424
HER42PB,104.2,996.22,-5.581783246,-4.300397832,-3.547024462,4.464809626,86.90448365,46.74640316,161.5608639
HER42PB,104.3,997.23,-5.639266745,-4.27239047,-3.675207278,4.441269421,84.88262511,45.65883425,157.8021026
HER42PB,104.4,998.24,-5.619650959,-4.235514096,-3.54886748,4.449641299,85.59623506,46.04268899,159.128748
HER42PB,104.5,999.24,-5.170013015,-4.198899314,-3.830370223,4.058694194,57.8986573,31.14400849,107.6372208
HER42PB,104.6,1000.25,-4.627997353,-4.316514404,-3.659284396,3.888187534,48.82231749,26.26179503,90.76373806
HER42PB,104.7,1001.26,-5.423896024,-4.185731855,-3.53770511,4.301556214,73.81457562,39.70526912,137.2259072
HER42PB,104.8,1002.27,-5.240752453,-4.196095158,-3.689971403,4.14604107,63.18336596,33.98668255,117.4618243
HER42PB,104.9,1003.28,-5.389260659,-4.147394281,-3.563599638,4.24885458,70.02515815,37.66692047,130.1811434
HER42PB,105,1004.28,-5.983589873,-4.563498132,-3.924669967,4.75794286,116.5060101,62.66922821,216.5919507
HER42PB,105.1,1005.29,-5.527660411,-4.83061459,-3.974462217,4.601155399,99.59932619,53.57502928,185.1613692
HER42PB,105.2,1006.3,-5.941669518,-4.688906549,-3.754834644,4.861429967,129.2088344,69.50214776,240.2072946
HER42PB,105.3,1007.31,-5.684141302,-5.117993812,-3.872699139,4.905931664,135.0887087,72.66496474,251.1383483
HER42PB,105.4,1008.31,-5.653965468,-4.449992663,-3.492458973,4.618218393,101.3133706,54.49702329,188.3478849
HER42PB,105.5,1009.32,-5.28494616,-4.282871799,-3.785651827,4.191393251,66.11484136,35.56353941,122.9116202
HER42PB,105.6,1010.33,-5.207889658,-4.278026849,-3.751154199,4.154697288,63.73266902,34.28215571,118.483013
HER42PB,105.7,1011.34,-4.992753593,-4.202947008,-3.822511648,3.962529074,52.5901623,28.28853962,97.76839694
HER42PB,105.8,1012.35,-4.841357331,-4.176841963,-3.880895381,3.843597903,46.69317008,25.11651484,86.80552002
HER42PB,105.9,1013.35,-5.217330586,-4.078367002,-3.530931632,4.116163683,61.32353389,32.98626858,114.0042803
HER42PB,106,1014.36,-4.619245421,-4.102611455,-3.839356587,3.695424931,40.26267781,21.65751743,74.8508332
HER42PB,106.1,1015.37,-5.048980077,-4.238592013,-3.806725086,4.020790093,55.74513229,29.98561546,103.6336832
HER42PB,106.2,1016.38,-5.113006732,-4.033376894,-3.593661863,4.007551614,55.01201491,29.59126756,102.2707722
HER42PB,106.3,1017.39,-5.233590592,-4.210293641,-3.619457836,4.174160011,64.98522985,34.95591512,120.8116018
HER42PB,106.4,1018.39,-5.156209979,-4.178898141,-3.676138789,4.091060274,59.80326596,32.16850804,111.1780072
HER42PB,106.5,1019.4,-4.559016841,-4.172638199,-3.634994878,3.775202506,43.60633799,23.45609076,81.06690634
HER42PB,106.6,1020.41,-5.156872975,-4.077603649,-3.716057775,4.017689693,55.57256772,29.89279202,103.3128749
HER42PB,106.7,1021.42,-5.052273282,-4.127852424,-3.536921809,4.048260561,57.29770445,30.82075262,106.5200119
HER42PB,106.8,1022.42,-4.947889105,-4.095409886,-3.525876661,3.974079098,53.20110134,28.61716712,98.90417079
HER42PB,106.9,1023.43,-5.269552328,-4.279717693,-3.715571491,4.204121598,66.96175249,36.0190976,124.4860809
HER42PB,107,1024.44,-4.776653074,-4.068722097,-3.463158213,3.885933937,48.71241556,26.20267817,90.55942351
HER42PB,107.1,1025.45,-4.53641877,-3.818665778,-3.236488955,3.688229509,39.97401064,21.50224176,74.31418289
HER42PB,107.2,1026.46,-4.453535718,-3.631227144,-3.078937396,3.58816962,36.16781445,19.45486775,67.23822642
HER42PB,107.3,1027.46,-5.002295856,-3.862633027,-3.187936554,3.980622169,53.55034124,28.80502519,99.55342956
HER42PB,107.4,1028.47,-5.083155679,-4.087861004,-3.199624538,4.156388806,63.84056517,34.34019365,118.6835987
HER42PB,107.5,1029.48,-5.153840211,-3.939791755,-3.437650346,4.028353063,56.16832933,30.21325549,104.420433
HER42PB,107.6,1030.49,-5.453996587,-4.136379091,-3.181961938,4.411268772,82.37391096,44.30938301,153.1382462
HER42PB,107.7,1031.49,-5.494368231,-4.170744977,-3.143438111,4.46972999,87.33313904,46.97697927,162.357761
HER42PB,107.8,1032.5,-4.759624771,-3.884156034,-3.210705103,3.852636221,47.11711077,25.34455489,87.59365225
HER42PB,107.9,1033.51,-5.341250999,-4.145339799,-3.28956332,4.311464198,74.54956438,40.10062365,138.5922972
HER42PB,108,1034.52,-4.652924617,-4.214202287,-3.376631151,3.936169918,51.22204051,27.55261933,95.22497306
HER42PB,108.1,1035.53,-5.023710067,-4.166102837,-3.439457117,4.08786706,59.61260591,32.06595094,110.8235583
HER42PB,108.2,1036.53,-4.962775046,-3.978221394,-3.300999608,3.988905819,53.9957759,29.04462696,100.3815204
HER42PB,108.3,1037.54,-4.806961859,-3.961521009,-3.237264275,3.915076725,50.15291937,26.97753315,93.23741008
HER42PB,108.4,1038.55,-4.923200173,-4.098343647,-3.334361322,4.027044906,56.09490035,30.17375763,104.2839239
HER42PB,108.5,1039.56,-4.894807892,-4.06930926,-3.227635212,4.030298239,56.27769297,30.2720828,104.6237468
HER42PB,108.6,1040.56,-4.824056902,-4.068724631,-3.438869348,3.919735911,50.38713635,27.10351976,93.67283407
HER42PB,108.7,1041.57,-5.046428937,-4.112320362,-3.415867393,4.0767381,58.95285757,31.71106866,109.5970449
HER42PB,108.8,1042.58,-4.806644754,-3.987203848,-3.220554206,3.935838863,51.20508599,27.54349941,95.19345356
HER42PB,108.9,1043.59,-4.955282581,-4.055553357,-3.347778905,4.014855918,55.41531046,29.80820247,103.0205238
HER42PB,109,1044.6,-5.119139013,-4.183287755,-3.36725891,4.176942594,65.16630844,35.0533183,121.1482382
HER42PB,109.1,1045.6,-4.97470967,-3.984759832,-3.449336504,3.949179786,51.8927862,27.91341716,96.47193121
HER42PB,109.2,1046.61,-4.743883442,-4.046281911,-3.177315751,3.951939087,52.03617172,27.99054502,96.73849385
HER42PB,109.3,1047.62,-4.938306206,-3.804731754,-2.850473006,4.024843162,55.97152961,30.10739583,104.05457
