"Site","depth","SH20_age","Ti","Ca","Sr","Ti_convert","Ti_ppm","Ti_lower_RMSE","Ti_upper_RMSE"
"HER42PB",254.1,3020.75,-6.474439824,-5.289287079,-4.580715428,5.32123302904165,204.63604868759,110.074864164896,380.431197804959
"HER42PB",254.2,3021.74,-8.572573835,-4.946329952,-4.504768828,7.1265004545732,1244.51410370665,669.431030335932,2313.62946164529
"HER42PB",254.3,3022.73,-6.805182203,-5.171646739,-5.093804252,5.33672162544195,207.830246821335,111.793041035212,386.369411672166
"HER42PB",254.4,3023.71,-6.659866587,-4.819654734,-4.315608798,5.27510032839978,195.410080709805,105.112164882646,363.27954700243
"HER42PB",254.5,3024.7,-6.69966453,-5.280580346,-4.322178129,5.57837494646833,264.641200047998,142.351967478568,491.984522612156
"HER42PB",254.6,3025.69,-7.076072988,-5.161911537,-4.423711693,5.78382526129725,325.000025664443,174.819314133732,604.195349954804
"HER42PB",254.7,3026.68,-7.144941701,-5.385972055,-4.485359136,5.95555907340272,385.892592666238,207.57376323672,717.398435874808
"HER42PB",254.8,3027.66,NA,-5.28481982,-4.771057337,NA,NA,NA,NA
"HER42PB",254.9,3028.65,NA,-5.45946035,-5.144220333,NA,NA,NA,NA
"HER42PB",255,3029.64,-8.098110787,-5.495421102,-5.149295434,6.7093030616564,819.998951547112,441.081978399144,1524.42927498139
"HER42PB",255.1,3030.63,-7.329850567,-5.356838488,-5.000698446,5.9272668943746,375.127847439909,201.783347148464,697.386102042221
"HER42PB",255.2,3031.61,-7.885028216,-5.176978015,-5.002091436,6.34997244927686,572.476936642816,307.938515440635,1064.27038696016
"HER42PB",255.3,3032.6,-7.107220703,-5.055503709,-4.591542394,5.6904446866171,296.025229833923,159.233610951399,550.329394495572
"HER42PB",255.4,3033.59,-6.892565496,-5.092507224,-4.746634213,5.47881078116351,239.561646685341,128.861536797289,445.360066230401
"HER42PB",255.5,3034.58,NA,-5.136590962,-5.762485915,NA,NA,NA,NA
"HER42PB",255.6,3035.56,-6.928738707,-5.25958156,-4.929339873,5.54618576227084,256.258259536528,137.842737340377,476.400112532116
"HER42PB",255.7,3036.55,-6.905352394,-5.423747853,-4.756501401,5.68297501395767,293.822256256965,158.048619261041,546.233928999685
"HER42PB",255.8,3037.54,-7.829754685,-5.460679851,-6.271610067,6.0328798797679,416.913964249813,224.260330853572,775.069103505364
"HER42PB",255.9,3038.53,-6.797509111,-5.512794542,-5.056245805,5.54606751499503,256.227959486919,137.826438775846,476.343782847096
"HER42PB",256,3039.51,-8.403576465,-5.465002605,-4.78667051,7.1464286877439,1269.56384044279,682.90542248864,2360.19848705575
"HER42PB",256.1,3040.5,-7.655216188,-5.336964978,-4.39711965,6.42341725547594,616.104908768835,331.406243323189,1145.37751251379
"HER42PB",256.2,3041.49,-7.504892035,-5.307667457,-4.599482399,6.19474155760068,490.164749273083,263.662333888326,911.246888725893
"HER42PB",256.3,3042.48,-7.439865807,-5.376862992,-4.667277085,6.15252753356745,469.903584156503,252.763740935943,873.580117090792
"HER42PB",256.4,3043.46,NA,-5.138621035,-5.262918752,NA,NA,NA,NA
"HER42PB",256.5,3044.45,-6.868304295,-5.156926345,-4.60806675,5.5441027765728,255.725032791551,137.555911720459,475.408810703361
"HER42PB",256.6,3045.44,-6.167772121,-5.176328667,-4.608344629,5.01934461193434,151.312103143552,81.3916184702081,281.2986519749
"HER42PB",256.7,3046.43,-6.696571178,-4.995618156,-4.706985965,5.27607373564717,195.600386906268,105.21453163992,363.633338109786
"HER42PB",256.8,3047.41,-6.783720182,-4.917299184,-4.615331154,5.3303006364854,206.500046273415,111.077518791876,383.89648575803
"HER42PB",256.9,3048.4,-6.365803456,-5.061107739,-4.535014643,5.11960974779355,167.270079364554,89.9755022782613,310.965526639622
"HER42PB",257,3049.39,-7.028961022,-5.177137312,-4.573041909,5.70210110839695,299.496013933537,161.100564944896,556.781798951223
"HER42PB",257.1,3050.38,-8.179174305,-5.113237773,-4.556046228,6.76932435430874,870.723394694747,468.366937354934,1618.72918346968
"HER42PB",257.2,3051.37,-6.304854976,-5.248802302,-4.71788992,5.12431198468295,168.058475061213,90.3995846907911,312.431203489561
"HER42PB",257.3,3052.35,-7.323602206,-5.044364477,-4.279079769,5.98042393611584,395.608045148703,212.799758945524,735.460068948872
"HER42PB",257.4,3053.34,-7.801161138,-5.38079301,-4.524016405,6.54921630531336,698.696394546089,375.832661036069,1298.92024393498
"HER42PB",257.5,3054.33,-6.484864217,-5.132471408,-5.003259676,5.0926969407503,162.828408991637,87.586303180157,302.708183952151
"HER42PB",257.6,3055.32,-6.60782237,-5.212138268,-4.637943031,5.35845800920735,212.397179312653,114.24961932069,394.859624462675
"HER42PB",257.7,3056.3,-8.098566853,-5.384976472,-5.255597334,6.60808991137655,741.066163939338,398.623594698886,1377.68829201043
"HER42PB",257.8,3057.29,NA,-5.27383286,-5.14895953,NA,NA,NA,NA
"HER42PB",257.9,3058.28,-7.446026879,-5.388564244,-4.822619321,6.11252192232284,451.475867728755,242.851370189622,839.321841100911
"HER42PB",258,3059.27,-7.434591182,-5.242209229,-4.609080058,6.087329636035,440.244227769826,236.809808838349,818.441520794235
"HER42PB",258.1,3060.25,NA,-5.474824953,-4.67290693,NA,NA,NA,NA
"HER42PB",258.2,3061.24,-8.084639478,-5.064214591,-4.746500232,6.5752567970399,717.129757507554,385.748069084155,1333.18901718377
"HER42PB",258.3,3062.23,-8.474937879,-5.231369441,-4.431886611,7.20841589680728,1350.75084298052,726.576360886881,2511.13019639878
"HER42PB",258.4,3063.22,-5.839724623,-5.146577442,-4.431157626,4.83568933184524,125.925357654397,67.7359474424033,234.103106240173
"HER42PB",258.5,3064.2,-6.786501943,-4.940675253,-4.441952651,5.40520726610714,222.562345334505,119.717518433506,413.757303099361
"HER42PB",258.6,3065.19,-6.303998286,-5.186246657,-4.697463134,5.0934147557186,162.945331620261,87.6491965097837,302.925550422738
"HER42PB",258.7,3066.18,-7.060771387,-4.961986882,-4.23493815,5.71585052989598,303.642350409641,163.330902303911,564.490097475471
"HER42PB",258.8,3067.17,-6.7029747,-4.998226608,-4.470159178,5.36297234769374,213.358179581836,114.766546688919,396.646183995274
"HER42PB",258.9,3068.15,-6.793985521,-5.078211959,-4.08106913,5.61534174971687,274.607210097426,147.712739490598,510.511957855143
"HER42PB",259,3069.14,-6.495530534,-4.932779735,-4.245162523,5.23901678688044,188.484690650284,101.38695920662,350.404814263467
"HER42PB",259.1,3070.13,-6.452342982,-5.016451679,-4.349863772,5.22054502513008,185.035005320975,99.5313543585458,343.99163373982
"HER42PB",259.2,3071.12,-7.113247178,-5.158162653,-4.332626284,5.84443275279284,345.306612004753,185.742339413969,641.946562482211
"HER42PB",259.3,3072.1,-7.084095441,-5.236625365,-4.191989077,5.91366125149834,370.058555601193,199.056546987214,687.961971843295
"HER42PB",259.4,3073.09,-6.275080265,-5.162481734,-4.561409232,5.10428505312216,164.72625789799,88.607166619967,306.236403624722
"HER42PB",259.5,3074.08,-6.958052244,-5.417607203,-4.59092863,5.77927979067769,323.526099977149,174.026481341764,601.455230028285
"HER42PB",259.6,3075.07,-7.019244037,-5.217728393,-4.73147403,5.66430204820034,288.386630890384,155.124766265858,536.128761888173
"HER42PB",259.7,3076.05,-7.841781143,-5.138185292,-4.436149164,6.47524170870701,648.876047648217,349.034020461243,1206.30110685249
"HER42PB",259.8,3077.04,-6.487336819,-5.278114659,-4.587588712,5.32204989938731,204.803278100492,110.164817792459,380.742087730105
"HER42PB",259.9,3078.03,-7.11437598,-5.026902267,-4.296459301,5.77962298217675,323.637150439085,174.086216000401,601.661679774173
"HER42PB",260,3079.02,NA,-5.21625401,-4.572868339,NA,NA,NA,NA
"HER42PB",260.1,3080,-6.404686379,-5.263286815,-4.663357764,5.22526325284786,185.910105449247,100.002075565137,345.618499544418
"HER42PB",260.2,3080.98,-6.973596523,-5.112844182,-4.246677837,5.72777565386527,307.284999433301,165.290303392093,571.262009561058
"HER42PB",260.3,3081.95,-7.622174595,-5.092011353,-4.516094264,6.20572026018885,495.575770923302,266.572952408186,921.306315991731
"HER42PB",260.4,3082.93,-6.429693037,-5.188708767,-4.294460135,5.3246866690028,205.34400974043,110.45568033695,381.747341627412
"HER42PB",260.5,3083.91,-6.588095632,-5.160224844,-4.636809126,5.3126431678613,202.885781475107,109.133385735744,377.177341720492
"HER42PB",260.6,3084.89,-6.71459256,-5.046065731,-4.382026635,5.43052202080018,228.268375167057,122.786823488833,424.365169004857
"HER42PB",260.7,3085.87,NA,-4.993591648,-4.555086686,NA,NA,NA,NA
"HER42PB",260.8,3086.85,-7.782520644,-5.006033281,-4.514854655,6.31103560913373,550.614875444665,296.178791617854,1023.62744950394
"HER42PB",260.9,3087.83,-8.921030308,-5.06240808,-4.630570867,7.57218757658483,1943.38694268808,1045.35860181118,3612.87772680778
"HER42PB",261,3088.81,-6.939304944,-4.917408888,-4.437006552,5.51840114676765,249.236226308566,134.065546768693,463.345714105873
"HER42PB",261.1,3089.79,NA,-5.383259296,-4.588329421,NA,NA,NA,NA
"HER42PB",261.2,3090.77,-6.942973912,-5.105277347,-4.617574141,5.57195933023531,262.948798373824,141.441615243017,488.838242178174
"HER42PB",261.3,3091.75,-6.807834487,-4.968006614,-4.558937899,5.39907531858009,221.201780430905,118.985663035047,411.227927951201
"HER42PB",261.4,3092.72,-7.924511709,-4.946797941,-4.419383405,6.45063930032768,633.106908917193,340.551713385109,1176.98529287802
"HER42PB",261.5,3093.7,-6.501614943,-5.14063839,-4.905600051,5.14339791703896,171.296832985008,92.1415153567961,318.451513165063
"HER42PB",261.6,3094.68,-6.96406099,-5.142061636,-4.688144144,5.58753143565246,267.075512202404,143.661397471229,496.510060974879
"HER42PB",261.7,3095.66,-7.35537073,-5.162428814,-4.873674356,5.87780907731817,357.026167466222,192.046353216852,663.733948187428
"HER42PB",261.8,3096.64,-7.155471845,-5.223483034,-4.651922844,5.81165487552733,334.171680880037,179.752798280335,621.246029939586
"HER42PB",261.9,3097.62,-6.885908613,-5.165758676,-4.669891536,5.54288298269318,255.413291130623,137.388224154161,474.829263481682
"HER42PB",262,3098.6,-7.068447541,-5.143769612,-5.077355169,5.54497640002761,255.948537793568,137.676136299144,475.824320464121
"HER42PB",262.1,3099.58,-6.56309965,-5.099513614,-5.482505866,4.9705789123693,144.11029045674,77.5177235317258,267.910032304112
"HER42PB",262.2,3100.56,-7.944213503,-5.176099061,-4.849929556,6.46114450116387,639.792881399879,344.148135020309,1189.4149333856
"HER42PB",262.3,3101.54,-6.977488617,-4.922652886,-4.499550637,5.53225781238716,252.713847832248,135.936178650472,469.81082975999
"HER42PB",262.4,3102.52,-6.807040042,-5.266595001,-4.242090684,5.68334634822922,293.931382790413,158.107319027886,546.436802042328
"HER42PB",262.5,3103.49,-7.363000537,-5.206597954,-4.3184781,6.09916254518561,445.484540649632,239.628602164968,828.183589791965
"HER42PB",262.6,3104.47,-6.672513842,-4.904364239,-4.27461857,5.34932566743531,210.466325706635,113.211002470102,391.270046991674
"HER42PB",262.7,3105.45,-6.549575444,-5.051363167,-4.564348191,5.24271221787173,189.182511397573,101.762320852145,351.70210662445
"HER42PB",262.8,3106.43,-6.880258739,-5.155751497,-4.482363466,5.59583712777548,269.302996775745,144.85957376232,500.651093944206
"HER42PB",262.9,3107.41,NA,-5.18864072,-5.000981751,NA,NA,NA,NA
"HER42PB",263,3108.39,-7.67662817,-4.946599062,-4.632105732,6.13235830229453,460.52092863448,247.716758555681,856.137174355498
"HER42PB",263.1,3109.37,-6.729174543,-4.948344144,-4.699882785,5.27631551496635,195.647684752236,105.239973413271,363.721267760063
"HER42PB",263.2,3110.35,-6.780335045,-4.929735076,-4.243756385,5.46089840609204,235.308732229435,126.573870552553,437.453632583941
"HER42PB",263.3,3111.33,-6.333588485,-4.894371722,-4.471870427,5.01806812811963,151.119078915282,81.287789668569,280.939807876623
"HER42PB",263.4,3112.31,-6.576340602,-4.819121458,-4.49458692,5.14893159752145,172.247362464061,92.6528104290114,320.218606844718
"HER42PB",263.5,3113.29,-6.060643448,-4.781649467,-4.564348191,4.72412251570687,112.631622519738,60.5851736731853,209.389222185947
"HER42PB",263.6,3114.26,-6.905725442,-4.578447737,-4.203246286,5.36821418821837,214.479505472033,115.36971409681,398.730798872628
"HER42PB",263.7,3115.24,-6.641102239,-4.991658992,-4.16131069,5.41492021571304,224.734614672333,120.885994143551,417.79568749666
"HER42PB",263.8,3116.22,-6.683621654,-4.734739735,-3.964521617,5.36234892410964,213.225208513781,114.695020814823,396.398982473265
"HER42PB",263.9,3117.2,-6.729927956,-4.821997055,-4.741458192,5.1877053367354,179.057205169064,96.315862542971,332.878529833567
"HER42PB",264,3118.18,-7.441213746,-5.002827112,-4.657325468,5.93475748590695,377.948327260787,203.300498868086,702.629550220208
"HER42PB",264.1,3119.16,-6.500887402,-4.748586769,-4.187645014,5.15307755422583,172.962974995514,93.0377423737961,321.548975243888
"HER42PB",264.2,3120.14,-5.848759024,-4.710446866,-3.92307883,4.75460876208349,116.118214428019,62.4606307745307,215.871014345398
"HER42PB",264.3,3121.12,-6.252358714,-4.726906458,-4.510431619,4.84608610491335,127.241404486994,68.4438563238634,236.549719513365
"HER42PB",264.4,3122.1,-6.304528284,-4.636001455,-4.346272299,4.8856765178,132.379992468799,71.2079312643451,246.102675571115
"HER42PB",264.5,3123.08,-7.920705929,-4.86603112,-4.266343979,6.45061498376485,633.091514120445,340.543432438659,1176.95667298917
"HER42PB",264.6,3124.05,-6.545811376,-4.867380592,-4.679518855,5.09139361136872,162.616328177642,87.4722237354932,302.313912470577
"HER42PB",264.7,3125.03,-6.578035195,-5.012399905,-4.624501121,5.22112768552653,185.142849305691,99.5893642353234,344.192122444253
"HER42PB",264.8,3126.01,-6.315234136,-5.072304089,-4.837372582,4.98648696123741,146.421135787114,78.7607400357993,272.206038128181
"HER42PB",264.9,3126.99,-7.031937549,-5.122395044,-4.616519925,5.65734414053546,286.38702793437,154.049168759072,532.411375080866
"HER42PB",265,3127.97,-6.33839214,-4.879777117,-4.678804443,4.94279617372054,140.161618371333,75.3937109434234,260.569204229955
"HER42PB",265.1,3128.95,-7.320603322,-4.888340406,-4.804148315,5.7069995737984,300.966683867837,161.891646449292,559.515866229543
"HER42PB",265.2,3129.93,-8.234591525,-4.938754659,-4.840083132,6.62905851533816,756.769348404785,407.070424610214,1406.88149288513
"HER42PB",265.3,3130.91,-6.002967285,-5.012872579,-4.6491082,4.79291307890733,120.652326979238,64.8995550324253,224.300212817053
"HER42PB",265.4,3131.89,-6.370730048,-4.589441879,-4.520799946,4.84764902169707,127.4404277015,68.5509120134298,236.919716101801
"HER42PB",265.5,3132.87,-7.131991566,-5.16255092,-4.408505557,5.8375343612082,342.932749110188,184.465425413033,637.533403069702
"HER42PB",265.6,3133.85,-8.323338719,-4.979299751,-4.378525891,6.9066828598013,998.928155655102,537.328988462305,1857.06984284639
"HER42PB",265.7,3134.82,-6.596135642,-5.109995946,-4.374760605,5.37783563193558,216.553067295461,116.485094488071,402.585679834554
"HER42PB",265.8,3135.8,-6.129524931,-4.980902222,-4.067868822,5.05919764155128,157.464122954331,84.7008240053732,292.735641110219
"HER42PB",265.9,3136.78,-6.411654051,-5.163664361,-4.492283457,5.22922394586251,186.647898426514,100.398938494593,346.990102777934
"HER42PB",266,3137.76,-6.919217118,-4.908024677,-4.362851504,5.5212525544478,249.947914572926,134.448367828471,464.668787047375
"HER42PB",266.1,3138.74,-6.547419797,-4.74927053,-4.48985033,5.08669060748126,161.853338532025,87.0618073785551,300.895467056601
"HER42PB",266.2,3139.72,-4.74084157,-4.637090065,-3.778674116,4.09777331568456,60.2060783016987,32.3851830284216,111.926860542648
"HER42PB",266.3,3140.7,-5.463523081,-4.79722315,-3.808769972,4.59761364187861,99.2471934790782,53.3856151495327,184.506732494958
"HER42PB",266.4,3141.68,-5.414360999,-4.575339047,-3.768418089,4.44917429765858,85.5562708155723,46.0211920083381,159.054452012919
"HER42PB",266.5,3142.66,-6.409142905,-4.648949901,-4.321262494,4.97928001906556,145.369680568285,78.1951564490835,270.251317193611
"HER42PB",266.6,3143.64,-6.38814804,-4.522670995,-3.966687612,5.00870229287586,149.71032987349,80.5300157552623,278.320855405578
"HER42PB",266.7,3144.62,-6.124261483,-4.728971559,-4.147840493,4.87858805450209,131.444939709632,70.7049612054893,244.364354080535
"HER42PB",266.8,3145.59,-5.681732362,-4.766993221,-4.07851531,4.62593050550574,102.09773139742,54.9189352862863,189.806060553812
"HER42PB",266.9,3146.57,-5.930743645,-4.609661433,-4.047353853,4.70774867231846,110.80242632555,59.6012389075491,205.988632193919
"HER42PB",267,3147.55,-6.160993658,-4.669655287,-4.290165665,4.82111142227046,124.102944935375,66.7556615456357,230.715127152232
"HER42PB",267.1,3148.53,-6.632969285,-4.600533786,-4.211241537,5.1590783351039,174.004008290917,93.5977199501688,323.484321171767
"HER42PB",267.2,3149.51,-6.553879648,-4.689360824,-3.953288599,5.23789738743514,188.273819038924,101.273530198751,350.012790765128
"HER42PB",267.3,3150.49,-6.209569786,-4.80422723,-4.441595222,4.88451929014506,132.226887286415,71.1255751386184,245.81804347282
"HER42PB",267.4,3151.47,-7.508612714,-4.895872692,-4.21783915,6.08273211246416,438.224840203713,235.723569080194,814.68735316084
"HER42PB",267.5,3152.45,-6.582226579,-4.793502014,-5.113096212,4.92862971921235,138.190023408968,74.3331790915706,256.903886032458
"HER42PB",267.6,3153.43,-7.070801342,-4.954180797,-4.207735035,5.72900321882228,307.662443351484,165.493332566524,571.963701383293
"HER42PB",267.7,3154.41,-7.061672165,-5.028750639,-4.329668723,5.72420840123708,306.190789034275,164.701721557108,569.227804075652
"HER42PB",267.8,3155.39,-6.829642878,-5.144105622,-4.388307476,5.57933699459942,264.895920126757,142.488982819947,492.458063150534
"HER42PB",267.9,3156.36,-7.897965394,-5.402008908,-4.777069977,6.57311220224677,715.593452728048,384.92168223294,1330.33293062811
"HER42PB",268,3157.34,-6.78862895,-5.196735347,-4.567536891,5.5166049031158,248.788939157864,133.824948532596,462.514179351388
"HER42PB",268.1,3158.32,-6.973124047,-5.221638477,-4.913616721,5.56602253485939,261.392349893093,140.604392983328,485.944707223587
"HER42PB",268.2,3159.3,-6.475457174,-5.061763839,-4.392055231,5.25066970860681,190.693935073728,102.57532402004,354.511937654703
"HER42PB",268.3,3160.28,-6.573355893,-5.089319247,-4.942715772,5.15538950970073,173.36332030445,93.2530903331745,322.293242182146
"HER42PB",268.4,3161.26,-6.834334012,-5.317419468,-4.572086535,5.62391929578542,276.972797054498,148.985201818912,514.909731782866
