Location,Site,Section,sample,min_depth,max_depth,midpoint,SH20_age,kcps,cps,cps_acf_sum,MSE,K,Ca,Ti,Mn,Fe,Co,Ni,Cu,Zn,Rb,Sr,Zr,Mo_inc,Mo_coh,PCA sum,coh_inc,K_sd,Ca_sd,Ti_sd,Mn_sd,Fe_sd,Co_sd,Ni_sd,Cu_sd,Zn_sd,Rb_sd,Sr_sd,Zr_sd,Mo_inc_sd,Mo_coh_sd,coh_inc_sd,K_ICP,Ca_ICP,Ti_ICP,Mn_ICP,Fe_ICP,Co_ICP,Ni_ICP,Cu_ICP,Zn_ICP,Rb_ICP,Sr_ICP,Zr_ICP,dry_mass_pc,K_ICP_sd,Ca_ICP_sd,Ti_ICP_sd,Mn_ICP_sd,Fe_ICP_sd,Co_ICP_sd,Ni_ICP_sd,Cu_ICP_sd,Zn_ICP_sd,Rb_ICP_sd,Sr_ICP_sd,Zr_ICP_sd,dry_mass_err
Isla Hermite,HER42PB,HER42PB_1F,191,210.9,212.2,211.5,2407.863571,20839.21429,52023.14286,50998.42857,1.305714286,0.069460282,0.512620303,0.12108162,0.0887581,5.072564405,0.157440531,0.400451926,0.224261083,0.009002951,0.136125281,0.916094831,1.493675511,72.68511518,11.7088351,92.59874505,0.161095717,0.023740458,0.100015378,0.035613554,0.044368336,0.810448926,0.104310935,0.078131303,0.114089068,0.033685959,0.139728442,0.20860294,0.138654792,0.750780373,0.286353147,0.003859601,2828.534907,13096.11662,993.0986057,174.0963235,8584.603441,2.969961652,7.062851662,17.54257349,19.13786718,7.439046804,166.9684155,6.36986061,18.91065944,102.3929636,299.9010705,14.89647909,1.793192132,67.81836719,0.043064444,0.08334165,0.228053455,0.317688595,0.184488361,2.003620986,0.12612324,1.891065944
Isla Hermite,HER42PB,HER42PB_1F,197,219.3,220.5,219.9,2535.414615,19194.46154,49531.69231,48610.23077,1.379230769,0.094325222,0.700227704,0.272393712,0.160086277,10.06609099,0.158520807,0.38458776,0.247071405,0.000329542,0.224830746,1.451732646,1.469507892,67.69930032,11.3306865,93.15002605,0.167499311,0.032786214,0.12559139,0.16549394,0.060248707,3.003382061,0.066153495,0.068555338,0.069610528,0.00097354,0.169930644,0.240950752,0.172724232,2.739602948,0.358483685,0.005339263,3423.57602,13147.58443,599.0527127,107.6482229,7683.311513,3.689626761,5.405800223,15.70576463,34.46965096,7.303239025,192.3751513,4.803531513,14.13675428,48.95713709,67.05268057,5.271663872,0.602830048,116.786335,0.112164654,0.048111622,0.164910529,0.086174127,0.077414334,0.865688181,0.063886969,1.413675428
Isla Hermite,HER42PB,HER42PB_1F,200,223.4,224.6,224,2595.947692,19982.23077,50426.92308,49521.38462,1.265384615,0.058133179,0.554586043,0.137587215,0.096770459,4.230876808,0.102908869,0.364517651,0.248520153,0.005982042,0.116286898,1.177573086,1.600732982,73.40684843,11.91849808,93.12347311,0.162356609,0.021309673,0.112297784,0.05498846,0.039113628,1.013825901,0.082872668,0.07171866,0.096389235,0.021568559,0.125624977,0.18880296,0.174211019,0.973221254,0.359596617,0.004157268,2194.360902,11323.61093,690.7048329,104.6054626,9567.109814,2.746114854,5.360618674,16.67157469,22.71049639,4.662067798,171.3980626,2.662592467,11.64068541,30.94048872,135.8833311,7.804964612,1.945661604,296.5804042,0.119181385,0.082553528,0.240070676,0.286152255,0.062005502,2.51955152,0.018904407,1.164068541
Isla Hermite,HER42PB,HER42PB_1F,205,230.3,231.5,230.9,2697.928462,19796.15385,50700.30769,49793.84615,1.296153846,0.0896666,0.660261729,0.200295943,0.134185831,7.124420095,0.11921933,0.389825598,0.193004261,0.006611413,0.198806893,1.350526388,1.449929666,70.07317876,11.36230948,92.35510789,0.16214632,0.019591875,0.099298554,0.03951787,0.041387666,1.004634077,0.072162147,0.047716417,0.089625098,0.01997095,0.135912053,0.143727215,0.185675535,0.754087437,0.321356987,0.0041325,2525.307497,11871.90515,549.7826232,83.17074012,5459.728289,2.27561944,3.651541303,16.66345413,20.69597487,4.800340815,190.1380415,3.129892546,11.56613441,72.47632516,118.7190515,9.071413283,1.047951326,96.63719072,0.012288345,0.083620296,0.26161623,0.055879132,0.12000852,3.764733223,0.053834152,1.156613441
Isla Hermite,HER42PB,HER42PB_1F,209,235.8,236.9,236.4,2780.0925,17580.41667,45366.5,44514.5,1.338333333,0.089864559,0.661191232,0.252206564,0.14816914,9.923839717,0.129795972,0.350002854,0.146660965,0.002783344,0.250139739,1.643036155,1.424259574,67.69290676,11.6767457,93.42235485,0.172582198,0.037814278,0.15562237,0.120347136,0.040702082,2.136358198,0.090356071,0.061022863,0.074555183,0.009641788,0.155099588,0.359438138,0.287360753,1.861254532,0.346459894,0.006051654,5697.238235,21435.85886,1725.260893,306.2265551,11114.88978,5.029922831,6.72326864,24.69330757,25.50832915,18.92485386,248.0408721,10.2233775,26.82647453,74.63382088,171.4868709,23.46354815,5.420210026,65.5778497,0.111161295,0.377175371,0.45682619,0.387726603,0.140043919,3.844633517,0.2545621,2.682647453
Isla Hermite,HER42PB,HER42PB_1F,211,238.4,239.5,239,2819.29,18956.58333,48810.16667,47967.25,1.255833333,0.102264395,0.680604654,0.200383607,0.132469486,8.879739383,0.161802865,0.379343352,0.243824106,0.010206309,0.131603416,1.390377268,1.616051333,69.16189441,11.65270237,93.71422251,0.168527858,0.042437362,0.129004186,0.068005583,0.07550231,1.810130034,0.071669192,0.089564995,0.12341547,0.027533074,0.107148,0.101145286,0.252743005,1.827064829,0.27798256,0.003435355,5573.411793,18063.59942,2165.153606,346.4020468,13675.84016,5.877569688,7.291340643,32.30269493,29.23295322,21.81206384,211.4460624,23.116,22.08725825,145.4660478,160.7660348,17.10471349,1.801290643,83.42262495,0.058775697,0.082392149,0.226118865,0.397568164,0.163590479,1.057230312,0.2843268,2.208725825
Isla Hermite,HER42PB,HER42PB_1F,213,241.1,242.3,241.7,2859.43,20083.83333,51709.08333,50837.91667,1.295833333,0.129669,0.839800281,0.219959709,0.129431653,8.949810942,0.238699655,0.389662911,0.224144151,0.000329542,0.164874217,1.47389871,1.531158845,68.94586463,11.64088378,93.73080855,0.169096886,0.067729988,0.339400719,0.050609324,0.035073127,2.056373855,0.110002055,0.061952649,0.080466885,0.00097354,0.146776135,0.530476078,0.199141823,2.521105039,0.393881859,0.009570589,4695.135297,16570.75403,1731.529863,288.8091125,12238.61735,4.779923294,6.769791583,30.25871619,26.6817226,16.08852231,202.828785,9.612839085,24.52573101,117.847896,175.6499928,45.19292942,3.985565753,116.2668648,0.037283402,0.100869895,0.239043858,0.456257456,0.061136385,0.141980149,0.197063201,2.452573101
Isla Hermite,HER42PB,HER42PB_1G,224,246.9,248.1,247.5,2943.974615,21409,53168.76923,52291.53846,1.34,0.047836403,0.453587652,0.081376979,0.064176799,3.741836106,0.166230001,0.383411396,0.268360869,0.006220218,0.084428325,0.689435096,1.717427554,75.76205129,11.86694615,94.37683762,0.156662091,0.022993485,0.114207913,0.109105906,0.046032638,0.714467249,0.06020474,0.063762642,0.084648903,0.013881021,0.12940704,0.134409506,0.174066826,1.145719681,0.128096892,0.002574632,1688.278234,9282.261886,544.0403813,91.45583254,16448.97625,2.063550218,8.708805886,37.91346404,18.35356327,3.265430798,146.7512531,3.113895793,13.39469893,102.8161445,275.683178,9.248686483,2.286395813,47.70203112,0.052826886,0.105376551,0.955419294,0.427638024,0.119514767,2.846974309,0.071308214,1.339469893
Isla Hermite,HER42PB,HER42PB_1G,231,256.4,257.6,257,3049.39,21539.38462,52670.61538,51853.38462,1.356923077,0.045446447,0.446914348,0.081874606,0.065035226,3.356277366,0.16988721,0.361211705,0.189812176,0.000329542,0.061463927,0.729573457,1.621054576,75.51811296,11.68397432,93.50281686,0.154703404,0.022216569,0.04815674,0.046871946,0.036464354,1.759288468,0.075539433,0.059672367,0.065361201,0.00097354,0.070220164,0.156776696,0.138730436,1.374298234,0.407712734,0.004107349,4369.778556,16688.31951,1581.334342,300.501993,12270.07289,5.122309014,7.561017887,20.55300982,29.3359331,13.37718549,196.4487137,9.298215317,19.45800873,96.13512824,120.1559005,22.13868078,2.313865346,93.25255394,0.038929549,0.180708328,0.119207457,0.410703063,0.291622644,2.396674308,0.10321019,1.945800873
Isla Hermite,HER42PB,HER42PB_1G,232,257.7,258.9,258.3,3062.228462,20982.07692,51247.23077,50347.07692,1.400769231,0.033930078,0.431858775,0.064532193,0.065610486,2.812210073,0.230096863,0.370036409,0.263668516,0.003690424,0.072657601,0.784856287,1.879574754,76.01430197,11.7050555,93.75800004,0.153993743,0.016165294,0.068608934,0.062320984,0.033804698,0.646198508,0.091261468,0.033229739,0.080242497,0.010685255,0.114173468,0.238963771,0.119897674,0.821844831,0.280612688,0.003729405,1951.694876,11281.74843,644.4824408,100.7317857,5685.831956,1.700460441,5.717566832,14.18284501,15.23009592,4.424370634,170.3369471,3.424722039,12.02392678,106.5625402,143.2782051,6.058134943,1.158415535,159.771878,0.029588012,0.090909313,0.039711966,0.085288537,0.133615993,1.243459714,0.011986527,1.202392678
Isla Hermite,HER42PB,HER42PB_1G,236,263.2,264.4,263.8,3116.223077,20852.92308,51741.07692,50781.92308,1.266923077,0.069735469,0.617149198,0.11494428,0.078813456,3.091689188,0.118886581,0.361807164,0.241350851,0.008672275,0.074144305,0.993195002,1.487171288,74.3129327,12.07218342,92.76807853,0.162468288,0.0366125,0.07702048,0.04467031,0.045616329,0.419962961,0.078873145,0.056998037,0.083542353,0.031268331,0.110296365,0.251377355,0.184099433,0.649916711,0.251699082,0.003971323,1649.869327,10268.05232,511.753571,77.97233518,5669.96572,1.696042582,5.647978456,15.90778555,21.94878635,3.053481296,171.610596,2.248747432,16.01472408,81.99850555,158.1280057,7.881004994,1.138396094,48.19470862,0.031037579,0.174522534,0.281567804,0.410442305,0.058016145,0.995341457,0.049472444,1.601472408
Isla Hermite,HER42PB,HER42PB_1G,240,268.6,269.8,269.2,3169.092308,22209.38462,53985.53846,53007.38462,1.493076923,0.045106262,0.437075086,0.056615223,0.065541486,1.952381007,0.135850475,0.438500881,0.241607972,0.000329542,0.021925726,0.750074347,1.806593675,75.35699386,11.7951898,92.22046447,0.156552124,0.020309383,0.044732987,0.031678848,0.035245217,0.416869856,0.100162836,0.079014245,0.061054105,0.00097354,0.034266883,0.207712884,0.201498677,0.76355054,0.186785425,0.003610889,2991.060367,13752.84253,979.9509916,165.9363359,6876.421266,2.30494227,6.480173586,12.73174274,17.94697181,7.318389831,185.0171857,5.029297468,19.26502214,80.75862991,276.4321349,16.95315215,4.613030137,98.3328241,0.020283492,0.139971749,0.252088506,0.148959866,0.119289754,2.997278408,0.142832048,1.926502214
Isla Hermite,HER42PB,HER42PB_1G,245,275.2,276.4,275.8,3233.341538,21274.07692,52097.07692,51230.23077,1.259230769,0.039214178,0.52281603,0.074524252,0.058036754,2.17936763,0.083651318,0.350529035,0.193998326,0.000329542,0.035744125,0.828095472,1.648745487,75.78148083,11.76264843,92.85571489,0.155241804,0.023317741,0.066636939,0.026030646,0.030974644,0.471956304,0.062004897,0.055855928,0.077373602,0.00097354,0.074372794,0.256717363,0.23146096,0.973185839,0.259770374,0.00397384,2493.852742,12789.28681,746.8175441,112.7063173,5833.148328,1.877953739,6.237541155,14.76761143,27.14668681,5.332748571,185.3224681,5.620769362,15.9896661,47.13381682,182.8868014,15.30975965,1.1721457,24.49922298,0.051268137,0.093563117,0.239235305,0.496784369,0.09225655,1.871756928,0.026979693,1.59896661
Isla Hermite,HER42PB,HER42PB_1G,253,285.8,286.9,286.3,3335.248333,20054.83333,52942.08333,51974.41667,1.309166667,0.078340495,0.637867124,0.154611678,0.155341111,12.62283524,0.17934468,0.361289096,0.302417328,0.010407331,0.180583082,1.380373952,1.450193185,65.55434895,11.36464145,93.32021269,0.173526985,0.028784762,0.116635075,0.05063855,0.045517511,4.281927454,0.114990162,0.037285891,0.089746843,0.033144719,0.125780325,0.206441472,0.163872991,3.309332934,0.43371393,0.005289096,3156.428577,13600.89319,1299.51414,181.7526989,7738.954402,2.990729658,5.937997306,15.51050531,20.09031476,9.789818065,188.000363,8.928726964,17.20808815,21.77935718,92.48607368,18.84295504,1.417671051,137.7533884,0.048150748,0.084913361,0.268331742,0.263183123,0.026432509,1.52280294,0.118752069,1.720808815
Isla Hermite,HER42PB,HER42PB_1H,260,285,286.2,285.6,3328.036923,20429.53846,51893,50931.38462,1.329230769,0.066822946,0.589694632,0.132601287,0.138956046,7.802633607,0.126918193,0.390220848,0.240677223,0.008868513,0.206769412,1.251508846,1.547290998,69.95654717,11.68013012,93.09936271,0.16699776,0.024401168,0.072322511,0.03486763,0.035147884,1.381311498,0.112587607,0.060511894,0.071975383,0.031975878,0.17851224,0.200699612,0.185576476,1.54240641,0.262079942,0.00360763,3752.970488,15125.15668,1317.861996,232.242995,11631.52569,4.563779045,7.744414081,17.5903724,32.04482347,10.85946901,193.4016881,6.233090779,22.12531638,41.28267537,72.60075205,16.60506115,3.088831834,126.78363,0.075302354,0.254016782,0.142482016,0.522330623,0.114024425,0.638225571,0.094119671,2.212531638
Isla Hermite,HER42PB,HER42PB_1H,264,290.3,291.5,290.9,3378.918462,22686.92308,55144.46154,54192.69231,1.318461538,0.036034151,0.538355753,0.076615146,0.071947942,2.221065123,0.115176578,0.418248074,0.207036963,0.000329542,0.081719416,0.783286884,1.629583715,75.85089167,11.82950271,93.00124894,0.155964321,0.019332476,0.075272264,0.036335985,0.038409504,0.585774666,0.071775469,0.060844038,0.109200792,0.00097354,0.087349186,0.222895856,0.190111728,0.715493539,0.154011647,0.00207217,2146.234669,11805.42446,661.2738356,99.43200238,5101.984158,1.567442911,5.249374812,11.06280232,13.25098663,4.53509703,176.9254729,4.356527584,14.11915932,24.89632216,195.970046,13.42385886,3.500006484,48.97904792,0.011128845,0.236746804,0.14160387,0.348500948,0.070294004,0.920012459,0.149864549,1.411915932
Isla Hermite,HER42PB,HER42PB_1H,269,297,298.2,297.6,3442.758462,21125.61538,53729.30769,52776.46154,1.332307692,0.065269573,0.594368175,0.132939013,0.121057049,6.975831827,0.19100471,0.37039595,0.227751539,0.001432299,0.109526546,1.065714162,1.534186933,70.91144458,11.57875587,92.9142976,0.163302304,0.028540239,0.085362125,0.036735901,0.036572664,0.721573892,0.08844457,0.072132142,0.09495614,0.005164229,0.12157244,0.161368528,0.122138121,0.611089917,0.209357746,0.00359156,3230.055285,14687.33659,1159.633301,200.6979642,9470.00065,3.348828618,5.562068293,21.54142699,22.23958244,9.064433171,188.3571252,6.112481301,17.41073532,67.83116098,261.4345912,2.203303272,3.632633153,204.552014,0.108167164,0.068969647,0.381283258,0.289114572,0.045322166,0.772264213,0.037286136,1.741073532
Isla Hermite,HER42PB,HER42PB_1H,273,302.3,303.5,302.9,3494.211538,21329.61538,53437.30769,52496.30769,1.293846154,0.04393054,0.533622955,0.100636166,0.084640966,5.528818911,0.186413628,0.384434003,0.229503234,0.005653592,0.157369323,0.740073647,1.541851925,73.34992416,11.70471663,93.58428536,0.159617884,0.027807173,0.072725902,0.0549958,0.049368178,1.008944066,0.099074775,0.059866465,0.116421916,0.020384318,0.116151253,0.164021727,0.163908727,1.049418155,0.316590645,0.005375665,2161.527815,11153.06418,705.6349353,105.939325,8155.795786,3.220383438,4.967669945,20.15831002,25.45930847,4.725737967,157.6321242,8.263321109,14.61761184,32.20676445,113.7612546,6.421277911,2.065816837,28.54528525,0.060543209,0.089914826,0.175377297,0.440446036,0.043476789,0.788160621,0.111554835,1.461761184
Isla Hermite,HER42PB,HER42PB_1H,278,309.3,310.6,309.9,3563.640714,20448.35714,52706.35714,51766.5,1.286428571,0.067715646,0.625484472,0.15919439,0.117560328,10.18790642,0.235741523,0.376433306,0.242036905,0.000329542,0.067663435,1.147229657,1.450915781,69.33878349,11.40561516,94.4326897,0.164518762,0.025976531,0.075215181,0.051358032,0.03563964,2.259361591,0.067613143,0.081669258,0.110373688,0.00097354,0.084180011,0.228678079,0.243874121,1.618147351,0.361345142,0.004727774,3158.319141,13037.74795,1244.681812,206.3664659,12716.46571,4.839313706,5.338448611,42.22566553,22.96594282,9.013114206,168.1855143,6.305163916,19.48993262,36.63650203,88.65668607,14.93618175,0.701645984,133.52289,0.098238068,0.258380913,0.422256655,0.1607616,0.041460325,0.807290469,0.058638024,1.948993262
Isla Hermite,HER42PB,HER42PB_1H,281,313.5,314.8,314.2,3603.44,20397.5,53282.85714,52315.5,1.296428571,0.105390137,0.768425239,0.272820976,0.158784998,11.44012638,0.24062452,0.361493727,0.241442301,0.000329542,0.172561029,1.373997888,1.504352373,67.2064517,11.49456855,94.2195281,0.171070867,0.021086758,0.09489966,0.159195916,0.036529364,1.028169364,0.11152243,0.061304464,0.065015259,0.00097354,0.141994316,0.14778526,0.196347173,1.197905589,0.163517644,0.003215203,4932.545491,17576.4553,1777.250694,298.9077106,13604.27869,4.807527056,9.578116848,20.93774638,26.98125114,15.03062537,209.1785709,13.76339306,21.20303339,13.81112737,31.63761954,7.464452914,1.853227806,288.4107083,0.182686028,0.383124674,0.335003942,0.334567514,0.214937943,1.798935709,0.05918259,2.120303339
Isla Hermite,HER42PB,HER42PB_1H,286,320.5,321.8,321.1,3669.603846,21195.69231,54341,53407.61538,1.308461538,0.060783058,0.537797356,0.110346747,0.10824478,6.62218969,0.189236597,0.381965081,0.26594605,0.02044814,0.140656009,0.96965986,1.617983855,71.51224909,11.44966075,92.92813213,0.160153429,0.02683309,0.074845085,0.03503317,0.047511405,1.605737059,0.117695277,0.065887525,0.098439326,0.033831042,0.122559349,0.117628581,0.176172934,1.728902705,0.204405498,0.002961961,3296.461851,14146.65191,1032.997546,170.6622359,9836.302432,3.707856044,5.191529292,23.03276646,31.26595862,8.511878548,192.532482,4.206837387,15.90856062,35.93143418,185.32114,17.25105902,2.42340375,67.87048678,0.067853766,0.088775151,0.181958855,0.522141509,0.109803233,1.598019601,0.072778287,1.590856062
Isla Hermite,HER42PB,HER42PB_1I,301,332.1,333.3,332.7,3782.356923,21852.61538,54853.38462,53884.38462,1.357692308,0.048235423,0.54552288,0.070071576,0.068443859,5.950424159,0.164165439,0.39778392,0.260412025,0.00489377,0.058738356,0.722944902,1.528662033,72.81775734,11.27274251,92.97656926,0.154831656,0.027827111,0.059624594,0.022609724,0.028518478,1.101127944,0.079813897,0.073766443,0.112404833,0.017644739,0.081357494,0.177774976,0.170528762,1.021969967,0.254512502,0.003955208,3630.013724,15132.67009,1399.073387,224.410619,11924.50104,4.871365568,5.051388454,32.86089404,47.12837952,9.181167207,187.3581473,6.169142495,16.0403886,38.11514411,145.2736329,25.04341363,2.580722118,189.5995666,0.035560969,0.107089435,0.059149609,0.325185819,0.080794271,2.023467991,0.09006948,1.60403886
Isla Hermite,HER42PB,HER42PB_1I,303,334.9,336.2,335.6,3810.936429,21627.71429,54418.5,53414.5,1.307142857,0.048142007,0.522648315,0.073228653,0.066184895,6.026428982,0.144684092,0.401726492,0.18557696,0.000329542,0.13083754,0.908913396,1.431953804,72.71012334,11.38679118,93.12627256,0.156616088,0.013228676,0.075293241,0.046501127,0.027411107,1.121834552,0.069328066,0.070447332,0.086633195,0.00097354,0.112849164,0.167612072,0.131517163,1.030872725,0.190618797,0.002374548,1910.49941,11158.13864,439.3035398,71.0193117,11671.94395,4.458688299,5.180870206,45.18632252,53.63556539,3.476749263,170.2979154,4.344509341,12.8914014,34.9621392,189.6883569,3.602289027,0.923251052,447.0354534,0.053058391,0.01916922,0.230450245,0.455902306,0.059800087,2.367141025,0.049527406,1.28914014
Isla Hermite,HER42PB,HER42PB_1I,312,347.6,348.8,348.2,4016.98,22420.38462,54877.84615,53914.76923,1.309230769,0.032132156,0.568897292,0.08175437,0.058316562,3.472530715,0.142527544,0.387760164,0.225385348,0.003336723,0.037945487,1.001834062,1.58879929,74.58761302,11.77855194,93.13829725,0.157923345,0.023615947,0.057678745,0.028735463,0.041063836,0.643811131,0.068626184,0.058554983,0.089295725,0.012030727,0.043904464,0.17491097,0.188597289,0.67658252,0.294622912,0.004042648,1824.238565,11213.62735,512.3554916,81.69856209,3792.695713,1.647634055,4.609934349,15.18090345,12.9771423,3.653537431,172.0502391,2.975457077,12.83985868,12.03997453,155.8694202,0.973475434,0.196076549,111.8845235,0.040367034,0.152588827,0.054651252,0.138855423,0.035804667,1.169941626,0.015769923,1.283985868
