"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","kcps","cps","cps_acf_sum","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","coh_inc","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Co_sd","Ni_sd","Cu_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_inc_sd","Mo_coh_sd","coh_inc_sd","K_ICP","Ca_ICP","Ti_ICP","Mn_ICP","Fe_ICP","Co_ICP","Ni_ICP","Cu_ICP","Zn_ICP","Rb_ICP","Sr_ICP","Zr_ICP","dry_mass_pc","K_ICP_sd","Ca_ICP_sd","Ti_ICP_sd","Mn_ICP_sd","Fe_ICP_sd","Co_ICP_sd","Ni_ICP_sd","Cu_ICP_sd","Zn_ICP_sd","Rb_ICP_sd","Sr_ICP_sd","Zr_ICP_sd","dry_mass_err"
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,1961.41923076923,20731.5384615385,52902.3846153846,51956.5384615385,1.31846153846154,0.061312255384124,0.525386951504211,0.120764344627696,0.0918075768609895,7.85675505345038,0.252554789533357,0.412130485954496,0.26984668665098,0.0003295419531622,0.030724268764835,1.01094310644622,1.53194180589749,70.3020559938081,11.4777126955096,0.163310218538462,0.0192797721012656,0.0792693473255871,0.0421457351236652,0.0362264010064561,1.74142936131518,0.10222982674813,0.0433055279222332,0.0744334677385829,0.000973539905853925,0.0489388119721653,0.228587609245402,0.149532692119862,1.5681526471194,0.215597372775112,0.0035548010760613,3191.150345,13479.76097,914.3215586,153.4316483,10687.50441,2.678001972,5.932120552,20.43760841,16.5256,7.299756414,178.3340179,6.704264966,15.18690869,68.60973241,118.6218965,7.406004625,2.148043076,196.6500812,0.025173219,0.266352213,0.116494368,0.41479256,0.150374982,0.49933525,0.117324637,1.518690869
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,2158.50153846154,20100.3846153846,49962.5384615385,49098.8461538462,1.26769230769231,0.0546723491779344,0.49678473828863,0.0981786240372346,0.0667788339243567,3.92807663858875,0.124122528932712,0.402155037760342,0.236502186197927,0.0313416865570884,0.151365295769813,0.861915376725281,1.66302286531544,75.2332619889643,11.9042004465785,0.158259801230769,0.0256326286792184,0.0660720538705705,0.0449702812376845,0.0437044791180859,0.532838692152472,0.0568398628954937,0.0596729707939308,0.0785327398487426,0.048852715408516,0.111931716661517,0.128408705011317,0.211231019128886,0.897578395228694,0.263138006055473,0.00434461852939433,3125.582355,14253.70812,982.7018051,143.7066162,6996.743289,4.257107492,4.605044162,16.48459618,37.24969056,8.233526579,188.1781856,5.05239131,15.71765814,61.88653064,42.76112437,5.89621083,0.229930586,76.26450185,0.087696414,0.047431955,0.060993006,0.19742336,0.141616657,1.655968033,0.036882457,1.571765814
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,2273.88416666667,20055.5,49857.5833333333,48976.3333333333,1.29666666666667,0.0604641909714138,0.626791470488908,0.128985895674296,0.0941692851476701,5.59564623972564,0.126481977246666,0.368877647954822,0.218511547037786,0.00182207292267123,0.104929410519302,1.0624744428183,1.67416745577542,73.1481816176623,11.6305460323186,0.159231476583333,0.0271203518981895,0.0877439888764562,0.0627685560316006,0.0391441628040102,1.72224719095457,0.059322290612735,0.071739803296211,0.0652023852774527,0.00631184575432416,0.109945277422452,0.365334817777918,0.24987092301637,2.26030485135892,0.378565905584805,0.0092934968836424,2826.666898,11992.59067,1202.301468,150.7094709,9342.936185,3.122609518,6.051611715,25.87423565,33.9089395,7.965558382,182.2674644,3.847254066,13.81573274,28.26666898,135.5162746,13.105086,0.572695989,56.05761711,0.043716533,0.203334154,0.26132978,0.220408107,0.084434919,2.168982826,0.081946512,1.381573274
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,2256.42833333333,17848.9166666667,46531.8333333333,45641.75,1.35166666666667,0.127979253822382,0.818987621005112,0.353716313503704,0.201403325336451,12.3465824001795,0.260535918259978,0.365876379325527,0.245810871990582,0.0179003454547131,0.24097410078785,1.84653440111241,1.50218432288273,65.3046806070985,11.7804184554875,0.180552756416667,0.0510528785685916,0.124575415164145,0.149121698290797,0.0628118408305242,2.42149071004022,0.104913948782724,0.0489695848606515,0.0923951980126461,0.0373627049011365,0.139726091847185,0.333088009067745,0.231087096373207,2.42690834759719,0.387857573949488,0.00722527870590059,5457.248831,19005.72883,2108.785455,365.7716364,13791.08364,5.441252987,7.643347532,26.97965714,33.08473766,19.53359169,225.088187,10.66656208,29.24416515,229.2044509,266.0802036,79.07945455,4.645299782,99.29580218,0.071280414,0.099363518,0.312964023,0.231593164,0.455132686,2.903637612,0.254930834,2.924416515
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,2363.54384615385,20220.5384615385,51050.3076923077,50139.1538461538,1.37461538461538,0.0782414594489939,0.594438021547762,0.155664272980056,0.147482025933623,5.96809048885351,0.106872471300331,0.444721604984194,0.209398944815571,0.0126597385572933,0.226870347174899,1.35674864378841,1.48740841796321,71.544971950005,11.5803043572642,0.161911887923077,0.0232193800502304,0.0620340213387844,0.0428789539514506,0.0482968417461293,1.16708604503794,0.0699811979175308,0.0721687371565125,0.126473978307688,0.0354290178096709,0.131539915610826,0.256415739258356,0.163723728415859,1.08905292280364,0.357943483867986,0.00609700244139509,2756.113305,10921.53411,775.5257867,131.1007878,11345.31869,2.424955924,6.281092925,32.78276452,17.72327666,7.558500739,150.0197423,6.063146568,14.65698229,144.6959485,245.7345174,6.204206294,2.884217331,169.0452485,0.04073926,0.188432788,0.835960495,0.435992606,0.287978878,1.980260599,0.125507134,1.465698229
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,2407.86357142857,20839.2142857143,52023.1428571429,50998.4285714286,1.30571428571429,0.0694602817437641,0.512620303499729,0.121081620309135,0.0887580998561439,5.07256440542456,0.157440531380314,0.400451925579444,0.224261082875333,0.00900295127996646,0.136125280735285,0.916094830991707,1.49367551085847,72.6851151772857,11.7088351046557,0.161095717357143,0.0237404584821293,0.100015378351799,0.0356135537791868,0.0443683362432193,0.810448926112083,0.104310935486726,0.0781313026193596,0.114089067690964,0.0336859591594524,0.139728442391299,0.208602939857473,0.138654791776035,0.750780372948688,0.28635314689176,0.00385960052924362,2828.534907,13096.11662,993.0986057,174.0963235,8584.603441,2.969961652,7.062851662,17.54257349,19.13786718,7.439046804,166.9684155,6.36986061,18.91065944,102.3929636,299.9010705,14.89647909,1.793192132,67.81836719,0.043064444,0.08334165,0.228053455,0.317688595,0.184488361,2.003620986,0.12612324,1.891065944
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,2535.41461538462,19194.4615384615,49531.6923076923,48610.2307692308,1.37923076923077,0.094325222413615,0.700227704305829,0.272393711580845,0.160086277030286,10.0660909932017,0.15852080673106,0.384587760135547,0.247071404513775,0.0003295419531622,0.224830745573825,1.45173264640646,1.46950789227013,67.6993003231789,11.3306865036847,0.167499311153846,0.0327862140792766,0.125591390086083,0.165493939988562,0.0602487068294728,3.00338206108891,0.0661534945657073,0.0685553378580597,0.0696105282730011,0.000973539905853925,0.169930644349416,0.240950751886304,0.172724231771603,2.7396029483263,0.35848368470858,0.00533926309721236,3423.57602,13147.58443,599.0527127,107.6482229,7683.311513,3.689626761,5.405800223,15.70576463,34.46965096,7.303239025,192.3751513,4.803531513,14.13675428,48.95713709,67.05268057,5.271663872,0.602830048,116.786335,0.112164654,0.048111622,0.164910529,0.086174127,0.077414334,0.865688181,0.063886969,1.413675428
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,2595.94769230769,19982.2307692308,50426.9230769231,49521.3846153846,1.26538461538462,0.0581331792105849,0.554586042794437,0.137587214755571,0.0967704588867673,4.23087680840098,0.102908869273658,0.364517651460022,0.248520153245597,0.00598204191018562,0.116286897977122,1.17757308565051,1.60073298215018,73.4068484319832,11.9184980820865,0.162356608615385,0.0213096731927917,0.1122977841462,0.054988459902313,0.0391136276587948,1.01382590144014,0.0828726677138272,0.0717186602211493,0.0963892347316376,0.0215685588391488,0.125624976702553,0.188802959938922,0.174211018968288,0.973221253708796,0.359596616978807,0.00415726838783653,2194.360902,11323.61093,690.7048329,104.6054626,9567.109814,2.746114854,5.360618674,16.67157469,22.71049639,4.662067798,171.3980626,2.662592467,11.64068541,30.94048872,135.8833311,7.804964612,1.945661604,296.5804042,0.119181385,0.082553528,0.240070676,0.286152255,0.062005502,2.51955152,0.018904407,1.164068541
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,2697.92846153846,19796.1538461538,50700.3076923077,49793.8461538462,1.29615384615385,0.089666600183471,0.660261729386322,0.200295943301855,0.134185831336883,7.12442009540766,0.119219330323314,0.389825597595226,0.193004260726679,0.00661141349464975,0.198806893044576,1.35052638796426,1.44992966633802,70.0731787623174,11.3623094781615,0.162146319769231,0.019591875069328,0.0992985539992734,0.0395178697178737,0.0413876664564293,1.00463407715643,0.0721621469209563,0.0477164173938987,0.0896250984516861,0.0199709504383767,0.135912053016143,0.143727214982538,0.185675535050522,0.754087436583317,0.321356986576032,0.00413249972490205,2525.307497,11871.90515,549.7826232,83.17074012,5459.728289,2.27561944,3.651541303,16.66345413,20.69597487,4.800340815,190.1380415,3.129892546,11.56613441,72.47632516,118.7190515,9.071413283,1.047951326,96.63719072,0.012288345,0.083620296,0.26161623,0.055879132,0.12000852,3.764733223,0.053834152,1.156613441
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,2780.0925,17580.4166666667,45366.5,44514.5,1.33833333333333,0.0898645587103793,0.661191232181555,0.252206563797882,0.148169139897622,9.92383971703727,0.129795972367945,0.350002854050932,0.146660964916619,0.0027833444667112,0.250139738754321,1.6430361549965,1.42425957433148,67.6929067629199,11.676745701046,0.172582197916667,0.0378142777989738,0.155622369768657,0.120347135960371,0.0407020817297304,2.13635819788532,0.0903560708251537,0.0610228625307039,0.0745551831692179,0.009641788062619,0.1550995876878,0.359438138163147,0.287360752865017,1.86125453178801,0.346459893740452,0.00605165396677935,5697.238235,21435.85886,1725.260893,306.2265551,11114.88978,5.029922831,6.72326864,24.69330757,25.50832915,18.92485386,248.0408721,10.2233775,26.82647453,74.63382088,171.4868709,23.46354815,5.420210026,65.5778497,0.111161295,0.377175371,0.45682619,0.387726603,0.140043919,3.844633517,0.2545621,2.682647453
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,2819.29,18956.5833333333,48810.1666666667,47967.25,1.25583333333333,0.102264394840499,0.68060465414869,0.200383606735778,0.132469485618476,8.87973938315712,0.161802864561386,0.379343352376854,0.243824106313483,0.0102063086096904,0.13160341629265,1.39037726836559,1.61605133299836,69.1618944069762,11.6527023689872,0.168527857916667,0.0424373615517687,0.129004186233972,0.0680055830414849,0.0755023104912264,1.81013003411749,0.0716691923491525,0.0895649953408852,0.123415469794311,0.0275330740518306,0.107147999706159,0.101145286083089,0.252743005368695,1.82706482888235,0.277982560394722,0.00343535534264056,5573.411793,18063.59942,2165.153606,346.4020468,13675.84016,5.877569688,7.291340643,32.30269493,29.23295322,21.81206384,211.4460624,23.116,22.08725825,145.4660478,160.7660348,17.10471349,1.801290643,83.42262495,0.058775697,0.082392149,0.226118865,0.397568164,0.163590479,1.057230312,0.2843268,2.208725825
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,2859.43,20083.8333333333,51709.0833333333,50837.9166666667,1.29583333333333,0.129669000224829,0.839800280837245,0.219959708519215,0.129431652659134,8.94981094186841,0.238699654657356,0.38966291145266,0.224144150673986,0.0003295419531622,0.164874217339213,1.47389870967297,1.53115884543685,68.9458646269249,11.6408837816475,0.169096885916667,0.0677299877403596,0.339400719142664,0.0506093242377075,0.0350731271172111,2.05637385547865,0.110002054680984,0.0619526490328411,0.0804668852207192,0.000973539905853925,0.146776134660294,0.530476077902857,0.199141823063239,2.5211050394846,0.39388185930046,0.00957058914993707,4695.135297,16570.75403,1731.529863,288.8091125,12238.61735,4.779923294,6.769791583,30.25871619,26.6817226,16.08852231,202.828785,9.612839085,24.52573101,117.847896,175.6499928,45.19292942,3.985565753,116.2668648,0.037283402,0.100869895,0.239043858,0.456257456,0.061136385,0.141980149,0.197063201,2.452573101
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,2943.97461538462,21409,53168.7692307692,52291.5384615385,1.34,0.0478364033293807,0.453587652307679,0.0813769793986566,0.0641767991300518,3.74183610552975,0.166230000989325,0.383411396389897,0.268360868517118,0.00622021849218375,0.0844283249851376,0.689435095986014,1.71742755423419,75.7620512906094,11.866946146531,0.156662090923077,0.022993485042334,0.114207913110135,0.109105906027755,0.0460326382673501,0.714467248923955,0.0602047396416694,0.0637626417629469,0.0846489026097973,0.0138810211127013,0.129407039803854,0.134409505790648,0.174066825922845,1.14571968111676,0.128096892467625,0.00257463227035411,1688.278234,9282.261886,544.0403813,91.45583254,16448.97625,2.063550218,8.708805886,37.91346404,18.35356327,3.265430798,146.7512531,3.113895793,13.39469893,102.8161445,275.683178,9.248686483,2.286395813,47.70203112,0.052826886,0.105376551,0.955419294,0.427638024,0.119514767,2.846974309,0.071308214,1.339469893
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,3049.39,21539.3846153846,52670.6153846154,51853.3846153846,1.35692307692308,0.0454464469868557,0.446914347938828,0.0818746055472408,0.0650352257754821,3.3562773656256,0.169887209726601,0.361211705278145,0.189812175705099,0.0003295419531622,0.0614639269515138,0.729573456577038,1.62105457629096,75.5181129649393,11.6839743182083,0.154703404153846,0.022216568800664,0.0481567397387613,0.0468719461440137,0.0364643544363855,1.75928846807227,0.0755394327767845,0.0596723666344358,0.0653612007471996,0.000973539905853925,0.0702201638716489,0.156776696018079,0.138730435902961,1.37429823449366,0.407712734345822,0.00410734916237188,4369.778556,16688.31951,1581.334342,300.501993,12270.07289,5.122309014,7.561017887,20.55300982,29.3359331,13.37718549,196.4487137,9.298215317,19.45800873,96.13512824,120.1559005,22.13868078,2.313865346,93.25255394,0.038929549,0.180708328,0.119207457,0.410703063,0.291622644,2.396674308,0.10321019,1.945800873
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,3062.22846153846,20982.0769230769,51247.2307692308,50347.0769230769,1.40076923076923,0.0339300777450994,0.431858774658632,0.064532192715855,0.0656104857123916,2.81221007316032,0.230096862523836,0.370036408671756,0.263668515874372,0.00369042406015667,0.0726576007481673,0.784856286791069,1.87957475441192,76.0143019745414,11.7050555008512,0.153993742615385,0.0161652936685385,0.068608934479795,0.0623209841343266,0.0338046981249205,0.646198508438875,0.0912614684351257,0.0332297394149418,0.0802424971816998,0.0106852553116205,0.114173468192441,0.238963771041082,0.119897673792908,0.821844830725965,0.280612687737073,0.00372940491887496,1951.694876,11281.74843,644.4824408,100.7317857,5685.831956,1.700460441,5.717566832,14.18284501,15.23009592,4.424370634,170.3369471,3.424722039,12.02392678,106.5625402,143.2782051,6.058134943,1.158415535,159.771878,0.029588012,0.090909313,0.039711966,0.085288537,0.133615993,1.243459714,0.011986527,1.202392678
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,3116.22307692308,20852.9230769231,51741.0769230769,50781.9230769231,1.26692307692308,0.0697354688197678,0.617149198119371,0.114944279985023,0.0788134564441703,3.09168918823199,0.118886580523961,0.361807164392734,0.241350851457717,0.00867227473766369,0.0741443051546944,0.993195002372045,1.48717128776804,74.3129327000029,12.0721834196983,0.162468287615385,0.036612499817993,0.077020479663865,0.0446703104791806,0.0456163286514365,0.41996296126872,0.078873144625395,0.0569980374355917,0.083542353093948,0.0312683312415574,0.11029636478783,0.251377354714779,0.184099433491738,0.649916711025802,0.251699081554259,0.00397132305187792,1649.869327,10268.05232,511.753571,77.97233518,5669.96572,1.696042582,5.647978456,15.90778555,21.94878635,3.053481296,171.610596,2.248747432,16.01472408,81.99850555,158.1280057,7.881004994,1.138396094,48.19470862,0.031037579,0.174522534,0.281567804,0.410442305,0.058016145,0.995341457,0.049472444,1.601472408
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,3169.09230769231,22209.3846153846,53985.5384615385,53007.3846153846,1.49307692307692,0.045106261884822,0.43707508599998,0.0566152225689715,0.0655414856410901,1.95238100715328,0.135850475477608,0.438500881096897,0.241607971600027,0.0003295419531622,0.0219257259704851,0.750074347018105,1.80659367499033,75.3569938561528,11.7951897950633,0.156552123846154,0.0203093828730812,0.044732986903111,0.0316788480564713,0.0352452169542058,0.416869856199868,0.100162835842769,0.0790142447668497,0.0610541050643556,0.000973539905853925,0.0342668827935266,0.207712883903297,0.201498677074509,0.763550539521143,0.18678542454211,0.00361088920937329,2991.060367,13752.84253,979.9509916,165.9363359,6876.421266,2.30494227,6.480173586,12.73174274,17.94697181,7.318389831,185.0171857,5.029297468,19.26502214,80.75862991,276.4321349,16.95315215,4.613030137,98.3328241,0.020283492,0.139971749,0.252088506,0.148959866,0.119289754,2.997278408,0.142832048,1.926502214
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,3233.34153846154,21274.0769230769,52097.0769230769,51230.2307692308,1.25923076923077,0.0392141782050201,0.522816030306349,0.0745242515038712,0.058036754021989,2.17936762983992,0.0836513177847005,0.35052903517688,0.193998325829435,0.0003295419531622,0.035744124687734,0.828095471889715,1.64874548673502,75.7814808349619,11.7626484314428,0.155241804076923,0.0233177406224293,0.0666369390987131,0.0260306462305244,0.0309746436035744,0.471956304189773,0.0620048965918895,0.055855928259262,0.0773736023069922,0.000973539905853925,0.0743727941037726,0.256717363044756,0.231460960404403,0.97318583897027,0.259770373809986,0.00397384018206446,2493.852742,12789.28681,746.8175441,112.7063173,5833.148328,1.877953739,6.237541155,14.76761143,27.14668681,5.332748571,185.3224681,5.620769362,15.9896661,47.13381682,182.8868014,15.30975965,1.1721457,24.49922298,0.051268137,0.093563117,0.239235305,0.496784369,0.09225655,1.871756928,0.026979693,1.59896661
