Location,Site,Section,sample,min_depth,max_depth,midpoint,SH20_average_age,SH20_age,kcps,cps,MSE,K,Ca,Ti,Mn,Fe,Co,Ni,Cu,Zn,Rb,Sr,Zr,Mo_coh,coh_inc,K_sd,Ca_sd,Ti_sd,Mn_sd,Fe_sd,Co_sd,Ni_sd,Cu_sd,Zn_sd,Rb_sd,Sr_sd,Zr_sd,Mo_coh_sd,coh_inc_sd,K_ICP,Ca_ICP,Ti_ICP,Mn_ICP,Fe_ICP,Co_ICP,Ni_ICP,Cu_ICP,Zn_ICP,Rb_ICP,Sr_ICP,Zr_ICP,K_ICP_sd,Ca_ICP_sd,Ti_ICP_sd,Mn_ICP_sd,Fe_ICP_sd,Co_ICP_sd,Ni_ICP_sd,Cu_ICP_sd,Zn_ICP_sd,Rb_ICP_sd,Sr_ICP_sd,Zr_ICP_sd
Marion Island,PB1,PB1_1B,65,81.7,82.8,82.3,3058.43,2240.64,18342.75,67634.66667,1.411666667,0.001938173,0.047417255,0.116178317,0.008453907,1.372622175,0.011369818,0.006065257,0.004243768,0.002693504,0.001453768,0.083608357,0.04139968,0.21004471,0.21004471,0.001076362,0.009982271,0.016545266,0.001615818,0.24672922,0.003646509,0.001425055,0.001907889,0.002044435,0.001853428,0.009403258,0.005273387,0.009535857,0.009535857,4342.971443,36077.95721,18292.79638,514.981336,43519.29717,18.86015376,30.47007742,40.27640183,88.38830769,7.745921289,428.9221796,235.6026175,27.79501723,349.956185,343.904572,3.86236002,543.9912147,0.190487553,0.874491222,0.306100654,0.6894288,0.226955494,9.178934644,2.615189054
Marion Island,PB1,PB1_1B,66,83,84.1,83.6,3107.49,2317.91,18904.33333,63114.5,1.319166667,0.001614035,0.035445517,0.078762823,0.005592558,0.877433896,0.005752275,0.006470361,0.004777633,0.002271863,0.001335978,0.058653656,0.03532011,0.189224261,0.18922426,0.000713286,0.009204502,0.015570004,0.001342643,0.137494834,0.001890657,0.001089656,0.001679661,0.001083935,0.001632542,0.006826158,0.003071544,0.008258043,0.008258043,4009.199321,33623.07526,16696.80175,479.1042361,43807.25015,18.06270504,29.45980204,41.21203391,79.16775438,7.807503175,400.1003901,227.6687595,66.95362866,537.9692041,200.361621,9.294622181,280.3664009,0.254684141,0.206218614,0.502786814,1.662522842,0.064802276,5.161295033,6.169823382
Marion Island,PB1,PB1_1B,67,84.3,85.4,84.9,3155.81,2395.17,17636.09091,64678.36364,1.339090909,0.002248545,0.051758216,0.114869256,0.008673799,1.303593145,0.00733413,0.007203387,0.00505874,0.002322026,0.003011208,0.080855749,0.042161453,0.208509625,0.208509625,0.001151869,0.017336368,0.023490219,0.001776684,0.304400788,0.003692885,0.001304299,0.001914437,0.0021975,0.00223327,0.01376145,0.004763289,0.00925991,0.00925991,4866.164345,61232.19139,18645.98996,767.6621211,56835.40498,26.84557695,61.39360058,36.60114857,82.38325202,9.523142377,414.5633709,232.1064193,83.69802674,949.0989665,193.9182955,14.89264515,437.6326183,0.502012289,2.259284501,0.534376769,0.82383252,0.158084163,3.067768944,0.626687332
Marion Island,PB1,PB1_1B,68,85.6,86.6,86.1,3200.37,2461.7,18191.66667,64933,1.381666667,0.001570892,0.051083877,0.14614821,0.008149188,1.2056201,0.01084082,0.0078247,0.006345038,0.005392424,0.002076886,0.086594891,0.041609405,0.207835867,0.207835867,0.00045853,0.005767717,0.015786316,0.000865503,0.063931883,0.00250797,0.001289406,0.002403249,0.002772832,0.002947165,0.013573406,0.004966785,0.004995657,0.004995657,3482.606716,34472.38333,18764.10578,454.0828716,40065.30353,15.24613069,29.45950461,39.07498882,74.93381275,6.271993137,399.5212471,254.9353,28.2091144,337.8293567,127.5959193,6.130118766,500.8162941,0.128067498,0.789514723,0.308692412,0.164854388,0.079027114,2.916505104,3.39063949
Marion Island,PB1,PB1_1C,77,89.2,90.3,89.7,3335.04,2659.99,17434.41667,64597.41667,1.366666667,0.0022329,0.060911781,0.179051761,0.007807715,1.290733338,0.00967254,0.007778204,0.006497107,0.00677263,0.002869779,0.102523268,0.049630779,0.218045056,0.218045056,0.000630925,0.009408447,0.020632471,0.001091841,0.067759887,0.003835657,0.001053649,0.001964396,0.001121596,0.002026853,0.007068683,0.003125837,0.005548709,0.005548709,3031.680891,32998.88575,22143.81355,373.9562367,37869.32381,12.54971777,28.70889717,46.39592631,102.1457624,5.218707731,450.2820056,313.6428668,1.212672356,108.896323,327.7284405,4.225705474,374.9063057,0.205815371,0.749302216,0.45931967,0.49029966,0.029224763,4.86304566,1.066385747
Marion Island,PB1,PB1_1C,79,91.8,92.9,92.4,3436.21,2733.48,17075.33333,66607.58333,1.385833333,0.00185928,0.066537641,0.201473598,0.009577472,1.592732452,0.012349286,0.007933624,0.006672199,0.007238471,0.002103132,0.115019379,0.054418034,0.227481383,0.227481383,0.000717237,0.007252455,0.014028487,0.001292739,0.104834358,0.002413901,0.000805437,0.001385316,0.00286668,0.002020371,0.005568322,0.003818667,0.006979592,0.006979592,2909.478926,32868.11347,24511.61008,353.6966545,37601.26579,12.3637857,25.05151339,47.36751669,119.2586413,4.718754893,473.1352636,351.2970843,26.76720612,177.4878127,257.3719059,6.684866771,454.975316,0.196584193,0.849246304,0.217890577,1.574214065,0.030671907,3.595828004,3.267062884
Marion Island,PB1,PB1_1C,81,94.5,95.6,95.1,3538.8,2797.57,17447,69952.9,1.418,0.002934777,0.086127621,0.235211846,0.011276165,1.773774419,0.01002053,0.008300864,0.007966166,0.009831569,0.003249488,0.135080447,0.057340004,0.235304157,0.235304158,0.001328921,0.022194656,0.048121656,0.002038823,0.326589111,0.003730258,0.001498431,0.002458404,0.002731443,0.002920969,0.012774967,0.006653213,0.009803607,0.009803607,3170.339497,35958.92568,25718.47587,369.9655871,37546.25716,13.46452387,30.9684049,46.29202129,129.1482542,4.905904271,531.0457626,370.5832258,4.438475295,320.0344385,216.0351973,0.776927733,446.8004602,0.14676331,0.88259954,0.476807819,1.291482542,0.082419192,4.035947796,4.632290323
Marion Island,PB1,PB1_1C,84,98.5,99.6,99.1,3690.04,2893.08,17307.42857,67550.85714,1.354285714,0.002920176,0.076128322,0.22879295,0.008379519,1.519056789,0.009347703,0.007540476,0.006593056,0.011201909,0.000473296,0.125887115,0.063589446,0.230503511,0.230503511,0.000403065,0.010966221,0.028552905,0.001352346,0.137732153,0.004387479,0.001146227,0.001757098,0.002203623,0.000738723,0.010049267,0.005083105,0.009527891,0.009527891,3088.798418,32164.29416,22742.68935,351.2738566,36608.93142,12.41035079,27.5785573,44.25396404,134.7501137,4.98017436,493.0148139,379.5579119,20.6949494,340.9415181,179.6672459,4.074776737,168.4010845,0.172503876,0.328184832,0.420412658,1.293601092,0.036355273,1.626948886,6.186793964
Marion Island,PB1,PB1_1C,86,101.2,102.3,101.8,3791.98,2958.09,15458.1,64199,1.393,0.004579944,0.101696851,0.27384273,0.010852754,1.942251604,0.013453645,0.008211317,0.005474891,0.015155293,0.003157939,0.160295977,0.070426025,0.246268089,0.246268089,0.001232422,0.021454589,0.043657075,0.003444176,0.325042745,0.003373904,0.00158961,0.001906865,0.001609117,0.002974193,0.009556008,0.002801159,0.005831168,0.005831168,4067.195364,40201.01523,24341.33179,491.8690066,45780.92185,18.13350728,30.79651788,45.27192781,148.6548013,6.283935762,580.8240397,387.168457,30.50396523,112.5628426,150.9162571,2.656092636,471.5434951,0.417070668,0.29256692,0.090543856,1.902781457,0.038960402,0.87123606,3.794250878
Marion Island,PB1,PB1_1C,87,102.6,103.7,103.1,3841.55,2989.52,16703.16667,70746.25,1.3775,0.0051954,0.121599117,0.297498019,0.012828489,2.107306952,0.012095585,0.008306225,0.005762871,0.01568687,0.002045859,0.154494715,0.069991223,0.247231843,0.247231843,0.001687234,0.031236289,0.037205792,0.002850085,0.210599107,0.0041709,0.001685222,0.001510573,0.002197764,0.00169861,0.017774894,0.004495795,0.014684839,0.014684839,3202.886124,33421.16392,24341.69856,357.7509938,38376.81753,13.00859072,28.65429711,39.09656722,145.9557979,5.159189381,528.0720887,405.9506247,60.21425913,608.2651833,219.075287,3.649060137,145.8319066,0.018212027,0.383967581,0.367507732,1.649300517,0.080483354,7.92108133,9.012103869
Marion Island,PB1,PB1_1C,88,103.9,105,104.4,3891.1,3020.95,17387.11111,70293.22222,1.427777778,0.00370591,0.086587172,0.241861078,0.008786046,1.712626294,0.012732125,0.007331965,0.005677256,0.016016616,0.001557958,0.14371741,0.071098164,0.230948309,0.230948309,0.000823057,0.017136951,0.052000286,0.001723061,0.308995938,0.004865295,0.001467162,0.00298536,0.004190439,0.001673891,0.003864093,0.005703468,0.005492985,0.005492986,2975.878148,32805.93815,24549.50975,333.761663,37284.60506,12.74697506,29.91321827,41.1989837,150.0412815,4.813081963,528.8866074,415.553763,38.0912403,482.2472908,282.3193622,3.33761663,514.5275499,0.214149181,0.771761031,0.477908211,0.735202279,0.090485941,1.322216519,5.402198919
South Georgia,POB4,POB_1A,16,31.5,32.9,32.2,-17.69,-9.71,44267,285528.3333,2.106666667,0.043131935,0.184117707,0.18044049,0.022470189,4.565584607,0.028407236,0.022695188,0.155894136,0.001124147,0.022531341,0.075391301,1.074257779,13.15107433,0.167566239,0.026022823,0.049310374,0.099127223,0.00727529,1.535403351,0.034281879,0.009136609,0.021253427,0.00194708,0.039025427,0.069845142,0.066715257,0.215224749,0.000666783,3544.338812,8147.851933,1433.304327,55.99665262,5244.470443,1.547300194,5.377096226,19.13155615,25.16989811,10.62932459,68.40901103,25.7005601,606.1221898,90.75336626,16.28919251,0.420128014,27.24487432,0.007500271,0.048082894,0.101062596,0.077839906,0.007552022,1.525239966,1.033289863
South Georgia,POB4,POB_1A,19,36.1,37.4,36.8,-1.79,32.84,47201.5,290670,2.37,0.037640479,0.151373091,0.199470547,0.038437149,4.980486696,0.049331312,0.003468255,0.131369141,2.18E-05,0.077135158,0.119933571,1.061354554,13.27210882,0.170669536,0.004183151,0.033368783,0.013617811,0.023380322,0.96919914,0.050145601,0.004904853,0.048448149,6.88E-06,0.032673146,0.042587729,0.010228889,0.226639593,0.000880247,3651.465906,8012.02176,1715.231415,81.9905042,4933.407235,1.231904717,3.206884305,12.90608826,10.81225849,10.48840983,59.5129419,31.58940291,731.6866913,78.9580102,16.92975969,0.838900435,21.71424332,0.010262711,0.012684849,0.04407562,0.033361483,0.055718217,1.773754751,1.14949967
South Georgia,POB4,POB_1A,21,39.2,40.6,39.9,17.44,61.52,52613.33333,309983.3333,2.213333333,0.088659165,0.250460928,0.423924934,0.050543099,5.882338125,0.013817912,0.007624302,0.122753149,2.18E-05,0.059304284,0.228319784,1.09737904,12.87015174,0.166692421,0.051850892,0.017303015,0.076897178,0.020349951,0.49277115,0.023933325,0.013205678,0.01895577,6.88E-06,0.027359551,0.076659649,0.005547164,0.165256657,0.002282058,5174.632753,9920.866738,3407.847355,166.6758881,9924.075645,2.172669917,3.283013484,14.36589299,14.76699588,13.77189749,122.9882961,38.30388391,853.1197494,107.0417876,14.69738857,0.286439586,33.09076413,0.017679999,0.0085671,0.063158779,0.059434745,0.129930246,3.003480471,1.17314976
South Georgia,POB4,POB_1A,24,43.8,45.1,44.4,249.32,245.17,57701,317832.6667,2.313333333,0.108316852,0.293831394,0.421938225,0.048374004,5.813107849,0.016516304,0.029543217,0.160761555,2.18E-05,0.038651486,0.068223582,1.089153643,13.0822455,0.168713306,0.079732005,0.108340344,0.275489551,0.038036894,1.717692638,0.028607078,0.013006386,0.008000104,6.88E-06,0.033553135,0.061215422,0.079491946,0.324063702,0.001898358,7122.822788,10188.18441,3497.062219,169.9904676,9286.226748,1.822061766,4.003302375,17.60350666,12.98468362,5.751736844,130.7410525,74.87357579,1113.55447,113.1202672,47.57087945,2.008391761,52.89163723,0.018143107,0.01303687,0.055916446,0.038736948,0.031056177,3.61161766,2.455824743
South Georgia,POB4,POB_1A,28,49.9,51.2,50.5,569.63,501.12,53284,310762.6667,2.223333333,0.034601372,0.172420036,0.153404062,0.019873104,3.424886584,0.028159253,0.011376613,0.148860108,2.18E-05,0.008399098,0.031864975,1.130393747,13.32811535,0.165954338,0.035359451,0.009713698,0.054314671,0.007503915,0.121194722,0.024438228,0.013408466,0.015694539,6.88E-06,0.014547665,0.019162263,0.05534509,0.085256849,0.00124629,3469.760214,8486.165584,895.9237859,20.82763897,5236.857966,1.744792146,4.960356243,15.80996096,11.42068754,7.570509804,72.8129235,17.18374497,548.5435634,113.5689994,3.712913435,0.033753854,7.904742031,0.016065056,0.04228838,0.131657593,0.030793824,0.155315079,1.847012294,0.569492015
South Georgia,POB4,POB_1E,170,200.2,201.3,200.7,3778.72,3819.6,56279.5,308607,2.585,0.011896581,0.169397064,0.109937282,0.022683823,3.816301827,0.025489925,0.023016513,0.162223467,2.18E-05,5.41E-05,0.024400965,1.218004175,13.10746324,0.163121003,0.01388744,0.015943718,0.009120973,0.009525831,0.148716176,0.005700583,0.032550265,0.029711738,6.88E-06,4.77E-05,0.034508176,0.008856709,0.071207257,0.000581029,2400.357628,8642.477927,801.6977423,36.65682759,4216.267239,2.271954503,5.449026456,21.7488349,13.08869613,7.201458477,74.88881968,61.85187886,469.7919771,44.44094574,5.447919707,0.143526014,32.77760325,0.026351824,0.081194255,0.236147769,0.221798509,0.064793003,1.125564608,3.055895553
South Georgia,POB4,POB_1E,174,205.3,206.4,205.9,3794.66,3848.55,61768,316590,2.785,0.007832698,0.20902872,0.107022781,0.014171567,3.02209281,0.017682109,0.014345862,0.149861129,2.18E-05,5.41E-05,5.11E-05,1.097515648,13.37896126,0.164974559,0.004471675,0.024316721,0.004346401,0.00449284,0.017758917,0.025006278,0.020288113,0.002449082,6.88E-06,4.77E-05,7.00E-05,0.062124774,0.0859504,0.001247893,1952.523172,8972.566944,425.2372973,16.04081162,4463.205174,2.357841082,5.732386915,16.99716777,22.19696967,4.507072476,72.70995502,15.96434618,218.6404276,34.12967311,0.497018146,0.113906463,10.69801489,0.017253038,0.045233891,0.060197834,0.067312524,0.042549091,1.557929404,0.56108485
South Georgia,POB4,POB_1E,177,209.4,210.5,209.9,3808.21,3870.82,59408.66667,313049.3333,2.496666667,0.017426003,0.154145417,0.088017815,0.029017927,3.751723582,0.031843463,0.01292136,0.128566994,2.18E-05,0.00403812,5.11E-05,1.127748227,13.06163363,0.162175866,0.007033098,0.025626097,0.009199155,0.006287499,0.563543873,0.030549076,0.011838403,0.052213545,6.88E-06,0.006994229,7.00E-05,0.015310732,0.118597327,0.000566302,1898.735746,8491.223715,479.5621493,18.24332469,3877.868341,2.288764835,5.73476091,15.82014281,207.3506979,4.923991974,67.97188086,17.51428395,293.3554931,50.45533399,2.570425078,0.019603571,26.08294331,0.008064611,0.060947191,0.080391758,1.608385462,0.042179663,1.69098108,0.596695235
South Georgia,POB4,POB_1E,183,217.6,218.5,218.1,3834.51,3918.61,59044,317910,2.3,0.038828392,0.121976149,0.084619603,0.022315187,3.203161225,0.012720713,0.036192328,0.147263539,2.18E-05,0.038349093,5.11E-05,1.172445227,13.40565275,0.166168051,0.037607355,0.004283972,0.007893877,0.008662325,0.261408381,0.017989804,0.010962916,0.004066133,6.88E-06,0.014983325,7.00E-05,0.106314684,0.019152185,0.001057753,2695.909694,9941.343133,529.7623669,32.86168706,4178.753143,1.831540327,4.562006327,11.60136026,57.54928203,7.110169989,70.86899848,22.20522155,365.6885155,67.8628497,7.137702191,0.264664564,39.54682775,0.004141929,0.01793847,0.043405677,0.147104951,0.061757612,1.037513405,0.796323366
South Georgia,POB4,POB_1F,196,225.1,226.2,225.7,3857.99,3964.02,60935.5,318950.5,2.57,0.010660573,0.103347966,0.054379433,0.007380783,2.527844479,0.020294217,0.034703203,0.140511011,2.18E-05,5.41E-05,5.11E-05,1.143384125,13.57619072,0.166809489,0.008542913,0.013621116,0.009236625,0.005771279,0.025401199,0.028700356,0.008322973,0.007376868,6.88E-06,4.77E-05,7.00E-05,0.095637111,0.151873936,0.001920068,1636.161804,8036.188927,239.9609433,13.73734444,3149.824249,1.671684594,2.913948883,9.523847911,35.48721301,1.954388234,60.2839156,6.231949264,330.2882839,71.09665906,1.838223974,0.177944148,10.20555269,0.012563671,0.024228913,0.044199036,0.197163042,0.03161487,1.59581613,0.630685992
South Georgia,POB4,POB_1F,202,232.5,233.6,233,3880.55,4006.78,59481.33333,318309.3333,2.546666667,0.006808872,0.114778156,0.048223517,0.015055627,2.336002086,0.026464827,0.023613843,0.168368316,2.18E-05,0.004063688,0.004947948,1.121346428,13.4211602,0.164132513,0.002188123,0.007053905,0.01503362,0.013090651,0.173721553,0.01118295,0.007292854,0.015781058,6.88E-06,0.007038514,0.008570097,0.089685535,0.072360623,0.000610012,2275.428244,9021.726802,404.7141991,23.62240835,4389.785606,1.860401504,3.683960219,13.80788066,42.23221979,5.415923636,67.43528434,13.29588723,335.7237129,87.07837543,1.946380242,0.300946853,53.91268519,0.008647389,0.016726932,0.118811064,0.200230784,0.05655589,1.624750722,0.500118861
South Georgia,POB4,POB_1F,208,240,241.2,240.6,3906.24,4054.55,62434.66667,320157.6667,2.416666667,0.01190897,0.114009592,0.0279716,0.00688589,2.191186153,0.009932912,0.017148337,0.137065957,2.18E-05,5.41E-05,5.11E-05,1.17277029,13.50759778,0.164664257,0.002736702,0.029000027,0.011464854,0.007809766,0.137776497,0.014174051,0.016850961,0.03694998,6.88E-06,4.77E-05,7.00E-05,0.046529226,0.081133743,0.001053146,2277.679057,10544.59845,635.2336126,24.65931035,5231.685567,2.802748414,5.391831445,14.92214734,46.48458085,4.959223953,82.83945348,20.32915458,409.3428005,185.3980177,11.43720276,0.432931421,38.91101832,0.028989916,0.055316285,0.091409847,0.433257479,0.106128167,1.83486614,0.469652725
South Georgia,POB4,POB_1F,214,247.5,248.6,248.1,3964.74,4159.86,59137,314336.6667,2.483333333,0.008991099,0.061635918,0.015658937,0.002879672,1.425837335,0.032545322,0.017943948,0.130700072,2.18E-05,5.41E-05,5.11E-05,1.167598298,13.64005039,0.165063497,0.002974466,0.006786318,0.003489995,0.003413413,0.115878408,0.007790083,0.017461303,0.029731659,6.88E-06,4.77E-05,7.00E-05,0.021185038,0.042097956,0.000254395,2042.795722,8968.649431,459.637987,13.50241736,3241.653667,1.926502972,4.02395169,10.17779359,23.71024737,1.945082871,55.84615278,6.052702857,337.5356297,53.72699921,4.080039089,0.076947181,18.75671053,0.015298528,0.040652938,0.076637077,0.207637432,0.016322407,1.731725308,0.214294128
South Georgia,POB4,POB_1F,219,253.8,254.8,254.3,4013.88,4248.04,59583.5,312864.5,2.833333333,0.013880461,0.17018602,0.044556865,0.013987257,2.362100369,0.006386408,0.031489727,0.197097458,2.18E-05,0.018559625,5.11E-05,1.118061521,13.24823701,0.162014163,0.008284413,0.033223903,0.022095164,0.011023422,0.36837905,0.00946118,0.023005462,0.03441135,6.88E-06,0.029001982,7.00E-05,0.07465456,0.114407349,0.000989551,1285.141199,4373.699825,236.7761308,18.17379999,1807.117493,0.647566018,1.582772706,8.033188139,25.39532485,2.271856043,25.8328521,5.534555725,207.391896,25.26074781,0.438928586,0.163508861,15.22755273,0.005076161,0.005174799,0.013603318,0.21174893,0.013780783,0.820673822,0.13942851
South Georgia,POB4,POB_1G,233,261.6,262.8,262.2,4076.15,4359.11,53339.16667,306210,2.3,0.006113796,0.114343102,0.039547963,0.010366639,1.701694622,0.015216491,0.026950801,0.133612499,2.18E-05,0.01766737,0.003502789,1.107993606,13.67015254,0.166220211,0.005610671,0.024503496,0.023773902,0.007857444,0.317500937,0.017728966,0.021804988,0.021678759,6.88E-06,0.027649923,0.008580046,0.045857893,0.065850413,0.001029813,1950.222813,7256.928377,574.5576061,24.23235418,3991.017213,1.443267563,9.999500351,10.24211808,31.59199718,3.871192804,51.75566547,9.516171179,411.2563028,123.8946148,8.256845235,0.367196097,46.33372753,0.024681618,0.130105862,0.138532795,0.371442859,0.050309773,1.108082547,0.299675091
South Georgia,POB4,POB_1G,239,269.2,270.5,269.8,4137.68,4461.17,54929.57143,311937,2.198571429,0.004036946,0.125672578,0.032373975,0.005865318,1.747222678,0.014996885,0.027047749,0.14221546,2.18E-05,0.022366676,5.11E-05,1.132852136,13.466849,0.16374216,0.006098365,0.019566314,0.009508862,0.006378471,0.192989105,0.016341879,0.019804572,0.021662946,6.88E-06,0.029920323,7.00E-05,0.02861631,0.095320476,0.001395116,1568.014343,7462.65519,346.0266111,14.56412053,2699.838692,1.456088618,17.12642515,9.86205407,15.11042647,2.308066582,48.13166038,5.600471694,284.2386816,106.3416412,2.174526254,0.158702513,14.32006228,0.015881486,0.199937143,0.096437527,0.140918233,0.023780742,1.47096457,0.220158447
South Georgia,POB4,POB_1G,247,279.3,280.2,279.8,4218.85,4595.44,48832.2,300257.6,2.178,0.01759101,0.184436978,0.123963751,0.02906236,4.492497459,0.018417121,0.013390945,0.16254807,2.18E-05,0.017988525,0.009519938,1.117347371,13.13101656,0.164737965,0.005785788,0.023421037,0.023243861,0.012898239,0.324077472,0.015836377,0.003297787,0.020931882,6.88E-06,0.017941886,0.021287229,0.012845602,0.154929576,0.002380806,2138.566653,8323.24976,398.3652226,20.15023558,3268.44694,2.63312534,3.329343119,12.39444387,39.54360665,3.821377503,60.20617388,9.370726445,402.3628632,122.6236996,4.816005665,0.125699587,16.37503961,0.007360407,0.01763829,0.056466337,0.138155746,0.055054784,1.638579378,0.327651378
