depth	min	max	median	mean
193.7	1761.73	2493.28	2122.14	2126.83
193.8	1762.6	2494.46	2123.8	2128.33
193.9	1763.48	2495.81	2125.2	2129.83
194	1764.52	2497.17	2126.66	2131.33
194.1	1765.28	2498.32	2128.56	2132.83
194.2	1766.59	2499.58	2130.02	2134.33
194.3	1767.92	2501.12	2131.76	2135.83
194.4	1769.34	2503	2133.16	2137.33
194.5	1770.89	2504.98	2134.39	2138.82
194.6	1771.44	2506.62	2135.61	2140.32
194.7	1772.07	2508	2137.28	2141.82
194.8	1773.58	2508.92	2138.99	2143.32
194.9	1775.84	2509.81	2140.52	2144.82
195	1777.88	2510.65	2142.41	2146.32
195.1	1779.07	2512.04	2144.11	2147.82
195.2	1779.98	2513.36	2145.62	2149.32
195.3	1780.7	2514.64	2146.63	2150.82
195.4	1781.04	2515.83	2148.48	2152.32
195.5	1782.07	2517.32	2149.79	2153.82
195.6	1783.87	2518.69	2151.19	2155.32
195.7	1786.9	2520.14	2152.71	2156.82
195.8	1788.2	2522.41	2154.09	2158.32
195.9	1789.02	2523.74	2155.58	2159.82
196	1790.11	2525.81	2156.48	2161.32
196.1	1791.61	2527.61	2158.01	2162.82
196.2	1793.72	2528.59	2159.93	2164.32
196.3	1794.75	2529.03	2161.25	2165.82
196.4	1796.22	2530.9	2163.27	2167.31
196.5	1797.73	2532.17	2165.33	2168.81
196.6	1798.67	2533.91	2166.57	2170.31
196.7	1799.36	2535.44	2167.98	2171.81
196.8	1800.2	2537.78	2169.88	2173.31
196.9	1801.38	2540.6	2171.43	2174.81
197	1802.58	2542.09	2173.07	2176.31
197.1	1803.91	2543.55	2174.63	2177.81
197.2	1804.97	2544.7	2175.83	2179.31
197.3	1806	2546.21	2176.78	2180.81
197.4	1806.76	2548.36	2178.31	2182.31
197.5	1807.55	2551.34	2180.2	2183.81
197.6	1808.14	2553.8	2182.37	2185.31
197.7	1808.65	2556.93	2184.41	2186.81
197.8	1809.16	2558.32	2186.12	2188.31
197.9	1809.56	2560.28	2188.09	2189.81
198	1809.73	2561.66	2190.09	2191.31
198.1	1809.92	2562.92	2191.55	2192.81
198.2	1811.34	2565.29	2192.76	2194.3
198.3	1812.2	2568.05	2194.2	2195.8
198.4	1812.76	2568.51	2195.63	2197.3
198.5	1813.26	2571.46	2197.07	2198.8
198.6	1815.12	2572.68	2198.6	2200.3
198.7	1816.28	2574.33	2200.09	2201.8
198.8	1816.8	2576.01	2201.54	2203.3
198.9	1817.32	2577.6	2203.28	2204.8
199	1817.97	2578.96	2204.7	2206.3
199.1	1819.32	2580.26	2205.66	2207.8
199.2	1820.13	2582.56	2207.48	2209.3
199.3	1821.2	2585.22	2208.69	2210.8
199.4	1821.96	2587.29	2210.32	2212.3
199.5	1822.3	2589.45	2212.06	2213.8
199.6	1823.19	2591.48	2213.37	2215.3
199.7	1824.4	2594.2	2215.04	2216.8
199.8	1825.17	2596.2	2216.65	2218.3
199.9	1826.5	2597.66	2218.75	2219.8
200	1827.5	2600.19	2219.95	2221.3
200.1	1829.88	2600.86	2221.56	2222.78
200.2	1831.45	2601.8	2222.83	2224.27
200.3	1832.9	2602.47	2224.4	2225.75
200.4	1836.02	2603.69	2226.16	2227.24
200.5	1837.67	2604.67	2227.89	2228.73
200.6	1841.27	2605.89	2229.39	2230.21
200.7	1844.77	2606.86	2230.67	2231.7
200.8	1846.87	2607.54	2232.92	2233.19
200.9	1848.12	2608.54	2234.48	2234.67
201	1849.84	2609.58	2236.15	2236.16
201.1	1851.46	2609.9	2237.47	2237.65
201.2	1852.79	2610.62	2238.88	2239.13
201.3	1854.44	2611.63	2240.33	2240.62
201.4	1856.4	2612.59	2242.33	2242.11
201.5	1858.29	2613.95	2244.17	2243.59
201.6	1860.36	2615.71	2245.46	2245.08
201.7	1862.5	2616.42	2246.74	2246.57
201.8	1864.02	2617.27	2248.33	2248.05
201.9	1865.95	2618.1	2250.29	2249.54
202	1868.11	2619.68	2251.85	2251.03
202.1	1870.42	2621.25	2253.77	2252.51
202.2	1872.5	2621.86	2255.35	2254
202.3	1873.9	2622.2	2256.65	2255.49
202.4	1875.43	2622.53	2258.12	2256.97
202.5	1876.34	2624.19	2259.58	2258.46
202.6	1878.33	2626.08	2261.2	2259.95
202.7	1880.34	2626.53	2262.73	2261.43
202.8	1881.55	2627.73	2264.31	2262.92
202.9	1883.29	2628.1	2265.97	2264.41
203	1885.02	2629.08	2267.11	2265.89
203.1	1886.34	2630.41	2268.62	2267.38
203.2	1887.65	2631.82	2269.83	2268.87
203.3	1888.43	2633.69	2271.11	2270.35
203.4	1891.42	2634.77	2272.6	2271.84
203.5	1892.44	2636.25	2274.32	2273.33
203.6	1893.43	2637.73	2275.65	2274.81
203.7	1894.51	2639.09	2276.62	2276.3
203.8	1896.38	2640.38	2278.65	2277.79
203.9	1897.73	2641.66	2280.21	2279.27
204	1899.72	2642.38	2281.59	2280.76
204.1	1900.75	2643.11	2283.36	2282.25
204.2	1901.96	2644.84	2285.1	2283.73
204.3	1903.15	2646.33	2286.85	2285.22
204.4	1904.07	2647.8	2288.53	2286.71
204.5	1904.5	2649	2289.84	2288.19
204.6	1905.59	2650.26	2290.95	2289.68
204.7	1907.68	2650.99	2292.52	2291.17
204.8	1909.51	2652.2	2294.34	2292.65
204.9	1910.8	2653.41	2295.92	2294.14
205	1912.7	2654.36	2297.83	2295.63
205.1	1914.17	2655.46	2299.21	2297.11
205.2	1916.11	2656.97	2300.52	2298.6
205.3	1917.66	2658.49	2302.26	2300.09
205.4	1918.84	2660.56	2303.8	2301.57
205.5	1920.46	2662	2305.04	2303.06
205.6	1922.6	2663.99	2306.7	2304.55
205.7	1924.7	2665.56	2308.36	2306.03
205.8	1926.46	2666.88	2309.91	2307.52
205.9	1927.63	2668.13	2311.7	2309.01
206	1929.27	2669.74	2312.94	2310.49
206.1	1930.56	2670.38	2314.3	2311.98
206.2	1931.91	2671.69	2315.87	2313.47
206.3	1933.62	2672.97	2317.8	2314.95
206.4	1934.85	2674.09	2319.62	2316.44
206.5	1935.31	2676.27	2321.32	2317.93
206.6	1936.42	2677.58	2322.71	2319.41
206.7	1937.28	2678.89	2323.86	2320.9
206.8	1938.39	2680.76	2324.96	2322.39
206.9	1939.4	2681.85	2326.28	2323.87
207	1939.85	2683.97	2327.46	2325.36
207.1	1941.23	2686.2	2328.82	2326.85
207.2	1941.79	2688.3	2330.56	2328.33
207.3	1942.92	2690.11	2332.22	2329.82
207.4	1943.64	2691.59	2333.72	2331.31
207.5	1944.95	2692.85	2334.98	2332.79
207.6	1945.43	2693.99	2336.49	2334.28
207.7	1946.45	2694.93	2338.66	2335.77
207.8	1946.95	2696.34	2339.97	2337.25
207.9	1947.96	2698.02	2341.55	2338.74
208	1949.04	2699.08	2343.85	2340.23
208.1	1950.15	2700.79	2345.43	2341.71
208.2	1951.99	2703.08	2346.65	2343.2
208.3	1952.93	2704.46	2348.26	2344.69
208.4	1954.02	2705.18	2350.38	2346.17
208.5	1955.7	2706.57	2351.61	2347.66
208.6	1956.21	2708.7	2353.4	2349.15
208.7	1957.24	2711.9	2355.34	2350.63
208.8	1958.35	2713.11	2356.93	2352.12
208.9	1959.45	2714.57	2358.61	2353.61
209	1960.56	2716.37	2359.73	2355.09
209.1	1961.39	2719.47	2361.31	2356.58
209.2	1963.05	2721.46	2363.3	2358.07
209.3	1964.11	2723.42	2364.76	2359.55
209.4	1965.11	2725	2365.77	2361.04
209.5	1965.73	2726.52	2367.05	2362.53
209.6	1966.36	2729.03	2368.7	2364.01
209.7	1966.98	2730.83	2370.45	2365.5
209.8	1968.08	2732.59	2371.43	2366.99
209.9	1969.34	2734.94	2373.26	2368.47
210	1970.59	2737.32	2374.51	2369.96
210.1	1972.24	2738.18	2376.12	2371.48
210.2	1973.94	2739.11	2377.58	2373
210.3	1976.81	2739.85	2378.85	2374.51
210.4	1979.58	2740.74	2381.25	2376.03
210.5	1982.22	2741.43	2382.69	2377.55
210.6	1984.55	2742.2	2384.65	2379.07
210.7	1986.49	2742.6	2386.52	2380.59
210.8	1988.33	2743.22	2387.84	2382.11
210.9	1990.31	2743.84	2388.99	2383.62
211	1991.95	2744.65	2390.13	2385.14
211.1	1994.07	2745.15	2391.58	2386.66
211.2	1997.09	2745.71	2393.07	2388.18
211.3	2000.1	2746.5	2394.28	2389.7
211.4	2001.32	2746.98	2395.43	2391.21
211.5	2002.72	2748.43	2396.89	2392.73
211.6	2003.59	2749.2	2398.98	2394.25
211.7	2005.45	2749.57	2400.63	2395.77
211.8	2007.64	2750.66	2401.92	2397.29
211.9	2008.5	2751.02	2403.47	2398.81
212	2011.14	2751.6	2404.9	2400.32
212.1	2013.08	2752.35	2406.9	2401.84
212.2	2014.73	2753.37	2408.72	2403.36
212.3	2016.34	2753.7	2410.35	2404.88
212.4	2018.59	2754.88	2411.59	2406.4
212.5	2020.65	2755.35	2413.28	2407.92
212.6	2024.54	2756.24	2414.55	2409.43
212.7	2025.66	2757.39	2415.94	2410.95
212.8	2026.74	2757.67	2417.56	2412.47
212.9	2029.53	2758.98	2418.71	2413.99
213	2030.69	2760.48	2420.36	2415.51
213.1	2032.2	2761.37	2421.8	2417.03
213.2	2034.56	2762.5	2423.13	2418.54
213.3	2036.43	2764.18	2424.72	2420.06
213.4	2038.5	2764.89	2426.32	2421.58
213.5	2040.61	2765.53	2427.75	2423.1
213.6	2042.75	2765.92	2429.28	2424.62
213.7	2045.23	2766.31	2430.99	2426.13
213.8	2047.51	2767.21	2432.55	2427.65
213.9	2048.78	2768.25	2434.2	2429.17
214	2049.6	2769.33	2435.72	2430.69
214.1	2051.29	2770.32	2437.44	2432.21
214.2	2052.5	2771.36	2438.42	2433.73
214.3	2052.81	2772.55	2440.03	2435.24
214.4	2053.57	2773.39	2441.44	2436.76
214.5	2056.44	2774.5	2442.79	2438.28
214.6	2057.38	2776.04	2444.11	2439.8
214.7	2058.79	2776.45	2445.45	2441.32
214.8	2060.9	2777.71	2446.85	2442.84
214.9	2062.2	2778.26	2448.37	2444.35
215	2062.81	2779.05	2450.16	2445.87
215.1	2064	2780.33	2452.13	2447.39
215.2	2066.11	2781.2	2454.17	2448.91
215.3	2067.4	2782.66	2455.52	2450.43
215.4	2068.01	2784.11	2456.76	2451.94
215.5	2069.06	2785.31	2458.29	2453.46
215.6	2071.53	2786.36	2460.35	2454.98
215.7	2073.9	2786.99	2462.37	2456.5
215.8	2075.17	2787.97	2463.97	2458.02
215.9	2076.93	2788.87	2465.76	2459.54
216	2077.51	2789.49	2467.32	2461.05
216.1	2079.07	2790.92	2468.68	2462.57
216.2	2080.79	2793.19	2470.73	2464.09
216.3	2082.97	2794.7	2472.48	2465.61
216.4	2084.97	2796.44	2473.86	2467.13
216.5	2086.49	2797.85	2475.56	2468.65
216.6	2087.53	2799.21	2477.14	2470.16
216.7	2089.06	2800.54	2478.64	2471.68
216.8	2090.4	2801.39	2480.08	2473.2
216.9	2091.41	2802.07	2482.01	2474.72
217	2093.04	2803.13	2483.7	2476.24
217.1	2093.86	2804.75	2484.99	2477.76
217.2	2094.55	2805.2	2486.87	2479.27
217.3	2095.28	2806.31	2489.18	2480.79
217.4	2096.22	2807.03	2490.51	2482.31
217.5	2097.17	2808.1	2491.98	2483.83
217.6	2098.44	2809.27	2493.5	2485.35
217.7	2099.56	2810.43	2495.28	2486.86
217.8	2101.12	2811.77	2497.11	2488.38
217.9	2102.59	2813.22	2498.41	2489.9
218	2103.57	2814.43	2500.04	2491.42
218.1	2104.8	2815.89	2501.73	2492.94
218.2	2106.02	2818.93	2503.43	2494.46
218.3	2106.62	2820.39	2505.2	2495.97
218.4	2107.16	2821.89	2506.69	2497.49
218.5	2107.61	2824.42	2508.22	2499.01
218.6	2108.29	2826.41	2509.89	2500.53
218.7	2109.53	2828.34	2511.69	2502.05
218.8	2110.19	2829.14	2513.12	2503.57
218.9	2111.67	2830.22	2514.63	2505.08
219	2112.53	2831.69	2516.51	2506.6
219.1	2113.47	2834.23	2518	2508.12
219.2	2114.53	2836.11	2519.96	2509.64
219.3	2116.13	2837.35	2521.38	2511.16
219.4	2117.45	2838.5	2522.88	2512.67
219.5	2118.48	2839.68	2524.26	2514.19
219.6	2120.09	2841.9	2525.29	2515.71
219.7	2121.15	2843.38	2527.08	2517.23
219.8	2121.96	2845.23	2528.5	2518.75
219.9	2122.56	2846.5	2530.49	2520.27
220	2123.65	2848.17	2532.01	2521.78
220.1	2126.25	2848.85	2533.64	2523.32
220.2	2129.26	2849.53	2534.7	2524.86
220.3	2132.73	2850.22	2536.22	2526.4
220.4	2135.04	2850.78	2537.39	2527.93
220.5	2138.47	2851.2	2538.7	2529.47
220.6	2141.39	2851.76	2540.1	2531.01
220.7	2144.38	2852.49	2541.29	2532.54
220.8	2146.19	2853.48	2542.68	2534.08
220.9	2147.49	2854.19	2543.95	2535.62
221	2149.37	2854.94	2545.3	2537.16
221.1	2153.27	2855.53	2546.47	2538.69
221.2	2154.56	2856.2	2548.1	2540.23
221.3	2157.86	2857.15	2549.66	2541.77
221.4	2160.23	2857.81	2551.88	2543.31
221.5	2162.44	2858.88	2553.65	2544.84
221.6	2165.53	2859.63	2555.74	2546.38
221.7	2168.1	2860.12	2556.97	2547.92
221.8	2170.97	2860.52	2558.56	2549.45
221.9	2174.23	2861.17	2559.69	2550.99
222	2176.75	2861.9	2561.1	2552.53
222.1	2179.55	2862.57	2563.11	2554.07
222.2	2182.54	2863.61	2564.73	2555.6
222.3	2184.6	2864.72	2566.03	2557.14
222.4	2186.77	2865.31	2567.32	2558.68
222.5	2188.3	2866.17	2569.1	2560.21
222.6	2190.56	2867.09	2570.98	2561.75
222.7	2193.26	2867.98	2572.38	2563.29
222.8	2195.49	2868.26	2574.01	2564.83
222.9	2196.96	2868.52	2575.95	2566.36
223	2199.21	2869.18	2577.4	2567.9
223.1	2201.48	2870.52	2578.76	2569.44
223.2	2204.08	2871.67	2580	2570.97
223.3	2206.9	2872.25	2581.8	2572.51
223.4	2210.07	2872.63	2583.6	2574.05
223.5	2212.73	2872.93	2585.06	2575.59
223.6	2215.07	2873.3	2586.32	2577.12
223.7	2218.13	2874.5	2587.91	2578.66
223.8	2220.16	2875.08	2589.89	2580.2
223.9	2221.93	2876.22	2591.44	2581.73
224	2224	2876.81	2593.21	2583.27
224.1	2225.25	2877.45	2595	2584.81
224.2	2228.11	2878.96	2596.42	2586.35
224.3	2231.21	2880.14	2598.04	2587.88
224.4	2234.11	2881.23	2599.39	2589.42
224.5	2235.06	2882.62	2601.18	2590.96
224.6	2236.04	2884.08	2602.56	2592.5
224.7	2237.93	2885.25	2604.14	2594.03
224.8	2239.08	2886.79	2605.87	2595.57
224.9	2241.94	2888.06	2607.47	2597.11
225	2244.85	2889.49	2609.32	2598.64
225.1	2246.69	2890.71	2611.05	2600.18
225.2	2248.96	2891.67	2612.75	2601.72
225.3	2250.26	2892.61	2614.37	2603.26
225.4	2251.56	2893.88	2616.18	2604.79
225.5	2252.49	2894.49	2617.89	2606.33
225.6	2253.65	2895.38	2619.71	2607.87
225.7	2254.69	2896.04	2621.33	2609.4
225.8	2255.74	2896.77	2622.9	2610.94
225.9	2257.27	2897.89	2624.91	2612.48
226	2259.05	2899.25	2626.22	2614.02
226.1	2261.48	2900.65	2627.51	2615.55
226.2	2262.64	2902.99	2628.7	2617.09
226.3	2263.75	2903.71	2630.19	2618.63
226.4	2265.03	2905.81	2631.9	2620.16
226.5	2266.77	2906.9	2633.34	2621.7
226.6	2269.08	2907.78	2635.08	2623.24
226.7	2270.77	2909.78	2636.65	2624.78
226.8	2271.37	2911.3	2638.28	2626.31
226.9	2272.37	2913.04	2640.15	2627.85
227	2273.82	2914.13	2641.49	2629.39
227.1	2274.95	2915.09	2643	2630.92
227.2	2277.48	2916.65	2644.58	2632.46
227.3	2278.05	2918.83	2646.39	2634
227.4	2278.95	2919.88	2648.02	2635.54
227.5	2280.42	2921.05	2649.58	2637.07
227.6	2281.59	2922.21	2651.27	2638.61
227.7	2283.12	2923.97	2652.88	2640.15
227.8	2284.93	2926.26	2654.63	2641.69
227.9	2286.16	2927.37	2656.42	2643.22
228	2287.39	2928.63	2658.02	2644.76
228.1	2288.65	2929.09	2660.03	2646.3
228.2	2290.08	2930.11	2662.03	2647.83
228.3	2291.45	2932.42	2663.59	2649.37
228.4	2292.75	2933.27	2665.53	2650.91
228.5	2293.85	2934.75	2666.88	2652.45
228.6	2295.16	2936.36	2668.28	2653.98
228.7	2296.35	2937.64	2670.38	2655.52
228.8	2297.56	2938.76	2671.91	2657.06
228.9	2298.8	2939.83	2673.54	2658.59
229	2299.96	2940.8	2674.89	2660.13
229.1	2301.61	2941.91	2676.36	2661.67
229.2	2302.6	2944.57	2677.88	2663.21
229.3	2303.69	2946.42	2679.64	2664.74
229.4	2304.87	2947.67	2681.69	2666.28
229.5	2306.15	2949.12	2683.15	2667.82
229.6	2307.34	2952.12	2685.19	2669.35
229.7	2308.05	2953.23	2686.5	2670.89
229.8	2309.13	2954.8	2688.05	2672.43
229.9	2310.24	2956.18	2690.21	2673.97
230	2310.43	2957.94	2691.78	2675.5
230.1	2313.99	2958.55	2693.36	2677.03
230.2	2318.46	2958.95	2694.52	2678.55
230.3	2321.26	2959.28	2696.06	2680.08
230.4	2324.21	2960.14	2697.47	2681.6
230.5	2326.17	2960.63	2698.91	2683.12
230.6	2329.33	2961.43	2700.55	2684.65
230.7	2332.79	2962.09	2701.59	2686.17
230.8	2335.95	2962.42	2703.07	2687.7
230.9	2339.16	2962.87	2704.66	2689.22
231	2341.43	2963.09	2706.22	2690.74
231.1	2344.97	2963.43	2707.6	2692.27
231.2	2347.55	2963.76	2709.12	2693.79
231.3	2351.15	2964.1	2710.63	2695.32
231.4	2353.72	2964.84	2711.35	2696.84
231.5	2357.59	2965.44	2712.69	2698.36
231.6	2360.25	2965.86	2713.94	2699.89
231.7	2364.58	2966.34	2715.01	2701.41
231.8	2367.98	2967.18	2716.5	2702.94
231.9	2371.35	2967.3	2718.4	2704.46
232	2373.64	2967.86	2719.75	2705.98
232.1	2378.02	2969.04	2721.66	2707.51
232.2	2381.08	2970	2722.8	2709.03
232.3	2384.16	2970.87	2723.97	2710.56
232.4	2387.91	2971.92	2725.4	2712.08
232.5	2389.49	2973.15	2727	2713.6
232.6	2391.63	2973.62	2728.53	2715.13
232.7	2393.8	2974.38	2730.2	2716.65
232.8	2395.72	2974.64	2731.57	2718.18
232.9	2396.78	2975.17	2732.58	2719.7
233	2399.75	2976.58	2733.94	2721.22
233.1	2401.92	2977.09	2735.31	2722.75
233.2	2403.55	2977.21	2736.89	2724.27
233.3	2406.9	2977.77	2738.17	2725.8
233.4	2409.26	2978.52	2739.18	2727.32
233.5	2411.52	2978.97	2740.65	2728.84
233.6	2416.34	2979.4	2742.27	2730.37
233.7	2417.31	2979.97	2743.99	2731.89
233.8	2420.06	2980.6	2745.36	2733.42
233.9	2422.55	2981.29	2747.12	2734.94
234	2425.86	2981.62	2748.92	2736.46
234.1	2427.94	2981.94	2750.42	2737.99
234.2	2430.99	2982.79	2752.14	2739.51
234.3	2434.8	2983.81	2753.55	2741.04
234.4	2437.74	2984.65	2755.4	2742.56
234.5	2440.48	2985.13	2757.12	2744.08
234.6	2443.23	2985.87	2758.83	2745.61
234.7	2446.22	2986.67	2760.63	2747.13
234.8	2448.17	2987.16	2761.98	2748.66
234.9	2450.36	2988.02	2764.02	2750.18
235	2451.98	2988.48	2765.29	2751.7
235.1	2453.26	2988.77	2766.8	2753.23
235.2	2455.45	2989.23	2768.23	2754.75
235.3	2457.56	2989.85	2769.81	2756.28
235.4	2458.68	2990.22	2771.73	2757.8
235.5	2460.34	2990.75	2773.24	2759.32
235.6	2461.94	2991.77	2774.6	2760.85
235.7	2463.37	2992.99	2776.66	2762.37
235.8	2464.68	2993.74	2778.21	2763.9
235.9	2465.83	2994.52	2779.55	2765.42
236	2467.28	2995.44	2781.31	2766.94
236.1	2468.64	2996.43	2782.86	2768.47
236.2	2470.31	2998.27	2784.71	2769.99
236.3	2470.95	2999.24	2786.25	2771.52
236.4	2472.1	2999.84	2788.01	2773.04
236.5	2473.2	3001.42	2789.45	2774.56
236.6	2474.53	3001.79	2791.05	2776.09
236.7	2475.83	3002.53	2792.39	2777.61
236.8	2477.09	3003.63	2793.6	2779.14
236.9	2478.73	3004.31	2794.91	2780.66
237	2480.23	3005.21	2796.97	2782.18
237.1	2481.6	3006.03	2798.56	2783.71
237.2	2482.63	3007.36	2800.21	2785.23
237.3	2484.27	3009.18	2801.65	2786.76
237.4	2485.05	3009.74	2803.44	2788.28
237.5	2485.91	3010.81	2805.21	2789.8
237.6	2486.71	3012.32	2806.74	2791.33
237.7	2487.86	3013.2	2808.33	2792.85
237.8	2490.13	3015.39	2809.86	2794.38
237.9	2491.36	3016.44	2811.61	2795.9
238	2492.65	3017.59	2813.63	2797.42
238.1	2494.63	3018.76	2814.84	2798.95
238.2	2497.43	3020.19	2816.45	2800.47
238.3	2498.62	3020.94	2818.18	2802
238.4	2500.27	3022.73	2819.29	2803.52
238.5	2501.37	3023.89	2821.41	2805.04
238.6	2502.19	3025.49	2822.62	2806.57
238.7	2502.94	3026.59	2823.93	2808.09
238.8	2503.87	3028.54	2825.47	2809.62
238.9	2505.98	3029.76	2826.91	2811.14
239	2508.28	3032.05	2828.26	2812.66
239.1	2509.73	3033.76	2829.72	2814.19
239.2	2510.74	3035.34	2831.24	2815.71
239.3	2511.39	3037.38	2833.07	2817.24
239.4	2511.64	3039.22	2834.92	2818.76
239.5	2512.27	3041.13	2836.89	2820.28
239.6	2513.27	3042.85	2838.51	2821.81
239.7	2514.75	3044.99	2839.96	2823.33
239.8	2516.26	3046.09	2841.29	2824.86
239.9	2517.44	3048.37	2842.83	2826.38
240	2518.63	3050.62	2844.32	2827.9
240.1	2523.36	3050.8	2845.61	2829.44
240.2	2527.63	3050.89	2846.91	2830.97
240.3	2532.03	3051.1	2848.05	2832.51
240.4	2535.99	3051.23	2849.47	2834.04
240.5	2539.21	3051.45	2850.74	2835.57
240.6	2543.74	3051.93	2851.74	2837.11
240.7	2548.65	3052.99	2853.04	2838.64
240.8	2552.3	3053.76	2854.34	2840.17
240.9	2556.5	3054	2855.5	2841.71
241	2560.39	3054.61	2856.67	2843.24
241.1	2564.4	3055.41	2857.84	2844.78
241.2	2569.58	3056	2858.9	2846.31
241.3	2574.03	3056.3	2860.19	2847.84
241.4	2577.68	3056.82	2861.16	2849.38
241.5	2581.44	3057.25	2862.24	2850.91
241.6	2586.74	3057.67	2863.53	2852.44
241.7	2589.66	3058.06	2864.76	2853.98
241.8	2592.7	3058.52	2865.96	2855.51
241.9	2596.41	3058.93	2867.4	2857.05
242	2601.23	3059.32	2868.65	2858.58
242.1	2605.84	3059.69	2870	2860.11
242.2	2609.82	3060.17	2871.36	2861.65
242.3	2614.53	3060.66	2872.56	2863.18
242.4	2619.14	3061.31	2874.03	2864.71
242.5	2623.58	3061.69	2875.61	2866.25
242.6	2628.06	3061.96	2877.06	2867.78
242.7	2631.55	3062.25	2878.1	2869.32
242.8	2634.26	3062.77	2879.24	2870.85
242.9	2637.92	3063.54	2880.48	2872.38
243	2641.58	3064.23	2881.84	2873.92
243.1	2644.66	3064.87	2882.98	2875.45
243.2	2649.23	3065.79	2884.03	2876.99
243.3	2652.93	3066.44	2885.61	2878.52
243.4	2656.68	3067.18	2887.08	2880.05
243.5	2659.02	3067.79	2888.57	2881.59
243.6	2662.64	3068.17	2889.9	2883.12
243.7	2667.81	3068.63	2891.22	2884.65
243.8	2670.84	3069.47	2892.53	2886.19
243.9	2674.43	3069.83	2894.07	2887.72
244	2678.43	3070.25	2895.61	2889.26
244.1	2682.5	3070.88	2897.14	2890.79
244.2	2686.3	3071.43	2898.35	2892.32
244.3	2689.68	3072.02	2899.66	2893.86
244.4	2693.09	3072.38	2901.1	2895.39
244.5	2696.18	3072.75	2902.49	2896.92
244.6	2700.41	3073.38	2903.62	2898.46
244.7	2704.49	3074.62	2905.05	2899.99
244.8	2707.87	3076.29	2906.84	2901.53
244.9	2710.9	3077.04	2908.23	2903.06
245	2713.04	3077.5	2909.43	2904.59
245.1	2716.57	3078.33	2910.99	2906.13
245.2	2719.56	3079.02	2912.58	2907.66
245.3	2722.95	3080.28	2914.05	2909.19
245.4	2727.09	3081.05	2915.49	2910.73
245.5	2729.86	3082.29	2916.78	2912.26
245.6	2732.13	3083.49	2918.01	2913.8
245.7	2734.7	3083.98	2919.41	2915.33
245.8	2737.07	3085.16	2920.78	2916.86
245.9	2740.1	3086.44	2922.02	2918.4
246	2742.87	3086.97	2923.51	2919.93
246.1	2745.6	3087.67	2924.9	2921.46
246.2	2749.32	3088.49	2926.25	2923
246.3	2752.26	3088.9	2927.47	2924.53
246.4	2753.83	3090.39	2929.15	2926.07
246.5	2756.92	3091.29	2930.81	2927.6
246.6	2759.64	3092.34	2931.95	2929.13
246.7	2761.89	3093	2933.37	2930.67
246.8	2763.46	3094.23	2934.82	2932.2
246.9	2765.53	3094.79	2936.08	2933.73
247	2768.43	3095.53	2937.6	2935.27
247.1	2771.25	3096.4	2938.95	2936.8
247.2	2774.15	3097.46	2940.21	2938.34
247.3	2776.78	3098.5	2941.8	2939.87
247.4	2778.85	3099.62	2943.35	2941.4
247.5	2780.49	3101.01	2944.9	2942.94
247.6	2782.31	3102.41	2946.55	2944.47
247.7	2784.26	3103.39	2947.87	2946.01
247.8	2785.65	3104.64	2949.31	2947.54
247.9	2788.07	3106.02	2950.68	2949.07
248	2791.51	3107.26	2951.99	2950.61
248.1	2793.48	3108.48	2953.51	2952.14
248.2	2795.12	3109.29	2954.7	2953.67
248.3	2797.37	3111.01	2956.25	2955.21
248.4	2798.66	3112.6	2958.27	2956.74
248.5	2801.04	3114.28	2959.74	2958.28
248.6	2803.04	3115.14	2961.33	2959.81
248.7	2804.64	3116.6	2963.05	2961.34
248.8	2805.88	3118.23	2964.61	2962.88
248.9	2806.52	3119.76	2966	2964.41
249	2808.12	3120.78	2967.31	2965.94
249.1	2809.18	3121.95	2968.94	2967.48
249.2	2810.1	3123.24	2970.2	2969.01
249.3	2812.48	3124.49	2971.73	2970.55
249.4	2813.52	3126.16	2973.13	2972.08
249.5	2814.88	3128.47	2974.72	2973.61
249.6	2815.92	3130.02	2976.49	2975.15
249.7	2816.46	3131.63	2978.06	2976.68
249.8	2817.69	3133.24	2979.71	2978.21
249.9	2818.8	3134.54	2981.17	2979.75
250	2819.72	3136.1	2982.61	2981.28
250.1	2821.79	3136.79	2983.52	2982.26
250.2	2822.79	3137.37	2984.51	2983.23
250.3	2823.92	3138.54	2985.46	2984.21
250.4	2826.12	3139.92	2986.2	2985.19
250.5	2828.25	3140.46	2987.14	2986.16
250.6	2828.84	3141.28	2988.1	2987.14
250.7	2830.04	3142.13	2989.2	2988.11
250.8	2832.11	3143.06	2990.26	2989.09
250.9	2834.88	3144.02	2991.28	2990.06
251	2837.29	3144.85	2992.32	2991.04
251.1	2838.76	3145.8	2993.32	2992.02
251.2	2840.15	3146.51	2994.09	2992.99
251.3	2841.3	3147.45	2995.12	2993.97
251.4	2842.48	3148.51	2995.97	2994.94
251.5	2843.72	3149.3	2996.88	2995.92
251.6	2845.37	3150.08	2997.58	2996.9
251.7	2847.46	3151.28	2998.45	2997.87
251.8	2849.02	3152.51	2999.41	2998.85
251.9	2850.66	3153.44	3000.14	2999.82
252	2851.62	3154.46	3001.33	3000.8
252.1	2853.48	3155.19	3002.53	3001.77
252.2	2854.76	3156.4	3003.39	3002.75
252.3	2855.5	3157.35	3004.52	3003.73
252.4	2856.12	3158.17	3005.4	3004.7
252.5	2857.24	3158.82	3006.18	3005.68
