Site,depth,SH20_age,Ti,Ca,Sr,Ti_convert_WLS,Ti_ppm_WLS,Ti_lower_RMSE_WLS,Ti_upper_RMSE_WLS,Ti_convert_PLS_scaled,Ti_ppm_PLS_scaled,Ti_lower_RMSE_PLS_scaled,Ti_upper_RMSE_PLS_scaled,Ti_ppm_PLS
HER42PB,317.2,3632.28,-5.800914787,-4.693085843,-4.05979905,7.055377945,1159.075455,747.5326213,1797.187002,4.666167572,106.2896135,57.17377256,197.5990291,109.3109846
HER42PB,317.3,3633.23,-6.078463064,-4.559409213,-3.87440319,6.866645116,959.7233986,618.9627644,1488.084671,4.838266195,126.2502685,67.91071954,234.707133,413.1639395
HER42PB,317.4,3634.18,-5.611287666,-4.487548428,-4.055153908,7.184324387,1318.598075,850.4149332,2044.5324,4.422573743,83.31042931,44.81314193,154.8792906,497.4478152
HER42PB,317.5,3635.12,-6.062087462,-4.525852953,-4.035488402,6.877780526,970.4700346,625.8936859,1504.747706,4.752285404,115.8487434,62.31568155,215.3700485,675.3617024
HER42PB,317.6,3636.07,-6.545073318,-4.706356866,-4.079584754,6.549350144,698.7899132,450.6766607,1083.498183,5.198419205,180.9859141,97.35332686,336.4641163,337.2202156
HER42PB,317.7,3637.01,-6.104847673,-4.814473434,-4.201648642,6.848703582,942.6580357,607.9566514,1461.62423,4.897508575,133.9556232,72.0554726,249.0318687,462.445311
HER42PB,317.8,3637.96,-5.913313799,-4.680753537,-3.951811555,6.978946617,1073.786662,692.5265777,1664.943748,4.770589284,117.9887504,63.46680314,219.348455,589.8749442
HER42PB,317.9,3638.9,-5.886885819,-4.632736848,-4.126353209,6.996917643,1093.258148,705.0844925,1695.134967,4.665058707,106.1718181,57.11040974,197.3800399,203.672866
HER42PB,318,3639.85,-5.964661156,-4.560113354,-4.204990001,6.944030414,1036.941106,668.7634525,1607.813425,4.6479619,104.372048,56.14230344,194.034155,689.1761165
HER42PB,318.1,3640.79,-5.881791915,-4.543185385,-4.247183265,7.000381498,1097.051601,707.5310375,1701.016849,4.567438103,96.29709025,51.79873887,179.0223043,310.5919384
HER42PB,318.2,3641.74,-6.155932874,-4.743996082,-4.024305579,6.813965646,910.4742756,587.2000989,1411.722185,4.951819597,141.4320794,76.07709981,262.9310676,NA
HER42PB,318.3,3642.69,-6.229825064,-4.579565157,-4.243092921,6.763718956,865.8562974,558.4242379,1342.54045,4.832800145,125.5620609,67.54052886,233.4277122,235.933975
HER42PB,318.4,3643.63,-6.275165491,-4.74600841,-4.358242879,6.732887466,839.5679935,541.4698933,1301.779516,4.925586463,137.770115,74.10730889,256.1232472,369.4034211
HER42PB,318.5,3644.58,-6.037978179,-4.626717195,-4.189788817,6.894174838,986.5113575,636.2393559,1529.620338,4.743194239,114.8003163,61.75172677,213.4209569,127.9794921
HER42PB,318.6,3645.52,-6.174354124,-4.73741603,-4.365426852,6.801439196,899.1403999,579.8904438,1394.148614,4.845406107,127.15491,68.39733125,236.3889182,441.2111731
HER42PB,318.7,3646.47,-6.161794662,-4.921770719,-4.476803168,6.80997963,906.852334,584.8641686,1406.106238,4.908322212,135.412031,72.83888241,251.7394217,152.9292153
HER42PB,318.8,3647.41,-6.243794441,-4.958304779,-4.102922801,6.75421978,857.6703173,553.1447825,1329.847802,5.115579897,166.5973623,89.61364505,309.7149,103.175283
HER42PB,318.9,3648.36,-7.341321817,-4.732478266,-3.899302441,6.007901164,406.6289767,262.250765,630.4924397,5.939695507,379.8192596,204.306886,706.1077222,468.6924397
HER42PB,319,3649.31,-5.879458064,-4.643315977,-4.012103634,7.001968516,1098.794025,708.6547939,1703.718538,4.705077748,110.5068763,59.44226159,205.4391839,484.5529111
HER42PB,319.1,3650.25,-6.145138923,-4.61533228,-4.318997908,6.821305532,917.1816391,591.5259372,1422.122186,4.767782487,117.6580442,63.28891446,218.7336516,470.3217278
HER42PB,319.2,3651.2,-6.613199967,-4.758128218,-4.392292905,6.503024022,667.1560806,430.2747777,1034.44882,5.175968994,176.9680122,95.19207517,328.9945859,NA
HER42PB,319.3,3652.14,-6.501611369,-4.777570074,-3.888395271,6.578904269,719.7502444,464.1947895,1115.997909,5.272283877,194.860492,104.8165393,362.2578232,693.5275888
HER42PB,319.4,3653.09,-6.243143023,-4.870454314,-4.114268024,6.754662744,858.0503188,553.3898601,1330.437008,5.059031315,157.4379346,84.68673811,292.686952,594.3184636
HER42PB,319.5,3654.03,-6.524949676,-4.872800645,-4.238863582,6.56303422,708.417933,456.8861432,1098.426764,5.227953277,186.4108813,100.2714468,346.5494692,406.4950965
HER42PB,319.6,3654.98,-7.12232888,-4.703443331,-4.291078245,6.156816362,471.9232477,304.3615675,731.733489,5.596002292,269.3474796,144.883503,500.7337846,378.0187724
HER42PB,319.7,3655.93,-6.189209315,-4.970866571,-4.204584654,6.791337666,890.1034267,574.06215,1380.136472,5.04932965,155.9179099,83.86910838,289.8611311,841.8057953
HER42PB,319.8,3656.87,-6.601150192,-4.859652558,-4.273394361,6.511217869,672.6451129,433.814867,1042.959756,5.267244901,193.8810645,104.2896998,360.4370062,894.4043309
HER42PB,319.9,3657.82,-7.237112315,-4.672162958,-4.18381019,6.078763626,436.489197,281.5087768,676.7917549,5.714183699,303.1366516,163.058886,563.5499653,316.5402782
HER42PB,320,3658.76,-6.148174449,-4.590029831,-4.25167966,6.819241375,915.2903842,590.3061937,1419.189729,4.777707116,118.8315705,63.92016075,220.9153102,394.4180546
HER42PB,320.1,3659.73,-6.402505479,-4.916511758,-4.317033769,6.646296274,769.9274382,496.5560038,1193.799401,5.134832315,169.8358386,91.35563942,315.7354297,NA
HER42PB,320.2,3660.69,-6.901710732,-4.828869874,-4.346934402,6.306836702,548.307742,353.6248842,850.1703169,5.465084263,236.2957653,127.1048026,439.2885837,456.9427831
HER42PB,320.3,3661.66,-7.533666972,-4.845819478,-4.343190621,5.877106459,356.7754025,230.0982655,553.1927306,6.033982068,417.3737352,224.5076468,775.9238376,685.2418586
HER42PB,320.4,3662.62,-6.961348704,-4.704225985,-4.151276888,6.266282881,526.5166112,339.5709406,816.3824071,5.506898237,246.3857105,132.5322401,458.046422,526.815427
HER42PB,320.5,3663.59,-6.91936332,-4.913510135,-4.078232278,6.294832942,541.7653328,349.4054314,840.0260829,5.621098886,276.1927209,148.5655963,513.4595157,760.7566955
HER42PB,320.6,3664.55,-6.431564809,-5.103378078,-4.328217746,6.62653593,754.8627389,486.8401961,1170.441059,5.263916966,193.2369132,103.9432072,359.2394887,1529.139075
HER42PB,320.7,3665.52,-6.433536326,-4.933049597,-4.348064615,6.625195298,753.8514241,486.1879601,1168.87298,5.157401861,173.7125395,93.44093836,322.9424589,1001.633006
HER42PB,320.8,3666.48,-6.075163151,-4.759486357,-4.358094575,6.868889057,961.8793792,620.3532397,1491.427594,4.790982189,120.4195854,64.77436277,223.8675291,1491.399198
HER42PB,320.9,3667.45,-5.970923382,-4.726945243,-4.331332431,6.9397721,1032.534874,665.9217028,1600.981408,4.708615196,110.8984809,59.65290788,206.1672013,1371.871522
HER42PB,321,3668.42,-6.547635254,-5.007190213,-4.18224926,6.547608027,697.5735996,449.8922129,1081.612246,5.344457521,209.4442347,112.6612153,389.3699114,3115.211178
HER42PB,321.1,3669.38,-6.710911766,-5.13610935,-4.429832878,6.436579999,624.2681472,402.6146895,967.94958,5.464926359,236.2584561,127.0847337,439.2192236,1582.065438
HER42PB,321.2,3670.35,-6.900162424,-4.957922003,-4.577272064,6.307889552,548.8853315,353.9973941,851.0658896,5.462466514,235.6780111,126.7725091,438.14014,883.1089206
HER42PB,321.3,3671.31,-6.438809155,-4.829371242,-4.383858633,6.621609775,751.1533119,484.4478431,1164.689462,5.087593488,161.9995388,87.14045032,301.1672591,NA
HER42PB,321.4,3672.28,-6.948975032,-4.999211314,-4.251794503,6.274696978,530.9654633,342.4401775,823.2805077,5.637874191,280.8650179,151.0788507,522.1456076,1801.639389
HER42PB,321.6,3674.21,-6.26964853,-4.845871076,-4.294410766,6.736639,842.7235764,543.5050508,1306.672358,5.002581202,148.7967383,80.03859071,276.6224285,553.645622
HER42PB,321.7,3675.17,-6.541083442,-4.771165715,-4.119892607,6.552063259,700.6883853,451.9010588,1086.44183,5.220223682,184.9755552,99.49937692,343.8811082,1619.67038
HER42PB,321.8,3676.14,-6.55618856,-4.703434578,-4.311872375,6.541791779,693.5281147,447.2831231,1075.33958,5.126511082,168.4284586,90.59860193,313.1190225,1935.173193
HER42PB,321.9,3677.1,-6.856856644,-4.670805367,-4.055012563,6.337337482,565.2892133,364.5768923,876.5006817,5.433127763,228.8639594,123.107193,425.4723925,905.425286
HER42PB,322,3678.07,-6.05161318,-4.656927161,-4.210528644,6.884903038,977.4068934,630.3675346,1515.503548,4.763597876,117.1667198,63.02462836,217.8202489,595.476739
HER42PB,322.1,3679.03,-6.148155552,-4.668770767,-4.043129469,6.819254225,915.3021457,590.3137792,1419.207966,4.895192438,133.6457226,71.88877536,248.4557442,1598.189595
HER42PB,322.2,3680,-6.708137169,-4.670310509,-4.30236784,6.438466725,625.4470819,403.3750301,969.7775595,5.228976276,186.6016772,100.374077,346.9041706,1284.606124
HER42PB,322.3,3680.96,-6.105653448,-4.817383791,-4.056795329,6.848155655,942.1416694,607.6236268,1460.823586,4.948899809,141.0197299,75.85529477,262.1644842,851.4903399
HER42PB,322.4,3681.93,-5.899574981,-4.756226798,-4.011317683,6.988289013,1083.865409,699.0267517,1680.571197,4.786015839,119.8230222,64.45346814,222.7584809,842.2843836
HER42PB,322.5,3682.89,-6.129703591,-4.676919489,-4.10485024,6.831801558,926.8590998,597.7673062,1437.127427,4.866053823,129.8076609,69.82426067,241.3205478,365.1579853
HER42PB,322.6,3683.86,-6.282158384,-4.760522675,-3.945381926,6.728132299,835.5851843,538.9012254,1295.604031,5.079238371,160.6516523,86.41541468,298.6614539,739.4736547
HER42PB,322.7,3684.82,-6.611547167,-4.501952587,-4.266997875,6.504147926,667.9063215,430.7586371,1035.612094,5.064834461,158.354226,85.17961636,294.390395,386.6072514
HER42PB,322.8,3685.79,-6.301604091,-4.632446944,-4.182572082,6.714909218,824.608904,531.8221974,1278.584925,4.936903754,139.3381558,74.95076671,259.0383329,626.7431177
HER42PB,322.9,3686.75,-6.330238281,-4.421891233,-4.047197784,6.695437969,808.7080456,521.5671185,1253.930089,4.878614676,131.4484391,70.70684433,244.3708568,1585.976441
HER42PB,323,3687.72,-6.077032372,-4.549326357,-3.807912435,6.867617987,960.6575396,619.5652281,1489.533089,4.853806158,128.2275164,68.97429217,238.3829604,949.1089281
HER42PB,323.1,3688.68,-6.38666886,-4.59193762,-3.787955322,6.657065175,778.2635151,501.9322624,1206.72478,5.109359855,165.5643357,89.05797434,307.7944391,1156.635905
HER42PB,323.2,3689.65,-5.862742997,-4.554973399,-3.9409304,7.013334762,1111.354435,716.7554884,1723.193892,4.665467233,106.2152009,57.13374558,197.4606913,938.2640477
HER42PB,323.3,3690.61,-6.299719823,-4.447968443,-3.785672038,6.71619052,825.6661544,532.5040591,1280.224229,4.960360507,142.6452113,76.72965019,265.1863555,580.4512286
HER42PB,323.4,3691.58,-6.001328528,-4.617945377,-4.094373347,6.919096601,1011.405879,652.2947961,1568.220163,4.744989302,115.0065751,61.86267456,213.804405,435.4158189
HER42PB,323.5,3692.55,-6.230944518,-4.567129834,-4.162593663,6.762957728,865.1974335,557.9993111,1341.518859,4.85349722,128.1879082,68.9529867,238.3093263,721.0105542
HER42PB,323.6,3693.51,-5.900502794,-4.546296747,-4.200550874,6.9876581,1083.1818,698.5858659,1679.511238,4.597690242,99.25479612,53.38970526,184.5208642,1576.455936
HER42PB,323.7,3694.48,-5.579077038,-4.389492971,-4.369107214,7.206227614,1347.79825,869.247256,2089.808291,4.237447649,69.23092455,37.23969824,128.704612,768.5919491
HER42PB,323.8,3695.44,-6.161814039,-4.412018769,-3.842924237,6.809966453,906.8403851,584.8564623,1406.087711,4.820095029,123.9768717,66.6878468,230.4807464,1558.121134
HER42PB,323.9,3696.41,-5.966853828,-4.330203352,-3.824761321,6.942539397,1035.396161,667.7670579,1605.417934,4.641634188,103.7136969,55.78817272,192.8102392,1102.274178
HER42PB,324,3697.37,-6.35697534,-4.47751029,-4.288005098,6.677256769,794.1376181,512.1700859,1231.338131,4.849803596,127.7153036,68.69877006,237.4307248,310.1057383
HER42PB,324.1,3698.34,-5.76914452,-4.572471018,-4.103154438,7.076981726,1184.38831,763.8578613,1836.435469,4.558827344,95.47145902,51.35462726,177.4874042,1914.245168
HER42PB,324.2,3699.3,-6.831186792,-4.722569762,-4.169823705,6.354792981,575.2432423,370.9966309,891.9347516,5.404015957,222.2973627,119.5749842,413.2646791,1139.194906
HER42PB,324.3,3700.27,-6.242823909,-4.43646564,-4.026181246,6.754879742,858.2365338,553.5099574,1330.72574,4.830623405,125.2890421,67.39367054,232.9201532,1247.778487
HER42PB,324.4,3701.23,-6.23105543,-4.523785268,-3.978302711,6.762882308,865.1321827,557.9572283,1341.417685,4.890266909,132.9890652,71.5355557,247.2349771,1291.506267
HER42PB,324.5,3702.2,-6.301442843,-4.514670915,-4.049365807,6.715018867,824.6993262,531.8805142,1278.725128,4.911907724,135.8984239,73.10051585,252.6436565,1068.052847
HER42PB,324.6,3703.16,-5.798210723,-4.365293046,-4.080326153,7.057216708,1161.208681,748.9084215,1800.494644,4.462531348,86.7067164,46.64002359,161.1932004,927.6467067
HER42PB,324.7,3704.13,-5.952801125,-4.279489807,-3.935065242,6.952095235,1045.337663,674.1787173,1620.832581,4.564503141,96.0148763,51.64693443,178.4976509,1025.132966
HER42PB,324.8,3705.09,-6.104194185,-4.547334089,-3.869731263,6.849147954,943.0770194,608.2268702,1462.273879,4.850713691,127.8315895,68.7613209,237.6469076,1829.921708
HER42PB,324.9,3706.06,-6.130601294,-4.347210075,-4.334683815,6.83119112,926.2934824,597.4025176,1436.250418,4.592760595,98.76670903,53.12716051,183.6134798,1307.498983
HER42PB,325,3707.02,-6.144026664,-4.585232485,-3.925091601,6.822061868,917.8755991,591.9734989,1423.198196,4.882602131,131.9736301,70.98934751,245.3472198,1373.36003
HER42PB,325.1,3707.99,-6.65651665,-4.621410922,-4.222187475,6.473568678,647.7913657,417.7857235,1004.423152,5.18625884,178.7983867,96.17664376,332.3973663,1113.211883
HER42PB,325.2,3708.95,-6.856947697,-4.634405311,-4.355091488,6.337275566,565.2542139,364.5543199,876.4464139,5.309856527,202.3211987,108.8296948,376.1277428,NA
HER42PB,325.3,3709.92,-6.409160113,-4.716607294,-4.779919573,6.641771123,766.4512712,494.3140892,1188.409483,4.864068873,129.5502547,69.68580046,240.8420136,NA
HER42PB,325.4,3710.88,-6.549812686,-4.682374152,-4.297528331,6.546127374,696.5414989,449.2265713,1080.011938,5.113940089,166.3243985,89.46681634,309.2074433,517.1070231
HER42PB,325.5,3711.85,-5.925778701,-4.44417416,-4.090002347,6.970470483,1064.723567,686.6814372,1650.891103,4.591533575,98.64559465,53.06201241,183.3883206,975.3467518
HER42PB,325.6,3712.81,-6.758859706,-4.69084686,-4.186941679,6.4039754,604.2423746,389.6992937,936.8989197,5.320835098,204.5546339,110.031072,380.2798383,1351.929221
HER42PB,325.7,3713.78,-6.667089311,-4.614034525,-4.052129533,6.466379269,643.1508297,414.7928623,997.2278391,5.247835262,190.1541885,102.2849925,353.5085111,771.3573098
HER42PB,325.8,3714.74,-6.490252491,-4.698493021,-4.140520619,6.586628306,725.3311478,467.7941301,1124.651294,5.131168658,169.2147568,91.02155606,314.5807998,832.8460435
HER42PB,325.9,3715.71,-6.548643506,-4.395590147,-4.450852826,6.546922416,697.0954991,449.5838674,1080.870934,4.890564959,133.0287086,71.55688008,247.3086765,1082.103713
HER42PB,326,3716.67,-6.921489108,-4.334799764,-4.181571168,6.293387407,540.9827574,348.9007182,838.8126723,5.2437618,189.3811782,101.869186,352.0714365,1467.937971
HER42PB,326.1,3717.64,-6.227673064,-4.827773051,-4.317623331,6.765182316,867.1242844,559.2420118,1344.506508,4.95356244,141.6787882,76.20980585,263.3897146,630.2814175
HER42PB,326.2,3718.61,-6.650822239,-4.745734084,-4.41865961,6.477440877,650.3046058,419.4066094,1008.320019,5.189110555,179.3089966,96.45130363,333.346622,NA
HER42PB,326.3,3719.57,-6.394563674,-4.70485346,-4.544816948,6.651696702,774.096623,499.2448724,1200.263868,4.925859975,137.8078019,74.12758089,256.1933095,1549.714547
HER42PB,326.4,3720.54,-6.667323725,-4.875564255,-4.265938047,6.466219867,643.0483186,414.7267489,997.0688921,5.33105011,206.6548706,111.1608009,384.1843095,913.2499662
HER42PB,326.5,3721.5,-6.422422448,-4.800751967,-4.542370372,6.632752735,759.5701912,489.8762143,1177.740128,5.004542912,149.0889208,80.1957573,277.165614,913.0469304
HER42PB,326.6,3722.47,-5.029173668,-4.702306628,-4.207152765,7.580161906,1958.946104,1263.400161,3037.414399,4.14956661,63.40651462,34.10671584,117.8766702,1060.078976
HER42PB,326.7,3723.43,-6.078621313,-5.055720846,-4.452654098,6.866537507,959.620129,618.8961619,1487.924548,4.937480437,139.4185328,74.99400197,259.1877588,1425.785508
HER42PB,326.8,3724.4,-6.383365859,-4.933184231,-4.075240586,6.659311216,780.0134911,503.0608897,1209.438179,5.212424629,183.538532,98.72639422,341.2095925,920.578661
HER42PB,326.9,3725.36,-6.791001605,-4.679471748,-4.361975413,6.382118909,591.1790358,381.2742409,916.6437563,5.280647864,196.4971375,105.6968999,365.3004493,526.6510638
HER42PB,327,3726.33,-7.05074183,-4.703456558,-4.459760634,6.205495556,495.4644253,319.5441841,768.2349076,5.477384457,239.2201977,128.677871,444.7252862,394.4163544
HER42PB,327.1,3727.29,-7.242600577,-4.829152891,-4.250322538,6.075031608,434.8632473,280.4601389,674.2706631,5.789841465,326.9611854,175.8742348,607.8412615,590.9928078
HER42PB,327.2,3728.26,-6.671959915,-5.017401567,-4.086512036,6.463067258,641.0242308,413.4213364,993.9304733,5.47984907,239.81051,128.9954032,445.8227136,599.091936
HER42PB,327.3,3729.22,-7.125478104,-5.088596177,-4.528415895,6.154674889,470.9137185,303.7104831,730.1681786,5.747283091,313.3381913,168.5463507,582.5152647,694.4960419
HER42PB,327.4,3730.19,-8.224066018,-5.158129486,-4.603368077,5.407635108,223.1033479,143.887984,345.9295383,6.828318732,923.6366257,496.8292631,1717.098166,949.2010113
HER42PB,327.5,3731.15,-7.730028329,-5.044450984,-4.257371983,5.743580736,312.1802472,201.3371239,484.0463837,6.369508354,583.77075,314.0135238,1085.266279,1185.611907
HER42PB,327.6,3732.12,NA,-5.099940186,-4.909586457,NA,NA,NA,NA,NA,NA,NA,NA,1340.768886
HER42PB,327.7,3733.08,-7.32746414,-5.146837455,-5.202766007,6.017324385,410.4788417,264.733692,636.46179,5.731770729,308.5150816,165.9519733,573.5488025,1284.890365
HER42PB,327.8,3734.05,-6.778736486,-5.123552551,-4.808801157,6.39045919,596.1302536,384.4674729,924.3207926,5.383337371,217.7477691,117.1277326,404.8067005,1367.381337
HER42PB,327.9,3735.01,-7.043110008,-5.101289845,-4.891347805,6.210685195,498.0423903,321.2068135,772.2321325,5.561145576,260.1206536,139.9203421,483.5805388,748.4068732
HER42PB,328,3735.98,-8.287956112,-5.210643852,-4.755730468,5.364189844,213.6181005,137.7705808,331.2223307,6.877469302,970.1680486,521.8587735,1803.602987,NA
HER42PB,328.1,3736.94,-7.983756715,-5.054469541,-4.808683513,5.571045434,262.7086002,169.430944,407.3388661,6.4433821,628.5289567,338.0892114,1168.47458,855.7883829
HER42PB,328.2,3737.91,-7.523800499,-4.958851142,-4.441056849,5.883815661,359.1771284,231.6472315,556.9166906,6.058750243,427.840406,230.137727,795.3820322,1053.786417
HER42PB,328.3,3738.87,-7.636969166,-4.803755822,-4.653815674,5.806860967,332.5735262,214.4895388,515.6668756,6.001840526,404.1719984,217.4063593,751.3809844,1347.102858
HER42PB,328.4,3739.84,-7.806432985,-4.952670972,-4.499761776,5.69162557,296.3750077,191.1437132,459.5398075,6.308128382,549.0164377,295.3189865,1020.655842,1069.846098
HER42PB,328.5,3740.8,-6.638520192,-5.036381582,-4.754209165,6.485806269,655.7674764,422.9298261,1016.790391,5.238538328,188.39453,101.3384624,350.2371959,1301.756791
HER42PB,328.6,3741.77,-7.583974269,-4.944916939,-5.199151077,5.842897497,344.7768848,222.3599571,534.5886096,5.850334896,347.3506873,186.841861,645.7466188,1478.795437
HER42PB,328.7,3742.74,-7.058859306,-4.783101455,-4.372613735,6.199975672,492.7370536,317.7851965,764.0060224,5.561197917,260.1342691,139.927666,483.6058509,977.5588102
