"Location","Site","Section","sample","min_depth","max_depth","midpoint","depth","depth_err","SH20_min_age_95CI","SH20_max_age_95CI","SH20_median_age","SH20_mean_age","SH20_mean_95CI","accrate","accrate_err","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","inc_coh","Ln_inc_coh","coh_inc","Ln_coh_inc","Total_scatter","kcps_sd","cps_sd","MSE_sd","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Co_sd","Ni_sd","Cu_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_inc_sd","Mo_coh_sd","inc_coh_sd","Ln_inc_coh_sd","coh_inc_sd","Ln_coh_inc_sd","Total_scatter_sd","Water_Content_pc","Dry_mass","Dry_mass_err","LOI550","LOI550_err","C_org_pc","C_org_pc_err","Volume_cm3","Volume_err_cm3","Wet_density_g_cm3","Dry_density_g_cm3","Dry_density_err_g_cm3","DMAR_g_cm2_yr","DMAR_err_g_cm2_yr","DMAR_err_pc"
"Kerguelen","KER3","CAT2.3C",102,120.1,121.2,120.7,120.7,0.5,3450,5992,5306,5160,1271,0.01081,0.00271,23750,57814.5833333333,1.29583333333333,37.5,251.833333333333,179.833333333333,56.1666666666667,2350.5,47.0833333333333,243.666666666667,135.666666666667,0.181818181818182,60.8333333333333,320.416666666667,1009,43444.0833333333,6534,6.65177274148814,1.8946228391457,0.150414165701841,-1.8946228391457,49978.0833333333,351.080410369839,1419.33047329515,0.0543487615202765,9.0503641312983,67.9543072864986,50.4323729604729,17.3196332804623,318.516875534092,36.9556449946378,19.8921333621351,46.2273695657637,0.603022689155527,59.6441467574501,89.2478248610253,86.4165388210971,841.228156094445,176.630070537782,0.158717497027864,0.0238343890328637,0.00358068854384845,0.0238343890328638,944.911102921456,83.62,16.38,0.82,97.83,4.89,56.55,4.89,3.9915,4.243,1.2362,0.2025,0.2254,0.0022,0.003,136.4
"Kerguelen","KER3","CAT2.3C",103,121.5,122.5,122,122,0.5,3817.1,6004,5402,5279,1093,0.0111,0.00234,23373.2,56857.7,1.327,26.4,216.8,126.2,36.8,1700.8,66.2,225.3,108.8,0.181818181818182,34.4,167,1005.8,43643.3,6445.2,6.77120145227874,1.91247828250538,0.147743212137201,-1.91247828250538,50088.5,1418.61848289101,3115.80701335055,0.105309068935206,18.0259072818356,58.1087103816822,56.9888878057234,19.532309415712,547.505819350098,37.5819105421744,31.2802742244302,40.3314049125768,0.603022689155527,51.9790556111038,74.5803072011789,57.0161770416471,2184.30716450065,288.869366861755,0.143394617615841,0.0210549660182206,0.0030927893061807,0.0210549660182201,2449.48068192242,82.62,17.38,0.87,94.89,4.74,54.85,4.75,3.4619,3.7111,1.3376,0.2325,0.2609,0.0026,0.0034,133.3
"Kerguelen","KER3","CAT2.3D",110,122.4,123.5,123,123,0.5,4101.1,6012,5480,5370,955,0.01072,0.00195,21934.1666666667,53001.0833333333,1.31916666666667,10.8333333333333,152.416666666667,55.1666666666667,25.75,925.25,63.6666666666667,195.833333333333,85.8333333333333,0.181818181818182,32.25,220.5,936.833333333333,41313.75,6037.66666666667,6.84722049310826,1.92348249148067,0.146149677984701,-1.92348249148067,47351.4166666667,320.378422078225,664.899098063804,0.100494987060263,9.43719270019459,17.3071626440581,16.9535908415958,17.2843860174436,325.006048894758,32.2612442225634,23.4785524307276,43.5155841119714,0.603022689155527,33.2405147099412,66.1575255116013,78.7167919400514,489.381636724996,172.115887668393,0.192467170242008,0.0280035959390887,0.00407717800281475,0.028003595939088,556.962453171149,85.29,14.71,0.74,93.33,4.67,53.95,4.67,3.808,4.3488,1.0091,0.1484,0.1769,0.0016,0.0022,137.4
"Kerguelen","KER3","CAT2.3D",111,123.8,124.8,124.3,124.3,0.5,4466.8,6024,5575,5488,779,0.01161,0.00169,21585.1818181818,51499.0909090909,1.31181818181818,5.09090909090909,133.636363636364,43.5454545454545,23.7272727272727,1030.36363636364,47.4545454545455,195.363636363636,74.6363636363636,0.818181818181818,28,102.090909090909,904.636363636364,40500.3636363636,5945.36363636364,6.82040301248133,1.91947980043398,0.146747749733013,-1.91947980043398,46445.7272727273,720.67743383317,2058.44545492687,0.0729133981951441,6.00757098092974,22.3887146896499,18.1513836186867,18.6176846524529,567.0825817687,46.1765387103963,40.5863837444844,58.9462004327212,2.71360210119987,32.0593200177421,69.9820756271984,101.489184376733,1224.48530189033,306.844023154199,0.21171574843629,0.0310850193792674,0.00456906809868238,0.0310850193792685,1489.21019946206,84.37,15.63,0.78,91.06,4.55,52.63,4.55,3.7135,4.2836,1.1298,0.1766,0.2126,0.0021,0.0028,134.9
"Kerguelen","KER3","CAT2.3D",112,125,126.1,125.5,125.5,0.5,4807.5,6040,5661,5597,616,0.01074,0.00123,22768.25,55341.6666666667,1.375,17.75,175,73,41.5833333333333,1958.08333333333,50,218.666666666667,107.166666666667,0.181818181818182,46.0833333333333,188.583333333333,912.583333333333,42771.75,6272.16666666667,6.82299924207116,1.91999924132457,0.146651198553172,-1.91999924132457,49043.9166666667,255.558257012511,756.078679567788,0.0734228104263865,10.7375720973344,22.30368905483,19.0406264220864,18.3820976809372,205.639339326861,42.610284716678,20.9255534664866,30.5995642670502,0.603022689155527,60.4490143288816,103.478990694496,84.772914127668,581.458686877627,168.587087467,0.174238529461096,0.0256024383296647,0.00376424007353576,0.0256024383296647,656.087640810465,85.55,14.45,0.72,93.4,4.67,53.99,4.67,4.3715,5.0928,1.0042,0.1451,0.1763,0.0016,0.0021,133
"Kerguelen","KER3","CAT2.3D",113,126.3,127.5,126.9,126.9,0.6,5185,6059,5764,5725,437,0.01114,9e-04,23135.3846153846,55711.6153846154,1.36769230769231,20.8461538461538,193.692307692308,89.4615384615385,45.3076923076923,1829.76923076923,43.3846153846154,222.153846153846,79.4615384615385,1.76923076923077,20.8461538461538,169.923076923077,950.230769230769,43293.9230769231,6373.15384615385,6.79478290854871,1.9160034824689,0.147216412499763,-1.9160034824689,49667.0769230769,195.919004719441,447.316170521765,0.0716651758938568,13.0565829746668,27.3933830677672,23.7122169096276,20.179959594379,116.198217030321,37.7415298699334,39.5070587655889,56.5723951891371,6.37905225659013,29.5489598064133,72.557404329792,113.045089710665,347.294414375484,100.649429667076,0.123041699549708,0.0181332398552047,0.00267337044403211,0.0181332398552047,356.039431696936,86.63,13.37,0.67,95.87,4.79,55.41,4.79,4.3544,5.1077,1.0536,0.1408,0.1722,0.0016,0.002,130.4
"Kerguelen","KER3","CAT2.3D",114,127.7,128.7,128.2,128.2,0.5,5523.2,6087,5858,5843,282,0.01051,0.00055,22909.3636363636,54664.5454545455,1.33090909090909,11.7272727272727,201.545454545455,78.3636363636364,31.9090909090909,1109,39.1818181818182,222.181818181818,104.090909090909,1.72727272727273,29.3636363636364,164.272727272727,976.818181818182,42939.2727272727,6373.72727272727,6.7419228186141,1.90808703674351,0.148402174367689,-1.90808703674351,49313,286.539097760593,844.871275832758,0.0800567980192245,11.1453210729069,32.3708623189548,31.2866512342652,15.488412090686,247.237942072005,43.8082599102457,22.0173485316383,23.5221365758068,5.72871554697751,43.0494430330352,83.3031702987238,66.7619924535183,636.838141274389,228.075904430561,0.160785843402549,0.0238219051684942,0.0035311433374611,0.023821905168495,845.201159488083,87.12,12.88,0.64,94.85,4.74,54.83,4.74,3.8862,4.6033,1.1789,0.1518,0.1874,0.0016,0.0021,128.7
"Kerguelen","KER3","CAT2.3D",115,128.9,130,129.5,129.5,0.5,5784.4,6131,5964,5962,173,0.01252,0.00041,22855.5,55153.1666666667,1.27416666666667,18.75,178.583333333333,77.75,40.9166666666667,1364.66666666667,37.5,217.083333333333,85.0833333333333,2.91666666666667,48.5833333333333,287.166666666667,940.916666666667,42960.75,6283.25,6.84046751022904,1.92259095980402,0.146265786802542,-1.92259095980402,49244,180.594221190139,343.515735601822,0.0600694043031337,8.30251878539388,22.4315456985078,18.796155312868,17.3176648296332,158.437445834071,35.1011525322305,25.3034612556297,46.3062107229165,10.1036297108184,48.4513970777714,70.1541592537895,80.1673911641174,323.509203185094,135.642662234939,0.165793335932575,0.0239592990174598,0.00346487205950032,0.0239592990174601,336.230710835716,85.77,14.23,0.71,96.36,4.82,55.7,4.82,4.1728,4.9865,1.1578,0.1648,0.2051,0.0021,0.0026,127.8
"Kerguelen","KER3","CAT2.3D",116,130.2,131.2,130.7,130.7,0.5,5919.5,6212,6060,6061,146,0.01321,0.00037,23293.3636363636,55429.0909090909,1.43363636363636,10.7272727272727,201.181818181818,78.7272727272727,22.8181818181818,1060.81818181818,28.6363636363636,222.363636363636,62.1818181818182,0.181818181818182,28.8181818181818,224.636363636364,920.636363636364,43660.5454545455,6360,6.86866846647541,1.92670798310169,0.145665554684111,-1.92670798310169,50020.5454545455,204.569925808889,683.907808779144,0.0840562582170688,9.27459874162661,33.9317496802572,25.7374859265271,12.7891999891954,164.526483085136,28.8280166757019,24.4469741574401,57.2831880778613,0.603022689155527,34.8477206767335,84.826025165951,104.842999506188,396.690399086331,171.765537870668,0.163854095830186,0.0241057326024901,0.0035485013709576,0.0241057326024897,497.778537833114,86.38,13.62,0.68,95.61,4.78,55.27,4.78,4.1527,5.0081,0.9981,0.1359,0.1707,0.0018,0.0023,128.4
"Kerguelen","KER3","CAT2.3D",117,131.4,132.4,131.9,131.9,0.5,5997.2,6323,6153,6154,163,0.01244,0.00038,22854.4545454545,54721.8181818182,1.39545454545455,20.0909090909091,221.818181818182,101.363636363636,36.4545454545455,1324.09090909091,67.3636363636364,225.272727272727,91.6363636363636,0.181818181818182,68.1818181818182,282.909090909091,917.909090909091,42687.3636363636,6205.09090909091,6.88300165779166,1.92878271154625,0.145364724348332,-1.92878271154625,48892.4545454545,95.3733334180615,540.513055935158,0.0963704971828657,12.3729911133448,47.9558509085558,67.0048844895247,18.6941896661162,583.422737737475,46.0570792110675,38.2860050386324,49.1574464903797,0.603022689155527,58.4445347005487,64.4568918665096,99.1518578196642,296.112233022303,152.148253059609,0.168037929525908,0.024496184760663,0.00357283043571558,0.0244961847606631,350.655204905435,87.14,12.86,0.64,96.52,4.83,55.79,4.83,3.5448,4.298,1.1308,0.1454,0.1836,0.0018,0.0023,129.3
"Kerguelen","KER3","CAT2.3D",118,132.6,133.7,133.2,133.2,0.5,6038.1,6491,6249,6254,227,0.01375,0.00055,23269,54809,1.38666666666667,20.6666666666667,209.666666666667,89.4166666666667,41.8333333333333,1086.58333333333,55.25,203.916666666667,77.6666666666667,0.181818181818182,15.75,212.75,896.666666666667,43223.8333333333,6296.33333333333,6.86624122212574,1.92649714936312,0.145675044890735,-1.92649714936312,49520.1666666667,132.875197767748,1072.69634778229,0.0943237493793037,11.1219139403688,34.7257654757788,32.0722432623412,18.1249869383443,280.027744837521,40.4657543205026,31.9899368646776,50.3647303239684,0.603022689155527,25.8988416729397,99.1638909721037,117.736480276416,546.156127084111,112.099252558804,0.110670026000106,0.0161798613053143,0.00236607145240771,0.0161798613053134,608.182812428412,86.88,13.12,0.66,97.3,4.86,56.24,4.87,4.3603,5.3457,1.2271,0.1611,0.2055,0.0022,0.0029,131.6
"Kerguelen","KER3","CAT2.3D",119,133.9,135,134.4,134.4,0.5,6061.6,6664,6341,6346,301,0.01294,0.00067,23525.0833333333,56125.9166666667,1.3375,17.8333333333333,234.083333333333,105.333333333333,36.5833333333333,1357,40.5,234.416666666667,103.833333333333,1.41666666666667,28.1666666666667,222.833333333333,984.833333333333,43993.3333333333,6380.41666666667,6.89833870404071,1.93104336425703,0.145031123404681,-1.93104336425703,50373.75,166.918302462521,437.669542906379,0.0841130192063036,12.2239209104216,30.6844892215575,32.4578981376668,16.127099346545,322.718565823649,26.3352511768059,41.7513382111788,50.3638278084098,4.90747728811182,46.8087663377343,108.20673255254,100.452461242605,328.41917044404,152.69545348553,0.157233107101623,0.0227324054558926,0.00328893796830802,0.0227324054558919,405.000813691663,88.58,11.42,0.57,96.21,4.81,55.61,4.81,3.6349,4.4782,1.1186,0.1278,0.1638,0.0017,0.0022,133.3
"Kerguelen","KER3","CAT2.3D",120,135.2,136.3,135.7,135.7,0.5,6082.6,6856,6435,6446,387,0.01225,0.00079,23436.3333333333,55935.5,1.335,17.1666666666667,218.083333333333,90.1666666666667,49.3333333333333,1701.58333333333,44.8333333333333,234.75,96.6666666666667,0.181818181818182,37.6666666666667,286.75,983.333333333333,43298.6666666667,6465,6.69795606262913,1.90172164732045,0.149323453768389,-1.90172164732045,49763.6666666667,339.386433899694,1059.53313046146,0.0983962305264698,10.1697710113966,26.1584623308625,27.6761575542866,23.2626635437887,900.847021452925,34.907236377507,28.023123568679,41.7205711922315,0.603022689155527,48.6365618800831,91.0615426261523,98.6180265038555,870.795804613994,131.126586999669,0.0887030396984895,0.0132906286332983,0.00199168599199149,0.0132906286332986,976.475976833702,87.15,12.85,0.64,94.59,4.73,54.68,4.73,4.2749,5.3201,1.1709,0.1505,0.1948,0.0018,0.0025,135.9
"Kerguelen","KER3","CAT2.3D",121,136.5,137.6,137.1,137.1,0.5,6101.4,7067,6539,6554,483,0.01319,0.00103,23250.5833333333,55415.25,1.30833333333333,17.0833333333333,298.75,101.416666666667,40.9166666666667,1611.25,49.5833333333333,208.25,90.75,1,44.1666666666667,158.166666666667,924.416666666667,43329.5,6352.58333333333,6.82584831347022,1.92037184839519,0.146602392485397,-1.92037184839519,49682.0833333333,163.319796903517,506.82364244918,0.101518769722946,6.44498865692398,32.6527877133721,28.098716675106,19.3271280532799,312.603764590837,22.0307980020257,42.5229884351341,44.7277115647356,3.46410161513775,39.757979949904,52.5129132747942,100.636572362982,253.709748262924,190.422238165291,0.188348846718627,0.0273456042398409,0.00397330088462805,0.0273456042398413,393.734441732065,86.65,13.35,0.67,87.27,4.36,50.45,4.36,4.9738,6.257,1.1324,0.1512,0.1977,0.002,0.0028,138.6
"Kerguelen","KER3","CAT2.3D",122,137.8,138.9,138.4,138.4,0.5,6113.8,7263,6632,6654,575,0.01319,0.00119,23291.4166666667,54931.9166666667,1.34083333333333,8.41666666666667,208.583333333333,54.1666666666667,36.75,1164.41666666667,56.8333333333333,225.166666666667,105,3.25,37.4166666666667,215.666666666667,873.416666666667,43385.75,6372.33333333333,6.81030279514366,1.91830594337359,0.146874656187954,-1.91830594337359,49758.0833333333,190.765185661866,479.236411261486,0.0855419443455913,8.39326930921257,47.5192943269714,15.002020065998,18.1113977172588,220.084470698012,50.6859014525796,26.638432022288,54.4292702003752,11.2583302491977,49.1666153055715,88.1128752673455,89.1071452428667,421.748767309725,127.730065751841,0.115165468889205,0.0168691481397266,0.00247144950496804,0.0168691481397266,502.909255926921,87.47,12.53,0.63,93.55,4.68,54.07,4.68,4.8707,6.1736,1.0903,0.1366,0.18,0.0018,0.0025,140.8
"Kerguelen","KER3","CAT2.3D",123,139.1,140.2,139.7,139.7,0.5,6122.3,7468,6729,6754,673,0.01516,0.00157,22921.5,54647.9166666667,1.3,9.25,214.416666666667,45.1666666666667,25.6666666666667,1658.83333333333,57.1666666666667,217.166666666667,90.4166666666667,0.181818181818182,36.1666666666667,225.916666666667,959.333333333333,42738.9166666667,6249.66666666667,6.84466118668749,1.92300184663424,0.146235211616998,-1.92300184663424,48988.5833333333,151.287504741499,709.407878359684,0.0840995081598416,8.14778274356672,18.8798032218816,19.6229611950033,20.1374067723516,329.79134817841,47.2821960213996,37.2774202514882,31.598211495225,0.603022689155527,69.7499864233722,112.355327853065,60.1110084205325,421.354408875459,197.451183073107,0.219547805110588,0.0318524192611171,0.00462779378734211,0.0318524192611177,492.998885916745,87.7,12.3,0.62,93.67,4.68,54.15,4.68,5.1832,6.6293,1.1008,0.1354,0.18,0.0021,0.0029,143.3
"Kerguelen","KER3","CAT2.3D",124,140.5,141.6,141,141,0.5,6219.3,7560,6823,6841,670,0.01587,0.00162,22309.8333333333,53542.5,1.28833333333333,9.91666666666667,253.416666666667,63.5,32.5833333333333,1618.41666666667,76.1666666666667,216.75,99.5,0.181818181818182,14.25,249.333333333333,951.666666666667,41712.3333333333,6153.25,6.78154000529975,1.91401133181911,0.147516230813184,-1.91401133181912,47865.5833333333,243.90342102537,485.339712329041,0.0883004512840659,12.2582686997451,43.8021550597546,16.8280069580987,14.8902551008939,369.958095497642,46.2047485425339,28.364911101891,58.025856305616,0.603022689155527,28.2846730098251,80.8234139493268,94.6249374524432,505.322279402567,148.100779569491,0.138622137231379,0.0205512307121484,0.00304776969502383,0.0205512307121489,594.793540701819,87.12,12.88,0.64,94.44,4.72,54.59,4.72,4.8707,6.271,1.1127,0.1433,0.1916,0.0023,0.0033,143.9
"Kerguelen","KER3","CAT2.3D",125,141.8,142.9,142.3,142.3,0.5,6334.9,7615,6907,6924,640,0.01557,0.0015,22957.5833333333,55210.0833333333,1.28666666666667,7.5,217.583333333333,68,25.5833333333333,1406.91666666667,40.3333333333333,224,103.833333333333,0.181818181818182,17.25,232,941.75,42655.6666666667,6377.66666666667,6.69202775439818,1.9005001207569,0.149555601937624,-1.9005001207569,49033.3333333333,239.004168215206,474.221746814204,0.117962500461594,6.80240599146561,27.7667503363722,27.1125599877789,18.2928616645616,391.034399401321,37.3492931254354,26.6253467753772,24.0069434400411,0.603022689155527,26.5197182214566,100.105399000708,116.310028489691,652.841945696358,147.823194965124,0.202717764871669,0.0300896216390518,0.00446980899753023,0.030089621639053,644.526229571816,85.02,14.98,0.75,82.54,4.13,47.71,4.13,4.4692,5.7898,1.0169,0.1524,0.205,0.0024,0.0034,144.2
"Kerguelen","KER3","CAT2.3D",126,143.1,144.2,143.6,143.6,0.5,6426.9,7674,7001,7007,624,0.01557,0.00144,23359.0833333333,56111.25,1.28166666666667,10.3333333333333,239.083333333333,68.5833333333333,35.0833333333333,1372.91666666667,45.9166666666667,218,80.9166666666667,0.181818181818182,14.8333333333333,232.083333333333,972.166666666667,43434.25,6453.16666666667,6.73544858299608,1.90708703529677,0.148556792931935,-1.90708703529677,49887.4166666667,305.649370813663,625.553009889504,0.0599747421584262,9.97572811954854,34.8489163346146,21.6604303379283,14.5193183745177,473.491376197427,45.2718221279846,17.7866139656663,47.467612562928,0.603022689155527,34.9592836761784,88.0097704631122,84.0993279978917,651.293834679025,215.434374455354,0.171068376779028,0.02550927574504,0.00380563678690629,0.0255092757450404,813.573314384628,85.7,14.3,0.71,94.59,4.73,54.68,4.73,3.9894,5.2021,1.0646,0.1522,0.2061,0.0024,0.0034,144.7
"Kerguelen","KER3","CAT2.3D",127,144.4,145.5,144.9,144.9,0.5,6482.9,7735,7082,7090,626,0.01587,0.00146,22642.75,54329.6666666667,1.28583333333333,8.66666666666667,224.916666666667,100.083333333333,39.9166666666667,1107,56.25,226.25,100.25,0.181818181818182,86.3333333333333,380.333333333333,934.5,41889.25,6413.5,6.52890249467562,1.87590356443457,0.153268539737591,-1.87590356443457,48302.75,911.684966023202,1992.50570129598,0.0824023756644887,10.2010100510001,25.4145925631617,36.559934188655,21.2878895718726,367.107118377779,30.5022353875313,34.7540056553329,54.2655507665775,0.603022689155527,87.4656642588532,114.530927409732,114.946232489962,2135.81575324703,213.54433220805,0.175430852090634,0.0271382155258124,0.0042021601593966,0.0271382155258128,2328.07212966203,84.62,15.38,0.77,94.17,4.71,54.44,4.71,4.1793,5.4917,1.1901,0.183,0.2497,0.0029,0.0042,145.6
"Kerguelen","KER3","CAT2.3D",128,145.7,146.8,146.2,146.2,0.5,6539.9,7801,7167,7173,631,0.01474,0.00135,23033.0833333333,55740,1.285,55.6666666666667,285.75,210.25,47.1666666666667,1602.08333333333,25.1666666666667,223.333333333333,64.3333333333333,1.5,66.5833333333333,321.5,904.583333333333,42982.0833333333,6364.66666666667,6.75556088085089,1.91013230093682,0.148095289762611,-1.91013230093682,49346.75,333.158836902251,854.221602076736,0.0531721047850537,21.7311395063035,36.141451900201,46.3153714911544,23.9120864582721,471.763125911402,36.6229767255807,44.1594905548129,47.0364140047287,5.19615242270663,63.6231209164681,106.637448649832,101.4248116796,794.08008049719,155.162866535506,0.152785771836547,0.0225629587556085,0.00333302943074076,0.0225629587556075,878.760089816638,82.68,17.32,0.87,74.47,3.72,43.05,3.72,5.2895,7.0324,1.0972,0.19,0.2622,0.0028,0.0041,147.1
"Kerguelen","KER3","CAT2.3D",129,147,148.1,147.6,147.6,0.5,6583,7874,7271,7263,645,0.01587,0.00147,23040.1666666667,55594.5,1.32416666666667,28.75,275.166666666667,170.333333333333,60,1272.83333333333,34,240.5,107.583333333333,0.181818181818182,41.5,295.583333333333,1034.33333333333,42962.4166666667,6350.16666666667,6.76863529758053,1.91208852509033,0.147802284492272,-1.91208852509033,49312.5833333333,159.233866505917,561.439141039266,0.10211030874263,13.0113586740761,30.1083900518635,16.5162913145742,19.8311050441655,119.294771152144,30.516761415208,45.2055909655593,44.4020030943186,0.603022689155527,54.4968723039138,57.6170087471547,130.659399921624,378.329692279903,156.502589774293,0.146013027166672,0.0213965543750707,0.00313753059813332,0.0213965543750702,480.413923485558,83.09,16.91,0.85,91.41,4.57,52.84,4.57,4.9738,6.6549,1.0342,0.1749,0.2427,0.0028,0.0041,148.1
"Kerguelen","KER3","CAT2.3D",130,148.3,149.4,148.9,148.9,0.5,6629.2,7955,7363,7346,663,0.01603,0.00151,22427.9166666667,53799.0833333333,1.34083333333333,26.0833333333333,270.75,140.333333333333,59.1666666666667,1086.58333333333,38.6666666666667,219.916666666667,79.5833333333333,0.181818181818182,34.4166666666667,304,979.25,41857.0833333333,6174.25,6.78200174148028,1.91406434967389,0.147510019752141,-1.91406434967389,48031.3333333333,276.642026102436,1007.02364857429,0.0947204819295684,11.5558590674981,35.23460334284,34.6707456807696,17.6111190772056,251.735235491337,24.8791016109846,31.7331439388288,41.6925071387552,0.603022689155527,45.5919816182494,93.5822438480525,103.820759003197,642.140661216745,156.305135726711,0.145431429236255,0.0212293862623323,0.00310003967721497,0.0212293862623328,741.923339991567,83.47,16.53,0.83,91.09,4.55,52.65,4.56,4.3715,5.8796,1.2352,0.2042,0.2849,0.0033,0.0049,148.9
"Kerguelen","KER3","CAT2.3D",131,149.6,150.8,150.2,150.2,0.6,6682,8034,7452,7430,676,0.01501,0.00142,22705.8461538462,54645,1.35076923076923,40.5384615384615,273.384615384615,178.230769230769,61,1717.76923076923,44,218.461538461538,85.5384615384615,0.923076923076923,57.7692307692308,376.846153846154,1038.53846153846,41612.4615384615,6136.07692307692,6.78411387997951,1.91439661841345,0.147458201721306,-1.91439661841345,47748.5384615385,192.183005732317,800.608102215643,0.0816967500844371,14.1575385373269,32.3252699435454,37.9608435236316,17.6965156645783,260.852178396806,46.9858134617958,36.388220128258,25.0220415654391,3.32820117735137,50.8267545133365,91.4884748241057,77.176869791209,457.600010086068,138.819103835688,0.136931030223193,0.0201065990177892,0.0029531975035182,0.0201065990177905,536.724109045578,80.94,19.06,0.95,88.97,4.45,51.43,4.45,4.0765,5.5134,1.1293,0.2152,0.3018,0.0032,0.0048,149.7
"Kerguelen","KER3","CAT2.3D",132,151,152.1,151.5,151.5,0.5,6864.8,8045,7535,7518,590,0.01473,0.00121,22795.8333333333,55296.8333333333,1.33583333333333,40,320.25,200.916666666667,68.6666666666667,1801.16666666667,26.4166666666667,216.5,101,0.181818181818182,42.5,457.583333333333,1078.58333333333,41869.5833333333,6178.25,6.78292265420523,1.91399384697976,0.147551864836664,-1.91399384697976,48047.8333333333,215.0449565401,734.20814900177,0.0741568771203482,13.1633098904769,24.9513162341826,24.4222638118781,9.03863760181642,74.2205966676162,30.185662862098,33.2087064159112,38.3784977677487,0.603022689155527,64.4649305648216,81.4074581498786,99.9176554908485,351.868120525893,205.682511299686,0.20291396117125,0.0301377056329878,0.00447937140467579,0.0301377056329877,480.75467819467,79.4,20.6,1.03,89.13,4.46,51.52,4.46,4.266,5.8252,1.2037,0.2479,0.3509,0.0037,0.0055,149.7
"Kerguelen","KER3","CAT2.3D",133,152.3,153.4,152.8,152.8,0.5,7045.9,8061,7619,7606,508,0.01447,0.00102,23022.9166666667,55877.75,1.29666666666667,39.1666666666667,317,183.833333333333,61.5,1700.66666666667,51.6666666666667,223.583333333333,90.8333333333333,0.181818181818182,74.0833333333333,469.333333333333,1106.33333333333,42330.4166666667,6283,6.74075133955352,1.90795237157734,0.148416220394589,-1.90795237157734,48613.4166666667,182.803649423156,627.702321602728,0.0971721371712295,11.3604844113535,22.8672055771817,30.8245278171705,17.7635991439082,167.047806621247,36.661432133246,30.2187730132155,31.05957130575,0.603022689155527,65.4445752086636,55.6079349035947,79.0492750048214,346.117809248221,166.264302187265,0.147804633574181,0.0218276853669071,0.0032253353053177,0.0218276853669071,476.302703279663,79.14,20.86,1.04,89.21,4.46,51.57,4.46,4.6678,6.4252,1.2418,0.259,0.3695,0.0037,0.0056,149.7
"Kerguelen","KER3","CAT2.3D",134,153.6,154.8,154.2,154.2,0.6,7239.8,8077,7713,7700,419,0.015,0.00087,23100,55776.5384615385,1.30307692307692,45.6153846153846,324.692307692308,197.538461538462,69.4615384615385,2018.53846153846,51.2307692307692,225.307692307692,109.846153846154,2.07692307692308,58.3846153846154,455.153846153846,1080.07692307692,42036.6923076923,6231.61538461538,6.75218963236165,1.90938389095606,0.148242751150993,-1.90938389095606,48268.3076923077,116.354343852446,547.38036978939,0.0875961010723475,17.0271276768302,42.0681681230687,24.7911791591801,21.2038337123871,392.185248614439,42.393304986664,27.7710419183503,47.9476209938966,7.4884526490406,49.8071923546832,83.5960985471672,92.7446867646709,230.435596431116,202.834718618197,0.219178382112517,0.0322948251481424,0.00476426860143492,0.0322948251481419,329.416500450768,78.73,21.27,1.06,89.27,4.46,51.6,4.46,5.3135,7.3724,1.0024,0.2133,0.3066,0.0032,0.0048,149.6
"Kerguelen","KER3","CAT2.3D",135,155,156.2,155.6,155.6,0.6,7437.4,8096,7804,7795,329,0.01473,0.00068,23187.8461538462,55892.9230769231,1.34307692307692,35.6153846153846,322.615384615385,189.692307692308,62.1538461538462,1885.46153846154,56.4615384615385,225.076923076923,95.5384615384615,0.181818181818182,42,425.615384615385,1136.76923076923,42400.8461538462,6284.15384615385,6.74860717552511,1.90924598466411,0.148205420465656,-1.90924598466411,48685,103.577544343876,595.626905248924,0.0690874585078719,11.4785195150076,27.7625000721551,25.9595345855321,12.1095427511127,160.125791897399,33.3856640506455,26.9705442364491,38.7311575363113,0.603022689155527,54.8832093327884,95.4799616512443,126.054322844131,239.060956715314,102.707388693841,0.094410161828655,0.0139699342349888,0.00206776807517182,0.013969934234988,309.045573769738,79.92,20.08,1,88.71,4.44,51.28,4.44,5.2022,7.2675,1.0938,0.2197,0.3178,0.0032,0.0048,149.3
"Kerguelen","KER3","CAT2.3D",136,156.4,157.6,157,157,0.6,7631.4,8115,7893,7889,242,0.01473,5e-04,23238.0769230769,56094.0769230769,1.31230769230769,37.3076923076923,313.461538461538,202.923076923077,58.6153846153846,1843.84615384615,43.4615384615385,210.769230769231,112.769230769231,0.181818181818182,55.6153846153846,436.384615384615,1082,42602.2307692308,6322.38461538462,6.74017480012519,1.90789273565431,0.148421200110741,-1.90789273565431,48924.6153846154,224.435017149902,735.194924440503,0.0873836222406547,9.01281139438573,32.3022583952871,25.2700796017132,23.914913274421,216.3977226289,21.2234751498405,31.040709415631,42.3716765582739,0.603022689155527,80.5621276423135,57.1395053962062,85.0078427754365,559.870097112737,118.317044743871,0.138405825025796,0.0204165282471479,0.00301258056046781,0.0204165282471474,596.586196407183,79.12,20.88,1.04,90.48,4.52,52.3,4.52,3.7018,5.1844,1.302,0.2719,0.3944,0.004,0.0059,148.5
