Location,Site,Section,sample,min_depth,max_depth,depth,SH20_age,kcps,cps,MSE,K,Ca,Ti,Mn,Fe,Co,Ni,Cu,Zn,Rb,Sr,Zr,Mo_coh,coh_inc,K_sd,Ca_sd,Ti_sd,Mn_sd,Fe_sd,Co_sd,Ni_sd,Cu_sd,Zn_sd,Rb_sd,Sr_sd,Zr_sd,Mo_coh_sd,coh_inc_sd,K_ICP,Ca_ICP,Ti_ICP,Mn_ICP,Fe_ICP,Co_ICP,Ni_ICP,Cu_ICP,Zn_ICP,Rb_ICP,Sr_ICP,Zr_ICP,dry_mass_pc,K_ICP_sd,Ca_ICP_sd,Ti_ICP_sd,Mn_ICP_sd,Fe_ICP_sd,Co_ICP_sd,Ni_ICP_sd,Cu_ICP_sd,Zn_ICP_sd,Rb_ICP_sd,Sr_ICP_sd,Zr_ICP_sd,dry_mass_err
Bird Island,BI10,BI10.6,247,243.9,245,244.5,3699.925,21494.83333,55564,1.42,-8.89702167,-5.639056548,-7.620778836,-7.355134057,-1.542912852,-5.89665055,-5.302402216,-5.686857249,-6.578287873,-6.786994515,-5.282061683,-3.94961938,-1.886137652,0.151656429,-8.641120609,-7.099431885,-7.937650527,-7.698909346,-3.034602069,-6.544027541,-7.043634896,-6.606364445,-6.751765077,-6.908762085,-6.57851928,-6.121454549,-5.544204979,0.003910051,7.863896803,8.783366394,5.708117853,4.171487801,11.13109955,2.774312854,2.564301862,4.761411168,5.44675605,1.11103113,4.55468304,1.606448306,16.82536639,6.338022251,4.961260555,1.421855792,0.002181888,6.911957228,-1.554403839,-1.933737387,-0.172960836,0.228748439,-3.124038893,-0.357900294,-2.058951363,1.682536639
Bird Island,BI10,BI10.7,259,250.7,251.7,251.2,3790.45,22053.5,55644.7,1.456,-8.619408694,-5.218031279,-7.466616546,-7.178422474,-1.893361354,-6.526167738,-5.328747899,-6.044379344,-10.0399833,-6.981081439,-4.860199412,-3.939115337,-1.897978426,0.149871289,-8.665606854,-7.146486404,-7.753266864,-8.316123247,-3.591814766,-6.774597197,-6.995226756,-6.693265377,-11.88715831,-6.685922002,-6.140803909,-6.204816805,-5.594559639,0.003718036,7.67796019,8.738893079,5.842324661,3.715314048,10.07659702,-0.013530793,1.505360884,3.495780731,3.394817423,1.614790955,4.618016981,2.018512599,15.55226095,6.222780176,4.69045623,0.764762285,-1.591150894,4.434555398,-4.053259607,-3.257526766,-1.590639289,-0.694720383,-1.965029172,-0.208428347,-1.837767752,1.555226095
Bird Island,BI10,BI10.7,271,265,266,265.5,3978.945455,21318.45455,65289.27273,1.384545455,-8.133980676,-4.977702632,-6.930231721,-6.764234172,-0.387954262,-4.822784757,-5.124178307,-5.408946495,-5.498067083,-7.770517416,-5.217709375,-3.90667696,-1.811925466,0.16333933,-8.177534007,-6.744687664,-7.500250877,-7.412818958,-2.404384627,-6.213449503,-6.762427321,-6.204644425,-6.041744062,-7.038784784,-6.247064481,-5.908597752,-5.964795971,0.002567568,7.666671526,8.95819998,5.448090598,4.040784123,10.98100356,3.171551781,2.685804247,4.9804062,5.756338022,0.993016131,4.784970077,1.77172983,14.32041997,6.299328798,4.643920787,0.95984193,-0.261034216,6.554179636,-1.826261788,-3.13603433,-0.503751314,0.360007867,-3.132094962,0.600669744,-1.981244029,1.432041997
Bird Island,BI10,BI10.7,280,275.9,276.9,276.4,4128.554545,22988.54545,61328.09091,1.342727273,-8.037293703,-5.232798835,-7.179129982,-7.40258365,-1.23931534,-5.278229945,-5.150544698,-5.6005296,-4.878595291,-7.143192754,-4.885802311,-3.905806176,-1.860337411,0.155620113,-8.630191601,-7.081498554,-8.152131731,-7.978945822,-3.467777084,-6.458405222,-7.108029503,-6.547415563,-6.299475463,-7.301637509,-5.865439182,-6.17672221,-5.464040359,0.004236404,7.57172874,8.731757047,5.426766944,3.67060435,10.8172296,3.593004031,2.714873062,3.906128385,5.324320846,0.920959691,4.603531106,1.680188585,15.13754881,6.201031928,4.683772465,1.037389312,-1.25589748,5.275679601,-1.430836291,-1.86697168,-0.506974296,1.296772644,-2.942782411,0.287930675,-2.017434414,1.513754881
Bird Island,BI10,BI10.8,300,289.7,290.8,290.3,4314.733333,21941.25,90008.25,1.515,-8.712308326,-4.794429497,-6.776966451,-6.423396682,0.747267803,-4.128600698,-5.084101453,-5.033795677,-4.608099785,-6.908418462,-4.744545107,-4.023672829,-1.661706076,0.189814865,-8.460557949,-6.797394202,-7.433873816,-7.227418192,-1.206230176,-5.276275157,-6.875312406,-6.272188363,-5.361332001,-6.473450493,-5.873939692,-5.854602352,-5.211871174,0.005451463,6.466382028,8.813679988,5.575553033,4.018303259,11.19876489,3.559083128,2.669429312,4.386523367,5.328205452,1.208727361,4.704714293,1.870563968,18.81474965,5.66595127,4.341122065,1.314580812,-0.204152828,7.008788747,-1.081181463,-2.382903301,-0.057785462,0.692265457,-2.58526852,0.227197873,-3.269072905,1.881474965
Bird Island,BI10,BI10.8,303,293.4,294.4,293.9,4365.281818,22949.09091,77882.81818,1.480909091,-7.90682791,-4.923789547,-6.543883802,-6.764980459,0.076491924,-4.379425407,-5.137494276,-5.079560916,-4.620609818,-6.925766626,-4.62161411,-3.96361676,-1.763478729,0.171447406,-7.125087295,-6.787428834,-6.978654148,-7.308632327,-1.830900039,-5.85224693,-7.303443013,-6.572480407,-6.444385946,-6.52648402,-6.146239613,-5.82826191,-5.512580711,0.004035679,6.495221509,8.692877153,5.626038343,4.00298409,11.22305898,2.822540743,2.538413203,4.363448998,4.612346561,1.13803483,4.554428582,1.84354067,19.36337954,5.784071536,4.297870742,1.173917207,-0.283484951,7.318925645,-1.378239417,-2.186871361,-0.899804984,0.064204215,-2.786152115,-1.782826509,-3.969630932,1.936337954
Bird Island,BI10,BI10.8,311,303.1,304,303.6,4492.98,22421.4,74987.1,1.433,-6.869468065,-4.466997418,-5.706732584,-6.15826736,-0.014389834,-4.72225688,-5.113248041,-5.477699281,-6.247956735,-6.537718279,-4.088676273,-3.977883638,-1.760167391,0.172016068,-7.822971267,-6.418694803,-6.925982209,-7.789745763,-2.11393042,-5.919208534,-6.677204341,-6.652652489,-6.839884646,-6.454141186,-6.09394472,-5.889709181,-5.330619247,0.004841071,7.464615003,8.803075571,6.538843233,4.389809589,11.0838039,3.225320472,2.489820975,3.933014098,4.874616614,2.205819459,4.699659954,2.573342405,20.68841246,6.455712652,4.99921411,2.951619755,0.617895838,6.677661891,-1.387655856,-2.119394031,-0.94719354,0.321036233,-2.397681389,-0.040327763,-2.153752061,2.068841246
Bird Island,BI10,BI10.8,318,311.7,312.8,312.2,4610.666667,22422,70225.66667,1.4325,-8.096741377,-4.955659666,-6.687809158,-6.737297461,-0.288598592,-5.108620641,-5.148153092,-5.711839209,-8.409403484,-7.487114585,-4.432203544,-3.972558381,-1.813598953,0.163066212,-8.358885849,-7.086831009,-7.740492721,-8.008692022,-2.562449909,-6.284377128,-6.909554729,-6.605538299,-7.778474022,-6.705088428,-5.968296451,-5.798610703,-5.374166071,0.004634782,6.297979457,8.724984552,5.498280886,4.262125735,11.39516501,2.447028475,2.215420518,3.922787437,4.423038594,0.87552106,4.53250399,1.573415632,14.84252301,5.773446195,5.357912231,2.133115238,0.686899612,7.415080854,-2.250877152,-2.464047134,-0.489261498,0.279976008,-2.928058709,-0.269873776,-3.670342804,1.484252301
Bird Island,BI10,BI10.8,326,321.7,322.8,322.2,4729.333333,21681.08333,58369,1.370833333,-8.124912393,-5.372323721,-6.748500677,-7.123918516,-1.437722559,-5.305548385,-5.284839367,-5.580614277,-7.37064306,-6.495357036,-4.534673831,-3.807570623,-1.852571448,0.156833359,-8.306987045,-7.253703643,-7.734922903,-7.710836451,-2.342593363,-6.31361393,-7.606791044,-6.935913675,-7.302295479,-6.450079963,-5.462089673,-6.283076116,-5.379735472,0.004609041,7.902530325,8.369660595,5.966825691,5.60776647,11.24109635,2.592903883,2.201240448,3.563668693,4.954031306,2.586276677,4.006869124,2.705102697,17.69781147,6.828473817,4.784057046,1.980110316,1.551402026,6.050497133,-2.381317342,-3.441934661,-0.985788409,0.258798105,-2.240970966,-0.100802093,-1.895076601,1.769781147
Bird Island,BI10,BI10.9,342,332.1,333.1,332.6,4891.354545,18258.63636,68171.27273,1.489090909,-7.7012584,-4.753331632,-6.110363484,-6.685238088,0.524888786,-4.443482661,-5.129895058,-5.218902509,-5.704875162,-6.737503068,-4.173041568,-4.072118471,-1.660200318,0.190100896,-7.792160457,-6.238636137,-7.014421663,-7.226352384,-0.381738247,-5.204890099,-6.922142275,-6.402337276,-6.324781386,-6.423261503,-5.924174771,-5.478778757,-4.319888238,0.01330137,6.160776057,8.121600795,5.070927025,3.876698969,12.40804335,3.205634834,2.917519337,3.993741789,4.690701626,0.704587584,3.98120094,1.256219443,45.84025227,5.407195476,3.773165221,0.744546847,-0.297184887,7.832597101,-0.946650171,-1.779753747,-0.795398747,-0.443675514,-4.283535628,-0.668511563,-3.204066009,4.584025227
Bird Island,BI10,BI10.9,348,339.5,340.5,340,5008.745455,22654.72727,67323.54545,1.418181818,-8.020098423,-5.252761618,-6.757482175,-7.057330882,-0.552059906,-4.69104596,-5.12154175,-5.087049005,-5.160558276,-6.214156804,-4.409171841,-3.922600046,-1.818721828,0.16223298,-7.62109741,-6.759777216,-7.368250073,-7.905430287,-2.06835167,-6.284643608,-7.013488247,-6.502984634,-6.424507854,-6.692360929,-6.036512753,-5.793068323,-5.950503515,0.002604529,6.25299818,8.760318349,5.510740577,4.266215172,10.40606439,3.40861512,2.742574747,4.533345412,5.49042891,1.109692613,4.838633777,1.888725064,20.07250761,5.552414018,5.019942278,1.631094362,0.130701831,6.01879524,-1.058266112,-1.875963151,-0.008716623,1.387381561,-2.923064919,-0.094916377,-2.361431238,2.007250761
Bird Island,BI10,BI10.9,361,355.7,356.7,356.2,5262.190909,21037,62387.36364,1.343636364,-6.966676348,-4.883028884,-5.860095196,-6.825313692,-0.638930185,-5.586359751,-5.340716399,-5.356712101,-8.013969429,-6.750009353,-4.054057078,-3.854736468,-1.835077561,0.159601123,-7.544407682,-6.925868424,-7.19875642,-7.362592456,-1.939797997,-6.133555639,-7.171169004,-6.70235405,-7.252077245,-6.598755633,-5.957187551,-6.138552366,-5.693509806,0.003367752,7.764489593,8.850195773,6.683603318,4.145880186,9.900522197,1.633339826,2.181066838,4.114130171,3.92048494,2.501273867,5.027570337,3.231207413,24.48454632,6.705513855,5.614739657,3.137653941,0.032231379,5.274333896,-3.113457833,-2.815126438,-0.725463615,-0.294066566,-0.776966305,0.270360653,-1.049018005,2.448454632
Bird Island,BI10,BI10.9,365,360.7,361.7,361.2,5341.56,20858.5,76598.3,1.446,-6.714174476,-4.339209299,-5.72630167,-6.254804777,0.361844737,-4.368109887,-5.055949401,-5.349456553,-5.145773051,-6.928555108,-3.69699445,-4.067675842,-1.707107599,0.181389686,-7.406600646,-5.881978603,-6.84036926,-7.75186861,-1.825042292,-6.262998624,-6.975751961,-6.573897368,-6.061506573,-6.775373332,-4.929590014,-5.790345049,-5.348441677,0.004755556,6.976240856,8.831941795,6.17881975,4.254775837,11.42674169,4.340498087,3.426961098,4.432608253,5.295389344,1.608031607,4.927968208,2.270204248,24.57346976,6.058982415,4.986007312,2.586352295,0.439774392,7.700767011,0.688638604,-0.084021663,0.053509054,0.676467206,-2.082691369,1.33525562,-2.790286455,2.457346976
Bird Island,BI10,BI10.9,372,369.1,371,370.1,5483.135,20704.7,67593,1.402,-7.786780968,-4.820999885,-6.288612176,-6.663601165,-0.088518212,-4.94273239,-5.165126489,-5.13040371,-6.171262854,-7.145500408,-4.085950403,-4.031902657,-1.791027298,0.16678874,-8.084277597,-7.049910126,-7.169195399,-7.291252719,-1.517920054,-5.884262154,-6.757200012,-6.616675624,-6.321554969,-6.744179118,-6.083601613,-6.359094421,-5.436088987,0.004356488,7.461501364,8.981492129,6.832419013,4.612054553,11.05612588,3.505778176,2.941772431,4.241116766,5.047827214,2.216545496,5.151222721,2.899831602,22.17332138,6.441117869,4.72654503,2.556114207,0.164844283,6.707761175,-1.083853871,-1.88061629,-0.165581912,-0.41699226,-4.680500058,0.754487378,-0.839863162,2.217332138
Bird Island,BI10,BI10.10,379,367.3,368.4,367.9,5447.309091,21103.36364,67035.90909,1.454545455,-7.339681844,-4.831104412,-6.223449015,-6.405650895,-0.187278463,-4.921542314,-5.1589054,-5.515457446,-6.898367425,-5.791053697,-3.91386241,-4.063334786,-1.773904351,0.169669246,-7.859638455,-6.847676094,-6.760172276,-7.242288197,-2.397047527,-5.828363326,-6.756437738,-6.467640537,-6.565541779,-6.57577915,-5.357932809,-5.694411101,-5.435503202,0.004359041,7.277435066,8.84077688,6.294642275,4.238204574,11.15462278,2.850622129,2.818058216,4.564841805,4.667516718,2.019824291,4.961272397,2.329788633,22.99890718,6.154797899,4.599842636,1.866971269,-0.210968115,6.479965728,-3.005636721,-2.719928495,-0.178756742,-0.55718009,-1.812458116,0.658357125,-1.675472576,2.299890718
Bird Island,BI10,BI10.10,386,375.7,376.6,376.1,5581.52,20316.6,60603.4,1.385,-7.367702274,-4.848939696,-6.185149002,-6.633532749,-0.47973645,-5.44019736,-5.116716266,-5.184249669,-7.123946839,-5.562478661,-3.917920926,-3.978770925,-1.789553124,0.167034797,-8.49838782,-7.259813962,-7.307830277,-7.302330329,-1.856738293,-6.477339218,-6.836497587,-6.399847779,-7.187997677,-6.11412688,-5.833192336,-6.025289053,-5.058134765,0.006357407,7.195950938,8.703378416,6.425936986,4.255066763,10.89762208,3.210825291,2.851389629,4.317172938,5.032749295,1.959771774,4.865212942,2.549217257,27.86780897,6.301609874,4.5724126,1.222186457,-0.588525538,6.033983454,-1.673108235,-1.849656637,-1.512955692,0.256840439,-1.68968268,-0.00387427,-1.717866976,2.786780897
Bird Island,BI10,BI10.10,390,380.5,381.5,381,5660.045455,20289.72727,62960.63636,1.430909091,-7.64161618,-4.973202355,-6.178323772,-6.882313004,-0.395411124,-5.348259801,-5.213970785,-5.331170266,-7.438848409,-6.995554369,-4.185902838,-3.838143578,-1.801936608,0.164979079,-7.675655059,-6.520772607,-7.281316064,-7.381507814,-1.630045437,-6.69727175,-6.985276645,-6.631321695,-7.231607773,-6.912900705,-6.187531185,-5.829379371,-5.322676858,0.004879674,8.090225178,8.987879441,6.759934402,4.583903056,10.59993051,2.201663353,2.303388208,4.010188227,4.154685315,2.664536223,5.032720698,2.905566238,21.30941668,6.913123819,4.991850668,2.728935369,0.365947666,5.687683573,-2.167403136,-2.96129108,-2.129148466,-0.154499214,-1.552776154,0.773787974,-1.513435441,2.130941668
Bird Island,BI10,BI10.10,392,382.9,384,383.4,5698.008333,20976.58333,68717.58333,1.463333333,-7.073339798,-4.699132896,-5.965066598,-6.417426992,-0.061874304,-4.934557109,-5.10393041,-5.329404331,-6.044812202,-6.588986665,-4.122419502,-3.947603698,-1.787836729,0.167321741,-8.222481818,-6.916642315,-7.182311091,-7.552472635,-1.783647789,-6.110718718,-7.051781514,-6.867431381,-6.751614081,-6.300703883,-5.926316808,-6.077089962,-5.305562225,0.004963907,7.799696446,9.00010636,6.756312634,4.405670258,10.89956707,2.983265672,2.584043145,4.546143227,4.919060627,2.224422585,4.909904255,2.802469769,27.91782393,6.63021333,5.174730145,1.789497199,-0.430842612,6.803799754,-1.647573924,-2.537931687,-0.507365597,0.351604693,-1.57799588,0.999087555,-1.436713818,2.791782393
Bird Island,BI10,BI10.10,396,387.7,388.8,388.2,5774.458333,23372.41667,56698.33333,1.360833333,-8.665994105,-5.123240386,-6.823908595,-6.522985543,-2.401745805,-6.897043741,-5.255730589,-5.81693574,-7.953227803,-7.490580994,-4.963889242,-3.973976761,-1.92816757,0.145414416,-8.688005421,-6.939329359,-7.74185288,-7.448819448,-2.182734486,-6.661502562,-6.96361227,-7.153615208,-7.344966849,-6.994043582,-6.167861775,-6.545096063,-5.325342816,0.004866682,8.341060338,8.933930142,7.281739691,5.613488425,9.909439328,1.051054191,1.680911594,2.968097872,3.853181619,2.997106526,5.022111149,3.16532843,19.69837052,7.102094273,4.779612631,3.024013358,2.011531769,5.713271174,-3.609769021,-2.606894571,-1.773103358,-0.88562288,-1.03141229,0.281675358,-2.067471019,1.969837052
Bird Island,BI10,BI10.10,403,396.3,397.4,396.8,5914.691667,19958.5,62693.66667,1.370833333,-7.405959034,-4.949927831,-6.136486838,-6.334573489,-0.301954291,-4.729065818,-5.152674858,-5.382921573,-6.417712026,-6.602789688,-4.670480388,-3.92451599,-1.782683398,0.16818623,-7.924748009,-7.02336844,-7.051677213,-7.549031549,-2.009590979,-5.923589795,-6.744838556,-6.711017855,-6.338648858,-6.114728857,-5.693871591,-5.807097138,-5.554384048,0.003870452,7.880429012,8.898026282,6.999686445,4.365563047,10.84000093,2.07839605,2.350182635,4.265828939,4.125670675,2.363090776,4.79952698,2.95772958,22.2896321,6.722863958,5.389515584,3.4556933,0.79458723,7.279061113,-1.899863304,-1.77054575,0.410013301,0.366256003,-1.389077771,0.340195707,-1.181331234,2.22896321
Bird Island,BI10,BI10.10,410,404.6,405.6,405.1,6045.027273,22354.63636,75136.63636,1.419090909,-7.73425247,-4.517971412,-6.734840304,-6.71239563,0.033430807,-4.89913588,-5.06778901,-5.061092481,-4.770009706,-6.877543327,-4.493068874,-4.00371454,-1.769855441,0.170357614,-8.306816286,-6.239825411,-7.501356398,-7.328884039,-1.895177567,-6.016758216,-6.965359848,-7.09208108,-6.197835931,-6.566663354,-5.978697258,-6.31054238,-5.174744283,0.005657663,7.153889504,8.878973145,6.08625282,4.098255578,10.43670721,2.892121771,2.581702308,4.471019022,4.576987584,1.587523304,4.851548388,2.369453711,18.54037683,6.136020721,5.390184905,2.261590666,0.34127526,6.147830179,-2.603090339,-2.696465825,-0.840459565,-0.359247964,-2.974622599,-0.722454621,-1.913110366,1.854037683
Bird Island,BI10,BI10.11,422,409.9,410.9,410.4,6127.609091,21988.72727,61169.81818,1.360909091,-6.798068882,-4.55924986,-5.791477985,-6.353581348,-0.95796805,-5.365244961,-5.190240131,-5.243073255,-8.701935658,-6.096314428,-3.7441716,-3.89177603,-1.838748978,0.159016235,-8.059249461,-6.801096379,-7.490811566,-7.49830461,-2.497717953,-6.218101706,-6.753610475,-6.553066614,-8.169026787,-5.993492893,-5.633112108,-5.578059799,-5.699984842,0.003346016,8.006173995,9.154940494,7.842026525,5.774137316,10.26896005,2.34054396,2.437872424,4.008602054,4.285945997,2.420524943,5.438934953,3.429595235,28.24074713,6.874220399,5.749837389,3.714107915,2.124454744,6.273260502,-2.492792578,-2.411641352,-0.826924837,-0.743940476,-2.743315662,0.911481892,-1.405956325,2.824074713
Bird Island,BI10,BI10.11,424,412.2,413.2,412.7,6161.618182,22061.18182,63203.90909,1.358181818,-6.750262402,-4.557327329,-5.808583016,-6.354540176,-0.802264978,-5.138519078,-5.163057249,-5.208898267,-6.505976241,-6.50465808,-3.807217019,-3.855915327,-1.799567587,0.165370381,-7.909729694,-6.823144216,-7.365057638,-7.62670784,-2.805685901,-6.117792242,-7.098820471,-6.897693577,-6.935817184,-6.348297172,-5.677593187,-5.842037179,-5.522957222,0.003994019,7.535404086,9.025434135,6.570098238,4.681514671,10.33965348,2.4518113,2.566635145,4.378385225,4.261530988,2.03089434,4.99114667,2.700673826,17.98134036,6.495069657,5.496054232,2.642985578,1.095154557,5.652805044,-2.157864335,-2.687639332,-0.092137492,-0.01720318,-1.983025283,-0.019163261,-1.41625629,1.798134036
Bird Island,BI10,BI10.11,427,415.8,416.8,416.3,6233.218182,22085.63636,61768.45455,1.390909091,-7.403522553,-4.794958153,-6.063068894,-6.547713531,-1.008283223,-5.067451323,-5.174383298,-5.240999013,-6.893085236,-6.756596247,-4.045247881,-3.765015962,-1.831687412,0.160143112,-7.878526236,-7.27071359,-7.313425804,-7.760279301,-2.714905864,-6.438320067,-6.838804765,-6.885809296,-7.094913038,-6.598704851,-6.169056831,-6.065763056,-5.479634981,0.004170852,7.971413722,8.303808989,6.435344544,4.585681645,10.44432995,2.403350888,2.369413006,3.898487274,4.120681085,2.654584041,4.506732261,2.636645604,22.4464389,6.804480573,4.774103457,2.587658212,0.653667992,6.099090017,-2.508500136,-2.505064574,-1.128383778,-0.740853784,-2.036742094,0.591593622,-1.084319749,2.24464389
Bird Island,BI10,BI10.11,439,430.3,431.3,430.8,6633.509091,23326.72727,64589.36364,1.373636364,-7.005050565,-4.836488468,-6.023358716,-6.67762321,-1.012893467,-5.569888962,-5.136208263,-5.409170639,-7.235398202,-6.599188372,-4.542880026,-3.874585017,-1.85624197,0.156258753,-7.596811631,-6.858323674,-7.263347268,-7.457720885,-2.871985091,-6.850495928,-7.089681657,-6.743871523,-6.842518035,-6.763451304,-6.388038983,-5.857334857,-5.334471396,0.004822459,8.113655546,8.526428194,7.364342811,3.979308164,10.28474699,2.667264384,2.330160768,3.905016641,4.147320746,2.730824792,4.500832908,3.585001932,24.93876512,6.953690677,4.618574924,3.44098291,0.113954932,5.794711514,-2.532903321,-2.966973131,-1.13032678,-0.57400345,-1.152054959,0.278017796,-0.482744768,2.493876512
Bird Island,BI10,BI10.11,443,435.2,436.3,435.7,6779.316667,23291.16667,65346.83333,1.344166667,-6.787290283,-4.674344313,-5.598810063,-6.555270532,-1.001866827,-5.525441801,-5.141613033,-5.287431558,-7.555507669,-6.258013213,-4.30125852,-3.825797344,-1.840105597,0.158800656,-8.065379671,-7.184336681,-7.574239717,-7.693857206,-2.589711507,-6.665258013,-7.027816654,-7.025370912,-7.423888554,-6.436783931,-5.724537545,-6.033722015,-5.66371678,0.003469597,7.225594846,8.59407118,6.336093853,3.849054475,10.3803318,2.149657394,2.375226429,4.214342284,3.985811765,1.758475111,4.518444217,2.450998806,21.28612473,6.266911126,5.046506993,2.434570168,-0.085527951,5.902135404,-2.172124404,-1.7401825,-0.042281231,-0.096532524,-1.719463007,1.006577892,-1.138902022,2.128612473
Bird Island,BI10,BI10.11,449,442.8,443.8,443.3,6996.890909,21781.54545,64274.45455,1.342727273,-6.607889221,-4.396374778,-5.348689629,-6.253660525,-0.595920053,-5.196153679,-5.168634171,-5.542527615,-6.286698755,-7.062008625,-3.947345949,-3.890240701,-1.812776059,0.163200453,-7.648027618,-6.283411631,-6.765825385,-7.419374211,-2.341235094,-6.164848348,-6.825017441,-6.866879976,-6.82006838,-7.023349914,-5.137330505,-5.91647071,-5.495239132,0.004106274,6.866525084,8.937511549,5.948254654,4.233679209,9.723211355,0.26976961,0.995395709,3.414911144,2.920876967,1.429726834,4.67712824,2.271549621,19.76825892,5.872629092,5.129549012,1.999233005,0.22843463,5.413664965,-4.272420082,-4.034271321,-2.124649549,-2.074325969,-2.625341404,0.7878376,-1.482307421,1.976825892
